English,Hindi,Gujarati,Marathi,Punjabi,Bengali,Konkani,Kannada,Malayalam,Tamil,Telugu,Urdu,Assamese,Odiya,Nepali
Subclass,"उपवर्ग, उपक्लास","ઉપવર્ગ, ઉપક્લાસ","उपवर्ग, उपक्लास","ਉਪਵਰ੍ਗ, ਉਪਕ੍ਲਾਸ","উপবর্গ, উপক্লাস","उपवर्ग, उपक्लास","ಉಪವರ್ಗ, ಉಪಕ್ಲಾಸ","ഉപവര്ഗ, ഉപക്ലാസ","உபவர்க, உபக்லாஸ","ఉపవర్గ, ఉపక్లాస",اپورگ، اپکلاس,"উপর্গ, উপক্লাস","ଉପବର୍ଗ, ଉପକ୍ଲାସ","उपवर्ग, उपक्लास"
Subclavian artery,अधोजत्रुक धमनी,અધોજત્રુક ધમની,अधोजत्रुक धमनी,ਅਧੋਜਤ੍ਰੁਕ ਧਮਨੀ,অধোজত্রুক ধমনী,अधोजत्रुक धमनी,ಅಧೋಜತ್ರುಕ ಧಮನೀ,അധോജത്രുക ധമനീ,அதோஜத்ருக தமநீ,అధోజత్రుక ధమనీ,ادھوجترک دھمنی,অধজত্রুক ধমনী,ଅଧୋଜତ୍ରୁକ ଧମନୀ,अधोजत्रुक धमनी
Subcutaneous,अवत्वक्,અવત્વક્,अवत्वक्,ਅਵਤ੍ਵਕ੍,অবত্বক্,अवत्वक्,"ಚರ್ಮದಡಿಯ, ಚರ್ಮತಳದ",അവത്വക്,அவத்வக்,అవత్వక్,اوتوک,অত্ক্,ଅବତ୍ବକ୍,अवत्वक्
Subfibre,उपरेशा,ઉપરેશા,उपरेशा,ਉਪਰੇਸ਼ਾ,উপরেশা,उपरेशा,ಉಪರೇಶಾ,ഉപരേശാ,உபரேசா,ఉపరేశా,اپریشا,উপরশা,ଉପରେଶା,उपरेशा
Subjective approach,व्यक्तिनिष्ठ उपागम,વ્યક્તિનિષ્ઠ ઉપાગમ,व्यक्तिनिष्ठ उपागम,ਵ੍ਯਕ੍ਤਿਨਿ਷੍ਠ ਉਪਾਗਮ,ব্যক্তিনিষ্ঠ উপাগম,व्यक्तिनिष्ठ उपागम,ವ್ಯಕ್ತಿನಿಷ್ಠ ಉಪಾಗಮ,വ്യക്തിനിഷ്ഠ ഉപാഗമ,வ்யக்திநிஷ்ட உபாகம,వ్యక్తినిష్ఠ ఉపాగమ,ویکتنشٹھ اپاگم,্যক্তিনিষ্ঠ উপাগম,ବ୍ଯକ୍ତିନିଷ୍ଠ ଉପାଗମ,व्यक्तिनिष्ठ उपागम
Sublingual gland,अधोजिह्वा-ग्रंथि,અધોજિહ્વા-ગ્રંથિ,अधोजिह्वा-ग्रंथि,ਅਧੋਜਿਹ੍ਵਾ-ਗ੍ਰਂਥਿ,অধোজিহ্বা-গ্রংথি,अधोजिह्वा-ग्रंथि,ಅಧೋಜಿಹ್ವಾ-ಗ್ರಂಥಿ,അധോജിഹ്വാ-ഗ്രംഥി,அதோஜிஹ்வா-க்ரங்தி,అధోజిహ్వా-గ్రంథి,ادھوجہوہ-گرنتھی,অধজিহ্া-গ্রংথি,ଅଧୋଜିହ୍ବା-ଗ୍ରଂଥି,अधोजिह्वा-ग्रंथि
Submandibular ganglion,अवचिबुकीय गुच्छिका,અવચિબુકીય ગુચ્છિકા,अवचिबुकीय गुच्छिका,ਅਵਚਿਬੁਕੀਯ ਗੁਚ੍ਛਿਕਾ,অবচিবুকীয গুচ্ছিকা,अवचिबुकीय गुच्छिका,ಅವಚಿಬುಕೀಯ ಗುಚ್ಛಿಕಾ,അവചിബുകീയ ഗുച്ഛികാ,அவசிபுகீய குச்சிகா,అవచిబుకీయ గుచ్ఛికా,اوچبکیہ گچھکا,অচিবুকীয গুচ্ছিকা,ଅବଚିବୁକୀଯ ଗୁଚ୍ଛିକା,अवचिबुकीय गुच्छिका
Submandibular salivary gland,अवचिबुकीय लारग्रंथि,અવચિબુકીય લારગ્રંથિ,अवचिबुकीय लारग्रंथि,ਅਵਚਿਬੁਕੀਯ ਲਾਰਗ੍ਰਂਥਿ,অবচিবুকীয লারগ্রংথি,अवचिबुकीय लारग्रंथि,ಅವಚಿಬುಕೀಯ ಲಾರಗ್ರಂಥಿ,അവചിബുകീയ ലാരഗ്രംഥി,அவசிபுகீய லாரக்ரங்தி,అవచిబుకీయ లారగ్రంథి,اوچبکیہ لارگرنتھی,অচিবুকীয লারগ্রংথি,ଅବଚିବୁକୀଯ ଲାରଗ୍ରଂଥି,अवचिबुकीय लारग्रंथि
Submerged,निमग्न,નિમગ્ન,निमग्न,ਨਿਮਗ੍ਨ,নিমগ্ন,निमग्न,ನಿಮಗ್ನ,നിമഗ്ന,நிமக்ந,నిమగ్న,نمگن,নিমগ্ন,ନିମଗ୍ନ,निमग्न
Submerged leaf,निमग्न पत्ती,નિમગ્ન પત્તી,निमग्न पत्ती,ਨਿਮਗ੍ਨ ਪਤ੍ਤੀ,নিমগ্ন পত্তী,निमग्न पत्ती,ನಿಮಗ್ನ ಪತ್ತೀ,നിമഗ്ന പത്തീ,நிமக்ந பத்தீ,నిమగ్న పత్తీ,نمگن پتی,নিমগ্ন পত্তী,ନିମଗ୍ନ ପତ୍ତୀ,निमग्न पत्ती
Submergence,निमज्जन,નિમજ્જન,निमज्जन,ਨਿਮਜ੍ਜਨ,নিমজ্জন,निमज्जन,ಅಂತರ್ಗತ,നിമജ്ജന,நிமஜ்ஜந,నిమజ్జన,نمجن,নিমজ্জন,ନିମଜ୍ଜନ,निमज्जन
Submetacentric,उपमध्यकेंद्री,ઉપમધ્યકેંદ્રી,उपमध्यकेंद्री,ਉਪਮਧ੍ਯਕੇਂਦ੍ਰੀ,উপমধ্যকেংদ্রী,उपमध्यकेंद्री,ಉಪಮಧ್ಯಕೇಂದ್ರೀ,ഉപമധ്യകേംദ്രീ,உபமத்யகேங்த்ரீ,ఉపమధ్యకేంద్రీ,اپمدھیکیندری,উপমধ্যকংদ্রী,ଉପମଧ୍ଯକେଂଦ୍ରୀ,उपमध्यकेंद्री
Submucosa,अधःश्लेष्मिका,અધઃશ્લેષ્મિકા,अधःश्लेष्मिका,ਅਧਃਸ਼੍ਲੇ਷੍ਮਿਕਾ,অধঃশ্লেষ্মিকা,अधःश्लेष्मिका,ಅಧಃಶ್ಲೇಷ್ಮಿಕಾ,അധഃശ്ലേഷ്മികാ,அதஃச்லேஷ்மிகா,అధఃశ్లేష్మికా,ادھشلیشمکا,অধঃশ্লষ্মিকা,ଅଧଃଶ୍ଲେଷ୍ମିକା,अधःश्लेष्मिका
Submucosa,अवश्लेष्मिक झिल्ली,અવશ્લેષ્મિક ઝિલ્લી,अवश्लेष्मिक झिल्ली,ਅਵਸ਼੍ਲੇ਷੍ਮਿਕ ਝਿਲ੍ਲੀ,অবশ্লেষ্মিক ঝিল্লী,अवश्लेष्मिक झिल्ली,ಅವಶ್ಲೇಷ್ಮಿಕ ಝಿಲ್ಲೀ,അവശ്ലേഷ്മിക ഝില്ലീ,அவச்லேஷ்மிக ஜில்லீ,అవశ్లేష్మిక ఝిల్లీ,اوشلیشمک جھلّی,অশ্লষ্মিক ঝিল্লী,ଅବଶ୍ଲେଷ୍ମିକ ଝିଲ୍ଲୀ,अवश्लेष्मिक झिल्ली
Subneural vessel,अधस्तंत्रिका वाहिनी,અધસ્તંત્રિકા વાહિની,अधस्तंत्रिका वाहिनी,ਅਧਸ੍ਤਂਤ੍ਰਿਕਾ ਵਾਹਿਨੀ,অধস্তংত্রিকা বাহিনী,अधस्तंत्रिका वाहिनी,ಅಧಸ್ತಂತ್ರಿಕಾ ವಾಹಿನೀ,അധസ്തംത്രികാ വാഹിനീ,அதஸ்தங்த்ரிகா வாஹிநீ,అధస్తంత్రికా వాహినీ,ادھستنترکا واہنی,অধস্তংত্রিকা াহিনী,ଅଧସ୍ତଂତ୍ରିକା ବାହିନୀ,अधस्तंत्रिका वाहिनी
Suboesophageal ganglion,अधोग्रसिका गुच्छिका,અધોગ્રસિકા ગુચ્છિકા,अधोग्रसिका गुच्छिका,ਅਧੋਗ੍ਰਸਿਕਾ ਗੁਚ੍ਛਿਕਾ,অধোগ্রসিকা গুচ্ছিকা,अधोग्रसिका गुच्छिका,ಅಧೋಗ್ರಸಿಕಾ ಗುಚ್ಛಿಕಾ,അധോഗ്രസികാ ഗുച്ഛികാ,அதோக்ரஸிகா குச்சிகா,అధోగ్రసికా గుచ్ఛికా,ادھوگرسکا گچھکا,অধগ্রসিকা গুচ্ছিকা,ଅଧୋଗ୍ରସିକା ଗୁଚ୍ଛିକା,अधोग्रसिका गुच्छिका
Subpopulation,उपसमष्टि,ઉપસમષ્ટિ,उपसमष्टि,ਉਪਸਮ਷੍ਟਿ,উপসমষ্টি,उपसमष्टि,ಉಪಸಮಷ್ಟಿ,ഉപസമഷ്ടി,உபஸமஷ்டி,ఉపసమష్టి,اپسمشٹی,উপসমষ্টি,ଉପସମଷ୍ଟି,उपसमष्टि
Subspecies,उपजाति,ઉપજાતિ,उपजाति,ਉਪਜਾਤਿ,উপজাতি,उपजाति,ಉಪಜಾತಿ,ഉപജാതി,உபஜாதி,ఉపజాతి,اپجاتی,উপজাতি,ଉପଜାତି,उपजाति
Substage condenser,अधोमंच संग्राही,અધોમંચ સંગ્રાહી,अधोमंच संग्राही,ਅਧੋਮਂਚ ਸਂਗ੍ਰਾਹੀ,অধোমংচ সংগ্রাহী,अधोमंच संग्राही,ಅಧೋಮಂಚ ಸಂಗ್ರಾಹೀ,അധോമംച സംഗ്രാഹീ,அதோமங்ச ஸங்க்ராஹீ,అధోమంచ సంగ్రాహీ,ادھومنچ سنگراہی,অধমংচ সংগ্রাহী,ଅଧୋମଂଚ ସଂଗ୍ରାହୀ,अधोमंच संग्राही
Substitution,प्रतिस्थापन,પ્રતિસ્થાપિત કરવું,1. च्या ऐवजी ठेवणे 2. आदेशन,"ਪ੍ਰਤਿਸਥਾਪਨ, ਦੀ ਥਾਂ ਤੇਰਖਣਾ","বিকল্প,পরিবর্ত,প্রতিস্থাপনকরা","प्रतिस्थापन,चे सुवाते-दवरप",ಆದೇಶನ,ആദേശം,"பதிலீடு, மாற்றீடு","బదులు ఉంచటం,ప్రతిస్థాపన,ప్రత్యామ్నాయం",اندراج۔ بدل,"প্রতিস্থাপন, প্রতিপাদক","ପ୍ରତିସ୍ଥାପନ, ବିକଳ୍ପ","प्रतिस्थापन, बदलामा राख्‍ने कार्य"
Substomatal chamber,अधोरंध्री कोष्ठ,અધોરંધ્રી કોષ્ઠ,अधोरंध्री कोष्ठ,ਅਧੋਰਂਧ੍ਰੀ ਕੋ਷੍ਠ,অধোরংধ্রী কোষ্ঠ,अधोरंध्री कोष्ठ,ಅಧೋರಂಧ್ರೀ ಕೋಷ್ಠ,അധോരംധ്രീ കോഷ്ഠ,அதோரங்த்ரீ கோஷ்ட,అధోరంధ్రీ కోష్ఠ,ادھورندھری کوشٹھ,অধরংধ্রী কষ্ঠ,ଅଧୋରଂଧ୍ରୀ କୋଷ୍ଠ,अधोरंध्री कोष्ठ
Substrate-binding site,क्रियाधार बंधन स्थल,ક્રિયાધાર બંધન સ્થલ,क्रियाधार बंधन स्थल,ਕ੍ਰਿਯਾਧਾਰ ਬਂਧਨ ਸ੍ਥਲ,ক্রিযাধার বংধন স্থল,क्रियाधार बंधन स्थल,ಕ್ರಿಯಾಧಾರ ಬಂಧನ ಸ್ಥಲ,ക്രിയാധാര ബംധന സ്ഥല,க்ரியாதார பங்தந ஸ்தல,క్రియాధార బంధన స్థల,کریادھار بندھن ستھل,ক্রিযাধার বংধন স্থল,କ୍ରିଯାଧାର ବଂଧନ ସ୍ଥଲ,क्रियाधार बंधन स्थल
Substrate,क्रियाधार,ક્રિયાધાર,क्रियाधार,ਕ੍ਰਿਯਾਧਾਰ,ক্রিযাধার,क्रियाधार,ಆಧಾರ,ക്രിയാധാര,க்ரியாதார,క్రియాధార,کریادھار,ক্রিযাধার,"ଆଧାର, ବିକୃତ୍ୟ, ଜୀବାଧାର",क्रियाधार
Substrate,अवस्तर,અવસ્તર,अवस्तर,ਅਵਸ੍ਤਰ,অবস্তর,अवस्तर,ಆಧಾರ,അവസ്തര,அவஸ்தர,అవస్తర,اوسطر,অস্তর,"ଆଧାର, ବିକୃତ୍ୟ, ଜୀବାଧାର",अवस्तर
Substratum,"आधार, अधःस्तर","આધાર, અધઃસ્તર","आधार, अधःस्तर","ਆਧਾਰ, ਅਧਃਸ੍ਤਰ","আধার, অধঃস্তর","आधार, अधःस्तर",ಆಧಾರಪದರ,"ആധാര, അധഃസ്തര","ஆதார, அதஃஸ்தர","ఆధార, అధఃస్తర",آدھار، ادھدھستر,"আধার, অধঃস্তর","ଆଧାର, ଅଧଃସ୍ତର","आधार, अधःस्तर"
Subtropical,उपोष्ण,ઉપોષ્ણ,उपोष्ण,ਉਪੋ਷੍ਣ,উপোষ্ণ,उपोष्ण,ಉಪೋಷ್ಣ,ഉപോഷ്ണ,உபோஷ்ண,ఉపోష్ణ,اپوشن,উপষ্ণ,ଉପୋଷ୍ଣ,उपोष्ण
Subtubule,उपनलिका,ઉપનલિકા,उपनलिका,ਉਪਨਲਿਕਾ,উপনলিকা,उपनलिका,ಉಪನಲಿಕಾ,ഉപനലികാ,உபநலிகா,ఉపనలికా,اپنلکا,উপনলিকা,ଉପନଲିକା,उपनलिका
Successive higher trophic level,उत्तरोत्तर उच्चतर पोषी स्तर,ઉત્તરોત્તર ઉચ્ચતર પોષી સ્તર,उत्तरोत्तर उच्चतर पोषी स्तर,ਉਤ੍ਤਰੋਤ੍ਤਰ ਉਚ੍ਚਤਰ ਪੋ਷ੀ ਸ੍ਤਰ,উত্তরোত্তর উচ্চতর পোষী স্তর,उत्तरोत्तर उच्चतर पोषी स्तर,ಉತ್ತರೋತ್ತರ ಉಚ್ಚತರ ಪೋಷೀ ಸ್ತರ,ഉത്തരോത്തര ഉച്ചതര പോഷീ സ്തര,உத்தரோத்தர உச்சதர போஷீ ஸ்தர,ఉత్తరోత్తర ఉచ్చతర పోషీ స్తర,اتروتر اچتر پوشی سطر,উত্তরত্তর উচ্চতর পষী স্তর,ଉତ୍ତରୋତ୍ତର ଉଚ୍ଚତର ପୋଷୀ ସ୍ତର,उत्तरोत्तर उच्चतर पोषी स्तर
