English,Hindi
Phonemically conditioned alternation,"स्वनिमाश्रित परिवर्तन, स्वनिमाश्रित विकल्पन"
Phonemic alphabet,स्वनिमिक वर्णमाला
Phonemic analysis,स्वनिमिक विश्लेषण
Phonemic clause,स्वनिमिक उपवाक्य
Phonemicist,स्वनिमविज्ञानी
Phonemic juncture,स्वनिमिक संहिता
Phonemic phrase,स्वनिम-पदबंध
Phonemics,स्वनिमविज्ञान
Phonemic stress,स्वनिमिक बलाघात
Phonemic structure,स्वनिमिक संरचना
Phonemic system,स्वनिमिक व्यवस्था
Phonemic trait,स्वनिमिक विशेषक
Phonemic transcription,स्वनिमिक लिप्यंकन
Phonesis,स्वनन
Phonetic,"स्वनिक, स्वन-"
Phonetically conditioned,स्वनाश्रित
Phonetci alphabet,स्वनिक वर्णमाला
Phonetic alternant,"स्वनिक परिवर्त, स्वनिक विकल्प"
Phonetic associative interference,"स्वन-सहचारी व्यतिकरण, स्वन-सहचारी व्याघात"
Phonetic change,स्वनिक परिवर्तन
Phonetic complement,स्वन-पूरक
Phonetic component,स्वनिक घटक
Phonetic Correspondence,स्वन-संवादिता
Phonetic description,स्वनिक वर्णन
Phonetic device,स्वन-युक्ति
Phonetic element,स्वनिक तत्व
Phonetic etymologising,स्वनिक व्युत्पत्ति निष्पादन
Phonetic etymology,स्वनिक व्युत्पत्ति
Phonetic evaluation,स्वनिक मूल्यांकन
Phonetic evolution,स्वनिक विकास
Phonetic expressiveness,स्वनिक अभिव्यंजकता
Phonetic fraction,स्वनिक प्रभाग
Phonetic fragment,स्वनिक उपखंड
Phonetic harmony,स्वन-संगति
Phonetician,स्वनविज्ञानी
Phonetic indicator,स्वन-पूरक
Phoneticization,स्वनिक लिप्यंकन
Phonetic law,स्वन नियम
Phonetic matching,स्वनिक मिलान
Phonetic memory,स्वनिक स्मृति
Phonetic modification,स्वन-विकृति
Phonetic motivation,स्वन-अभिप्रेरण
Phonetic pattern,स्वनिक अभिरचना
Phonetic prediction,स्वनिक प्रागुक्ति
Prediction,स्वन-अभिग्रहण
Phonetic reception,स्वनिक प्रतिरूपण
Phonetic representation,स्वनविज्ञान
Phonetics,स्वन-लिपि
Phonetic script,स्वनिक खंड
Phonetic segment,स्वन-सादृश्य
Phonetic similarity,स्वनिक अवकाश
Phonetic space,स्वनिक वर्तनी
Phonetic spelling,"स्वनिक आदेश, स्वनादेश"
Phonetic substitution,स्वनिक व्यपदेश
Phonetic subterfuge,स्वन-प्रतीक
Phonetic symbol,स्वन-व्यवस्था
Phonetic system,स्वनिक विशेषक
Phonetic trait,स्वनिक लिप्यंकन
Phonetic transcription,स्वनिक पारदर्शिता
Phonetic word,स्वनिक शब्द
Phonetic writing,स्वनिक लेखन
Phoniatrics,वाग्दोष चिकित्सा
Phonic,स्वनिक
Phonic act,स्वनिक व्यापार
Phonics,स्वनविज्ञान
Phonic substance,स्वनिक सत्व
Phonodeik,फ़ोनोडाइक
Phonogram,स्वनलेख
Phonogram,फ़ोनोग्राम
Phonograph,स्वनलेखी
Phonograph,फ़ोनोग्राफ़
Phonography,"स्वनलेखन, फ़ोनोग्राफ़ी"
Phonological cohesion,स्वनिमिक संसक्ति
Phonological component,स्वनिमिक घटक
Phonological criteria,"स्वनिमिक निकष, स्वनिमिक कसौटी"
Phonological dyslexia,स्वनिमिक अपपठन
Phonological mode,स्वनिमिक प्रकार
Phonological process,स्वनिमिक प्रक्रम
Phonological reading,स्वनिमिक पठन
Phonological relatedness,स्वनिमिक संबद्धता
Phonological representation,स्वनिमिक प्रतिरूपण
Phonological rule,स्वनिमिक नियम
Phonological theroy,स्वनिमिक व्यवस्था
Phonological universal(s),स्वनिमिक सिद्धांत
Phonological word,स्वनिमिक सार्वभौम
Phonological writing,"स्वनिमिक शब्द, स्वनप्रक्रियाजात शब्द"
Phonologization,स्वनिमिक लेखन
Phonology,स्वनिमीकरण
Phonomechanics,"स्वनिमविज्ञान, स्वनप्रक्रिया"
Phonostylistic device,स्वनयांत्रिकी
Phonostylistics,स्वनशैली युक्ति
Phonostylistics,स्वन शैलीविज्ञान
Phonotactics,स्वनिम-विन्यास विज्ञान
Phonotext,स्वन-पाठ
Phonotype,स्वन-प्ररूप
Photo composition,"फ़ोटो विन्यास, फ़ोटो कंपोजिंग विधि"
