English,Hindi,Gujarati,Marathi,Punjabi,Bengali,Konkani,Kannada,Malayalam,Tamil,Telugu,Urdu,Assamese,Odiya,Nepali
Magniphyric,वृहत्पॉर्फिरीय,ચુંબકીય વિરૂપણ,चुंबकीय विरूपण,ਚੁਂਬਕੀਯ ਵਿਰੂਪਣ,চুংবকীয বিরূপণ,चुंबकीय विरूपण,ಚುಂಬಕೀಯ ವಿರೂಪಣ,ചുംബകീയ വിരൂപണ,சுங்பகீய விரூபண,చుంబకీయ విరూపణ,ستھر چمبکیہ انترکریا,চুংবকীয িরূপণ,ଚୁଂବକୀଯ ବିରୂପଣ,चुंबकीय विरूपण
Magnitude,"परिमाण, कांतिमान",વૃહત્પૉર્ફિરીય,वृहत्पॉर्फिरीय,"ਆਕਾਰ,ਮਹੱਤਵ",বৃহত্পৌর্ফিরীয,वृहत्पॉर्फिरीय,"ಪರಿಮಾಣ, ಪ್ರಮಾಣ",വൃഹത്പൌര്ഫിരീയ,வ்ருஹத்பௌர்பிரீய,వృహత్పౌర్ఫిరీయ,قدر,ৃহত্পর্ফিরীয,ବୃହତ୍ପୌର୍ଫିରୀଯ,वृहत्पॉर्फिरीय
Manual drilling,हस्त वेधन,"પરિમાણ, કાંતિમાન","परिमाण, कांतिमान",ਵ੃ਹਤ੍ਪ੉ਰ੍ਫਿਰੀਯ,"পরিমাণ, কাংতিমান","परिमाण, कांतिमान",ವೃಹತ್ಪೌರ್ಫಿರೀಯ,"പരിമാണ, കാംതിമാന","பரிமாண, காங்திமாந","పరిమాణ, కాంతిమాన",ورہتپارپھریہ,"পরিমাণ, কাংতিমান","ପରିମାଣ, କାଂତିମାନ","परिमाण, कांतिमान"
Manufacture,"विनिर्माण, व्यापारिक निर्माण, निर्माण","નિર્માણ, ઉત્પાદન,બનાવટ","निर्माण करणे, तयार करणे, उत्पादन करणे","ਕਾਰੀਗਰੀ, ਸ਼ਿਲਪਕਾਰੀ, ਨਿਰਮਾਣ","নির্মানকরা,তৈরীকরা,প্রস্তুতকরা,শিল্পোৎপাদন","निर्मिती करप,तयार करप,घडोवप","ತಯಾರಿಕೆ, ನಿರ್ಮಾಣ, ತಯಾರಿಸು","നിര്‍മാണം, വ്യാവസായികനിര്‍മാണം","ஆக்கு, ஆக்குதல்",1. తయారీ 2. తయారు చేయు,صنعت ۔ صنعت کاری,"প্রস্তুতকৰ,তৈয়াৰকৰ,উৎপাদনকৰ2.উদ্ভাৱনকৰ3.নির্মাণকৰ,সৃষ্টিকৰ","ନିର୍ମାଣ କରିବା, ପ୍ରସ୍ତୁତ କରିବା","उत्पादन, निर्माण"
Map,"नक्शा, मानचित्र, प्रतिचित्र","નકશો,માનચિત્ર","नकाशा, बेत करणे","ਮਾਣਚਿਤਰ, ਨਕਸ਼ਾ, ਚਿਤਰ ਉਤਾਰਾ(ਕੰਪਿਊਟਰ)",মানচিত্র,"नकासो,मानचित्र",ನಕಾಶೆ,ഭൂപടം,நிலப்படம்,"పటం,మానచిత్రం",نقشہ ۔ نقشہ سازی,"মানচিত্র,নক্সা,বিতংজৰীপ","ମାନଚିତ୍ର, ମାନଚିତ୍ର ଅଙ୍କିତ","1. मानचित्र,नक्शा 2. (कम्प्युटर) प्रतिचित्र"
Map pattern,मानचित्र पैटर्न,હસ્ત વેધન,हस्त वेधन,ਹਸ੍ਤ ਵੇਧਨ,হস্ত বেধন,हस्त वेधन,ಹಸ್ತ ವೇಧನ,ഹസ്ത വേധന,ஹஸ்த வேதந,హస్త వేధన,ہست ویدھن,হস্ত ধন,ହସ୍ତ ବେଧନ,हस्त वेधन
Mapping,"मानचित्रण, भूमापन, प्रतिचित्रण",માનચિત્ર પૈટર્ન,मानचित्र पैटर्न,ਮਾਨਚਿਤ੍ਰ ਪੈਟਰ੍ਨ,মানচিত্র পৈটর্ন,मानचित्र पैटर्न,ಮಾನಚಿತ್ರ ಪೈಟರ್ನ,മാനചിത്ര പൈടര്ന,மாநசித்ர பைடர்ந,మానచిత్ర పైటర్న,نقاشی,মানচিত্র পৈটর্ন,ମାନଚିତ୍ର ପୈଟର୍ନ,मानचित्र पैटर्न
Map study,मानचित्र अध्ययन,"માનચિત્રણ, ભૂમાપન, પ્રતિચિત્રણ","मानचित्रण, भूमापन, प्रतिचित्रण","ਮਾਨਚਿਤ੍ਰਣ, ਭੂਮਾਪਨ, ਪ੍ਰਤਿਚਿਤ੍ਰਣ","মানচিত্রণ, ভূমাপন, প্রতিচিত্রণ","मानचित्रण, भूमापन, प्रतिचित्रण","ಮಾನಚಿತ್ರಣ, ಭೂಮಾಪನ, ಪ್ರತಿಚಿತ್ರಣ","മാനചിത്രണ, ഭൂമാപന, പ്രതിചിത്രണ","மாநசித்ரண, பூமாபந, ப்ரதிசித்ரண","మానచిత్రణ, భూమాపన, ప్రతిచిత్రణ",مانچتر پیٹرن,"মানচিত্রণ, ভূমাপন, প্রতিচিত্রণ","ମାନଚିତ୍ରଣ, ଭୂମାପନ, ପ୍ରତିଚିତ୍ରଣ","मानचित्रण, भूमापन, प्रतिचित्रण"
Marker glare,चिह्नक दीप्ति,માનચિત્ર અધ્યયન,मानचित्र अध्ययन,ਮਾਨਚਿਤ੍ਰ ਅਧ੍ਯਯਨ,মানচিত্র অধ্যযন,मानचित्र अध्ययन,ಮಾನಚಿತ್ರ ಅಧ್ಯಯನ,മാനചിത്ര അധ്യയന,மாநசித்ர அத்யயந,మానచిత్ర అధ్యయన,مانچتر ادھئین,মানচিত্র অধ্যযন,ମାନଚିତ୍ର ଅଧ୍ଯଯନ,मानचित्र अध्ययन
Marker horizon,चिह्नक संस्तर,ચિહ્નક દીપ્તિ,चिह्नक दीप्ति,ਚਿਹ੍ਨਕ ਦੀਪ੍ਤਿ,চিহ্নক দীপ্তি,चिह्नक दीप्ति,ಚಿಹ್ನಕ ದೀಪ್ತಿ,ചിഹ്നക ദീപ്തി,சிஹ்நக தீப்தி,చిహ్నక దీప్తి,چہنک دیپتی,চিহ্নক দীপ্তি,ଚିହ୍ନକ ଦୀପ୍ତି,चिह्नक दीप्ति
Martin sampler,मार्टिन प्रतिदर्शित्र,ચિહ્નક સંસ્તર,चिह्नक संस्तर,ਚਿਹ੍ਨਕ ਸਂਸ੍ਤਰ,চিহ্নক সংস্তর,चिह्नक संस्तर,ಚಿಹ್ನಕ ಸಂಸ್ತರ,ചിഹ്നക സംസ്തര,சிஹ்நக ஸங்ஸ்தர,చిహ్నక సంస్తర,چہنک سنستر,চিহ্নক সংস্তর,ଚିହ୍ନକ ସଂସ୍ତର,चिह्नक संस्तर
Mass spectrograph,"द्रव्यमान स्पेक्ट्रोग्राफ, द्रव्यमान स्पेक्ट्रमलेखी",માર્ટિન પ્રતિદર્શિત્ર,मार्टिन प्रतिदर्शित्र,ਮਾਰ੍ਟਿਨ ਪ੍ਰਤਿਦਰ੍ਸ਼ਿਤ੍ਰ,মার্টিন প্রতিদর্শিত্র,मार्टिन प्रतिदर्शित्र,ಮಾರ್ಟಿನ ಪ್ರತಿದರ್ಶಿತ್ರ,മാര്ടിന പ്രതിദര്ശിത്ര,மார்டிந ப்ரதிதர்சித்ர,మార్టిన ప్రతిదర్శిత్ర,کمیت اسپیکٹرو گراف,মার্টিন প্রতিদর্শিত্র,ମାର୍ଟିନ ପ୍ରତିଦର୍ଶିତ୍ର,मार्टिन प्रतिदर्शित्र
Mass spectrometric analysis,द्रव्यमान स्पेक्ट्रममितिक विश्लेषण,"દ્રવ્યમાન સ્પેક્ટ્રોગ્રાફ, દ્રવ્યમાન સ્પેક્ટ્રમલેખી","द्रव्यमान स्पेक्ट्रोग्राफ, द्रव्यमान स्पेक्ट्रमलेखी","ਦ੍ਰਵ੍ਯਮਾਨ ਸ੍ਪੇਕ੍ਟ੍ਰੋਗ੍ਰਾਫ, ਦ੍ਰਵ੍ਯਮਾਨ ਸ੍ਪੇਕ੍ਟ੍ਰਮਲੇਖੀ","দ্রব্যমান স্পেক্ট্রোগ্রাফ, দ্রব্যমান স্পেক্ট্রমলেখী","द्रव्यमान स्पेक्ट्रोग्राफ, द्रव्यमान स्पेक्ट्रमलेखी","ದ್ರವ್ಯಮಾನ ಸ್ಪೇಕ್ಟ್ರೋಗ್ರಾಫ, ದ್ರವ್ಯಮಾನ ಸ್ಪೇಕ್ಟ್ರಮಲೇಖೀ","ദ്രവ്യമാന സ്പേക്ട്രോഗ്രാഫ, ദ്രവ്യമാന സ്പേക്ട്രമലേഖീ","த்ரவ்யமாந ஸ்பேக்ட்ரோக்ராப, த்ரவ்யமாந ஸ்பேக்ட்ரமலேகீ","ద్రవ్యమాన స్పేక్ట్రోగ్రాఫ, ద్రవ్యమాన స్పేక్ట్రమలేఖీ",مارٹن پرتدرشتر,"দ্র্যমান স্পক্ট্রগ্রাফ, দ্র্যমান স্পক্ট্রমলখী","ଦ୍ରବ୍ଯମାନ ସ୍ପେକ୍ଟ୍ରୋଗ୍ରାଫ, ଦ୍ରବ୍ଯମାନ ସ୍ପେକ୍ଟ୍ରମଲେଖୀ","द्रव्यमान स्पेक्ट्रोग्राफ, द्रव्यमान स्पेक्ट्रमलेखी"
Mass spectrum,द्रव्यमान स्पेक्ट्रम,દ્રવ્યમાન સ્પેક્ટ્રમમિતિક વિશ્લેષણ,द्रव्यमान स्पेक्ट्रममितिक विश्लेषण,ਦ੍ਰਵ੍ਯਮਾਨ ਸ੍ਪੇਕ੍ਟ੍ਰਮਮਿਤਿਕ ਵਿਸ਼੍ਲੇ਷ਣ,দ্রব্যমান স্পেক্ট্রমমিতিক বিশ্লেষণ,द्रव्यमान स्पेक्ट्रममितिक विश्लेषण,ದ್ರವ್ಯಮಾನ ಸ್ಪೇಕ್ಟ್ರಮಮಿತಿಕ ವಿಶ್ಲೇಷಣ,ദ്രവ്യമാന സ്പേക്ട്രമമിതിക വിശ്ലേഷണ,த்ரவ்யமாந ஸ்பேக்ட்ரமமிதிக விச்லேஷண,ద్రవ్యమాన స్పేక్ట్రమమితిక విశ్లేషణ,درویمان سپیکٹرممتک وشلیشن,দ্র্যমান স্পক্ট্রমমিতিক িশ্লষণ,ଦ୍ରବ୍ଯମାନ ସ୍ପେକ୍ଟ୍ରମମିତିକ ବିଶ୍ଲେଷଣ,द्रव्यमान स्पेक्ट्रममितिक विश्लेषण
Mass yield curve,द्रव्यमान लब्धि वक्र,દ્રવ્યમાન સ્પેક્ટ્રમ,द्रव्यमान स्पेक्ट्रम,ਦ੍ਰਵ੍ਯਮਾਨ ਸ੍ਪੇਕ੍ਟ੍ਰਮ,দ্রব্যমান স্পেক্ট্রম,द्रव्यमान स्पेक्ट्रम,ದ್ರವ್ಯಮಾನ ಸ್ಪೇಕ್ಟ್ರಮ,ദ്രവ്യമാന സ്പേക്ട്രമ,த்ரவ்யமாந ஸ்பேக்ட்ரம,ద్రవ్యమాన స్పేక్ట్రమ,درویمان سپیکٹرم,দ্র্যমান স্পক্ট্রম,ଦ୍ରବ୍ଯମାନ ସ୍ପେକ୍ଟ୍ରମ,द्रव्यमान स्पेक्ट्रम
Master stream,प्रधान सारिता,દ્રવ્યમાન લબ્ધિ વક્ર,द्रव्यमान लब्धि वक्र,ਦ੍ਰਵ੍ਯਮਾਨ ਲਬ੍ਧਿ ਵਕ੍ਰ,দ্রব্যমান লব্ধি বক্র,द्रव्यमान लब्धि वक्र,ದ್ರವ್ಯಮಾನ ಲಬ್ಧಿ ವಕ್ರ,ദ്രവ്യമാന ലബ്ധി വക്ര,த்ரவ்யமாந லப்தி வக்ர,ద్రవ్యమాన లబ్ధి వక్ర,درویمان لبدھی وقر,দ্র্যমান লব্ধি ক্র,ଦ୍ରବ୍ଯମାନ ଲବ୍ଧି ବକ୍ର,द्रव्यमान लब्धि वक्र
Mastication,चर्वण,પ્રધાન સારિતા,प्रधान सारिता,ਪ੍ਰਧਾਨ ਸਾਰਿਤਾ,প্রধান সারিতা,प्रधान सारिता,ಪ್ರಧಾನ ಸಾರಿತಾ,പ്രധാന സാരിതാ,ப்ரதாந ஸாரிதா,ప్రధాన సారితా,پردھان سارتا,প্রধান সারিতা,ଚର୍ବଣ,प्रधान सारिता
Material balance,पदार्थ संतुलन,ચર્વણ,चर्वण,ਚਰ੍ਵਣ,চর্বণ,चर्वण,ಚರ್ವಣ,ചര്വണ,சர்வண,చర్వణ,چرون,চর্ণ,ପ୍ରଧାନ ସାରିତା,चर्वण
Mathematical analysis,गणितीय विश्लेषण,પદાર્થ સંતુલન,पदार्थ संतुलन,ਪਦਾਰ੍ਥ ਸਂਤੁਲਨ,পদার্থ সংতুলন,पदार्थ संतुलन,ಪದಾರ್ಥ ಸಂತುಲನ,പദാര്ഥ സംതുലന,பதார்த ஸங்துலந,పదార్థ సంతులన,ریاضیاتی تشریح,পদার্থ সংতুলন,ପଦାର୍ଥ ସଂତୁଲନ,पदार्थ संतुलन
