English,Hindi,Gujarati,Marathi,Punjabi,Bengali,Konkani,Kannada,Malayalam,Tamil,Telugu,Urdu,Assamese,Odiya,Nepali
Harmonic analysis,हार्मोनिक-विश्लेषण,હાર્મોનિક-વિશ્લેષણ,हार्मोनिक-विश्लेषण,ਹਾਰ੍ਮੋਨਿਕ-ਵਿਸ਼੍ਲੇ਷ਣ,হার্মোনিক-বিশ্লেষণ,हार्मोनिक-विश्लेषण,ಹಾರ್ಮೋನಿಕ-ವಿಶ್ಲೇಷಣ,ഹാര്മോനിക-വിശ്ലേഷണ,ஹார்மோநிக-விச்லேஷண,హార్మోనిక-విశ్లేషణ,ہار مونی تشریح کار,হার্মনিক-িশ্লষণ,ହାର୍ମୋନିକ-ବିଶ୍ଲେଷଣ,हार्मोनिक-विश्लेषण
Harmonic distortion,हार्मोनिक-विकृति,હાર્મોનિક-વિકૃતિ,हार्मोनिक-विकृति,ਹਾਰ੍ਮੋਨਿਕ-ਵਿਕ੃ਤਿ,হার্মোনিক-বিকৃতি,हार्मोनिक-विकृति,ಸಮರಸವಾದ ವಿಕೃತರೂಪ,ഹാര്മോനിക-വികൃതി,ஹார்மோநிக-விக்ருதி,హార్మోనిక-వికృతి,ہارمونی مسخ,হার্মনিক-িকৃতি,ହାର୍ମୋନିକ-ବିକୃତି,हार्मोनिक-विकृति
Hartnell governor,हार्टनेल अधिनियंत्रक,હાર્ટનેલ અધિનિયંત્રક,हार्टनेल अधिनियंत्रक,ਹਾਰ੍ਟਨੇਲ ਅਧਿਨਿਯਂਤ੍ਰਕ,হার্টনেল অধিনিযংত্রক,हार्टनेल अधिनियंत्रक,ಹಾರ್ಟನೇಲ ಅಧಿನಿಯಂತ್ರಕ,ഹാര്ടനേല അധിനിയംത്രക,ஹார்டநேல அதிநியங்த்ரக,హార్టనేల అధినియంత్రక,ہارٹنیل ادھنینترک,হার্টনল অধিনিযংত্রক,ହାର୍ଟନେଲ ଅଧିନିଯଂତ୍ରକ,हार्टनेल अधिनियंत्रक
Haulage divice,ढुलाई युक्ति,ઢુલાઈ યુક્તિ,ढुलाई युक्ति,ਢੁਲਾਈ ਯੁਕ੍ਤਿ,ঢুলাঈ যুক্তি,ढुलाई युक्ति,ಢುಲಾಈ ಯುಕ್ತಿ,ഢുലാഈ യുക്തി,டுலாஈ யுக்தி,ఢులాఈ యుక్తి,ڈھلائی یکتی,ঢুলাঈ যুক্তি,ଢୁଲାଈ ଯୁକ୍ତି,ढुलाई युक्ति
Hauling equipment,ढुलाई उपस्कर,ઢુલાઈ ઉપસ્કર,ढुलाई उपस्कर,ਢੁਲਾਈ ਉਪਸ੍ਕਰ,ঢুলাঈ উপস্কর,ढुलाई उपस्कर,ಢುಲಾಈ ಉಪಸ್ಕರ,ഢുലാഈ ഉപസ്കര,டுலாஈ உபஸ்கர,ఢులాఈ ఉపస్కర,ڈھلائی اوپسکر,ঢুলাঈ উপস্কর,ଢୁଲାଈ ଉପସ୍କର,ढुलाई उपस्कर
Head,"शीर्ष, मुख","શીર્ષ, મુખ્ય કર્મચારી/અધિકારી, વડો","1. मस्तक, डोके 2. अध्यक्ष, प्रमुख","ਪ੍ਰਧਾਨ, ਪ੍ਰਮੁੱਖ, ਮੁਖੀ, ਸ਼ੀਸ਼, ਮਦ","প্রধান,খাত,শীর্ষ","1. मुखेली 2. माथाळो,शिर्षक","ನೆತ್ತಿ (ದ್ರಾಕ್ಷಿ), ಪ್ರಧಾನ ಬಾಹುಗಳ ಮೂಲ ಭಾಗ",മസ്തകം,"தலை, தலைமை","1. శాఖాధికారి,అధిపతి 2. మద్దు,పద్దు 3. ప్రధాన/ముఖ్య",سر۔ منبع,"1.মূৰ,শিৰ,মস্তক2.চিন্তাশক্তি,ধীশক্তি,মেধা3.পট4.মুৰব্বী,অধ্যক্ষ,প্রধান5.জীৱবাব্যক্তিৰসংখ্যা6.মূৰৰফাল,",ମସ୍ତକ,"1. प्रमुख, प्रधान 2. शीर्ष, मद"
Head,2. दाबोच्चता,"શીર્ષ, મુખ્ય કર્મચારી/અધિકારી, વડો","1. मस्तक, डोके 2. अध्यक्ष, प्रमुख","ਪ੍ਰਧਾਨ, ਪ੍ਰਮੁੱਖ, ਮੁਖੀ, ਸ਼ੀਸ਼, ਮਦ","প্রধান,খাত,শীর্ষ","1. मुखेली 2. माथाळो,शिर्षक","ನೆತ್ತಿ (ದ್ರಾಕ್ಷಿ), ಪ್ರಧಾನ ಬಾಹುಗಳ ಮೂಲ ಭಾಗ",മസ്തകം,"தலை, தலைமை","1. శాఖాధికారి,అధిపతి 2. మద్దు,పద్దు 3. ప్రధాన/ముఖ్య",سر۔ منبع,"1.মূৰ,শিৰ,মস্তক2.চিন্তাশক্তি,ধীশক্তি,মেধা3.পট4.মুৰব্বী,অধ্যক্ষ,প্রধান5.জীৱবাব্যক্তিৰসংখ্যা6.মূৰৰফাল,",ମସ୍ତକ,"1. प्रमुख, प्रधान 2. शीर्ष, मद"
Head race,"अभिधार, हैड रेस","અભિધાર, હૈડ રેસ","अभिधार, हैड रेस","ਅਭਿਧਾਰ, ਹੈਡ ਰੇਸ","অভিধার, হৈড রেস","अभिधार, हैड रेस","ಅಭಿಧಾರ, ಹೈಡ ರೇಸ","അഭിധാര, ഹൈഡ രേസ","அபிதார, ஹைட ரேஸ","అభిధార, హైడ రేస",راسی نالی,"অভিধার, হৈড রস","ଅଭିଧାର, ହୈଡ ରେସ","अभिधार, हैड रेस"
Head stock,"अभिधार, हैड स्टॉक","અભિધાર, હૈડ સ્ટૉક","अभिधार, हैड स्टॉक","ਅਭਿਧਾਰ, ਹੈਡ ਸ੍ਟ੉ਕ","অভিধার, হৈড স্টৌক","अभिधार, हैड स्टॉक","ಅಭಿಧಾರ, ಹೈಡ ಸ್ಟೌಕ","അഭിധാര, ഹൈഡ സ്ടൌക","அபிதார, ஹைட ஸ்டௌக","అభిధార, హైడ స్టౌక",ابھدھار، ہیڈ سٹاک,"অভিধার, হৈড স্টক","ଅଭିଧାର, ହୈଡ ସ୍ଟୌକ","अभिधार, हैड स्टॉक"
Heading die,शीर्षक ठप्पा,શીર્ષક ઠપ્પા,शीर्षक ठप्पा,ਸ਼ੀਰ੍਷ਕ ਠਪ੍ਪਾ,শীর্ষক ঠপ্পা,शीर्षक ठप्पा,ಶೀರ್ಷಕ ಠಪ್ಪಾ,ശീര്ഷക ഠപ്പാ,சீர்ஷக டப்பா,శీర్షక ఠప్పా,شیرشک ٹھپا,শীর্ষক ঠপ্পা,ଶୀର୍ଷକ ଠପ୍ପା,शीर्षक ठप्पा
Hearth,"अंगीठी, भट्टी-तल","અંગીઠી, ભટ્ટી-તલ","अंगीठी, भट्टी-तल","ਚੁੱਲਾ , ਘਰ","অংগীঠী, ভট্টী-তল","अंगीठी, भट्टी-तल",ಬೆಂಕಿಗೂಡು,"അംഗീഠീ, ഭട്ടീ-തല","அங்கீடீ, பட்டீ-தல","అంగీఠీ, భట్టీ-తల",انگیٹھی، بھٹی-تل,"অংগীঠী, ভট্টী-তল","ଅଂଗୀଠୀ, ଭଟ୍ଟୀ-ତଲ","अंगीठी, भट्टी-तल"
Heat,ऊष्म,ઊષ્મ,ऊष्म,"ਤਾਅ , ਗਰਮੀ , ਉਤੇਜਨਾ , ਗੁੱਸਾ,ਗਰਮ ਕਰਨਾ ਜਾਂ ਹੋਣਾ",ঊষ্ম,ऊष्म,ಉಷ್ಣ,ഉഷ്ണം,ஊஷ்ம,ఊష్మ,حرارت,ঊষ্ম,ଊଷ୍ମ,ऊष्म
Heat accumulator,ऊष्मा संचायित्र,ઊષ્મા સંચાયિત્ર,ऊष्मा संचायित्र,ਊ਷੍ਮਾ ਸਂਚਾਯਿਤ੍ਰ,ঊষ্মা সংচাযিত্র,ऊष्मा संचायित्र,ಊಷ್ಮಾ ಸಂಚಾಯಿತ್ರ,ഊഷ്മാ സംചായിത്ര,ஊஷ்மா ஸங்சாயித்ர,ఊష్మా సంచాయిత్ర,اوشما سنچایتر,ঊষ্মা সংচাযিত্র,ଊଷ୍ମା ସଂଚାଯିତ୍ର,ऊष्मा संचायित्र
Heat balance,ऊष्मा तुलन लेखा,ઊષ્મા તુલન લેખા,ऊष्मा तुलन लेखा,ਊ਷੍ਮਾ ਤੁਲਨ ਲੇਖਾ,ঊষ্মা তুলন লেখা,ऊष्मा तुलन लेखा,ಊಷ್ಮಾ ತುಲನ ಲೇಖಾ,ഊഷ്മാ തുലന ലേഖാ,ஊஷ்மா துலந லேகா,ఊష్మా తులన లేఖా,توازنِ حرارت,ঊষ্মা তুলন লখা,ଊଷ୍ମା ତୁଲନ ଲେଖା,ऊष्मा तुलन लेखा
Heat balance sheet,ऊष्मा तुलन पत्र,ઊષ્મા તુલન પત્ર,ऊष्मा तुलन पत्र,ਊ਷੍ਮਾ ਤੁਲਨ ਪਤ੍ਰ,ঊষ্মা তুলন পত্র,ऊष्मा तुलन पत्र,ಊಷ್ಮಾ ತುಲನ ಪತ್ರ,ഊഷ്മാ തുലന പത്ര,ஊஷ்மா துலந பத்ர,ఊష్మా తులన పత్ర,اوشما تلن پتّر,ঊষ্মা তুলন পত্র,ଊଷ୍ମା ତୁଲନ ପତ୍ର,ऊष्मा तुलन पत्र
Heat bath,ताप-कुण्ड,તાપ-કુણ્ડ,ताप-कुण्ड,ਤਾਪ-ਕੁਣ੍ਡ,তাপ-কুণ্ড,ताप-कुण्ड,ತಾಪ-ಕುಣ್ಡ,താപ-കുണ്ഡ,தாப-குண்ட,తాప-కుణ్డ,تاپ-کنڈ,তাপ-কুণ্ড,ତାପ-କୁଣ୍ଡ,ताप-कुण्ड
Heat content,निहित ऊष्मा,નિહિત ઊષ્મા,निहित ऊष्मा,ਨਿਹਿਤ ਊ਷੍ਮਾ,নিহিত ঊষ্মা,निहित ऊष्मा,ನಿಹಿತ ಊಷ್ಮಾ,നിഹിത ഊഷ്മാ,நிஹித ஊஷ்மா,నిహిత ఊష్మా,نہت اوشما,নিহিত ঊষ্মা,ନିହିତ ଊଷ୍ମା,निहित ऊष्मा
Heat control,ऊष्मा नियंत्रण,ઊષ્મા નિયંત્રણ,ऊष्मा नियंत्रण,ਊ਷੍ਮਾ ਨਿਯਂਤ੍ਰਣ,ঊষ্মা নিযংত্রণ,ऊष्मा नियंत्रण,ಊಷ್ಮಾ ನಿಯಂತ್ರಣ,ഊഷ്മാ നിയംത്രണ,ஊஷ்மா நியங்த்ரண,ఊష్మా నియంత్రణ,اوشما نینترن,ঊষ্মা নিযংত্রণ,ଊଷ୍ମା ନିଯଂତ୍ରଣ,ऊष्मा नियंत्रण
Heat convection,ऊष्मा संवहन,ઊષ્મા સંવહન,ऊष्मा संवहन,ਊ਷੍ਮਾ ਸਂਵਹਨ,ঊষ্মা সংবহন,ऊष्मा संवहन,ಊಷ್ಮಾ ಸಂವಹನ,ഊഷ്മാ സംവഹന,ஊஷ்மா ஸங்வஹந,ఊష్మా సంవహన,اوشما سنوہن,ঊষ্মা সংহন,ଊଷ୍ମା ସଂବହନ,ऊष्मा संवहन
Heat dissipation,ऊष्म विसरण,ઊષ્મ વિસરણ,ऊष्म विसरण,ਊ਷੍ਮ ਵਿਸਰਣ,ঊষ্ম বিসরণ,ऊष्म विसरण,ಊಷ್ಮ ವಿಸರಣ,ഊഷ്മ വിസരണ,ஊஷ்ம விஸரண,ఊష్మ విసరణ,اوشم وسرن,ঊষ্ম িসরণ,ଊଷ୍ମ ବିସରଣ,ऊष्म विसरण
Heat dissipation,2. ऊष्म क्षय,૨. ઊષ્મ ક્ષય,२. ऊष्म क्षय,੨. ਊ਷੍ਮ ਕ੍਷ਯ,২. ঊষ্ম ক্ষয,२. ऊष्म क्षय,೨. ಊಷ್ಮ ಕ್ಷಯ,൨. ഊഷ്മ ക്ഷയ,௨. ஊஷ்ம க்ஷய,౨. ఊష్మ క్షయ,۲۔ اوشم کشیہ,২. ঊষ্ম ক্ষয,୨. ଊଷ୍ମ କ୍ଷଯ,२. ऊष्म क्षय
Heat drop,ऊष्म पात,ઊષ્મ પાત,ऊष्म पात,ਊ਷੍ਮ ਪਾਤ,ঊষ্ম পাত,ऊष्म पात,ಊಷ್ಮ ಪಾತ,ഊഷ്മ പാത,ஊஷ்ம பாத,ఊష్మ పాత,اوشم پات,ঊষ্ম পাত,ଊଷ୍ମ ପାତ,ऊष्म पात
Heat engine,ऊष्म इंजन,ઊષ્મ ઇંજન,ऊष्म इंजन,ਊ਷੍ਮ ਇਂਜਨ,ঊষ্ম ইংজন,ऊष्म इंजन,ಶಕ್ತಿ ಯಂತ್ರ,ഊഷ്മ ഇംജന,ஊஷ்ம இங்ஜந,ఊష్మ ఇంజన,حرانجن۔ ہیٹ انجمن,ঊষ্ম ইংজন,ଊଷ୍ମ ଇଂଜନ,ऊष्म इंजन
Heat equivalent,ऊष्मा-तुल्यांक,ઊષ્મા-તુલ્યાંક,ऊष्मा-तुल्यांक,ਊ਷੍ਮਾ-ਤੁਲ੍ਯਾਂਕ,ঊষ্মা-তুল্যাংক,ऊष्मा-तुल्यांक,ಊಷ್ಮಾ-ತುಲ್ಯಾಂಕ,ഊഷ്മാ-തുല്യാംക,ஊஷ்மா-துல்யாங்க,ఊష్మా-తుల్యాంక,اوشما-تلیانک,ঊষ্মা-তুল্যাংক,ଊଷ୍ମା-ତୁଲ୍ଯାଂକ,ऊष्मा-तुल्यांक
Heat exchanger,ऊष्मा-विनिमयित्र,ઊષ્મા-વિનિમયિત્ર,ऊष्मा-विनिमयित्र,ਊ਷੍ਮਾ-ਵਿਨਿਮਯਿਤ੍ਰ,ঊষ্মা-বিনিমযিত্র,ऊष्मा-विनिमयित्र,ಊಷ್ಮಾ-ವಿನಿಮಯಿತ್ರ,ഊഷ്മാ-വിനിമയിത്ര,ஊஷ்மா-விநிமயித்ர,ఊష్మా-వినిమయిత్ర,اوشما-ونمیتر,ঊষ্মা-িনিমযিত্র,ଊଷ୍ମା-ବିନିମଯିତ୍ର,ऊष्मा-विनिमयित्र
Heat flux,ऊष्मा-फ्लक्स,ઊષ્મા-ફ્લક્સ,ऊष्मा-फ्लक्स,ਊ਷੍ਮਾ-ਫ੍ਲਕ੍ਸ,ঊষ্মা-ফ্লক্স,ऊष्मा-फ्लक्स,ಊಷ್ಮಾ-ಫ್ಲಕ್ಸ,ഊഷ്മാ-ഫ്ലക്സ,ஊஷ்மா-ப்லக்ஸ,ఊష్మా-ఫ్లక్స,اوشما-پھلکس,ঊষ্মা-ফ্লক্স,ଊଷ୍ମା-ଫ୍ଲକ୍ସ,ऊष्मा-फ्लक्स
Heat gain,ऊष्मा-लब्धि,ઊષ્મા-લબ્ધિ,ऊष्मा-लब्धि,ਊ਷੍ਮਾ-ਲਬ੍ਧਿ,ঊষ্মা-লব্ধি,ऊष्मा-लब्धि,ಊಷ್ಮಾ-ಲಬ್ಧಿ,ഊഷ്മാ-ലബ്ധി,ஊஷ்மா-லப்தி,ఊష్మా-లబ్ధి,اوشما-لبدھی,ঊষ্মা-লব্ধি,ଊଷ୍ମା-ଲବ୍ଧି,ऊष्मा-लब्धि
