Malayalam,Punjabi
മണ്ണ് ബയോളജി,ਮਿੱਟੀ ਜੀਵ-ਵਿਗਿਆਨ
മണ്ണിന്റെ വർഗ്ഗീകരണം,ਮਿੱਟੀ ਦਾ ਵਰਗੀਕਰਣ
മണ്ണ് കൊളോയിഡ്,ਮਿੱਟੀ ਕੋਲੋਇਡ
മണ്ണിന്റെ കോംപാക്ഷൻ,ਮਿੱਟੀ ਦਾ ਸੰਕੁਚਨ
മണ്ണ് കണ്ടീഷണറുകൾ,ਮਿੱਟੀ ਕੰਡੀਸ਼ਨਰ
മണ്ണ് സംരക്ഷണം,ਮਿੱਟੀ ਦੀ ਸੰਭਾਲ
മണ്ണ് പുറംതോട്,ਮਿੱਟੀ ਦੇ ਛਾਲੇ
മണ്ണ് അപമാനം,ਮਿੱਟੀ ਦੇ ਵਿਗਾੜ
മണ്ണ് പൊട്ടിച്ചതാക്കൽ ഘടകം,ਮਿੱਟੀ ਦੇ ਖਿੜਕੀਆਂ ਦਾ ਕਾਰਕ
മണ്ണിന്റെ ഫലഭൂയിഷ്ഠത,ਮਿੱਟੀ ਜਣਨ ਸ਼ਕਤੀ
മണ്ണ് ഉല്പത്തി,ਮਿੱਟੀ ਉਤਪਤੀ
മണ്ണ് ആരോഗ്യം,ਮਿੱਟੀ ਦੀ ਸਿਹਤ
മണ്ണ് ചക്രവാളം,ਮਿੱਟੀ ਦੀ ਦੂਰੀ
മണ്ണിന്റെ മാക്രൂറിസംസ്,ਮਿੱਟੀ ਮੈਕਰੂਗਜਿਸਜ਼
മണ്ണ് മാനേജുമെന്റ്,ਮਿੱਟੀ ਪ੍ਰਬੰਧਨ
മണ്ണിന്റെ മൈക്രോബയോളജി,ਮਿੱਟੀ ਮਾਈਕਰੋਬਾਇਓਲੋਜੀ
മണ്ണിന്റെ സൂക്ഷ്മാണുക്കൾ,ਮਿੱਟੀ ਦੇ ਸੂਖਮ ਜੀਵ
മണ്ണിന്റെ ഈർപ്പം കമ്മി,ਮਿੱਟੀ ਨਮੀ ਦੇ ਘਾਟਾ
മണ്ണിന്റെ ജൈവവസ്തു കാര്യം,ਮਿੱਟੀ ਜੈਵਿਕ ਪਦਾਰਥ
മണ്ണിന്റെ പോറോസിറ്റി,ਮਿੱਟੀ ਦੀ ਪੋਰਸਿਟੀ
മണ്ണ് ഉൽപാദനക്ഷമത,ਮਿੱਟੀ ਉਤਪਾਦਕਤਾ
മണ്ണ് പ്രൊഫൈൽ,ਮਿੱਟੀ ਪ੍ਰੋਫ਼ਾਇਜ਼
മണ്ണിന്റെ ഗുണനിലവാരം,ਮਿੱਟੀ ਦੀ ਕੁਆਲਟੀ
മണ്ണിന്റെ പ്രതികരണം,ਮਿੱਟੀ ਪ੍ਰਤੀਕਰਮ
മണ്ണിന്റെ പ്രതിരോധം,ਮਿੱਟੀ ਪ੍ਰਤੀਰੋਧ
മണ്ണിന്റെ ലവണത്വം,ਮਿੱਟੀ ਨੌਰਟੀਅਤ
മണ്ണ് ശാസ്ത്രം,ਮਿੱਟੀ ਵਿਗਿਆਨ
മണ്ണ് രോഗം,ਮਿੱਟੀ ਬਿਮਾਰੀ
മണ്ണിന്റെ കൂലി,ਮਿੱਟੀ ਸਿਏਵਿੰਗ
മണ്ണ് പരിഹാരം,ਮਿੱਟੀ ਦਾ ਹੱਲ
മണ്ണ് അണുവിമുക്തൻ,ਮਿੱਟੀ ਨਿਰਜੀਵ
മണ്ണിന്റെ ഘടന,ਮਿੱਟੀ ਦਾ structure ਾਂਚਾ
മണ്ണ് സസ്പെൻഷൻ,ਮਿੱਟੀ ਮੁਅੱਤਲ
മണ്ണ് പരിശോധന,ਮਿੱਟੀ ਦੀ ਜਾਂਚ
മണ്ണ് ടെക്സ്ചർ,ਮਿੱਟੀ ਦਾ ਬਣਤਰ
മണ്ണിന്റെ ജല സാധ്യത,ਮਿੱਟੀ ਪਾਣੀ ਦੀ ਸੰਭਾਵਨਾ
മണ്ണ് വെള്ളം,ਮਿੱਟੀ ਦਾ ਪਾਣੀ
സൗരോർജ്ജ സ്ഥിരാങ്കം,ਸੋਲਰ ਸਥਿਰ
സൗരവികിരണം,ਸੋਲਰ ਰੇਡੀਏਸ਼ਨ
സോളാർ സ്പെക്ട്രം,ਸੋਲਰ ਸਪੈਕਟ੍ਰਮ
സോളൈറൈസേഷൻ,ਸੁਹਿਰਣਾ
ഏക വിള,ਇਕੋ ਫਸਲ
സോളിയം ശതമാനം,ਘੁਲਣਸ਼ੀਲ ਸੋਡੀਅਮ ਪ੍ਰਤੀਸ਼ਤਤਾ
സോമാറ്റിക് സെൽ,ਸੋਮੈਟਿਕ ਸੈੱਲ
സോമാറ്റിക് ഭ്രൂണം,ਸੋਮੈਟਿਕ ਭਰੂਣ
സോമാറ്റിക് ഹൈബ്രിഡൈസേഷൻ,ਸੋਮੈਟਿਕ ਹਾਈਬ੍ਰਿਡਾਈਜ਼ੇਸ਼ਨ
സോർഗം പരിക്ക്,ਸੋਰਗਮ ਦੀ ਸੱਟ
സോസ് ജീൻ,Sos gene
തെക്കൻ മായ്ക്കൽ,ਦੱਖਣੀ ਧੁੰਦਲਾ
സ്പെയ്സിംഗ് (പ്ലാന്റ്),ਸਪੇਸ (ਪੌਦਾ)
സ്പാഡിക്സ്,ਸਪੈਡਿਕਸ
സ്പുട്,ਛੁਪਾਓ
പ്രത്യേക ക്രമീകരണം,ਵਿਸ਼ੇਸ਼ ਪ੍ਰਬੰਧ
പ്രത്യേക വിളവെടുപ്പ്,ਵਿਸ਼ੇਸ਼ ਫਸਲਿੰਗ
പ്രത്യേക കൃഷി,ਵਿਸ਼ੇਸ਼ ਖੇਤੀ
സ്പീഷീസ്,ਸਪੀਸੀਜ਼
പ്രത്യേക വിള തീവ്രത സൂചിക,ਖਾਸ ਫਸਲ ਤੀਬਰਤਾ ਸੂਚਕਾਂਕ
പ്രത്യേക ഗുരുത്വാകർഷണം,ਖਾਸ ਗੰਭੀਰਤਾ
നിർദ്ദിഷ്ട ഈർപ്പം,ਖਾਸ ਨਮੀ
നിർദ്ദിഷ്ട ഇല പ്രദേശം,ਖਾਸ ਪੱਤੇ ਖੇਤਰ
Spematogenesis,ਸ਼ੁਕਰਾਣੂ
എസ്-ഘട്ടം,ਐਸ-ਪੜਾਅ
സ്പൈക്ക്,ਸਪਾਈਕ
സ്പഷ്ടമായ,ਸਪਾਈਕਲੇਟ
സ്പിൻഡിൽ മുൾപടർപ്പു,ਸਪਿੰਡਲ ਬੁਸ਼
സ്പ്ലാഷ് മണ്ണൊലിപ്പ്,ਸਪਲੈਸ਼ roishion
സ്ലിഷിംഗ്,ਸਪਲਿਕ
ആപ്ലിക്കേഷൻ വിഭജിക്കുക,ਸਪਲਿਟ ਐਪਲੀਕੇਸ਼ਨ
സ്പ്ലിറ്റ് ജീനുകൾ,ਸਪਲਿਟ ਜੀਜ਼
സ്പ്ലിറ്റ് പ്ലോട്ട് ഡിസൈൻ,ਸਪਲਿਟ ਪਲਾਟ ਡਿਜ਼ਾਈਨ
സ്പോഞ്ചി ടിഷ്യു,ਸਪੋਂਗੀ ਟਿਸ਼ੂ
സ്വതസിദ്ധമായ മ്യൂട്ടേഷൻ,ਆਪਸ ਵਿੱਚ ਵਾਧਾ
ചിതറിപ്പോയ,ਸਪੋਰ
സ്പ്രിംഗളർ ജലസേചനം,ਛਿੜਕਣ ਦੀ ਸਿੰਜਾਈ
സ്പഷ്ടങ്ങള്,ਸਪਾਲਿੰਗ
പുല്പു,ਸਪੁਰ
സ്പർ ബെയറിംഗ്,ਸਹਿਣਸ਼ੀਲਤਾ
സ്ക്വാലില്,ਸਕੁਐਲ
ഏജന്റിനെ സ്ഥിരപ്പെടുത്തുന്നു,ਸਥਿਰ ਏਜੰਟ
അടിസ്ഥാന വ്യതിയാനം,ਮਿਆਰੀ ਭਟਕਣ
സ്ട്രപ്പിൾ വിള,ਸਟੈਪਲ ਫਸਲ
കോഡൺ ആരംഭിക്കുക,ਕੋਡੋਨ ਸ਼ੁਰੂ ਕਰੋ
സ്റ്റാർട്ടർ പരിഹാരം,ਸਟਾਰਟਰ ਹੱਲ
സ്റ്റെം ബോറർ,ਸਟੈਮ ਬੋਰਰ
സ്റ്റെം-അവസാനം,ਸਟੈਮ-ਐਂਡ
സ്റ്റെനോസ്പെർമോകാർപി,ਸਟੈਨੋਸਪਰੋਮੋਕਸ
സ്റ്റെപ്പ്,ਸਟੈਪ
വഭരണം,ਨਸਬੰਦੀ
കളങ്ക സ്വീകാര്യത,ਕਲੰਕ ਪ੍ਰਾਪਤੀ
കളങ്ക,ਕਲੰਕ
സ്റ്റിൽറ്റ് റൂട്ട്,ਤਾਕਤ ਵਾਲੀ ਜੜ
മോളോൺ,Stolon
സ്റ്റോമറ്റ,ਸਟੋਮੇਟਾ
മണ്ഡലം,ਸਟੂਲਿੰਗ
കോഡൺ നിർത്തുക,ਕੋਡੋਨ ਰੋਕੋ
സ്ട്രാറ്റുചെയ്തു,ਤਣਾਅ
സ്ട്രാറ്റിഫിക്കേഷൻ,ਸਟਰੇਟੀਕੇਸ਼ਨ
സ്ടോ,ਤੂੜੀ
സമ്മര്ദ്ദം,ਤਣਾਅ
സ്ട്രിപ്പ് ക്രോപ്പിംഗ്,ਸਟ੍ਰਿਪ ਫਸਲ
സ്ട്രിപ്പ് ഇന്റർക്രോപ്പിംഗ്,ਸਟ੍ਰਿਪ ਇੰਟਰਕ੍ਰੋਪਿੰਗ
സരശാസ്തം,ਸਟ੍ਰੋਮਾ
തല്ലുന്നു,ਧੋਖਾਧੜੀ
കലഹങ്ങൾ,ਧੋਖਾਧੜੀ ਦੇ ਮਲਚਿੰਗ
ശൈലി,ਸ਼ੈਲੀ
ഉപവിഭാഗം,ਸਬ ਨਮੀ
സൂരിസേഷൻ,ਓਰਬਰਕੇਸ਼ਨ
മുത്തം,ਡੁੱਬਣਾ
ഉപജീവന കൃഷി,ਗੁਲਾਬ ਖੇਤੀ
സബ്സൈലിംഗ്,ਸਟਰਸਿੰਗ
ഉപവിഷയങ്ങൾ,ਸਬ-ਸਪੀਸੀਜ਼
പകരക്കാരൻ ക്രോപ്പിംഗ്,ਬਦਲ
കെ.ഇ.,ਘਟਾਓਣਾ
ഉപരിതല ജലസേചനം,ਉਪ-ਰਹਿਤ ਸਿੰਚਾਈ
തുടർച്ചകമായ,ਉਤਰਾਧਿਕਾਰੀ
ചൂഷണം,ਝੁਕੀ
സക്കർ,ਸਕੈਨ
സുയി-ജനറണം,ਸੂ-ਜੈਅਰਿਸ
സൂര്യ-ക്യൂറിംഗ്,ਸੂਰਜ-ਇਲਾਜ
അനുബന്ധ ജലസേചനം,ਪੂਰਕ ਸਿੰਚਾਈ
അനുബന്ധ സംരംഭം,ਪੂਰਕ ਉੱਦਮ
അനുബന്ധ ഇടപെടൽ,ਪੂਰਕ ਗੱਲਬਾਤ
സ്യൂപ്ഷർ ജീൻ,ਸੁਪ੍ਰੈਸਟਰ ਜੀਨ
സർഫാകാന്റ്,ਸਰਫੈਕਟੈਂਟ
വരാനിരിക്കുന്ന,ਸੰਵੇਦਨਸ਼ੀਲ
സസ്പെൻഷൻ സംസ്കാരം,ਮੁਅੱਤਲ ਸਭਿਆਚਾਰ
സുസ്ഥിര കൃഷി,ਟਿਕਾ able ਖੇਤੀਬਾੜੀ
സുസ്ഥിര വികസനം,ਟਿਕਾ able ਵਿਕਾਸ
ആരോദ്ധിക്കല്,ਝਰਨਾ
വാൾ ഇല,ਤਲਵਾਰ ਪੱਤਾ
സിക്കൺയം,ਸਿਓਨੀਅਮ
കൈശീയമാക്കല്,ਚਿੰਨ੍ਹ
സിങ്കാമി,Syngamy
അരി തീവ്രത്വ സമ്പ്രദായം,ਚਾਵਲ ਦੀ ਤੀਬਰਤਾ ਦੀ ਪ੍ਰਣਾਲੀ
വ്യവസ്ഥാപരമായ കളനാശിനി,ਪ੍ਰਣਾਲੀਗਤ ਜੜ੍ਹੀਬਾਈਡ
കുങ്കുമം,ਸੇਫਲਾਵਰ
കുങ്കുമം,ਕੇਸਰ
മുനി,ਰਿਸ਼ੀ
സാൽ,ਸਾਲ
സാൽവിയ,ਸਾਲਵੀਆ
ചെരുപ്പ് മരം,ਸੈਂਡਲ ਲੱਕੜ
സപ്പോട്ട,ਸਾਸੋਟਾ
സ്ക്രൂപ്പിൻ,ਸਕ੍ਰਿਪਾਈਨ
സീബക്ഹോൺ,ਸੀਬੱਕੋਰਨ
ഭാഗികമായി,ਸੇਨਾ
സർപന്ത മരം,ਸੱਪ ਲੱਕੜ
എള്ള്,ਤਿਲ
പടവളങ്ങ,ਸੱਪ ਬੈਰਡ
സ്നാപ്പ് തണ്ണിമത്തൻ,ਸਨੈਪ ਤਰਬੂਜ
സോപ്പ്നട്ട്,Soapnut
സോർജം,ਸੋਰਗਮ
സോയാബീൻ,ਸੋਇਆਬੀਨ
സ്പാനിഷ് ചെറി,ਸਪੈਨਿਸ਼ ਚੈਰੀ
ചീര,ਪਾਲਕ
സ്പിൻഡിൽ മരം,ਸਪਿੰਡਲ ਲੱਕੜ
സ്പോഞ്ച് പൊറോട്ട,ਸਪੰਜ ਗੌਡ
സ്റ്റീവിയ,ਸਟੀਵੀਆ
കൊഴുൻ,ਪੱਤਰੀ
കല്ല് പുഷ്പം,ਪੱਥਰ ਦੇ ਫੁੱਲ
സ്ട്രോബെറി,ਸਟ੍ਰਾਬੈਰੀ
സുഡാൻ പുല്ല്,ਸੁਡਾਨ ਘਾਹ
കരിമ്പ്,ਗੰਨਾ
വേനൽക്കാല സ്ക്വാഷ്,ਗਰਮੀ ਦੇ ਸਕੁਐਸ਼
സൂര്യകാന്തി,ਸੂਰਜਮੁਖੀ
സൂഹെംപ്പ്,ਸਨਹੇਜ਼
സ്വീറ്റ് ക്ലോവർ,ਮਿੱਠੇ ਕਲੋਵਰ
മധുരമുള്ള പൊറോട്ട,ਮਿੱਠੀ ਬਘਿਆੜ
മധുരക്കിഴങ്ങ്,ਮਿਠਾ ਆਲੂ
മധുരമുള്ള വയലറ്റ്,ਮਿੱਠੇ ਵਾਇਲਟ
SAP സക്കർ,ਬੂਟੀ ਚੂਸਣ ਵਾਲਾ
കണ്ട ഈച്ച,ਫਲਾਈ ਨੂੰ ਵੇਖਿਆ
സ്കെയിൽ പ്രാണി,ਪੈਮਾਨੇ ਕੀੜੇ
സെമിലോപ്പർ,Semilooper
ബോറർ ഷൂട്ട്,ਸ਼ੂਟ ਬੋਰ
പട്ടുനാടൻ,ਰੇਸ਼ਮ ਕੀੜੇ
ഒച്ച്,ਘੁੰਮਣਾ
കുരുവി,ਚਿੜੀ
ചിലന്തി,ਮੱਕੜੀ
അണ്ണാന്,ਗਿੱਲੀ
തോട്ടം ബോറർ,Stalk borer
സ്റ്റെം ബോറർ,ਸਟੈਮ ਬੋਰਰ
തണ്ട് അരക്കെട്ട്,ਸਟੈਮ ਗਬਰਰ
കല്ല് കോവിൾ,ਪੱਥਰ ਦੇ ਵੇਵਿਲ
മണ്ണ് ശാസ്ത്രജ്ഞൻ,ਮਿੱਟੀ ਦੇ ਵਿਗਿਆਨੀ
തന്ത്രപരമായ പ്രസ്ഥാനം,ਰਣਨੀਤੀ ਲਹਿਰ
ടാഗിംഗ് (ലേബലിംഗ്),ਟੈਗਿੰਗ (ਲੇਬਲਿੰਗ)
ടാങ്ക് സിൽട്ട്,ਟੈਂਕ ਸਿਲਟ
റൂട്ട് ടാപ്പുചെയ്യുക,ਟੈਪ ਰੂਟ
ടസ്സൽ (ചോളം),ਟਾਸਲ (ਮੱਕੀ)
ടാക്സോണമി,ਟੈਕਸੋਨਮੀ
സാങ്കേതികവിദ,ਟੈਕਨੋਲੋਜੀ
മിതശീതോഷ്ണ മേഖല,ਸੁਭਾਅ ਵਾਲਾ ਜ਼ੋਨ
താൽക്കാലിക വൈൽറ്റിംഗ്,ਅਸਥਾਈ ਵਾਈਲਟਿੰਗ
പരീക്ഷണങ്ങൾ,ਟੈਂਡਰਿਲ
ടെൻസിയോമീറ്റർ,ਟੈਨਸੋਮੀਟਰ
ടെപ്പർ,ਟੀਪਾਲ
ടെറാറ്റോജനി,Teratogeny
അവസാനിപ്പിക്കൽ കോഡൺ,ਸਮਾਪਤੀ ਕੋਡੋਨ
മട്ടുപ്പാവ്,ਟੇਰੇਸ
ടെറസ് ഇടവേള,ਟੇਰੇਸ ਅੰਤਰਾਲ
ഭൗമ വികിരണം,ਥਾਣੇ ਦੀ ਰੇਡੀਏਸ਼ਨ
ഭൗമ കളകൾ,ਥੈਰੇਟੀਰੀਅਲ ਬੂਟੀ
ടെസ്റ്റ് ക്രോസ്,ਟੈਸਟ ਕਰਾਸ
പരീക്ഷണ ഭാരം,ਟੈਸਟ ਵਜ਼ਨ
പരീക്ഷണ,ਟੈਸਟਾ
ടെട്രാട്,ਟੇਟਰਡ
ടെട്രപ്ലോയിഡ്,ਟੈਟਰਾਪਲੋਇਡ
ടെട്രാപ്ലോയിഡി,ਟੈਟਰਾਪਲੋਇਡ
തലലമസ്,ਥੈਲੇਮਸ
താപ ചാലകത,ਥਰਮਲ ਚਾਲਕਤਾ
താപ വ്യത്യാസം,ਥਰਮਲ ਵਿਗਾੜ
താപ ഇൻഡക്ഷൻ,ਥਰਮਲ ਇੰਡਕਸ਼ਨ
തെർമോകോൾ,ਥਰਮੋਕੌਪਲ
താർമോഗ്രാഫ്,ਥਰਮੋਗ੍ਰੋਗ੍ਰਾਮ
തെർമോപൈയോഡറിറ്റി,ਥਰਮੋਪੀਓਨੀਸਿਟੀ
തെർമോറിയോഡറിസം,ਥਰਮੋਪਰਿਓਜਿਜ਼ਮ
തെർമോഫൈൽ,ਥਰਮੋਫਾਈਲ
തെർമോടാക്സിസ്,ਥਰਮੋਟੈਕਸਿਸ
പുറത്തെടുക്കുന്നു,ਪਤਲਾ ਹੋਣਾ
മെതിക്കുന്ന,ਸਵਾਦ
ടി പ്ലാസ്മിഡ്,Ti plasmid
ടൈഡൽ ചതുപ്പുകൾ,ਸਮੁੰਦਰੀ ਤੌੜੀਆਂ
ടൈൽ ഡ്രെയിനേജ്,ਟਾਇਲ ਡਰੇਨੇਜ
തികകികല്,ਟਿਲਟੀ
കൃഷി,ਖੇਤ
ടില്ലർ (പ്ലാന്റ്),ਟਿਲਰ (ਪੌਦਾ)
ടിൽവറംഗ്,ਟਿਲਰਿੰਗ
ടില്ലാസിംഗ് സ്റ്റേജ്,ਟਿਲਰਿੰਗ ਸਟੇਜ
ടിൽത്ത്,ਟਿਲਥ
ടിഷ്യു പരിശോധന,ਟਿਸ਼ੂ ਟੈਸਟਿੰਗ
കള്ള്,ਟੌਡੀ
സഹിഷ്ണുത,ਸਹਿਣਸ਼ੀਲਤਾ
മുകളിലെ മണ്ണ്,ਚੋਟੀ ਦੀ ਮਿੱਟੀ
ടോപനയോ,ਟਾਟੋਟੋ
ടോപ്പ് ഡ്രസ്സിംഗ്,ਚੋਟੀ ਦੇ ਪਹਿਰਾਵੇ
ടോപ്പോകലോളജി,ਟੌਪੋਕਲੈਮੈਟੋਲੋਜੀ
ടോപ്പിംഗ് (പുകയില),ਟੌਪਿੰਗ (ਤੰਬਾਕੂ)
മൊത്തം ദഹിപ്പിക്കുന്ന പോഷകത്തെ,ਕੁੱਲ ਹਜ਼ਮ ਕਰਨ ਵਾਲੇ ਪੌਸ਼ਟਿਕ
ആകെ ഘടക ഉൽപാദനക്ഷമത,ਕੁੱਲ ਕਾਰਕ ਉਤਪਾਦਕਤਾ
മൊത്തം ലയിക്കുന്ന സോളിഡുകൾ,ਕੁਲ ਘੁਲਣਸ਼ੀਲ ਘੋਲ
ടോളങ്കിപ്പൻസി,ਟੈਟਿਪੋਟੈਂਸੀ
വിഷാംശം,ਜ਼ਹਿਰੀਲੇਪਨ
ടോക്സിൻ,ਟੌਕਸਿਨ
ഘടകങ്ങൾ കണ്ടെത്തുക,ਟਰੇਸ ਤੱਤ
ട്രേസർ ഘടകങ്ങൾ,ਟਰੇਸਰ ਤੱਤ
ഇടപെടുന്നത്,ਲੈਣ-ਦੇਣ
പകരാവസ്ഥ,ਟ੍ਰਾਂਸਕ੍ਰਿਪਸ਼ਨ
രൂപാന്തരം,ਤਬਦੀਲੀ
സംഗഹദൈവ്,ਟ੍ਰਾਂਸਜੈਨਿਕ
വിവർത്തനം,ਅਨੁਵਾਦ
ആത്മീയം,ਤਬਦੀਲੀ
പിന്കങ്ങല്,ਸੰਚਾਰ
ട്രാൻസ്പര്യ ഗുണകം,ਟ੍ਰਾਂਸਪੀਰੀਅਜ਼ ਕੁਸ਼ਲ
ട്രാൻസ്പിറിയൽ പുൾ,ਟ੍ਰਾਂਸਪਿ .ਸ਼ਨ ਖਿੱਚ
ട്രാൻസ്രേഷൻ അനുപാതം,ਟ੍ਰਾਂਸਪੋਰਟੇਸ਼ਨ ਅਨੁਪਾਤ
ട്രാൻസ്പ്ലാൻറ് ഷോക്ക്,ਟ੍ਰਾਂਸਪਲਾਂਟ ਸਦਮਾ
ട്രാൻസ്പ്ലാൻറ്റർ,ਟ੍ਰਾਂਸਪਲਾਂਟਰ
പറിച്ചുനടല്,ਟ੍ਰਾਂਸਪਲਾਂਟਿੰਗ
മണ്ണ് കൊണ്ടുപോയ മണ്ണ്,ਮਿੱਟੀ ਨੂੰ ਲਿਜਾਣਾ
ട്രാൻസ്പോണ്,ਟ੍ਰਾਂਸਪੋਸੋਨ
തിരശ്ചീന ഡ്രെയിനേജ്,ਟ੍ਰਾਂਸਵਰਸ ਡਰੇਨੇਜ
കെണി വിളകൾ,ਫਸਲਾਂ ਦੀਆਂ ਫਸਲਾਂ
ചവറ്റുകുട്ട,ਰੱਦੀ
ആചരണം,ਇਲਾਜ
മരം ക്രോപ്പിംഗ്,ਰੁੱਖ ਦੀ ਫਸਲ
ട്രീ റിംഗ്,ਲੜੀ ਰਿੰਗ
പരീക്ഷണം,ਮੁਕੱਦਮਾ
ട്രിക്കിൾ ഇറിഗേഷൻ,ਟ੍ਰਿਕਲ ਸਿੰਚਾਈ
ഘടകം ട്രിഗർ ചെയ്യുക,ਟਰਿੱਗਰ ਕਾਰਕ
ത്രിവദ്ധമായ,ਟ੍ਰਿਪਲਲਾਈਡ
ട്രിപ്പിൾ ക്രോപ്പിംഗ്,ਟ੍ਰਿਪਲ ਫਸਲ
ട്രോഫിക് ലെവൽ,ਟ੍ਰੋਫਿਕ ਪੱਧਰ
ട്രോപ്പിക് പ്രസ്ഥാനങ്ങൾ,ਟ੍ਰੌਪਿਕ ਲਹਿਰਾਂ
ഉഷ്ണമേഖലാ പ്രദേശത്ത്,ਖੰਡੀ ਖੇਤਰ
ഉഷ്ണമേഖല,ਟ੍ਰੋਪਿਜ਼ਮ
യഥാർത്ഥ സാന്ദ്രത,ਸੱਚੀ ਘਣਤਾ
യഥാർത്ഥ ദഹനത,ਸੱਚੀ ਹਜ਼ਮ
വെട്ടിച്ചുരുക്കിയ പ്രൊഫൈൽ,ਛਾਂਟੀ ਹੋਈ ਪਰੋਫਾਈਲ
വെട്ടിച്ചുരുക്കിയ മണ്ണ്,ਕੱਟਿਆ ਹੋਇਆ ਮਿੱਟੀ
സുനാമി,ਸੁਨਾਮੀ
കിഴങ്ങുവർഗ്ഗ വിളകൾ,ਕੰਦ ਦੀਆਂ ਫਸਲਾਂ
കിഴങ്ങ്,ਕੰਦ
മുഴ,ਟਿ or ਮਰ
മണ്ണിന്റെ ചൂഷണം,ਮਿੱਟੀ ਦੀ ਬੁਕਨ
തുണ്ട്ര,ਟੁੰਡਰਾ
ടർഫ്,ਮੈਦਾਨ
തുർജ്ജനമായ,Turgid
ടർഗോർ ചലനം,ਕਠੋਰ ਅੰਦੋਲਨ
ടർഗോർ മർദ്ദം,ਕਠੋਰ ਦਬਾਅ
ടർഗോർ,ਕਠੋਰ
ടർണിന്റെ സിൻഡ്രോം,ਟਰਨਰ ਦਾ ਸਿੰਡਰੋਮ
തരം (പ്ലാന്റ്),ਕਿਸਮ (ਪੌਦਾ)
ടൈപ്പ് I പിശക്,ਟਾਈਪ I ਗਲਤੀ
ടൈപ്പ് II പിശക്,ਟਾਈਪ II ਗਲਤੀ
ടൈറ്റി ടോഹൂൺ,ਟਾਈਫੂਨ
പുഴലിക്കല്,ਇਮਲੀ
ടാരഗൺ,ਟਾਰਗੋਨ
ക്ഷേത്രം അല്ലെങ്കിൽ പഗോഡ ട്രീ,ਮੰਦਰ ਜਾਂ ਪਗੋਡਾ ਰੁੱਖ
തുണി,ਥੀਮ
തുജ,ਥੂਜਾ
തൈം,ਥਾਈਮ
പുകയില,ਤੰਬਾਕੂ
തക്കാളി,ਟਮਾਟਰ
വൃക്ഷം,ਦੁੱਖ ਦਾ ਰੁੱਖ
ܘNITICE,ਟ੍ਰਾਈਟਿਕਲ
കാഹളം മുന്തിരിവതാവ്,ਟਰੰਪਟ ਵੇਲ
Tuberose,ਤਿਕੋਜ਼
മഞ്ഞൾ,ਰੁੜਨਾ
തക്കാരിച്ചെടി,ਕੜਾਹੀ
ടൈമ്മ (ഇന്ത്യൻ റീഡ് മാസ്),ਟਾਫਾ (ਭਾਰਤੀ ਰੀਡ ਮਾਜ਼)
ചായ കൊതുക്,ਚਾਹ ਮੱਛਰ
ടെർമിറ്റുകൾ (വെളുത്ത ഉറുമ്പ്),ਨਾਮਿਤ (ਚਿੱਟਾ ਕੀੜੀ)
ഇലപ്പെടുപ്പുകൾ,Thpers
അൾട്രൊരെണ്ടര്ഫ്യൂഗേഷൻ,ਅਲਟਰੇਕੈਂਟ੍ਰਿਫੇਸ਼ਨ
അൾട്രാസൗണ്ട്,ਅਲਟਰਾਸਾਉਂਡ
ഉമ്പ്,ਅੰਬੈਲ
അധികാരപ്പെടുത്തിയിട്ടില്ല,ਗੈਰ-ਰਹਿਤ
ഫലമില്ലാത്തത്,ਬੇਕਾਰ
ഞരമ്പമില്ലാത്ത,ਯੂਨੀਵੈਲੈਂਟ
സാർവത്രിക ജനിറ്റിക് കോഡ്,ਯੂਨੀਵਰਸਲ ਜੈਨੇਟਿਕ ਕੋਡ
സാർവത്രിക മണ്ണിന്റെ നഷ്ടം,ਯੂਨੀਵਰਸਲ ਮਿੱਟੀ ਦੇ ਨੁਕਸਾਨ ਦੇ ਸਮੀਕਰਨ
അപൂരിത ഫാറ്റി ആസിഡുകൾ,ਅਸੰਤੁਸ਼ਟ ਫੈਟੀ ਐਸਿਡ
ഇളം അരി,ਉੱਪਰਲੇ ਚਾਵਲ
ഉദതം,ਉਪ
അർബൻ കമ്പോസ്റ്റ്,ਸ਼ਹਿਰੀ ਖਾਦ
യുആർഎ,ਯੂਰੀਆ
മൂലം,Urease
ഉല്ലാ പുല്ല്,ਉਲਲਾ ਘਾਹ
വാക്സിന്,ਟੀਕਾ
വാക്യൂൾ,ਵੈੱਕਲੂਓਲ
മൂല്യവർദ്ധിത കൃഷി,ਮੁੱਲ-ਸ਼ਾਮਲ ਖੇਤੀਬਾੜੀ
മൂല്യവർദ്ധിത ഉൽപ്പന്നം,ਮੁੱਲ ਸ਼ਾਮਲ ਉਤਪਾਦ
മൂല്യങ്ങൾ,ਮੁੱਲ ਜੋੜਨਾ
മൂല്യ വില അനുപാതം,ਮੁੱਲ ਦੀ ਕੀਮਤ ਦਾ ਅਨੁਪਾਤ
VAM (വെസിക്കുലാർ അർബുലർ),ਵੋਮ (ਵੇਸਿਕੂਲਰ ਆਰਬੌਸਕੂਲਰ)
നീരാവി ചൂട് ചികിത്സ,ਭਾਫ ਹੀਟ ਇਲਾਜ
ബാഷ്പ മർദ്ദം,ਭਾਫ਼ ਦਾ ਦਬਾਅ
വേരിയബിളിന്,ਵੇਰੀਏਬਲ ਲਾਗਤ
