Bengali,Telugu
ইন্টারসেপ্ট অপারেটর,ఇంటర్‌సెప్ట్ ఆపరేటర్
বাধা পরিষেবা,సేవ సేవ
আন্তঃসংযোগ ব্যবস্থা,ఇంటర్‌కమ్యూనికేషన్ సిస్టమ్
ইন্টারকম পরিষেবা,ఇంటర్‌కామ్ సేవ
"আন্তঃসংযোগ
 ইউনিট","ఇంటర్‌కనెక్టింగ్
 యూనిట్"
ইন্টারসাইকেল,ఇంటర్ సైకిల్
"ইন্টারএক্সচেঞ্জ
 চ্যানেল","ఇంటర్‌ఎక్స్‌చేంజ్
 ఛానెల్"
ইন্টারফেস,ఇంటర్ఫేస్
"ইন্টারফেস
 প্রসেসর","ఇంటర్ఫేస్
 ప్రాసెసర్"
ইন্টারফেস রুটিন,ఇంటర్ఫేస్ రొటీన్
"ইন্টারফেস
 স্পেসিফিকেশন","ఇంటర్ఫేస్
 స్పెసిఫికేషన్"
ইন্টারফিক্স,ఇంటర్‌ఫిక్స్
অভ্যন্তর লেবেল,ఇంటీరియర్ లేబుల్
আন্তঃল্যাং,ఇంటర్లాంగేజ్
ইন্টারলিভ,ఇంటర్‌లీవ్
ইন্টারলিভেড অ্যারে,ఇంటర్‌లీవ్డ్ శ్రేణి
"ইন্টারলিভড
 সাবস্ক্রিপ্ট","ఇంటర్‌లీవ్డ్
 సబ్‌స్క్రిప్ట్"
ইন্টারলিভিং,ఇంటర్‌లీవింగ్
অন্তরায়,అంతరాయ
"মধ্যবর্তী
 বাফার","ఇంటర్మీడియట్
 బఫర్"
"মধ্যবর্তী
 বিতরণ
 ফ্রেম","ఇంటర్మీడియట్
 పంపిణీ
 ఫ్రేమ్"
"মধ্যবর্তী
 সরঞ্জাম","ఇంటర్మీడియట్
 పరికరాలు"
মধ্যবর্তী নোড,ఇంటర్మీడియట్ నోడ్
"মধ্যবর্তী পাস
 (শ্রেণীবিভাজন)","ఇంటర్మీడియట్ పాస్
 (సార్టింగ్)"
মধ্যবর্তী মোট,ఇంటర్మీడియట్ మొత్తం
মধ্যবর্তী বিলম্ব,ఇంటర్మీడియట్ ఆలస్యం
মাঝে মাঝে ত্রুটি,అడపాదడపా లోపం
ইন্টারমিক্স টেপ,ఇంటర్‌మిక్స్ టేప్
অভ্যন্তরীণ ব্লক,అంతర్గత బ్లాక్
অভ্যন্তরীণ ফর্ম্যাট,అంతర్గత ఆకృతి
"অভ্যন্তরীণ
 খণ্ডন","అంతర్గత
 ఫ్రాగ్మెంటేషన్"
অভ্যন্তরীণ বাধা,అంతర్గత అంతరాయం
অভ্যন্তরীণ লেবেল,అంతర్గత లేబుల్
অভ্যন্তরীণ মেমরি,అంతర్గత జ్ఞాపక శక్తి
অভ্যন্তরীণ মডেল,అంతర్గత మోడల్
অভ্যন্তরীণ নাম,అంతర్గత పేరు
অভ্যন্তরীণ পদ্ধতি,అంతర్గత విధానం
অভ্যন্তরীণ পাঠক,అంతర్గత రీడర్
অভ্যন্তরীণ স্কিমা,అంతర్గత స్కీమా
অভ্যন্তরীণ বাছাই,అంతర్గత విధమైన
অভ্যন্তরীণ সংরক্ষণ ব্যবস্থা,అంతర్గత నిల్వ
অভ্যন্তরীণ পাঠ্য,అంతర్గత వచనం
অভ্যন্তরীণ টাইমার,అంతర్గత టైమర్
অভ্যন্তরীণ লেখক,అంతర్గత రచయిత
"আন্তর্জাতিক
 বীজগণিত
 ভাষা","అంతర్జాతీయ
 బీజగణితం
 భాష"
"আন্তর্জাতিক
 দিকের দূরত্ব
 ডায়ালিং","అంతర్జాతీయ
 దిశ దూరం
 డయలింగ్"
"আন্তর্জাতিক
 জন্য সংস্থা
 মানীকরণ
 (আইএসও)","అంతర్జాతీయ
 సంస్థ కోసం
 ప్రామాణీకరణ
 (ISO)"
"আন্তর্জাতিক
 রেকর্ড ক্যারিয়ার","అంతర్జాతీయ
 రికార్డ్ క్యారియర్"
ইন্টারফিস ট্রাঙ্ক,ఇంటర్‌ఆఫీస్ ట్రంక్
ইন্টারপজিশনিং,ఇంటర్‌పోజిషన్
ইন্টারপজিশন ট্রাঙ্ক,ఇంటర్‌పోజిషన్ ట్రంక్
দোভাষী,వ్యాఖ్యాత
দোভাষী কোড,ఇంటర్ప్రెటర్ కోడ్
ব্যাখ্যামূলক কোড,ఇంటర్‌ప్రెటివ్ కోడ్
"ব্যাখ্যামূলক
 মৃত্যুদন্ড কার্যকর","వ్యాఖ్యాన
 అమలు"
"ব্যাখ্যামূলক
 কার্যক্রম","వ్యాఖ్యాన
 ప్రోగ్రామ్"
"ব্যাখ্যামূলক
 রুটিন","వ్యాఖ్యాన
 దినచర్య"
"ব্যাখ্যামূলক ট্রেস
 কার্যক্রম","ఇంటర్‌ప్రెటివ్ ట్రేస్
 ప్రోగ్రామ్"
ইন্টাররেকর্ড গ্যাপ,ఇంటర్‌కార్డ్ గ్యాప్
আন্তঃব্যাং,ఇంటర్‌రోబాంగ్
জিজ্ঞাসাবাদ,ప్రశ్నించడం
জিজ্ঞাসাবাদ,విచారణ
জিজ্ঞাসাবাদক,ప్రశ్నించేది
"ইন্টাররপুট অনুরোধ
 সংকেত","ఇంటర్‌ఆర్ట్‌పుట్ అభ్యర్థన
 సిగ్నల్"
বাধা চালক,అంతరాయం డ్రైవర్
বাধা হ্যান্ডলার,అంతరాయ హ్యాండ్లర్
"বাধা
 রুটিন","అంతరాయం
 దినచర్య"
"বাধা
পদ্ধতি","అంతరాయం
వ్యవస్థ"
"বাধা
 অন্তর্জাল","అంతరాయం
 నెట్‌వర్క్"
বাধা বিলম্ব,అంతరాయం జాప్యం
বাধা লিঙ্কেজ,అంతరాయం అనుసంధానం
বাধা মুখোশ,అంతరాయ ముసుగు
বাধা অগ্রাধিকার,అంతరాయం ప్రాధాన్యత
বাধা স্ট্যাকিং,అంతరాయ స్టాకింగ్
বাধা ফাঁদ,అంతరాయ ఉచ్చు
"বাধা ট্রিগার
 সংকেত","అంతరాయ ట్రిగ్గర్
 సిగ్నల్"
বাধা ভেক্টর,అంతరాయం వెక్టర్
ইন্টারসেটেলাইট লিঙ্ক,ఇంటర్‌సాటెలైట్ లింక్
"ইন্টারস্টেজ
 ঘুষি মারছে","అంతరాష్ట్రం
 గుద్దడం"
"আন্তঃসাম্বল
 হস্তক্ষেপ","ఇంటర్‌సింబోల్
 జోక్యం"
"ব্যবধান পরিষেবা
 মান","విరామ సేవ
 విలువ"
ব্যবধান টাইমার,విరామ టైమర్
আন্তঃসংযোগ,ఇంటర్‌వర్కింగ్
অন্তরঙ্গ,సన్నిహిత
অন্তঃসত্ত্বা টোল,ఇంట్రాస్టేట్ టోల్
অনুপ্রবেশ টোন,చొరబాటు స్వరం
অকার্যকর চরিত্র,చెల్లని పాత్ర
"অবৈধ একচেটিয়া
 রেফারেন্স","చెల్లని ఎక్స్‌క్లూజివ్
 సూచన"
