Hindi,Bengali
बल-समांतर चतुर्भुज,বাহিনীর সমান্তরাল বৃত্ত
वेग-समांतर चतुर्भुज,বেগের সমান্তরাল বৃত্ত
समांतर षट्फलक,parallelopiped
" प्राचल , अंतःखंडी अनुपात, पैरामीटर",প্যারামিটার
अप्राचलिक,প্যারামিটার বিনামূল্যে (= ননপ্যারামেট্রিক)
बंटन-प्राचल,বিতরণের পরামিতি
प्राचलिक,প্যারামেট্রিক
प्राचलि क निर्देशांक,প্যারামেট্রিক সমন্বয়
प्राचलिक वक्र,প্যারামেট্রিক বক্ররেখা
प्राचलिक समीकरण,প্যারামেট্রিক সমীকরণ
प्राचलिक रैखि क प्रोग्रामन,প্যারামেট্রিক লিনিয়ার প্রোগ্রামিং
प्राचल विधि,প্যারামেট্রিক পদ্ধতি
प्राचलिक उद्‌देश्य फलन,প্যারামেট্রিক উদ্দেশ্য ফাংশন
प्राचलिक प्रोग्रामन,প্যারামেট্রিক প্রোগ্রামিং
प्राचलिक निरूपण,প্যারামেট্রিক উপস্থাপনা
प्राचलीकरण,পরামিতিকরণ
"कोष्ठक, बंधनी",বন্ধনী
कोष्ठक चिह्न,বন্ধনী স্বরলিপি
मूल समष्टि,পিতামাতার জনসংখ্যা
पैरेटो-वक्र,প্যারেটো বক্ররেখা
समता जांच,সমতা পরীক্ষা
आंशिक संकरण,আংশিক বিভ্রান্তিকর
आंशिक सहसंबंध,আংশিক সম্পর্ক
आंशिक अवकलज,আংশিক ডেরিভেটিভ
आंशिक अवकल समीकरण,আংশিক ডিফারেনশিয়াল সমীকরণ
आंशिक अवकलन,আংশিক পার্থক্য
आंशिक भिन्न,আংশিক ভগ্নাংশ
आंशिक समाकलन,আংশিক একীকরণ
अंशतः क्रमित,আংশিক আদেশ
अंशतः क्रमित समुच्चय,আংশিক আদেশ সেট
आंशिक क्रम,আংশিক আদেশ
आंशिक समाश्रयण गुणांक,আংশিক রিগ্রেশন সহগ
आंशिक योगफल,আংশিক যোগফল
कण,কণা
विशिष्ट स्थिति,বিশেষ ক্ষেত্রে
विशेष समाकल,বিশেষ অবিচ্ছেদ্য
विशेष हल,বিশেষ সমাধান
"विभाजन, वितरण",বিভাজন
आव्यूहों का विभाजन,ম্যাট্রিক্সের বিভাজন
विभागकारी मान,পার্টিশন মান
पास्कल त्रिभुज,প্যাসকেল ত্রিভুজ
"चित्राम, प्रति मान, प्रति रूप, पैटर्न",প্যাটার্ন
प्रति रूप फलन,প্যাটার্ন ফাংশন
