Punjabi,Malayalam
ਪੂਰੀ ਤਰ੍ਹਾਂ ਅਸਥਾਈ,പൂർണ്ണമായും താൽക്കാലിക
ਉਦੇਸ਼,കാരം
ਪਿੱਛਾ ਕਰੋ,പിന്തുടരുക
ਪਿੱਛਾ,പിന്തുടരല്
ਪਿਯੋ,പ്യൂരി പ്യൂസ്വ്യൂ
ਪੇਸ਼ ਕਰੋ,പ്രദർശിപ്പിക്കുക
ਪੁਟ-ਅਪ ਸਲਿੱਪ,പുട്ട്-അപ്പ് സ്ലിപ്പ്
ਯੋਗਤਾ,യോഗത
ਯੋਗ ਉਮੀਦਵਾਰ,യോഗ്യതയുള്ള സ്ഥാനാർത്ഥി
ਯੋਗਤਾ ਪੂਰੀ ਕਰੋ,യോഗമാക്കുക
ਯੋਗਤਾ ਪ੍ਰੀਖਿਆ,യോഗ്യതാ പരീക്ഷ
ਯੋਗਤਾ ਪਰਖ,യോഗ്യതാ പരിശോധന
ਗੁਣਾਤਮਕ ਤਕਨੀਕ,ഗുണപരമായ സാങ്കേതികതകൾ
ਗੁਣਵੱਤਾ,ഗുണമേന്മയുള്ള
ਗੁਣਵੱਤਾ ਕੰਟਰੋਲ,ഗുണനിലവാര നിയന്ത്രണം
ਮਾਤਰਾ,അളവ്
ਕੁਆਰੰਟੀਨ ਛੁੱਟੀ,കപ്പല്വിലക്ക് വിടുക
ਤਿਮਾਹੀ,ത്രൈമാസ
ਕਥਾ,കായ്ക്കുക
Quashi,ക്വാസി
ਕਾਸੀ-ਸਥਾਸਗੀ,ക്വാസി-സ്ഥിരത
ਸਵਾਲ,ചോദ ചിഹ്നമിടുക
ਸਵਾਲ,ചോദം
ਪ੍ਰਸ਼ਨ,ചോദംചെയ്യത്തക്ക
ਪ੍ਰਸ਼ਨ ਘੰਟਾ,ചോദ്യ സമയം
ਪ੍ਰਸ਼ਨਾਵਲੀ,പശ്നാവലി
ਛੱਡੋ,ഉപേക്ഷിക്കുക
ਕੋਰਮ,കോറം
ਕੋਟਾ,പങ്ക്
ਹਵਾਲਾ,ഉദ്ധരണി
ਹਵਾਲਾ,ഉദ്ധരിക്കുക
ਦੌੜ,ജീവിതഗതി
ਨਸਲੀ ਵਿਤਕਰੇ,വംശീയ വിവേചനം
ਰੈਕ,തോട്ടെ
ਰੇਡ,മിന്നല് പരിശോധന
ਰੇਲਵੇ,റെയിൽവേ
ਵਧਾਓ,ഉയര്ത്തുക
ਬੇਤਰਤੀਬ,വികലമായ
ਬੇਤਰਤੀਬੇ ਨਮੂਨਾ,ക്രമരഹിതമായ സാമ്പിൾ
ਸੀਮਾ,ശേഖരം
ਦਰਜਾ,പദവി
ਦਰਜਾ ਅਤੇ ਫਾਈਲ,റാങ്കും ഫയലും
ਰੈਂਕਿੰਗ,റാങ്കിങ്
ਰੈਪਿਡ ਐਕਸ਼ਨ ਫੋਰਸ,ദ്രുത ആക്ഷൻ ഫോഴ്സ്
ਦੁਰਲੱਭ,അപൂര്വ്വമായ
ਧੱਫੜ,ചൊറിഞ്ഞുപൊട്ടല്
ਕਠੋਰ ਮੁੱਲ,അംഗീകരിക്കാവുന്ന മൂല്യം
ਰੇਟ,വില
ਰੇਟ ਇਕਰਾਰਨਾਮਾ,നിരക്ക് ചുരുക്കുക
ਰੇਟ ਲਿਸਟ,റേറ്റ് പട്ടിക
ਅਨੁਪ੍ਰਤਾ,അംഗീകരണം
ਰੇਟਿੰਗ,റേറ്റിംഗ്
ਅਨੁਪਾਤ,അനുപാതം
ਰਾਸ਼ਨ,ക്ലിപ്തപ്പെടുത്തുക
ਤਰਕਸ਼ੀਲ,യുക്തിയുക്തമായ
ਤਰਕਸ਼ੀਲਤਾ,യുക്തിസഹമായ
ਰਾਸ਼ਨ ਭੱਤਾ,റേഷൻ അലവൻസ്
ਅੱਲ੍ਹੀ ਮਾਲ,അസംസ്കൃത വസ്തു
ਕੱਚੇ ਉਤਪਾਦ,അസംസ്കൃത ഉൽപ്പന്നം
ਪ੍ਰਤੀਕਰਮ,പതിപവര്ത്തനം
ਪੜ੍ਹਨਾ,വായന
ਗੁਪਤ,പുനകമീകരിക്കുക
ਤਿਆਰ ਕੀਤੀ ਯੋਜਨਾ,റെഡിമെയ്ഡ് പ്ലാൻ
ਤਿਆਰ ਹਿਸਾਬ,തയ്യാറായ കണക്കുകൂട്ടൽ
ਅਸਲ,സതമായ
ਅਸਲ ਕਮਾਈ,യഥാർത്ഥ വരുമാനം
ਅਚਲ ਜਾਇਦਾਦ,റിയൽ എസ്റ്റേറ്റ്
ਹਕੀਕਤ,യാഥാര്ഥം
ਅਹਿਸਾਸ,സാക്ഷപ്പെടുത്തല്
ਅਹਿਸਾਸ ਕਰੋ,പതക്ഷീകരിക്കുക
ਮੁੜ ਅਰਜ਼ੀ ਦਿੱਤੀ ਗਈ,കൊയ്പ്പ്
ਦੁਬਾਰਾ ਅਰਜ਼ੀ ਦਿਓ,വീണ്ടുംപിരിനമായ
ਕਾਰਨ,കാരണം
ਮੁੜ ਮੁਲਾਂਕਣ,പുനർനിർണയം
ਛੂਟ,കിഴിവുതുക
ਯਾਦ,ഓര്മ്മിപ്പിക്കുക
ਰੀਤ,പിന്വാങ്ങുക
ਰਸੀਦ,രസീത്
ਰਸੀਦ ਕਿਤਾਬ,രസീത് പുസ്തകം
ਰਸੀਦਾਂ ਅਤੇ ਵੰਡ,രസീതുകളും വിതരണങ്ങളും
ਪ੍ਰਾਪਤ ਕਰੋ,കിട്ടുക
ਪ੍ਰਾਪਤ ਕਰਨ ਵਾਲਾ,സ്വീകരിക്കുക
ਹਾਲ ਹੀ,പുതുതായ
ਰਿਸੈਪਸ਼ਨ,സീകരണം
ਗ੍ਰਹਿਣਸ਼ੀਲ,സ്വീകരിക്കുക
ਛੁੱਟੀ,അനധായം
ਪ੍ਰਾਪਤ ਕਰਨ ਵਾਲਾ,സീകരിക്കുന്നവള്
ਪਰਸਪਰ,അനോനമായ
ਪਰਸਪਰ ਦੀ ਮੰਗ,പരസ്പര ആവശ്യകത
ਮੁੜ ਪ੍ਰਾਪਤ ਕਰੋ,അനോനം പവര്ത്തിക്കുക
ਅਵਿਸ਼ਵਾਸ,പരസ്പരവിരുദ്ധം
ਲਾਪਰਵਾਹੀ,സാഹസികമായ
ਹਿਸਾਬ,കണക്കുകഷ്ടം
ਰੀਕੌਨੇਟੇਬਲ ਸੇਵਾ,കണക്കാക്കാവുന്ന സേവനം
ਮੁੜ ਆਤਮਕ,വീണ്ടെടുക്കൽ
ਮਾਨਤਾ,തിരിച്ചറിയല്
ਮਾਨਤਾ ਪ੍ਰਾਪਤ,തിരിച്ചറിഞ്ഞു
ਯਾਦ ਕਰੋ,ഓർക്കുക
ਸਿਫਾਰਸ਼,ശുപാര്ശചെയ്യുക
ਸਿਫਾਰਸ਼,ശുപാര്ശ
ਸਿਫਾਰਸ਼ੀ ਪੱਤਰ,ശുപാർശയുടെ കത്ത്
ਮੁੜ ਮੇਲ,അനുരഞ്ജനം
ਮੇਲ-ਮਿਲਾਪ,അനുരമനപരമായ
ਮੁੜ ਵਿਚਾਰ ਕਰੋ,പുനർവിചിന്തനം
ਪੁਨਰਗਠਨ,പുന reagn ക്രമീകരണം
ਪੁਨਰ ਨਿਰਮਾਣ,അഴിച്ചുപണിയല്
ਫਾਈਲ ਦੀ ਪੁਨਰ ਨਿਰਮਾਣ,ഫയലിന്റെ പുനർനിർമ്മാണം
ਰਿਕਾਰਡ,രേഖ
ਰਿਕਾਰਡ ਕਿਤਾਬ,രേഖപ്പെടുത്തുക രേഖപ്പെടുത്തുക
ਸੇਵਾ ਦਾ ਰਿਕਾਰਡ,സേവനത്തിന്റെ രേഖ
ਮੁੜ ਆਉਣਾ,പശ്ചാത്താപം
ਮੁੜ ਪ੍ਰਾਪਤ ਕਰੋ,വീണ്ടെടുക്കുക
ਰਿਕਵਰੀ,വീണ്ടെടുക്കൽ
ਮਨੋਰੰਜਨ,വിനോദം
ਭਰਤੀ,റിക്രൂട്ട് ചെയ്യുക
ਭਰਤੀ ਅਧਿਕਾਰ,അതോറിറ്റി റിക്രൂട്ട് ചെയ്യുന്നു
ਭਰਤੀ,നിയന്തിക്കല്
ਭਰਤੀ ਨਿਯਮ,റിക്രൂട്ട്മെന്റ് നിയമങ്ങൾ
ਸੁਧਾਰ,തിരുതിലിഫിക്കേഷൻ
ਆਵਰਤੀ,ആവർത്തിച്ചുള്ള
ਛੁਟਕਾਰਾ,വീണ്ടെടുക്കുക
ਛੁਟਕਾਰਾ,വീണ്ടെടുക്കൽ
ਦਿਸ਼ਾ ਨਿਰਦੇਸ਼ਿਤ,റീഡയറക്ട്
ਨਿਵਾਰਣ,പരിഹാരം
ਨਿਵਾਰਣ,പരിഹാര
ਲਾਲ-ਟਿਪਵਾਦ,ചുവന്ന ടാപ്പിസം
ਕਮੀ,കുറയ്ക്കല്
ਰਿਡੰਡੈਂਟ,കമാതീതമായ
ਦੁਬਾਰਾ ਰੁਜ਼ਗਾਰ,വീണ്ടും തൊഴിൽ
ਦੁਬਾਰਾ ਦਾਖਲਾ,വീണ്ടും എൻട്രി
ਵੇਖੋ,അവലംബിക്കുക
ਹਵਾਲਾ,ബന്ധപ്പെടല്
ਰੈਫਰਲ,റഫറൽ
ਤਨਖਾਹ ਦਾ ਬੰਦਰਗਾਨਾ,ശമ്പളത്തിന്റെ റീഫിക്ചീകരണം
ਸੁਧਾਰ,പുനഃസംഘടന
ਤੋਂ ਪਰਹੇਜ਼ ਕਰੋ,ചെയ്യാതിരിക്കുക
ਤਾਜ਼ਗੀ,ഉന്മേഷം
ਰਿਫੰਡ,തിരികെകൊടുക്കുക
ਵਾਪਸੀਯੋਗ,മടക്കാവുന്ന
ਇਨਕਾਰ,നിരസനം
ਇਨਕਾਰ,നിരസിക്കുക
ਇਨਕਾਰ ਕਰ ਦਿੱਤਾ,അവധി നിരസിച്ചു
ਇਨਕਾਰ,നിരാകരിക്കുക
ਸਮਝੋ,ചിന്താകുക
ਖੇਤਰ,പ്രദേശം
ਖੇਤਰੀ,പാദേശികമായ
ਰਜਿਸਟਰ,പട്ടികയുണ്ടാക്കുക
ਰਜਿਸਟਰਡ,രജിസ്റ്റർ ചെയ്തു
ਰਜਿਸਟਰਡ ਦਫਤਰ,രജിസ്റ്റർ ചെയ്ത ഓഫീസ്
ਅਧਿਕਾਰ ਰਜਿਸਟਰ ਕਰਨਾ,അധികാരം രജിസ്റ്റർ ചെയ്യുന്നു
ਰਜਿਸਟਰੀ ਫੀਸ,രജിസ്ട്രേഷൻ ഫീസ്
ਰਜਿਸਟ੍ਰੇਸ਼ਨ ਫਾਰਮ,രജിസ്ട്രേഷൻ ഫോം
ਰਜਿਸਟਰੀ,രജിസ്ട്രി
ਅਫਸੋਸ,ഖേദം
ਮੁੜ ਸੰਗਠਿਤ,കൂറപ്പിക്കൽ
ਰੋਜਾਨਾ,സ്ഥിരമായ
ਨਿਯਮਤ cadre,സാധാരണ കേഡർ
ਰੈਗੂਲਰਾਈਜ਼ੇਸ਼ਨ,ക്രമീകരണം
ਨਿਯਮਤ ਸੇਵਾ,പതിവ് സേവനം
ਨਿਯਮ,നിയന്ത്രണങ്ങൾ
ਮੁੜ ਵਸੇਬਾ,പുനരധിവാസം
ਰਿਹਰਸਲ,പരിശീലനം
ਰੀਮਜ,പരിഹാരം കൊടുക്കുക
ਮੁੜ ਬਹਾਲ ਕਰੋ,പുനസ്ഥാപിക്കുക
ਦੁਹਰਾਇਆ,ആവർത്തിക്കുക
ਰੱਦ ਕਰੋ,തള്ളുക
ਰੱਦ,നിരാകരണം
ਮੁੜ ਭਰਨਾ,യാഗം
ਸਬੰਧ,ബന്ധു
ਰਿਸ਼ਤੇਦਾਰ,ബന്ധമുള്ള
ਰਿਸ਼ਤੇਦਾਰ ਮੁੱਲ,ആപേക്ഷിക മൂല്യനിർണ്ണയം
ਮਨੋਰੰਜਨ,അയച്ചുവിടല്
ਨਿਯਮਾਂ ਦੀ ਅਰਾਮ,നിയമങ്ങളുടെ വിശ്രമം
ਜਾਰੀ ਕਰੋ,പ്രകാശനം
ਰਿਹਾਈ ਤਾਰੀਖ,റിലീസ് തീയതി
ਸੰਬੰਧਿਤ,ഉചിതമായ
ਸੰਬੰਧਿਤ ਕਾਗਜ਼ਾਤ,പ്രസക്തമായ പേപ്പറുകൾ
ਭਰੋਸੇਯੋਗ,വിശസ്തമായ
ਰਾਹਤ,ദുരിതാശാസം
ਰਾਹਤ ਅਤੇ ਮੁੜ ਵਸੇਬਾ,ദുരിതാശ്വാസവും പുനരധിവാസവും
ਰਾਹਤ ਸੂਚੀ,ദുരിതാശ്വാസ പട്ടിക
ਰਾਹਤ ਕੰਮ,ദുരിതാശ്വാസ പ്രവർത്തനങ്ങൾ
ਰਾਹਤ,മോചിപ്പിക്കുക
ਰਿਲੀਵਰ,ആശ്രയിക്കല്
ਤਿਆਗ,അവശിഷ്ടം
ਚਾਰਜ ਦੀ ਤਿਆਗ,ചുമതലയുള്ളവ
ਮੁੜ ਵਸਣਾ,സ്ഥലംമായ്ക്കല്
ਝਿਜਕ,മനസ്സില്ലായ്മ
ਟਿੱਪਣੀ,അഭിപായപ്പെടുക
ਟਿੱਪਣੀ ਕਾਲਮ,പരാമർശം നിര പറയുന്നു
ਉਪਚਾਰੀ ਕਾਰਵਾਈ,പ്രതിവിധി
ਉਪਚਾਰੀ ਉਪਾਅ,പരിഹാര നടപടികൾ
ਉਪਚਾਰੀ ਟ੍ਰਾਂਸਫਰ,പരിഹാര കൈമാറ്റം
ਯਾਦ,ഓർമ്മപ്പെടുത്തൽ
ਮੁਆਫੀ,വേര്പിഷൻ
ਰਵਾਇਤੀ,പണമടയ്ക്കുക
ਯਾਦ,റിമിറ്റി
ਰਿਲੀਜ਼,പണമടയ്ക്കല്
ਰਿਮੋਟ,അകലെയുള്ള
ਰਿਮੋਟ ਕੰਟਰੋਲ,വിദൂര നിയന്ത്രണം
ਹਟਾਉਣ,നീക്കംചെയ്യൽ
ਮਿਹਨਤਾਨਾ,പ്രതിബചനം
ਦੇਣਾ ਹੈ,റെൻഡർ
ਨਵੀਨੀਕਰਣ,പുതുക്കല്
ਮੰਗ ਦਾ ਨਵੀਨੀਕਰਣ,ആവശ്യം പുതുക്കുക
ਤਿਆਗ,പിന്നെ ഉപേക്ഷിക്കുക
ਨਵੀਨੀਕਰਣ,പുതുക്കിപ്പണിയല്
ਕਿਰਾਇਆ,വാടക
ਕਿਰਾਏ ਦੀ ਜਗ੍ਹਾ,വാടക
ਦੁਬਾਰਾ ਖੋਲ੍ਹਣਾ,വീണ്ടും തുറക്കുന്നു
ਪੁਨਰਗਠਨ,പുന organ സംഘടന
ਪੁਨਰ-ਸੰਵੇਦਨਸ਼ੀਲਤਾ,പുനരുഭിചാര
ਮੁਰੰਮਤ,നറ്റക്കാവുന്ന
ਮੈਂ ਦੇਸ਼ ਵਾਪਸ ਆਇਆ,സ്വദേശത്തേക്ക് തിരിച്ചയയ്‌ക്കുക
ਸੇਵਾਵਾਂ ਦੀ ਮੁੜ ਅਦਾਇਗੀ,സേവനങ്ങളുടെ സ്വദേശത്തേക്ക് കൊണ്ടുപോകുന്നത്
ਮੁੜ ਭੁਗਤਾਨ ਕਰੋ,മടക്കിക്കൊടുക്കുക
ਮੁੜ ਭੁਗਤਾਨਯੋਗ,തിരിച്ചടവിക്കാവുന്ന
ਰੱਦ,റദ്ദുചെയ്യുക
ਦੁਹਰਾਓ ਆਰਡਰ,ഓർഡർ ആവർത്തിക്കുക
ਦੁਹਰਾਓ ਕੰਮ,ആവർത്തിച്ചുള്ള ജോലി
ਬਦਲੋ,തിരികെവയ്ക്കുക
ਤਬਦੀਲੀ,തിരികെവെയ്ക്കല്
ਦੁਬਾਰਾ ਭਰਨਾ,നികത്തുന്നത്
ਰਿਪੋਰਟ,വിവരം ശേഖരിക്കല്
ਰਿਪੋਜ਼ਟਰੀ,സംഭരണിയാണ്
ਪ੍ਰਤੀਨਿਧਤਾ,പതിപാദനം
ਪ੍ਰਤੀਨਿਧ,പതിനിധി
ਝਿੜਕਣਾ,താക്കീത്
ਦੁਬਾਰਾ ਛਾਪਣਾ,റെപിന്റ് ചെയ്യുക
ਬਦਲਾ,പതികാരനടപടി
ਦੁਬਾਰਾ ਪੈਦਾ ਕਰੋ,പുനരുല്പ്പാദിപ്പിക്കുക
ਪ੍ਰਜਨਨ,പുനരുല്പ്പത്തി
ਗਣਤੰਤਰ ਦਿਵਸ,റിപ്പബ്ലിക് ദിനം
ਉਲੰਘਣਾ,നിരസിച്ചു
Repunant,മരിക്കുക
ਦੁਬਾਰਾ ਖਰੀਦ,വീണ്ടും വാങ്ങുക
ਵੱਕਾਰ,മതിപ്പ്
ਲੋੜ,ആവശം
ਲੋੜੀਂਦਾ,അതുകൊടുപ്പ്
ਲੋੜੀਂਦੀ ਜਾਣਕਾਰੀ,ആവശ്യമായ വിവരങ്ങൾ
ਲੋੜੀਂਦੀਆਂ ਜ਼ਰੂਰਤਾਂ,ആവശ്യങ്ങൾ
ਮੰਗ,അഭ്യർത്ഥന
ਮੰਗ ਦਾ ਰੂਪ,അഭ്യർത്ഥന ഫോം
ਬੇਨਤੀ ਤਿਲਕ,അഭ്യർത്ഥന സ്ലിപ്പ്
ਬਚਾਅ,രക്ഷപ്പെടുത്തല്
ਖੋਜ ਕੰਮ,ഗവേഷണ ജോലി
ਨਾਰਾਜ਼ਗੀ,നീരസം
ਰਿਜ਼ਰਵੇਸ਼ਨ,മുന്കൂട്ടിമാറ്റി വെയ്ക്കല്
ਰਿਜ਼ਰਵੇਸ਼ਨ ਫੀਸ,റിസർവേഷൻ ഫീസ്
ਪੋਸਟ ਦਾ ਰਿਜ਼ਰਵੇਸ਼ਨ,പോസ്റ്റിന്റെ റിസർവേഷൻ
ਰਿਜ਼ਰਵ,കരുതിവയ്ക്കുക
ਰਿਜ਼ਰਵਡ ਰਿਹਾਇਸ਼,റിസർവ് ചെയ്ത താമസം
ਰਾਖਵੇਂ ਹਲਕੇ,റിസർവ് ചെയ്ത നിയോജകമണ്ഡലം
ਰਿਜ਼ਰਵ ਕੀਮਤ,വില വില
ਮੁੜ ਵਸੇਬਾ,പുനരവർത്തനം
ਫੇਰ,പുന sh ക്രമീകരിക്കുക
ਨਿਵਾਸ,വാസസ്ഥലം
ਨਿਵਾਸੀ ਪਰਮਿਟ,റെസിഡന്റ് പെർമിറ്റ്
ਨਿਵਾਸੀ,സ്ഥലവാസി
ਰਿਹਾਇਸ਼ੀ,വാസയോഗ്യമായ
ਰਿਹਾਇਸ਼ੀ ਰਿਹਾਇਸ਼,വാസയോഗ്യമായ താമസം
ਰਿਹਾਇਸ਼ੀ ਪਤੇ,വാസയോഗ്യമായ വിലാസം
ਰਿਹਾਇਸ਼ੀ ਤਿਮਾਹੀ,വാസയോഗ്യമായ ക്വാർട്ടർ
ਮੌਤ,കടന്നല്
ਰੈਜ਼ੀਡਿਥਜ਼ ਪੈਨਸ਼ਨ,റെസിഡ്യൂറി പെൻഷൻ
ਮੁੜ ਵਿਸਤ੍ਰਿਤ ਪਾਵਰ,റെസിഡ്യൂറി പവർ
ਅਸਤੀਫਾ,രാജി
ਵਿਰੋਧ ਕਰੋ,ചെറുക്കുക
ਰੈਜ਼ੋਲੂਸ਼ਨ,മിഴിവ്
ਸਤਿਕਾਰ ਨਾਲ,ബഹുമാനപൂർവ്വം
ਕ੍ਰਮਵਾਰ,യഥാകമം
ਜਵਾਬਦੇਹ,പ്രതി
ਜਵਾਬ,പതുത്തരം
ਜ਼ਿੰਮੇਵਾਰੀ,ഉത്തരവാദിതം
ਜ਼ਿੰਮੇਵਾਰ,ഉത്തരവാദിയായ
ਜਵਾਬਦੇਹ,ഉത്തരംപറയുന്ന
ਆਰਾਮ ਘਰ,റെസ്റ്റ് ഹ .സ്
ਰੀਸਟੋਰ,വീണ്ടെടുക്കുക
ਸੰਜਮ,നിയന്തണം
ਸੀਮਤ,നിയന്ത്രിച്ചിരിക്കുന്നു
ਪ੍ਰਤੀਬੰਧਿਤ ਛੁੱਟੀ,നിയന്ത്രിത അവധി
ਪਾਬੰਦੀ,നിയന്ത്രണവുമായി
ਮੁਖੀ ਕੰਮ,ഫലമായി പ്രവർത്തിച്ച ജോലി
ਦੁਬਾਰਾ ਸ਼ੁਰੂ ਕਰੋ,പുനരാരംഭിക്കുക
ਮੁੜ-ਚਾਲੂ,റെൻമോമോൺ
ਮੁੜ ਸ਼ੁਰੂ,പുനരാരംഭിക്കുക
ਬਰਕਰਾਰ,നിലനിര്ത്തുക
ਧਾਰਣਾ ਮੁੱਲ,നിലനിർത്തൽ വില
ਰਿਟਾਇਰਡ,വിരമിച്ച
ਰਿਟਾਇਰਮੈਂਟ,വിരമിക്കല്
ਰਿਟਾਇਰਮੈਂਟ ਲਾਭ,വിരമിക്കൽ ആനുകൂല്യങ്ങൾ
ਰਿਟਾਇਰ ਹੋਣ ਵਾਲੀ ਉਮਰ,വിരമിക്കുന്ന പ്രായം
ਰਿਟਾਇਰਡ ਪੈਨਸ਼ਨ,പെൻഷൻ വിരമിക്കുന്നു
ਫੈਲਾਅ ਸਟਾਫ,റിറ്റാകൃതിയിലുള്ള സ്റ്റാഫ്
ਮਹਿੰਗਾ,പിൻവലിക്കൽ
ਪ੍ਰਤਿਕ੍ਰਿਆਸ਼ੀਲ ਤਨਖਾਹ,റിട്രോക്റ്റീവ് പേ
ਵਾਪਸੀ,മടങ്ങിവരുക
ਵਾਪਸੀ ਦੀ ਯਾਤਰਾ,മടക്കയാത്ര
ਪੋਸਟ ਦੀ ਵਾਪਸੀ,പോസ്റ്റിന്റെ മടക്കം
ਰੀਵਾਲਿਡੇਸ਼ਨ,മൂല്യക്കല്ല്ക്കാണ്
ਮੁੜ ਮੁਲਾਂਕਣ,മൂല്യനിർണ്ണയം
ਮਾਲੀਆ,വരുമാനം
ਆਮਦਨੀ ਖਰਚੇ,വരുമാനച്ചെലവ്
ਮਾਲ ਸਟੈਂਪ,റവന്യൂ സ്റ്റാമ്പ്
ਉਲਟਾ,റിവേഴ്സ്
ਉਲਟਾ,പഴയപടിയാക്കി
ਸਮੀਖਿਆ,ഗന്ഥനിരൂപണം
ਸਮੀਖਿਆ ਬੋਰਡ,അവലോകന ബോർഡ്
ਸੋਧੋ,നവീകരിക്കുക
ਸੋਧਿਆ ਏਜੰਡਾ,പരിഷ്കരിച്ച അജണ്ട
ਸੋਧਿਆ ਬਜਟ,പുതുക്കിയ ബജറ്റ്
ਸੋਧਿਆ ਅਨੁਮਾਨ,പുതുക്കിയ എസ്റ്റിമേറ്റ്
ਸੰਸ਼ੋਧਿਤ ਨਿਯਮ,പുതുക്കിയ നിയമങ്ങൾ
ਸੰਸ਼ੋਧਨ,പുനര്നിരീക്ഷണം
ਤਨਖਾਹ ਸਕੇਲ ਦਾ ਸੰਸ਼ੋਧਨ,ശമ്പള സ്കെയിലിന്റെ പുനരവലോകനം
ਬੇਦਾਰੀ,പുനരുജ്ജര്ദ്ധമായ
ਰੱਦ ਕਰਨ,അസാധുവാക്കൽ
ਰੱਦ,അസാബോക്ക്
ਇਨਕਲਾਬ,വിപ്ളവം
ਰਿਵਾਲਸ ਫੰਡ,റിവോൾവിംഗ് ഫണ്ട്
ਇਨਾਮ,പ്രതിഫലം
ਇਨਾਮ ਯੋਜਨਾ,റിവാർഡ് സ്കീം
ਸੱਜੇ,യഥാര്ത്ഥമായ
ਸਹੀ ਦਾਅਵੇਦਾਰ,ശരിയായ അവകാശവാദന്
ਕਠੋਰ,അയവില്ലാത്ത
ਦੰਗੇ,കമസമാധാനലംഘനം
ਜੋਖਮ,അപായം
ਜੋਖਮ ਖਰੀਦ,അപകടസാധ്യത വാങ്ങൽ
ਵਿਰੋਧੀ,എതിരാളിയായ
ਰੋਡ ਮਾਈਲੇਜ,റോഡ് മൈലേജ്
ਰੋਡਵੇਜ਼,റോഡുകൾ
ਭੂਮਿਕਾ,പങ്ക്
ਰੋਲ,ഉരുളുക
ਰੋਲਿੰਗ ਯੋਜਨਾ,റോളിംഗ് പ്ലാൻ
ਰੋਲ ਨੰਬਰ,ക്രമസംഖ്യ
ਰੋਸਟਰ,പട്ടിക
ਰੋਟੇਸ਼ਨ,ഭ്രമണം
ਰੁੱਖੀ,പരുക്കനായ
ਮੋਟਾ ਨਕਲ,പരുക്കൻ പകർപ്പ്
ਬੰਦ,വട്ടമിടുന്നു
ਰਸਤਾ,യാതാമാര്ഗം
ਰੁਟੀਨ,ദിനചര്യ
ਰੁਟੀਨ ਨੋਟ,പതിവ് കുറിപ്പ്
