Bengali,Odiya
আউটপুট ক্ষমতা,ଆଉଟପୁଟ୍ କ୍ଷମତା |
আউটপুট ক্ষমতা,ଆଉଟପୁଟ୍ କ୍ଷମତା |
আউটপুট চ্যানেল,ଆଉଟପୁଟ୍ ଚ୍ୟାନେଲ |
আউটপুট ডেটা,ଆଉଟପୁଟ୍ ଡାଟା |
আউটপুট ডিভাইস,ଆଉଟପୁଟ୍ ଉପକରଣ
আউটপুট ফাইল,ଆଉଟପୁଟ୍ ଫାଇଲ୍
"আউটপুট কাজের স্ট্রিম
 (= আউটপুট
 প্রবাহ)","ଆଉଟପୁଟ୍ ଚାକିରି ସ୍ରୋତ |
 (= ଆଉଟପୁଟ୍
 Stream ରଣା)"
"আউটপুট সীমাবদ্ধ
 প্রক্রিয়া","ଆଉଟପୁଟ୍ ଲିମିଟେଡ୍ |
 ପ୍ରକ୍ରିୟା"
"আউটপুট সীমাবদ্ধ
 পদ্ধতি","ଆଉଟପୁଟ୍ ଲିମିଟେଡ୍ |
 ସିଷ୍ଟମ୍"
আউটপুট মডিউল,ଆଉଟପୁଟ୍ ମଡ୍ୟୁଲ୍ |
আউটপুট আদিম,ପ୍ରାଥମିକତା
আউটপুট প্রক্রিয়া,ଆଉଟପୁଟ୍ କାର୍ଯ୍ୟ
আউটপুট প্রোগ্রাম,ଆଉଟପୁଟ୍ ପ୍ରୋଗ୍ରାମ୍
"আউটপুট প্রোগ্রাম
 মডিউল","ଆଉଟପୁଟ୍ ପ୍ରୋଗ୍ରାମ୍
 ମଡ୍ୟୁଲ୍ |"
আউটপুট পাঞ্চ,ଆଉଟପୁଟ୍ ପୁଞ୍ଚ |
আউটপুট সারি,ଆଉଟପୁଟ୍ କ୍ୟୁ |
আউটপুট রেজিস্টার,ଆଉଟପୁଟ୍ ରେଜିଷ୍ଟର |
"আউটপুট রেজিস্টার
 বাফার","ଆଉଟପୁଟ୍ ରେଜିଷ୍ଟର |
 ବଫର୍"
আউটপুট রুটিন,ଆଉଟପୁଟ୍ ରୁଟିନ୍ |
"আউটপুট রুটিন
 জেনারেটর","ଆଉଟପୁଟ୍ ରୁଟିନ୍ |
 ଜେନେରେଟର"
আউটপুট রাষ্ট্র,ଆଉଟପୁଟ୍ ଷ୍ଟେଟ୍
আউটপুট বিবৃতি,ଆଉଟପୁଟ୍ ଷ୍ଟେଟମେଣ୍ଟ୍
আউটপুট স্ট্রিম,ଆଉଟପୁଟ୍ ଷ୍ଟ୍ରିମ୍ |
"আউটপুট টেপ
 শ্রেণীবিভাজন","ଆଉଟପୁଟ୍ ଟେପ୍ |
 ସର୍ଟିଂ"
আউটপুট ইউনিট,ଆଉଟପୁଟ୍ ୟୁନିଟ୍
আউটপুট কাজের সারি,ଆଉଟପୁଟ୍ କାର୍ଯ୍ୟ ଧାଡି |
আউটপুট লেখক,ଆଉଟପୁଟ୍ ଲେଖକ
স্পুল অঞ্চল আউট,ସ୍ପୁଲ୍ କ୍ଷେତ୍ର |
ক্ষমতা ওভার,କ୍ଷମତା ଉପରେ |
ওভারফ্লো,ଓଭରଫ୍ଲୋ |
ওভারফ্লো চেক,ଓଭରଫ୍ଲୋ ଚେକ୍ |
ওভারফ্লো শর্ত,ଓଭରଫ୍ଲୋ ଅବସ୍ଥା |
ওভারফ্লো ত্রুটি,ଓଭରଫ୍ଲୋ ତ୍ରୁଟି |
ওভারফ্লো ব্যতিক্রম,ଓଭରଫ୍ଲୋ ବ୍ୟତିକ୍ରମ |
ওভারফ্লো ফিল্ড,ଓଭରଫ୍ଲୋ ଫିଲ୍ଡ |
ওভারফ্লো সূচক,ଓଭରଫ୍ଲୋ ସୂଚକ |
ওভারফ্লো অবস্থান,ଓଭରଫ୍ଲୋ ସ୍ଥିତି |
ওভারফ্লো রেকর্ড,ଓଭରଫ୍ଲୋ ରେକର୍ଡ |
ওভারহেড বিট,ଓଭରହେଡ୍ ବିଟ୍
"ওভারহেড
 অপারেশন","ଓଭରହେଡ୍
 ଅପରେସନ୍"
ওভারলে কীবোর্ড,କୀବୋର୍ଡ୍ ଓଭରଲେପ୍ କରନ୍ତୁ |
ওভারলে মডিউল,ଓଭରଲେପ୍ ମଡ୍ୟୁଲ୍ |
ওভারলে পাথ,ଓଭରଲେପ୍ ପଥ
ওভারলে প্রোগ্রাম,ଓଭରଲେଜ୍ ପ୍ରୋଗ୍ରାମ୍ |
ওভারলে অঞ্চল,ଓଭରଲେଜ୍ ଅଞ୍ଚଳ |
ওভারলে বিভাগ,ସେଗମେଣ୍ଟ୍
ওভারলে কাঠামো,ସଂରଚନା ସଂରଚନା |
ওভারলে সুপারভাইজার,ସୁପରଭାଇଜର
ওভারলে গাছ,ବୃକ୍ଷକୁ ଓଭରଲେପ୍ କରନ୍ତୁ |
ওভারলোড,ଓଭରଲୋଡ୍ |
ওভারলোড সিমুলেটর,ସିମୁଲେଟର ଓଭରଲୋଡ୍ କରନ୍ତୁ |
ওভারপ্রিন্টিং,ଅତିକ୍ରମ କରିବା
ওভারপঞ্চ,ଓଭରପଞ୍ଚ
ওভাররাইড বাধা,ନବଲିଖନ ବାଧା
ওভার রান,ରନ୍ ଉପରେ |
ওভাররান ত্রুটি,ବାର୍ଷିକ ତ୍ରୁଟି |
নিজস্ব কোডিং,ନିଜର କୋଡିଂ |
মালিক,ମାଲିକ
প্যাসিং,ଖେଳିବା
প্যাক,ପ୍ୟାକ୍ କରନ୍ତୁ |
প্যাকেজ,ପ୍ୟାକେଜ୍
প্যাকড অ্যারে,ପ୍ୟାକ୍ ହୋଇଥିବା ଆରେ |
প্যাকড ফর্ম্যাট,ପ୍ୟାକ୍ ହୋଇଥିବା ଫର୍ମାଟ୍ |
প্যাকেট,ପ୍ୟାକେଟ୍
"প্যাকেট এসেম্বলার/-
 ডিসসেম্বলার","ପ୍ୟାକେଟ୍ ଏକତ୍ରକ / -
 ବିଛିନ୍ନକାରୀ |"
প্যাকেট সমাবেশ,ପ୍ୟାକେଟ୍ ଆସେମ୍ବଲି |
"প্যাকেট
 বিচ্ছিন্ন","ପ୍ୟାକେଟ୍
 ବିଛିନ୍ନତ"
প্যাকেট ফর্ম্যাট,ପ୍ୟାକେଟ୍ ଫର୍ମାଟ୍ |
"প্যাকেট স্তর
 প্রোটোকল","ପ୍ୟାକେଟ୍ ସ୍ତର |
 ପ୍ରୋଟୋକଲ୍"
"প্যাকেট মোড
 অপারেশন","ପ୍ୟାକେଟ୍ ମୋଡ୍ |
 ଅପରେସନ୍"
"প্যাকেট মোড
 টার্মিনাল","ପ୍ୟାକେଟ୍ ମୋଡ୍ |
 ଟର୍ମିନାଲ୍"
প্যাকেট রেডিও,ପ୍ୟାକେଟ୍ ରେଡିଓ |
প্যাকেট সিকোয়েন্সিং,ପ୍ୟାକେଟ୍ କ୍ରମରେ |
"প্যাকেট স্যুইচড
 তথ্য সেবা","ପ୍ୟାକେଟ୍ ସୁଇଚ୍ କଲା |
 ଡାଟା ସେବା |"
প্যাকেট স্যুইচিং,ପ୍ୟାକେଟ୍ ସୁଇଚ୍
মোড়ক,ପ୍ୟାକିଂ
প্যাকিং ঘনত্ব,ଘନତା ପ୍ୟାକ୍ କରିବା |
প্যাকিং ফ্যাক্টর,ପ୍ୟାକିଂ ଫ୍ୟାକ୍ଟର୍ |
প্যাকিং ভগ্নাংশ,ଭଗ୍ନାଂଶ ପ୍ୟାକ୍ କରୁଛି |
প্যাকিং ক্রম,ପ୍ୟାକିଂ କ୍ରମ |
প্যাড,ପ୍ୟାଡ୍
প্যাড চরিত্র,ପ୍ୟାଡ୍ ବର୍ଣ୍ଣ
প্যাডিং,ପ୍ୟାଡିଂ
পৃষ্ঠা,ପୃଷ୍ଠା |
পৃষ্ঠা ঠিকানা,ପୃଷ୍ଠା ଠିକଣା
পৃষ্ঠা নিয়ন্ত্রণ,ପୃଷ୍ଠା ନିୟନ୍ତ୍ରଣ |
পৃষ্ঠা ডেটা সেট,ପୃଷ୍ଠା ଡାଟା ସେଟ୍ |
পৃষ্ঠা গভীরতা,ପୃଷ୍ଠା ଗଭୀରତା
পৃষ্ঠা গভীরতা নিয়ন্ত্রণ,ପୃଷ୍ଠା ଛିଞ୍ଚ୍ ନିୟନ୍ତ୍ରଣ |
পৃষ্ঠা প্রদর্শন,ପୃଷ୍ଠା ପ୍ରଦର୍ଶନ |
পেজড মেশিন,ପେଗେଡ୍ ମେସିନ୍ |
পেজযুক্ত স্মৃতি,ଚମକ
"পেজযুক্ত স্মৃতি
 পরিচালনা","ଚମକ
 ପରିଚାଳନା"
"পেজড
 বিভাজন","ଫଳ
 ସେଗମେଣ୍ଟେସନ୍"
"পৃষ্ঠা শেষ
 চরিত্র","ପୃଷ୍ଠା ଶେଷ
 ବର୍ଣ୍ଣ"
পৃষ্ঠা ফিক্সিং,ପୃଷ୍ଠା ଫିନିଂ
পৃষ্ঠা পাদদেশ,ପୃଷ୍ଠା footing
পৃষ্ঠা ফ্রেম,ପୃଷ୍ଠା ଫ୍ରେମ୍
পৃষ্ঠা শিরোনাম,ପୃଷ୍ଠା ଶିରୋନାମା
পৃষ্ঠা ইন,ପୃଷ୍ଠା
পৃষ্ঠা কী,ପୃଷ୍ଠା କୀ |
পৃষ্ঠা লক,ପୃଷ୍ଠା ଲକ୍
পৃষ্ঠা লকিং,ପୃଷ୍ଠା ଲକିଂ |
পৃষ্ঠা আউট,ପୃଷ୍ଠା ଆଉଟ କରନ୍ତୁ |
পৃষ্ঠা পুল,ପୃଷ୍ଠା ପୁଲ୍
পৃষ্ঠা প্রিন্টার,ପୃଷ୍ଠା ପ୍ରିଣ୍ଟର୍ |
পৃষ্ঠা পাঠক,ପୃଷ୍ଠା ରିଡର୍ |
পৃষ্ঠা সিলিং,ପୃଷ୍ଠା ସିଲ୍
পৃষ্ঠা অদলবদল,ପୃଷ୍ଠା ସ୍ୱିପ୍ କରୁଛି |
পৃষ্ঠা টেবিল,ପୃଷ୍ଠା ଟେବୁଲ୍ |
পৃষ্ঠা টার্নিং,ପୃଷ୍ଠା ବୁଲିବା |
পৃষ্ঠা,ଯନ୍ତ୍ରଣା
পেজিং,ଭଡା
পেজিং ডিভাইস,ଫିଜିଂ ଉପକରଣ |
পেজিং ড্রাম,ପାନିଂ ଡ୍ରମ୍ |
পেজিং কৌশল,ଫିଜିଂ କୀବ୍ର |
পেজিং টার্মিনাল,ଫାୟଜିଂ ଟର୍ମିନାଲ୍ |
জোড় করা কেবল,ଯୋଡି ହୋଇଥିବା କେବୁଲ୍ |
জুটি লাভ,ଯୁଗର ଲାଭ
প্যানেল,ପ୍ୟାନେଲ୍ |
প্যানেল ডেটা সেট,ପ୍ୟାନେଲ୍ ଡାଟା ସେଟ୍ |
"প্যানেল সংজ্ঞা
 কার্যক্রম","ପ୍ୟାନେଲ ସଂଜ୍ଞା |
 ପ୍ରୋଗ୍ରାମ୍"
প্যানেল নম্বর,ପ୍ୟାନେଲ୍ ନମ୍ବର |
"কাগজ-অগ্রিম
 ইউনিট","କାଗଜ-ଆଗୁଆ
 ଏକକ"
কাগজ জ্যাম,କାଗଜ ଜାମ
কাগজ সংবেদন,କାଗଜ ସେନ୍ସିଙ୍ଗ୍ |
কাগজ সেন্সর,କାଗଜ ସେନ୍ସର |
কাগজ এড়ানো,କାଗଜ ଛାଡିଦିଅ |
কাগজ টেপ,କାଗଜ ଟେପ୍ |
"কাগজ টেপ
 চ্যানেল","କାଗଜ ଟେପ୍ |
 ଚ୍ୟାନେଲ୍ |"
কাগজ টেপ কোড,କାଗଜ ଟେପ୍ କୋଡ୍ |
"কাগজ টেপ আউটপুট
 যন্ত্র","କାଗଜ ଟେପ୍ ଆଉଟପୁଟ୍ |
 ଉପକରଣ"
কাগজ টেপ পাঠক,କାଗଜ ଟେପ୍ ରିଡର୍ |
"কাগজ টেপ
 রেকর্ডার","କାଗଜ ଟେପ୍ |
 ରେକର୍ଡର୍"
কাগজ টেপ গতি,କାଗଜ ଟେପ୍ ଗତି |
কাগজ টেপ সিস্টেম,କାଗଜ ଟେପ୍ ସିଷ୍ଟମ୍ |
কাগজ টেপ টাইপ,କାଗଜ ଟେପ୍ ପ୍ରକାର |
"কাগজ নিক্ষেপ
 (= কাগজ এড়িয়ে যান)","କାଗଜ ଥ୍ରୋ |
 (= କାଗଜ ସ୍କିପ୍)"
প্যারাবলিক ডিশ,ପାରାବୋଲିକ୍ ଥାଳି |
প্যারাবোলিক প্রোফাইল,ପାରାବୋଲିକ୍ ପ୍ରୋଫାଇଲ୍ |
অনুচ্ছেদ,ଅନୁଚ୍ଛେଦ
"অনুচ্ছেদ
 সমাবেশ","ଅନୁଚ୍ଛେଦ
 ସଭା"
অনুচ্ছেদ শিরোনাম,ଅନୁଚ୍ଛେଦ ହେଡର୍ |
অনুচ্ছেদ কী,ଅନୁଚ୍ଛେଦ ଚାବ
অনুচ্ছেদের নাম,ପାରାଗ୍ରାଫ୍ ନାମ |
সমান্তরাল অ্যাক্সেস,ସମାନ୍ତରାଳ ପ୍ରବେଶ |
সমান্তরাল সংযোজন,ସମାନ୍ତରାଳ ଯୋଗ |
সমান্তরাল অ্যালগরিদম,ସମାନ୍ତରାଳ ଆଲଗୋରିଦମ |
সমান্তরাল গাণিতিক,ସମାନ୍ତରାଳ ଗାଣିତିକ |
"সমান্তরাল গাণিতিক
 উপাদান","ସମାନ୍ତରାଳ ଗାଣିତିକ |
 ଉପାଦାନ"
"সমান্তরাল বাইনারি
 সংযোজন","ସମାନ୍ତରାଳ ବାଇନାରୀ |
 ଆଡର୍"
"সমান্তরাল বিট
 সংক্রমণ","ସମାନ୍ତରାଳ
 ସଂକ୍ରମଣ"
বিট দ্বারা সমান্তরাল,ବିଟ୍ ଦ୍ୱାରା ସମାନ୍ତରାଳ |
"সমান্তরাল দ্বারা
 চরিত্র","ସମାନ୍ତରାଳ ଭାବରେ |
 ବର୍ଣ୍ଣ"
সমান্তরাল কম্পিউটার,ସମାନ୍ତରାଳ କମ୍ପ୍ୟୁଟର |
"সমান্তরাল ডেটা
 নিয়ামক","ସମାନ୍ତରାଳ ତଥ୍ୟ |
 ନିୟନ୍ତ୍ରକ"
"সমান্তরাল ডেটা
 মধ্যম","ସମାନ୍ତରାଳ ତଥ୍ୟ |
 ମଧ୍ୟମ"
"সমান্তরাল সমান্তরাল
 বাইরে","ସମାନ୍ତରାଳରେ ସମାନ୍ତରାଳ |
 ବାହାରେ"
"সমান্তরাল
 ইনপুট আউটপুট","ସମାନ୍ତରାଳ |
 ଇନପୁଟ୍ / ଆଉଟପୁଟ୍"
"সিরিয়াল সমান্তরাল
 বাইরে","କ୍ରମିକରେ ସମାନ୍ତରାଳ |
 ବାହାରେ"
সমান্তরাল ইন্টারফেস,ସମାନ୍ତରାଳ ଇଣ୍ଟରଫେସ୍ |
সমান্তরালতা,ସମାନ୍ତରାଳତା |
সমান্তরাল অপারেশন,ସମାନ୍ତରାଳ କାର୍ଯ୍ୟ
সমান্তরাল পোর্ট,ସମାନ୍ତରାଳ ପୋର୍ଟ |
সমান্তরাল প্রক্রিয়াকরণ,ସମାନ୍ତରାଳ ପ୍ରକ୍ରିୟାକରଣ |
"সমান্তরাল প্রক্রিয়াকরণ
 কম্পিউটার","ସମାନ୍ତରାଳ ପ୍ରକ୍ରିୟାକରଣ |
 କମ୍ପ୍ୟୁଟର"
"সমান্তরাল
 প্রোগ্রামিং","ସମାନ୍ତରାଳ |
 ପ୍ରୋଗ୍ରାମିଂ"
"সমান্তরাল পুনর্লিখন
 পদ্ধতি","ସମାନ୍ତରାଳ ପୁନ rew ଲିଖନ |
 ସିଷ୍ଟମ୍"
"সমান্তরাল চলমান
 (= সমান্তরাল
 প্রক্রিয়াজাতকরণ)","ସମାନ୍ତରାଳ ଚାଲୁଛି |
 (= ସମାନ୍ତରାଳ |
 ପ୍ରକ୍ରିୟାକରଣ)"
"সমান্তরাল অনুসন্ধান
 স্টোরেজ","ସମାନ୍ତରାଳ ସନ୍ଧାନ |
 ସଂରକ୍ଷଣ"
সমান্তরাল স্টোরেজ,ସମାନ୍ତରାଳ ଅଟକ
সমান্তরাল টার্মিনাল,ସମାନ୍ତରାଳ ଟର୍ମିନାଲ୍ |
"সমান্তরাল থেকে সিরিয়াল
 রূপান্তরকারী","ସମାନ୍ତରାଳ-ସିଜା |
 Contenker"
সমান্তরাল স্থানান্তর,ସମାନ୍ତରାଳ ସ୍ଥାନାନ୍ତର |
"সমান্তরাল
 সংক্রমণ","ସମାନ୍ତରାଳ |
 ସଂକ୍ରମଣ"
প্যারামিটার,ପାରାମିଟର
প্যারামিটার ব্লক,ପାରାମିଟର ବ୍ଲକ
প্যারামিটার কার্ড,ପାରାମିଟର କାର୍ଡ
"প্যারামিটার
 বর্ণনাকারী","ପାରାମିଟର
 ବର୍ଣ୍ଣନା"
"প্যারামিটার
 বর্ণনাকারী তালিকা","ପାରାମିଟର
 ବର୍ଣ୍ଣନାକାରୀ ତାଲିକା |"
প্যারামিটার পাসিং,ପାରାମିଟର ପାସ୍
প্যারামিটার পরীক্ষা,ପାରାମିଟର ପରୀକ୍ଷଣ
প্যারামিটার শব্দ,ପାରାମିଟର ଶବ୍ଦ
"প্যারামেট্রিক
 প্রোগ্রামিং","ପାରାମେଟିକ୍
 ପ୍ରୋଗ୍ରାମିଂ"
"প্যারামেট্রিক
 প্রযুক্তি","ପାରାମେଟିକ୍
 କ techni ଶଳ |"
"প্যারামেট্রিক
 বিভিন্নতা","ପାରାମେଟିକ୍
 ପରିବର୍ତ୍ତନ"
প্যারামেট্রন,ପରାକାନ୍ସଟ୍ରନ୍
পরজীবী সংকেত,ପରଜୀବୀ ସିଗ୍ନାଲ୍ |
"বন্ধনী মুক্ত
 স্বরলিপি","ବନ୍ଧନୀ ମୁକ୍ତ |
 ଉଲ୍ଲେଖ"
মূল বিভাগ,ପିତାମାତା ବିଭାଗ
সমতা বিট,ପାର୍ସନି ବିଟ୍
প্যারিটি চেক,ପାର୍ଥକଙ୍କ ଯାଞ୍ଚ |
প্যারিটি চেক কোড,ପାର୍ସନ ଯାଞ୍ଚ କୋଡ୍ |
"প্যারিটি চেক
 ম্যাট্রিক্স","ପାର୍ଥକଙ୍କ ଯାଞ୍ଚ |
 ମାଟ୍ରିକ୍ସ"
সমতা অঙ্ক,ପାର୍ସତା ଅଙ୍କ
সমতা পতাকা,ପାର୍ଟି ପତାକା |
প্যারিটি লাইন সার্কিট,ପାର୍ନି ଲାଇନ୍ ସର୍କିଟ୍ |
