Telugu,Malayalam
ఆన్-లైన్ ఫ్లై,ഓൺ-ലൈൻ ഈച്ച
ఆన్-లైన్ ఇన్పుట్,ഓൺലൈനിൽ ഇൻപുട്ട്
ఆన్-లైన్ మోడ్,ഓൺ-ലൈൻ മോഡ്
ఆన్-లైన్ ప్లాటర్,ഓൺ-ലൈൻ പ്ലോട്ടർ
ఆన్-లైన్ ప్రాసెసింగ్,ഓൺ-ലൈൻ പ്രോസസ്സിംഗ്
"ఆన్-లైన్ ప్రోగ్రామ్
 అభివృద్ధి","ഓൺലൈൻ പ്രോഗ്രാം
 വികസനം"
"ఆన్-లైన్
 ప్రోగ్రామింగ్","ഓൺലൈനിൽ
 പ്രോഗ്രാമിംഗ്"
ఆన్‌లైన్ శోధన,ഓൺ-ലൈൻ തിരയൽ
ఆన్-లైన్ నిల్వ,ഓൺ-ലൈൻ സംഭരണം
ఆన్-లైన్ సిస్టమ్,ഓൺലൈൻ സിസ്റ്റം
ఆన్-లైన్ టెర్మినల్,ഓൺ-ലൈൻ ടെർമിനൽ
"ఆన్-లైన్ టెర్మినల్
 పరీక్ష","ഓൺ-ലൈൻ ടെർമിനൽ
 പരീക്ഷണസന്വദായം"
ఆన్-లైన్ పరీక్ష,ഓൺ-ലൈൻ പരിശോധന
ఆన్-లైన్ పరీక్ష వ్యవస్థ,ഓൺ-ലൈൻ ടെസ്റ്റ് സിസ്റ്റം
ఆన్-లైన్ యూనిట్,ഓൺ-ലൈൻ യൂണിറ്റ്
ఫంక్షన్‌లో,പ്രവർത്തനത്തിലേക്ക്
ఓపెన్ చిరునామా,വിലാസത്തെ തുറക്കുക
ఓపెన్ కోడ్,കോഡ് തുറക്കുക
ఓపెన్ కలెక్టర్,തുറന്ന കളക്ടർ
"ఓపెన్ కలెక్టర్
 పరికరం","തുറന്ന കളക്ടർ
 ഉപായം"
ఓపెన్ కాంటాక్ట్ టోన్,കോൺടാക്റ്റ് ടോൺ തുറക്കുക
అవధులు లేకుండుట,ഓപ്പൺ-എൻഡ്
ఓపెన్-ఎండ్ లైన్,ഓപ്പൺ-എൻഡ് ലൈൻ
ఫైలును తెరవండి,ഫയൽ തുറക്കുക
ఓపెన్ లూప్ కంట్రోల్,തുറന്ന ലൂപ്പ് നിയന്ത്രണം തുറക്കുക
ఓపెన్ లూప్ సిస్టమ్,തുറന്ന ലൂപ്പ് സിസ്റ്റം തുറക്കുക
ఓపెన్ నంబరింగ్,തുറന്ന നമ്പറിംഗ്
ఓపెన్ రొటీన్,തുറന്ന ദിനചര
ఓపెన్ షాప్,തുറന്ന ഷോപ്പ്
"ఓపెన్ షాప్
 ఆపరేషన్","തുറന്ന ഷോപ്പ്
 ശസ്തകിയ"
ఓపెన్ సబ్‌ట్రౌటిన్,തുറക്കുക സബ്റൂട്ടൈൻ
ఓపెన్ సిస్టమ్,തുറന്ന സിസ്റ്റം
"ఓపెన్ సిస్టమ్స్
 ఇంటర్ కనెక్షన్","തുറന്ന സംവിധാനങ്ങൾ
 പരസ്പരവിരുദ്ധമായ"
"ఓపెన్ సిస్టమ్స్
 ఇంటర్‌వర్కింగ్","തുറന്ന സംവിധാനങ്ങൾ
 പരസ്പരവിരുദ്ധമായ"
ఓపెన్ వైర్,വയർ തുറന്നു
ఓపెన్-వైర్ లైన్,ഓപ്പൺ-വയർ ലൈൻ
ఒపెరాండ్,ഓപ്പറേഷൻ
ఆపరేషన్ ఫీల్డ్,പ്രവർത്തന ഫീൽഡ്
మోడ్ ఆపరేట్ చేయండి,മോഡ് പ്രവർത്തനക്ഷമമാക്കുക
ఆపరేటింగ్ ఆలస్యం,ഓപ്പറേറ്റിംഗ് കാലതാമസം
"ఆపరేటింగ్
 పర్యావరణం","ഓപ്പറേറ്റിംഗ്
 പരിസ്ഥിതി"
ఆపరేటింగ్ పరిధి,ഓപ്പറേറ്റിംഗ് ശ്രേണി
ఆపరేటింగ్ నిష్పత్తి,ഓപ്പറേറ്റിംഗ് അനുപാതം
ఆపరేటింగ్ స్థలం,പ്രവർത്തന ഇടം
ఆపరేటింగ్ సిస్టమ్,ഓപ്പറേറ്റിംഗ് സിസ്റ്റം
"ఆపరేటింగ్ సిస్టమ్
 ఫంక్షన్","ഓപ്പറേറ്റിംഗ് സിസ്റ്റം
 പവര്ത്തിക്കുക"
ఆపరేటింగ్ సమయం,പ്രവർത്തിക്കുന്ന സമയം
"ఆపరేటింగ్ వోల్టేజ్
 సూచిక","പ്രവർത്തിക്കുന്ന വോൾട്ടളവ്
 സൂചകം"
ఆపరేషన్,ശസ്തകിയ
"కార్యాచరణ
 పాత్ర","പ്രവർത്തനക്ഷമമായ
 കഥാപാതം"
కార్యాచరణ మోడ్,പ്രവർത്തന മോഡ്
కార్యాచరణ సంకేతం,പ്രവർത്തന ചിഹ്നം
కార్యాచరణ యూనిట్,പ്രവർത്തന യൂണിറ്റ്
కార్యాచరణ పదం,പ്രവർത്തന വാക്ക്
ఆపరేషన్ కోడ్,ഓപ്പറേഷൻ കോഡ്
"ఆపరేషన్ నియంత్రణ
 భాష","പ്രവർത്തന നിയന്ത്രണം
 ഭാഷ"
"ఆపరేషన్ నియంత్రణ
 ప్రకటన","പ്രവർത്തന നിയന്ത്രണം
 പ്രസ്താവന"
ఆపరేషన్ చక్రం,ഓപ്പറേഷൻ സൈക്കിൾ
ఆపరేషన్ డీకోడర్,പ്രവർത്തന ഡീകോഡർ
"ఆపరేషన్
 వ్యక్తీకరణ","ശസ്തകിയ
 മുഖഭാവം"
ఆపరేషన్ ఫీల్డ్,പ്രവർത്തന ഫീൽഡ്
ఆపరేషన్ సంఖ్య,പ്രവർത്തന നമ്പർ
ఆపరేషన్ భాగం,പ്രവർത്തന ഭാഗം
ఆపరేషన్ నిష్పత్తి,ഓപ്പറേഷൻ അനുപാതം
"కార్యకలాపాల విశ్లేషణ
 (= కార్యకలాపాలు
 పరిశోధన)","പ്രവർത്തന വിശകലനം
 (= പ്രവർത്തനങ്ങൾ
 ഗവേഷണം)"
కార్యకలాపాల నియంత్రణ,പ്രവർത്തന നിയന്ത്രണം
"కార్యకలాపాలు
 మల్టీ టాస్క్","ഓപ്പറേഷനുകൾ
 മൾട്ടിടാസ്കോം"
ఆపరేషన్ సమయం,പ്രവർത്തന സമയം
ఆపరేటర్,ടെലഫോണ്ഓപ്പറേറ്റര്
"ఆపరేటర్
 అధికారం
 రికార్డ్","ടെലഫോണ്ഓപ്പറേറ്റര്
 അധികാരപ്പെടുത്തല്
 രേഖ"
"ఆపరేటర్
 కమాండ్","ടെലഫോണ്ഓപ്പറേറ്റര്
 ആജ്ഞാപിക്കുക"
ఆపరేటర్ కన్సోల్,ഓപ്പറേറ്റർ കൺസോൾ
"ఆపరేటర్ నియంత్రణ
 భాష","ഓപ്പറേറ്റർ നിയന്ത്രണം
 ഭാഷ"
"ఆపరేటర్ నియంత్రణ
 ప్యానెల్","ഓപ്പറേറ്റർ നിയന്ത്രണം
 പാനം"
ఆపరేటర్ లోపం,ഓപ്പറേറ്റർ പിശക്
"ఆపరేటర్ మార్గదర్శకత్వం
 కోడ్","ഓപ്പറേറ്റർ മാർഗ്ഗനിർദ്ദേശം
 കോഡ്"
"ఆపరేటర్
 జోక్యం
 విభాగం","ടെലഫോണ്ഓപ്പറേറ്റര്
 ഇടപെടല്
 വിഭാഗം"
ఆపరేటర్ సందేశం,ഓപ്പറേറ്റർ സന്ദേശം
ఆపరేటర్ భాగం,ഓപ്പറേറ്റർ ഭാഗം
ఆపరేటర్ ట్రంక్,ഓപ്പറേറ്റർ തുമ്പിക്കൈ
OP రిజిస్టర్,ഒപി രജിസ്റ്റർ
"ఆప్టికల్ బైనరీ
 శోధన చెట్టు","ഒപ്റ്റിക്കൽ ബൈനറി
 ട്രീ തിരയൽ"
"ఆప్టికల్ పాత్ర
 గుర్తింపు","ഒപ്റ്റിക്കൽ പ്രതീകം
 തിരിച്ചറിയല്"
ఆప్టికల్ ఫైబర్,ഒപ്റ്റിക്കൽ ഫൈബർ
ఆప్టికల్ ఫాంట్,ഒപ്റ്റിക്കൽ ഫോണ്ട്
"ఆప్టికల్ మార్క్
 పఠనం","ഒപ്റ്റിക്കൽ മാർക്ക്
 വായന"
ఆప్టికల్ మెమరీ,ഒപ്റ്റിക്കൽ മെമ്മറി
ఆప్టికల్ రీడర్,ഒപ്റ്റിക്കൽ റീഡർ
ఆప్టికల్ స్కానర్,ഒപ്റ്റിക്കൽ സ്കാനർ
ఆప్టికల్ స్కానింగ్,ഒപ്റ്റിക്കൽ സ്കാനിംഗ്
ఆప్టికల్ మంత్రదండం,ഒപ്റ്റിക്കൽ വണ്ട്
"సరైన విలీనం
 చెట్టు","ഒപ്റ്റിമൽ ലയനം
 വൃക്ഷം"
సర్వోత్తమీకరణం,ഒപ്റ്റിമൈസേഷൻ
ఆప్టిమం కోడింగ్,ഒപ്റ്റിമൽ കോഡിംഗ്
"వాంఛనీయ
 ప్రోగ్రామింగ్","ഒപ്റ്റിമല്
 പ്രോഗ്രാമിംഗ്"
ఎంపిక,ഇഷ്ടം
"ఐచ్ఛిక హాల్ట్
 సూచన","ഓപ്ഷണൽ നിർത്തുക
 നിര്ദ്ദേശം"
"ఐచ్ఛిక విరామం
 సూచన","ഓപ്ഷണൽ പണ്ഡിതാദം
 നിര്ദ്ദേശം"
"ఐచ్ఛిక స్టాప్
 సూచన","ഓപ്ഷണൽ സ്റ്റോപ്പ്
 നിര്ദ്ദേശം"
ఐచ్ఛిక పదం,ഓപ്ഷണൽ വാക്ക്
ఎంపిక జాబితా,ഓപ്ഷൻ പട്ടിക
ఆప్టో కప్లర్,ഓപ്പ്റ്റോ കപ്ലർ
ఆప్టోఎలక్ట్రానిక్స్,ഒപ്റ്റോ ഇലക്ട്രോണിക്സ്
"ఆప్టోఎలెక్ట్రానిక్
 సాంకేతికం","ഒപ്റ്റോ ഇലക്ട്രോണിക്
 സാങ്കേതികവിദ"
Optoisolater,Optolater
లేదా,അഥവാ
లేదా సర్క్యూట్,അല്ലെങ്കിൽ സർക്യൂട്ട്
ఆర్డర్ చేసిన చెట్టు,ഓർഡർ ചെയ്ത വൃക്ഷം
ఆర్డరింగ్ బయాస్,പക്ഷപാതം ക്രമീകരിക്കുന്നു
ఆర్డరింగ్ రిలేషన్,ഓർഡറിംഗ് ബന്ധം
ఆర్డర్ గణాంకాలు,ഓർഡർ സ്ഥിതിവിവരക്കണക്കുകൾ
"ఆర్డర్ వైర్ సర్క్యూట్లు
 (= ఆర్డర్ సర్క్యూట్)","വയർ സർക്യൂട്ടുകൾ ഓർഡർ ചെയ്യുക
 (= ഓർഡർ സർക്യൂട്ട്)"
"ఆర్డర్ వైర్
 మల్టీప్లెక్స్","ഓർഡർ വയർ
 മസ്തീനകം"
సాధారణ చిహ్నం,സാധാരണ ചിഹ്നം
లేదా మూలకం,അല്ലെങ്കിൽ ഘടകം
