Assamese,Kannada
এটাৰ পৰা এটালৈ চিঠিপত্ৰ,ಒಂದರಿಂದ ಒಂದು ಪತ್ರವ್ಯವಹಾರ
এটাৰ পৰা এটালৈ কাৰ্য্য,ಒಂದರಿಂದ ಒಂದು ಕಾರ್ಯ
এটাৰ পৰা এটালৈ মানচিত্ৰ,ಒಂದರಿಂದ ಒಂದು ನಕ್ಷೆ
একমুখী শ্ৰেণীবিভাজন,ಏಕಮುಖ ವರ್ಗೀಕರಣ
মানচিত্ৰত,ನಕ್ಷೆಯ ಮೇಲೆ
খোলা,ತೆರೆದ
মুকলি বল,ತೆರೆದ ಚೆಂಡು
মুকলি ব্যৱধান,ತೆರೆದ ಮಧ್ಯಂತರ
মুকলি ৰশ্মি,ತೆರೆದ ಕಿರಣ
খোলা ছেট,ತೆರೆದ ಸೆಟ್
সঞ্চালন,ಕಾರ್ಯಾಚರಣೆ
কাৰ্য্যকৰী গৱেষণা,ಕಾರ್ಯಾಚರಣೆಯ ಸಂಶೋಧನೆ
অপাৰেচন ৰিচাৰ্চ,ಕಾರ್ಯಾಚರಣೆಗಳ ಸಂಶೋಧನೆ
অপাৰেটৰ,ಆಪರೇಟರ್
বিপৰীত কোণ,ವಿರುದ್ಧ ಕೋನ
বিপৰীত পৰিঘটনা,ವಿರುದ್ಧ ಘಟನೆ
অনুকূল মৌলিক সম্ভৱপৰ সমাধান,ಸೂಕ್ತ ಮೂಲ ಕಾರ್ಯಸಾಧ್ಯ ಪರಿಹಾರ
অনুকূল অৱস্থা,ಸೂಕ್ತ ಸ್ಥಿತಿ
অনুকূল লটৰ আকাৰ,ಸೂಕ್ತ ಲಾಟ್ ಗಾತ್ರ
অনুকূল মূল্য,ಸೂಕ್ತ ಮೌಲ್ಯ
অনুকূল,ಅತ್ಯುತ್ತಮ
কক্ষপথ,ಕಕ್ಷೆ
ক্ৰম,ಆದೇಶ
অৰ্ডাৰ দিয়া জোৰা,ಆದೇಶದ ಜೋಡಿ
অৰ্ডাৰ কৰা ছেট,ಆದೇಶ ಸೆಟ್
অৰ্ডাৰ দিয়া,ಆದೇಶ
এটা নিৰ্ণায়কৰ ক্ৰম,ನಿರ್ಧಾರಕ ಆದೇಶ
এটা গোটৰ ক্ৰম,ಒಂದು ಗುಂಪಿನ ಆದೇಶ
এটা মেট্ৰিক্সৰ ক্ৰম,ಮ್ಯಾಟ್ರಿಕ್ಸ್ನ ಕ್ರಮ
এটা গোটৰ এটা মৌলৰ ক্ৰম,ಗುಂಪಿನಲ್ಲಿರುವ ಅಂಶದ ಕ್ರಮ
অৱভেদ্য সমীকৰণৰ ক্ৰম,ಭೇದಾತ್ಮಕ ಸಮೀಕರಣದ ಕ್ರಮ
কাৰ্য্যৰ ক্ৰম,ಕಾರ್ಯಾಚರಣೆಯ ಕ್ರಮ
শূন্যৰ ক্ৰম,ಶೂನ್ಯದ ಕ್ರಮ
ক্ৰমিক সংখ্যা,ಆರ್ಡಿನಲ್ ಸಂಖ್ಯೆ
সাধাৰণ অৱভেদ্য সমীকৰণ,ಸಾಮಾನ್ಯ ಭೇದಾತ್ಮಕ ಸಮೀಕರಣ
ordinate,ಆರ್ಡಿನೇಟ್
oreintability,ಅಸ್ಥಿರತೆ
অভিবিন্যাস,ದೃಷ್ಟಿಕೋನ
পৃষ্ঠৰ অৱস্থান,ಮೇಲ್ಮೈ ದೃಷ್ಟಿಕೋನ
মূলত,ಮೂಲ
স্থানাংকৰ উৎপত্তি,ನಿರ್ದೇಶಾಂಕಗಳ ಮೂಲ
অৰ্থকেন্দ্ৰ,ಆರ್ಥೋಸೆಂಟರ್
অৰ্থগনেল,ಆರ್ಥೋಗೋನಲ್
অৰ্থগনেল অক্ষ,ಆರ್ಥೋಗೋನಲ್ ಅಕ್ಷಗಳು
অৰ্থোগনেল পৰিয়াল,ಆರ್ಥೋಗೋನಲ್ ಕುಟುಂಬ
অৰ্থগ&#39;নেল গোট,ಆರ್ಥೋಗೋನಲ್ ಗುಂಪು
অৰ্থগনেলিটি অৱস্থা,ಆರ್ಥೋಗೋನಾಲಿಟಿ ಸ್ಥಿತಿ
অৰ্থগনালাইজেচন,ಆರ್ಥೋಗೋನಲೈಸೇಶನ್
অৰ্থগনেল মেট্ৰিক্স,ಆರ್ಥೋಗೋನಲ್ ಮ್ಯಾಟ್ರಿಕ್ಸ್
অৰ্থনৰ্মেল,ಆರ್ಥೋನಾರ್ಮಲ್
অৰ্থনৰ্মেল ভিত্তি,ಆರ್ಥೋನಾರ್ಮಲ್ ಆಧಾರ
দোলন,ಆಂದೋಲನ
এটা ফলনৰ দোলন,ಒಂದು ಕಾರ್ಯದ ಆಂದೋಲನ
দোলনীয় কাৰ্য্য,ಆಂದೋಲಕ ಕಾರ್ಯ
অস্কুলেটিং,ಆಸ್ಕ್ಯೂಲೇಟಿಂಗ್
বাহিৰৰ উৎপাদন,ಬಾಹ್ಯ ಉತ್ಪನ್ನ
আউটপুট,ಔಟ್ಪುಟ್
অতি নিৰ্ধাৰিত ব্যৱস্থা,ಮಿತಿಮೀರಿದ ವ್ಯವಸ್ಥೆ
যোৰযুক্ত তুলনা,ಜೋಡಿ ಹೋಲಿಕೆ
যোৰভিত্তিক বিচ্ছিন্নতা,ಜೋಡಿಯಾಗಿ ಭಿನ್ನಾಭಿಪ್ರಾಯ
যোৰভিত্তিক স্বাধীন,ಜೋಡಿಯಾಗಿ ಸ್ವತಂತ್ರ
সমান্তৰাল বল,ಸಮಾನಾಂತರ ಶಕ್ತಿಗಳು
সমান্তৰাল চতুৰ্ভুজ,ಸಮಾನಾಂತರ ಚತುರ್ಭುಜ
বলৰ সমান্তৰাল চতুৰ্ভুজ,ಬಲಗಳ ಸಮಾನಾಂತರ ಚತುರ್ಭುಜ
বেগৰ সমান্তৰাল চতুৰ্ভুজ,ವೇಗಗಳ ಸಮಾನಾಂತರ ಚತುರ್ಭುಜ
সমান্তৰাল,ಸಮಾನಾಂತರವಾದ
প্ৰাচল,ನಿಯತಾಂಕ
প্ৰাচল মুক্ত (=nonparametric),ಪ್ಯಾರಾಮೀಟರ್ ಉಚಿತ (=ನಾನ್‌ಪ್ಯಾರಾಮೆಟ್ರಿಕ್)
বিতৰণৰ প্ৰাচল,ವಿತರಣೆಯ ನಿಯತಾಂಕ
পেৰামেট্ৰিক,ಪ್ಯಾರಾಮೆಟ್ರಿಕ್
পেৰামেট্ৰিক স্থানাংক,ಪ್ಯಾರಾಮೆಟ್ರಿಕ್ ನಿರ್ದೇಶಾಂಕ
পেৰামেট্ৰিক বক্ৰ,ಪ್ಯಾರಾಮೆಟ್ರಿಕ್ ಕರ್ವ್
পেৰামেট্ৰিক সমীকৰণ,ಪ್ಯಾರಾಮೆಟ್ರಿಕ್ ಸಮೀಕರಣ
পেৰামেট্ৰিক ৰৈখিক প্ৰগ্ৰেমিং,ಪ್ಯಾರಾಮೆಟ್ರಿಕ್ ರೇಖೀಯ ಪ್ರೋಗ್ರಾಮಿಂಗ್
পেৰামেট্ৰিক পদ্ধতি,ನಿಯತಾಂಕ ವಿಧಾನ
পেৰামেট্ৰিক উদ্দেশ্যমূলক ফলন,ಪ್ಯಾರಾಮೆಟ್ರಿಕ್ ವಸ್ತುನಿಷ್ಠ ಕಾರ್ಯ
পেৰামেট্ৰিক প্ৰগ্ৰেমিং,ಪ್ಯಾರಾಮೆಟ್ರಿಕ್ ಪ್ರೋಗ್ರಾಮಿಂಗ್
পেৰামেট্ৰিক উপস্থাপন,ಪ್ಯಾರಾಮೆಟ್ರಿಕ್ ಪ್ರಾತಿನಿಧ್ಯ
পেৰামিটাৰাইজেচন,ನಿಯತಾಂಕೀಕರಣ
বন্ধনী,ಆವರಣ
বন্ধনী সংকেত,ಆವರಣ ಸಂಕೇತ
অভিভাৱক জনসংখ্যা,ಪೋಷಕ ಜನಸಂಖ್ಯೆ
পেৰেটো বক্ৰ,ಪ್ಯಾರೆಟೊ ಕರ್ವ್
সমতা পৰীক্ষা,ಸಮಾನತೆ ಪರಿಶೀಲನೆ
আংশিক বিভ্ৰান্তিকৰ,ಭಾಗಶಃ ಗೊಂದಲ
আংশিক সম্পৰ্ক,ಭಾಗಶಃ ಪರಸ್ಪರ ಸಂಬಂಧ
আংশিক ব্যুৎপত্তি,ಭಾಗಶಃ ಉತ್ಪನ್ನ
আংশিক অৱভেদ্য সমীকৰণ,ಭಾಗಶಃ ಭೇದಾತ್ಮಕ ಸಮೀಕರಣ
আংশিক পাৰ্থক্য,ಭಾಗಶಃ ವ್ಯತ್ಯಾಸ
আংশিক ভগ্নাংশ,ಭಾಗಶಃ ಭಾಗ
আংশিক সংহতি,ಭಾಗಶಃ ಏಕೀಕರಣ
আংশিকভাৱে অৰ্ডাৰ দিয়া হৈছে,ಭಾಗಶಃ ಆದೇಶ
আংশিকভাৱে অৰ্ডাৰ কৰা ছেট,ಭಾಗಶಃ ಆದೇಶ ಸೆಟ್
আংশিক ক্ৰম,ಭಾಗಶಃ ಆದೇಶ
আংশিক ৰিগ্ৰেছন সহগ,ಭಾಗಶಃ ಹಿಂಜರಿತ ಗುಣಾಂಕ
আংশিক যোগফল,ಭಾಗಶಃ ಮೊತ್ತ
কণা,ಕಣ
বিশেষ ক্ষেত্ৰত,ನಿರ್ದಿಷ್ಟ ಪ್ರಕರಣ
বিশেষ অখণ্ড,ನಿರ್ದಿಷ್ಟ ಅವಿಭಾಜ್ಯ
বিশেষ সমাধান,ನಿರ್ದಿಷ್ಟ ಪರಿಹಾರ
বিভাজন,ವಿಭಜನೆ
মেট্ৰিক্সসমূহৰ বিভাজন,ಮ್ಯಾಟ್ರಿಕ್ಸ್ ವಿಭಜನೆ
বিভাজন মান,ವಿಭಜನಾ ಮೌಲ್ಯ
পাস্কেল ত্ৰিভুজ,ಪ್ಯಾಸ್ಕಲ್ ತ್ರಿಕೋನ
নমুনা,ಮಾದರಿ
পেটাৰ্ণ ফাংচন,ಮಾದರಿ ಕಾರ್ಯ
আৰ্হি সমস্যা,ಮಾದರಿ ಸಮಸ್ಯೆ
পেলোডৰ বেগ,ಪೇಲೋಡ್ ವೇಗ
পেঅফ ফাংচন,ಪಾವತಿ ಕಾರ್ಯ
পেঅফ মেট্ৰিক্স,ಪಾವತಿಯ ಮ್ಯಾಟ್ರಿಕ್ಸ್
p-ভিত্তিক,p-ಆಧಾರ
পি-চাৰ্ট,p-ಚಾರ್ಟ್
Peano বক্ৰ,ಪೀನೋ ಕರ್ವ್
Peano স্থান,ಪೀನೋ ಸ್ಪೇಸ್
পেডেল সমীকৰণ,ಪೆಡಲ್ ಸಮೀಕರಣ
শতাংশ,ಶೇಕಡಾ
শতাংশ,ಶೇಕಡಾವಾರು
শতাংশ ভুল,ಶೇಕಡಾವಾರು ದೋಷ
শতাংশ কম্পাঙ্ক,ಶೇಕಡಾವಾರು ಆವರ್ತನ
শতাংশ বৃদ্ধি,ಶೇಕಡಾವಾರು ಹೆಚ್ಚಳ
ভুলৰ শতাংশ,ದೋಷದ ಶೇಕಡಾವಾರು
শতাংশ হ্ৰাস পায়,ಶೇಕಡಾ ಇಳಿಕೆ
শতাংশ,ಶೇಕಡಾವಾರು
নিখুঁত ঘনক,ಪರಿಪೂರ್ಣ ಘನ
নিখুঁত গেছ,ಪರಿಪೂರ್ಣ ಅನಿಲ
নিখুঁত সংখ্যা,ಪರಿಪೂರ್ಣ ಸಂಖ್ಯೆ
নিখুঁত চেট,ಪರಿಪೂರ್ಣ ಸೆಟ್
নিখুঁত বৰ্গক্ষেত্ৰ,ಪರಿಪೂರ್ಣ ಚೌಕ
নিখুঁত বৰ্গ অভিব্যক্তি,ಪರಿಪೂರ್ಣ ಚದರ ಅಭಿವ್ಯಕ್ತಿ
পৰিধি,ಪರಿಧಿ
সময়কাল,ಅವಧಿ
সময়কালীন বক্ৰ,ಆವರ್ತಕ ಕರ್ವ್
সময়ে সময়ে হোৱা বিক্ষিপ্ততা,ಆವರ್ತಕ ಅಡಚಣೆಗಳು
সময়কালীন ফলন,ಆವರ್ತಕ ಕಾರ್ಯ
সময়কালীন গতি,ಆವರ್ತಕ ಚಲನೆ
বিপ্লৱৰ সময়,ಕ್ರಾಂತಿಯ ಅವಧಿ
ঘূৰ্ণনৰ সময়সীমা,ತಿರುಗುವಿಕೆಯ ಅವಧಿ
পিৰিয়ড&#39;গ্ৰাম,ಪಿರಿಯಾಡೋಗ್ರಾಮ್
পেৰিফেৰেল,ಬಾಹ್ಯ
অনুমোদিত,ಅನುಮತಿ
ভুলৰ অনুমোদিত সীমা,ದೋಷದ ಅನುಮತಿಸುವ ಮಿತಿ
ক্ৰমবিন্যাস,ಕ್ರಮಪಲ್ಲಟನೆ
ক্ৰমবিন্যাস গোট,ಕ್ರಮಪಲ್ಲಟನೆ ಗುಂಪು
ক্ৰমবিন্যাস মেট্ৰিক্স,ಕ್ರಮಪಲ್ಲಟನೆ ಮ್ಯಾಟ್ರಿಕ್ಸ್
ক্ৰমবিন্যাস পদ্ধতি,ಕ್ರಮಪಲ್ಲಟನೆ ವಿಧಾನ
লম্ব,ಲಂಬವಾಗಿರುವ
লম্বতা,ಲಂಬವಾಗಿರುವಿಕೆ
লম্বভাৱে,ಲಂಬವಾಗಿ
লম্ব সমতল,ಲಂಬ ಸಮತಲ
কৰ্মী-নিযুক্তিৰ সমস্যা,ಸಿಬ್ಬಂದಿ-ನಿಯೋಜನೆ ಸಮಸ್ಯೆ
PERT (কাৰ্যসূচী মূল্যায়ন পৰ্যালোচনা কৌশল),PERT (ಪ್ರೋಗ್ರಾಂ ಮೌಲ್ಯಮಾಪನ ವಿಮರ್ಶೆ ತಂತ್ರ)
বিক্ষিপ্ততা,ಪ್ರಕ್ಷುಬ್ಧತೆ
বিক্ষিপ্ততা সমস্যা,ಪ್ರಕ್ಷುಬ್ಧ ಸಮಸ್ಯೆ
বিক্ষিপ্ত সমস্যা,ಗೊಂದಲದ ಸಮಸ್ಯೆ
স্তৰ,ಹಂತ
ফেজ কোণ,ಹಂತದ ಕೋನ
পৰ্যায়ৰ পাৰ্থক্য,ಹಂತದ ವ್ಯತ್ಯಾಸ
পৰ্যায় বিচ্যুতি,ಹಂತದ ಸ್ಥಳಾಂತರ
ভৌতিক জ্যোতিৰ্বিজ্ঞান,ಭೌತಿಕ ಖಗೋಳಶಾಸ್ತ್ರ
ভৌতিক ধ্ৰুৱক,ಭೌತಿಕ ಸ್ಥಿರ
ভৌতিক প্ৰাচল,ಭೌತಿಕ ನಿಯತಾಂಕ
ভৌতিক পেণ্ডুলাম,ಭೌತಿಕ ಲೋಲಕ
ভৌতিক পৰিমাণ,ಭೌತಿಕ ಪ್ರಮಾಣ
ভৌতিক বিজ্ঞান,ಭೌತಿಕ ವಿಜ್ಞಾನಗಳು
pictograph,ಚಿತ್ರಚಿತ್ರ
pictor,ಚಿತ್ರಕಾರ
টুকুৰা টুকুৰকৈ অবিৰত কাৰ্য্য,piecewise ನಿರಂತರ ಕಾರ್ಯ
টুকুৰা টুকুৰকৈ ৰৈখিক,ತುಂಡು ರೇಖೀಯ
টুকুৰাভিত্তিক ৰৈখিক ফলন,piecewise ರೇಖೀಯ ಕಾರ್ಯ
টুকুৰা টুকুৰকৈ মসৃণ,piecewise ನಯವಾದ
পাই ডায়েগ্ৰাম,ಪೈ ರೇಖಾಚಿತ್ರ
পাইলট লোকপিয়ল,ಪ್ರಾಯೋಗಿಕ ಜನಗಣತಿ
পাইলট জৰীপ,ಪ್ರಾಯೋಗಿಕ ಸಮೀಕ್ಷೆ
পিভট,ಪಿವೋಟ್
মূল উপাদান,ಪ್ರಮುಖ ಅಂಶ
প্লেংকৰ ধ্ৰুৱক,ಪ್ಲ್ಯಾಂಕ್ ಸ್ಥಿರವಾಗಿದೆ
প্লেংকৰ নিয়ম,ಪ್ಲ್ಯಾಂಕ್ ಕಾನೂನು
বাহন,ವಿಮಾನ
সমতল কোণ,ಸಮತಲ ಕೋನ
সমতলৰ সীমা,ವಿಮಾನ ಗಡಿ
সমতল বক্ৰ,ಪ್ಲೇನ್ ಕರ್ವ್
প্লেন ফিগাৰ,ವಿಮಾನ ಚಿತ್ರ
সমতল জ্যামিতি,ವಿಮಾನ ರೇಖಾಗಣಿತ
সমতলৰ গতি,ವಿಮಾನ ಚಲನೆ
প্ৰক্ষেপণৰ সমতল,ಪ್ರೊಜೆಕ್ಷನ್ ವಿಮಾನ
ৰেফাৰেন্সৰ সমতল,ಉಲ್ಲೇಖದ ವಿಮಾನ
প্ৰতিসমতাৰ সমতল,ಸಮ್ಮಿತಿಯ ಸಮತಲ
গ্ৰহ,ಗ್ರಹ
প্লেনেটেৰিয়াম,ತಾರಾಲಯ
গ্ৰহৰ গতি,ಗ್ರಹಗಳ ಚಲನೆ
গ্ৰহ ব্যৱস্থা,ಗ್ರಹಗಳ ವ್ಯವಸ್ಥೆ
সমতল ত্ৰিকোণমিতি,ಪ್ಲೇನ್ ತ್ರಿಕೋನಮಿತಿ
সমতল তৰংগ,ವಿಮಾನ ಅಲೆ
পৰিকল্পনা দিগন্ত,ಯೋಜನೆ ಹಾರಿಜಾನ್
প্লাজমা,ಪ್ಲಾಸ್ಮಾ
প্লাষ্টিক,ಪ್ಲಾಸ್ಟಿಕ್
প্লেটিকুৰ্টিক বক্ৰ,ಪ್ಲ್ಯಾಟಿಕುರ್ಟಿಕ್ ಕರ್ವ್
প্লেটিকুৰ্ট&#39;ছিছ,ಪ್ಲಾಟಿಕುರ್ಟೋಸಿಸ್
পটভূমি,ಕಥಾವಸ್ತು
প্লট কৰা হৈছে,ಸಂಚು ರೂಪಿಸಿದೆ
প্লট কৰা কম্পাঙ্ক বিতৰণ,ಯೋಜಿತ ಆವರ್ತನ ವಿತರಣೆ
প্লটাৰ,ಸಂಚುಗಾರ
প্লটিং,ಸಂಚು
বক্ৰৰ প্লটিং,ವಕ್ರರೇಖೆಯ ಸಂಚು
প্লাছ,ಜೊತೆಗೆ
প্লাছ সূত্ৰ,ಜೊತೆಗೆ ಸೂತ್ರ
অসীমত বিন্দু,ಅನಂತತೆಯ ಬಿಂದು
পইণ্ট অনুমান,ಪಾಯಿಂಟ್ ಅಂದಾಜು
বিন্দু অনুমান,ಪಾಯಿಂಟ್ ಅಂದಾಜು
বিন্দু ভৰ,ಪಾಯಿಂಟ್ ದ್ರವ್ಯರಾಶಿ
সঞ্চয়ৰ বিন্দু,ಶೇಖರಣೆಯ ಬಿಂದು
বিশ্লেষণাত্মকতাৰ বিন্দু,ವಿಶ್ಲೇಷಣೆಯ ಬಿಂದು
ঘনীভূত হোৱাৰ বিন্দু,ಘನೀಕರಣದ ಬಿಂದು
পইণ্ট অৱ ইনচিডেন্স,ಘಟನೆಯ ಬಿಂದು
অসীম বিচ্ছিন্নতাৰ বিন্দু,ಅನಂತ ಅಸಂಯಮದ ಬಿಂದು
ছেদক বিন্দু,ಛೇದನದ ಬಿಂದು
অসদৃশ অভিসৰণৰ বিন্দু,ಏಕರೂಪವಲ್ಲದ ಒಮ್ಮುಖದ ಬಿಂದು
প্ৰক্ষেপণৰ বিন্দু,ಪ್ರೊಜೆಕ್ಷನ್ ಪಾಯಿಂಟ್
একেধৰণৰ অভিসৰণ বিন্দু,ಏಕರೂಪದ ಒಮ್ಮುಖದ ಬಿಂದು
পইণ্ট মুক্ত টপোলজি,ಪಾಯಿಂಟ್ ತೆರೆದ ಸ್ಥಳಶಾಸ್ತ್ರ
পইণ্ট ছেট,ಪಾಯಿಂಟ್ ಸೆಟ್
বিন্দু উৎস,ಪಾಯಿಂಟ್ ಮೂಲ
পইণ্টৱাইজ বন্ধ কৰা হৈছে,ಬಿಂದುವಾಗಿ ಮುಚ್ಚಲಾಗಿದೆ
পইণ্টৱাইজ বন্ধ কৰা,ಪಾಯಿಂಟ್‌ವೈಸ್ ಮುಚ್ಚುವಿಕೆ
পইণ্টৱাইজ কনভাৰ্জেন্স,ಪಾಯಿಂಟ್‌ವೈಸ್ ಒಮ್ಮುಖ
বিন্দুভিত্তিক বিচ্ছিন্ন ফলন,ಪಾಯಿಂಟ್ವೈಸ್ ನಿರಂತರವಾದ ಕಾರ್ಯ
পইণ্টৱাইজ টপোলজি,ಪಾಯಿಂಟ್ವೈಸ್ ಟೋಪೋಲಜಿ
পোৱাচনৰ আগমন,ವಿಷದ ಆಗಮನ
পোৱাচন অবিচ্ছেদ্য,ಪಾಯ್ಸನ್ ಅವಿಭಾಜ್ಯ
পোৱাচন সমস্যা,ವಿಷದ ಸಮಸ್ಯೆ
পোৱাচনৰ বিতৰণ,ವಿಷದ ವಿತರಣೆ
পোৱাচনৰ সমীকৰণ,ಪಾಯ್ಸನ್ ಸಮೀಕರಣ
পোৱাচনৰ অখণ্ড সূত্ৰ,ಪಾಯ್ಸನ್‌ನ ಅವಿಭಾಜ್ಯ ಸೂತ್ರ
মেৰু,ಧ್ರುವೀಯ
মেৰু কোণ,ಧ್ರುವ ಕೋನ
মেৰু অক্ষ,ಧ್ರುವೀಯ ಅಕ್ಷ
মেৰু টুপি,ಧ್ರುವ ಕ್ಯಾಪ್
মেৰু স্থানাংক,ಧ್ರುವ ನಿರ್ದೇಶಾಂಕ
পৃথিৱীৰ মেৰু ব্যাসাৰ্ধ,ಭೂಮಿಯ ಧ್ರುವ ತ್ರಿಜ್ಯ
খুঁটা,ಕಂಬ
ক্ৰমৰ মেৰু-n,ಆದೇಶದ ಧ್ರುವ-n
ঢৌৰ সন্মুখৰ মেৰু,ತರಂಗ ಮುಂಭಾಗದ ಧ್ರುವ
মেৰু এককতা,ಧ್ರುವ ಏಕತ್ವ
নীতি-স্থান,ನೀತಿ-ಸ್ಥಳ
নীতি চলকসমূহ,ನೀತಿ ಅಸ್ಥಿರ
পলিয়াৰ বিতৰণ,ಪಾಲಿಯ ವಿತರಣೆ
বহুভুজ,ಬಹುಭುಜಾಕೃತಿ
বলৰ বহুভুজ,ಬಲಗಳ ಬಹುಭುಜಾಕೃತಿ
ভেক্টৰৰ বহুভুজ,ವಾಹಕಗಳ ಬಹುಭುಜಾಕೃತಿ
বহুভুজ,ಬಹುಮುಖಿ
বহুমুখী দেহ,ಪಾಲಿಹೆಡ್ರಲ್ ದೇಹ
বহুভুজ,ಬಹುಮುಖಿ
বহুপদ,ಬಹುಪದೀಯ
বহুপদ ৰূপ,ಬಹುಪದೀಯ ರೂಪಗಳು
বহুপদ ফলন,ಬಹುಪದೀಯ ಕಾರ್ಯ
বহুপদ আন্তঃপ্ৰক্ষেপণ,ಬಹುಪದೀಯ ಇಂಟರ್ಪೋಲೇಷನ್
বহুপদ ৰিগ্ৰেছন,ಬಹುಪದೀಯ ಹಿಂಜರಿತ
বহুপদ সমাধান,ಬಹುಪದೀಯ ಪರಿಹಾರ
বহুপদ উপপাদ্য,ಬಹುಪದೀಯ ಪ್ರಮೇಯ
