Hindi,Telugu
"वेतनमान पुनरीक्षण, वेतमान परिशोधन",పే స్కేల్ యొక్క పునర్విమర్శ
"पुनरुज्जीवन, पुन: प्रवर्तन",పునరుజ్జీవనం
प्रतिसंहरण,ఉపసంహరణ
प्रतिसंहरण करना,ఉపసంహరణ
"परिक्रमण, क्रांति",విప్లవం
परिक्रामी निधि,రివాల్వింగ్ ఫండ్
"पारितोषिक, प्रतिफल",బహుమతి
पारितोषिक योजना,రివార్డ్ స్కీమ్
"अधिकार, सही",కుడి
साधिकार दावेदार,సరైన హక్కుదారు
"अनम्य, कठोर",దృ g మైన
"बलवा, दंगा",అల్లర్లు
जोखिम,ప్రమాదం
"जोखिम-ख़रीद, जोखिम-क्रय",రిస్క్ కొనుగోలు
"प्रतिद्‌वंद्‌वी, विरोधी",ప్రత్యర్థి
"मील भत्‍ता, मील दूरी",రోడ్ మైలేజ్
"सड़क मार्ग, रोडवेज़, सड़क परिवहन",రహదారులు
भूमिका,పాత్ర
"पंजी, नामावली, फर्द, लपेटना",రోల్
प्रवाही योजना,రోలింగ్ ప్రణాళిక
"पंजीक्रम, रोल नम्बर",రోల్ సంఖ్య
रोस्टर,రోస్టర్
"घूर्णन, चक्रानुक्रम",భ్రమణం
"कच्चा, रूखा, रूक्ष, मोटा",కఠినమైన
कच्ची नक़ल,కఠినమైన కాపీ
पूर्णांकित करना,రౌండ్ ఆఫ్
मार्ग,మార్గం
"नेमी, दस्तूरी",దినచర్య
नेमी टिप्पणी,సాధారణ గమనిక
नेमी परीक्षण,సాధారణ పరీక్ష
"रॉयल्टी, स्वामित्व",రాయల్టీ
रबड़-मोहर,రబ్బరు ముద్ర
"अशिष्‍ट, अभद्र",సభ్యత లేని
"नियम, विनिर्णय करना, व्यवस्था देना",నియమం
"शासक, रेखनी",పాలకుడు
नियम-विनियम,నియమాలు మరియు నిబంధనలు
