Assamese,Hindi
নে&#39;টৱৰ্ক নথিপত্ৰপ্ৰণালী (NFS),नेटवर्क संचिका तंत्र (एन एफ एस)
নেটৱাৰ্ক অখণ্ডতা,"1.नेटवर्क समेकता,2.नेट वर्क अखंडता"
নেটৱাৰ্ক আন্তঃসংযোগ,नेटवर्क अंत:संबंधन
নে&#39;টৱৰ্ক স্তৰ,जालक्रम लेयर
নেটৱাৰ্ক ব্যৱস্থাপনা,नेटवर्क प्रबंधन
নে&#39;টৱৰ্ক টপোলজি,नेटवर्क सांस्थितिकी
নে&#39;টৱৰ্ক ভাৰ্চুৱেল টাৰ্মিনেল,नेटवर्क कल्पित टर्मिनल
নিৰপেক্ষ ৰিলে,न्यूट्रल रिले
নিৰপেক্ষ সংক্ৰমণ,न्यूट्रल संचरण
নতুন শাৰী আখৰ,नव पंक्ति संप्रतीक
নতুন সিঙ্ক,"1.नव सिंक,2. नव तुल्यकाल"
NFS/নেটৱৰ্ক নথিপত্ৰ,"1.एन एफ एस, 2.जालक्रम संचिका"
নিবল,"1.चतुष्वयंक, 2.चतुःबिट, 3.निबल"
ন&#39;ৰ পৰিপূৰক,नव पूरक
ন&#39;ড,आसंधि
হুলস্থূল,रव
শব্দ ধৰণ,रव विधा
শব্দহীন ক&#39;ডিং,रवहीन कूटलेखन
অনিৰ্দিষ্টতাবাদ,अनियतता
অ বিতৰণমূলক,अवितरक
খালী নহোৱা ছেট,अरिक्त समुच्चय
নন প্ৰাইম,भाज्य
অ-পাৰস্পৰিক ক্ৰিয়াশীল,अन्योन्यक्रियाहीन
অ-টাৰ্মিনেল ব্যৱস্থা,"1.अनंतक तंत्र, 2.टर्मिनल रहित तंत्र"
অস্বাভাৱিক স্মৃতিশক্তি,"1.अह्रासी स्मृति, 2.अह्रासी मेमोरी"
অস্বাভাৱিক ৰাম,अह्रासी रैम
নন-ৱেইটেড ক&#39;ড,"1.अभारित कूट, 2.अभारित कोड"
NOP নিৰ্দেশনা,एन ओ पी (संक्रियाहीन) अनुदेश
NOR,नॉर
NOR গেট,"1.नॉर गेट, 2.नॉर द्वार"
স্বাভাৱিক,"1.सामान्य, 2.सरल"
স্বাভাৱিককৰণ,प्रसामान्यीकरण
নৰ্মালাইজাৰ,प्रसामान्यक
NOR-অপাৰেচন,नॉर संक्रिया
নহয়,नॉट
বৰ্তনী নহয়,नॉट परिपथ
সমতুল্যতা গেট নহয়,नॉट तुल्यता द्वार
অপাৰেচন নহয়,"1.नॉट संक्रिया, 2.पूरक संक्रिया"
নহয়-AND,नॉट-एंड
NOT-AND অপাৰেচন,नाट-एंड संक्रिया
NOT-OR,नॉट-ऑर
NOT-OR অপাৰেচন,नॉट-ऑर संक्रिया
এন পি সম্পূৰ্ণতা,एन पी संपूर्णता
NULL পইণ্টাৰ,रिक्ति सूचक
সংখ্যা তত্ত্ব,संख्या सिद्धांत
nyquist মাপকাঠী,नाइक्विस्ट कसौटी
বস্তু,"1.वस्तु, 2.उद्देश्य, 3.लक्ष्य"
বস্তুমুখী,लक्ष्योन्मुखी
অক্টল কোড,"1.अष्टाधारी कूट, 2.अष्टाधारी कोड"
অষ্টক সংখ্যা,अष्टाधारी संख्या
অক্টেট,आकटेट
অক্টোবৰ,ऑकट्री
অদ্ভুত সমতা,विषम समता
অফিচ অটোমেচন,कार्यालय स्वचालन
অফিচ চফ্টৱেৰ,आफिस सॉफ्टवेयर
অফ-লাইন,"1.ऑफ लाइन, 2.लाइन-इतर"
অফ-লাইন প্ৰচেছিং,"1.लाइनेतर प्रक्रमण, 2.ऑफलाइन प्रक्रमण"
অফ-ছেট,"1.ऑफसेट, 2.अंतलंब"
ওমেগা সংকেত,ओमेगा संकेतन
অনলাইন যোগাযোগ,आन लाइन संचार
অনলাইন প্ৰচেছিং,"1.आन-लाइन प्रक्रमण,2. युगपत प्रक्रमण"
OP ৰেজিষ্টাৰ,संक्रिया पंजी
মুক্ত ঠিকনাকৰণ,विवृत पताभिगमन
মুক্ত ব্যৱস্থাপ্ৰণালীৰ আন্তঃসংযোগ,अनावृत तंत्र अन्त: संबंधन
খোলা তাঁৰ,"1.नग्न तार, 2.खुला तार"
অপাৰেণ্ড,संकार्य
অপাৰেটিং চিষ্টেম,प्रचालन तंत्र
সঞ্চালন,"1.संक्रिया, 2.प्रचालन"
অপাৰেটৰ,"1.प्रचालक, 2.संकारक, 3.संक्रियक"
অপটিকেল চৰিত্ৰ চিনাক্তকৰণ,प्रकाशिक संप्रतीक अभिज्ञान
অপটিকেল ফাইবাৰ,"1.प्रकाशिक फाइबर, 2.प्रकाशिक तंतु"
অপটিকেল ফন্ট,प्रकाशिक फोंट
অপটিকেল মাৰ্ক চিনাক্তকৰণ (OMR),प्रकाशीय चिन्ह अभिज्ञान (ओ एम आर)
অপটিকেল মেমৰি,"1.प्रकाशिक स्मृति, 2.प्रकाशिक मेमोरी"
অপটিকেল ৰিডাৰ,प्रकाशिक पाठक
অপটিকেল স্কেনিং,"1.प्रकाशिक क्रमवीक्षण, 2.प्रकाशिक स्केनिंग"
অনুকূল,"1.ऐच्छिक, 2.वैकल्पिक"
অনুকূলন,इष्टतमीकरण
opto কাপলাৰ,प्रकाशीय युग्मक
অপ্টোইলেক্ট্ৰনিক্স,ऑप्टोइलेक्ट्रॉनिकी
অপ্টোআইছ&#39;লেটৰ,"1.प्रकाशीय पृथक्कारक, 2.प्रकाशीय विलगक"
অথবা,ऑर
OR গেট,ऑर द्वार
OR অপাৰেচন,ऑर संक्रिया
দ্বাৰা অৰ্ডাৰ কৰক,क्रमानुसार
অগ্ৰাধিকাৰৰ ক্ৰম,अग्रता-क्रम
অৰ্ডাৰ দিয়া জোৰা,क्रमित युग्म
অৰ্ডাৰ কৰা ছেট,क्रमित समुच्चय
অৰ্ডাৰ দিয়া গছ,क्रमित वृक्ष
আউটপুট ডাটা,निर्गम आंकड़ए
আউটপুট ডিভাইচ,निर्गम युक्ति
আউটপুট ফাইল,निर्गम संचिका
আউটপুট মডিউল,"1.निर्गम माड्यूल, 2.निर्गम अनुखंड"
আউটপুট বিবৃতি,निर्गम कथन
আউটপুট ষ্ট্ৰিম,निर्गम धारा
আউটপুট ইউনিট,निर्गम एकक
অভাৰ ফ্ল&#39;,अधिप्रवाह
over lay,उपरिशायी
অভাৰ লোড,अधिभार
প্ৰিন্টিঙৰ ওপৰত,अधिमुद्रण
অভাৰ ৰান,अधिवहित
over run ত্ৰুটি,अधिवहित त्रुटि
ওভাৰহেড বিট,"1.उपरि द्वयंक, 2.ऊपरि बिट"
ওভাৰলেপ কৰক,अधिव्याप
ওভাৰলে প্ৰগ্ৰেম,उपरिशायी क्रमादेश
override interrupt,अधिवहित आंतरायन
অভাৰৰাইট কৰক,अतिलेखन
নিজৰ ক&#39;ডিং,निजी कूटलेखन
পেক,संकुल
পেকেজ,"1.पैकेज,2.संकुल"
পেকেট,पैकेट
পেকেট চুইচিং,पैकेट स्विचन
পেকিং ফ্যাক্টৰ,संकुलनांक
পেডিং,पैडन
পৃষ্ঠা,पृष्ठ
পৃষ্ঠা ঠিকনাকৰণ,पृष्ठ पताभिगमन
