Marathi,Assamese
शक्तींचा समांतरभुज चौकोन,বলৰ সমান্তৰাল চতুৰ্ভুজ
वेगाचा समांतरभुज चौकोन,বেগৰ সমান্তৰাল চতুৰ্ভুজ
parallelopiped,সমান্তৰাল
पॅरामीटर,প্ৰাচল
पॅरामीटर फ्री (=नॉनपॅरामेट्रिक),প্ৰাচল মুক্ত (=nonparametric)
वितरणाचे मापदंड,বিতৰণৰ প্ৰাচল
पॅरामीट्रिक,পেৰামেট্ৰিক
पॅरामेट्रिक समन्वय,পেৰামেট্ৰিক স্থানাংক
पॅरामेट्रिक वक्र,পেৰামেট্ৰিক বক্ৰ
पॅरामेट्रिक समीकरण,পেৰামেট্ৰিক সমীকৰণ
पॅरामेट्रिक रेखीय प्रोग्रामिंग,পেৰামেট্ৰিক ৰৈখিক প্ৰগ্ৰেমিং
पॅरामेट्रिक पद्धत,পেৰামেট্ৰিক পদ্ধতি
पॅरामेट्रिक उद्दिष्ट कार्य,পেৰামেট্ৰিক উদ্দেশ্যমূলক ফলন
पॅरामेट्रिक प्रोग्रामिंग,পেৰামেট্ৰিক প্ৰগ্ৰেমিং
पॅरामेट्रिक प्रतिनिधित्व,পেৰামেট্ৰিক উপস্থাপন
पॅरामीटरायझेशन,পেৰামিটাৰাইজেচন
कंस,বন্ধনী
कंस नोटेशन,বন্ধনী সংকেত
पालक लोकसंख्या,অভিভাৱক জনসংখ্যা
पॅरेटो वक्र,পেৰেটো বক্ৰ
समता तपासणी,সমতা পৰীক্ষা
आंशिक गोंधळात टाकणारे,আংশিক বিভ্ৰান্তিকৰ
आंशिक सहसंबंध,আংশিক সম্পৰ্ক
आंशिक व्युत्पन्न,আংশিক ব্যুৎপত্তি
आंशिक विभेदक समीकरण,আংশিক অৱভেদ্য সমীকৰণ
आंशिक भिन्नता,আংশিক পাৰ্থক্য
आंशिक अपूर्णांक,আংশিক ভগ্নাংশ
आंशिक एकीकरण,আংশিক সংহতি
अंशतः आदेश दिले,আংশিকভাৱে অৰ্ডাৰ দিয়া হৈছে
अर्धवट ऑर्डर केलेला सेट,আংশিকভাৱে অৰ্ডাৰ কৰা ছেট
आंशिक ऑर्डर,আংশিক ক্ৰম
आंशिक प्रतिगमन गुणांक,আংশিক ৰিগ্ৰেছন সহগ
आंशिक बेरीज,আংশিক যোগফল
कण,কণা
विशिष्ट केस,বিশেষ ক্ষেত্ৰত
विशिष्ट अविभाज्य,বিশেষ অখণ্ড
विशिष्ट उपाय,বিশেষ সমাধান
विभाजन,বিভাজন
मॅट्रिक्सचे विभाजन,মেট্ৰিক্সসমূহৰ বিভাজন
विभाजन मूल्य,বিভাজন মান
पास्कल त्रिकोण,পাস্কেল ত্ৰিভুজ
नमुना,নমুনা
नमुना कार्य,পেটাৰ্ণ ফাংচন
नमुना समस्या,আৰ্হি সমস্যা
पेलोड वेग,পেলোডৰ বেগ
पेऑफ फंक्शन,পেঅফ ফাংচন
पेऑफ मॅट्रिक्स,পেঅফ মেট্ৰিক্স
p-आधार,p-ভিত্তিক
p-चार्ट,পি-চাৰ্ট
Peano वक्र,Peano বক্ৰ
Peano जागा,Peano স্থান
पेडल समीकरण,পেডেল সমীকৰণ
टक्के,শতাংশ
टक्केवारी,শতাংশ
टक्केवारी त्रुटी,শতাংশ ভুল
टक्केवारी वारंवारता,শতাংশ কম্পাঙ্ক
टक्केवारी वाढ,শতাংশ বৃদ্ধি
त्रुटीची टक्केवारी,ভুলৰ শতাংশ
टक्के कमी,শতাংশ হ্ৰাস পায়
टक्केवारी,শতাংশ
परिपूर्ण घन,নিখুঁত ঘনক
परिपूर्ण वायू,নিখুঁত গেছ
परिपूर्ण संख्या,নিখুঁত সংখ্যা
परिपूर्ण संच,নিখুঁত চেট
परिपूर्ण चौरस,নিখুঁত বৰ্গক্ষেত্ৰ
परिपूर्ण चौरस अभिव्यक्ती,নিখুঁত বৰ্গ অভিব্যক্তি
परिमिती,পৰিধি
कालावधी,সময়কাল
नियतकालिक वक्र,সময়কালীন বক্ৰ
नियतकालिक व्यत्यय,সময়ে সময়ে হোৱা বিক্ষিপ্ততা
नियतकालिक कार्य,সময়কালীন ফলন
नियतकालिक गती,সময়কালীন গতি
क्रांतीचा कालावधी,বিপ্লৱৰ সময়
रोटेशन कालावधी,ঘূৰ্ণনৰ সময়সীমা
कालावधी,পিৰিয়ড&#39;গ্ৰাম
परिधीय,পেৰিফেৰেল
परवानगी आहे,অনুমোদিত
त्रुटीची परवानगीयोग्य मर्यादा,ভুলৰ অনুমোদিত সীমা
क्रमपरिवर्तन,ক্ৰমবিন্যাস
क्रमपरिवर्तन गट,ক্ৰমবিন্যাস গোট
क्रमपरिवर्तन मॅट्रिक्स,ক্ৰমবিন্যাস মেট্ৰিক্স
क्रमपरिवर्तन पद्धत,ক্ৰমবিন্যাস পদ্ধতি
लंब,লম্ব
लंब,লম্বতা
लंबवत,লম্বভাৱে
लंब विमान,লম্ব সমতল
कर्मचारी-असाईनमेंट समस्या,কৰ্মী-নিযুক্তিৰ সমস্যা
पीईआरटी (कार्यक्रम मूल्यांकन पुनरावलोकन तंत्र),PERT (কাৰ্যসূচী মূল্যায়ন পৰ্যালোচনা কৌশল)
गोंधळ,বিক্ষিপ্ততা
गोंधळ समस्या,বিক্ষিপ্ততা সমস্যা
अस्वस्थ समस्या,বিক্ষিপ্ত সমস্যা
टप्पा,স্তৰ
फेज कोन,ফেজ কোণ
टप्प्यातील फरक,পৰ্যায়ৰ পাৰ্থক্য
फेज विस्थापन,পৰ্যায় বিচ্যুতি
भौतिक खगोलशास्त्र,ভৌতিক জ্যোতিৰ্বিজ্ঞান
