Marathi,Malayalam
हायपर ओलसर,ഹൈപ്പർ ഡാംപിംഗ്
प्रमाणा बाहेर,അമിത അളവ്
अंदाजे उष्णता सुधारणा,ഊഹിക്കാവുന്ന ചൂട് തിരുത്തൽ
सुपरचार्ज केलेले नोजल,സൂപ്പർചാർജ്ഡ് നോസൽ
जबरदस्त,അതിശക്തമായി
"ओव्हरफ्लो ओव्हरफ्लो, ओव्हरफ्लो","ഓവർഫ്ലോ ഓവർഫ്ലോ, ഓവർഫ്ലോ"
जलमग्न जलमार्ग,വെള്ളപ്പൊക്ക ജലപാത
पूरग्रस्त मजला,വെള്ളപ്പൊക്ക നില
हायग्रोमीटर,ഹൈഗ്രോമീറ്റർ
ओव्हरफ्लो स्विच,ഓവർഫ്ലോ സ്വിച്ച്
आच्छादित संयुक्त,ഓവർലാപ്പിംഗ് ജോയിന്റ്
overhauser प्रभाव,ഓവർഹൌസർ പ്രഭാവം
शिर्षक ओळ,മുകളിലെ വരി
"ओव्हरलॅप, ओव्हरलॅप","ഓവർലാപ്പ്, ഓവർലാപ്പ്"
अतिव्यापी ऊर्जा,ഓവർലാപ്പിംഗ് ഊർജ്ജം
ओव्हरलॅप,ഓവർലാപ്പ്
आच्छादित कोड,ഓവർലാപ്പിംഗ് കോഡ്
आच्छादित वारंवारता वितरण,ഓവർലാപ്പിംഗ് ഫ്രീക്വൻസി ഡിസ്ട്രിബ്യൂഷൻ
प्रतिमांचा ओव्हरलॅप,ചിത്രങ്ങളുടെ ഓവർലാപ്പ്
ओव्हरलॅपिंग ऑर्बिटल्स,ഓവർലാപ്പിംഗ് ഓർബിറ്റലുകൾ
ओव्हरलोड,ഓവർലോഡ്
ओव्हरलोड फॉरवर्ड करंट,ഓവർലോഡ് ഫോർവേഡ് കറന്റ്
ओव्हरलोड पातळी,ഓവർലോഡ് ലെവൽ
ओव्हरलोड संरक्षण,ഓവർലോഡ് സംരക്ഷണം
ओव्हरलोड रिले,ഓവർലോഡ് റിലേ
ओव्हरलोड डिस्कनेक्टर,ഓവർലോഡ് ഡിസ്കണക്ടർ
ओव्हरलोडिंग आवेग,ഓവർലോഡിംഗ് പ്രേരണ
ओव्हर स्पिन,ഓവർ സ്പിൻ
जगण्याची क्षमता,അതിജീവനം
अति ताण,അമിത സമ്മർദ്ദം
"ओव्हरटोन, ओव्हरटोन","ഓവർ ടോൺ, ഓവർ ടോൺ"
हायपरटोनिक बँड,ഹൈപ്പർടോണിക് ബാൻഡ്
ओव्हन ब्रिज,ഓവൻ പാലം
ऑक्साईड लेपित कॅथोड,ഓക്സൈഡ് പൂശിയ കാഥോഡ്
ऑक्साईड इंधन अणुभट्टी,ഓക്സൈഡ് ഇന്ധന റിയാക്ടർ
ऑक्साईड आण्विक इंधन,ഓക്സൈഡ് ആണവ ഇന്ധനം
ऑक्सिजन ज्वलन,ഓക്സിജൻ ജ്വലനം
ओझोन झोन मर्यादा,ഓസോൺ സോൺ പരിധി
ओझोन वर्तुळ,ഓസോൺ വൃത്തം
पी-ऑर्बिटल,പി-ഓർബിറ്റൽ
PU प्रणाली,PU സിസ്റ്റം
"p-शाखा, ऋण शाखा","പി-ബ്രാഞ്ച്, നെഗറ്റീവ് ബ്രാഞ്ച്"
p-इलेक्ट्रॉन,പി-ഇലക്ട്രോൺ
पिन-डायोड,പിൻ-ഡയോഡ്
pn मर्यादा,pn പരിധി
pn जंक्शन,pn ജംഗ്ഷൻ
pnip ट्रान्झिस्टर,pnip ട്രാൻസിസ്റ്റർ
pnip ट्रायोड ट्रान्झिस्टर,pnip ട്രയോഡ് ട്രാൻസിസ്റ്റർ
पी-राज्य,പി-സംസ്ഥാനം
p-प्रकार चालकता,പി-തരം ചാലകത
p-प्रकार सेमीकंडक्टर,പി-തരം അർദ്ധചാലകം
पी लहरी अनुनाद,പി തരംഗ അനുരണനം
पल्स अॅम्प्लिट्यूड मॉड्युलेशन,പൾസ് ആംപ്ലിറ്റ്യൂഡ് മോഡുലേഷൻ
पल्सकोड मॉड्यूलेशन,പൾസ് കോഡ് മോഡുലേഷൻ
नाडी कालावधी मॉड्यूलेशन,പൾസ് ദൈർഘ്യ മോഡുലേഷൻ
"योजना स्थिती निर्देशक, pp. आय.","പ്ലാൻ സ്റ്റാറ്റസ് ഇൻഡിക്കേറ്റർ, pp. ഐ."
"योजना स्थिती निर्देशक आकृती, pp. I. आकृती","പ്ലാൻ പൊസിഷൻ ഇൻഡിക്കേറ്റർ ഡയഗ്രം, pp. I. ഡയഗ്രം"
PPI अंदाज,PPI പ്രവചനം
"P.P.I रिपीटर, P.P.I रिपीटर","P.P.I റിപ്പീറ്റർ, P.P.I റിപ്പീറ്റർ"
"योजना स्थिती निर्देशक, PPI दर्शक","പ്ലാൻ സ്റ്റാറ്റസ് ഇൻഡിക്കേറ്റർ, PPI വ്യൂവർ"
नाडी स्थिती मॉड्यूलेशन,പൾസ് സ്ഥാനം മോഡുലേഷൻ
पल्स टाइम मॉड्युलेशन,പൾസ് ടൈം മോഡുലേഷൻ
जाडी मापक,കനം ഗേജ്
"पॅकेजिंग, पॅकेज","പാക്കേജിംഗ്, പാക്കേജിംഗ്"
पोर्टेबल पॉवर अणुभट्टी,പോർട്ടബിൾ പവർ റിയാക്ടർ
पोर्टेबल अणुभट्टी,പോർട്ടബിൾ റിയാക്ടർ
सीलबंद मॅग्नेट्रॉन,സീൽ ചെയ്ത മാഗ്നെട്രോൺ
चित्रांची गर्दी,പിക്റ്റോഗ്രാഫ് തിരക്ക്
गर्दी गुणांक,തിരക്ക് ഗുണകം
कॉम्पॅक्शन घनता,കോംപാക്ഷൻ സാന്ദ്രത
गर्दीचा प्रभाव,തിരക്ക് പ്രഭാവം
पॅकेजिंग ऊर्जा,പാക്കേജിംഗ് ഊർജ്ജം
गर्दी गुणांक,തിരക്ക് ഗുണകം
पॅकर,പാക്കർ
पॅकोस,പാക്കോസ്
स्थिर attenuator,നിശ്ചിത അറ്റൻവേറ്റർ
पदर,പദാർ
"पॅडर, मॅक्रो समायोजक","പാഡർ, മാക്രോ അഡ്ജസ്റ്റർ"
मॅक्रो समायोजन कॅपेसिटर,മാക്രോ അഡ്ജസ്റ്റ്മെന്റ് കപ്പാസിറ്റർ
"जोडप्याचा नायनाट, जोडप्याचा नायनाट","ദമ്പതികൾ ഉന്മൂലനം, ദമ്പതികൾ ഉന്മൂലനം"
जोडी तयार करणे,ജോഡി രൂപീകരണം
यामल अँटेना,യമൽ ആന്റിന
जोडपे उत्पादन,ദമ്പതികളുടെ ഉത്പാദനം
"पेअर स्पेक्ट्रोमीटर, पेअर जनरेशन स्पेक्ट्रोमीटर","ജോടി സ്പെക്ട്രോമീറ്റർ, ജോഡി ജനറേഷൻ സ്പെക്ട്രോമീറ്റർ"
जोडलेले अनुनाद,സംയോജിത അനുരണനം
जोडलेले इलेक्ट्रॉन,ജോടിയാക്കിയ ഇലക്ട്രോൺ
जोडणी ऊर्जा,കൂട്ടിയോജിപ്പിക്കുന്ന ഊർജ്ജം
"टाळू, टाळू","അണ്ണാക്ക്, അണ്ണാക്ക്"
रुचकर पदार्थ,രുചികരമായ വിഭവങ്ങൾ
पामर स्कॅनिंग,പാമർ സ്കാനിംഗ്
प्लँक अॅक्शन-क्वांटम,പ്ലാങ്ക് ആക്ഷൻ-ക്വാണ്ടം
अचूक समन्वय,കൃത്യമായ കോർഡിനേറ്റുകൾ
वरचा हात,മേൽക്കൈ
पॅन पाईप्स,പാൻ പൈപ്പുകൾ
डोसकृती कुंडली,ദോഷകൃതി ജാതകം
"आकाराची, सपाट डिस्क","ദോശയുള്ള, പരന്ന ഡിസ്ക്"
"पंचक्रोम, सर्वव्यापी, सार्वत्रिक","പാൻക്രോം, സർവ്വവ്യാപി, സാർവത്രികം"
"सार्वत्रिक, पंचक्रोमॅटिक","സാർവത്രിക, പാൻക്രോമാറ്റിക്"
पंचक्रोमॅटिक इमल्शन,പാൻക്രോമാറ്റിക് എമൽഷൻ
पंचक्रोमॅटिक प्लेट,പാൻക്രോമാറ്റിക് പ്ലേറ്റ്
"पॅनेल, योजना","പാനൽ, പ്ലാൻ"
"पॅनेल चाचणी, प्लेट चाचणी","പാനൽ ടെസ്റ്റിംഗ്, പ്ലേറ്റ് ടെസ്റ്റിംഗ്"
"पॅनेल कंपन, प्लेटन कंपन","പാനൽ വൈബ്രേഷൻ, പ്ലാറ്റൻ വൈബ്രേഷൻ"
लँडस्केप,ഭൂപ്രകൃതി
लँडस्केप रिसीव्हर,ലാൻഡ്സ്കേപ്പ് റിസീവർ
फोकस अंतर्गत,ഫോക്കസിൽ
परिच्छेद फॉर्म,ഖണ്ഡിക ഫോം
पॅरा नायट्रोजन,പാരാ നൈട്രജൻ
पॅराबॉलिक परावर्तक,പരാബോളിക് റിഫ്ലക്ടർ
पॅराबलून,പാരാബലൂൺ
पॅराबॉलिक अँटेना,പരാബോളിക് ആന്റിന
"पॅराइलेक्ट्रिक कूलिंग, पॅराइलेक्ट्रिक कूलिंग","പാരാ ഇലക്ട്രിക് കൂളിംഗ്, പാരാ ഇലക്ട്രിക് കൂളിംഗ്"
पॅराहेलियम,പാരാഹീലിയം
"लंबन, लंबन","പാരലാക്സ്, പാരലാക്സ്"
