Assamese,Tamil
স্বাভাৱিককৰণ,இயல்பாக்குதல்
নৰ্মালাইজাৰ,இயல்பாக்குபவர்
NOR-অপাৰেচন,NOR-செயல்பாடு
নহয়,இல்லை
বৰ্তনী নহয়,சுற்று அல்ல
সমতুল্যতা গেট নহয়,சமமான வாயில் அல்ல
অপাৰেচন নহয়,செயல்பாடு இல்லை
নহয়-AND,இல்லை- மற்றும்
NOT-AND অপাৰেচন,மற்றும் செயல்பாடு அல்ல
NOT-OR,இல்லை-அல்லது
NOT-OR অপাৰেচন,இல்லை-அல்லது செயல்பாடு
এন পি সম্পূৰ্ণতা,NP முழுமை
NULL পইণ্টাৰ,NULL சுட்டி
সংখ্যা তত্ত্ব,எண் கோட்பாடு
nyquist মাপকাঠী,nyquist அளவுகோல்கள்
বস্তু,பொருள்
বস্তুমুখী,பொருள் சார்ந்த
অক্টল কোড,எண் குறியீடு
অষ্টক সংখ্যা,எண்ம எண்
অক্টেট,அக்டெட்
অক্টোবৰ,அக்ட்ரி
অদ্ভুত সমতা,ஒற்றைப்படை சமநிலை
অফিচ অটোমেচন,அலுவலக ஆட்டோமேஷன்
অফিচ চফ্টৱেৰ,அலுவலக மென்பொருள்
অফ-লাইন,ஆஃப்லைன்
অফ-লাইন প্ৰচেছিং,ஆஃப்-லைன் செயலாக்கம்
অফ-ছেট,ஆஃப்-செட்
ওমেগা সংকেত,ஒமேகா குறியீடு
অনলাইন যোগাযোগ,ஆன்லைன் தொடர்பு
অনলাইন প্ৰচেছিং,ஆன்லைன் செயலாக்கம்
OP ৰেজিষ্টাৰ,OP பதிவு
মুক্ত ঠিকনাকৰণ,திறந்த முகவரி
মুক্ত ব্যৱস্থাপ্ৰণালীৰ আন্তঃসংযোগ,திறந்த அமைப்பு இணைப்பு
খোলা তাঁৰ,திறந்த கம்பி
অপাৰেণ্ড,ஓபராண்ட்
অপাৰেটিং চিষ্টেম,இயக்க முறைமை
সঞ্চালন,ஆபரேஷன்
অপাৰেটৰ,ஆபரேட்டர்
অপটিকেল চৰিত্ৰ চিনাক্তকৰণ,ஒளியியல் எழுத்து அங்கீகாரம்
অপটিকেল ফাইবাৰ,ஆப்டிகல் ஃபைபர்
অপটিকেল ফন্ট,ஒளியியல் எழுத்துரு
অপটিকেল মাৰ্ক চিনাক্তকৰণ (OMR),ஒளியியல் குறி அங்கீகாரம் (OMR)
অপটিকেল মেমৰি,ஒளியியல் நினைவகம்
অপটিকেল ৰিডাৰ,ஆப்டிகல் ரீடர்
অপটিকেল স্কেনিং,ஆப்டிகல் ஸ்கேனிங்
অনুকূল,உகந்தது
অনুকূলন,உகப்பாக்கம்
opto কাপলাৰ,ஆப்டோ கப்ளர்
অপ্টোইলেক্ট্ৰনিক্স,ஆப்டோ எலக்ட்ரானிக்ஸ்
অপ্টোআইছ&#39;লেটৰ,ஆப்டோஐசோலேட்டர்
অথবা,அல்லது
OR গেট,அல்லது வாயில்
OR অপাৰেচন,அல்லது செயல்பாடு
দ্বাৰা অৰ্ডাৰ কৰক,உத்தரவின் படி
অগ্ৰাধিকাৰৰ ক্ৰম,முன்னுரிமை வரிசை
অৰ্ডাৰ দিয়া জোৰা,ஆர்டர் செய்யப்பட்ட ஜோடி
অৰ্ডাৰ কৰা ছেট,ஆர்டர் செட்
অৰ্ডাৰ দিয়া গছ,உத்தரவு மரம்
আউটপুট ডাটা,வெளியீடு தரவு
আউটপুট ডিভাইচ,வெளியீடு சாதனம்
আউটপুট ফাইল,வெளியீடு கோப்பு
আউটপুট মডিউল,வெளியீடு தொகுதி
আউটপুট বিবৃতি,வெளியீடு அறிக்கை
আউটপুট ষ্ট্ৰিম,வெளியீடு ஸ்ட்ரீம்
আউটপুট ইউনিট,வெளியீட்டு அலகு
অভাৰ ফ্ল&#39;,அதிக ஓட்டம்
over lay,மேல் கிடந்தது
অভাৰ লোড,அதிக சுமை
প্ৰিন্টিঙৰ ওপৰত,மேல் அச்சிடுதல்
অভাৰ ৰান,ஓவர் ரன்
over run ত্ৰুটি,ஓவர் ரன் பிழை
ওভাৰহেড বিট,மேல்நிலை பிட்
ওভাৰলেপ কৰক,ஒன்றுடன் ஒன்று
ওভাৰলে প্ৰগ্ৰেম,மேலடுக்கு திட்டம்
override interrupt,குறுக்கீடு மேலெழுதல்
অভাৰৰাইট কৰক,மேலெழுதவும்
নিজৰ ক&#39;ডিং,சொந்த குறியீட்டு முறை
পেক,பேக்
পেকেজ,தொகுப்பு
পেকেট,பாக்கெட்
পেকেট চুইচিং,பாக்கெட் மாறுதல்
পেকিং ফ্যাক্টৰ,பேக்கிங் காரணி
পেডিং,திணிப்பு
পৃষ্ঠা,பக்கம்
পৃষ্ঠা ঠিকনাকৰণ,பக்க முகவரி
পৃষ্ঠা বিৰতি,பக்க இடைவெளி
পৃষ্ঠাৰ ফুটিং,பக்க அடிக்குறிப்பு
পৃষ্ঠাত,பக்கம்
পৃষ্ঠা আউট,பக்கம் வெளியே
পৃষ্ঠা পাঠক,பக்க வாசகர்
পৃষ্ঠা শ্বেপ,பக்க மாற்றம்
পৃষ্ঠাযুক্ত মেমৰি,பக்க நினைவகம்
পেজিং,பேஜிங்
পাম টপ,உள்ளங்கை மேல்
কাগজৰ চেন্সৰ,காகித சென்சார்
সমান্তৰাল এলগৰিথাম,இணை அல்காரிதம்
সমান্তৰাল কম্পিউটাৰ,இணை கணினி
সমান্তৰাল আন্তঃপৃষ্ঠ,இணையான இடைமுகம்
সমান্তৰাল পৰ্টে,இணை துறைமுகம்
সমান্তৰাল প্ৰক্ৰিয়াকৰণ,இணை செயலாக்கம்
সমান্তৰাল প্ৰগ্ৰেমিং,இணை நிரலாக்கம்
প্ৰাচল,அளவுரு
অভিভাৱক,பெற்றோர்
সমতা,சமத்துவம்
পাৰ্চ গছ,பாகுபடுத்தும் மரம்
পাৰ্চাৰ,பாகுபடுத்தி
বিশ্লেষণ কৰা,பாகுபடுத்துதல்
বিভাজন,பிரிவினை
বিভাজন কৰা,பிரித்தல்
পাছৱৰ্ড,கடவுச்சொல்
পথ,பாதை
আৰ্হি চিনাক্তকৰণ,மாதிரி வகை அறிதல்
পিচি-ডিস্ক অপাৰেটিং চিষ্টেম (PCDOS),பிசி-டிஸ்க் ஆப்பரேட்டிங் சிஸ்டம் (பிசிடிஓஎஸ்)
সহকৰ্মী,சகா
পেন প্লটাৰ,பேனா சதி செய்பவர்
পেন্টিয়াম,பெண்டியம்
সময়ে সময়ে,காலமுறை
পেৰিফেৰেল,புறப்பொருட்கள்
পেৰি,பெரி
স্থায়ী ভাৰ্চুৱেল বৰ্তনী,நிரந்தர மெய்நிகர் சுற்று
স্থায়ী,நிலைத்திருக்கும்
ব্যক্তিগত কম্পিউটাৰ (PC),தனிநபர் கணினி (பிசி)
ডিজিটেল সহায়ক (PDA),பணியாளர்கள் டிஜிட்டல் உதவியாளர் (PDA)
