Odiya,Kannada
ମିଲର୍ ଇଣ୍ଡେକ୍ସ,ಮಿಲ್ಲರ್ ಸೂಚ್ಯಂಕ
ଖଣିଜ ପଦାର୍ଥ,ಖನಿಜಗಳು
ସର୍ଟ ସର୍କିଟ |,ಶಾರ್ಟ್ ಸರ್ಕ್ಯೂಟ್
କ୍ଷୁଦ୍ରତା,ಸಂಕ್ಷಿಪ್ತಗೊಳಿಸುವಿಕೆ
ସର୍ବନିମ୍ନ ପଥ,ಕನಿಷ್ಠ ಮಾರ್ಗ
"ସର୍ବନିମ୍ନ, ସର୍ବନିମ୍ନ, ସର୍ବନିମ୍ନ, ସର୍ବନିମ୍ନ |","ಕಡಿಮೆ, ಕಡಿಮೆ, ಕಡಿಮೆ, ಕಡಿಮೆ"
ସର୍ବନିମ୍ନ ଆୟନାଇଜେସନ୍ |,ಕಡಿಮೆ ಅಯಾನೀಕರಣ
ସଂଖ୍ୟାଲଘୁ ବାହକ |,ಅಲ್ಪಸಂಖ್ಯಾತ ವಾಹಕ
ସଂଖ୍ୟାଲଘୁ ନିର୍ଗମନକାରୀ |,ಅಲ್ಪಸಂಖ್ಯಾತ ಹೊರಸೂಸುವವರು
କ୍ଷୁଦ୍ର ସ୍ୱର,ಸಣ್ಣ ಟೋನ್
"କଳା, ମିନିଟ୍, ମିନିଟ୍ |","ಕಲೆ, ನಿಮಿಷ, ನಿಮಿಷ"
ମାରିଚିକା |,ಮರೀಚಿಕಾ
"ଦର୍ପଣ, ମୁକୁର |","ಕನ್ನಡಿ, ಮುಕುರ್"
"ପ୍ରତୀକ ନ୍ୟୁକ୍ଲିୟସ୍, ପ୍ରତୀପ୍ ନ୍ୟୁକ୍ଲିୟସ୍ |","ಪ್ರತೀಪ್ ನ್ಯೂಕ್ಲಿಯಸ್, ಪ್ರತಿಪ್ ನ್ಯೂಕ್ಲಿಯಸ್"
ମିଶ୍ରଣ ଯୋଗ୍ୟତା |,ಕಲಬೆರಕೆ
ଅସଂଗଠିତ ରେଖା |,ಹೊಂದಿಕೆಯಾಗದ ಸಾಲುಗಳು
କୁମେଲନ୍ |,ಕುಮೆಲೋನ್
"ଓରିଏଣ୍ଟିରିଙ୍ଗ୍, ଟେଲି-ଆରିଏଣ୍ଟେସନ୍ |","ಓರಿಯಂಟರಿಂಗ್, ಟೆಲಿ-ಓರಿಯಂಟೇಶನ್"
"କ୍ଷେପଣାସ୍ତ୍ର, କ୍ଷେପଣାସ୍ତ୍ର |","ಕ್ಷಿಪಣಿಗಳು, ಕ್ಷಿಪಣಿಗಳು"
ଅନୁପସ୍ଥିତ ଇଲେକ୍ଟ୍ରନ୍ |,ಗೈರು ಎಲೆಕ್ಟ್ರಾನ್
ନିଖୋଜ ରେଖା |,ಕಾಣೆಯಾದ ಸಾಲುಗಳು
ଅପମାନ,ಅಶ್ಲೀಲತೆ
"ମିକ୍ସର୍, ମିକ୍ସର୍, ମିକ୍ସର୍ (ବ୍ୟକ୍ତି)","ಮಿಕ್ಸರ್, ಮಿಕ್ಸರ್, ಮಿಕ್ಸರ್ (ವ್ಯಕ್ತಿ)"
MK s। ପଦ୍ଧତି,ಎಂ.ಕೆ. ರು. ವಿಧಾನ
"ଗତିଶୀଳ, ଗତିଶୀଳ, ଗତିଶୀଳ |","ಚಲಿಸುವ, ಚಲಿಸುವ, ಚಲಿಸುವ"
ପୋର୍ଟେବଲ୍ ଆଣ୍ଟେନା |,ಪೋರ್ಟಬಲ್ ಆಂಟೆನಾ
ଗତିଶୀଳତା |,ಚಲನಶೀಲತೆ
"ପଦ୍ଧତି, ପଦ୍ଧତି, ସିଷ୍ଟମ୍, ମୋଡ୍, ପଲିମର, ମୋଡ୍, ଷ୍ଟେଜ୍, 8. ମୋଡ୍ |","ವಿಧಾನ, ವಿಧಾನ, ವ್ಯವಸ್ಥೆ, ಮೋಡ್, ಪಾಲಿಮರ್, ಮೋಡ್, ಹಂತ, 8. ಮೋಡ್"
ଭିମାନନ୍ଦ,ವಿಮಾನನ್
ମୋଡରେଟର୍,ಮಾಡರೇಟರ್
ସ୍କିଣ୍ଟିଲିଟିଙ୍ଗ୍ ଲାଟାଇସ୍ |,ಮಿನುಗುವ ಜಾಲರಿ
"ପରିବର୍ତ୍ତନ, ରୂପାନ୍ତର, ପରିବର୍ତ୍ତନ","ಮಾರ್ಪಾಡು, ಪರಿವರ್ತನೆ, ರೂಪಾಂತರ"
ରୂପାନ୍ତରିତ ଏକ୍ସପେନ୍ସିନାଲ୍ ବକ୍ର |,ಪರಿವರ್ತಿತ ಘಾತೀಯ ಕರ್ವ್
"ରୂପାନ୍ତରକାରୀ, ରୂପାନ୍ତରକାରୀ, କାଲିବ୍ରେଟର |","ಪರಿವರ್ತಕ, ಪರಿವರ್ತಕ, ಕ್ಯಾಲಿಬ್ರೇಟರ್"
ରୂପାନ୍ତର,ಪರಿವರ್ತಿಸಿ
ମଡ୍ୟୁଲାର୍ ସର୍କିଟ୍ |,ಮಾಡ್ಯುಲರ್ ಸರ್ಕ್ಯೂಟ್
"ସଂଗୀତ, ମଡ୍ୟୁଲେଡ୍ |","ಸಂಗೀತ, ಮಾಡ್ಯುಲೇಟೆಡ್"
"ସଙ୍ଗୀତ, ମୋଡ୍ୟୁଲେସନ୍","ಸಂಗೀತ, ಮಾಡ್ಯುಲೇಷನ್"
ମଡ୍ୟୁଲେଟର,ಮಾಡ್ಯುಲೇಟರ್
"ମଡ୍ୟୁଲ୍, ମଡ୍ୟୁଲାର୍ |","ಮಾಡ್ಯೂಲ್, ಮಾಡ್ಯುಲರ್"
"ମଡ୍ୟୁଲସ୍, ମଡ୍ୟୁଲସ୍","ಮಾಡ್ಯುಲಸ್, ಮಾಡ್ಯುಲಸ್"
swarm ପ୍ରଭାବ,ಸಮೂಹ ಪರಿಣಾಮ
ଓଦା,ತೇವ
"ଗ୍ରାମ ମଲିକୁଲାର, ମୋଲାର, ମୋଲ୍ |","ಗ್ರಾಂ ಆಣ್ವಿಕ, ಮೋಲಾರ್, ಮೋಲ್"
"ଗ୍ରାମ ମଲିକୁଲାରାଇଟି, ମୋଲାରିଟି |","ಗ್ರಾಂ ಆಣ್ವಿಕತೆ, ಮೊಲಾರಿಟಿ"
"ଗ୍ରାମ ଅଣୁ, ମୋଲ୍ |","ಗ್ರಾಂ ಅಣು, ಮೋಲ್"
"ଅଣୁ, ଅଣୁ",ಆಣ್ವಿಕ ಅಣು
ଅଣୁ,ಅಣು
ମୁହୂର୍ତ୍ତ,ಕ್ಷಣ
କ୍ଷଣ ବାହୁ,ಕ್ಷಣ ತೋಳು
କ୍ଷଣିକ,ಕ್ಷಣಿಕ
ପ୍ରେରଣା |,ಪ್ರಚೋದನೆ
ମୋନାଟୋମିକ୍ |,ಏಕಪರಮಾಣು
"ମନିଟର, ମନିଟର, ଡାଇନାମିକ୍ ଆନାଲିଜର |","ಮಾನಿಟರ್, ಮಾನಿಟರ್, ಡೈನಾಮಿಕ್ ವಿಶ್ಲೇಷಕ"
ମନିଟରିଂ |,ಉಸ್ತುವಾರಿ
ଏକଚାଟିଆ,ಏಕವರ್ಣದ
"ମୋନୋକ୍ରୋମେଟର୍, ମୋନୋକ୍ରୋମେଟର୍ |","ಏಕವರ್ಣ, ಏಕವರ್ಣ"
ଏକଚାଟିଆ,ಏಕವರ್ಣದ
ଏକମାତ୍ର,ಏಕತಾನತೆ
ମୋନୋକୁଲାର ମାଇକ୍ରୋସ୍କୋପ୍ |,ಮಾನೋಕ್ಯುಲರ್ ಸೂಕ್ಷ್ಮದರ್ಶಕ
ସମୋରଜୀ |,ಸಮೋರ್ಜಿ
ଦ୍ରୁତ,ವೇಗವಾದ
"ଏକତା, ଏକକ ସମକକ୍ଷତା |","ಏಕರೂಪತೆ, ಏಕ ಏಕರೂಪತೆ"
ମନୋପୋଲାର୍ |,ಏಕಧ್ರುವೀಯ
ମୋନୋକୁଲାର୍ |,ಏಕರೂಪದ
morse key,ಮೋರ್ಸ್ ಕೀ
ମୋଜାଇକ୍-ସ୍ଫଟିକ୍ |,ಮೊಸಾಯಿಕ್-ಸ್ಫಟಿಕ
"MOSFETs, ମେଟାଲ୍ ଅକ୍ସାଇଡ୍ ସେମିକଣ୍ଡକ୍ଟର |","MOSFET ಗಳು, ಲೋಹದ ಆಕ್ಸೈಡ್‌ಗಳು ಸೆಮಿಕಂಡಕ್ಟರ್‌ಗಳು"
ବହୁତ ସମ୍ଭାବନା,ಹೆಚ್ಚಾಗಿ
ମାତା ସ୍ଫଟିକ୍ |,ತಾಯಿ ಸ್ಫಟಿಕ
motif ସୂତ୍ର,ವಿಶಿಷ್ಟ ಸೂತ್ರ
ଦୂରତା ପରିବର୍ତ୍ତନ ଗତି |,ದೂರ ಪರಿವರ್ತನೆ ವೇಗ
ଚଳଚ୍ଚିତ୍ର,ಚಲನಚಿತ್ರಗಳು
ଉଦ୍ଦେଶ୍ୟ ଶକ୍ତି,ಪ್ರೇರಕ ಶಕ್ತಿ
ମୋଟର,ಮೋಟಾರ್
"ଆରୋହଣ, ଆରୋହଣ, ଧାରକ, ଅଭିଯୋଗକାରୀ, ପାହାଡ |","ಮೌಂಟ್, ಮೌಂಟ್, ಹೋಲ್ಡರ್, ಆಪಾದಿತ, ಬೆಟ್ಟ"
"ପାଟି, ପାଟି","ಬಾಯಿ, ಬಾಯಿ"
ମୁଖ୍ୟ ବକ୍ତା,"ಮುಖ್ಯಸ್ಥರು, ವಕ್ತಾರರು"
ଏସପି କଣ୍ଟାକ୍ଟର |,ಎಸ್ಪಿ ಸಂಪರ್ಕಾಧಿಕಾರಿ
ଏସପି କଣ୍ଟାକ୍ଟର |,ಎಸ್ಪಿ ಸಂಪರ್ಕಾಧಿಕಾರಿ
ଚଳନଶୀଳ ପଲି |,ಚಲಿಸಬಲ್ಲ ರಾಟೆ
ଚଳଚ୍ଚିତ୍ର,ಚಲನಚಿತ್ರಗಳು
ଚଳଚ୍ଚିତ୍ର କ୍ୟାମେରା,ಚಲನಚಿತ್ರ ಕ್ಯಾಮೆರಾ
ମୋବାଇଲ୍ |,ಮೊಬೈಲ್
ଏକାଧିକ ଛିଦ୍ର ଉପକରଣ |,ಬಹು ರಂಧ್ರ ಸಾಧನ
ବହୁମୁଖୀ,ಬಹುಘಟಕ
ଅନେକ କେବୁଲ୍ |,ಬಹಳಷ್ಟು ಕೇಬಲ್ಗಳು
ମଲ୍ଟିମିଟର,ಮಲ್ಟಿಮೀಟರ್
polymath abstraction |,ಪಾಲಿಮಾತ್ ಅಮೂರ್ತತೆ
"ଏକାଧିକ ଯୋଗାଯୋଗ, ଏକାଧିକ ଯୋଗାଯୋଗ |","ಬಹು ಸಂಪರ್ಕ, ಬಹು ಸಂಪರ್ಕ"
ଏକାଧିକ ରିଜୋନାନ୍ସ |,ಬಹು ಅನುರಣನ
ମଲ୍ଟି ଆୟନାଇଜଡ୍ |,ಬಹು ಅಯಾನೀಕೃತ
ମଲ୍ଟିଟାସ୍କିଂ ଅପରେସନ୍ |,ಬಹುಕಾರ್ಯಕ ಕಾರ್ಯಾಚರಣೆ
ଏକାଧିକ ପ୍ରତିକ୍ରିୟା,ಬಹು ಪ್ರತಿಕ್ರಿಯೆ
ଏକାଧିକ ପ୍ରତିଫଳନ,ಬಹು ಪ್ರತಿಫಲನಗಳು
ଗୁଣନ,ಗುಣಾಕಾರ
ପ୍ରୋତ୍ସାହନମୂଳକ ପ୍ରଭାବ,ಪ್ರಚಾರದ ಪ್ರಭಾವ
ଗୁଣାତ୍ମକ ପ୍ରଭାବ,ಗುಣಾಕಾರ ಪರಿಣಾಮ
ଗୁଣକ,ಗುಣಕ
ବହୁବଚନତା |,ಬಹುತ್ವ
ଗୁଣକ,ಗುಣಕ
"ଗୁଣ କର, ଗୁଣ କର |","ಗುಣಿಸಿ, ಗುಣಿಸಿ"
"ମଲ୍ଟିଷ୍ଟେଜ୍ ରକେଟ୍, ମଲ୍ଟିଷ୍ଟେଜ୍ ରକେଟ୍ |","ಮಲ್ಟಿಸ್ಟೇಜ್ ರಾಕೆಟ್, ಮಲ್ಟಿಸ್ಟೇಜ್ ರಾಕೆಟ್"
"ମୁ-ମେସନ୍, μ- ମେସନ୍ |","mu-meson, μ-meson"
"ମୁନ୍, ମୁମାସନ୍ |","ಮುವಾನ್, ಮುಮಾಸನ್"
ମୁନି,ಮುಯೋನಿ
ସଙ୍ଗୀତ,ಸಂಗೀತ
"ସଙ୍ଗୀତ, ସଙ୍ଗୀତ","ಸಂಗೀತ, ಸಂಗೀತ"
ସ୍ୱରା ଗ୍ରାମ,ಸ್ವರ ಗ್ರಾಂ
"ପାରସ୍ପରିକ, ପାରସ୍ପରିକ","ಪರಸ್ಪರ, ಪರಸ್ಪರ"
"ଦୂରଦର୍ଶନ, ମାୟୋପିୟା |","ಸಮೀಪದೃಷ್ಟಿ, ಸಮೀಪದೃಷ್ಟಿ"
"ନଖ, ନଖ","ಉಗುರುಗಳು, ಉಗುರುಗಳು"
ଏବଂ ସପ୍ଲିମେଣ୍ଟ |,ಮತ್ತು ಪೂರಕ
ନାନୋ |,ನ್ಯಾನೋ
"ପ୍ରାକୃତିକ, ପ୍ରାକୃତିକ","ನೈಸರ್ಗಿಕ, ನೈಸರ್ಗಿಕ"
ନାଟିକାଲ୍ ମାଇଲ୍ |,ನಾಟಿಕಲ್ ಮೈಲಿ
"କାର୍ଯ୍ୟ, ନାଭିଗେସନ୍","ಕಾರ್ಯಾಚರಣೆಗಳು, ಸಂಚರಣೆ"
ନାଭିଗେଟର୍,ನ್ಯಾವಿಗೇಟರ್
ନିକଟତମ,ಹತ್ತಿರದ
ନିବୁଲା |,ನೀಹಾರಿಕೆ
ଛୁଞ୍ଚି ତାଲିକା |,ಸೂಜಿ ಪಟ್ಟಿ
"ନକାରାତ୍ମକ, ନକାରାତ୍ମକ, ନକାରାତ୍ମକ","ಋಣಾತ್ಮಕ, ಋಣಾತ್ಮಕ, ಋಣಾತ್ಮಕ"
ଅବହେଳିତ |,ಅತ್ಯಲ್ಪ
"ପଡୋଶୀ ବିନ୍ଦୁ, ସଂଲଗ୍ନ ବିନ୍ଦୁ |","ಪಕ್ಕದ ಬಿಂದು, ಪಕ್ಕದ ಬಿಂದು"
ନିନ୍ ଲ୍ୟାମ୍ପ |,ನಿಯಾನ್ ದೀಪ
ନେପ୍ଟୁନ୍,ನೆಪ್ಚೂನ್
ନାନେଷ୍ଟ ପ୍ରଭାବ,ನಾನೆಸ್ಟ್ ಪರಿಣಾಮ
ନିଟ୍ ଚାର୍ଜ |,ನಿವ್ವಳ ಶುಲ್ಕ
ଜାଲ (ସର୍କିଟ),ಜಾಲರಿ (ಸರ್ಕ್ಯೂಟ್)
ନାଇମାନ ବିଭବ,ನೈಮಾನ್ ವೈಭವ
ମୁଡି |,ಮೂಡಿ ಬಂದಿದೆ
ଅଣ-ତରଳ ପରମାଣୁ |,ಕರಗದ ಪರಮಾಣು
ନିରପେକ୍ଷ ରାଶିଫଳ |,ತಟಸ್ಥಗೊಳಿಸುವ ಜಾತಕ
ଉଦାସୀନତା |,ಉದಾಸೀನತೆ
"ଅଣ-ଡିସଚାର୍ଜ ମେସନ୍, ଚାର୍ଜହୀନ ମେସନ୍ |","ನಾನ್-ಡಿಸ್ಚಾರ್ಜ್ ಮೆಸನ್, ಚಾರ್ಜ್ಲೆಸ್ ಮೆಸನ್"
ନିଉଟ୍ରିନୋ |,ನ್ಯೂಟ್ರಿನೊ
ନ୍ୟୁଟ୍ରନ୍ |,ನ್ಯೂಟ್ರಾನ್
ସମ୍ବାଦ ପ୍ରସାରଣ |,ಸುದ್ದಿ ಪ್ರಸಾರ
newtney,ನ್ಯೂಟ್ನಿ
ଅପସାରଣ କର |,ತೆಗೆದುಹಾಕಿ
ଭେଣ୍ଟ ପ୍ରିଜିମ୍ |,ತೆರಪಿನ ಪ್ರಿಸ್ಮ್
ନୀଳ ଉତ୍ତାପ |,ನೀಲಿ ಶಾಖ
ସୂକ୍ଷ୍ମ ଧାତୁ |,ಉತ್ತಮವಾದ ಲೋಹ
ଫିଲ୍ଟର ଚିତ୍ର,ಫಿಲ್ಟರ್ ರೇಖಾಚಿತ್ರ
"ନୋଡ୍, ପଏଣ୍ଟ, ନୋଡ୍ ପଏଣ୍ଟ, କ୍ଲିଭେଜ୍ ପଏଣ୍ଟ, ଫିଲ୍ଟ୍ରେସନ୍ ପଏଣ୍ଟ, ଡ୍ରପ୍ ପଏଣ୍ଟ |","ನೋಡ್, ಪಾಯಿಂಟ್, ನೋಡ್ ಪಾಯಿಂಟ್, ಕ್ಲೀವೇಜ್ ಪಾಯಿಂಟ್, ಫಿಲ್ಟರೇಶನ್ ಪಾಯಿಂಟ್, ಡ್ರಾಪ್ ಪಾಯಿಂಟ್"
"ନୋଡ୍, ନୋଡ୍, ପାଇପ୍ |","ನೋಡ್, ನೋಡ್, ಪೈಪ್"
"ଶବ୍ଦ, ଶବ୍ଦ","ಶಬ್ದ, ಶಬ್ದ"
ଶୂନ ଲୋଡ୍ ଅବସ୍ଥା,ಶೂನ್ಯ ಲೋಡ್ ಸ್ಥಿತಿ
ଅବଶୋଷଣକାରୀ ମାଧ୍ୟମ |,ಹೀರಿಕೊಳ್ಳದ ಮಾಧ್ಯಮ
ମୌଳିକ ସଂଖ୍ୟା,ಅವಿಭಾಜ್ಯ ಸಂಖ್ಯೆ
ପ୍ରତିଷ୍ଠା,ಪ್ರತಿಷ್ಠೆ
ଅଣ କୁଲମ୍ବ ବିଛାଇବା |,ಅಲ್ಲದ ಕೂಲಂಬ್ ಸ್ಕ್ಯಾಟರಿಂಗ್
ଦୁର୍ନୀତିଗ୍ରସ୍ତ,ಭ್ರಷ್ಟವಲ್ಲದ
ଅବିସ୍ମରଣୀୟ |,ಅವಿನಾಶಿ
ଶକ୍ତି ସଂରକ୍ଷଣ,ಶಕ್ತಿ ಸಂರಕ್ಷಣೆ
ଅନିଲେକ୍ଟ୍ରୋନି |,ಅನಿಲೆಕ್ಟ್ರೋನಿ
ଅଣ-ହାଇଡ୍ରୋଜେନ୍ ସିଷ୍ଟମ୍ |,ಹೈಡ್ರೋಜನ್ ಅಲ್ಲದ ವ್ಯವಸ್ಥೆ
ଭଗ୍ନାଂଶ ସଂଖ୍ୟା,ಭಿನ್ನರಾಶಿ ಸಂಖ್ಯೆ
ଅଜ୍ଞାତ ସମ୍ପର୍କ |,ಅನಾಮಧೇಯ ಸಂಪರ್ಕ
ଅଣ-ବିଭାଜିତ ଲାଟାଇସ୍ |,ಭಾಗಿಸಲಾಗದ ಜಾಲರಿ
ସୁବିଧାବାଦୀ |,ಅವಕಾಶವಾದಿ
ଅଣ-ସମ୍ପର୍କୀୟ,ಸಂಬಂಧಿಯಲ್ಲದ
ଅତିରିକ୍ତ,ಭೂಮ್ಯತೀತ
ସୁପର କଣ୍ଡକ୍ଟର |,ಸೂಪರ್ ಕಂಡಕ್ಟರ್
ଅଣ-କ୍ରାନ୍ତିକାରୀ ଉପାଦାନଗୁଡିକ |,ಪರಿವರ್ತನೆಯಲ್ಲದ ಅಂಶಗಳು
ଖରାପ ସମ୍ମିଶ୍ରଣ |,ಕಳಪೆ ಒಮ್ಮುಖ
ଶୂନ୍ୟ ନୁହେଁ,ಶೂನ್ಯವಲ್ಲದ ಸ್ಪಿನ್
କିମ୍ବା ସପ୍ଲିମେଣ୍ଟ |,ಅಥವಾ ಪೂರಕ
ସାଧାରଣ ତ୍ୱରଣ |,ಸಾಮಾನ್ಯ ವೇಗವರ್ಧನೆ
"ଉତ୍ତେଜିତ ପରମାଣୁ, ସାଧାରଣ ପରମାଣୁ |","ಉತ್ಸಾಹವಿಲ್ಲದ ಪರಮಾಣು, ಸಾಮಾನ್ಯ ಪರಮಾಣು"
"ସାଧାରଣ, ସାଧାରଣ, ସାଧାରଣ","ಸಾಮಾನ್ಯ, ಸಾಮಾನ್ಯ, ಸಾಮಾನ್ಯ"
ସାଧାରଣକରଣ,ಸಾಮಾನ್ಯೀಕರಣ
ସାଧାରଣ ଚୁମ୍ବକୀୟତା |,ಸಾಮಾನ್ಯ ಕಾಂತೀಯತೆ
ମାନକ ଚାପ |,ಪ್ರಮಾಣಿತ ಒತ್ತಡ
ମାନକ ତାପମାତ୍ରା |,ಪ್ರಮಾಣಿತ ತಾಪಮಾನ
ସରଳ ଜେମାନ୍ ତ୍ରିକୋଣୀୟ |,ಸರಳ ರತ್ನ ಟ್ರೈಡ್
ଉତ୍ତର,ಉತ್ತರ
"ନାସା, ନାକ, ନାକ |","ನಾಸಾ, ಮೂಗಿನ ಹೊಳ್ಳೆಗಳು, ಮೂಗು"
"ନୋଟେସନ୍, ନୋଟେସନ୍, ନୋଟେସନ୍ ପଦ୍ଧତି, ନୋଟେସନ୍ ପଦ୍ଧତି |","ಸಂಕೇತ, ಸಂಕೇತ, ಸಂಕೇತ ವಿಧಾನ, ಸಂಕೇತ ವಿಧಾನ"
ଭୋକାଲ୍ |,ಗಾಯನ
କ G ଣସି ଗେଟ୍ ନାହିଁ |,ಗೇಟ್ ಅಲ್ಲ ಗೇಟ್ ಇಲ್ಲ
ଚୁଙ୍କି |,ದಪ್ಪನಾದ
"ପରମାଣୁ, ପରମାଣୁ","ಪರಮಾಣು, ಪರಮಾಣು"
"ଆଣବିକ ଅଙ୍ଗ, ନ୍ୟୁକ୍ଲିୟସ୍ ଏଗ୍ରିଗେଟ୍ |","ಪರಮಾಣು ಅಂಗ, ನ್ಯೂಕ್ಲಿಯಸ್ ಒಟ್ಟು"
ପରମାଣୁ ବୋମା ପରମାଣୁ ବୋମା |,ಪರಮಾಣು ಬಾಂಬ್ ಪರಮಾಣು ಬಾಂಬ್
ପରମାଣୁ ବିସ୍ଫୋରଣ |,ಪರಮಾಣು ಸ್ಫೋಟ
"ପରମାଣୁ ଆଇସୋରିଜିମ୍, ଆଣବିକ ରିଆକ୍ଟର |","ನ್ಯೂಕ್ಲಿಯರ್ ಐಸೋಮೆರಿಸಂ, ನ್ಯೂಕ್ಲಿಯರ್ ರಿಯಾಕ್ಟರ್"
ଆଣବିକ ଶକ୍ତି ସ୍ତର,ಪರಮಾಣು ಶಕ್ತಿಯ ಮಟ್ಟ
ଆଣବିକ ରିଆକ୍ଟର ଆଣବିକ ରିଆକ୍ଟର |,ಪರಮಾಣು ರಿಯಾಕ್ಟರ್ ಪರಮಾಣು ರಿಯಾಕ್ಟರ್
ପରମାଣୁ ପ୍ରଜାତି ପରମାଣୁ ପ୍ରଜାତି |,ಪರಮಾಣು ಜಾತಿಗಳು ಪರಮಾಣು ಜಾತಿಗಳು
"ଆଣବିକ ସ୍ପିନ୍, ଆଣବିକ ସ୍ପିନ୍ |","ನ್ಯೂಕ್ಲಿಯರ್ ಸ್ಪಿನ್, ನ್ಯೂಕ್ಲಿಯರ್ ಸ್ಪಿನ್"
ନ୍ୟୁକ୍ଲିୟେସନ୍ |,ನ್ಯೂಕ್ಲಿಯೇಶನ್
ନ୍ୟୁକ୍ଲିଅନ୍ |,ನ್ಯೂಕ್ಲಿಯಾನ್
"ନ୍ୟୁକ୍ଲିୟସ୍, ନ୍ୟୁକ୍ଲିୟସ୍, ନ୍ୟୁକ୍ଲିୟସ୍ |","ನ್ಯೂಕ್ಲಿಯಸ್, ನ್ಯೂಕ್ಲಿಯಸ್, ನ್ಯೂಕ್ಲಿಯಸ್"
ଶୂନ,ಶೂನ್ಯ
ଶୂନ୍ୟ ବିଘ୍ନ ସ୍ଥିତି |,ಶೂನ್ಯ ವಿಚಲನ ಸ್ಥಾನ
ସାଂଖ୍ୟିକ ଆପେଚର |,ಸಂಖ್ಯಾತ್ಮಕ ದ್ಯುತಿರಂಧ್ರ
ସାଂଖ୍ୟିକ ସଂରକ୍ଷଣ,ಸಂಖ್ಯಾತ್ಮಕ ಮೀಸಲಾತಿ
"ବସ୍ତୁ, ଶରୀର, ବସ୍ତୁ","ವಸ್ತು, ದೇಹ, ವಸ್ತು"
"ଅବଜେକ୍ଟିଭ୍ (v।), ଅବଜେକ୍ଟିଭ୍, ଅବଜେକ୍ଟିଭ୍ (ଏଡି।)","ವಸ್ತುನಿಷ್ಠ (ವಿ.), ವಸ್ತುನಿಷ್ಠ, ವಸ್ತುನಿಷ್ಠ (ಸಂ)"
oblique,ಓರೆಯಾದ
"ପର୍ଯ୍ୟବେକ୍ଷଣକାରୀ, ପର୍ଯ୍ୟବେକ୍ଷଣକାରୀ |","ವೀಕ್ಷಣಾಲಯ, ವೀಕ್ಷಣಾಲಯ"
ପାଳନ କରାଯାଇଛି |,ಗಮನಿಸಿದೆ
ପର୍ଯ୍ୟବେକ୍ଷକ,ವೀಕ್ಷಕ
ପ୍ରତିଷ୍ଠା ସଂଖ୍ୟା,ಸ್ಥಾಪನೆ ಸಂಖ್ಯೆ
ଅଷ୍ଟାଡ୍ରାଲ୍ |,ಅಷ್ಟಭುಜಾಕೃತಿಯ
ଅଷ୍ଟାଡ୍ରାଲ୍ |,ಅಷ್ಟಮುಖಿ
ଅଷ୍ଟାଭ,"ಅಷ್ಟಮ, ಅಷ್ಟಮ"
ଓଡିଆ,ಬೆಸ
ସେଣ୍ଟ୍ରିପେଟାଲ୍ |,ಕೇಂದ್ರಾಭಿಮುಖ
ଉପର ତ୍ରିକୋଣୀୟ |,ಅಪ್ ಕರ್ಣೀಯ
ନିଷ୍କାସନ ଭାର,ನಿಷ್ಕಾಸ ಲೋಡ್
ଓମ୍,ಓಂ
ଓମି,ಓಮಿ
ଅନସାଗର କଣ୍ଡକ୍ଟିଭିଟି ସମୀକରଣ |,ಒನ್ಸಾಗರ್ ವಾಹಕತೆಯ ಸಮೀಕರಣ
"ଅସ୍ପଷ୍ଟ, ସେଡିଟିଭ୍ |","ಅಪಾರದರ್ಶಕ, ನಿದ್ರಾಜನಕ"
ସ୍ୱଚ୍ଛତା,ಅಪಾರದರ್ಶಕತೆ
"ସ୍ୱଚ୍ଛତା, ସ୍ୱଚ୍ଛତା |","ಅಪಾರದರ್ಶಕತೆ, ಅಪಾರದರ್ಶಕತೆ"
"ଦୁଗ୍ଧତା, ଦୁଗ୍ଧତା, ଉପଲବ୍ଧତା |","ಕ್ಷೀರ, ಕ್ಷೀರ, ಲಭ್ಯತೆ"
"ଅସ୍ପଷ୍ଟ, ଅସ୍ପଷ୍ଟ |","ಅಪಾರದರ್ಶಕ, ಅಪಾರದರ್ಶಕ"
"ଅପରେଟର୍, ଅପରେସନ୍","ಆಪರೇಟರ್, ಕಾರ್ಯಾಚರಣೆ"
"ଅପରେଟର୍, ଅପରେଟର୍, ଅପରେଟର୍ |","ನಿರ್ವಾಹಕ, ನಿರ್ವಾಹಕ, ನಿರ್ವಾಹಕ"
ବିରୋଧୀ |,ಎದುರಾಳಿ
"ବିପରୀତ, ବିପରୀତ","ವಿರುದ್ಧ, ವಿರುದ್ಧ"
"ଅପ୍ଟିକାଲ୍, ଭିଜୁଆଲ୍ |","ಆಪ್ಟಿಕಲ್, ದೃಶ್ಯ"
"ଭିଜୁଆଲ୍, ଅପ୍ଟିକାଲ୍, ଅପ୍ଟିକାଲ୍ |","ದೃಶ್ಯ, ಆಪ್ಟಿಕಲ್, ಆಪ್ಟಿಕಲ್"
ପୋଲାରିଟି,ಧ್ರುವೀಯತೆ
"ଭିଜୁଆଲ୍ ଇଲେକ୍ଟ୍ରନ୍, ଅପ୍ଟିକାଲ୍ ଇଲେକ୍ଟ୍ରନ୍ |","ದೃಶ್ಯ ಎಲೆಕ್ಟ್ರಾನ್, ಆಪ್ಟಿಕಲ್ ಎಲೆಕ್ಟ್ರಾನ್"
