Telugu,Bengali
రెగ్యులేటర్ జన్యువు,নিয়ন্ত্রক জিন
సాపేక్ష పంట-తీవ్రత సూచిక,আপেক্ষিক শস্য-তীব্রতা সূচক
సాపేక్ష రద్దీ గుణకం (కె),আপেক্ষিক ভিড় সহগ (কে)
సాపేక్ష వృద్ధి రేటు (RGR),আপেক্ষিক বৃদ্ধির হার (আরজিআর)
సాపేక్ష ఆర్ద్రత (RH),আপেক্ষিক আর্দ্রতা (আরএইচ)
సాపేక్ష స్ప్రెడ్ ఇండెక్స్,আপেক্ষিক স্প্রেড সূচক
సాపేక్ష నీటి కంటెంట్,আপেক্ষিক জলের সামগ্রী
సాపేక్ష కలుపు,আপেক্ষিক আগাছা
సాపేక్ష దిగుబడి సూచిక,আপেক্ষিক ফলন সূচক
సాపేక్ష దిగుబడి మొత్తం,আপেক্ষিক ফলন মোট
రిలే క్రాపింగ్,রিলে ক্রপিং
ఉపశమనం,স্বস্তি
దూరం నుంచి నిర్ధారణ,রিমোট সেন্সিং
పునరుత్పాదక శక్తి వనరులు,শক্তির পুনর্নবীকরণযোগ্য উত্স
పునరుద్ధరణ,সংস্কার
వికర్షకం,বিদ্বেষপূর্ণ
ప్రతిరూపణ ఫోర్క్,প্রতিলিপি কাঁটাচামচ
ప్రతిరూపణ,প্রতিলিপি
రిపోర్టర్ జన్యువు,রিপোর্টার জিন
ఎత్తి చూపగల ఎండు మందు,সারের অবশিষ্টাংশ
ఎరువు,সারের অবশিষ্টাংশ
అవశేష సోడియం కార్బోనేట్,অবশিষ্ট সোডিয়াম কার্বনেট
అవశేష నేల సంతానోత్పత్తి,অবশিষ্ট মাটির উর্বরতা
అవశేషాలు,অবশিষ্টাংশ
స్థితిస్థాపకత (పంట),স্থিতিস্থাপকতা (ফসল)
వనరుల వినియోగ సూచికలు (RUI),রিসোর্স-ব্যবহার সূচকগুলি (আরইউআই)
రెస్పిరేషన్ క్వియోటెంట్,শ্বাস প্রশ্বাস কুইওটেন্ট
శ్వాసకోశ వర్ణద్రవ్యం,শ্বাস প্রশ্বাসের রঙ্গক
శ్వాసకోశ కోటీన్,শ্বাস প্রশ্বাসের ভাগ
ప్రతిస్పందన వక్రత,প্রতিক্রিয়া বক্ররেখা
ప్రతిస్పందన,প্রতিক্রিয়া
పున itution స్థాపన కేంద్రకం,পুনর্বাসন নিউক্লিয়াস
పునరుద్ధరణ లైన్,পুনরুদ্ধারকারী লাইন
పరిమితి ఎంజైమ్,সীমাবদ্ধতা এনজাইম
పరిమితి భాగం,সীমাবদ্ধতা খণ্ড
ఫలిత ప్రదర్శన,ফলাফল প্রদর্শন
రిటైలింగ్,খুচরা বিক্রয়
రిటార్డర్,Retarder
రెట్రోవైరస్,রেট্রোভাইরাস
రీటింగ్,রিটেন
ఆదాయం,রাজস্ব
రివర్స్ జెనెటిక్స్,বিপরীত জেনেটিক্স
రివర్స్ మ్యుటేషన్,বিপরীত রূপান্তর
రైజోబాక్టీరియా,রাইজোব্যাকটিরিয়া (পিজিপিআর)
రైజోడెపోజిషన్,Rhizodeposition
రైజాయిడ్,রিজয়েড
రైజోమ్,রাইজোম
రైజోస్పియర్,রাইজোস্ফিয়ার
రైబోజోమ్,রাইবোসোম
రికెట్సియా జీవుల వంటిది,রিকেটসিয়া জীবের মতো
రిడ్జ్ మాజీ (రిడ్జర్),রিজ প্রাক্তন (রাইডার)
రిడ్జ్ నాటడం,রিজ রোপণ
రిడ్జ్ టెర్రేస్,রিজ টেরেস
రిడ్జ్ టిల్,রিজ পর্যন্ত
రిల్ ఎరోషన్,রিল ক্ষয়
ప్రమాదం,ঝুঁকি
RNA నిచ్చెన,আরএনএ মই
రాక్,রক
రోగ్,দুর্বৃত্ত
Proguing,দুর্বৃত্ত
రూట్ పంట,মূল ফসল
రూట్ ఎక్సూడేట్స్,রুট এক্সিউডেটস
రూట్ పిత్తాశయం నెమటోడ్,রুট গল নেমাটোড
రూట్ ప్రేరేపించే ప్లాస్మిడ్,মূল প্ররোচিত প্লাজমিড
రూట్ నోడ్యూల్స్,রুট নোডুলস
వేరు కాండం,রুটস্টক
రోసెట్ వ్యాధి,গোলাপের রোগ
రోసెట్ పాలిఎంబ్రియోనీ,রোসেট পলিমব্রনি
రోసెట్ వైరస్,রোসেট ভাইরাস
రోటరీ పండించడం,রোটারি টিলেজ
భ్రమణ మేత,ঘূর্ণন চারণ
రౌగేజ్,রাউগেজ
వరుస పంటలు,সারি ফসল
వరుస ఇంటర్‌క్రాపింగ్,সারি ইন্টারক্রপিং
RTS పానీయం,আরটিএস পানীয়
రన్నర్,রানার
రన్-ఆఫ్ వ్యవసాయం,রান-অফ কৃষিকাজ
రన్-ఆఫ్,রান অফ
గ్రామీణ ప్రాంతీయ బ్యాంక్,গ্রামীণ আঞ্চলিক ব্যাংক
ముల్లంగి,মূলা
రెయిన్ ట్రీ,বৃষ্টি গাছ
రైసిన్,কিসমিন
రాంబుటాన్,রামবুটান
రంగూన్ లత,রাঙ্গুন লতা
రాప్సీడ్,র‌্যাপিড
రాస్ప్బెర్రీ,রাস্পবেরি
ఎలుక-తోక ముల్లంగి,ইঁদুর-লেজ মূলা
రట్టన్,বেত
ఎర్రటి దేవదారు,লাল সিডার (টুনা)
ఎరుపు క్లోవర్,লাল ক্লোভার
ఎరుపు పట్టు చెట్టు,লাল সিল্ক গাছ
