English,Gujarati
Monomorphism,"એકરૂપતા, એકરૂપતા"
Monopole,મોનોપોલર
monotonic,મોનોક્યુલર
Morse key,મોર્સ કી
mosaic crystal,મોઝેક-ક્રિસ્ટલ
Mosfet,"MOSFETs, મેટલ ઓક્સાઇડ સેમિકન્ડક્ટર્સ"
most probable,મોટે ભાગે
mother crystal,માતા સ્ફટિક
Motif-formula,મોટિફ ફોર્મ્યુલા
motion,અંતર રૂપાંતર ઝડપ
motion picture,મૂવીઝ
motivating force,પ્રેરક બળ
Motor,મોટર
Mount,"માઉન્ટ, માઉન્ટ, ધારક, આરોપી, ટેકરી"
mouth,"મોં, મોં"
mouth piece,હેડ સ્પીકર
movable contact,એસપી સંપર્કકર્તા
movable jockey,એસપી સંપર્કકર્તા
movable pully,જંગમ ગરગડી
Movie,મૂવીઝ
move camera,મૂવી કેમેરા
Moving,મોબાઇલ
multiaperture device,બહુવિધ છિદ્ર ઉપકરણ
Multicomponent,બહુ ઘટક
multicore cable,ઘણા બધા કેબલ્સ
Multimeter,મલ્ટિમીટર
multiple absorption,પોલીમેથ એબ્સ્ટ્રેક્શન
multiple contact,"બહુવિધ સંપર્ક, બહુવિધ સંપર્ક"
multiple echo,બહુવિધ પડઘો
multiple ionised,બહુ ionized
multiple operation,મલ્ટીટાસ્કીંગ કામગીરી
multiple reaction,બહુવિધ પ્રતિક્રિયા
multiple reflection,બહુવિધ પ્રતિબિંબ
multiplication,ગુણાકાર
multiplicative collision,પ્રમોશનલ અસર
multiplicative effect,ગુણાકાર અસર
multiplicator,ગુણક
Multiplicity,બહુમતી
Multiplier,ગુણક
multiply,"ગુણાકાર, ગુણાકાર"
multistage rocket,"મલ્ટિસ્ટેજ રોકેટ, મલ્ટિસ્ટેજ રોકેટ"
मु-(μ ) meson,"mu-meson, μ-meson"
Muon,"muon, mumason"
Muonic,મુની
music,સંગીત
musical,"સંગીત, સંગીત"
music scale,સ્વર ગ્રામ
Mutual,"પારસ્પરિક, પારસ્પરિક"
Myopia,"નજીકની દૃષ્ટિ, મ્યોપિયા"
Nail,"નખ, નખ"
NAND,અને પૂરક
Nano,નેનો
Natural,"કુદરતી, કુદરતી"
nautical mile,નોટિકલ માઇલ
Navigation,"કામગીરી, નેવિગેશન"
Navigator,નેવિગેટર
Nearest,સૌથી નજીક
Nebula,નિહારિકા
needle,સોય યાદી
Negative,"નકારાત્મક, નકારાત્મક, નકારાત્મક"
Negligible,નગણ્ય
neighbouring point,"પડોશી બિંદુ, સંલગ્ન બિંદુ"
neon-lamp,નિયોન દીવો
Neptune,નેપ્ચ્યુન
Nernst effect,નેસ્ટ અસર
net charge,ચોખ્ખો ચાર્જ
network,જાળીદાર (સર્કિટ)
Neumann's potential,નૈમન વિભવ
neutral,મૂડી
neutral atom,બિન-ઓગળનાર અણુ
neutralising coil,તટસ્થતા જન્માક્ષર
neutrality,ઉદાસીનતા
neutral meson,"નોન-ડિસ્ચાર્જ મેસન, ચાર્જલેસ મેસન"
Neutrino,ન્યુટ્રિનો
Neutron,ન્યુટ્રોન
Newscast,સમાચાર પ્રસારણ
Neutonian,ન્યૂટની
nicol,દૂર કરો
nicol prism,વેન્ટ પ્રિઝમ
Niel temperature,વાદળી ગરમી
noble metal,દંડ ધાતુ
nodal diagram,ફિલ્ટર ડાયાગ્રામ
nodal point,"નોડ, પોઈન્ટ, નોડ પોઈન્ટ, ક્લીવેજ પોઈન્ટ, ફિલ્ટરેશન પોઈન્ટ, ડ્રોપ પોઈન્ટ"
Node,"નોડ, નોડ, પાઇપ"
Noise,"ઘોંઘાટ, અવાજ"
no-load condition,શૂન્ય લોડ સ્થિતિ
non-absorbing medium,બિન-શોષક માધ્યમ
Non-additive number,અવિભાજ્ય સંખ્યા
non-classical,પ્રતિષ્ઠા
non-coulomb scattering,બિન-કુલોમ્બ સ્કેટરિંગ
non-degenerate,અશુદ્ધ
non destructive,અવિનાશી
Non-dissipative,ઊર્જા સંરક્ષણ
non electronic,અનિલેક્ટ્રોની
non-hydrogen like system,બિન-હાઇડ્રોજન સિસ્ટમ
non-integral,અપૂર્ણાંક સંખ્યા
non ohmic contact,અનામી સંપર્ક
non primitive lattice,બિન-વિભાજ્ય જાળી
non-rectifying,તકવાદી
non-relativistic,બિન-સંબંધિત
non-sinusoidal,બહારની દુનિયાના
non-superconductor,સુપર કંડક્ટર
non-transition element,બિન-સંક્રમણકારી તત્વો
non-uniform convergence,અસમાન કન્વર્જન્સ
non-zero spin,બિન-શૂન્ય સ્પિન
NOR,અથવા પૂરક
normal acceleration,સામાન્ય પ્રવેગક
normal atom,"ઉત્તેજિત અણુ, સામાન્ય અણુ"
Normal,"સામાન્ય, સામાન્ય, સામાન્ય"
Normalization,નોર્મલાઇઝેશન
normal permeability,સામાન્ય ચુંબકત્વ
normal pressure,પ્રમાણભૂત દબાણ
normal temperature,પ્રમાણભૂત તાપમાન
normal Zeeman triplet,સરળ જેમન ટ્રાયડ
North,જવાબ આપો
nose,"નાસા, નસકોરું, નાક"
Notation,"નોટેશન, નોટેશન, નોટેશન પદ્ધતિ, નોટેશન પદ્ધતિ"
Note,વોકલ
NOT gate,ગેટ નહીં ગેટ નહીં
nozzle,ઠીંગણું
nuclear,"પરમાણુ, પરમાણુ"
nuclear apparatus,"પરમાણુ અંગ, ન્યુક્લિયસ એકંદર"
nuclear bomb,પરમાણુ બોમ્બ પરમાણુ બોમ્બ
nuclear explosion,પરમાણુ વિસ્ફોટ
nuclear isomierism,"ન્યુક્લિયર આઇસોમેરિઝમ, ન્યુક્લિયર રિએક્ટર"
nuclear level,પરમાણુ ઊર્જા સ્તર
nuclear reactor,પરમાણુ રિએક્ટર પરમાણુ રિએક્ટર
nuclear species,પરમાણુ પ્રજાતિઓ પરમાણુ પ્રજાતિઓ
nuclear spin,"પરમાણુ સ્પિન, પરમાણુ સ્પિન"
Nucleation,ન્યુક્લિએશન
Nucleon,ન્યુક્લિયોન
Nucleus,"ન્યુક્લિયસ, ન્યુક્લિયસ, ન્યુક્લિયસ"
Null,શૂન્ય
null point,શૂન્ય વિચલન સ્થિતિ
numerical aperture,સંખ્યાત્મક છિદ્ર
numerical content,સંખ્યાત્મક આરક્ષણ
Object,"પદાર્થ, શરીર, પદાર્થ"
objective,"ઉદ્દેશ્ય (v.), ઉદ્દેશ્ય, ઉદ્દેશ્ય (ed.)"
oblique,ત્રાંસુ
observatory,"વેધશાળા, વેધશાળા"
Observed,અવલોકન કર્યું
observer,નિરીક્ષક
occupation number,સ્થાપના નંબર
Octagonal,ઓક્ટાહેડ્રલ
octahedral,ઓક્ટાહેડ્રલ
octave,"અષ્ટક, અષ્ટક"
odd,એકી
Off-centre,કેન્દ્રબિંદુ
off-diagonal,ઉપર કર્ણ
off load,એક્ઝોસ્ટ લોડ
ohm,ઓમ
ohmic,ઓમી
Onsager conductivity equation,ઓનસાગર વાહકતા સમીકરણ
opacifier,"અપારદર્શક, શામક"
Opacimeter,અસ્પષ્ટતા
Opacity,"અસ્પષ્ટતા, અસ્પષ્ટતા"
Opalescencee,"દૂધ જેવું, દૂધ જેવું, ઉપલબ્ધતા"
opaque,"અપારદર્શક, અપારદર્શક"
Operating,"ઓપરેટર, ઓપરેશન"
Operator,"ઓપરેટર, ઓપરેટર, ઓપરેટર"
Opposing,વિરોધી
opposite,"વિરુદ્ધ, વિરુદ્ધ"
Optic,"ઓપ્ટિકલ, વિઝ્યુઅલ"
Optical,"વિઝ્યુઅલ, ઓપ્ટિકલ, ઓપ્ટિકલ"
optical acitivity,ધ્રુવીયતા
optical electron,"વિઝ્યુઅલ ઇલેક્ટ્રોન, ઓપ્ટિકલ ઇલેક્ટ્રોન"
optical emulsion,ઓપ્ટિકલ પ્રવાહી મિશ્રણ
optical illusion,આભાસ
optically,દેખીતી રીતે
optically active,પોલરાઇઝર
optical path,ઓપ્ટિકલ અંતર
optical pyrometer,ઓપ્ટિકલ કેલરીમીટર
optics,"ઓપ્ટિક્સ, ઓપ્ટિક્સ"
optimal,શ્રેષ્ઠ
optimality,શ્રેષ્ઠ
optimization (optimizing),ઑપ્ટિમાઇઝેશન
Optimum,"શ્રેષ્ઠ, શ્રેષ્ઠ"
orbit,"ભ્રમણકક્ષા, આંખ, ઓપ્થાલ્મોસ્કોપ"
Orbital,"ઓર્બિટલ, ઓર્બિટલ (સં.), ઓર્બિટલ (વી.), નેત્ર, આંખ"
Order,"ઓર્ડર, ઓર્ડર, પાવર, રેન્ક, ગ્રુપ નંબર"
ordered domain,ક્રમાંકિત પ્રાંતો
organ,"આર્ગોન, આર્ગોન બાજા"
OR gate,"અને દરવાજો, અથવા દરવાજો"
orientation,ઓરિએન્ટેશન
Orientational,ઓરિએન્ટેશન
Orifice,"મોં, રંધર, દ્વાર"
Origin,મૂળ બિંદુ
orthogonal,"ઊભી કોણીય, ઊભી"
Orthogonality,"ઓર્થોગોનાલિટી, લંબરૂપતા"
orthorhombic,સમચતુર્ભુજ
Oscillate,ઓસીલેટ કરવા માટે
oscillator,ઓસિલેટર
Oscillograph,"ઓસિલોગ્રાફ, ઓસિલોગ્રાફ"
oscilloscope,"ઓસિલોસ્કોપ, ઓસિલોસ્કોપ"
osculating Orbit,વિશ્લેષણાત્મક વર્ગ
osculation sphere,સ્ક્લેરા
osmotic pressure,ઓસ્મોટિક દબાણ
Otto-cycle,ઓટો સાયકલ
Output,"આઉટપુટ, આઉટપુટ, આઉટપુટ"
Oven,"પકાવવાની નાની ભઠ્ઠી, સ્ટોવ, સ્ટોવ"
Overall,એકંદરે
Overcast,"વાદળ આવરણ, વાદળછાયું"
overconvergence,કન્વર્જન્સ
Overflow,"ઓવરફ્લો, ઓવરફ્લો, ઓવરફ્લો"
Overlap,"ઓવરલેપ, ઓવરલેપ"
Overtone,"ઓવરટોન, ઓવરટોન"
package,"પેકેજિંગ, પેકેજ"
packing,ચિત્રની ભીડ
packing effect,ભીડ અસર
pair annihilation,"યુગલ વિનાશ, યુગલ વિનાશ"
paired echo,જોડી પડઘો
paired electron,જોડી ઇલેક્ટ્રોન
pan panchromatic (=photographic film),"પંચરંગી, પંચરંગી"
parallax,"લંબન, લંબન"
Parallel,સમાંતર
parallel circuit,સાઇડ સર્કિટ
parallel connection,બાજુ જોડાણ
parallel spin,વેક્ટર સ્પિન
paralysis (=blocking),લકવો
paramagnetic,"પેરામેગ્નેટિક, પેરામેગ્નેટિક સામગ્રી"
paramagnetism,પેરામેગ્નેટિઝમ
parameter,"પરિમાણો, ઇન્ટ્રા-વર્ટિકલ રેશિયો, પરિમાણો"
Paramolecule,પરમાણુ
paraxial,ઉપાક્ષીય
