Assamese,Kannada
"আৰ্দ্ৰতা প্ৰবাহ, আৰ্দ্ৰতা প্ৰবাহ","ಆರ್ದ್ರತೆಯ ಹರಿವು, ಆರ್ದ್ರತೆಯ ಹರಿವು"
আৰ্দ্ৰতাৰ চাপ,ಆರ್ದ್ರತೆಯ ಒತ್ತಡ
আৰ্দ্ৰতাৰ চাপ,ಆರ್ದ್ರತೆಯ ಒತ್ತಡ
আৰ্দ্ৰতা ধৰি ৰখা ক্ষমতা,ತೇವಾಂಶ ಹಿಡಿದಿಟ್ಟುಕೊಳ್ಳುವ ಸಾಮರ್ಥ್ಯ
আৰ্দ্ৰতা-বাষ্প সংক্ৰমণ,ಆರ್ದ್ರತೆ-ಆವಿ ಪ್ರಸರಣ
"গ্ৰাম অণু, মোল","ಗ್ರಾಂ ಅಣು, ಮೋಲ್"
"গ্ৰাম পৰমাণু, মোল, গ্ৰাম পৰমাণু","ಗ್ರಾಂ ಪರಮಾಣು, ಮೊಲಾಲ್, ಗ್ರಾಂ ಪರಮಾಣು"
"গ্ৰাম আণৱিক, মোলাৰ, মলি","ಗ್ರಾಮ್ ಆಣ್ವಿಕ, ಮೋಲಾರ್, ಮೋಲಿ"
আণৱিক শোষণ সহগ,ಆಣ್ವಿಕ ಹೀರಿಕೊಳ್ಳುವ ಗುಣಾಂಕ
"গ্ৰাম আণৱিক শোষণ ক্ষমতা, মোলাৰ শোষণ ক্ষমতা","ಗ್ರಾಮ್ ಆಣ್ವಿಕ ಹೀರಿಕೊಳ್ಳುವಿಕೆ, ಮೋಲಾರ್ ಹೀರಿಕೊಳ್ಳುವಿಕೆ"
"আণৱিক পৰিবাহীতা, মোলাৰ পৰিবাহীতা","ಆಣ್ವಿಕ ವಾಹಕತೆ, ಮೋಲಾರ್ ವಾಹಕತೆ"
আণৱিক বৈশিষ্ট্য নিৰ্ণয়,ಆಣ್ವಿಕ ಗುಣಲಕ್ಷಣ
"গ্ৰাম আণৱিক ইলেক্ট্ৰ&#39;ড বিভৱ, মোলাৰ ইলেক্ট্ৰ&#39;ড বিভৱ","ಗ್ರಾಮ್ ಮಾಲಿಕ್ಯುಲರ್ ಎಲೆಕ್ಟ್ರೋಡ್ ಪೊಟೆನ್ಶಿಯಲ್, ಮೋಲಾರ್ ಎಲೆಕ್ಟ್ರೋಡ್ ಪೊಟೆನ್ಶಿಯಲ್"
"আণৱিক এণ্ট্ৰপি, গ্ৰাম আণৱিক এণ্ট্ৰপি","ಆಣ್ವಿಕ ಎಂಟ್ರೊಪಿ, ಗ್ರಾಮ್ ಆಣ್ವಿಕ ಎಂಟ್ರೊಪಿ"
গ্ৰাম-আণৱিক ভগ্নাংশ,ಗ್ರಾಂ-ಆಣ್ವಿಕ ಭಾಗ
"গ্ৰাম আণৱিক তাপ, আণৱিক তাপ","ಗ್ರಾಂ ಆಣ್ವಿಕ ಶಾಖ, ಆಣ್ವಿಕ ಶಾಖ"
মোলাৰ কেপাচিটেন্স,ಮೋಲಾರ್ ಕೆಪಾಸಿಟನ್ಸ್
আণৱিক সুপ্ত তাপ,ಆಣ್ವಿಕ ಸುಪ್ತ ಶಾಖ
অণু চুম্বকীয় ঘূৰ্ণন,ಮಾಲಿಕ್ಯೂಲ್ ಮ್ಯಾಗ್ನೆಟಿಕ್ ತಿರುಗುವಿಕೆ
"মোলাৰ নাৰ্কটিক শক্তি, আণৱিক মাদক শক্তি","ಮೋಲಾರ್ ನಾರ್ಕೋಟಿಕ್ ಪವರ್, ಮಾಲಿಕ್ಯುಲರ್ ನಾರ್ಕೋಟಿಕ್ ಪವರ್"
মোলাৰ মেৰুত্ব,ಮೋಲಾರ್ ಧ್ರುವೀಯತೆ
আণৱিক মেৰুকৰণ,ಆಣ್ವಿಕ ಧ್ರುವೀಕರಣ
"আণৱিক বিভৱ, গ্ৰাম আণৱিক বিভৱ","ಮಾಲಿಕ್ಯುಲರ್ ಪೊಟೆನ್ಷಿಯಲ್, ಗ್ರಾಮ್ ಆಣ್ವಿಕ ಸಾಮರ್ಥ್ಯ"
"মোলাৰ বিবৰ্তন, গ্ৰাম আণৱিক বিবৰ্তন","ಮೋಲಾರ್ ವಕ್ರೀಭವನ, ಗ್ರಾಮ್ ಆಣ್ವಿಕ ವಕ್ರೀಭವನ"
আণৱিক ঘূৰ্ণন ক্ষমতা,ಆಣ್ವಿಕ ತಿರುಗುವಿಕೆಯ ಸಾಮರ್ಥ್ಯ
পাৰমাণৱিক ঘূৰণ,ಪರಮಾಣು ತಿರುಗುವಿಕೆ
"গ্ৰাম আণৱিক গ্ৰহণ, মোলাৰ গ্ৰহণ","ಗ್ರಾಮ್ ಆಣ್ವಿಕ ಗ್ರಹಣ, ಮೋಲಾರ್ ಎಕ್ಲಿಪ್ಸ್"
গ্ৰাম আণৱিক আয়তন,ಗ್ರಾಂ ಆಣ್ವಿಕ ಪರಿಮಾಣ
"গ্ৰাম মোলাৰিটি, মোলাৰিটি","ಗ್ರಾಮ್ ಮೊಲಾರಿಟಿ, ಮೊಲಾರಿಟಿ"
সঞ্চিত কেপাচিটৰ,ಸಂಚಿತ ಕೆಪಾಸಿಟರ್
"গ্ৰাম অণু, মোল","ಗ್ರಾಂ ಅಣು, ಮೋಲ್"
মোল ভগ্নাংশ,ಮೋಲ್ ಭಾಗ
"আণৱিক, অণু","ಅಣು, ಅಣು"
আণৱিক প্ৰাচুৰ্য্য,ಆಣ್ವಿಕ ಸಮೃದ್ಧಿ
পাৰমাণৱিক উপমা,ಪರಮಾಣು ಸಾದೃಶ್ಯ
"আণৱিক জমা হোৱা, আণৱিক জমা হোৱা","ಆಣ್ವಿಕ ಹೆಪ್ಪುಗಟ್ಟುವಿಕೆ, ಆಣ್ವಿಕ ಹೆಪ್ಪುಗಟ್ಟುವಿಕೆ"
আণৱিক বিষমতা,ಆಣ್ವಿಕ ಅಸಿಮ್ಮೆಟ್ರಿ
আণৱিক আকৰ্ষণ,ಆಣ್ವಿಕ ಆಕರ್ಷಣೆ
পাৰমাণৱিক ৰশ্মি,ಪರಮಾಣು ಕಿರಣ
"আণৱিক ৰশ্মিৰ আৰোহণ, আণৱিক লেজাৰ এপিটেক্সি","ಆಣ್ವಿಕ ಕಿರಣದ ಆರೋಹಣ, ಆಣ್ವಿಕ ಲೇಸರ್ ಎಪಿಟಾಕ್ಸಿ"
আণৱিক বন্ধন,ಆಣ್ವಿಕ ಬಂಧ
আণৱিক বোমাবৰ্ষণ,ಆಣ್ವಿಕ ಬಾಂಬ್ ಸ್ಫೋಟ
আণৱিক পৰিৱৰ্তন,ಆಣ್ವಿಕ ಬದಲಾವಣೆ
মাইক্ৰ&#39; চাৰ্কিট,ಮೈಕ್ರೋ ಸರ್ಕ್ಯೂಟ್
আণৱিক সংহতি,ಆಣ್ವಿಕ ಒಗ್ಗಟ್ಟು
পাৰমাণৱিক সংঘৰ্ষ,ಪರಮಾಣು ಘರ್ಷಣೆ
আণৱিক বিন্যাস,ಆಣ್ವಿಕ ಸಂರಚನೆ
আণৱিক ধ্ৰুৱক,ಆಣ್ವಿಕ ಸ್ಥಿರ
"পাৰমাণৱিক স্ফটিক, পাৰমাণৱিক স্ফটিক","ಪರಮಾಣು ಸ್ಫಟಿಕ, ಪರಮಾಣು ಸ್ಫಟಿಕ"
আণৱিক প্ৰবাহ,ಆಣ್ವಿಕ ಪ್ರವಾಹ
"আণৱিক ডায়েগ্ৰাম, আণৱিক ডায়েগ্ৰাম","ಆಣ್ವಿಕ ರೇಖಾಚಿತ್ರ, ಆಣ್ವಿಕ ರೇಖಾಚಿತ್ರ"
আণৱিক প্ৰসাৰণ,ಆಣ್ವಿಕ ಪ್ರಸರಣ
"আণৱিক আকাৰ, আণৱিক আয়তন, আণৱিক আয়তন","ಆಣ್ವಿಕ ಗಾತ್ರ, ಆಣ್ವಿಕ ಪರಿಮಾಣ, ಆಣ್ವಿಕ ಪರಿಮಾಣ"
আণৱিক ডাইপোল,ಆಣ್ವಿಕ ದ್ವಿಧ್ರುವಿ
আণৱিক মুক্তি,ಆಣ್ವಿಕ ಬಿಡುಗಡೆ
আণৱিক শক্তিৰ স্তৰ,ಆಣ್ವಿಕ ಶಕ್ತಿಯ ಮಟ್ಟ
পাৰমাণৱিক অঞ্চল,ಪರಮಾಣು ಪ್ರದೇಶ
আণৱিক ক্ষেত্ৰফল সহগ,ಆಣ್ವಿಕ ಪ್ರದೇಶದ ಗುಣಾಂಕ
আণৱিক ক্ষেত্ৰ ধ্ৰুৱক,ಆಣ್ವಿಕ ಕ್ಷೇತ್ರ ಸ್ಥಿರ
পাৰমাণৱিক ক্ষেত্ৰ তত্ত্ব,ಪರಮಾಣು ಕ್ಷೇತ್ರದ ಸಿದ್ಧಾಂತ
আণৱিক ফিল্ম,ಆಣ್ವಿಕ ಚಿತ್ರ
আণৱিক প্ৰবাহ,ಆಣ್ವಿಕ ಹರಿವು
আণৱিক বল,ಆಣ್ವಿಕ ಬಲ
আণৱিক সূত্ৰ,ಆಣ್ವಿಕ ಸೂತ್ರ
অণু মুক্ত পথ,ಅಣು ಮುಕ್ತ ಮಾರ್ಗ
গ্ৰাম আণৱিক তাপ,ಗ್ರಾಂ ಆಣ್ವಿಕ ಶಾಖ
পাৰমাণৱিক আয়ন,ಪರಮಾಣು ಅಯಾನು
আণৱিক লেজাৰ,ಆಣ್ವಿಕ ಲೇಸರ್
"আণৱিক জালি, অণু জালি","ಆಣ್ವಿಕ ಜಾಲರಿ, ಅಣು ಜಾಲರಿ"
পাৰমাণৱিক চুম্বক,ಪರಮಾಣು ಮ್ಯಾಗ್ನೆಟ್
আণৱিক চুম্বকীয় ক্ষমতা,ಆಣ್ವಿಕ ಕಾಂತೀಯ ಕ್ಷಣ
আণৱিক আয়তন,ಆಣ್ವಿಕ ಪರಿಮಾಣ
গ্ৰাম আণৱিক ভৰৰ প্ৰৱণতা (চুম্বকীয়),ಗ್ರಾಂ ಆಣ್ವಿಕ ದ್ರವ್ಯರಾಶಿ ಪ್ರವೃತ್ತಿ (ಕಾಂತೀಯ)
আণৱিক ব্যৱস্থা,ಆಣ್ವಿಕ ಕಾರ್ಯವಿಧಾನ
আণৱিক মাইক্ৰৱেভ এম্প্লিফায়াৰ,ಆಣ್ವಿಕ ಮೈಕ್ರೋವೇವ್ ಆಂಪ್ಲಿಫಯರ್
আণৱিক আৰ্হি,ಆಣ್ವಿಕ ಮಾದರಿ
আণৱিক গতি,ಆಣ್ವಿಕ ಚಲನೆ
"আণৱিক কক্ষপথ, আণৱিক কক্ষপথ","ಆಣ್ವಿಕ ಕಕ್ಷೀಯ, ಆಣ್ವಿಕ ಕಕ್ಷೀಯ"
আণৱিক কক্ষপথ তত্ত্ব,ಆಣ್ವಿಕ ಕಕ್ಷೀಯ ಸಿದ್ಧಾಂತ
অণু প্ৰাচল,ಅಣು ನಿಯತಾಂಕ
আণৱিক পদাৰ্থ বিজ্ঞান,ಆಣ್ವಿಕ ಭೌತಶಾಸ್ತ್ರ
আণৱিক মেৰুকৰণ,ಆಣ್ವಿಕ ಧ್ರುವೀಕರಣ
আণৱিক পাম্প,ಆಣ್ವಿಕ ಪಂಪ್
আণৱিক পুনৰ্বিন্যাস,ಆಣ್ವಿಕ ಮರುಜೋಡಣೆ
আণৱিক বিবৰ্তন,ಆಣ್ವಿಕ ವಕ್ರೀಭವನ
গ্ৰাম-আণৱিক ঘূৰ্ণন,ಗ್ರಾಂ-ಆಣ್ವಿಕ ತಿರುಗುವಿಕೆ
আণৱিক চেণ্ডুইচ,ಆಣ್ವಿಕ ಸ್ಯಾಂಡ್ವಿಚ್
আণৱিক বিকিৰণ,ಆಣ್ವಿಕ ಚದುರುವಿಕೆ
"পাৰমাণৱিক বৰষুণ, পাৰমাণৱিক বৰষুণ","ಪರಮಾಣು ಮಳೆ, ಪರಮಾಣು ಮಳೆ"
অণুৰ আকাৰ,ಅಣುವಿನ ಗಾತ್ರ
"পাৰমাণৱিক স্থান, পাৰমাণৱিক স্থান","ಪರಮಾಣು ಜಾಗ, ಪರಮಾಣು ಜಾಗ"
পাৰমাণৱিক প্ৰজাতি,ಪರಮಾಣು ಜಾತಿಗಳು
আণৱিক বৰ্ণালীবিজ্ঞান,ಆಣ್ವಿಕ ಸ್ಪೆಕ್ಟ್ರೋಸ್ಕೋಪಿ
আণৱিক বৰ্ণালী,ಆಣ್ವಿಕ ವರ್ಣಪಟಲ
অণুৰ গতি,ಅಣುವಿನ ಚಲನೆ
আণৱিক স্থিৰতা,ಆಣ್ವಿಕ ಸ್ಥಿರತೆ
আণৱিক অৱস্থা,ಆಣ್ವಿಕ ಸ್ಥಿತಿ
আণৱিক প্ৰতিৰোধ ক্ষমতা,ಆಣ್ವಿಕ ಪ್ರತಿರೋಧ
আণৱিক প্ৰসাৰণ,ಆಣ್ವಿಕ ಪ್ರಸರಣ
আণৱিক গঠন,ಆಣ್ವಿಕ ರಚನೆ
আণৱিক পৃষ্ঠ শক্তি,ಆಣ್ವಿಕ ಮೇಲ್ಮೈ ಶಕ್ತಿ
আণৱিক তাপ,ಆಣ್ವಿಕ ಶಾಖ
অণু ৰূপান্তৰ,ಅಣು ಪರಿವರ್ತನೆ
আণৱিক বেগ,ಆಣ್ವಿಕ ವೇಗ
আণৱিক তৰংগদৈৰ্ঘ্য,ಆಣ್ವಿಕ ತರಂಗಾಂತರ
"আণৱিক ওজন, আণৱিক ওজন","ಆಣ್ವಿಕ ತೂಕ, ಆಣ್ವಿಕ ತೂಕ"
আণৱিক লাভ,ಆಣ್ವಿಕ ಲಾಭ
পাৰমাণৱিক সংখ্যা,ಪರಮಾಣು ಸಂಖ್ಯೆ
অণু,ಅಣು
আণৱিক ইলেক্ট্ৰনিক্স,ಆಣ್ವಿಕ ಎಲೆಕ್ಟ್ರಾನಿಕ್ಸ್
মুহূৰ্ত,ಕ್ಷಣ
moment arm,ಕ್ಷಣ ತೋಳು
ক্ষমতা সহগ,ಕ್ಷಣ ಗುಣಾಂಕ
মুহূৰ্ত বিতৰণ ফলন,ಕ್ಷಣ ವಿತರಣೆ ಕಾರ್ಯ
টৰ্ক ফাংচন,ಟಾರ್ಕ್ ಕಾರ್ಯ
সংযোজনৰ মুহূৰ্ত,ಜೋಡಣೆಯ ಕ್ಷಣ
বলৰ মুহূৰ্ত,ಬಲದ ಕ್ಷಣ
বিক্ষেপণৰ মুহূৰ্ত,ವಿಚಲನದ ಕ್ಷಣ
কম্পাঙ্ক-বিতৰণ ক্ষমতা,ಆವರ್ತನ-ವಿತರಣೆ ಕ್ಷಣ
জড়তাৰ মুহূৰ্ত,ಜಡತ್ವದ ಕ್ಷಣ
গতিশীলতা মুহূৰ্ত,ಮೊಮೆಂಟಮ್ ಕ್ಷಣ
টৰ্ক অপাৰেটৰ,ಟಾರ್ಕ್ ಆಪರೇಟರ್
ক্ষণিক,ಕ್ಷಣಿಕ
গতিবেগ,ಆವೇಗ
ইম্পলছ,ಪ್ರಚೋದನೆ
গতিবেগ সীমা পৃষ্ঠা,ಆವೇಗ ಮಿತಿ ಪುಟ
গতিবেগ উপাদান,ಆವೇಗ ಘಟಕ
গতিবেগ সংৰক্ষণ,ಆವೇಗ ಸಂರಕ್ಷಣೆ
গতিবেগ বিতৰণ,ಆವೇಗ ವಿತರಣೆ
গতিবেগ সমীকৰণ,ಆವೇಗ ಸಮೀಕರಣ
গতিবেগ ফিল্টাৰ,ಮೊಮೆಂಟಮ್ ಫಿಲ್ಟರ್
গতিবেগ প্ৰবাহ ক্ষেত্ৰ,ಆವೇಗ ಹರಿವಿನ ಕ್ಷೇತ್ರ
গতিবেগ প্ৰবাহ,ಆವೇಗದ ಹರಿವು
গতিবেগ প্ৰবাহ ঘনত্ব,ಆವೇಗ ಹರಿವಿನ ಸಾಂದ್ರತೆ
গতিবেগ নিষিদ্ধ,ಆವೇಗವನ್ನು ನಿರ್ಬಂಧಿಸಲಾಗಿದೆ
গতিবেগ অপাৰেটৰ,ಆವೇಗ ಆಪರೇಟರ್
কাষৰ গতিবেগ বেণ্ড,ಸೈಡ್ ಮೊಮೆಂಟಮ್ ಬ್ಯಾಂಡ್
গতিবেগ প্ৰতিনিধিত্ব,ಆವೇಗ ಪ್ರಾತಿನಿಧ್ಯ
গতিবেগ উপপাদ্য,ಆವೇಗ ಪ್ರಮೇಯ
আৱেগিক ঠেলা,ಹಠಾತ್ ಒತ್ತಡ
গতিবেগ স্থানান্তৰ তত্ত্ব,ಆವೇಗ ವರ್ಗಾವಣೆ ಸಿದ್ಧಾಂತ
গতিবেগ ভেক্টৰ,ಆವೇಗ ವೆಕ್ಟರ್
একপৰমাণু,ಏಕಪರಮಾಣು
একপৰমাণু স্তৰ,ಏಕಪರಮಾಣು ಪದರ
একঘেয়ামী শ্ৰৱণ,ಏಕತಾನತೆಯ ವಿಚಾರಣೆ
"মনিটৰ, মনিটৰ, গতিশীল বিশ্লেষক","ಮಾನಿಟರ್, ಮಾನಿಟರ್, ಡೈನಾಮಿಕ್ ವಿಶ್ಲೇಷಕ"
মনিটৰ কেলকুলেটৰ,ಮಾನಿಟರ್ ಕ್ಯಾಲ್ಕುಲೇಟರ್
নিয়ন্ত্ৰণ ৰুটিন,ನಿಯಂತ್ರಣ ದಿನಚರಿ
মনিটৰ স্কেটাৰাৰ,ಮಾನಿಟರ್ ಸ್ಕ್ಯಾಟರರ್
নিৰীক্ষণ ব্যৱস্থা,ಮೇಲ್ವಿಚಾರಣಾ ವ್ಯವಸ್ಥೆ
মনিটৰ টেলিস্কোপ,ಮಾನಿಟರ್ ದೂರದರ್ಶಕ
নিৰীক্ষণ কৰা,ಉಸ್ತುವಾರಿ
মনিটৰ এম্প্লিফায়াৰ,ಮಾನಿಟರ್ ಆಂಪ್ಲಿಫಯರ್
মনিটৰ এন্টেনা,ಮಾನಿಟರ್ ಆಂಟೆನಾ
নিৰীক্ষণ ডিভাইচ,ಮಾನಿಟರಿಂಗ್ ಸಾಧನ
গেলভানোমিটাৰ নিৰীক্ষণ কৰা,ಮಾನಿಟರಿಂಗ್ ಗಾಲ್ವನೋಮೀಟರ್
মনিটৰ টিউব,ಮಾನಿಟರ್ ಟ್ಯೂಬ್
সমৰজী,ಸಮೋರ್ಜಿ
samorge বিকিৰণ,ಸಮೋರ್ಜ್ ವಿಕಿರಣ
"একনিউক্লিয়াৰ স্তৰ, একচকু স্তৰ, একক স্তৰ, একক স্তৰ","ಮಾನೋನ್ಯೂಕ್ಲಿಯರ್ ಪದರ, ಮಾನೋಕ್ಯುಲರ್ ಪದರ, ಏಕ ಪದರ, ಏಕ ಪದರ"
"একপৰমাণু, একপৰমাণু","ಏಕ ಪರಮಾಣು, ಏಕ ಪರಮಾಣು"
একপৰমাণু গেছ,ಏಕ ಪರಮಾಣು ಅನಿಲ
একপাৰমাণৱিক ৰৈখিক জালি,ಏಕಪರಮಾಣು ರೇಖೀಯ ಜಾಲರಿ
"মানোমিটাৰ, ফ&#39;ন&#39;মিটাৰ","ಮಾನೋಮೀಟರ್, ಫೋನೋಮೀಟರ್"
"একৰঙী বিকিৰণ, একৰঙী বিকিৰণ","ಏಕವರ್ಣದ ವಿಕಿರಣ, ಏಕವರ್ಣದ ವಿಕಿರಣ"
একৰঙী,ಏಕವರ್ಣದ
একৰঙী ৰশ্মি,ಏಕವರ್ಣದ ಕಿರಣ
একৰঙী পোহৰ,ಏಕವರ್ಣದ ಬೆಳಕು
একৰঙী উষ্ণতা,ಏಕವರ್ಣದ ತಾಪಮಾನ
"একৰঙী কঁপনি, একৰঙী কঁপনি","ಏಕವರ್ಣದ ನಡುಕ, ಏಕವರ್ಣದ ನಡುಕ"
"একৰঙী এক্স-ৰে, সমজাতীয় এক্স-ৰে","ಏಕವರ್ಣದ ಕ್ಷ-ಕಿರಣ, ಏಕರೂಪದ ಕ್ಷ-ಕಿರಣ"
"মনোক্ৰমেটৰ, মনোক্ৰমেটৰ","ಏಕವರ್ಣ, ಏಕವರ್ಣ"
একৰঙী গ্ৰাহক,ಏಕವರ್ಣದ ರಿಸೀವರ್
একৰঙী সংক্ৰমণ,ಏಕವರ್ಣದ ಪ್ರಸರಣ
একৰঙী,ಏಕವರ್ಣದ
একাগ্ৰতা,ಏಕತಾನತೆ
পৃষ্ঠীয় দৃঢ়তা বায়ুৰ ফ্ৰেম,ಬೆನ್ನಿನ ಬಿಗಿತ ಗಾಳಿಯ ಚೌಕಟ್ಟು
অকলশৰীয়া স্ফটিক,ಏಕಾಂಗಿ ಸ್ಫಟಿಕ
একচকুৰ মাইক্ৰস্কোপ,ಮೊನೊಕ್ಯುಲರ್ ಸೂಕ್ಷ್ಮದರ್ಶಕ
ৱাইণ্ডিং ব্যৱস্থা,ಅಂಕುಡೊಂಕಾದ ವ್ಯವಸ್ಥೆ
সমজাতীয় ৰশ্মি,ಏಕರೂಪದ ಕಿರಣ
সমযোজী বিটা ৰশ্মি,ಹೋಮೋಜೈಗಸ್ ಬೀಟಾ ಕಿರಣಗಳು
"সমশক্তি নিউট্ৰন, সমশক্তি নিউট্ৰন","ಈಕ್ವಿ-ಎನರ್ಜಿ ನ್ಯೂಟ್ರಾನ್‌ಗಳು, ಐಸೊ-ಎನರ್ಜಿ ನ್ಯೂಟ್ರಾನ್‌ಗಳು"
সমযোজী প্ৰ&#39;টন,ಹೋಮೋಜೈಗಸ್ ಪ್ರೋಟಾನ್
monofire,ಮೊನೊಫೈರ್
এটা ফেজ প্ৰপেলেণ্ট,ಒಂದು ಹಂತದ ಪ್ರೊಪೆಲ್ಲಂಟ್
গতিবেগ কণা,ಆವೇಗ ಕಣ
সংহত বৰ্তনী,ಇಂಟಿಗ್ರೇಟೆಡ್ ಸರ್ಕ್ಯೂಟ್
একপত্নী,ಏಕಪತ್ನಿ
"সমতা, একৰূপতা","ಏಕರೂಪತೆ, ಏಕರೂಪತೆ"
একফেজ প্ৰপেলেণ্ট,ಮೊನೊಫೇಸ್ ಪ್ರೊಪೆಲ್ಲಂಟ್
ৱান ৱে শব্দ ব্যৱস্থা,ಏಕಮುಖ ಧ್ವನಿ ವ್ಯವಸ್ಥೆ
একক উইং বিমান,ಒಂದೇ ರೆಕ್ಕೆಯ ವಿಮಾನ
একমেৰু,ಏಕಧ್ರುವೀಯ
ইউনিপোলাৰ এন্টেনা,ಏಕಧ್ರುವೀಯ ಆಂಟೆನಾ
একমেৰু আধান একমেৰু আধান,ಏಕಧ್ರುವ ಚಾರ್ಜ್ ಏಕಧ್ರುವ ಚಾರ್ಜ್
একমেৰু মুহূৰ্ত,ಏಕಧ್ರುವ ಕ್ಷಣ
একমেৰু শক্তি,ಏಕಧ್ರುವ ಶಕ್ತಿ
অত্যধিক নিয়ন্ত্ৰণ,ಅತಿಯಾದ ನಿಯಂತ್ರಣ
মনো পালছ ৰাডাৰ,ಮೊನೊ ಪಲ್ಸ್ ರಾಡಾರ್
মনোট্ৰন পৰীক্ষা,ಮೊನೊಟ್ರಾನ್ ಪರೀಕ್ಷೆ
মনোস্কোপ,ಮಾನೋಸ್ಕೋಪ್
একস্থিৰ মাল্টিভাইব্ৰেটৰ,ಏಕತಾನತೆಯ ಮಲ್ಟಿವೈಬ್ರೇಟರ್
একস্থিৰ বহুকম্পক বৰ্তনী,ಏಕತಾನತೆಯ ಮಲ್ಟಿವೈಬ್ರೇಟರ್ ಸರ್ಕ್ಯೂಟ್
