Marathi,Assamese
तटस्थीकरण पत्रिका,নিষ্ক্ৰিয়কৰণৰ ৰাশিফল
उदासीनता,উদাসীনতা
"नॉन-डिस्चार्ज मेसन, चार्जलेस मेसन","নন-ডিচাৰ্জ মেছন, চাৰ্জলেছ মেছন"
न्यूट्रिनो,নিউট্ৰিন&#39;
न्यूट्रॉन,নিউট্ৰন
बातम्या प्रसारित,বাতৰি সম্প্ৰচাৰ
न्यूटनी,নিউটনি
काढा,আঁতৰোৱা
वेंट प्रिझम,ভেণ্ট প্ৰিজম
निळी उष्णता,নীলা তাপ
बारीक धातू,মিহি ধাতু
फिल्टर आकृती,ফিল্টাৰ ডায়াগ্ৰাম
"नोड, पॉइंट, नोड पॉइंट, क्लीवेज पॉइंट, फिल्टरेशन पॉइंट, ड्रॉप पॉइंट","ন&#39;ড, পইণ্ট, ন&#39;ড পইণ্ট, ক্লিভেজ পইণ্ট, ফিল্টাৰেচন পইণ্ট, ড্ৰপ পইণ্ট"
"नोड, नोड, पाईप","ন&#39;ড, ন&#39;ড, পাইপ"
"आवाज, आवाज","শব্দ, শব্দ"
शून्य लोड स्थिती,শূন্য লোড অৱস্থা
शोषून न घेणारे माध्यम,অশোষক মাধ্যম
मुळसंख्या,মৌলিক সংখ্যা
प्रतिष्ठा,প্ৰতিপত্তি
नॉन-कुलंब स्कॅटरिंग,নন-কুলম্ব বিকিৰণ
दूषित,অমুদ্ৰিত
अविनाशी,অবিনাশী
ऊर्जा संवर्धन,শক্তি সংৰক্ষণ
अनिलेक्ट्रॉनी,Anilektrony
नॉन-हायड्रोजन प्रणाली,অ-হাইড্ৰজেন ব্যৱস্থা
अपूर्णांक संख्या,ভগ্নাংশ সংখ্যা
निनावी संपर्क,বেনামী যোগাযোগ
न विभाज्य जाळी,অবিভাজ্য জালি
संधीसाधू,সুবিধাবাদী
नातेवाईक नसलेले,অ-আপেক্ষিক
अलौकिक,extraterrestrial
सुपर कंडक्टर,চুপাৰ কণ্ডাক্টৰ
नॉन-ट्रान्झिशनल घटक,অসংক্ৰমণমূলক উপাদান
असमान अभिसरण,অসমান অভিসৰণ
शून्य नसलेली फिरकी,অ-শূন্য স্পিন
किंवा पूरक,বা পৰিপূৰক
सामान्य प्रवेग,স্বাভাৱিক ত্বৰণ
"उत्तेजित अणू, सामान्य अणू","অউত্তেজিত পৰমাণু, স্বাভাৱিক পৰমাণু"
"सामान्य, सामान्य, सामान्य","স্বাভাৱিক, স্বাভাৱিক, স্বাভাৱিক"
सामान्यीकरण,স্বাভাৱিককৰণ
सामान्य चुंबकत्व,স্বাভাৱিক চুম্বকত্ব
मानक दबाव,মানক চাপ
मानक तापमान,মানক উষ্ণতা
साधा geman triad,সহজ geman triad
उत्तर द्या,উত্তৰদিশ
"nasa, नाकपुड्या, नाक","নাস, নাকৰ ফুটা, নাক"
"नोटेशन, नोटेशन, नोटेशन पद्धत, नोटेशन पद्धत","সংকেত, সংকেত, সংকেত পদ্ধতি, সংকেত পদ্ধতি"
स्वर,কণ্ঠস্বৰ
गेट नाही गेट नाही,NOT GATE গেট নহয়
चंकी,চুংকি
"आण्विक, आण्विक","পাৰমাণৱিক, পাৰমাণৱিক"
"न्यूक्लियस ऑर्गन, न्यूक्लियस एग्रीगेट","নিউক্লিয়াছ অংগ, নিউক্লিয়াছ এগ্ৰিগেট"
अणुबॉम्ब अणुबॉम्ब,পাৰমাণৱিক বোমা পাৰমাণৱিক বোমা
आण्विक स्फोट,পাৰমাণৱিক বিস্ফোৰণ
"आण्विक आयसोमेरिझम, आण्विक अणुभट्टी","নিউক্লিয়াৰ আইছ’মেৰিজম, নিউক্লিয়াৰ ৰিয়েক্টৰ"
आण्विक पातळी आण्विक ऊर्जा पातळी,পাৰমাণৱিক স্তৰৰ পাৰমাণৱিক শক্তিৰ স্তৰ
परमाणु अणुभट्टी अणुभट्टी,নিউক্লিয়াৰ ৰিয়েক্টৰ নিউক্লিয়াৰ ৰিয়েক্টৰ
परमाणु प्रजाती परमाणु प्रजाती,পাৰমাণৱিক প্ৰজাতিৰ পাৰমাণৱিক প্ৰজাতি
"आण्विक फिरकी, आण्विक फिरकी","নিউক্লিয়াৰ স্পিন, নিউক্লিয়াৰ স্পিন"
न्यूक्लिएशन,নিউক্লিয়েশন
न्यूक्लिओन,নিউক্লিয়ন
"केंद्रक, केंद्रक, केंद्रक","নিউক্লিয়াছ, নিউক্লিয়াছ, নিউক্লিয়াছ"
शून्य,শূন্য
शून्य विक्षेपण स्थिती,শূন্য বিচ্যুতিৰ অৱস্থান
संख्यात्मक छिद्र,সংখ্যাগত এপাৰচাৰ
संख्यात्मक आरक्षण,সংখ্যাগত সংৰক্ষণ
"वस्तू, शरीर, वस्तू","বস্তু, শৰীৰ, বস্তু"
"उद्देश (v.), उद्दिष्ट, उद्दिष्ट (सं.)","উদ্দেশ্য (v.), উদ্দেশ্য, উদ্দেশ্য (ed.)"
तिरकस,তিৰ্যক
"वेधशाळा, वेधशाळा","মানৱ নিৰীক্ষণ কেন্দ্ৰ, মানৱ নিৰীক্ষণ কেন্দ্ৰ"
निरीक्षण केले,পৰ্যবেক্ষণ কৰা হৈছে
निरीक्षक,পৰ্যবেক্ষকজন
स्थापना क्रमांक,প্ৰতিষ্ঠানৰ নম্বৰ
अष्टचंद्रीय,অষ্টভুজ
अष्टचंद्रीय,অষ্টভুজ
"अष्टक, अष्टक",অষ্টক
विषम,অস্বাভাৱিক
केंद्राभिमुख,centripetal
वर कर्ण,আপ তিৰ্যক
एक्झॉस्ट लोड,এক্সজেষ্ট লোড
ओम,ওম
ओमी,ওমি
ओनसागर चालकता समीकरण,অনসাগৰ পৰিবাহীতা সমীকৰণ
"अपारदर्शक, शामक","অস্বচ্ছ, শান্তকাৰী"
अपारदर्शकता,অস্পষ্টতা
"अपारदर्शकता, अपारदर्शकता","অস্পষ্টতা, অস্পষ্টতা"
"दुधाळपणा, दुधाळपणा, उपलब्धता","গাখীৰৰ দৰে, গাখীৰৰ দৰে, উপলব্ধতা"
"अपारदर्शक, अपारदर्शक","অস্বচ্ছ, অস্বচ্ছ"
"ऑपरेटर, ऑपरेशन","অপাৰেটৰ, অপাৰেচন"
"ऑपरेटर, ऑपरेटर, ऑपरेटर","অপাৰেটৰ, অপাৰেটৰ, অপাৰেটৰ"
विरोधक,প্ৰতিকূল
"विरुद्ध, विरुद्ध","বিপৰীত, বিপৰীত"
"ऑप्टिकल, व्हिज्युअल","অপটিকেল, দৃশ্যমান"
"व्हिज्युअल, ऑप्टिकल, ऑप्टिकल","দৃশ্যমান, আলোকীয়, আলোকীয়"
ध्रुवीयता,মেৰুত্ব
