Kannada,Marathi
ಪುನಃ ಗ್ರಹಿಸು,सोडवा
ವಿಮೋಚನೆ,विमोचन
ಪುನರ್ನಿರ್ದೇಶನ,पुनर्निर्देशित
ಪರಿಹರಿಸು,निराकरण करा
ಪರಿಹಾರ,निवारण
Redಾಯಾಪು,लाल-टॅपिझम
ಕಡಿತ,कपात
ಅನಗತ್ಯ,निरर्थक
ಪುನಃ ಉದ್ಯೋಗ,पुन्हा रोजगार
ಪುನರ್-ಪ್ರವೇಶ,पुन्हा प्रवेश
ಉಲ್ಲೇಖಿಸು,संदर्भ
ಉಲ್ಲೇಖ,संदर्भ
ಉಲ್ಲೇಖಿತ,रेफरल
ವೇತನದ ಮರುಹೊಂದಿಸುವಿಕೆ,वेतन पुनर्स्थापना
ಸುಧಾರಿಸು,सुधारणा
ನಿಂದ ದೂರವಿರಿ,पासून टाळा
ಉಲ್ಲಾಸ,रीफ्रेशमेंट
ಮರುಪಾವತಿ,परतावा
ಮರುಪಾವತಿಮಾಡಬಹುದಾದ,परत करण्यायोग्य
ನಿರಾಕರಣೆ,नकार
ನಿರಾಕರಿಸು,नकार द्या
ರಜೆ ನಿರಾಕರಿಸಲಾಗಿದೆ,रजा नाकारली
ನಿರಾಕರಣೆ,खंडन
ಪರಿಗಣಿಸು,संदर्भ
ಪ್ರದೇಶ,प्रदेश
ಪ್ರಾದೇಶಿಕ,प्रादेशिक
ನೋಂದಣಿ,नोंदणी करा
ನೋಂದಾಯಿಸಿದ,नोंदणीकृत
ನೋಂದಾಯಿತ ಕಚೇರಿ,नोंदणीकृत कार्यालय
ಪ್ರಾಧಿಕಾರವನ್ನು ನೋಂದಾಯಿಸುವುದು,नोंदणी प्राधिकरण
ನೋಂದಣಿ ಶುಲ್ಕ,नोंदणी शुल्क
ನೋಂದಣಿ ಫಾರ್ಮ್,नोंदणी पत्रक
ನೋಂದಣಿ,नोंदणी
ವಿಷಾದ,खंत
ಮರುಸಂಗ್ರಹಿಸುವುದು,पुन्हा एकत्र येत आहे
ನಿಯಮಿತ,नियमित
ನಿಯಮಿತ ಕೇಡರ್,नियमित केडर
ಕ್ರಮಬದ್ಧಗೊಳಿಸುವಿಕೆ,नियमित करणे
ನಿಯಮಿತ ಸೇವೆ,नियमित सेवा
ನಿಯಮಗಳು,नियम
ಪುನರ್ವಸತಿ,पुनर्वसन
ಪುನರುತ್ಪಾದನ,तालीम
ಮರುಪಾವತಿ,परतफेड
ಪುನಃ ಸ್ಥಾಪಿಸು,पुन्हा स्थापित करा
ಪುನರುಚ್ಚರಿಸು,पुनरुच्चार करा
ತಿರಸ್ಕಾರ,नाकारणे
ತಿರಸ್ಕಾರ,नकार
ಪ್ರತಿಷ್ಠಾಪಿಸು,पुन्हा जॉइंडर
ಸಂಬಂಧ,संबंध
ಸನ್ಯಾಸಿ,नातेवाईक
ಸಾಪೇಕ್ಷ ಮೌಲ್ಯಮಾಪನ,सापेक्ष मूल्यांकन
ವಿಶ್ರಾಂತಿ,विश्रांती
ನಿಯಮಗಳ ವಿಶ್ರಾಂತಿ,नियम विश्रांती
ಬಿಡುಗಡೆ,सोडणे
ಬಿಡುಗಡೆಯ ದಿನಾಂಕ,प्रकाशन तारीख
ಪ್ರಸ್ತುತವಾದ,संबंधित
ಸಂಬಂಧಿತ ಪತ್ರಿಕೆಗಳು,संबंधित कागदपत्रे
ವಿಶ್ವಾಸಾರ್ಹ,विश्वसनीय
ಪರಿಹಾರ,मदत
ಪರಿಹಾರ ಮತ್ತು ಪುನರ್ವಸತಿ,मदत आणि पुनर्वसन
ಪರಿಹಾರ ಪಟ್ಟಿ,मदत यादी
ಪರಿಹಾರ ಕಾರ್ಯಗಳು,मदत कामे
ತಣಿಸು,आराम करा
ಉಪಶಮನಕಾರ,रिलीव्हर
ತಣಿಸು,सोडणे
ಚಾರ್ಜ್ ಅನ್ನು ತ್ಯಜಿಸುವುದು,शुल्क सोडणे
ಸ್ಥಳಾಂತರ,स्थानांतरण
ಇಷ್ಟವಿಲ್ಲದಿರುವುದು,अनिच्छा
ಟೀಕಿಸು,टिप्पणी
ಟೀಕೆಗಳ ಅಂಕಣ,टीका स्तंभ
ಪರಿಹಾರ ಕ್ರಮ,उपाययोजना
ಪರಿಹಾರ ಕ್ರಮಗಳು,उपचारात्मक उपाय
ಪರಿಹಾರ ವರ್ಗಾವಣೆ,उपचारात्मक हस्तांतरण
ಜ್ಞಾಪಿಸು,स्मरणपत्र
ಉಪಶಮನ,माफी
ರವಾನೆ,पाठवा
ಸ ೦ ಗೀತ,पैसे
ರವಾನೆ,पाठिंबा
ದೂರವಾದ,दूरस्थ
ದೂರ ನಿಯಂತ್ರಕ,रिमोट कंट्रोल
ತೆಗೆಯುವುದು,काढणे
ಸಂಭಾವನೆ,मानधन
ನಿರೂಪಿಸಲು,प्रस्तुत करा
ನವೀಕರಣ,नूतनीकरण
ಬೇಡಿಕೆಯ ನವೀಕರಣ,मागणीचे नूतनीकरण
ವಶಪಡಿಸು,निर्विवाद
ನವೀಕರಣ,नूतनीकरण
ಬಾಡಿಗೆ,भाडे
ಬಾಡಿಗೆ ಸ್ಥಳ,भाड्याने जागा
ಪುನಃ ತೆರೆಯಲಾಗುವುದು,पुन्हा उघडणे
ಪುನಸ್ಸಂಘಟನೆ,पुनर्रचना
ಪುನಸ್ಸಂಯೋಜನೆ,पुनर्रचना
ಸರಿಪಡಿಸಬಹುದಾದ,दुरुस्त करण्यायोग्य
ಪುನರಾಗಮಿಸು,स्वदेशी परत पाठविणे
ಸೇವೆಗಳ ವಾಪಸಾತಿ,सेवांची परतीसाठी
ಮರುಹೊಂದಿಸು,परतफेड
ಮರುಪಾವ್ಯ,परतफेड करण्यायोग्य
ರದ್ದುಗೊಳಿಸು,रद्द करा
ಆದೇಶವನ್ನು ಪುನರಾವರ್ತಿಸಿ,ऑर्डर पुन्हा करा
ಪುನರಾವರ್ತಿತ ಕೆಲಸ,पुनरावृत्ती काम
ಬದಲಾಗಿ ಕಾಣಿಸು,पुनर्स्थित करा
ಬದಲಾವಣೆ,बदली
ಪುನಃ ತುಂಬಿಸುವುದು,पुन्हा भरती
ವರದಿ,अहवाल
ಅಂಗಡಿ,भांडार
ನಿರೂಪಣೆ,प्रतिनिधित्व
ಪ್ರತಿನಿಧಿ,प्रतिनिधी
ತಣಿಸು,फटकार
ಪುನರ್ನಿರ್ಮಾಣ,पुनर्मुद्रण
ಪ್ರತಿಷ್ಠಾನಕ್ಕೆ ಸಂಬಂಧಿಸಿದ,प्रत्युत्तर
ಪುನರುತ್ಪಾದಿಸು,पुनरुत्पादित
ಪುನರುಜ್ಜೀವನ,पुनरुत्पादन
ಗಣರಾಜ್ಯದ ದಿನ,प्रजासत्ताक दिवस
ನಿರಾಕರಿಸು,खंडन करा
ಅಸಂಗತ,Repugnant
ಪುನಃ ಒಪ್ಪಿಸು,पुन्हा खरेदी
ಪ್ರತಿಷ್ಠೆ,प्रतिष्ठा
ಅವಶ್ಯಕತೆ,आवश्यकता
ಅಗತ್ಯವಾದ,आवश्यक
ಅಗತ್ಯ ಮಾಹಿತಿ,आवश्यक माहिती
ಅವಶ್ಯರತೆಗಳು,आवश्यकता
ಕೋರುವುದು,विनंती
ಕೋರಿಕೆ ರೂಪ,विनंती फॉर्म
ಕೋರಿಕೆ ಸ್ಲಿಪ್,आवश्यक स्लिप
ರಕ್ಷಣೆ,बचाव
ಸಂಶೋಧನೆ ಕೆಲಸ,संशोधन कार्य
ಅಸಮಾಧಾನ,राग
ಮೀಸಲಾತಿ,आरक्षण
ಮೀಸಲಾತಿ ಶುಲ್ಕ,आरक्षण फी
ಪೋಸ್ಟ್ನ ಮೀಸಲಾತಿ,पोस्टचे आरक्षण
ಕಾಯ್ದಿರಿಸು,राखीव
ಕಾಯ್ದಿರಿಸಿದ ವಸತಿ,आरक्षित निवास
ಕಾಯ್ದಿರಿಸಿದ ಕ್ಷೇತ್ರ,राखीव मतदारसंघ
ರಿಸರ್ವ್ ಬೆಲೆ,राखीव किंमत
ಪುನರ್ವಸತಿ,पुनर्वसन
ಪುನರ್ಹುರಿಸು,फेरबदल
ವಾಸಿಸುವಿಕೆ,निवास
ನಿವಾಸಿ ಪರವಾನಗಿ,निवासी परवानगी
ನಿವಾಸಿ,रहिवासी
ವಸತಿ,निवासी
ವಸತಿ ವಸತಿ,निवासी निवास
"ಮನೆಯ ವಿಳಾಸ, ವಾಸಸ್ಥಳದ ವಿಳಾಸ",निवासी पत्ता
ವಸತಿ ತ್ರೈಮಾಸಿಕ,निवासी तिमाही
ಉಳಿಕೆ,अवशेष
ಉಳಿಕೆ ಪಿಂಚಣಿ,अवशेष पेन्शन
ಉಳಿಕೆ ಶಕ್ತಿ,अवशेष शक्ती
ರಾಜೀನಾಮೆ,राजीनामा
ವಿರೋಧಿಸು,प्रतिकार करा
ಪರಿಹಲನ,ठराव
ಗೌರವದಿಂದ,आदरपूर्वक
ಅನುಕ್ರಮವಾಗಿ,अनुक्रमे
ಪ್ರತಿವಾದಿ,प्रतिसादकर्ता
ಪ್ರತಿಕ್ರಿಯೆ,प्रतिसाद
ಹೊಣೆಗಾರಿಕೆ,जबाबदारी
ಹೊಣೆಗಾರ,जबाबदार
ಜವಾಬ್ದಾರಿಯುತ,उत्तरदायी
ವಿಶ್ರಾಂತಿ ಮನೆ,रेस्ट हाऊस
ಪುನಃಸ್ಥಾಪಿಸು,पुनर्संचयित करा
ನಿರ್ಬಂಧ,संयम
ನಿರ್ಬಂಧಿಸಿರುವ,प्रतिबंधित
ನಿರ್ಬಂಧಿತ ರಜೆ,प्रतिबंधित रजा
ನಿರ್ಬಂಧ,निर्बंध
ಫಲಿತಾಂಶ ಆಧಾರಿತ ಕೆಲಸ,निकाल देणारं काम
ಪುನರಾರಂಭಿಸು,सारांश
ಪುನರಾರಂಭಿಸು,रीमॉन
ಪುನರಾರಂಭ,पुन्हा सुरूवात
ಉಳಿಸಿಕೊಳ್ಳಲು,टिकवून ठेवा
ಧಾರಣ ಬೆಲೆ,धारणा किंमत
ನಿವೃತ್ತ,सेवानिवृत्त
ನಿವೃತ್ತಿ,सेवानिवृत्ती
ನಿವೃತ್ತಿ ಪ್ರಯೋಜನಗಳು,सेवानिवृत्तीचे फायदे
ನಿವೃತ್ತ ವಯಸ್ಸು,सेवानिवृत्त वय
ನಿವೃತ್ತ ಪಿಂಚಣಿ,निवृत्त पेन्शन
ಮರುಪಡೆಯಲಾದ ಸಿಬ್ಬಂದಿ,रीट्रेन्चेड कर्मचारी
ಹಿಂಜರಿಕೆ,रीट्रेंचमेंट
ಹಿಮ್ಮೇಳದ ವೇತನ,पूर्वगामी वेतन
ಮರಳಿ,परत
ಹಿಂತಿರುಗಿ ಪ್ರಯಾಣ,परत प्रवास
ಪೋಸ್ಟ್ ರಿಟರ್ನ್,पोस्ट परत
ಮರು ಸಮತೋಲನ,पुनर्वसन
ಮರುಮೌಲ್ಯ,पुनर्मूल्यांकन
ಆದಾಯ,महसूल
ಆದಾಯ ವೆಚ್ಚ,महसूल खर्च
ಕಂದ್ಯ ಅಂಚೆಚೀಟಿ,महसूल शिक्का
ಹಿಮ್ಮೆ,उलट
ಹಿಂತಿರುಗಿದ,परत केले
ಸಮೀಕ್ಷೆ,पुनरावलोकन
ಪರಿಶೀಲನಾ ಮಂಡಳಿ,पुनरावलोकन मंडळ
ಪರಿಷ್ಕರಿಸು,सुधारित करा
ಪರಿಷ್ಕೃತ ಕಾರ್ಯಸೂಚಿ,सुधारित अजेंडा
ಪರಿಷ್ಕೃತ ಬಜೆಟ್,सुधारित बजेट
ಪರಿಷ್ಕೃತ ಅಂದಾಜು,सुधारित अंदाज
ಪರಿಷ್ಕೃತ ನಿಯಮಗಳು,सुधारित नियम
ಪರಿಷ್ಕರಣೆ,पुनरावृत्ती
ವೇತನ ಪ್ರಮಾಣದ ಪರಿಷ್ಕರಣೆ,वेतनश्रेणीचे पुनरावृत्ती
ಪುನರ್ -ಹ,पुनरुज्जीवन
ಹಿಂತೆಗೆದುಕೊಳ್ಳುವಿಕೆ,रद्द करणे
ರದ್ದು,मागे घेणे
ಕ್ರಾಂತಿ,क्रांती
ಸುತ್ತುತ್ತಿರುವ ನಿಧಿ,रिव्हॉल्व्हिंग फंड
ಬಹುಮಾನ,प्रतिफळ भरून पावले
ಪ್ರತಿಫಲ ಯೋಜನೆ,बक्षीस योजना
ಬಲ,बरोबर
ಸರಿಯಾದ ಹಕ್ಕುದಾರ,हक्काचा हक्क सांगणारा
ಕಠಿಣವಾದ,कठोर
ಗಲಭೆ,दंगा
ಅಪಾಯ,जोखीम
ಅಪಾಯ ಖರೀದಿಗೆ,जोखीम खरेदी
ಪ್ರತಿಸ್ಪರ್ಧಿ,प्रतिस्पर्धी
ರಸ್ತೆಮಾಪಕ,रस्ता मायलेज
ರಸ್ತೆಮದಿ,रोडवे
ಪಾತ್ರ,भूमिका
ಉರುಳಿಸು,रोल
ರೋಲಿಂಗ್ ಯೋಜನೆ,रोलिंग योजना
ಕ್ರಮ ಸಂಖ್ಯೆ,हजेरी क्रमांक
ಗುಡಿಸಲು,रोस्टर
ಸುತ್ತುವುದು,रोटेशन
ಒರಟು,उग्र
ಒರಟು,उग्र प्रत
ಸುತ್ತುವರಿಯುವುದು,गोल बंद
ಮಾರ್ಗ,मार्ग
ವಾಡಿಕೆಯ,दिनचर्या
ವಾಡಿಕೆಯ ಟಿಪ್ಪಣಿ,नियमित टीप
ವಾಡಿಕೆಯ ಪರೀಕ್ಷೆ,नियमित चाचणी
ರಂಗುಟ,रॉयल्टी
ರಬ್ಬರ್ ಸ್ಟಾಂಪ್,रबरी शिक्का
ಒರಟು,उद्धट
ಆಳ್ವಿಕೆ,नियम
ಕೊಲೆಗಾರ,शासक
ನಿಯಮಗಳು ಮತ್ತು ನಿಬಂಧನೆಗಳು,नियम आणि नियम
ವ್ಯವಹಾರದ ನಿಯಮಗಳು,व्यवसायाचे नियम
ತೀರ್ಪು,राज्य
ಆಡಳಿತ ಪಕ್ಷ,सत्ताधारी पार्टी
ವದಂತಿ,अफवा
ನಡೆಸುವ ಸಿಬ್ಬಂದಿ,चालणारे कर्मचारी
ಗ್ರಾಮೀಣಾಭಿವೃದ್ಧಿ,ग्रामीण विकास योजना
ಗ್ರಾಮೀಣ ಉನ್ನತಿ,ग्रामीण उन्नती
ಹಳ್ಳಿಗೊಡು,अडाणी
ಸಬ್ಬಚ್ಚ ರಜೆ,सबबॅटिकल रजा
ಧಾರಾಚಿಸು,तोडफोड
ಗೋಣಿ ಚೀಲ,पोते
ಸುರಕ್ಷಿತ,सुरक्षित
ಸುರಕ್ಷಿತ ಪಾಲನೆ,सुरक्षित कोठडी
ರಕ್ಷಕ,सेफगार्डिंग
ಸುರಕ್ಷತೆ,सुरक्षा
ಸುರಕ್ಷತಾ ಸಾಧನ,सुरक्षा डिव्हाइस
ಸುರಕ್ಷತಾ ನಿಯಮಗಳು,सुरक्षा नियम
ಸಂಬಳ ಪಡೆಯುವ ವರ್ಗ,पगारदार वर्ग
ಸಂಬಳ,पगार
ಸಂಬಳ ಪರಿಶೀಲನೆ,पगार तपासणी
ಸಂಬಳ ಕಡಿತ,पगाराची कपात
ಸಂಬಳ ಪರಿಶೀಲನೆ,पगार पुनरावलोकन
ಸಂಬಳ ರಚನೆ,पगाराची रचना
ಮಾರಾಟ,विक्री डीड
ಮಾರಾಟ ವಿಭಾಗ,विक्री विभाग
ಮಾರಾಟ ತೆರಿಗೆ,विक्री कर
ಪ್ರಮುಖ,ठळक
ರಕ್ಷಣೆ,तारण
ರಕ್ಷಣೆ ಮತ್ತು ಸ್ಕ್ರ್ಯಾಪ್,तारण आणि स्क्रॅप
ಮಾದರಿ,नमुना
ಮಾದರಿ ಪರಿಶೀಲನೆ,नमुना तपासणी
ಮಾದರಿ ಸಮೀಕ್ಷೆ,नमुना सर्वेक्षण
ಮಾದರಿ,नमुना
ಅನುಮೋದನೆ,मंजुरी
ಮಂಜೂರಾದ ಬಜೆಟ್,मंजूर बजेट
ಮಂಜೂರಾದ ಬಜೆಟ್ ಅಂದಾಜು,मंजूर बजेट अंदाज
ಮಂಜೂರಾದ ಯೋಜನೆ,मंजूर प्रकल्प
ಮಂಜೂರಾದ ಶಕ್ತಿ,मंजूर शक्ती
ಮಂಜೂರಾತಿ ಅಧಿಕಾರ,मंजुरी प्राधिकरण
ಅನುಮೋದನೆ ಆದೇಶ,मंजूर ऑर्डर
ಪಾವನಶೀಲತೆ,पवित्रता
ನೈರ್ಮಲ್ಯ,स्वच्छता
ತೃಪ್ತಿ,समाधान
ತೃಪ್ತಿಕರ,समाधानकारक
ಉಳಿತಾಯ ಷರತ್ತು,सेव्हिंग क्लॉज
ಉಳಿತಾಯ ಯೋಜನೆ,बचत योजना
ದಳ,स्केल
ವೇತನದ ಪ್ರಮಾಣ,वेतन स्केल
ಕೊರತೆ,कमतरता
ಕೊರತೆ ಪ್ರದೇಶ,टंचाई क्षेत्र
ಸಂಪನ್ಮೂಲಗಳ ಕೊರತೆ,संसाधनांची कमतरता
ಸನ್ನಿವೇಶ,परिस्थिती
ವೇಳೆ,वेळापत्रक
ನಿಗದಿತ ಬ್ಯಾಂಕ್,अनुसूचित बँक
ಪರಿಶುದ್ಧ ಜಾತಿ,अनुसूचित जाती
ಪರಿಶುದ್ಧ ಬುಡಕಟ್ಟು,अनुसूचित जमात
ಬೇಡಿಕೆಗಳ ವೇಳಾಪಟ್ಟಿ,मागण्यांचे वेळापत्रक
ಪೂರೈಕೆಯ ವೇಳಾಪಟ್ಟಿ,पुरवठा वेळापत्रक
ಯೋಜನೆ,योजना
ವಿದ್ಯಾರ್ಥಿವೇತನ,शिष्यवृत्ती
ವೈಜ್ಞಾನಿಕ ನಿರ್ವಹಣೆ,वैज्ञानिक व्यवस्थापन
