Punjabi,Telugu
ਜਾਦੂ ਦੀ ਅੱਖ,మేజిక్ కన్ను
ਚੁੰਬਕ,అయస్కాంతం
ਚੁੰਬਕੀ ਖੇਤਰ,అయిస్కాంత క్షేత్రం
ਚੁੰਬਕੀ ਪ੍ਰਵਾਹ,అయస్కాంత ప్రవాహం
ਚੁੰਬਕੀ ਖੰਭੇ,అయస్కాంత ధ్రువం
ਚੁੰਬਕੀ ਤੂਫਾਨ,అయస్కాంత తుఫాను
ਚੁੰਬਕੀ ਸਵਿਚ,మాగ్నెటిక్ స్విచ్
ਚੁੰਬਕੀ ਟੇਪ,అయస్కాంత టేప్
ਚੁੰਬਕੀ,అయస్కాంతత్వం
ਮੇਲ ਮਰਜ,మెయిల్ విలీనం
ਮੇਲਿੰਗ ਲਿਸਟ,మెయిలింగ్ జాబితా
ਮੁੱਖ ਕੈਰੀਅਰ,ప్రధాన క్యారియర్
ਕਾਇਮ ਰੱਖੋ,నిర్వహించండి
ਰੱਖ ਰਖਾਵ,నిర్వహణ
ਰੱਖ-ਰਖਾਅ ਟੀਮ,నిర్వహణ బృందం
ਬਹੁਗਿਣਤੀ ਕੈਰੀਅਰ,మెజారిటీ క్యారియర్
ਸੰਪਰਕ ਰੀਲੇਅ ਬਣਾਓ,కాంటాక్ట్ రిలే చేయండి
ਮੇਕ-ਐਂਡ-ਬਰੇਕ ਸਵਿੱਚ,మేక్-అండ్-బ్రేక్ స్విచ్
ਮਰਦ-ਕੁਨੈਕਟਰ,మగ-కనెక్టర్
ਆਦਮੀ ਨੇ ਰੌਲਾ ਪਾਇਆ,మనిషి శబ్దం చేశాడు
ਪ੍ਰਬੰਧਨ ਜਾਣਕਾਰੀ ਪ੍ਰਣਾਲੀ (ਮਿਸ),నిర్వహణ సమాచార వ్యవస్థ (తప్పు)
ਹੇਰਾਫੇਰੀ,మార్చబడింది
ਮੈਨੁਅਲ ਕੰਟਰੋਲ,మాన్యువల్ నియంత్రణ
ਮੈਨੁਅਲ ਵਿਧੀ,మాన్యువల్ పద్ధతి
ਸੁਰੱਖਿਆ ਸਾਵਧਾਨੀ ਦਾ ਦਸਤਾਵੇਜ਼,ముందు జాగ్రత్త యొక్క మాన్యువల్
ਹੱਥੀਂ ਚਲਾਏ ਗਏ,మానవీయంగా పనిచేస్తుంది
ਨਿਰਮਾਤਾ,తయారీదారు
ਮਾਸਕ,ముసుగు
ਮਾਸਕੀ,మాస్కీ
ਮਾਸਕਰ,మాస్కర్
ਮਾਸਕਿੰਗ,మాస్కింగ్
ਮਾਸਕਿੰਗ ਵਰਤਾਓ,మాస్కింగ్ ప్రవర్తన
ਆਡੀਓ ਦਾ ਮਾਸਕਿੰਗ ਪ੍ਰਭਾਵ,ఆడియో యొక్క మాస్కింగ్ ప్రభావం
ਮਾਸਕਿੰਗ ਥ੍ਰੈਸ਼ੋਲਡ,మాస్కింగ్ థ్రెషోల్డ్
ਮਾਸਕਿੰਗ ਟੋਨ,మాస్కింగ్ టోన్
ਮਸਤ,మాస్ట్
ਮਸਤ ਰੇਡੀਏਟਰ,మాస్ట్ రేడియేటర్
ਮਾਸਟਰ ਕੰਟਰੋਲ,మాస్టర్ కంట్రోల్
ਮਾਸਟਰ ਓਸਕਿਲਟਰ,మాస్టర్ ఓసిల్లట్రార్
ਮੈਚ-ਪ੍ਰੇਸ਼ਾਨ,మ్యాచ్-ఇంపెడెన్స్
ਮੈਚਿੰਗ ਨੈਟਵਰਕ,సరిపోయే నెట్‌వర్క్
ਮੈਚਿੰਗ ਸਟੱਬ,మ్యాచింగ్ స్టబ్
ਮੈਚਿੰਗ ਟਰਾਂਸਫਾਰਮਰ,మ్యాచింగ్ ట్రాన్స్ఫార్మర్
ਪਦਾਰਥਕ-ਖਰੀਦ,మెటీరియల్-ప్రోక్వర్
ਮੈਟਰਿਕਸ,మాతృక
ਵੱਧ ਤੋਂ ਵੱਧ,గరిష్టీకరణ
ਵੱਧ ਤੋਂ ਵੱਧ ਮੰਗ ਸੰਕੇਤਕ,గరిష్ట డిమాండ్ సూచిక
ਵੱਧ ਤੋਂ ਵੱਧ ਬਿਜਲੀ ਦੀ ਘਣਤਾ,గరిష్ట శక్తి సాంద్రత
ਵੱਧ ਤੋਂ ਵੱਧ ਸੰਵੇਦਨਸ਼ੀਲਤਾ,గరిష్ట సున్నితత్వం
ਵੱਧ ਤੋਂ ਵੱਧ ਤਾਪਮਾਨ,గరిష్ట ఉష్ణోగ్రత
ਵੱਧ ਤੋਂ ਵੱਧ ਵਰਤੋਂ ਯੋਗ ਬਾਰੰਬਾਰਤਾ,గరిష్టంగా ఉపయోగపడే ఫ్రీక్వెన్సీ
ਵੱਧ ਤੋਂ ਵੱਧ ਮੁੱਲ,గరిష్ట విలువ
ਫੇਲ੍ਹ ਹੋਣ ਦਾ ਸਮਾਂ,వైఫల్యానికి సగటు సమయం
ਮਤਲਬ ਮੁੱਲ,సగటు విలువ
ਮਾਪਿਆ ਸੰਕੇਤ,కొలిచిన సిగ్నల్
ਮਾਪ,కొలత
ਮਾਪਣ ਵਾਲਾ ਉਪਕਰਣ,కొలిచే పరికరం
ਮਾਪਣ ਵਾਲੇ ਉਪਕਰਣ,కొలిచే పరికరాలు
ਮਾਪਣ ਵਾਲੇ ਸਾਧਨ,కొలత పరికరం
ਫੀਲਡ ਦੀ ਤਾਕਤ ਦੇ ਸਾਧਨ ਨੂੰ ਮਾਪਣਾ,క్షేత్ర బలం యొక్క కొలత పరికరం
ਮਾਪਣ ਟੇਪ,కొలిచే టేప్
ਵਿਧੀ,విధానం
ਮੀਡੀਆ ਸਰਵਰ,మీడియా సర్వర్
ਮਾਧਿਅਮ,మధ్యస్థం
ਦਰਮਿਆਨੀ ਬਾਰੰਬਾਰਤਾ,మధ్యస్థ పౌన frequency పున్యం
ਦਰਮਿਆਨੀ ਬਾਰੰਬਾਰਤਾ ਲਹਿਰ,మీడియం ఫ్రీక్వెన్సీ వేవ్
ਦਰਮਿਆਨੀ ਵੇਵ (MW),మీడియం వేవ్ (MW)
ਮੈਗਾ-ਓਮ,మెగా-ఓహెచ్
ਮੇਜਰ,మెగర్
ਯਾਦਦਾਸ਼ਤ,మెమరీ
ਸਲਾਹ ਦੇਣਾ,మార్గదర్శకత్వం
ਮੇਨੂ ਬਾਰ,మెనూ పట్టిక
ਮਰਕਰੀ ਸਵਿਚ,మెర్క్యురీ స్విచ్
ਮਰਜਣਾ,విలీనం
ਸੁਨੇਹਾ,సందేశం
ਮੈਟਾਡੇਟਾ,మెటాడేటా
ਧਾਤ-ਆਕਸਾਈਡ ਸੈਮੀਕੰਡਕਟਰ ਡਿਓਡ,మెటల్-ఆక్సైడ్ సెమీకండక్టర్ డయోడ్
ਮੈਟਲ-ਸ਼ੀਟਡ ਕੇਬਲ,మెటల్-షీట్డ్ కేబుల్
ਮੀਟਰ,మీటర్
ਮੀਟਰਿੰਗ ਪੈਨਲ,మీటరింగ్ ప్యానెల్
ਮੀਕਾ,మైకా
ਮੀਕਾ-ਇਨਸੂਲੇਸ਼ਨ,మైకా-ఇన్సులేషన్
ਮਾਈਕਰੋ-,సూక్ష్మ-
ਮਾਈਕਰੋ ਕੰਪੋਨੈਂਟ,మైక్రో కాంపోనెంట్
ਮਾਈਕਰੋ ਕੰਪਿ computer ਟਰ,మైక్రో కంప్యూటర్
ਮਾਈਕਰੋ-ਕੰਟਰੋਲਰ,మైక్రో కంట్రోలర్
ਮਾਈਕਰੋ-ਇਲੈਕਟ੍ਰਾਨਿਕਸ,మైక్రో-ఎలక్ట్రానిక్స్
ਮਾਈਕ੍ਰੋਫੋਨ,మైక్రోఫోన్
ਮਾਈਕ੍ਰੋਫੋਨਿਕਸ,మైక్రోఫోనిక్స్
ਮਾਈਕ੍ਰੋਪ੍ਰੋਸੈਸਰ,మైక్రోప్రాసెసర్
ਮਾਈਕਰੋ-ਵੋਲਟ (ਐਮਵੀ),కీ సూక్ష్మ వోల్ట్
ਮਾਈਕ੍ਰੋਵੇਵ,మైక్రోవేవ్
ਮਾਈਕ੍ਰੋਵੇਵ ਇਰਾਟਨਾ,మైక్రోవేవ్ యాంటెన్నా
ਮਾਈਕ੍ਰੋਵੇਵ ਸ਼ਤੀਰ,మైక్రోవేవ్ బీమ్
ਮਿਡ-ਬੈਂਡ,మిడ్-బ్యాండ్
ਮਾਈਗ੍ਰੇਸ਼ਨ,వలస
ਮਾਈਗ੍ਰੇਸ਼ਨ ਮਾਰਗ,వలస మార్గం
ਛੋਟਾ,సూక్ష్మ
ਛੋਟਾ,సూక్ష్మీకరించినది
ਘੱਟੋ ਘੱਟ,కనిష్ట
ਘੱਟੋ ਘੱਟ ਤਾਪਮਾਨ,కనీస ఉష్ణోగ్రత
ਘੱਟੋ ਘੱਟ ਵਰਤੋਂ ਯੋਗ ਖੇਤਰ ਦੀ ਤਾਕਤ,కనిష్టంగా ఉపయోగపడే క్షేత్ర బలం
ਘੱਟ ਗਿਣਤੀ ਕੈਰੀਅਰ,మైనారిటీ క్యారియర్
ਗਲਤ,తప్పు
ਰਲਾਉ,కలపండి
ਮਿਕਸਡ ਖਾਲੀ,మిశ్రమ బ్లాంకింగ్
ਮਿਸ਼ਰਤ ਸਿੰਕ,మిశ్రమ సమకాలీకరణ
ਮਿਕਸਰ,మిక్సర్
ਮਿਕਸਰ ਟਿ .ਬ,మిక్సర్ ట్యూబ్
ਮਿਲਾਉਣਾ,మిక్సింగ్
ਮਿਕਸਿੰਗ ਸਰਕਟ,మిక్సింగ్ సర్క్యూట్
Menonic,జ్ఞాపకశక్తి
ਮਨੀਮੋਨਿਕਸ,జ్ఞాపకశక్తి
ਮੋਬਾਈਲ,మొబైల్
ਮੋਬਾਈਲ ਮਲਟੀਮੀਡੀਆ ਐਪਲੀਕੇਸ਼ਨ,మొబైల్ మల్టీమీడియా అప్లికేషన్
ਮੋਬਾਈਲ ਟੀਵੀ,మొబైల్ టీవీ
ਮੋਡ,మోడ్
ਅਸਫਲਤਾ ਦਾ .ੰਗ,వైఫల్య మోడ్
ਪ੍ਰਸਾਰ ਦਾ .ੰਗ,ప్రచార మోడ్
ਮਾਡਲ,మోడల్
ਮਾਡਮ,మోడెమ్
ਆਧੁਨਿਕ ਐਫਐਮ ਟ੍ਰਾਂਸਮੀਟਰ,ఆధునిక FM ట్రాన్స్మిటర్
ਆਧੁਨਿਕ ਰੁਝਾਨ,ఆధునిక పోకడలు
ਸੰਰਚਨਾ ਦੇ .ੰਗਾਂ,కాన్ఫిగరేషన్ మోడ్‌లు
ਸੋਧ,సవరించండి
ਸੋਧਿਆ ਨਿਰੰਤਰ ਲਹਿਰ,మాడ్యులేటెడ్ నిరంతర వేవ్
ਸੰਦਰੁਕ ਸਿਗਨਲ,మాడ్యులేటెడ్ సిగ్నల్
ਮੋੜਿਆ ਹੋਇਆ ਵੇਵਫਾਰਮ,మాడ్యులేటెడ్ వేవ్‌ఫార్మ్
ਸੋਧ,మాడ్యులేషన్
ਸੰਚਾਲਨ ਦਾ ਐਪਲੀਟਿ .ਡ,మాడ్యులేషన్ యాంప్లిట్యూడ్
ਸੋਧ ਸਮਰੱਥਾ,మాడ్యులేషన్ సామర్ధ్యం
ਮੋਡੂਲੇਸ਼ਨ ਬਾਰੰਬਾਰਤਾ,మాడ్యులేషన్ ఫ్రీక్వెన్సీ
ਮੋਡੂਲੇਸ਼ਨ ਇੰਡੈਕਸ,మాడ్యులేషన్ సూచిక
ਸੰਚਾਲਨ ਦੀ ਲੜੀ,మాడ్యులేషన్ లీనియారిటీ
ਸੰਚਾਲਿਤ ਮੀਟਰ,మాడ్యులేషన్ మీటర్
ਸੋਧ ਨਿਗਰਾਨੀ,మాడ్యులేషన్ మానిటర్
ਸੰਵਿਧਾਨਕਤਾ ਪ੍ਰਤੀਸ਼ਤਤਾ,మాడ్యులేషన్ శాతం
ਮੋਡੂਲੇਟਰ,మాడ్యులేటర్
ਮੋਡੀ ule ਲ,మాడ్యూల్
ਨਮੀ,తేమ
ਰਫਤਾਰ,ఊపందుకుంటున్నది
ਮਾਨੀਟਰ,మానిటర్
ਨਿਗਰਾਨੀ,పర్యవేక్షణ
ਨਿਗਰਾਨੀ ਅਤੇ ਵਿਸ਼ਲੇਸ਼ਣ ਤਕਨੀਕਾਂ,పర్యవేక్షణ మరియు విశ్లేషణ పద్ధతులు
ਨਿਗਰਾਨੀ ਅਤੇ ਨਿਯੰਤਰਣ,పర్యవేక్షణ మరియు నియంత్రణ
ਨਿਗਰਾਨੀ ਸਟੇਸ਼ਨ,పర్యవేక్షణ స్టేషన్
ਮੋਨੋਕ੍ਰੋਮ,మోనోక్రోమ్
ਮੋਨੋਫੋਨਿਕ ਟ੍ਰਾਂਸਮਿਸ਼ਨ,మోనోఫోనిక్ ట్రాన్స్మిషన్
ਮੋਰਫ,మార్ఫ్
ਰੋਗ,మార్ఫింగ్
ਮੋਰਫਿਜ਼ਮ,మార్ఫిజం
ਮੋਜ਼ੇਕ,మొజాయిక్
ਮਦਰਬੋਰਡ,మదర్‌బోర్డు
ਮੋਸ਼ਨ ਮੁਆਵਜ਼ਾ,చలన పరిహారం
ਮੋਸ਼ਨ ਅਨੁਮਾਨ,చలన అంచనా
ਮੋਸ਼ਨ ਵੈਕਟਰ,మోషన్ వెక్టర్
ਮੋਸ਼ਨ ਵੀਡੀਓ,మోషన్ వీడియో
ਮੋਟਰ,మోటారు
ਮੋਟਰ ਓਪਰੇਟਰ,మోటారు ఆపరేటర్
ਮੋਟਰ ਸਟਾਰਟਰ,మోటార్ స్టార్టర్
ਮਾਉਂਟ,మౌంట్
ਮਾ ouse ਸ,మౌస్
ਮਾ mouse ਸ ਇੰਟਰਫੇਸ,మౌస్ ఇంటర్ఫేస్
ਅੰਦੋਲਨ,ఉద్యమం
ਮਲਟੀ ਚੈਨਲ ਐਕਸਟੈਂਸ਼ਨ,మల్టీ ఛానల్ పొడిగింపు
ਮਲਟੀਕਾਸਟਿੰਗ,మల్టీకాస్టింగ్
ਬਹੁਕੰਨਸ਼ੇਲ ਸਿਗਨਲ,మల్టీచానెల్ సిగ్నల్స్
ਬਹੁ-ਪੱਖੀ ਮਾਈਕ੍ਰੋਫੋਨ,మల్టీడైరెక్షనల్ మైక్రోఫోన్
ਬਹੁਭਾਸ਼ਾਈ ਟਿੱਪਣੀ,బహుభాషా వ్యాఖ్యానం
ਮਲਟੀਮੀਡੀਆ,మల్టీమీడియా
ਮਲਟੀਮੀਡੀਆ ਕੋਠੀ,మల్టీమీడియా కియోస్క్
ਮਲਟੀਮੀਟਰ,మల్టీమీటర్
ਮਲਟੀਪਾਥ,మల్టీపాత్
ਮਲਟੀਪਾਥ ਰਿਸੈਪਸ਼ਨ,మల్టీపాత్ రిసెప్షన్
ਮਲਟੀਫੇਸ,మల్టీఫేస్
ਮਲਟੀਪਲ,బహుళ
ਮਲਟੀਪਲ ਐਕਸੈਸ ਸਿਸਟਮ,బహుళ యాక్సెస్ సిస్టమ్
ਮਲਟੀਪਲੈਕਸ,మల్టీప్లెక్స్
ਮਲਟੀਪਲੈਕਸਰ,మల్టీప్లెక్సర్
ਮਲਟੀਪਲੈਕਸਿੰਗ,మల్టీప్లెక్సింగ్
ਮਲਟੀਸਟੇਜ ਐਂਪਲੀਫਾਇਰ,మల్టీస్టేజ్ యాంప్లిఫైయర్
ਮਲਟੀਟਾਸਕਿੰਗ,మల్టీ టాస్కింగ్
ਮਲਟੀਵੀਬਰੇਟਰ,మల్టీవిబ్రేటర్
ਮੂਕ,మ్యూట్
ਆਪਸੀ ਚਾਲ,పరస్పర ప్రవర్తన
ਆਪਸੀ ਰੁਕਾਵਟ,పరస్పర ఇంపెడెన్స్
ਆਪਸੀ ਝੁਲਸ,పరస్పర ఇండక్టెన్స్
ਆਪਸੀ ਦਖਲ,పరస్పర జోక్యం
ਨੈਨੋ-ਟੈਕਨੋਲੋਜੀ,నానో-టెక్నాలజీ
ਤੰਗ ਪੱਟੀ,సన్నని ఊచ
ਸੌੜਾ,ఇరుకైన కాస్టికింగ్
ਕੁਦਰਤੀ ਖਰੜਾ,సహజ ముసాయిదా
ਨੇਵੀਗੇਟਰ,నావిగేటర్
ਨਕਾਰਾਤਮਕ,ప్రతికూల
ਨਕਾਰਾਤਮਕ ਪੱਖਪਾਤ,ప్రతికూల పక్షపాతం
ਨਕਾਰਾਤਮਕ ਚਾਰਜ,ప్రతికూల ఛార్జ్
ਨਕਾਰਾਤਮਕ ਪ੍ਰਤੀਕ੍ਰਿਆ,వ్యతిరేకమైన ఫీడ్ బ్యాక్
ਨਕਾਰਾਤਮਕ ਸਿਖਰ,ప్రతికూల శిఖరం
ਨਕਾਰਾਤਮਕ ਵਿਰੋਧ,ప్రతికూల నిరోధకత
ਸ਼ੁੱਧ ਲਾਭ,నికర లాభం
ਸ਼ੁੱਧ ਨੁਕਸਾਨ,నికర నష్టం
ਨੈੱਟਕਿਟ,నెటెకెట్
ਨੈੱਟਵਰਕ,నెట్‌వర్క్
ਨੈਟਵਰਕ ਵਿਸ਼ਲੇਸ਼ਕ,నెట్‌వర్క్ ఎనలైజర్
ਨੈੱਟਵਰਕ ਫਾਇਲ ਸਿਸਟਮ,నెట్‌వర్క్ ఫైల్ సిస్టమ్
ਨੈਟਵਰਕ ਪਲੈਨਿੰਗ,నెట్‌వర్క్ ప్లానింగ్
ਨੈਟਵਰਕ ਸਮਾਪਤੀ,నెట్‌వర్క్ ముగింపు
ਨੈੱਟਵਰਕਿੰਗ,నెట్‌వర్కింగ్
ਨਿਰਪੱਖ,తటస్థ
ਨਿਰਵਿਘਨ,తటస్థీకరణ
ਨਿ News ਜ਼ ਰੂਮ ਆਟੋਮੈਟਿਕ,న్యూస్ రూమ్ ఆటోమేషన్
Nible,నిబ్బెల్
Niche,సముచితం
ਕੋਈ ਲੋਡ ਟੈਸਟ ਨਹੀਂ,లోడ్ పరీక్ష లేదు
ਨੋਡ,నోడ్
ਸ਼ੋਰ,శబ్దం
ਸ਼ੋਰ ਸ਼ਰਾਖਕ,శబ్దం ఫిగర్
ਸ਼ੋਰ ਫਿਲਟਰ,శబ్దం వడపోత
ਰੌਲਾ ਫਰਸ਼,శబ్దం అంతస్తు
ਸ਼ੋਰ ਗੇਟ,శబ్దం గేట్
ਸ਼ੋਰ ਇਮਿ .ਸ਼ਨ,శబ్దం రోగనిరోధక శక్తి
ਸ਼ੋਰ ਕਾਤਲ,శబ్దం కిల్లర్
ਸ਼ੋਰ ਦਾ ਪੱਧਰ,శబ్ద స్థాయి
ਸ਼ੋਰ ਸ਼ਕਤੀ,శబ్దం శక్తి
ਸ਼ੋਰ ਨੂੰ ਰੂਪ ਦੇਣ ਵਾਲੇ ਵਟਾਈਜ਼ਰ,శబ్దం ఆకారపు క్వాంటైజర్
ਸ਼ੋਰ ਸਰੋਤ,శబ్దం మూలం
ਸ਼ੋਰ ਨੂੰ ਦਬਾਉਣ ਵਾਲੀ ਸਰਕਟ,శబ్దం అణచివేత సర్క్యూట్
ਸ਼ੋਰ ਨੂੰ ਦਬਾਉਣ ਵਾਲਾ,శబ్దం అణచివేత
ਸ਼ੋਰ ਦਾ ਤਾਪਮਾਨ,శబ్దం ఉష్ణోగ్రత
ਸ਼ੋਰ ਦਾ ਤਾਪਮਾਨ,శబ్దం ఉష్ణోగ్రత
ਸ਼ੋਰ ਤਿਕੋਣ,శబ్దం త్రిభుజం
ਸ਼ੋਰ ਵੋਲਟੇਜ,శబ్దం వోల్టేజ్
ਸ਼ੋਰ,శబ్దం లేనిది
ਸ਼ੋਰ ਰਹਿਤ ਕੋਡਿੰਗ,శబ్దం లేని కోడింగ్
ਸ਼ੋਰ ਸ਼ਰਾਬੇ ਦੀ ਰਿਸੈਪਸ਼ਨ,ధ్వనించే రిసెప్షన్
ਨਾਮਾਤਰ ਵਰਤੋਂ ਯੋਗ ਖੇਤਰ ਦੀ ਤਾਕਤ,నామమాత్రపు ఉపయోగపడే క్షేత్ర బలం
ਗੈਰ-ਸਰਕਾਰੀ ਮਾਈਕ੍ਰੋਫੋਨ,నాన్-డైరెసిటోనల్ మైక్రోఫోన్
ਗੈਰ-ਅਸੁਰੱਖਿਅਤ ਲੋਡ,ప్రేరేపించని లోడ్
ਗੈਰ-ਸਪਸ਼ਟ ਟੱਗਰ,ప్రేరణ లేని నిరోధకత
ਗੈਰ-ਸਿਨੋosoidal ਵੇਵ,సినోసోయిడల్ వేవ్
ਗੈਰ-ਅਸਥਿਰ ਮੈਮੋਰੀ,అస్థిర జ్ఞాపకశక్తి
ਨਾ ਹੀ ਗੇਟ,గేట్ లేదా గేట్
ਸਧਾਰਣ ਗਤੀ,సాధారణ వేగం
ਸਧਾਰਣ ਸਪਲਾਈ,సాధారణ సరఫరా
ਡਿਗਰੀ,గీత
ਡਿਗਰੀ ਫਿਲਟਰ,నాచ్ ఫిల్టర్
ਸੰਖਿਆਤਮਕ,సంఖ్యా
ਸੰਖਿਆਤਮਕ ਤੌਰ 'ਤੇ ਨਿਯੰਤਰਿਤ c ਸਿਲੇਟਰ,సంఖ్యాపరంగా నియంత్రిత ఓసిలేటర్
ਗਿਰੀ-ਬੋਲਟ,గింజ-బోల్ట్
ਨਿਆਵਵਾਦੀ-ਸ਼ੈਨਨ ਥੀਰਮੇਮ,నైక్విస్ట్-షానన్ సిద్ధాంతం
ਆਬਜੈਕਟ-ਅਧਾਰਿਤ,ఆబ్జెక్ట్ ఓరియంటెడ్
ਅਕਤੂਬਰ,అష్ట
ਬਾਰੰਬਾਰਤਾ ਦਾ ਅਕਤੂਬਰ,ఫ్రీక్వెన్సీ యొక్క అష్టపది
Octett,ఆక్టేట్
ਆਫ-ਲਾਈਨ,ఆఫ్-లైన్
ਆਫਸੈੱਟ,ఆఫ్‌సెట్
ਓਮ,ఓం
ਓਮ ਮੀਟਰ,ఓం మీటర్
ਤੇਲ ਸਰਕਟ ਤੋੜਨ ਵਾਲਾ,ఆయిల్ సర్క్యూట్ బ్రేకర్
ਤੇਲ ਫਿਲਟਰ,ఆయిల్ ఫిల్టర్
ਤੇਲ ਡੁੱਬ ਗਿਆ,చమురు మునిగిపోయింది
ਤੇਲ ਪੱਧਰ ਦਾ ਗੇਜ,చమురు స్థాయి గేజ్
ਓਮਨੀ-ਦਿਸ਼ਾਵੀ ਐਂਟੀਨਾ,ఓమ్ని-డైరెక్షనల్ యాంటెన్నా
ਓਮਨੀ-ਦਿਸ਼ਾਵੀ ਮਾਈਕ੍ਰੋਫੋਨ,ఓమ్ని-డైరెక్షనల్ మైక్రోఫోన్
