Tamil,Kannada
நினைவக வரைபடம்,ಮೆಮೊರಿ ನಕ್ಷೆ
நினைவக வரைபட I/O,ಮೆಮೊರಿ ಮ್ಯಾಪ್ ಮಾಡಲಾದ I/O
நினைவக மாதிரி,ಮೆಮೊರಿ ಮಾದರಿ
நினைவக தொகுதி,ಮೆಮೊರಿ ಮಾಡ್ಯೂಲ್
நினைவக சுட்டி பதிவு,ಮೆಮೊರಿ ಪಾಯಿಂಟರ್ ರಿಜಿಸ್ಟರ್
ஞாபக சக்தி,ನೆನಪಿನ ಶಕ್ತಿ
நினைவக பாதுகாப்பு,ಮೆಮೊರಿ ರಕ್ಷಣೆ
நினைவக குறிப்பு வழிமுறை,ಮೆಮೊರಿ ಉಲ್ಲೇಖ ಸೂಚನೆ
நினைவக குடியிருப்பு திட்டம்,ಮೆಮೊರಿ ರೆಸಿಡೆಂಟ್ ಪ್ರೋಗ್ರಾಂ
நினைவக அலகு,ಮೆಮೊರಿ ಘಟಕ
பட்டியல்,ಮೆನು
மெனு பார்,ಮೆನು ಬಾರ್
மெனு டிரைவ்,ಮೆನು ಡ್ರೈವ್
மெனு தேர்வு,ಮೆನು ಆಯ್ಕೆ
மெனு-உந்துதல் நிரல்,ಮೆನು-ಚಾಲಿತ ಪ್ರೋಗ್ರಾಂ
ஒன்றிணைக்கவும்,ವಿಲೀನಗೊಳ್ಳಲು
பரிமாற்ற வரிசையை ஒன்றிணைத்தல்,ವಿನಿಮಯ ರೀತಿಯ ವಿಲೀನ
ஒன்றிணைக்கும் வகை,ವಿಲೀನ ರೀತಿಯ
இணைத்தல்,ವಿಲೀನಗೊಳಿಸಲಾಗುತ್ತಿದೆ
கண்ணி நெட்வொர்க்,ಜಾಲರಿ ಜಾಲ
செய்தி அனுப்புதல்,ಸಂದೇಶ ಕಳುಹಿಸುವಿಕೆ
செய்தி,ಸಂದೇಶ
செய்தி அங்கீகாரம்,ಸಂದೇಶ ದೃಢೀಕರಣ
செய்தி பெட்டி,ಸಂದೇಶ ಪೆಟ್ಟಿಗೆ
செய்தி சுற்று,ಸಂದೇಶ ಸರ್ಕ್ಯೂಟ್
செய்தி வடிவம்,ಸಂದೇಶ ಸ್ವರೂಪ
செய்தி தலைப்பு,ಸಂದೇಶದ ಹೆಡರ್
செய்தி முறை,ಸಂದೇಶ ಮೋಡ್
செய்தி அனுப்புதல்,ಸಂದೇಶ ರವಾನೆ
செய்தி வாக்கெடுப்பு,ಸಂದೇಶ ಪೋಲಿಂಗ್
செய்தி வரிசை,ಸಂದೇಶ ಕ್ಯೂ
செய்தி சுவிட்ச்,ಸಂದೇಶ ಸ್ವಿಚ್
செய்தி உரை,ಸಂದೇಶ ಪಠ್ಯ
செய்தி பரிமாற்ற முகவர்,ಸಂದೇಶ ವರ್ಗಾವಣೆ ಏಜೆಂಟ್
மெட்டா அசெம்பிளர்,ಮೆಟಾ ಅಸೆಂಬ್ಲರ್
மெட்டா வகுப்பு,ಮೆಟಾ ವರ್ಗ
மெட்டா தொகுப்பு,ಮೆಟಾ ಸಂಕಲನ
மெட்டா கம்பைலர்,ಮೆಟಾ ಕಂಪೈಲರ್
மெட்டா மொழி,ಮೆಟಾ ಭಾಷೆ
மெட்டா நெட்வொர்க்,ಮೆಟಾ ನೆಟ್ವರ್ಕ್
மெட்டா அமைப்பு,ಮೆಟಾ ವ್ಯವಸ್ಥೆ
முறை,ವಿಧಾನ
பெருநகரப் பகுதி நெட்வொர்க் (MAN),ಮೆಟ್ರೋಪಾಲಿಟನ್ ಏರಿಯಾ ನೆಟ್‌ವರ್ಕ್ (MAN)
மைக்ரோ,ಸೂಕ್ಷ್ಮ
மைக்ரோ குறியீடு,ಮೈಕ್ರೋ ಕೋಡ್
மைக்ரோ கணினி,ಮೈಕ್ರೋ ಕಂಪ್ಯೂಟರ್
நுண் கட்டுப்படுத்தி,ಸೂಕ್ಷ್ಮ ನಿಯಂತ್ರಕ
நுண் சுழற்சி,ಸೂಕ್ಷ್ಮ ಚಕ್ರ
மைக்ரோ எலக்ட்ரானிக் மெக்கானிக்கல் சிஸ்டம் (MEMS),ಮೈಕ್ರೋ ಎಲೆಕ್ಟ್ರಾನಿಕ್ ಮೆಕ್ಯಾನಿಕಲ್ ಸಿಸ್ಟಮ್ (MEMS)
மைக்ரோ எலக்ட்ரானிக்ஸ்,ಸೂಕ್ಷ್ಮ ಎಲೆಕ್ಟ್ರಾನಿಕ್ಸ್
மைக்ரோ சிறிய அங்கீகாரம்,ಸೂಕ್ಷ್ಮ ಕಿರುಅಧಿಕಾರ
மைக்ரோ ஆர்டர்,ಸೂಕ್ಷ್ಮ ಆದೇಶ
மைக்ரோ/மெயின்பிரேம் இணைப்பு,ಮೈಕ್ರೋ/ಮೇನ್‌ಫ್ರೇಮ್ ಲಿಂಕ್
மைக்ரோசிப்,ಮೈಕ್ರೋಚಿಪ್
மைக்ரோகோபோல்,ಮೈಕ್ರೋಕೋಬೋಲ್
மைக்ரோகோட்,ಮೈಕ್ರೋಕೋಡ್
மைக்ரோஃபிச்,ಮೈಕ್ರೋಫಿಚೆ
மைக்ரோஃப்ளாப்பி,ಮೈಕ್ರೋಫ್ಲೋಪಿ
மைக்ரோஃபார்ம் ரீடர்,ಮೈಕ್ರೋಫಾರ್ಮ್ ರೀಡರ್
மைக்ரோஃப்ரேம்,ಮೈಕ್ರೋಫ್ರೇಮ್
மைக்ரோகிராபிக்ஸ்,ಮೈಕ್ರೋಗ್ರಾಫಿಕ್ಸ್
ஒலிவாங்கி,ಮೈಕ್ರೊಫೋನ್
மைக்ரோஃபோட்டோகிராஃப்,ಮೈಕ್ರೋಫೋಟೋಗ್ರಾಫ್
நுண்செயலி அலகு,ಮೈಕ್ರೋಪ್ರೊಸೆಸಿಂಗ್ ಘಟಕ
நுண்செயலி,ಮೈಕ್ರೋಪ್ರೊಸೆಸರ್
நுண்செயலி சிப்,ಮೈಕ್ರೊಪ್ರೊಸೆಸರ್ ಚಿಪ್
நுண்செயலி தொகுப்பி,ಮೈಕ್ರೊಪ್ರೊಸೆಸರ್ ಕಂಪೈಲರ್
நுண்செயலி அலகு (MPU),ಮೈಕ್ರೊಪ್ರೊಸೆಸರ್ ಘಟಕ (MPU)
நுண் நிரல்,ಮೈಕ್ರೋಪ್ರೋಗ್ರಾಂ
நுண்வரிசை,ಸೂಕ್ಷ್ಮ ಅನುಕ್ರಮ
மைக்ரோசாப்ட்,ಮೈಕ್ರೋಸಾಫ್ಟ್
மைக்ரோசாஃப்ட் ஜன்னல்கள்,ಮೈಕ್ರೋಸಾಫ್ಟ್ ಕಿಟಕಿಗಳು
மைக்ரோவேவ்,ಮೈಕ್ರೋವೇವ್
நுண்ணலை இணைப்பு,ಮೈಕ್ರೋವೇವ್ ಲಿಂಕ್
நுண்ணலை பரப்புதல்,ಮೈಕ್ರೋವೇವ್ ಪ್ರಸರಣ
நடுத்தர மேலாண்மை,ಮಧ್ಯಮ ನಿರ್ವಹಣೆ
மிடில்வேர்,ಮಿಡ್ಲ್ವೇರ್
மிடிகம்ப்யூட்டர்,ಮಿಡಿಕಂಪ್ಯೂಟರ್
நடுப்புள்ளி,ಮಧ್ಯಬಿಂದು
இடைக்காலம்,ಮಧ್ಯಾವಧಿ
இடம்பெயர்வு பாதை,ವಲಸೆ ಮಾರ್ಗ
ஒரு வினாடிக்கு மில்லியன் வழிமுறைகள் (MIPS),ಪ್ರತಿ ಸೆಕೆಂಡಿಗೆ ಮಿಲಿಯನ್ ಸೂಚನೆಗಳು (MIPS)
சிறிய கணினி,ಮಿನಿಕಂಪ್ಯೂಟರ್
மினிடிஸ்கெட்,ಮಿನಿಡಿಸ್ಕೆಟ್
குறைந்தபட்ச கர்னல்,ಕನಿಷ್ಠ ಕರ್ನಲ್
குறைந்தபட்ச தயாரிப்பு,ಕನಿಷ್ಠ ಉತ್ಪನ್ನ
குறைந்தபட்ச மரம்,ಕನಿಷ್ಠ ಮರ
minimax (min-max) அல்காரிதம்,ಮಿನಿಮ್ಯಾಕ್ಸ್ (ನಿಮಿಷ-ಗರಿಷ್ಠ) ಅಲ್ಗಾರಿದಮ್
குறைந்தபட்ச செயல்முறை,ಕನಿಷ್ಠ ವಿಧಾನ
குறைந்தபட்ச செலவு பரந்த மரம்,ಕನಿಷ್ಠ ವೆಚ್ಚ ವ್ಯಾಪಿಸಿರುವ ಮರ
குறைந்தபட்ச தாமதக் குறியீட்டு முறை,ಕನಿಷ್ಠ ಲೇಟೆನ್ಸಿ ಕೋಡಿಂಗ್
சிறிய சாதனம்,ಚಿಕ್ಕ ಸಾಧನ
மின்டெரிம்,ಮಿಂಟೆರಿಮ್
கழித்தல் கொடி,ಮೈನಸ್ ಧ್ವಜ
கழித்தல் கொடி,ಮೈನಸ್ ಧ್ವಜ
கழித்தல் மண்டலம்,ಮೈನಸ್ ವಲಯ
கண்ணாடி,ಕನ್ನಡಿ
கண்ணாடி தளம்,ಕನ್ನಡಿ ಸೈಟ್
கலப்பு-ரேடிக்ஸ் குறியீடு,ಮಿಶ್ರ-ರಾಡಿಕ್ಸ್ ಸಂಕೇತ
கலவை,ಮಿಕ್ಸರ್
நினைவாற்றல்,ಜ್ಞಾಪಕಾರ್ಥಕ
நினைவு முகவரி,ಜ್ಞಾಪಕ ವಿಳಾಸ
நினைவாற்றல்,ಜ್ಞಾಪಕಶಾಸ್ತ್ರ
கைபேசி,ಮೊಬೈಲ್
மொபைல் கம்ப்யூட்டிங்,ಮೊಬೈಲ್ ಕಂಪ್ಯೂಟಿಂಗ್
மாதிரி,ಮಾದರಿ
முறையற்ற ஆசிரியர்,ಮಾದರಿಯಿಲ್ಲದ ಸಂಪಾದಕ
மாடலிங்,ಮಾಡೆಲಿಂಗ್
மோடம்,ಮೋಡೆಮ್
மிதமான,ಮಧ್ಯಮ
நிதானம்,ಮಿತಗೊಳಿಸುವಿಕೆ
மதிப்பீட்டாளர்,ಮಾಡರೇಟರ್
மாற்றியமைக்கப்பட்ட அறிவுறுத்தல்,ಮಾರ್ಪಡಿಸಿದ ಸೂಚನೆ
மாற்றியமைப்பவர்,ಪರಿವರ್ತಕ
மாற்றி பிட்,ಮಾರ್ಪಡಿಸುವ ಬಿಟ್
மாற்றியமைக்கவும்,ಮಾರ್ಪಡಿಸಿ
மட்டு,ಮಾಡ್ಯುಲರ್
மாடுலாரிட்டி,ಮಾಡ್ಯುಲಾರಿಟಿ
பண்பேற்றம்,ಮಾಡ್ಯುಲೇಶನ್
தொகுதி,ಘಟಕ
தொகுதி கட்டமைப்பு,ಮಾಡ್ಯೂಲ್ ಆರ್ಕಿಟೆಕ್ಚರ್
கண்காணிக்கவும்,ಮಾನಿಟರ್
கண்காணிப்பு திட்டம்,ಮೇಲ್ವಿಚಾರಣೆ ಕಾರ್ಯಕ್ರಮ
மோனோக்ரோம் காட்சி,ಮೊನೊಕ್ರೋಮ್ ಪ್ರದರ್ಶನ
ஒற்றைக்கல் ஒருங்கிணைந்த சுற்று,ಏಕಶಿಲೆಯ ಇಂಟಿಗ್ರೇಟೆಡ್ ಸರ್ಕ್ಯೂಟ್
ஒற்றைக்கல் தொழில்நுட்பம்,ಏಕಶಿಲೆಯ ತಂತ್ರಜ್ಞಾನ
மோனோஸ்பேஸ் எழுத்துரு,ಮಾನೋಸ್ಪೇಸ್ ಫಾಂಟ್
மோனோஸ்டபிள்,ಮೊನೊಸ್ಟೇಬಲ್
மோனோடோரிசிட்டி,ಏಕತಾನತೆ
மார்பு,ಮಾರ್ಫ್
மார்பிம்,ಮಾರ್ಫೀಮ್
மார்பிசம்,ಮಾರ್ಫಿಸಮ್
அடமானம்,ಅಡಮಾನ
mosfet (MOSFET),ಮಾಸ್ಫೆಟ್ (MOSFET)
மிக முக்கியமான பிட்,ಅತ್ಯಂತ ಮಹತ್ವದ ಬಿಟ್
தாய் பலகை,ಮದರ್ ಬೋರ್ಡ್
அம்மா பதிவு,ತಾಯಿ ನೋಂದಣಿ
இயக்க படம்,ಚಲನಚಿತ್ರ
மோஷன் பிக்சர் நிபுணர்கள் குழு (MPEG),ಚಲನ ಚಿತ್ರ ತಜ್ಞರ ಗುಂಪು (MPEG)
மவுண்ட்,ಮೌಂಟ್
சுட்டி,ಇಲಿ
நகர்வு,ಸರಿಸಿ
பாத்திரத்தை நகர்த்தவும்,ಪಾತ್ರವನ್ನು ಸರಿಸಿ
MS-DOS,MS-DOS
MS-விண்டோஸ்,MS-Windows
பல அம்சம்,ಬಹು ಅಂಶ
பல செயலி,ಬಹು ಪ್ರೊಸೆಸರ್
பல நிரலாக்க,ಬಹು ಪ್ರೋಗ್ರಾಮಿಂಗ್
பல பணி,ಬಹು ಕಾರ್ಯ
மல்டிபஸ்,ಮಲ್ಟಿಬಸ್
மல்டிகாஸ்ட்,ಮಲ್ಟಿಕಾಸ್ಟ್
மல்டிகாஸ்ட் முகவரி,ಮಲ್ಟಿಕಾಸ್ಟ್ ವಿಳಾಸ
மல்டிகாஸ்டிங்,ಮಲ್ಟಿಕಾಸ್ಟಿಂಗ್
மல்டிசிப்,ಮಲ್ಟಿಚಿಪ್
மல்டிக்ஸ்,ಮಲ್ಟಿಕ್ಸ್
பல வேலை செயல்பாடு,ಬಹುಕಾರ್ಯ ಕಾರ್ಯಾಚರಣೆ
பல நிலை நினைவகம்,ಬಹು ಹಂತದ ಸ್ಮರಣೆ
மல்டிமீடியா தொழில்நுட்பம்,ಮಲ್ಟಿಮೀಡಿಯಾ ತಂತ್ರಜ್ಞಾನ
மல்டிமோட்,ಮಲ್ಟಿಮೋಡ್
பல,ಬಹು
பல துல்லியம்,ಬಹು ನಿಖರತೆ
பல பின்னடைவு,ಬಹು ಹಿಂಜರಿತ
மல்டிபிளக்ஸ்,ಮಲ್ಟಿಪ್ಲೆಕ್ಸ್
மல்டிபிளக்ஸ் முறை,ಮಲ್ಟಿಪ್ಲೆಕ್ಸ್ ಮೋಡ್
மல்டிபிளெக்சர்,ಮಲ್ಟಿಪ್ಲೆಕ್ಸರ್
மல்டிபிளெக்சிங்,ಮಲ್ಟಿಪ್ಲೆಕ್ಸಿಂಗ್
பலமுனை நெட்வொர்க்,ಮಲ್ಟಿಪಾಯಿಂಟ್ ನೆಟ್ವರ್ಕ್
பல செயலாக்கம்,ಮಲ್ಟಿಪ್ರೊಸೆಸಿಂಗ್
பல்செயலி அமைப்பு,ಮಲ್ಟಿಪ್ರೊಸೆಸರ್ ಸಿಸ್ಟಮ್
பல்நோக்கு இணைய அஞ்சல் விரிவாக்கம் (MIME),ಬಹುಪಯೋಗಿ ಇಂಟರ್ನೆಟ್ ಮೇಲ್ ವಿಸ್ತರಣೆ (MIME)
பல அட்டவணை,ಮಲ್ಟಿಶೆಡ್ಯೂಲ್
மல்டிஸ்டேஷன்,ಮಲ್ಟಿಸ್ಟೇಷನ್
மல்டித்ரெடிங்,ಮಲ್ಟಿಥ್ರೆಡಿಂಗ್
பல மதிப்புள்ள தர்க்கம்,ಬಹು ಮೌಲ್ಯದ ತರ್ಕ
பன்முக பகுப்பாய்வு,ಬಹುವಿಧದ ವಿಶ್ಲೇಷಣೆ
மல்டிவிபிரேட்டர்,ಮಲ್ಟಿವೈಬ್ರೇಟರ್
பரஸ்பர விலக்கல்,ಪರಸ್ಪರ ಹೊರಗಿಡುವಿಕೆ
பரஸ்பர தகவல்,ಪರಸ್ಪರ ಮಾಹಿತಿ
அப்பாவி பயனர்,ನಿಷ್ಕಪಟ ಬಳಕೆದಾರ
பெயர் சேவையகம்,ಹೆಸರು ಸರ್ವರ್
NAND செயல்பாடு,NAND ಕಾರ್ಯಾಚರಣೆ
நானோ,ನ್ಯಾನೋ
குறுகிய இசைக்குழு,ಕಿರಿದಾದ ಬ್ಯಾಂಡ್
தேசிய தகவல் உள்கட்டமைப்பு,ರಾಷ್ಟ್ರೀಯ ಮಾಹಿತಿ ಮೂಲಸೌಕರ್ಯ
தேசிய தகவல் தரநிலை அமைப்பு (NAND NISO),ರಾಷ್ಟ್ರೀಯ ಮಾಹಿತಿ ಗುಣಮಟ್ಟ ಸಂಸ್ಥೆ (NAND NISO)
சொந்த குறியீடு,ಸ್ಥಳೀಯ ಕೋಡ್
சொந்த தொகுப்பாளர்,ಸ್ಥಳೀಯ ಕಂಪೈಲರ್
சொந்த மென்பொருள்,ಸ್ಥಳೀಯ ಸಾಫ್ಟ್ವೇರ್
இயற்கை தொகுப்பி,ನೈಸರ್ಗಿಕ ಕಂಪೈಲರ್
இயற்கை மொழி செயலாக்கம்,ನೈಸರ್ಗಿಕ ಭಾಷಾ ಸಂಸ್ಕರಣೆ
இயற்கை மொழி வினா,ಸಹಜ ಭಾಷೆಯ ಪ್ರಶ್ನೆ
இயற்கை எண்,ನೈಸರ್ಗಿಕ ಸಂಖ್ಯೆ
வழிசெலுத்தல்,ನ್ಯಾವಿಗೇಷನ್
நேவிகேட்டர்,ನ್ಯಾವಿಗೇಟರ್
எதிர்மறை தர்க்கம்,ನಕಾರಾತ್ಮಕ ತರ್ಕ
உள்ளமை வளையம்,ನೆಸ್ಟೆಡ್ ಲೂಪ್
உள்ளமைக்கப்பட்ட மேக்ரோக்கள்,ನೆಸ್ಟೆಡ್ ಮ್ಯಾಕ್ರೋಗಳು
நிகர,ನಿವ್ವಳ
நிகர முகவரி,ನಿವ್ವಳ ವಿಳಾಸ
நிகர குடிமகன்,ನಿವ್ವಳ ನಾಗರಿಕ
நெட்ஸ்கேப் நேவிகேட்டர்,ನೆಟ್‌ಸ್ಕೇಪ್ ನ್ಯಾವಿಗೇಟರ್
பிணைய அணுகல் கட்டுப்பாடு,ನೆಟ್ವರ್ಕ್ ಪ್ರವೇಶ ನಿಯಂತ್ರಣ
பிணைய கட்டமைப்பு,ನೆಟ್ವರ್ಕ್ ಆರ್ಕಿಟೆಕ್ಚರ್
பிணைய கோப்பு முறைமை (NFS),ನೆಟ್ವರ್ಕ್ ಫೈಲ್ ಸಿಸ್ಟಮ್ (NFS)
பிணைய ஒருமைப்பாடு,ನೆಟ್ವರ್ಕ್ ಸಮಗ್ರತೆ
பிணைய இணைப்பு,ನೆಟ್ವರ್ಕ್ ಇಂಟರ್ಕನೆಕ್ಷನ್
பிணைய அடுக்கு,ನೆಟ್ವರ್ಕ್ ಪದರ
பிணைய மேலாண்மை,ನೆಟ್ವರ್ಕ್ ನಿರ್ವಹಣೆ
பிணைய இடவியல்,ನೆಟ್ವರ್ಕ್ ಟೋಪೋಲಜಿ
நெட்வொர்க் மெய்நிகர் முனையம்,ನೆಟ್ವರ್ಕ್ ವರ್ಚುವಲ್ ಟರ್ಮಿನಲ್
நடுநிலை ரிலே,ತಟಸ್ಥ ರಿಲೇ
நடுநிலை பரிமாற்றம்,ತಟಸ್ಥ ಪ್ರಸರಣ
புதிய வரி எழுத்து,ಹೊಸ ಸಾಲಿನ ಪಾತ್ರ
புதிய ஒத்திசைவு,ಹೊಸ ಸಿಂಕ್
NFS/நெட்வொர்க் கோப்பு,NFS/ನೆಟ್‌ವರ್ಕ್ ಫೈಲ್
