Malayalam,Telugu
മൈക്രോസ്പോർമെന്റ് ടെട്രാഡ്,మైక్రోస్పోర్ టెట్రాడ్
മൈക്രോസ്പോർഫിൾ,మైక్రోస్పోర్ఫిల్
മൈക്രോസ്പോറം,మైక్రోస్పోరం
മൈക്രോടോം,మైక్రోటోమ్
മൈക്രോട്യൂബിൾ ട്രിപ്പിൾ,మైక్రోట్యూబుల్ ట్రిపుల్
മൈക്രോടോംബൂൾ ഇരട്ട,మైక్రోటూబ్యూల్ డబుల్
മൈക്രോവില്ലി,మైక్రోవిల్లి
മാന്റ്റൈൻഷൻ,మిక్చురిషన్
മിഡ്ബെയ്ൻ,మిడ్‌బ్రేన్
മിഡിൽ സെറെബെല്ലർ പെഡങ്കിൾ,మిడిల్ సెరెబెల్లార్ పెడన్కిల్
മധ്യ ചെവി,మధ్య చెవి
മിഡിൽ ലമെല്ല,మిడిల్ లామెల్లా
മിഡ്ഗട്ട്,మిడ్‌గట్
മിഡ്വൈഫ് ടോഡ്,మంత్రసాని టోడ్
കുടിയേറ്റക്കാരൻ,వలస
കുടിയേറ്റം,వలస
പാൽ പഞ്ചസാര,పాలు చక్కెర
പാൽ ഉൽപാദിപ്പിക്കുന്ന ഗ്രന്ഥി,పాలు ఉత్పత్తి చేసే గ్రంథి
മില്ലറ്റ്,మిల్లెట్
ലിറ്ററിന് മില്ലിയോസ്മോൾ,లీటరుకు మిల్లియోస్మోల్
മിൽവാസ്,మిల్వస్
മിമിക്രി,మిమిక్రీ
മിനാമത്ത രോഗം,మినామాటా వ్యాధి
അയിര്,ఖనిజ
ധാതു ഘടകം,ఖనిజ మూలకం
ധാതു പോഷകാഹാരം,ఖనిజ పోషణ
ധാതുവൽക്കരണം,ఖనిజీకరణ
മിനരലോ കോർട്ടികോയിഡ്,ఖనిజ కార్టికాయిడ్
മിനിയേച്ചർ മാഗ്നെറ്റ്,సూక్ష్మ అయస్కాంతం
ഖനന പ്രവർത്തനം,మైనింగ్ ఆపరేషన్
മിനിസാറ്റലൈറ്റ്,మినిసాటెలైట్
ചെറിയ തോട്,మైనర్ గాడి
Miiocene,మియోసిన్
മിയോഹിപ്പസ്,మియోహిప్పస్
മിറാബിലിസ്,మిరాబిలిస్
ലഘകം,తీవ్రతను తగ్గించడం
മിടോകോൺട്രിയ,మైటోకాండ్రియా
മൈറ്റോകോൺഡ്രിയൽ മാട്രിക്സ്,మైటోకాన్డ్రియల్ మ్యాట్రిక్స్
മൈറ്റോസിസ്,మైటోసిస్
മിതൽ വാൽവ് (BICUSPID വാൽവ്),మిత్వసి
മിക്സഡ് ഗ്രന്ഥി,మిశ్రమ గ్రంథి
മിക്സഡ് ഞരമ്പുകൾ,మిశ్రమ నరాలు
മിക്സോട്രോഫിക്,మిక్సోట్రోఫిక్
മൊബൈൽ കാരിയർ,మొబైల్ క్యారియర్
മൊബൈൽ ഉറവിടം,మొబైల్ మూలం
ചലനക്ഷമത,మొబిలిటీ
മിതമായ പരിക്ക്,మితమైన గాయం
മോഡേൺ മെഡിസിൻ,ఆధునిక medicine షధం
ആധുനിക സമൂഹം,ఆధునిక సమాజం
മോഡനിബിലിറ്റി,సవరణ
പരിഷ്ക്കരിച്ച ഡിഹാബർഡ് അനുപാതം,సవరించిన డైహీబర్డ్ నిష్పత్తి
പരിഷ്ക്കരിച്ച റൂട്ട്,సవరించిన రూట్
മൊഡ്യൂലേറ്റ്,మాడ్యులేట్
പ്രവർത്തനത്തിന്റെ മോഡുലേഷൻ,చర్య యొక్క మాడ్యులేషన్
മോഡുലേറ്റർ പദാർത്ഥം,మాడ్యులేటర్ పదార్ధం
ഈര്പ്പം,తేమ
ഈർപ്പം കമ്മി,తేమ లోటు
മോലാർ പല്ലുകൾ,మోలార్ పళ్ళు
അണപ്പല്ല്,మోలార్
പെരുച്ചാഴി,మోల్
പെരുച്ചാഴി,మోల్
പെരുച്ചാഴി,మోల్
മോൾ (മോൾ),కన్నము
മോളിക്യുലർ ബയോളജി,అణు జీవశాస్త్రం
മോളിക്യുലർ ജനിതക വിശകലനം,పరమాణు జన్యు విశ్లేషణ
തന്മാത്രാ നില,పరమాణు స్థాయి
തന്മാത്ര മെസഞ്ചർ,మాలిక్యులర్ మెసెంజర్
മോളിക്ലാർ ചലനം,పరమాణు కదలిక
തന്മാത്ര നൈട്രജൻ വാതകം,పరమాణు నత్రజని వాయువు
തന്മാത്രാ സംഘടന,మాలిక్యులర్ ఆర్గనైజేషన్
തന്മാത്ര കത്രിക,మాలిక్యులర్ కత్తెర
തന്മാത്രാ ശസ്ത്രക്രിയാ സമീപനം,పరమాణు శస్త్రచికిత్స విధానం
തന്മാത്ര സ്യൂച്ചർ,మాలిక్యులర్ కుట్టు
തന്മാത്ര,అణువు
മോളസ്ക്,మొలస్క్
Molluscivors,మొలస్సివరస్
മോളിബ്ഡിനം,మాలిబ్డినం
മോമോഡിക്ക,మోమోర్డికా
മോൺന്റിയൻ,మొనాండ్రియా
മോൺണ്ടി,మొనాండ్రీ
മെറാസ് പർശസ്,మొనాస్కస్ పర్పురియస్
മോനേര,మోనెరా
മോണിലിഫോം,మోనిలిఫార్మ్
നിരന്തരം നിരീക്ഷിക്കുക,మానిటర్
നിരന്തരം നിരീക്ഷിക്കുക,మానిటర్
മോണോ ലെയർ,మోనో పొర
മോണോഡെൽഫീസ്,మోనోఅడెల్ఫస్
മോണോബാസിക് ഫോസ്ഫേറ്റ്,మోనోబాసిక్ ఫాస్ఫేట్
മോണോബ്ലാസ്റ്റിക്,మోనోబ్లాస్టిక్
മോണോകാഷ്യൽ,మోనోకాసియల్
മോണോക്ലലൈലി,మోనోక్లామిడియస్
മോണോസിസ്ട്രിക്,మోనోసిస్ట్రోనిక్
മോണോക്ലോണൽ ആന്റിബോഡി,మోనోక్లోనల్ యాంటీబాడీ
മോണോകോക്കസ്,మోనోకాకస్
മോണോകോട്ടിഡൺ,మోనోకోటిలెడాన్
മോണോസിസ്റ്റിക്,మోనోసిస్టిక్
മോണോസിസ്റ്റിസ്,మోనోసిస్టిస్
മോണോസൈറ്റ്,మోనోసైట్
മോണോസിഷ്യസ്,మోనోసియస్
മോണോഗ്രാഫ്,మోనోగ్రాఫ్
മോനോഹൈബ്രിഡ്,మోనోహైబ్రిడ్
മോണോമർ,మోనోమర్
മോണോമെറിക് ജി-ആക്ടിൻ,మోనోమెరిక్ జి-ఆక్టిన్
മോണോസക്ചറൈഡ്,మోనోసాకరైడ్
മോണോസോഡിയം ഉപ്പ്,మోనోసోడియం ఉప్పు
മോണോസോമിക്,మోనోసోమిక్
മോണോസ്പെയർ,మోనోస్పెర్మీ
മോണോസ്പോറിക് വികസനം,మోనోస్పోరిక్ అభివృద్ధి
മോണോട്രോപ്പ,మోనోట్రోపా
Monosygot സമാന ഇരട്ട,మోనోజైగోటిక్ ఒకేలాంటి జంట
മോൺട്രിയൽ ഉടമ്പടി,మాంట్రియల్ ఒప్పందం
മൂഡ് ഡിസോർഡർ,మూడ్ డిజార్డర్
മോറിംഗ,మోరింగ
മോർഫലാക്സിസ് (മോർഫാകാക്റ്റിക്),మర్మమైన ప్రేరకములు
മോർഫിൻ,మార్ఫిన్
മോർഫോജെനിസിസ്,మోర్ఫోజెనిసిస్
മോർഫോളജിക്കൽ അഡാപ്റ്റേഷൻ,పదనిర్మాణ అనుసరణ
മോർഫോളജി,పదనిర్మాణ శాస్త్రం
മോഴ്സ് കോഡ്,మోర్స్ కోడ్
മരണനിരപ്പ്,మరణాలు
മരണനിരപ്പ്,మరణాలు
മരണനിരപ്പ്,మరణాలు
മൊസൈസിസം,మొజాయిసిజం
മൊസൈക് കാഴ്ച,మొజాయిక్ విజన్
ചതുപ്പുനിലം,నాచు
നിശാശലഭം,చిమ్మట
മാതൃ അക്ഷം,తల్లి అక్షం
Minkif,మూలాంశం
കാലഹരണപ്പെട്ട ഫോം,మోటైల్ రూపం
കരിനിൽ ബീപ്പ്,మోటైల్ బీజాంశం
മോട്ടോര് ഫൈബർ,మోటారు ఫైబర్
മോട്ടോർ ന്യൂറോൺ,మోటారు న్యూరాన్
അച്ചുത,అచ్చు
ചലനം,ఉద్యమం
ലോക്കോമോന്റെ ചലനം,లోకోమోషన్ యొక్క కదలిక
എം-ഫേസ് ഘടകം പ്രോത്സാഹിപ്പിക്കുന്നു (എംപിഎഫ്),M- ఫేజ్ ప్రమోటింగ్ ఫ్యాక్టర్ (MPF)
മിറിഗൽ,MRIGAL
മ്യൂക്കോവലിക്ക്,మ్యూకోపెప్టైడ్
