Telugu,Hindi
నోడ్ జీన్,नॉड जीन
నోడ్,पर्वसंधि
నాడ్యూల్,ग्रंथिका
శబ్దం అవరోధం,रव अवरोध
శబ్ద కాలుష్యం,ध्वनि प्रदूषण
నామకరణం,नामपद्धति
అల్లర్లు కాని స్థాయి,अविकल्पी स्तर
నాన్-సజల దశ,अजलीय प्रावस्था
నాన్-బయోడిగ్రేడబుల్,अजैवनिम्नीकरणीय
నాన్-కార్డేట్ మరియు కార్డేట్,अरज्जुकी और रज्जुकी
పోటీ లేని నిరోధం,अस्पर्धी संदमन
నాన్-సైక్లిక్ ఫోటోఫాస్ఫోరైలేషన్,अचक्रीय प्रकाश-फॉस्फोरिलीयन
నాన్-సైటోప్లాస్మిక్ ప్రాంతం,अकोशिकाद्रव्यी क्षेत्र
నాన్-డిస్జక్షన్,अवियोजन
నాన్‌ఎండోస్పెర్మిక్,अभ्रूणपोषी
నాన్-ఎంజైమాటిక్ గ్లైకోసైలేషన్,गैर-एंजाइमी ग्लायकोसायलेसन (ग्लाइकेसन)
ఆగ్ని వ్యాప్తి చేయని,अ-ज्वलनशील
పుష్పించే మొక్క,अपुष्पी पादप
నాన్-ఫంక్షనల్,अ-प्रकार्यत्मिक
గ్రీన్ కానిది,अ-हरित
నాన్-హిస్టోన్ క్రోమోజోమల్ ప్రోటీన్,अ-हिस्टोन गुणसूत्री प्रोटीन
నాన్-హిస్టోన్ ప్రోటీన్,हिस्टोनरहित प्रोटीन
నాన్-లెగమినస్ ప్లాంట్,फलीरहित पादप
లిగ్నిఫైడ్,अलिग्निनयित
పరిమితం కాని కాంతి,अ-सीमक प्रकाश
జీవించని వనరులు,निर्जीव संसाधन
Wored హించనిది,मज्जारहित
మోటైల్ కాని రూపం,अगतिशील रूप
మోటైల్ కాని బీజాంశం,अचल बीजाणु
నాన్-మైలినేటెడ్,माइलिनरहित
స్థానికేతర జాతులు,गैर-स्थानिक जाति
నాన్-ఆక్సిజెనిక్,अनॉक्सीजनिक
నాన్-ఫోటోసింథటిక్ శిలీంధ్రాలు,अप्रकाशसंश्लेषी कवक
నాన్-పాయింట్ మూలం,"अबिंदु स्रोत, बिंदु-इतर स्रोत"
ధ్రువ రహిత తోక,अध्रुवी पुच्छ
క్వాంటిటేటివ్ పరిశీలన,अ-मात्रात्मक प्रेक्षण
నాన్-రెసిప్రోకల్ ట్రాన్స్‌లోకేషన్,अव्युत्क्रम स्थानांतरण
తగ్గించని చక్కెర,अनपचयी शर्करा
నాన్-సెన్స్ RNA,निरर्थक आर.एन.ए.
నాన్ టాక్సిక్,निराविषी
విషం లేని,निर्जीविष
నాన్-టైబ్రేట్ కార్డేట్,अकशेरुकी रज्जुकी
కలప కాని అటవీ ఉత్పత్తి,काष्ठेतर वन उत्पाद
నోరాడ్రినలిన్,नॉरएड्रीनलिन
నోరాడ్రెనలినెర్జిక్,नॉरएड्रीनलिन उत्तेजक
ముక్కు ముక్క,नोज पीस
నోస్టాక్,नॉस्टॉक
నోటోకార్డ్,"पृष्ठरज्जु, नोटोकॉर्ड"
పోషణ,पोषण
న్యూసెల్లస్,"बीजांडकाय, न्यूसेलस"
అణు ధార్మిక కవచం,केंद्रक आवरण
అణు అయస్కాంత ప్రతిధ్వని,नाभिकीय चुंबकीय अनुनाद
అణు పొర,केंद्रक झिल्ली
అణు కర్మాగారం,नाभिकीय संयंत्र
