Punjabi,Telugu
ਆਕਸੀਜਨ ਭੰਗ ਕਰਵ,ఆక్సిజన్ డిస్సోసియేషన్ కర్వ్
ਆਕਸੀਜਨਜ,ఆక్సిజనేస్
ਆਕਸੀਜਨਡ,ఆక్సిజనేటెడ్
ਆਕਸੀਜਨਜ਼,ఆక్సిజనేషన్
ਆਕਸੀਟੀਨਿਕ ਟਿ oul ਸਲ ਗਲੈਂਡ,ఆక్సింటిక్ గొట్టపు గ్రంథి
ਆਕਸੀਟੋਸਿਨ,ఆక్సిటోసిన్
ਸੀਪ,ఓస్టెర్
ਓਜ਼ੋਨ,ఓజోన్
ਓਜ਼ੋਨ ਮੋਰੀ,ఓజోన్ రంధ్రం
ਓਜ਼ੋਨ ਪਰਤ,ఓజోన్ పొర
ਪਚੀਨਾਮਾ,పచీనేమా
ਪਿੱਚੀਟੀਨ,పాచీటెన్
ਪੈਕੇਜਿੰਗ ਸੈੱਲ,ప్యాకేజింగ్ సెల్
ਡੀਐਨਏ ਹੇਲਿਕਸ ਦੀ ਪੈਕਿੰਗ,DNA హెలిక్స్ యొక్క ప్యాగింగ్
ਪੇਅਰਡ ਕੁਨੈਕਸ਼ਨ,జత చేసిన కనెక్షన్
ਪਲਾਏਂਟੌਂਟੋਲੋਜੀਕਲ ਸਬੂਤ,పాలియోంటాలజికల్ సాక్ష్యం
ਪਲਾਓਟੋਲੋਜਿਸਟ,పాలియోంటాలజిస్ట్
ਪਲਾਏਂਟੋਲੋਜੀ,పాలియోంటాలజీ
ਪਾਲੀਓਸਿਨ,పాలియోసిన్
ਪਾਲੀਓਜ਼ੋਇਕ,పాలిజోయిక్
Palindromic,పాలిండ్రోమిక్
ਪਾਲਿੰਡ੍ਰੋਮੋਮਿਕ ਨਿ nec ਕਲੀਏਟਾਈਡ ਤਰਤੀਬ,పాలిండ్రోమిక్ న్యూక్లియోటైడ్ సీక్వెన్స్
ਪਾਮ ਕ੍ਰੀਜ਼,పామ్ క్రీజ్
ਪਾਮਟੀ,పాల్మేట్
ਖਰਗੋਤਾ ਮਿਸ਼ਰਿਤ ਪੱਤਾ,పామిలీ కాంపౌండ్ లీఫ్
ਧੜਕਣ,పాల్పిటేషన్
ਪੈਨਕ੍ਰੀਆਟਿਕ ਆਈਲੈਟ,ప్యాంక్రియాటిక్ ఐలెట్
Pangene,పాంగేన్
ਪਨੁਸ,పన్నస్
ਪਨਸੁਰਮੀਆ,పాన్స్పెర్మియా
ਪਾਂਥੀਰਾ,పాంథెరా
ਪੈਂਟਥਿਨੇਕ ਐਸਿਡ,పాంటోథెనిక్ ఆమ్లం
ਪਾਪਵਰ ਸੋਮਨੀਫਰਮ,పాపావర్ సోమ్నిఫెరం
ਪੇਪਰ ਕ੍ਰੋਮੈਟੋਗ੍ਰਾਫੀ,పేపర్ క్రోమాటోగ్రఫీ
Papiliooidee,పాపిలియోయిడీ
ਪਪੀਲਾ,పాపిల్లా
ਪੱਕਿਲੇਟ,పాపిలేట్
ਪੱਪਸ,పప్పస్
ਬਰਾਬਰ ਫੋਕਲ,పార్ ఫోకల్
ਪੈਰਾ ਹਮਦਰਦ ਡਿਵੀਜ਼ਨ,పారా సానుభూతి డివిజన్
ਪੈਰਾਸੈਂਟ੍ਰਿਕ,పారాసెంట్రిక్
ਪੈਰਾਡੌਕਿਨ,పారడాక్సిన్
ਪੈਰਾਫਿਨ,పారాఫిన్
ਅਧਰ੍ਹਿਪਸ,పారాహిప్పస్
ਪੈਰਲਲ ਈਵੇਲੂਸ਼ਨ,సమాంతర పరిణామం
ਪੈਰਲਲ ਨਾੜੀ,సమాంతర సిర
ਪੈਰਲਲ ਜ਼ਹਿਰੀਲਾ,సమాంతర వెనిషన్
ਪੈਰਾਮੀਟਰ ਮੁੱਲ,పారామితి విలువ
ਪੈਰਾਪੋਡੀਅਮ,పారాపోడియం
ਪਰਜੀਵੀ,పరాన్నజీవి
ਪਰਜੀਵੀ,పరాన్నజీవి
ਪਰਜੀਵੀ ਜਾਨਵਰ,పరాన్నజీవి జంతువు
ਪਰਜੀਵੀਤਾ,పరాన్నజీవి
ਪੈਰਾਸੈਮਪੈਥੈਟਿਕ,పారాసింపథెటిక్
ਪੈਰਾਥਾਈਡ,పారాథైరాయిడ్
ਪੈਰਾਮੋਨਿਕ ਅੰਦੋਲਨ,పారాటోనిక్ ఉద్యమం
ਪੈਰਾਪੈਨਿਕੂਲਰ ਨਿ nuc ਕਲੀਅਸ,పారావెంట్రిక్యులర్ న్యూక్లియస్
ਪੈਰਾਜ਼ੋਆ,పారాజోవా
ਪੈਰਾਜ਼ੋਆਨ,పారాజోవాన్
ਪਾਰਭਾਨੀ ਕ੍ਰਾਂਤੀ,పార్భానీ క్రాంటి
ਪੈਰੈਂਚਾਈਮਾ ਸੈੱਲ,పరేన్చైమా సెల్
ਅਗਨੀ,పరేన్చైమాటస్
ਮਾਪਿਆਂ ਦੀ ਆਬਾਦੀ,తల్లిదండ్రుల జనాభా
ਪੇਰੈਂਟਲ,తల్లిదండ్రుల
Perietal,ప్యారిటల్
Perillal ਸੈੱਲ,ప్యారిటల్ సెల్
ਪੈਰਿਅਲ ਲੋਬ,ప్యారిటల్ లోబ్
ਪੈਰੀਟੇਲਜ਼,ప్యారిటల్స్
ਪੈਰਾਪਿਨੇਟ,పారిపిన్నేట్
ਪੈਟੀਡ ਗਲੈਂਡ,పరోటిడ్ గ్రంధి
ਪਾਰਸ ਡਿਸਟਾਲਸ,పార్స్ డిస్టాలిస్
ਪਾਰਸ ਵਿਚੋਲਗੀ,పార్స్ ఇంటర్మీడియా
ਪਾਰਥੇਨੀਅਮ,పార్థేనియం
ਪਾਰਟਹੀਨੋਕਾਰ,పార్థినోకార్పీ
ਪਾਰਟਹੇਨੇਗੇਨੇਸਿਸ,పార్థినోజెనిసిస్
ਅੰਸ਼ਕ ਦਬਾਅ,పాక్షిక ఒత్తిడి
ਅੰਸ਼ਕ ਪ੍ਰਤੀਬਿੰਬ,పాక్షిక ప్రతిబింబం
ਖਾਸ ਮਾਮਲਾ,ప్రత్యేక విషయం
ਭਾਗ ਗੁਣਕ,విభజన గుణకం
ਪਾਸਕਲ,పాస్కల్
ਪੈਸਿਵ ਛੋਟ,నిష్క్రియాత్మక రోగనిరోధక శక్తి
ਨਮੂਨਾ ਮਚਾ ਦਿੱਤਾ,అతికించిన నమూనా
ਪਾਸਚਰਾਈਜ਼ੇਸ਼ਨ,పాశ్చరైజేషన్
ਪਟੇਲਾ,పాటెల్లా
ਪਟੇਲਾ ਇਲੀਅਮ,పాటెల్లా ఇలియం
ਜਰਾਸੀਮ,వ్యాధికారక
ਜਰਾਸੀਮ ਬੈਕਟੀਰੀਆ,వ్యాధికారక బాక్టీరియా
ਜਰਾਸੀਮਤਾ,వ్యాధికారకత
ਪੈਥੋਲੋਜੀ,పాథాలజీ
ਪੈਥੋਲੋਜੀ,పాథాలజీ
ਮਾਰਗ,మార్గం
ਮਾਰਗ,మార్గం
ਪੈਟਰਨਿੰਗ ਵਾਧਾ,నమూనా పెరుగుదల
ਫੁੱਟਪਾਥ ਐਪੀਥੀਲੀਅਮ,పేవ్మెంట్ ఎపిథీలియం
ਪਾਵੋ,పావో
ਪੀਅਰ ਬਾਜਰੇ,పియర్ మిల్లెట్
ਪਰਲ ਓਇਸਟਰ,పెర్ల్ ఓస్టెర్
ਪਿਕੇਟ,పెక్టేట్
ਪੈਕਟਿਕ ਪੋਲੀਸੈਕਰਾਈਡ,పెక్టిక్ పాలిసాకరైడ్
ਪਸ਼ੂ,పెక్టిక్
ਪਸ਼ੂ,పెక్టిక్
ਪੈਕਟਿਨ,పెక్టిన్
ਪੈਕਟਿਨਸ,పెక్టినేస్
ਪੈਕਟੋਰਲ ਫਿਨ,పెక్టోరల్ ఫిన్
ਪੈਕਟੋਰਲ ਕਮੀ,పెక్టోరల్ కవచం
ਪੇਡਿਕਲਲੇਟ,పెడిసెల్లెట్
ਪੇਡਨਕਲ,పెడన్కిల్
ਦਬਾਅ,తోటి ఒత్తిడి
ਪੇਲਜਿਕ ਮੱਛੀ,పెలాజిక్ చేప
ਪੇਲਿਕਲ,పెల్లికిల్
ਪੇਡੂ ਕਮੀ,కటి గింకి
ਪੇਡ,పెల్విస్
ਪੇਡ,పెల్విస్
ਪੇਲੀਕੋਸੌਰ,పెలికోసార్
ਪੇਂਗੁਇਨ,పెంగ్విన్
ਪੈਨਸਿਲਿਨ ਵਿਰੋਧ,పెన్సిలిన్ నిరోధకత
ਪੈਨਸਿਲਿਨ,పెన్సిలిన్
ਪੈਨਸਿਲਿਅਮ ਨੋਟੈਟਮ,పెన్సిలియం నోనాటమ్
ਪੁਨਰਜੀ ਦੇ ਮਾਈਟਸ,పురుషాంగం మీటస్
ਲਿੰਗ,పురుషాంగం
ਪੇਨੂਲਟਾ,పెనులాటా
ਪੈਂਟਮੇਰ,పెంటామెర్
ਪੈਂਤਰਸ,పెంటామెరోస్
ਪੈਂਟਾਜ਼,పెంటోస్
ਪੈਪੋ,పెపో
ਮਿਰਦਾਰ ਕੀੜਾ,పెప్పర్డ్ చిమ్మట
ਪੈਪਿਨ,పెప్సిన్
ਪੈਪਸਿਨੋਜਨ,పెప్సినోజెన్
ਪੇਪਟਿਕ ਸੈੱਲ,పెప్టిక్ సెల్
ਪੇਪਟਾਈਡ ਬਾਂਡ,పెప్టైడ్ బాండ్
ਪੈਪਟਿਡੋਗਲਾਈਕਨ,పెప్టిడోగ్లైకాన్
ਪੈਪਟਿਡੋਗਨ ਝਿੱਲੀ,పెప్టిడోగ్లైకాన్ పొర
ਪੈਪਟਿਡਾਈਲ ਟ੍ਰਾਂਸਜ਼ੀਰੇਜ,పెప్టిడైల్ బదిలీ
ਪਰਚਲੋਰੇਟ ਲੂਣ,పెర్క్లోరేట్ ఉప్పు
ਜਲਣ,పెరెంటేషన్
ਸਦੀਵੀ,శాశ్వత
Perianth,పెరియంత్
ਮੁਸ਼ਕਲ,పెరిబులమ్
ਪੈਰੀਵਾਦੀ ਸਾਈਨਸ,పెరికార్డియల్ సైనస్
ਪੈਰੀਕੀਅਮ,పెరికార్డియం
ਪੇਰੀਕਾਰਪ,పెరికార్ప్
ਪੈਰੀਸੈਂਟ੍ਰਿਕ,పెరిసెంట్రిక్
ਪੈਸੀਕਲ,పెరిసైకిల్
Perfermm,పెరిడెర్మ్
Ingighynous,పెరిజినస్
Perकikaryon,పెరిక్యోన్
Perinlmph,పెరిలీమ్ఫ్
ਪੈਰੀਨੇਰੀਅਲ ਸਾਈਨਸ,పెరినిరల్ సైనస్
Perinineium,పెరినూరియం
ਪਰੀਂਯੂਕਲੇਅਰ ਸਪੇਸ,పెరిన్యూక్లియర్ స్పేస్
ਪੀਰੀਅਡ,కాలం
ਪੀਰੀਅਡ,కాలం
ਸਮੇਂ-ਸਮੇਂ ਤੇ,ఆవర్తన
ਸਮੇਂ-ਸਮੇਂ ਤੇ ਪਰਹੇਜ਼,ఆవర్తన సంయమనం
ਪੈਰੀਫਿਰਲ ਦਿਮਾਗੀ ਪ੍ਰਣਾਲੀ,పరిధీయ నాడీ వ్యవస్థ
ਪੈਰੀਫਿਰਲ ਨਯੂਰਾਈਟਿਸ,పరిధీయ న్యూరిటిస్
ਪੈਰੀਫਿਰਲ ਪ੍ਰੋਟੀਨ,పరిధీయ ప్రోటీన్
ਪੈਰੀਪਲਾਨੇਟਾ ਅਮੈਰੀਕਾ,పెరిప్లానేటా అమెరికానా
ਪੈਰੀਫਲਾਸਮਿਕ ਸਪੇਸ,పెరిప్లాస్మిక్ స్థలం
ਪੈਰੀਸਪਰਸਮ,పెరిస్పెర్మ్
ਪੈਰੀਟੈਸਸਿਸ,పెరిస్టాల్సిస్
ਪੈਰੀਸਟਾਲਟਿਕ ਵੇਵ,పెరిస్టాల్టిక్ వేవ్
ਵਿਸ਼ਵਾਸ,పెరిస్టోమ్
ਪੈਰੀਸਟੋਮੀਅਮ,పెరిస్టోమియం
ਪੈਰੀਟੋਨਿਅਮ,పెరిటోనియం
ਪੈਰੀਟ੍ਰੀਮ,పెరిట్రీమ్
ਪੈਰੀਵਸੈਲ ਸਾਈਨਸ,పెరివిసెరల్ సైనస్
Permafrost ਪੋਲਰ ਖੇਤਰ,శాశ్వత ధ్రువ ప్రాంతం
Permafet,పారగమ్యత
ਪਾਰਯੋਗ,పారగమ్య
ਪਾਰਯੋਗ ਸਤਹ,పారగమ్య ఉపరితలం
ਪਰਮੀਅਨ ਅਵਧੀ,పెర్మియన్ కాలం
ਪਰਆਕਸਾਈਡ ਬਾਇਓਸਿੰਥੇਸਿਸ,పెరాక్సైడ్ బయోసింథసిస్
ਪਰੌਕਸਿਸੋਮ,పెరాక్సిసోమ్
Peroxyacedel nitrate (ਪੈਨ),పెళ్ళిరి
ਸਥਿਰ,నిరంతర
ਸਥਿਰ,నిరంతర
ਲਗਾਤਾਰ ਪੱਤਾ,నిరంతర ఆకు
ਵਿਅਕਤੀਗਤ,పర్సనల్
ਵਿਅਕਤੀਗਤ ਫੁੱਲ,వ్యక్తిత్వ పువ్వు
ਪਰਟੁਸਿਸ,పెర్టుస్సిస్
ਕੀੜੇ ਵਿਰੋਧ,తెగులు నిరోధకత
ਕੀੜੇਮਾਰ ਦਵਾਈਆਂ,పురుగుమందు
ਪਾਲਤੂ ਜਾਨਵਰ,పెంపుడు జంతువు
ਪਾਲਤੂਆਂ ਦੀ ਬੋਤਲ,పెట్ బాటిల్
ਪੰਛੀ,పెటల్
ਪੇਥਿਡੀਨ,పెథిడిన్
Petiole,పెటియోల్
ਪੈਟਰੋ-ਰਸਾਇਣਕ,పెట్రో-కెమికల్
ਪੈਟਰੋਮੀਜ਼ੋਨ,పెట్రోమైజోన్
ਪੈਟੂਨਿਆ,పెటునియా
ਫਾਈਫਾਈਸੈ,Phaeopheceae
ਫੇਜ਼ ਪ੍ਰੇਤ,ఫేజ్ దెయ్యం
ਫੇਜ,ఫేజ్
ਫੈਗੋਸੈੱਟ,ఫాగోసైట్
ਉਪਦੇਸ਼ਕ,ఫాగోసైటిక్
ਫੈਗੋਸਾਈਟਿਕ ਬੈਰੀਅਰ,ఫాగోసైటిక్ అవరోధం
ਫੌਗੋਸੋਸਾਈਟਿਕ ਵੈੱਕਲੂਓਓਲ,ఫాగోసైటిక్ వాక్యూల్
ਫੈਗੋਸਾਈਟੋਸਿਸ,ఫాగోసైటోసిస్
ਫਗੇਗੋਮ,ఫాగోజోమ్
ਫੈਗੋਟ੍ਰੋਫ,ఫాగోట్రోఫ్
ਫੇਲ੍ਹ,ఫలాంజ్
ਫੈਲੋਮੀਅਰ,ఫలోమెర్
ਫਰੇਗਮ,ఫనేరోగామ్
ਫਰੇਰਾਗਾਮਾਮਾ,ఫనేరోగామా
ਫਾਰਮਾਸੋਲੋਜੀਕਲ ਤੌਰ ਤੇ,C షధశాస్త్రపరంగా
ਫਾਰਮਾਸੋਲੋਜੀ,ఫార్మకాలజీ
ਫਾਰਮੇਸੀ,ఫార్మసీ
ਫੈਰੈਂਜੀਆ ਗਿੱਲ-ਸਲੀਪ,ఫారింజియా గిల్-స్లిట్
ਫੈਰਿਨਲ ਨਫ੍ਰਿਡਿਆ,ఫారింజియల్ నెఫ్రిడియా
ਫੈਰਨੈਕਸ,ఫారింక్స్
ਪੜਾਅ,దశ
ਪੜਾਅ,దశ
ਪ੍ਰਾਪਰਸਕੋਪ,దశ కాంట్రాస్ట్ మైక్రోస్కోప్
ਲੰਬੀ ਦਾ ਪੜਾਅ,పొడిగింపు యొక్క దశ
ਪਰਿਪੱਕਤਾ ਦਾ ਪੜਾਅ,పరిపక్వత యొక్క దశ
ਫਿਲੇਮ,ఫెలెం
ਫੇਲੋਡਰਮ,ఫెలోడెర్మ్
ਫੇਲੋਜੈਨ,ఫెలోజెన్
ਪਾਇਨੇਟਿਕ,ఫినెటిక్
ਫੈਨੋਕੋਪੀ,ఫినోకోపీ
ਫੈਨੋਲੋਜੀ,ఫినాలజీ
ਵਰਤਾਰੇ,దృగ్విషయం
ਫੈਨੋਟਾਈਪ,ఫినోటైప్
ਫਾਈਨੋਟਾਈਪਿਕ ਪੱਧਰ,సమలక్షణ స్థాయి
ਫਨੋਟਾਈਪਿਕ ਪਲਾਸਟਿਕ,ఫినోటైపిక్ ప్లాస్టిసిటీ
ਫੀਨੀਲਕੇਟੂਰੀਆ,ఫినైల్కెటోనురియా
ਫੈਨਲਪੀਵਿਕ ਐਸਿਡ,ఫెనిల్పైరువిక్ ఆమ్లం
ਪਾਈਟੋਫੇਟਿਨ (ਫੂਫਾਈਟਿਨ),పుప్రెలు
Phays isa,ఫెరెటిమా
ਬਲੈਗਮ,కఫం
ਫਿਓਨਾਇਕੋਪਟਰਸ,ఫోనికోప్టెరస్
ਫਿਓਨਾਈਕਸ ਡੇੱਕਲਾਈਫਰਾ,ఫీనిక్స్ డాక్టిలిఫెరా
ਫਿਲਿਅਮ ਟੈਨੈਕਸ,ఫోర్మియం టెనాక్స్
ਫਾਸਫੇਟ ਗ੍ਰੈਨਿ ule ਲ,ఫాస్ఫేట్ గ్రాన్యూల్
ਫਾਸਫੇਟਿਡਲੀਨਿਟਸਿਟੋਲ,ఫాస్ఫాటిడైలినోసిటాల్
ਫਾਸਫੇਟਾਈਜਿੰਗ ਬੈਕਟੀਰੀਆ,ఫాస్ఫాటైజింగ్ బ్యాక్టీరియా
ਫਾਸਫੋਡੀਸਟਰ ਲਿੰਕਜ,ఫాస్ఫోడీస్టర్ అనుసంధానం
ਫਾਸਫੋਡੀਸਟੀਰੇਸ,ఫాస్ఫోడీస్టేరేస్
ਫਾਸਫੋਇਨਲ ਪਾਇਰੂਵੇਟ,ఫాస్ఫోయెనోల్ పైరువాట్
ਫਾਸਫ਼ੋਫ੍ਰੈਕਟੋਕਿਨਸ,ఫాస్ఫోఫ్రక్టోకినేస్
ਫਾਸਫੋਗਲੁਕਨੇਟ ਡੀਹਾਈਡ੍ਰੋਜਨਸ,ఫాస్ఫోగ్లూకోనేట్ డీహైడ్రోజినేస్
ਫਾਸਫੋਗਲ,ఫాస్ఫోగ్లూకోనేట్
ਫਾਸਫੋਗਲਾਈਸੈਰੇਡਾਈਡ,ఫాస్ఫోగ్లైసెరాల్డిహైడ్
ਫਾਸਫੋਲੀਪਿਡ,ఫాస్ఫోలిపిడ్
ਫਾਸਫੋਰਸ ਚੱਕਰ,భాస్వరం చక్రం
ਫਾਸਫਰੀਲੇਸ਼ਨ ਪ੍ਰਤੀਕਰਮ,ఫాస్ఫోరైలేషన్ ప్రతిచర్య
ਫੋਟੋਸਸੀ,ఫోటోర్‌స్పిరేషన్
ਫੋਟੋ ਆਟੋਟਰੋਫਿਕ ਜੈਵਿਕ,ఫోటోఆటోట్రోఫిక్ జీవి
ਫੋਟੋ ਕੈਮੀਕਲ ਸਮੋਗ,ఫోటోకెమికల్ స్మోగ్
ਫੋਟੋਲੀਸਿਸ,ఫోటోలిసిస్
ਫੋਟੋਨ,ఫోటాన్
ਫੋਟੋ!,ఫోటోనాస్టీ
ਫੋਟੋ-ਆਕਸੀਕਰਨ,ఫోటో-ఆక్సీకరణ
ਫੋਟੋ-ਆਕਸੀਡੇਟਿਵ ਨੁਕਸਾਨ,ఫోటో-ఆక్సీకరణ నష్టం
ਫੋਟੋਪੇਰਿਓਡ,ఫోటోపెరియోడ్
ਫੋਟੋਪੇਨਿਡੋਜ਼ਿਜ਼ਮ,ఫోటోపెరియోడిజం
ਫੋਟੋਫਿਕ,ఫోటోపిక్
ਪ੍ਰਕਾਸ਼ ਸੰਸਲੇਸ਼ਣ,కిరణజన్య సంయోగక్రియ
ਫੋਟੋਸਿੰਟਲੈਟਿਕ ਐਕਟਿਵ ਰੇਡੀਏਸ਼ਨ,కిరణజన్య సంయోగ క్రియాశీల రేడియేషన్
ਫੋਟੋਸੀਟੀਨੈਟਿਕ ਬੈਕਟੀਰੀਆ,కిరణజన్య సంయోగ బాక్టీరియం
ਫੋਟੋਸੀਟੀਨੈਟਿਕ ਸਮਰੱਥਾ,కిరణజన్య సంయోగ సామర్థ్యం
ਫੋਟੋਸੈਨਥੈਟਿਕ ਕੁਸ਼ਲਤਾ,కిరణజన్య సంయోగ సామర్థ్యం
ਫੋਟੋਸੀਟੀਨੈਟਿਕ ਲਾਭ,కిరణజన్య సంయోగ లాభం
ਫੋਟੋਸਤੀਥੈਟਿਕ ਪ੍ਰੋਟੋਜ਼ੋਆ,కిరణజన్య సంయోగ ప్రోటోజోవా
ਫੋਟੋਸੈਨਥੈਟਿਕ ਸਤਹ ਖੇਤਰ,కిరణజన్య సంయోగ ఉపరితల వైశాల్యం
ਫੋਟੋਸੀਨਟੈਟਿਕ,కిరణజన్య సంయోగక్రియ
ਫੋਟੋਸੀਤੀ ਨਾਲ ਸਰਗਰਮ ਰੇਡੀਏਸ਼ਨ,కిరణజన్య సంయోగ రేడియేషన్
ਫੋਟੋਸੈਨਥੈਟਿਕ-ਆਟੋਟਰੋਫਿਕ ਮੋਡ,కిరణజన్య సంయోగ-ఆటోట్రోఫిక్ మోడ్
ਫੋਟੋ ਸਿਸਟਮ,ఫోటోసిస్టమ్
ਫੋਟੋਟਾਕਸਿਸ,ఫోటోటాక్సిస్
ਫੋਟੋ ਟਾਪੂ,ఫోటోట్రోపిజం
ਫੋਟੋਵੋਲੈਟਿਕ ਸੈੱਲ,కాంతివిపీడన కణం
ਫ੍ਰੈਗਮੀਜ਼,ఫ్రాగ్మిట్స్
ਫੈਰਨੋਮਾ,ఫ్రైనోసోమా
ਫਾਈਕੋਬਿਨਟ,ఫైకోబియోంట్
Fycocyanin,ఫైకోసైనిన్
ਫਾਈਕੋਰੀਥਰਿਨ,ఫైకోరిథ్రిన్
