Telugu,Punjabi
లైన్ ప్రోటోకాల్,ਲਾਈਨ ਪ੍ਰੋਟੋਕੋਲ
లైన్ రిలే,ਲਾਈਨ ਰੀਲੇਅ
"పంక్తి ప్రతిస్పందన
 మోడ్","ਲਾਈਨ ਜਵਾਬ
 ਮੋਡ"
లైన్ స్కేవ్,ਲਾਈਨ ਸਕਿ.
లైన్ స్పీడ్,ਲਾਈਨ ਦੀ ਗਤੀ
పంక్తులు-పెర్-అంగుళం,ਲਾਈਨ-ਪ੍ਰਤੀ ਇੰਚ
లైన్ స్థితి,ਲਾਈਨ ਸਥਿਤੀ
లైన్ స్ట్రెచర్,ਲਾਈਨ ਸਟ੍ਰੈਚਰ
లైన్ ఉప్పెన,ਲਾਈਨ ਵਾਧਾ
లైన్ స్విచింగ్,ਲਾਈਨ ਸਵਿੱਚਿੰਗ
లైన్ ట్రాఫిక్,ਲਾਈਨ ਟ੍ਰੈਫਿਕ
లింక్,ਲਿੰਕ
అనుసంధానం,ਲਿੰਕਜ
లింకేజ్ ఎడిటర్,ਲਿੰਕੇਜ ਸੰਪਾਦਕ
అనుసంధాన విభాగం,ਲਿੰਕੇਜ ਸੈਕਸ਼ਨ
లింక్-అటాచ్డ్,ਲਿੰਕ-ਜੁੜੇ
"లింక్-అటాచ్డ్
 స్టేషన్","ਲਿੰਕ-ਜੁੜੇ
 ਸਟੇਸ਼ਨ"
"లింక్-అటాచ్డ్
 టెర్మినల్","ਲਿੰਕ-ਜੁੜੇ
 ਅਖੀਰੀ ਸਟੇਸ਼ਨ"
లింక్ బిట్,ਬਿੱਟ
"లింక్-బై-లింక్
 సిగ్నలింగ్","ਲਿੰਕ-ਬਾਈ-ਲਿੰਕ
 ਸੰਕੇਤ"
లింక్ కనెక్షన్,ਲਿੰਕ ਕੁਨੈਕਸ਼ਨ
లింక్ నియంత్రణ,ਲਿੰਕ ਕੰਟਰੋਲ
"లింక్ నియంత్రణ
 విధానం","ਲਿੰਕ ਕੰਟਰੋਲ
 ਵਿਧੀ"
లింక్ సవరణ,ਲਿੰਕ ਸੰਪਾਦਨ
"లింక్డ్ సీక్వెన్షియల్
 ఫైల్","ਲਿੰਕਡ ਕ੍ਰਮਵਾਰ
 ਫਾਈਲ"
లింక్డ్ సబ్‌ట్రౌటిన్,ਜੁੜਿਆ ਸਬਪਰਟਾਈਨ
లింకర్,ਲਿੰਕ
లింక్ గ్రూప్,ਲਿੰਕ ਸਮੂਹ
లోడర్‌ను అనుసంధానించడం,ਜੋੜਨਾ ਲੋਡਰ
"లోడర్‌ను అనుసంధానించడం
 ఎగ్జిక్యూటివ్","ਜੋੜਨਾ ਲੋਡਰ
 ਕਾਰਜਕਾਰੀ"
లింక్ ప్రోటోకాల్,ਲਿੰਕ ਪ੍ਰੋਟੋਕੋਲ
"లిస్ప్ (జాబితా
 ప్రాసెసింగ్)","ਲਿਸਪ (ਸੂਚੀਬੱਧ)
 ਕਾਰਵਾਈ)"
"జాబితా-దర్శకత్వం
 ప్రసార","ਸੂਚੀ-ਨਿਰਦੇਸ਼ਤ
 ਸੰਚਾਰ"
లిజనింగ్ మోడ్,ਸੁਣਨ ਦਾ ਤਰੀਕਾ
"జాబితా నిర్వహణ
 ప్రకటన","ਸੂਚੀ ਦਾ ਪ੍ਰਬੰਧਨ
 ਬਿਆਨ"
జాబితా,ਸੂਚੀ
జాబితా ప్రాసెసింగ్,ਲਿਸਟ ਪ੍ਰੋਸੈਸਿੰਗ
జాబితా ప్రాసెసింగ్ భాష,ਦੀ ਸਥਾਪਨਾ ਭਾਸ਼ਾ
"జాబితా ప్రాసెసింగ్
 ప్రోగ్రామ్","ਲਿਸਟ ਪ੍ਰੋਸੈਸਿੰਗ
 ਪ੍ਰੋਗਰਾਮ"
జాబితా నిర్మాణం,ਸੂਚੀ
అచ్చమైన,ਸ਼ਾਬਦਿਕ
సాహిత్య ఒపెరాండ్,ਸ਼ਾਬਦਿਕ ਓਪਰੇਂਡ
సాహిత్య పూల్,ਸ਼ਾਬਦਿਕ ਪੂਲ
సాహిత్య శోధన,ਸ਼ਾਬਦਿਕ ਖੋਜ
సాహిత్య శోధన,ਸਾਹਿਤ ਖੋਜ
లైవ్ కీబోర్డ్,ਲਾਈਵ ਕੀਬੋਰਡ
లోడ్,ਲੋਡ
లోడ్ బ్యాలెన్సింగ్,ਲੋਡ ਬੈਲੈਂਸਿੰਗ
కార్డ్ లోడ్,ਲੋਡ ਕਾਰਡ
లోడ్ కాయిల్,ਲੋਡ ਕੋਇਲ
లోడ్ చేసిన పంక్తి,ਲੋਡ ਲਾਈਨ
లోడ్ చేయబడిన మూలం,ਲੋਡ ਕੀਤਾ ਮੂਲ
లోడర్,ਲੋਡਰ
"లోడర్ ప్రోగ్రామ్
(= లోడర్)","ਲੋਡਰ ਪ੍ਰੋਗਰਾਮ
(= ਲੋਡਰ)"
లోడర్ రకం,ਲੋਡਰ ਕਿਸਮ
లోడ్ సౌకర్యం,ਲੋਡ ਸਹੂਲਤ
చిత్రాన్ని లోడ్ చేయండి,ਲੋਡ ਚਿੱਤਰ
లోడ్,ਲੋਡ ਹੋ ਰਿਹਾ ਹੈ
కాయిల్ లోడ్ అవుతోంది,ਕੋਡ ਲੋਡ ਕਰਨਾ
లోడ్ లోపం,ਲੋਡਿੰਗ ਗਲਤੀ
లోడింగ్ విధానం,ਲੋਡਿੰਗ ਵਿਧੀ
లోడింగ్ దినచర్య,ਰੁਟੀਨ ਲੋਡ ਕਰਨਾ
లోడ్ లెవలింగ్,ਲੋਡ ਪੱਧਰ
మ్యాప్ లోడ్,ਲੋਡ ਨਕਸ਼ਾ
లోడ్ మోడ్,ਲੋਡ ਮੋਡ
లోడ్ మాడ్యూల్,ਲੋਡ ਮੋਡੀ module ਲ
"లోడ్ మాడ్యూల్
 గ్రంధాలయం","ਲੋਡ ਮੋਡੀ module ਲ
 ਲਾਇਬ੍ਰੇਰੀ"
లోడ్-ఆన్-కాల్,ਲੋਡ-ਆਨ-ਕਾਲ
లోడ్ పాయింట్,ਲੋਡ ਪੁਆਇੰਟ
"ప్రోగ్రామ్ లోడ్
 (= లోడర్)","ਲੋਡ ਪ੍ਰੋਗਰਾਮ
 (= ਲੋਡਰ)"
లోడ్ షేరింగ్,ਲੋਡ ਸ਼ੇਅਰਿੰਗ
లోబ్,ਲੋਬ
స్థానిక,ਸਥਾਨਕ
స్థానిక ప్రాప్యత,ਸਥਾਨਕ ਪਹੁੰਚ
లోకల్ ఏరియా నెట్వర్క్,ਸਥਾਨਕ ਏਰੀਆ ਨੈਟਵਰਕ
స్థానిక బ్యాటరీ,ਸਥਾਨਕ ਬੈਟਰੀ
స్థానిక కేంద్ర కార్యాలయం,ਸਥਾਨਕ ਕੇਂਦਰੀ ਦਫਤਰ
స్థానిక ఛానెల్,ਸਥਾਨਕ ਚੈਨਲ
స్థానిక కోడ్,ਸਥਾਨਕ ਕੋਡ
స్థానిక మార్పిడి,ਸਥਾਨਕ ਐਕਸਚੇਂਜ
"స్థానిక ఫార్మాట్
 నిల్వ","ਸਥਾਨਕ ਫਾਰਮੈਟ
 ਸਟੋਰੇਜ"
స్థానిక రూపాల నియంత్రణ,ਸਥਾਨਕ ਫਾਰਮ ਕੰਟਰੋਲ
స్థానిక లైన్,ਸਥਾਨਕ ਲਾਈਨ
స్థానిక లాక్,ਸਥਾਨਕ ਲਾਕ
స్థానిక లూప్,ਸਥਾਨਕ ਲੂਪ
స్థానికంగా జతచేయబడింది,ਸਥਾਨਕ ਤੌਰ 'ਤੇ ਜੁੜਿਆ
"స్థానికంగా అటాచ్డ్
 స్టేషన్","ਸਥਾਨਕ ਤੌਰ 'ਤੇ ਜੁੜੇ
 ਸਟੇਸ਼ਨ"
స్థానిక స్థితి,ਸਥਾਨਕ ਮੋਡ
స్థానిక ఆర్డర్ వైర్,ਸਥਾਨਕ ਆਰਡਰ ਤਾਰ
స్థానిక ఓసిలేటర్,ਸਥਾਨਕ c ਸਿਲੇਟਰ
స్థానిక సేవా ప్రాంతం,ਸਥਾਨਕ ਸੇਵਾ ਖੇਤਰ
స్థానిక వైపు,ਸਥਾਨਕ ਪੱਖ
స్థానిక స్టేషన్,ਸਥਾਨਕ ਸਟੇਸ਼ਨ
"స్థానిక మార్పిడి
 సౌకర్యం","ਸਥਾਨਕ ਸਵਿਚਿੰਗ
 ਸਹੂਲਤ"
స్థానిక వేరియబుల్,ਸਥਾਨਕ ਵੇਰੀਏਬਲ
"స్థానిక వేరియబుల్
 చిహ్నం","ਸਥਾਨਕ ਵੇਰੀਏਬਲ
 ਚਿੰਨ੍ਹ"
కనుగొనండి,ਲੱਭੋ
మోడ్‌ను గుర్తించండి,ਲੱਭੋ ਮੋਡ
స్థానం,ਟਿਕਾਣਾ
"స్థాన కౌంటర్
 (= స్థానం
 రిజిస్టర్)","ਸਥਾਨ ਕਾਉਂਟਰ
 (= ਸਥਿਤੀ
 ਰਜਿਸਟਰ ਕਰੋ)"
స్థాన జీవితం,ਸਥਾਨ ਦੀ ਜ਼ਿੰਦਗੀ
లొకేటర్ పరికరం,ਲੋਕੇਟਰ ਉਪਕਰਣ
"లొకేటర్
 అర్హత","ਲੋਕੇਟਰ
 ਯੋਗਤਾ"
లొకేటర్ వేరియబుల్,ਲੋਕੇਟਰ ਵੇਰੀਏਬਲ
లాక్,ਲਾਕ
లాక్ చేసిన పేరు,ਲਾਕਡ ਨਾਮ
లాక్ చేసిన పేజీ,ਤਾਲਾਬੰਦ ਪੰਨਾ
లాక్ చేసిన రికార్డ్,ਬੰਦ ਰਿਕਾਰਡ
లాకింగ్,ਲਾਕਿੰਗ
లాక్ అవుట్,ਲਾਕ ਆਉਟ
లాకౌట్ మాడ్యూల్,ਲਾਕਆ .ਟ ਮੋਡੀ module ਲ
లాక్-అప్ పట్టిక,ਲਾਕ-ਅਪ ਟੇਬਲ
లాగ్,ਲਾਗ
లాగర్,ਲਾਗਰ
లాగింగ్,ਲਾਗਿੰਗ
తార్కిక ప్రాప్యత స్థాయి,ਲਾਜ਼ੀਕਲ ਪਹੁੰਚ ਦਾ ਪੱਧਰ
లాజికల్ యాడ్,ਲਾਜ਼ੀਕਲ ਐਡ
తార్కిక విశ్లేషణ,ਲਾਜ਼ੀਕਲ ਵਿਸ਼ਲੇਸ਼ਣ
"తార్కిక చార్ట్
 (= ఫ్లో చార్ట్)","ਲਾਜ਼ੀਕਲ ਚਾਰਟ
 (= ਵਹਾਅ ਚਾਰਟ)"
"తార్కిక పిల్లవాడు
 విభాగం","ਲਾਜ਼ੀਕਲ ਬੱਚਾ
 ਖੰਡ"
తార్కిక పోలిక,ਲਾਜ਼ੀਕਲ ਤੁਲਨਾ
తార్కిక సంయోగం,ਲਾਜ਼ੀਕਲ ਕੰਨਜੈਕਸ਼ਨ
తార్కిక స్థిరాంకం,ਲਾਜ਼ੀਕਲ ਨਿਰੰਤਰ
"తార్కిక డేటా
 నిర్మాణం","ਲਾਜ਼ੀਕਲ ਡੇਟਾ
 Structure ਾਂਚਾ"
తార్కిక నిర్ణయం,ਲਾਜ਼ੀਕਲ ਫੈਸਲਾ
తార్కిక రూపకల్పన,ਲਾਜ਼ੀਕਲ ਡਿਜ਼ਾਈਨ
"తార్కిక పరికరం
 చిరునామా","ਲਾਜ਼ੀਕਲ ਜੰਤਰ
 ਪਤਾ"
తార్కిక రేఖాచిత్రం,ਲਾਜ਼ੀਕਲ ਚਿੱਤਰ
తార్కిక వ్యత్యాసం,ਲਾਜ਼ੀਕਲ ਅੰਤਰ
తార్కిక విచ్ఛిన్నం,ਲਾਜ਼ੀਕਲ ਡਿਸਜੈਕਸ਼ਨ
తార్కిక మూలకం,ਲਾਜ਼ੀਕਲ ਐਲੀਮੈਂਟ
తార్కిక వ్యక్తీకరణ,ਲਾਜ਼ੀਕਲ ਸਮੀਕਰਨ
తార్కిక ఫైల్,ਲਾਜ਼ੀਕਲ ਫਾਈਲ
"లాజికల్ ఫ్లో చార్ట్
 (ఫ్లో చార్ట్)","ਲਾਜ਼ੀਕਲ ਫਲੋ ਚਾਰਟ
 (ਫਲੋ ਚਾਰਟ)"
"తార్కిక సమూహం
 సూచన","ਲਾਜ਼ੀਕਲ ਸਮੂਹ
 ਹਦਾਇਤ"
ఉంటే తార్కిక,ਲਾਜ਼ੀਕਲ ਜੇ
తార్కిక సూచన,ਲਾਜ਼ੀਕਲ ਹਦਾਇਤ
తార్కిక స్థాయి,ਲਾਜ਼ੀਕਲ ਪੱਧਰ
లాజికల్ లైన్ గ్రూప్,ਲਾਜ਼ੀਕਲ ਲਾਈਨ ਸਮੂਹ
లాజికల్ గుణకారం,ਲਾਜ਼ੀਕਲ ਗੁਣਾ
తార్కిక సంఖ్య,ਲਾਜ਼ੀਕਲ ਨੰਬਰ
తార్కిక ఆపరేషన్,ਲਾਜ਼ੀਕਲ ਕਾਰਵਾਈ
లాజికల్ ఆపరేటర్,ਲਾਜ਼ੀਕਲ ਓਪਰੇਟਰ
"తార్కిక పేజీ
 ఐడెంటిఫైయర్","ਲਾਜ਼ੀਕਲ ਪੇਜ
 ਪਛਾਣਕਰਤਾ"
"తార్కిక పేజీ
 సంఖ్య","ਲਾਜ਼ੀਕਲ ਪੇਜ
 ਗਿਣਤੀ"
"తార్కిక తల్లిదండ్రులు
 విభాగం","ਲਾਜ਼ੀਕਲ ਮਾਪੇ
 ਖੰਡ"
తార్కిక ప్రాధమిక,ਲਾਜ਼ੀਕਲ ਪ੍ਰਾਇਮਰੀ
తార్కిక ఉత్పత్తి,ਲਾਜ਼ੀਕਲ ਉਤਪਾਦ
తార్కిక రికార్డ్,ਲਾਜ਼ੀਕਲ ਰਿਕਾਰਡ
"తార్కిక రికార్డ్
 బ్లాక్","ਲਾਜ਼ੀਕਲ ਰਿਕਾਰਡ
 ਬਲਾਕ"
తార్కిక సంబంధం,ਲਾਜ਼ੀਕਲ ਸੰਬੰਧ
లాజికల్ షిఫ్ట్,ਲਾਜ਼ੀਕਲ ਸ਼ਿਫਟ
తార్కిక నిర్మాణం,ਲਾਜ਼ੀਕਲ structure ਾਂਚਾ
తార్కిక మొత్తం,ਲਾਜ਼ੀਕਲ ਰਕਮ
లాజికల్ స్విచ్,ਲਾਜ਼ੀਕਲ ਸਵਿੱਚ
తార్కిక చిహ్నం,ਲਾਜ਼ੀਕਲ ਪ੍ਰਤੀਕ
తార్కిక పదం,ਲਾਜ਼ੀਕਲ ਟਿਕ
లాజికల్ టైమర్,ਲਾਜ਼ੀਕਲ ਟਾਈਮਰ
లాజికల్ ట్రేసింగ్,ਲਾਜ਼ੀਕਲ ਟਰੇਸਿੰਗ
తార్కిక ట్రాక్,ਲਾਜ਼ੀਕਲ ਟਰੈਕ
తార్కిక యూనిట్,ਲਾਜ਼ੀਕਲ ਯੂਨਿਟ
లాజికల్ వేరియబుల్,ਲਾਜ਼ੀਕਲ ਵੇਰੀਏਬਲ
తార్కిక వాల్యూమ్,ਲਾਜ਼ੀਕਲ ਵਾਲੀਅਮ
లాజికల్ ఎనలైజర్,ਲਾਜ਼ੀਕਲ ਵਿਸ਼ਲੇਸ਼ਕ
లాజిక్ కార్డ్,ਤਰਕ ਕਾਰਡ
"లాజిక్ చార్ట్ (= ప్రవాహం
 చార్ట్)","ਲੌਜਿਕ ਚਾਰਟ (= ਵਹਾਅ)
 ਚਾਰਟ)"
లాజిక్ డీకోడర్,ਤਰਕ ਡੀਕੋਡਰ
లాజిక్ డిజైన్,ਤਰਕ ਡਿਜ਼ਾਈਨ
లాజిక్ పరికరం,ਤਰਕ ਯੰਤਰ
లాజిక్ రేఖాచిత్రం,ਲੌਜਿਕ ਡਾਇਗਰਾਮ
లాజిక్ ఎలిమెంట్,ਤਰਕ ਤੱਤ
లాజిక్ వ్యక్తీకరణ,ਤਰਕ ਪ੍ਰਗਟਾਵੇ
లాజిక్ కుటుంబం,ਤਰਕ ਪਰਿਵਾਰ
"లాజిక్ ఫ్లో చార్ట్
 (= ఫ్లో చార్ట్)","ਤਰਕ ਪ੍ਰਵਾਹ ਚਾਰਟ
 (= ਵਹਾਅ ਚਾਰਟ)"
లాజిక్ ఫంక్షన్,ਤਰਕਪੂਰਨ ਫੰਕਸ਼ਨ
లాజిక్ ఇన్స్ట్రక్షన్,ਤਰਕ ਦੀ ਹਦਾਇਤ
లాజిక్ లైట్,ਤਰਕ ਦੀ ਰੋਸ਼ਨੀ
లాజిక్ ఆపరేషన్,ਤਰਕ ਕਾਰਜ
లాజిక్ ప్రోబ్,ਤਰਕ ਪੜਤਾਲ
లాజిక్ ఉత్పత్తి,ਤਰਕ ਉਤਪਾਦ
లాజిక్ షిఫ్ట్,ਤਰਕ ਸ਼ਿਫਟ
లాజిక్ షార్ట్ ఫాల్ట్,ਤਰਕ ਛੋਟਾ ਨੁਕਸ
లాజిక్ సిగ్నల్,ਤਰਕ ਸਿਗਨਲ
లాజిక్ స్థితి,ਤਰਕ ਅਵਸਥਾ
లాజిక్ చిహ్నం,ਲੌਜਿਕ ਚਿੰਨ੍ਹ
లాజిక్ యూనిట్,ਤਰਕ ਇਕਾਈ
లాగిన్ (= లాగిన్),ਲਾਗ ਇਨ (= ਲਾਗ)
లాగ్ ఆఫ్ (= లాగ్ అవుట్),ਲੌਗ ਆਫ (= ਲੌਗ ਆਉਟ)
లాగాన్,ਲਾਗਇਨ ਕਰੋ
లాగ్ అవుట్,"ਲਾੱਗ ਆਊਟ, ਬਾਹਰ ਆਉਣਾ"
"లాగ్ ఆవర్తన
 యాంటెన్నా","ਲਾਗ ਸਮੇਂ-ਸਮੇਂ ਤੇ
 ਐਂਟੀਨਾ"
"రేఖాంశ
 సంతులనం","ਲੰਬਕਾਰੀ
 ਸੰਤੁਲਨ"
రేఖాంశ చెక్,ਲੰਬਕਾਰੀ ਜਾਂਚ
రేఖాంశ సర్క్యూట్,ਲੰਬਕਾਰੀ ਸਰਕਟ
"రేఖాంశ
 ఇండక్షన్ శబ్దం","ਲੰਬਕਾਰੀ
 ਸ਼ਾਮਲ ਕਰਨ ਵਾਲੇ ਸ਼ੋਰ"
"రేఖాంశ-మోడ్
 ఆలస్యం లైన్","ਲੰਬਕਾਰੀ-ਮੋਡ
 ਦੇਰੀ ਲਾਈਨ"
"రేఖాంశ సమానత్వం
 తనిఖీ","ਲੰਬਕਾਰੀ ਸਮਾਨਤਾ
 ਚੈਕ"
"రేఖాంశ
 పునరావృతం
 తనిఖీ","ਲੰਬਕਾਰੀ
 ਰਿਡੰਡੈਂਸੀ
 ਚੈਕ"
"రేఖాంశ
 ప్రసార
 తనిఖీ","ਲੰਬਕਾਰੀ
 ਸੰਚਾਰ
 ਚੈਕ"
ముందుకు చూడు,ਅੱਗੇ ਦੇਖੋ
క్యారీ ముందుకు చూడండి,ਅੱਗੇ ਦੇਖੋ
యూనిట్ ముందుకు చూడండి,ਅੱਗੇ ਇਕਾਈ ਵੇਖੋ
పైకి చూడు,ਝਾਂਕਨਾ
లుక్-అప్-టేబుల్,ਲੁੱਕ-ਅਪ-ਟੇਬਲ
లూప్,ਲੂਪ
లూప్-బ్యాక్ పరీక్ష,ਲੂਪ-ਬੈਕ ਟੈਸਟ
లూప్ బాడీ,ਲੂਪ ਬਾਡੀ
లూప్ బాక్స్,ਲੂਪ ਬਾਕਸ
లూప్ చెక్,ਲੂਪ ਚੈੱਕ
లూప్ పూర్తి,ਲੂਪ ਪੂਰਾ ਹੋਣਾ
లూప్ కంప్యూటింగ్,ਲੂਪ ਕੰਪਿ uting ਟਿੰਗ
లూప్ నియంత్రణ,ਲੂਪ ਕੰਟਰੋਲ
"లూప్ నియంత్రణ
 ప్రకటన","ਲੂਪ ਕੰਟਰੋਲ
 ਬਿਆਨ"
"లూప్ నియంత్రణ
 వేరియబుల్","ਲੂਪ-ਕੰਟਰੋਲ
 ਵੇਰੀਏਬਲ"
లూప్ కౌంటర్,ਲੂਪ ਕਾ counter ਂਟਰ
"లూప్ అభిప్రాయం
 సిగ్నల్","ਲੂਪ ਫੀਡਬੈਕ
 ਇਸ਼ਾਰਾ"
లూపింగ్,ਲੂਪਿੰਗ
లూపింగ్ ఎగ్జిక్యూషన్,ਲੂਪਿੰਗ ਫਾਂਸੀ
లూప్ ప్రారంభించడం,ਲੂਪ ਸ਼ੁਰੂਆਤੀ
లూప్ ఇన్పుట్ సిగ్నల్,ਲੂਪ ਇਨਪੁਟ ਸਿਗਨਲ
"లూప్ జాక్
 స్విచ్బోర్డ్","ਲੂਪ ਜੈਕ
 ਸਵਿੱਚਬੋਰਡ"
లూప్ సవరణ,ਲੂਪ ਸੋਧ
లూప్ నెట్‌వర్క్,ਲੂਪ ਨੈਟਵਰਕ
లూప్ నిరోధకత,ਲੂਪ ਟਾਕਰਾ
"లూప్ రివర్స్
 బ్యాటరీ","ਲੂਪ ਉਲਟਾ
 ਬੈਟਰੀ"
లూప్ సెల్ఫ్ చెకింగ్,ਲੂਪ ਸਵੈ ਚੈਕਿੰਗ
లూప్ సిగ్నలింగ్,ਲੂਪ ਸਿਗਨਲਿੰਗ
లూప్ ప్రారంభం,ਲੂਪ ਸਟਾਰਟ
లూప్ ముగింపు,ਲੂਪ ਸਮਾਪਤੀ
లూప్ పరీక్ష,ਲੂਪ ਟੈਸਟਿੰਗ
"లూప్ బదిలీ
 ఫంక్షన్","ਲੂਪ ਟ੍ਰਾਂਸਫਰ
 ਫੰਕਸ਼ਨ"
లూప్ ట్రాన్స్మిషన్,ਲੂਪ ਸੰਚਾਰ
లూప్ ట్రాన్స్మిషన్ ఫ్రేమ్,ਲੂਪ ਟ੍ਰਾਂਸਮਿਸ਼ਮ ਫਰੇਮ
లూప్ నవీకరణ,ਲੂਪ ਅਪਡੇਟ
వదులుగా కపుల్డ్,Loose ਿੱਲੀ ਜੋੜ
నష్టం,ਨੁਕਸਾਨ
ప్రాముఖ్యత కోల్పోవడం,ਮਹੱਤਵ ਦਾ ਨੁਕਸਾਨ
శబ్దం నష్టం,ਉੱਚੇ ਨੁਕਸਾਨ
"తక్కువ కార్యాచరణ డేటా
 ప్రాసెసింగ్","ਘੱਟ ਗਤੀਵਿਧੀ ਡੇਟਾ
 ਕਾਰਵਾਈ"
తక్కువ బైట్,ਘੱਟ ਬਾਈਟ
తక్కువ-ముగింపు MPU,ਘੱਟ-ਅੰਤ ਦੇ ਐਮ ਪੀ ਯੂ
దిగువ బౌండ్,ਹੇਠਲਾ ਬਾਉਂਡ
దిగువ కర్టేట్,ਘੱਟ ਕਰਟੇਟ
తక్కువ-స్థాయి భాష,ਘੱਟ ਪੱਧਰੀ ਭਾਸ਼ਾ
"తక్కువ శబ్దం
 యాంప్లిఫైయర్","ਘੱਟ ਸ਼ੋਰ
 ਐਂਪਲੀਫਾਇਰ"
తక్కువ ఆర్డర్,ਘੱਟ ਕ੍ਰਮ
తక్కువ ఆర్డర్ అంకె,ਘੱਟ ਆਰਡਰ ਅੰਕ
తక్కువ-ఆర్డర్ స్థానం,ਘੱਟ-ਆਰਡਰ ਸਥਿਤੀ
తక్కువ పాస్ ఫిల్టర్,ਘੱਟ ਪਾਸ ਫਿਲਟਰ
"తక్కువ పనితీరు
 పరికరాలు","ਘੱਟ ਪ੍ਰਦਰਸ਼ਨ
 ਉਪਕਰਣ"
తక్కువ వేగం,ਘੱਟ ਗਤੀ
తక్కువ వేగం నిల్వ,ਘੱਟ ਗਤੀ ਭੰਡਾਰਨ
తక్కువ టేప్,ਘੱਟ ਟੇਪ
"లుకాసివిచ్
 సంజ్ఞామానం","LukasiCicz
 ਸੰਕੇਤ"
