Tamil,Telugu
எண்ணியல் ரீதியாக கட்டுப்படுத்தப்பட்ட ஆஸிலேட்டர்,సంఖ్యాపరంగా నియంత్రిత ఓసిలేటర్
நட்டு-போல்ட்,గింజ-బోల్ట్
நிக்விஸ்ட்-ஷானன் தேற்றம்,నైక్విస్ట్-షానన్ సిద్ధాంతం
பொருள் சார்ந்த,ఆబ్జెక్ట్ ఓరియంటెడ్
ஆக்டல்,అష్ట
அதிர்வெண் ஆக்டேவ்,ఫ్రీక్వెన్సీ యొక్క అష్టపది
ஆக்டெட்,ఆక్టేట్
ஆஃப்-லைன்,ఆఫ్-లైన్
ஈடுசெய்யும்,ఆఫ్‌సెట్
ஓம்,ఓం
ஓம் மீட்டர்,ఓం మీటర్
எண்ணெய் சர்க்யூட் பிரேக்கர்,ఆయిల్ సర్క్యూట్ బ్రేకర్
எண்ணெய் வடிகட்டி,ఆయిల్ ఫిల్టర్
எண்ணெய் மூழ்கியது,చమురు మునిగిపోయింది
எண்ணெய் நிலை பாதை,చమురు స్థాయి గేజ్
ஆம்னி-திசை ஆண்டெனா,ఓమ్ని-డైరెక్షనల్ యాంటెన్నా
ஆம்னி-திசை மைக்ரோஃபோன்,ఓమ్ని-డైరెక్షనల్ మైక్రోఫోన్
தேவைக்கேற்ப,కోరిక మేరకు
ஆன்-டிமாண்ட் ஸ்ட்ரீமிங்,ఆన్-డిమాండ్ స్ట్రీమింగ్
ஆன்-லைன் (ஆன்லைன்),ఆన్-లైన్ (ఆన్‌లైన్)
ஆன்லைன் பகுப்பாய்வு செயலாக்கம்,ఆన్‌లైన్ విశ్లేషణాత్మక ప్రాసెసింగ్
ஆன்-ஆஃப்,ఆఫ్
ஆன்-ஆஃப் கீயிங் பண்பேற்றம்,ఆన్-ఆఫ్ కీయింగ్ మాడ్యులేషన్
திறந்த மின்சுற்று,ఓపెన్ సర్క్యూట్
திறந்த மூல,ఓపెన్ సోర్స్
திறந்த அமைப்பு,ఓపెన్ సిస్టమ్
இயக்க அதிர்வெண்,ఆపరేటింగ్ ఫ్రీక్వెన్సీ
இயக்க முறைமை,ఆపరేటింగ్ సిస్టమ్
செயல்பாடு,ఆపరేషన్
ஆபரேட்டர்,ఆపరేటర్
ஆப்டிகல் ஃபைபர்,ఆప్టికల్ ఫైబర్
ஒளியியல் அதிர்வெண்,ఆప్టికల్ ఫ్రీక్వెన్సీ
ஆப்டிகல் குறைப்பு,ఆప్టికల్ తగ్గింపు
ஒளியியல் தீர்மானம்,ఆప్టికల్ రిజల్యూషన్
ஆப்டிகல் டிராக்,ఆప్టికల్ ట్రాక్
உகந்த வேலை அதிர்வெண்,వాంఛనీయ పని పౌన .పున్యం
ஆப்டோகூப்ளர்,ఆప్టోకౌప్లర్
ஆப்டோ எலக்ட்ரானிக்ஸ்,ఆప్టోఎలక్ట్రానిక్స్
அல்லது வாயில்,లేదా గేట్
வட்ட பாதையில் சுற்றி,కక్ష్య
ஆஸிலேட்டர்,ఓసిలేటర్
ஊசலாடும்,ఓసిల్లోగ్రామ్
ஊசலாட்ட,ఓసిల్లోగ్రాఫ్
அலைக்காட்டி,ఓసిల్లోస్కోప్
வெளிப்புற இடைவெளி,బాహ్య ఇంటర్‌సీవర్
வெளிச்செல்லும் ஊட்டி,అవుట్గోయింగ్ ఫీడర్
வெளியீடு,అవుట్పుట్
வெளியீட்டு நிலை,అవుట్పుట్ స్థాయి
வெளியீட்டு மீட்டர்,అవుట్పుట్ మీటర్
வெளியீட்டு மின்மாற்றி,అవుట్పుట్ ట్రాన్స్ఫార్మర్
வெளியீட்டு வால்வு,అవుట్పుట్ వాల్వ్
வெளியீட்டு அலைவடிவம்,అవుట్పుట్ తరంగ రూపం
வெளியே ஒளிபரப்பு (OB),వెలుపల ప్రసారం (OB)
சூளை,పొయ్యి
மேல் இணைப்பு,ఓవర్ కప్లింగ్
மாடுலேஷன் ஓவர்,మాడ్యులేషన్ మీద
ஓவர் மின்னழுத்தம்,ఓవర్ వోల్టేజ్
ஒட்டுமொத்த விழிப்புணர்வு,మొత్తం అటెన్యుయేషన్
ஒட்டுமொத்த ஒளிபரப்பு நம்பகத்தன்மை,మొత్తం ప్రసార విశ్వసనీయత
ஒட்டுமொத்த செயல்திறன்,మొత్తం సామర్థ్యం
ஒட்டுமொத்த வரவேற்பு நம்பகத்தன்மை,మొత్తం రిసెప్షన్ విశ్వసనీయత
ஒட்டுமொத்த பதில்,మొత్తం ప్రతిస్పందన
ஒட்டுமொத்த அமைப்பு,మొత్తం వ్యవస్థ
ஓவர் டப்பிங்,ఓవర్‌డబ్బింగ్
மேல்நிலை வரி,ఓవర్ హెడ్ లైన్
மேல்நிலை கம்பி,ఓవర్ హెడ్ వైర్
ஓவர்லோட்,ఓవర్లోడ్
