Malayalam,Punjabi
ലൈവേഷൻ,ਲਾਈਵਸ਼ਨ
"നിസ്സാരമായ, നിസ്സാരമായ","ਮਾਮੂਲੀ, ਮਾਮੂਲੀ"
മേൽനോട്ടത്തിലാണ്,ਨਿਗਰਾਨੀ
"ഇൻസ്റ്റലേഷൻ, ഇൻസ്റ്റലേഷൻ, ഇൻസ്റ്റലേഷൻ","ਇੰਸਟਾਲੇਸ਼ਨ, ਇੰਸਟਾਲੇਸ਼ਨ, ਇੰਸਟਾਲੇਸ਼ਨ"
നിമിഷം,ਪਲ
നിർദ്ദേശം,ਹਿਦਾਇਤ
യന്ത്രം,ਮਸ਼ੀਨ
മെക്കാനിക്കൽ,ਮਕੈਨੀਕਲ
"യന്ത്രവൽക്കരണം, അസംബ്ലി","ਮਸ਼ੀਨੀਕਰਨ, ਅਸੈਂਬਲੀ"
"ഇൻസുലേറ്റിംഗ്, ഇൻസുലേറ്റിംഗ്","ਇਨਸੂਲੇਟਿੰਗ, ਇਨਸੂਲੇਟਿੰਗ"
ഇൻസുലേറ്റിംഗ്,ਇੰਸੂਲੇਟਿੰਗ
"ഇൻസുലേറ്റിംഗ്, ഇൻസുലേറ്റിംഗ്, ഇൻസുലേറ്റിംഗ്","ਇੰਸੂਲੇਟਿੰਗ, ਇਨਸੂਲੇਟਿੰਗ, ਇਨਸੂਲੇਟਿੰਗ"
"1പൂർണ്ണ സംഖ്യ, പൂർണ്ണസംഖ്യ","1 ਪੂਰੀ ਸੰਖਿਆ, ਪੂਰਨ ਅੰਕ"
സമഗ്രത,ਅਖੰਡਤਾ
"അവിഭാജ്യ, പൂർണ്ണസംഖ്യ","ਪੂਰਨ ਅੰਕ, ਪੂਰਨ ਅੰਕ"
സംയോജനം,ਏਕੀਕਰਣ
"തീവ്രമായ, ക്രുദ്ധമായ","ਤੀਬਰ, ਗੁੱਸੇ ਵਾਲਾ"
തീവ്രത,ਤੀਬਰਤਾ
"ട്രാക്ഷൻ, ത്വരണം","ਖਿੱਚ, ਪ੍ਰਵੇਗ"
"തീവ്രത, തീവ്രത, തീവ്രത","ਤੀਬਰਤਾ, ਤੀਬਰਤਾ, ਤੀਬਰਤਾ"
തീവ്രമായ,ਤੀਬਰ
ഇടപെടൽ,ਗੱਲਬਾਤ ਕਰਨੀ
ഇന്ററാറ്റോമിക്,ਅੰਤਰ-ਪਰਮਾਣੂ
"വിനിമയം, ഇടപാട്","ਵਟਾਂਦਰਾ, ਲੈਣ-ਦੇਣ"
"പരസ്പരാശ്രിതത്വം, പരസ്പരാശ്രിതത്വം","ਅੰਤਰ-ਨਿਰਭਰਤਾ, ਅੰਤਰ-ਨਿਰਭਰਤਾ"
പരസ്പരാശ്രിതം,ਪਰਸਪਰ ਨਿਰਭਰ
പരസ്പര വ്യാപനം,ਆਪਸੀ ਫੈਲਾਅ
ഇന്റർഫേസ് പേജ്,ਇੰਟਰਫੇਸ ਸਫ਼ਾ
ക്രോസ് ഫിൽ,ਕਰਾਸ ਭਰਨ
ഇന്റർഫേസ് ആംഗിൾ,ਇੰਟਰਫੇਸ ਕੋਣ
"ഇടപെടൽ, ഇടപെടൽ, തടസ്സം","ਦਖਲਅੰਦਾਜ਼ੀ, ਦਖਲਅੰਦਾਜ਼ੀ, ਰੁਕਾਵਟ"
ഇന്റർഗാലക്‌റ്റിക്,ਅੰਤਰ-ਗੈਲੈਕਟਿਕ
"അകം, അകം, അകം (വി.), അകം, അകം, അകം (വി.)","ਅੰਦਰਲਾ, ਅੰਦਰਲਾ, ਅੰਦਰਲਾ (ਵੀ.), ਅੰਦਰਲਾ, ਅੰਦਰਲਾ, ਅੰਦਰਲਾ (ਵੀ.)"
"സിനാപ്സ്, സിനാപ്സ്","synapse, synapse"
"ഇടത്തരം, ദ്വിതീയ, ഇടത്തരം, ഇടത്തരം","ਵਿਚਕਾਰਲਾ, ਸੈਕੰਡਰੀ, ਮੱਧ, ਮੱਧ"
ഇന്റർമെറ്റാലിക്,intermetallic
"ഇടവിട്ടുള്ള, ഇടവിട്ടുള്ള","ਰੁਕ-ਰੁਕ ਕੇ, ਰੁਕ-ਰੁਕ ਕੇ"
ഇന്റർമോളികുലാർ,ਅੰਤਰ-ਆਣੂ
ആന്തരികം,ਅੰਦਰੂਨੀ
അന്താരാഷ്ട്ര,ਅੰਤਰਰਾਸ਼ਟਰੀ
ഇന്റർസ്റ്റീഷ്യൽ,ਇੰਟਰਸਟੀਸ਼ੀਅਲ
ഗ്രഹാന്തരം,ਅੰਤਰਗ੍ਰਹਿ
ഇന്റർപോളേഷൻ,ਇੰਟਰਪੋਲੇਸ਼ਨ
അർത്ഥപൂർണത,ਸਾਰਥਕਤਾ
"ഇലക്‌ടർ, ഇന്റർപ്രെറ്റർ","ਚੋਣਕਾਰ, ਦੁਭਾਸ਼ੀਏ"
തടസ്സപ്പെടുത്തുന്നയാൾ,ਰੁਕਾਵਟ
വിഭജിക്കുന്നു,ਨੂੰ ਕੱਟਣਾ
"കവല, കവല, കവല","ਇੰਟਰਸੈਕਸ਼ਨ, ਇੰਟਰਸੈਕਸ਼ਨ, ਇੰਟਰਸੈਕਸ਼ਨ"
ഇടവേള,ਅੰਤਰਾਲ
നക്ഷത്രാന്തരം,ਇੰਟਰਸਟਲਰ
ഇന്റർസ്റ്റീഷ്യൽ,ਇੰਟਰਸਟੀਸ਼ੀਅਲ
"വിടവ്, വിടവ്","ਪਾੜਾ, ਪਾੜਾ"
അടുത്ത്,ਬੰਦ ਕਰੋ
ഒടുവിൽ,ਅੰਤ ਵਿੱਚ
ഇന്ററാറ്റോമിക്,ਅੰਤਰ-ਪਰਮਾਣੂ
"നാസ് (അവകാശി), അന്തർ (ആന്തരികം)","ਨਾਜ਼ (ਵਾਰਸ), ਅੰਤਰ (ਅੰਦਰੂਨੀ)"
ഉറപ്പാണ്,ਯਕੀਨਨ
"കണ്ടുപിടുത്തം, കണ്ടുപിടിത്തം","ਕਾਢ, ਕਾਢ"
"വിപരീതം, വിപരീതം, വിപരീതം","ਉਲਟ, ਉਲਟ, ਉਲਟ"
"വിപരീതം, വിപരീതം","ਉਲਟਾ, ਉਲਟਾ"
പ്രതിനിധീകരിക്കാൻ,ਦੀ ਨੁਮਾਇੰਦਗੀ ਕਰਨ ਲਈ
"വിപരീതം, വിപരീതം","ਉਲਟ, ਉਲਟ"
അന്ധൻ,ਅੰਨ੍ਹਾ
കലങ്ങിയ ദ്രാവകം,turbid ਤਰਲ
അദൃശ്യത,ਅਦਿੱਖਤਾ
അദൃശ്യ,ਅਦਿੱਖ
അയോൺ,ਆਇਨ
അയോണിക്,ionic
അയണീകരിക്കാവുന്ന,ionizable
"അയണീകരിക്കാൻ, അയണീകരിക്കാൻ","ionize ਕਰਨ ਲਈ, ionize ਕਰਨ ਲਈ"
"അയണോസ്ഫിയർ, അയണോസ്ഫിയർ","ionosphere, ionosphere"
അയണോസ്ഫിയർ,ionosphere
ഐറിസ്,ਆਇਰਿਸ
വികിരണം,irradiated
വികിരണം,ਕਿਰਨ
യുക്തിരഹിതമായ,ਤਰਕਹੀਣ
"മാറ്റാനാകാത്ത, അപരിഹാര്യമായ, പരിഹരിക്കാനാവാത്ത","ਅਟੱਲ, ਅਟੱਲ, ਅਟੱਲ"
ക്രമരഹിതം,ਅਨਿਯਮਿਤ
മാറ്റാനാവാത്ത,ਨਾ ਬਦਲਣਯੋਗ
കറങ്ങുന്നു,ਘੁੰਮਣਾ
"ഐസോട്രോപിക്, ഐസോട്രോപിക് വക്രം","isotropic, isotropic ਵਕਰ"
സപാൻട്രോപ്പിക്കൽ,ਸਾਪੰਤ੍ਰੋਪਿਕ ਤੌਰ ਤੇ
"ഞാൻ സിഗ്നൽ, ഞാൻ സിഗ്നൽ","ਮੈਂ ਸੰਕੇਤ ਕਰਦਾ ਹਾਂ, ਮੈਂ ਸੰਕੇਤ ਕਰਦਾ ਹਾਂ"
"ഐസോബാറുകൾ, ഐസോടോപ്പുകൾ","ਆਈਸੋਬਾਰ, ਆਈਸੋਟੋਪ"
"ഐസോബാറിക്, സമതുലിതമായ, സമതുലിതമായ","isobaric, ਸੰਤੁਲਿਤ, ਸੰਤੁਲਿਤ"
"ഐസോമെട്രിക് ലൈൻ, ഐസോടോപ്പ് ലൈൻ","ਆਈਸੋਮੈਟ੍ਰਿਕ ਲਾਈਨ, ਆਈਸੋਟੋਨਿਕ ਲਾਈਨ"
ഐസോ-അയോണിക്,iso-ionic
ഹോമോലോജസ്,ਸਮਰੂਪ
സിൻക്രണസ് ലൈൻ,ਸਮਕਾਲੀ ਲਾਈਨ
സിൻക്രണസ് വേഗത,ਸਮਕਾਲੀ ਗਤੀ
ഐസോമെട്രിക്,isometric
തുല്യശക്തി,ਸਮਾਨਤਾ ਵਾਲਾ
തുല്യ ഊർജ്ജസ്വലമായ,ਸਮਾਨ-ਊਰਜਾ
"ഇക്വിലാറ്ററൽ (വി.), ഐസോസിലിസ് ലൈൻ (എഡി.)","ਸਮਭੁਜ (v.), ਆਈਸੋਸੀਲਸ ਲਾਈਨ (ਐਡੀ.)"
"വേർപെടുത്തുക, (അദ്ദേഹം.), വേർപെടുത്തുക, വേർപെടുത്തുക (ver.)","ਵੱਖ ਕਰਨਾ, (adj.), ਵੱਖ ਕਰਨਾ, ਵੱਖ ਕਰਨਾ (ver.)"
"ഒറ്റപ്പെട്ട, ഒറ്റപ്പെട്ട, ഒറ്റ","ਅਲੱਗ, ਅਲੱਗ, ਸਿੰਗਲ"
"വേർപിരിയൽ, വേർപിരിയൽ, വേർപിരിയൽ","ਵਿਛੋੜਾ, ਵਿਛੋੜਾ, ਵਿਛੋੜਾ"
ഐസോമർ,ਆਈਸੋਮਰ
ഐസോമർ,ਆਈਸੋਮਰ
ഐസോമെറിസം,isomerism
"ഐസോമെട്രിക്, ട്രൈറ്റസോൾ, ക്യൂബിക്, ഐസോമെട്രിക്","isometric, ਤਿਕੋਣ, ਘਣ, isometric"
ഐസോമോർഫിസം,isomorphism
ഐസോമോർഫിക്,isomorphic
ഐസോതെർം,isotherm
ഐസോതെർം,isotherm
ഐസോടോപ്പുകൾ,ਆਈਸੋਟੋਪ
ഐസോടോപ്പുകൾ,ਆਈਸੋਟੋਪ
ഐസോട്രോപിക്,ਆਈਸੋਟ੍ਰੋਪਿਕ
വൃത്താകൃതിയിലുള്ള രേഖ,ਸਰਕੂਲਰ ਲਾਈਨ
ഐസോമോർഫിസം,isomorphism
ആവർത്തനം,ਦੁਹਰਾਓ
ആന്തരിക അർദ്ധചാലകം,ਅੰਦਰੂਨੀ ਸੈਮੀਕੰਡਕਟਰ
ജാം ഇന്റർഫെറോമീറ്റർ,ਜੈਮ ਇੰਟਰਫੇਰੋਮੀਟਰ
"ഞെട്ടൽ, തിരിച്ചടി","ਝਟਕਾ, ਮੁੜ"
"ജെറ്റ്, തല","ਜੈੱਟ, ਸਿਰ"
ജെറ്റ്-റോക്കറ്റ് പ്രൊപ്പൽഷൻ,ਜੈੱਟ-ਰਾਕੇਟ ਪ੍ਰੋਪਲਸ਼ਨ
ജെ-ജെ കപ്ലിംഗ്,ਜੇ-ਜੇ ਜੋੜੀ
ജോളി ബെന്റ്,ਜੋਲੀ ਝੁਕਿਆ
ജൂൾ-ചൂട്,ਜੂਲ - ਗਰਮੀ
ജൂൾമീറ്റർ,ਜੂਲਮੀਟਰ
ജൂൾ-തോംസൺ പ്രഭാവം,ਜੂਲ-ਥਾਮਸਨ ਪ੍ਰਭਾਵ
ജൂൾ,ਜੂਲ
"പാര, ചാട്ടം, ഓടക്കുഴൽ","ਕੁੱਦੀ, ਛਾਲ, ਬੰਸਰੀ"
ഉടമ്പടി,ਸੰਧੀ
സംഗമസ്ഥാനം,ਸੰਗਮ ਦੀ ਜਗ੍ਹਾ
ശരിയായ അക്ഷരം,ਸਹੀ ਅੱਖਰ
"കേശനിധി, സാമീപ്യം","ਕੇਸਾਨਿਧਿ, ਨੇੜਤਾ"
"കാലിഡോസ്കോപ്പ്, കാലിഡോസ്കോപ്പ്","ਕੈਲੀਡੋਸਕੋਪ, ਕੈਲੀਡੋਸਕੋਪ"
"കപ്പ മേസൺസ്, കെ-മേസൺസ്","ਕਪਾ ਮੇਸਨ, ਕੇ-ਮੇਸਨ"
കാഥോഡ്,ਕੈਥੋਡ
ഘനായൻ,ਘਨਾਯਾਨ
കെ-ബാൻഡ്,ਕੇ-ਬੈਂਡ
കെ-ക്യാപ്ചർ,ਕੇ-ਕੈਪਚਰ
കെ-റിസെപ്റ്റർ,k-ਰਿਸੈਪਟਰ
കെൽവിൻ ഏകദേശ കണക്ക്,ਕੈਲਵਿਨ ਅਨੁਮਾਨ
ഏകതാനതയുടെ യൂണിറ്റ്,ਸਮਰੂਪਤਾ ਦੀ ਇਕਾਈ
കെർ സെൽ,ਕੇਰ ਸੈੱਲ
"താക്കോൽ, തിരശ്ശീല, താക്കോൽ","ਕੁੰਜੀ, ਪਰਦਾ, ਕੁੰਜੀ"
"കീ ബോർഡ്, കർട്ടൻ ബാർ","ਕੁੰਜੀ ਬੋਰਡ, ਪਰਦਾ ਪੱਟੀ"
തുറക്കുന്ന സ്വരാക്ഷരം,ਸ਼ੁਰੂਆਤੀ ਸਵਰ
കീ പൾസ്,ਕੁੰਜੀ ਨਬਜ਼
പ്രധാന പദം,ਮੁੱਖ ਸ਼ਬਦ
പ്രൊജക്ഷൻ,ਪ੍ਰੋਜੈਕਸ਼ਨ
പ്രതിരോധം,ਵਿਰੋਧ
കി. ഗ്രാം,ਕਿਲੋ
കിലോജൂൾ,ਕਿਲੋਜੂਲ
കിലോപാർസെക്ക്,kiloparsec
കിലോടൺ ബോംബ്,ਕਿਲੋਟਨ ਬੰਬ
ചലനാത്മകം,ਕਿਨੇਮੈਟਿਕ
തികച്ചും ചലനാത്മകം,ਪੂਰੀ ਤਰ੍ਹਾਂ ਗਤੀਸ਼ੀਲ
"ചലനാത്മകം, ചലനാത്മകം","ਗਤੀਸ਼ੀਲ, ਗਤੀਸ਼ੀਲ"
ചലനാത്മകമായി,ਗਤੀਸ਼ੀਲ ਤੌਰ &#39;ਤੇ
ഒടിവ്,ਫ੍ਰੈਕਚਰ
ക്ലൈസ്ട്രോൺ,klystron
മൂർച്ചയുള്ള അറ്റം,ਤਿੱਖਾ ਕਿਨਾਰਾ
ക്രസ്കൽ അതിർത്തി,kruskal ਸਰਹੱਦ
തെർമോജനിക്,ਥਰਮੋਜਨਿਕ
ലേബൽ,ਲੇਬਲ
"അടയാളപ്പെടുത്തിയ, ആലേഖനം ചെയ്ത, ലേബൽ ചെയ്ത","ਮਾਰਕ ਕੀਤਾ, ਲਿਖਿਆ, ਲੇਬਲ ਕੀਤਾ"
ലബോറട്ടറി,ਪ੍ਰਯੋਗਸ਼ਾਲਾ
ഗോവണി,ਪੌੜੀ
എതിർ ഘടികാരദിശയിൽ,ਘੜੀ ਦੇ ਉਲਟ
"എതിർ ഘടികാരദിശയിൽ, ഇടത് ധ്രുവത","ਘੜੀ ਦੀ ਉਲਟ ਦਿਸ਼ਾ ਵਿੱਚ, ਖੱਬੀ ਧਰੁਵੀਤਾ"
പിറകോട്ടും മുന്നോട്ടും,ਅੱਗੇ ਅਤੇ ਪਿੱਛੇ
ലഗ്രാഞ്ച് പ്രക്ഷേപണം,Lagrange ਪ੍ਰਸਾਰਣ
ലഗ്രാൻജിയനിസം,ਲਾਗਰਗਿਆਨਵਾਦ
കുഞ്ഞാടിന്റെ സൃഷ്ടി,ਲੇਲੇ ਦੀ ਰਚਨਾ
"പലക, പലക","ਤਖ਼ਤੀ, ਬੋਰਡ"
ഡോർസൽ പ്ലേറ്റ്,ਡੋਰਸਲ ਪਲੇਟ
"ഉപരിതല ഒഴുക്ക്, ലെവൽ ഫ്ലോ","ਸਤਹ ਦਾ ਵਹਾਅ, ਪੱਧਰ ਦਾ ਵਹਾਅ"
"പ്ലേറ്റിംഗ്, പാനൽ, ലെവൽ, ലെയർ ബോണ്ട്","ਪਲੇਟਿੰਗ, ਪੈਨਲ, ਪੱਧਰ, ਲੇਅਰ ਬਾਂਡ"
വർഗ്ഗീകരണം,ਪੱਧਰੀਕਰਨ
ലാമിന,ਲਾਮਿਨਾ
"വിളക്ക്, വിളക്ക്","ਦੀਵਾ, ਦੀਵਾ"
"കാജൽ, ദീപ് കാജൽ","ਕਾਜਲ, ਦੀਪ ਕਾਜਲ"
ലാൻഡേ-ഇന്റർവെൽ നിയമം,ਲੈਂਡ-ਅੰਤਰਾਲ ਨਿਯਮ
ലാൻഡ് വിഭജന ഘടകം,ਲੈਂਡੇ ਸਪਲਿਟਿੰਗ ਫੈਕਟਰ
ലാൻഡിംഗ്,ਲੈਂਡਿੰਗ
"മൈക്രോ അബ്രേഷൻ, ലാമിനേഷൻ, ധരിക്കുക","ਮਾਈਕਰੋ ਅਬਰਸ਼ਨ, ਲੈਮੀਨੇਸ਼ਨ, ਵੀਅਰ"
ലാർമോർ ആവൃത്തി,larmore ਬਾਰੰਬਾਰਤਾ
ലാർമോർ പ്രീസെഷൻ,larmore precession
ലേസർ,ਲੇਜ਼ਰ
ലേസറൈസേഷൻ,laserization
രഹസ്യം,ਗੁਪਤ
"ലാറ്ററൽ, ലാറ്ററൽ, ലാറ്ററൽ","ਪਾਸੇ, ਪਾਸੇ, ਪਾਸੇ ਦਾ"
"അക്ഷാംശം, അക്ഷാംശം","ਵਿਥਕਾਰ, ਵਿਥਕਾਰ"
"ലാറ്റിസ്, ലാറ്റിസ്","ਜਾਲੀ, ਜਾਲੀ"
ലോ ക്ലാസ്,laue ਕਲਾਸ
വിക്ഷേപണം,ਲਾਂਚ ਕਰੋ
വിക്ഷേപണം,ਲਾਂਚ ਕਰੋ
ലോഞ്ച് പ്ലാറ്റ്ഫോം,ਲਾਂਚ ਪਲੇਟਫਾਰਮ
ബഹുജന അനുപാത നിയമം,ਪੁੰਜ ਅਨੁਪਾਤ ਕਾਨੂੰਨ
ഒന്നിലധികം അനുപാത നിയമം,ਮਲਟੀਪਲ ਅਨੁਪਾਤ ਨਿਯਮ
"പാളി, ലെവൽ","ਪਰਤ, ਪੱਧਰ"
എൽ-ബാൻഡ്,ਐਲ-ਬੈਂਡ
"ലീഡ്, ലീഡ്, ലീഡ്, ലീഡ്, ലീഡ്","ਲੀਡ, ਲੀਡ, ਲੀਡ, ਲੀਡ, ਲੀਡ"
മുന്നോട്ട്,ਅੱਗੇ
"ലൈം, ലീക്കിംഗ് (Cr.), റൈസൺ ലൈൻ, ച്യവൻ","ਚੂਨਾ, ਲੀਕ (ਸੀ.ਆਰ.), ਰਿਜ਼ਨ ਲਾਈਨ, ਚਯਵਨ"
"ച്യൂയിംഗ്, നാശം, ചോർച്ച","ਚਬਾਉਣਾ, ਖੋਰ, ਲੀਕ ਕਰਨਾ"
"മിനിമം, മിനിമം, മിനിമം","ਘੱਟੋ-ਘੱਟ, ਘੱਟੋ-ਘੱਟ, ਘੱਟੋ-ਘੱਟ"
ഏറ്റവും കുറഞ്ഞ എണ്ണം,ਘੱਟੋ-ਘੱਟ ਗਿਣਤੀ
ലാച്ച് വയർ,ਖੜੀ ਤਾਰ
ലെഡക് പ്രഭാവം,Leduc ਪ੍ਰਭਾਵ
സാധുവായ ഓം,ਵੈਧ ਓਮ
- ഇലക്ട്രോൺ,- ਇਲੈਕਟ੍ਰੋਨ
നീളം നിയന്ത്രണം,ਲੰਬਾਈ ਦੀ ਪਾਬੰਦੀ
നീട്ടൽ,ਲੰਬਾਈ
ലെന്സ്,ਲੈਂਸ
ലെൻസ് നിയമം,ਲੈਂਜ਼ ਦਾ ਕਾਨੂੰਨ
പരന്ന തുരങ്കം,ਫਲੈਟ ਸੁਰੰਗ
തിരശ്ചീന ഫ്ലൈറ്റ്,ਖਿਤਿਜੀ ਉਡਾਣ
"നിരപ്പാക്കൽ, നിരപ്പാക്കൽ","ਪੱਧਰ ਕਰਨਾ, ਪੱਧਰ ਕਰਨਾ"
"തിരശ്ചീന സ്ക്രൂ, ലെവലിംഗ് സ്ക്രൂ","ਹਰੀਜ਼ੱਟਲ ਪੇਚ, ਲੈਵਲਿੰਗ ਪੇਚ"
അത്മവിശ്വാസത്തിന്റെ അളവ്,ਵਿਸ਼ਵਾਸ ਦਾ ਪੱਧਰ
പ്രാധാന്യം ലെവൽ,ਮਹੱਤਤਾ ਦਾ ਪੱਧਰ
"തിരശ്ചീന പേജ്, ഫ്ലാറ്റ് പേജ്, ഇക്വിപോട്ടൻഷ്യൽ പേജ്","ਹਰੀਜ਼ੱਟਲ ਪੇਜ, ਫਲੈਟ ਪੇਜ, ਇਕੁਪੋਟੈਂਸ਼ੀਅਲ ਪੇਜ"
"ലിവർ, ലിവർ","ਲੀਵਰ, ਲੀਵਰ"
വെർച്വൽ ആന്ദോളനം,ਵਰਚੁਅਲ ਓਸਿਲੇਸ਼ਨ
"ലിഡാർ, ലേസർ ഇൻഫ്രാറെഡ് റഡാർ","ਲਿਡਰ, ਲੇਜ਼ਰ ਇਨਫਰਾਰੈੱਡ ਰਾਡਾਰ"
"ജീവിതം, പ്രായം","ਜੀਵਨ, ਉਮਰ"
"ഉയർത്തുക, ഉയർത്തുക","ਚੁੱਕੋ, ਚੁੱਕੋ"
വീണ്ടെടുക്കൽ നിമിഷം,ਛੁਟਕਾਰਾ ਪਲ
"ചെറുത്, വെളിച്ചം, മങ്ങിയത്, ചെറുത്, ചെറുത്, 6 വെളിച്ചം","ਛੋਟਾ, ਹਲਕਾ, ਮੱਧਮ, ਛੋਟਾ, ਛੋਟਾ, 6 ਰੋਸ਼ਨੀ"
"മിതശീതോഷ്ണ., പ്രകാശം","ਤਪਸ਼., ਰੋਸ਼ਨੀ"
മിന്നൽ,ਬਿਜਲੀ
പ്രകാശവർഷം പ്രകാശവർഷം,ਪ੍ਰਕਾਸ਼ ਸਾਲ ਪ੍ਰਕਾਸ਼ ਸਾਲ
"ഏകതാനമായ, ഏകതാനമായ, ഏകതാനമായ","ਸਮਰੂਪ, ਸਮਰੂਪ, ਸਮਰੂਪ"
"പരിധി, നാമമാത്ര","ਸੀਮਾ, ਸੀਮਾ"
"പരിധി, പരിധി, അതിരുകടന്ന","ਸੀਮਾ, ਸੀਮਾ, ਸੀਮਾ"
നിലവിലെ പരിധി,ਮੌਜੂਦਾ ਸੀਮਾ
"രേഖ, രേഖ, ദീർഘവൃത്താകൃതി","ਰੇਖਾ, ਰੇਖਾ, ਅੰਡਾਕਾਰ"
"രേഖീയ, രേഖീയ, രേഖീയ","ਰੇਖਿਕ, ਰੇਖਿਕ, ਰੇਖਿਕ"
രേഖീയവൽക്കരണം,ਰੇਖਿਕਕਰਨ
"ഏകതാനത, രേഖീയത","ਇਕਸਾਰਤਾ, ਰੇਖਿਕਤਾ"
"ഒറ്റയ്ക്ക്, രേഖീയമായി","ਇਕੱਲੇ, ਰੇਖਿਕ ਤੌਰ &#39;ਤੇ"
ലൈൻ സാധ്യത,ਲਾਈਨ ਸੰਭਾਵੀ
രേഖീയ അപൂർണ്ണത,ਰੇਖਿਕ ਅਪੂਰਣਤਾ
സ്ട്രോക്ക് ലൈൻ,ਸਟਰੋਕ ਲਾਈਨ
രേഖീയ സ്പെക്ട്രം,ਰੇਖਿਕ ਸਪੈਕਟ੍ਰਮ
ലൈൻ വോൾട്ടേജ്,ਲਾਈਨ ਵੋਲਟੇਜ
"ബോണ്ട്, ചരട്, ചങ്ങല, ഗ്രന്ഥി, ലിങ്ക്","ਬੰਧਨ, ਸਤਰ, ਚੇਨ, ਗਲੈਂਡ, ਲਿੰਕ"
ദ്രവീകരണം,ਤਰਲਤਾ
ദ്രവീകരിച്ചത്,ਤਰਲ
ദ്രവീകരിച്ചത്,ਤਰਲ
ദ്രാവകം,ਤਰਲ
ദ്രാവക റിസർവോയർ,ਤਰਲ ਭੰਡਾਰ
ലിക്വിഡ് ക്രിസ്റ്റൽ,ਤਰਲ ਕ੍ਰਿਸਟਲ
ദ്രവ്യത,ਤਰਲਤਾ
ദ്രാവക ചാലക റോക്കറ്റ്,ਤਰਲ-ਪ੍ਰੋਪੇਲਡ ਰਾਕੇਟ
ലിസാജു കണക്കുകൾ,lisaju ਅੰਕੜੇ
"പട്ടിക, പട്ടിക","ਸੂਚੀ, ਸੂਚੀ"
"ലിസ്റ്റിംഗ്, ലിസ്റ്റിംഗ്","ਸੂਚੀਕਰਨ, ਸੂਚੀਕਰਨ"
ലിറ്റർ,ਕੂੜਾ
തത്സമയ പ്രോഗ്രാം,ਲਾਈਵ ਪ੍ਰੋਗਰਾਮ
വൈദ്യുത വയർ,ਬਿਜਲੀ ਦੀ ਤਾਰ
"ലോഡ്, ലോഡ്, ലോഡ്, ലോഡ്, ലോഡ്","ਲੋਡ, ਲੋਡ, ਲੋਡ, ਲੋਡ, ਲੋਡ"
കാന്തം കല്ല്,ਚੁੰਬਕ ਪੱਥਰ
"പ്രാദേശിക, പ്രാദേശിക","ਸਥਾਨਕ, ਸਥਾਨਕ"
പ്രാദേശിക മാക്സ്വെല്ലി,ਸਥਾਨਕ ਮੈਕਸਵੇਲੀ
"സ്ഥാനം, സ്ഥാനം, സ്ഥാനം, സ്ഥാനം, സ്ഥാനം","ਟਿਕਾਣਾ, ਟਿਕਾਣਾ, ਟਿਕਾਣਾ, ਟਿਕਾਣਾ, ਟਿਕਾਣਾ"
ബന്ധിത തെറ്റ്,ਬੰਨ੍ਹਿਆ ਨੁਕਸ
