Telugu,Odiya
మెండెలియన్ రుగ్మత,ମେଣ୍ଡେଲିଆନ୍ ବ୍ୟାଧି |
మెనింగే,ମେନଞ୍ଜି
మెనింజైటిస్,ମେନିଞ୍ଜାଇଟିସ୍
ఋతు చక్రం,Men ତୁସ୍ରାବ ଚକ୍ର |
మానసిక ప్రియమైన,ମାନସିକ ପ୍ରିୟତା
మానసిక మాంద్యము,ମାନସିକ ଅବସାଦ |
మెర్క్యురీ పాయిజనింగ్,ବୁଧ ବିଷାକ୍ତ
మెరిస్టెమ్,ମେରିସମରଣ
మెరిస్టెమాటిక్ సెల్,ମେରିସେମାଟିକ୍ କକ୍ଷ |
మెరిస్టెమాటిక్ ప్రాంతం,ମେରିସେମାଟିକ୍ ଅଞ୍ଚଳ |
మెరిస్టెమాటిక్ పెరుగుదల,ମେରିସେମାଟିକ୍ ଅଭିବୃଦ୍ଧି |
మెరోక్రిన్ గ్రంథి,Mereosrine Gland
మెరోమియోసిన్,Mearmoyosin
మెరిచిప్పస్,ମେରଚିପସ୍ |
మెస్మార్చియం,ମିଥୀନିୟମ୍
మెసెన్సెఫలాన్,MeSechathath
మెసెన్చైమల్ కణజాలం,Meendachyal tisue |
మెసెంటెరాన్,ମିସେନେର୍ନନ୍
మెసెంటరీ,ମେସେନଟେ
మెసిక్ కండిషన్,ମସିକ୍ ଅବସ୍ଥା |
మీసోకార్ప్,ମେସାରପ୍
మీసోడెర్మ్,ମେସୋଡର୍ମ
మెసోగ్లోయా,ମେସୋପ୍ଲୋଆ |
మెసోహెప్పస్,ମେସୁସପସ୍ |
మెసోఫిల్ సెల్,ମେସୋଫାଇଲେଲ୍ କକ୍ଷ |
మీసోసోమ్,ମିଆଁଆଳି
మెసోథొరాసిక్,ମିଆଦୋଥୋରାସିକ୍ |
మెసోథొరాక్స్,ମେଶୋଥୋରାକ୍ସ |
మెసోవరియం,ମେସୋଭେରିୟମ୍ |
మెసోజోయిక్ శకం,ମେସୋଜିକ୍ ଯୁଗ
మెసెంజర్ RNA,ମେସେଞ୍ଜର rna
జీవక్రియ ప్రవాహం,ମେଟାବୋଲିକ୍ ଫ୍ଲକ୍ସ |
జీవక్రియ మార్గం,ମେଟାବୋଲିକ୍ ପଥ
జీవక్రియ,ମେଟାବୋଲିଜ୍
జీవక్రియ,ମେଟାବୋଲିଜିମ୍ |
జీవక్రియ అస్సిమిలేటరీ,ମେଟାବୋଲିକ୍ ଆସିମିଲିଟୋରୀ |
మెటాకార్పాల్,ମେଟାକାରପାଲପାଲପ
మెటాసెంట్రిక్,ଶ୍ୱାସକ୍ରିୟା
మెటాక్రోమాటిక్ గ్రాన్యూల్,ମେଟଚ୍ରୋମେଟିକ୍ ଗ୍ରାନୁଲ୍ |
మెటల్ సూది,ଧାତୁ ଛୁଞ୍ଚି |
లోహ ఆక్సైడ్,ଧାତବ ଅକ୍ସାଇଡ୍ |
మెటామెరిజం,ମେଟାମେରଜିମ୍ |
మెటామార్ఫోసిస్,ମେଟାମୋର୍ଫୋସିସ୍ |
మెటాన్‌ఫ్రిడియం,Metanenphiream
మెటాఫేస్,Metatafse
మెటాఫేస్ ప్లేట్,ମେଟାଫେଜ୍ ପ୍ଲେଟ୍ |
మెటాఫాసిక్ ప్లేట్,ମେଟାଫାସ୍ ପ୍ଲେଟ୍ |
మెటాపోపులేషన్,ମେଟାପପୋପୁଲେସନ୍ |
మెటాస్టాసిస్,ମେଟାସ୍ତାସିସ୍ |
మెటాస్టాసిస్,ମେଟାସ୍ତାସିସ୍ |
మెటాటార్సల్,ମେଟାଟାଟାର୍ |
మెటాథొరాసిక్,ମେଟାଟହାକ୍ଟିକ୍ |
మెటాథొరాక్స్,ମେଟାଟାହୋରାକ୍ସ |
మెటాజోవాన్లు,Meetazoans
మెటాఎన్సెఫలోన్,ମେଟେନ୍ସେସାଫନ୍ |
మెటాస్టాసైజ్,ମେଟାଷ୍ଟାସାଇଜ୍ |
మెథడోన్,ମେଟାଡୋନ୍ |
మెథెమోగ్లోబిన్,MetHaemegobin
మెథెమోగ్లోబినిమియా,MetHaemoglobinemia
మీథేన్,ମିଥେନ |
మిథనోబాక్టీరియం,ମିଥାନୋବାକ୍ଟରିୟମ୍ |
మెథనోజెన్,ମେଟନୋନୋଜୋଜୋଜନ |
మిథైల్ మెర్క్యురీ,ମିଥାଇଲ୍ ବୁଧ |
మిథైలేటెడ్ టోపీ,ମିଥାଇଲାଟଡ୍ କ୍ୟାପ୍ |
మిథిలీన్ బ్లూ,ମିଥାଇଲିନ୍ ନୀଳ |
మిథైలోఫిలస్,ମିଥାଇଲୋଫିଲସ୍ |
మిథైలోట్రోఫస్,ମିଥେଲୋଟ୍ରୋଫସ୍ |
మైక్రోన్యూట్రియంట్,ମାଇକ୍ରୋନ୍ୟୁଟ୍ରାଇନ୍ଏଣ୍ଟ୍ |
సూక్ష్మజీవి,ମାଇକ୍ରୋଗଲିଜିମ୍ |
మైక్రోప్రొపగేషన్,ମାଇକ୍ରୋଟ୍ରୋପାଗେସନ୍
మైక్రోటెక్నిక్,ମାଇକ୍ରୋଟେକ୍ନିକ୍ |
మైక్రోఆర్కిటెక్చరల్ క్షీణత,ମାଇକ୍ରୋ ବ୍ଲାଉଟିଣ୍ଟ୍ରାର୍ଟଲର ଖରାପ |
సూక్ష్మజీవుల సంపర్కము,ମାଇକ୍ରୋବେକ୍ (ଅଣ-ଅର୍ଗାନିଜିମ୍)
సూక్ష్మజీవుల క్లోనింగ్,ମାଇକ୍ରୋବିଆଲ୍ କ୍ଲୋନିଂ |
సూక్ష్మజీవుల వృక్షజాలం,ମାଇକ୍ରୋବିଆଲ୍ ଫ୍ଲୋରା |
మైక్రోబయాలజీ,ମାଇକ୍ରୋବାୟୋଲୋଜି |
మైక్రోబాడీ,ପରିଚୟ
మైక్రోక్లైమేట్,ମାଇକ୍ରୋକମେଣ୍ଟ |
మైక్రోస్పూషన్,ମାଇକ୍ରୋଟ୍ରଭୋଲ୍ୟୁସନ୍ |
మైక్రోఫిలమెంట్,ମାଇକ୍ରୋଫିନେସନ୍
మైక్రోఫొసిల్,ମାଇକ୍ରୋଫେସନ୍
మైక్రోఇన్జెక్షన్,ମାଇକ୍ରୋନିଞ୍ଜନ୍ସନ |
సూక్ష్మజీవి,ମାଇକ୍ରୋଗଲିଜିମ୍ |
మిథైలోట్రోఫస్,ମିଥେଲୋଟ୍ରୋଫସ୍ |
మైక్రోన్యూట్రియంట్,ମାଇକ୍ରୋନ୍ୟୁଟ୍ରାଇନ୍ଏଣ୍ଟ୍ |
సూక్ష్మజీవి,ମାଇକ୍ରୋଗଲିଜିମ୍ |
మైక్రోఫాగస్,ମାଇକ୍ରୋଫାଗର
మైక్రోఫాగి,ମାଇକ୍ରୋଫାଇଜ୍
మైక్రోపైలర్ ముగింపు,ମାଇକ୍ରୋପାଇଲର ଶେଷ |
మైక్రోపైల్,ମାଇକ୍ରୋପାଇଲ୍ |
మైక్రోపైల్,ମାଇକ୍ରୋପାଇଲ୍ |
మైక్రోపైల్,ମାଇକ୍ରୋପାଇଲ୍ |
మైక్రోసాటిలైట్,ମାଇକ୍ରୋସେଟେଲାଇଟ୍ |
సూక్ష్మదర్శిని,ମାଇକ୍ରୋସ୍କୋପ୍ |
మైక్రోస్కోపీ,ମାଇକ୍ରୋସ୍କୋପି |
మైక్రోస్పెర్మే,ମାଇକ୍ରୋସେପେମା |
మైక్రోస్పియర్,ମାଇକ୍ରୋସଫର୍ |
మైక్రోస్పోరింగియం,ମାଇକ୍ରୋସପୋରାଙ୍ଗସିୟମ୍ |
మైక్రోస్పోర్ టెట్రాడ్,ମାଇକ୍ରୋସପୋର ଟେଟ୍ରାଡ୍ |
మైక్రోస్పోర్ఫిల్,ମାଇକ୍ରୋସପୋର୍ଫାଇଲ୍ |
మైక్రోస్పోరం,ମାଇକ୍ରୋସପୋରମ୍ |
మైక్రోటోమ్,ମାଇକ୍ରୋଟୋମେ |
మైక్రోట్యూబుల్ ట్రిపుల్,ମାଇକ୍ରୋଟବଲ୍ ଟ୍ରିପଲେଟ୍ |
మైక్రోటూబ్యూల్ డబుల్,ମାଇକ୍ରୋଟୁବୁଲ୍ ଦ୍ୱିଗୁଣିତ |
మైక్రోవిల్లి,ମାଇକ୍ରୋଭିଲି
మిక్చురిషన్,Micktivation
మిడ్‌బ్రేన్,ମିଡବ୍ରେନ୍ |
మిడిల్ సెరెబెల్లార్ పెడన్కిల్,ମଧ୍ୟମ ଧର୍ମବେଲକାରୀ ପେଡୁଙ୍କଲ୍ |
మధ్య చెవి,ମ middle ି କାନ
మిడిల్ లామెల్లా,ମଧ୍ୟମ ଲାମେଲା |
మిడ్‌గట్,ମିଡଗୁଟ |
మంత్రసాని టోడ్,ଧାତ୍ରୀଗୁଡ଼ିକ ଟୋଡ୍ |
వలస,ପ୍ରବାସୀ
వలస,ସ୍ଥାନାନ୍ତରଣ
పాలు చక్కెర,କ୍ଷୀର ଚିନି |
పాలు ఉత్పత్తి చేసే గ్రంథి,କ୍ଷୀର-ଉତ୍ପାଦନ ଗ୍ରନ୍ଥି |
మిల్లెట్,ମିଲିଏଲେଟ୍ |
లీటరుకు మిల్లియోస్మోల్,ଲିଟର ପ୍ରତି ମିଲିସିଓଲ୍ |
మిల్వస్,ମିଲଭସ୍ |
మిమిక్రీ,ଦୁ im ଖୀ
మినామాటా వ్యాధి,ମିନାମାଟା ରୋଗ |
ఖనిజ,ଖଣିଜ
ఖనిజ మూలకం,ଖଣିଜ ଉପାଦାନ |
ఖనిజ పోషణ,ମିନେରାଲ୍ ପୁଷ୍ଟିକର |
ఖనిజీకరణ,ଖଜୁରୀ
ఖనిజ కార్టికాయిడ్,ମିନେରାଲୋ କର୍ଟିକୋଏଡ୍ |
సూక్ష్మ అయస్కాంతం,କ୍ଷୁଦ୍ର ଚୁମ୍ବକ
మైనింగ్ ఆపరేషన్,ଖଣି କାର୍ଯ୍ୟ
మినిసాటెలైట్,ମିନିସାଇଟ୍ଏଟ୍
మైనర్ గాడి,ଛୋଟ ଗ୍ରୋଭ୍ |
మియోసిన్,ମିଓସେନ୍
మియోహిప్పస్,ମିଓକିସସ୍ |
మిరాబిలిస్,ଆରାମ
తీవ్రతను తగ్గించడం,ହ୍ରାସ
మైటోకాండ్రియా,Mitochonrial
మైటోకాన్డ్రియల్ మ్యాట్రిక్స్,ମିଟୋଚଣ୍ଡ୍ରିଆଲ୍ ମ୍ୟାଟ୍ରିକ୍ସ |
మైటోసిస్,ମିଟୋସାଇସ୍ |
మిత్వసి,ମଇଟ୍ରାଲ୍ ଭଲଭ୍ (ସାଇକସ୍ପିଡ୍ ଭଲଭ୍)
మిశ్రమ గ్రంథి,ମିଶ୍ରିତ ଗ୍ରନ୍ଥି |
మిశ్రమ నరాలు,ମିଶ୍ରିତ ସ୍ନାୟୁ |
మిక్సోట్రోఫిక్,ମିକ୍ସୋଟ୍ରୋଫିକ୍ |
మొబైల్ క్యారియర్,ମୋବାଇଲ୍ କ୍ୟାରିଅର୍ |
మొబైల్ మూలం,ମୋବାଇଲ୍ ଉତ୍ସ |
మొబిలిటీ,ଗତିଶୀଳତା |
మితమైన గాయం,ମଧ୍ୟମ ଆଘାତ |
ఆధునిక medicine షధం,ଆଧୁନିକ medicine ଷଧ |
ఆధునిక సమాజం,ଆଧୁନିକ ସମାଜ |
సవరణ,ପ୍ରତିଶପ୍ତତା
సవరించిన డైహీబర్డ్ నిష్పత్తి,ସଂଶୋଧିତ ଦି ଓଖିବର୍ଡ ଅନୁପାତ |
సవరించిన రూట్,ରୂପାନ୍ତରିତ ମୂଳ
మాడ్యులేట్,ମନୁଲାନ୍ତୁ
చర్య యొక్క మాడ్యులేషన్,କାର୍ଯ୍ୟର ପରିବର୍ତ୍ତନ
మాడ్యులేటర్ పదార్ధం,ମୋଡ୍ୟୁଲେଟର ପଦାର୍ଥ |
తేమ,ଆର୍ଦ୍ରତା
తేమ లోటు,ଆର୍ଦ୍ରତା ଅଭାବ |
మోలార్ పళ్ళు,ମୋଲାର ଦାନ୍ତ
మోలార్,ମୋଲାର
మోల్,ମୋଲ୍
మోల్,ମୋଲ୍
మోల్,ମୋଲ୍
కన్నము,ମୋଲ୍ (MOL)
అణు జీవశాస్త్రం,ମଲିକୁଲାର୍ ଜୀବବିଜ୍ଞାନ |
పరమాణు జన్యు విశ్లేషణ,ମଲିକୁଲାର ଜେନେଟିକ୍ ବିଶ୍ଳେଷଣ |
పరమాణు స్థాయి,ମଲିକୁଲାର ସ୍ତର |
మాలిక్యులర్ మెసెంజర్,ମଲିକୁଲାର୍ ମେସେଞ୍ଜର |
పరమాణు కదలిక,ମଲିକୁଲାର୍ ଗତି |
పరమాణు నత్రజని వాయువు,ମଲିକୁଲାର ନାଇଟ୍ରୋଜେନ୍ ଗ୍ୟାସ୍ |
మాలిక్యులర్ ఆర్గనైజేషన్,ମଲିକୁଲାର ସଂସ୍ଥା |
మాలిక్యులర్ కత్తెర,ମଲିକୁଲାର କଞ୍ଚା |
పరమాణు శస్త్రచికిత్స విధానం,ମଲିକୁଲାର ସର୍ଜିକାଲ୍ ଆଭିମୁଖ୍ୟ |
మాలిక్యులర్ కుట్టు,ମଲିକୁଲାର କାଉଟର୍ |
అణువు,ଅଣ୍ୟୁଲ୍ସ
మొలస్క్,ମୁଲ୍ଲସ୍କ |
మొలస్సివరస్,ମଲ୍ଲସିଭୋରସ୍ |
మాలిబ్డినం,ମଲବବଡେନମ୍ |
మోమోర్డికా,ମୋମୋମିକା
మొనాండ్రియా,ମୋନାଚରିଆ |
మొనాండ్రీ,ମୋନାଣ୍ଡ୍ରି
మొనాస్కస్ పర్పురియస్,ମୋନାସସ୍ ପେପରସ୍ |
మోనెరా,ମୋନେରା |
మోనిలిఫార్మ్,ମୋନିଲିୟମ୍ |
మానిటర్,ମନିଟର
మానిటర్,ମନିଟର
మోనో పొర,ମୋନୋ ସ୍ତର |
మోనోఅడెల్ఫస్,ମୋନୋଡେଲଫୋସ୍ |
మోనోబాసిక్ ఫాస్ఫేట్,ମୋନୋବାସିକ୍ ଫସଫେଟ୍ |
మోనోబ్లాస్టిక్,ମୋନୋବାତୀ |
మోనోకాసియల్,Mynochial
మోనోక్లామిడియస్,ମୋନୋବାଇଗଡସ୍ |
మోనోసిస్ట్రోనిక్,Mo8ciistronic |
మోనోక్లోనల్ యాంటీబాడీ,ମୋନୋକ୍ଲୋନାଲ୍ ଆଣ୍ଟିବଡି |
మోనోకాకస్,ମୋନୋକୋକସ୍ |
మోనోకోటిలెడాన్,ମୋନୋକେଟିଲିଡନ୍ |
మోనోసిస్టిక్,ମୋନୋସିକ୍ |
మోనోసిస్టిస్,ମୋନୋଜିଷ୍ଟିସ୍ |
మోనోసైట్,ମୋନୋସେଟ୍ |
మోనోసియస్,ମୋନୋମିୟର୍ |
మోనోగ్రాఫ్,ମନୋଗ୍ରାଫ୍ |
మోనోహైబ్రిడ్,ମୋନୋହାଇବ୍ରାଇଡ୍ |
మోనోమర్,ମୋନୋମର୍ |
మోనోమెరిక్ జి-ఆక్టిన్,ମୋନୋମିକ୍ ଜି-ଆକ୍ଟିନ୍ |
మోనోసాకరైడ్,ମୋନୋସାକାରୀ
మోనోసోడియం ఉప్పు,ମୋନୋସୋଡିୟମ୍ ଲୁଣ |
మోనోసోమిక్,ମୋନୋସୋମିକ୍ |
మోనోస్పెర్మీ,ମୋନୋସପେରିମି |
మోనోస్పోరిక్ అభివృద్ధి,ମୋନୋସପୋରିକ୍ ​​ବିକାଶ |
మోనోట్రోపా,Monotropa
మోనోజైగోటిక్ ఒకేలాంటి జంట,ମୋନୋଜିଗୋଟିକ୍ ମୁଖ୍ୟ ଯାଆଁଳା |
మాంట్రియల్ ఒప్పందం,ମଣ୍ଟ୍ରିଆଲ୍ ଚୁକ୍ତି |
మూడ్ డిజార్డర్,ମନୋବଳ ବ୍ୟାଧି
మోరింగ,ମୋରିଙ୍ଗା
మర్మమైన ప్రేరకములు,ମୋର୍ଫାଲାକ୍ସିସ୍ (ମୋର୍ଫାଲାକ୍ଷସିକ୍)
మార్ఫిన్,ମର୍ଫିନ୍
మోర్ఫోజెనిసిస్,Morphogenesis
పదనిర్మాణ అనుసరణ,Morphological ଆଡାପ୍ଟେସନ୍ |
పదనిర్మాణ శాస్త్రం,Morphology
మోర్స్ కోడ్,ମୋର୍ସ କୋଡ୍
మరణాలు,ମୃତ୍ୟୁ
మరణాలు,ମୃତ୍ୟୁ
మరణాలు,ମୃତ୍ୟୁ
మొజాయిసిజం,ମୋଜା
మొజాయిక్ విజన్,ମୋଜିକ୍ ଭିଜନ୍ |
