Punjabi,Kannada
ਗਣਿਤ ਪ੍ਰੋਗਰਾਮਿੰਗ,ಗಣಿತ ಪ್ರೋಗ್ರಾಮಿಂಗ್
ਗਣਿਤਿਕ ਸਿਮੂਲੇਸ਼ਨ,ಗಣಿತದ ಸಿಮ್ಯುಲೇಶನ್
ਮੈਟਰਿਕਸ,ಮ್ಯಾಟ್ರಿಕ್ಸ್
ਮੈਟਰਿਕਸ ਪ੍ਰਿੰਟਰ,ಮ್ಯಾಟ್ರಿಕ್ಸ್ ಪ್ರಿಂಟರ್
ਮੈਟਰਿਕਸ ਸਵਿੱਚ,ಮ್ಯಾಟ್ರಿಕ್ಸ್ ಸ್ವಿಚ್
ਮੈਟ੍ਰਿਕਸ ਸਾਰਣੀ,ಮ್ಯಾಟ್ರಿಕ್ಸ್ ಟೇಬಲ್
ਮੈਕਸੀ ਕੰਪਿਊਟਰ,ಮ್ಯಾಕ್ಸಿ ಕಂಪ್ಯೂಟರ್
ਮੈਕਸੀਕੰਪਿਊਟਰ,ಮ್ಯಾಕ್ಸಿಕಂಪ್ಯೂಟರ್
ਅਧਿਕਤਮ ਤੱਤ,ಗರಿಷ್ಠ ಅಂಶ
ਅਧਿਕਤਮ ਮਿਆਦ (ਮਿਆਰੀ ਜੋੜ ਮਿਆਦ),ಗರಿಷ್ಠ ಅವಧಿ (ಪ್ರಮಾಣಿತ ಮೊತ್ತ)
ਮੈਕਸਵੈਲ ਡੈਮਨ,ಮ್ಯಾಕ್ಸ್ವೆಲ್ ಡೀಮನ್
ਮਤਲਬ,ಅರ್ಥ
ਮਤਲਬ ਮੁਰੰਮਤ ਦਾ ਸਮਾਂ,ದುರಸ್ತಿ ಸಮಯ ಎಂದರ್ಥ
ਅਸਫਲਤਾ ਦੇ ਵਿਚਕਾਰ ਦਾ ਮਤਲਬ ਸਮਾਂ (MTBF),ವೈಫಲ್ಯದ ನಡುವಿನ ಸರಾಸರಿ ಸಮಯ (MTBF)
ਅਸਫਲਤਾ ਦੇ ਵਿਚਕਾਰ ਦਾ ਮਤਲਬ ਸਮਾਂ (MTBF),ವೈಫಲ್ಯದ ನಡುವಿನ ಸರಾಸರಿ ಸಮಯ (MTBF)
ਅਸਫਲਤਾ ਦਾ ਸਮਾਂ,ವೈಫಲ್ಯದ ಸಮಯ ಎಂದರ್ಥ
ਮੁਰੰਮਤ ਕਰਨ ਦਾ ਸਮਾਂ,ದುರಸ್ತಿ ಮಾಡುವ ಸಮಯ ಎಂದರ್ಥ
ਮੁਰੰਮਤ ਦਾ ਮਤਲਬ ਸਮਾਂ (MTTR),ದುರಸ್ತಿ ಮಾಡಲು ಸರಾಸರಿ ಸಮಯ (MTTR)
ਮੱਧਮ ਸਕੇਲ ਏਕੀਕਰਣ (MSI),ಮಧ್ಯಮ ಪ್ರಮಾಣದ ಏಕೀಕರಣ (MSI)
ਮੱਧਮ ਸਕੇਲ ਏਕੀਕਰਣ (MSI),ಮಧ್ಯಮ ಪ್ರಮಾಣದ ಏಕೀಕರಣ (MSI)
ਮੱਧਮ ਮਿਆਦ ਸਟੋਰੇਜ਼ ਜੰਤਰ,ಮಧ್ಯಮ ಅವಧಿಯ ಶೇಖರಣಾ ಸಾಧನ
ਮੈਗਾਬਿਟ ਪ੍ਰਤੀ ਸਕਿੰਟ (MB Ps),ಮೆಗಾಬಿಟ್ ಪ್ರತಿ ಸೆಕೆಂಡಿಗೆ (MB Ps)
ਸਦੱਸ ਵਸਤੂ,ಸದಸ್ಯ ವಸ್ತು
ਸਦੱਸ ਰਿਕਾਰਡ,ಸದಸ್ಯ ದಾಖಲೆ
ਮੈਮੋਰੀ,ಸ್ಮರಣೆ
ਮੈਮੋਰੀ ਐਰੇ,ಮೆಮೊರಿ ಅರೇ
ਮੈਮੋਰੀ ਬੈਂਕ,ಮೆಮೊರಿ ಬ್ಯಾಂಕ್
ਮੈਮੋਰੀ ਬਫਰ ਰਜਿਸਟਰ,ಮೆಮೊರಿ ಬಫರ್ ರಿಜಿಸ್ಟರ್
ਮੈਮੋਰੀ ਬੱਸ,ಮೆಮೊರಿ ಬಸ್
ਮੈਮੋਰੀ ਕਾਰਡ,ಮೆಮೊರಿ ಕಾರ್ಡ್
ਮੈਮੋਰੀ ਸੈੱਲ,ಮೆಮೊರಿ ಕೋಶ
ਮੈਮੋਰੀ ਸੰਕੁਚਿਤ,ಮೆಮೊರಿ ಸಂಕೋಚನ
ਮੈਮੋਰੀ ਕੋਰ,ಮೆಮೊರಿ ಕೋರ್
ਮੈਮੋਰੀ ਚੱਕਰ,ಮೆಮೊರಿ ಚಕ್ರ
ਮੈਮੋਰੀ ਡਾਟਾ ਰਜਿਸਟਰ,ಮೆಮೊರಿ ಡೇಟಾ ರಿಜಿಸ್ಟರ್
ਮੈਮੋਰੀ ਡੰਪ,ಮೆಮೊರಿ ಡಂಪ್
ਮੈਮੋਰੀ ਐਕਸਚੇਂਜ,ಮೆಮೊರಿ ವಿನಿಮಯ
ਮੈਮੋਰੀ ਲੜੀ,ಮೆಮೊರಿ ಕ್ರಮಾನುಗತ
ਮੈਮੋਰੀ ਹਦਾਇਤ,ಮೆಮೊರಿ ಸೂಚನೆ
ਮੈਮੋਰੀ ਪ੍ਰਬੰਧਨ,ಮೆಮೊರಿ ನಿರ್ವಹಣೆ
ਮੈਮੋਰੀ ਨਕਸ਼ਾ,ಮೆಮೊರಿ ನಕ್ಷೆ
ਮੈਮੋਰੀ ਮੈਪਡ I/O,ಮೆಮೊರಿ ಮ್ಯಾಪ್ ಮಾಡಲಾದ I/O
ਮੈਮੋਰੀ ਮਾਡਲ,ಮೆಮೊರಿ ಮಾದರಿ
ਮੈਮੋਰੀ ਮੋਡੀਊਲ,ಮೆಮೊರಿ ಮಾಡ್ಯೂಲ್
ਮੈਮੋਰੀ ਪੁਆਇੰਟਰ ਰਜਿਸਟਰ,ಮೆಮೊರಿ ಪಾಯಿಂಟರ್ ರಿಜಿಸ್ಟರ್
ਯਾਦ ਸ਼ਕਤੀ,ನೆನಪಿನ ಶಕ್ತಿ
ਮੈਮੋਰੀ ਸੁਰੱਖਿਆ,ಮೆಮೊರಿ ರಕ್ಷಣೆ
ਮੈਮੋਰੀ ਹਵਾਲਾ ਨਿਰਦੇਸ਼,ಮೆಮೊರಿ ಉಲ್ಲೇಖ ಸೂಚನೆ
ਮੈਮੋਰੀ ਨਿਵਾਸੀ ਪ੍ਰੋਗਰਾਮ,ಮೆಮೊರಿ ರೆಸಿಡೆಂಟ್ ಪ್ರೋಗ್ರಾಂ
ਮੈਮੋਰੀ ਯੂਨਿਟ,ಮೆಮೊರಿ ಘಟಕ
ਮੀਨੂ,ಮೆನು
ਮੇਨੂ ਪੱਟੀ,ಮೆನು ಬಾರ್
ਮੇਨੂ ਡਰਾਈਵ,ಮೆನು ಡ್ರೈವ್
ਮੇਨੂ ਚੋਣ,ಮೆನು ಆಯ್ಕೆ
ਮੇਨੂ-ਸੰਚਾਲਿਤ ਪ੍ਰੋਗਰਾਮ,ಮೆನು-ಚಾಲಿತ ಪ್ರೋಗ್ರಾಂ
ਮਿਲਾਓ,ವಿಲೀನಗೊಳ್ಳಲು
ਐਕਸਚੇਂਜ ਲੜੀ ਨੂੰ ਮਿਲਾਓ,ವಿನಿಮಯ ರೀತಿಯ ವಿಲೀನ
ਕ੍ਰਮਬੱਧ ਅਭੇਦ,ವಿಲೀನ ರೀತಿಯ
ਮਿਲਾਉਣਾ,ವಿಲೀನಗೊಳಿಸಲಾಗುತ್ತಿದೆ
ਜਾਲ ਨੈੱਟਵਰਕ,ಜಾಲರಿ ಜಾಲ
ਮੈਸੇਜਿੰਗ,ಸಂದೇಶ ಕಳುಹಿಸುವಿಕೆ
ਸੁਨੇਹਾ,ಸಂದೇಶ
ਸੁਨੇਹਾ ਪ੍ਰਮਾਣਿਕਤਾ,ಸಂದೇಶ ದೃಢೀಕರಣ
ਸੁਨੇਹਾ ਬਾਕਸ,ಸಂದೇಶ ಪೆಟ್ಟಿಗೆ
ਸੁਨੇਹਾ ਸਰਕਟ,ಸಂದೇಶ ಸರ್ಕ್ಯೂಟ್
ਸੁਨੇਹਾ ਫਾਰਮੈਟ,ಸಂದೇಶ ಸ್ವರೂಪ
ਸੁਨੇਹਾ ਸਿਰਲੇਖ,ಸಂದೇಶದ ಹೆಡರ್
ਸੁਨੇਹਾ ਮੋਡ,ಸಂದೇಶ ಮೋಡ್
ਸੁਨੇਹਾ ਪਾਸ ਕਰਨਾ,ಸಂದೇಶ ರವಾನೆ
ਸੁਨੇਹਾ ਪੋਲਿੰਗ,ಸಂದೇಶ ಪೋಲಿಂಗ್
ਸੁਨੇਹਾ ਕਤਾਰ,ಸಂದೇಶ ಕ್ಯೂ
ਸੁਨੇਹਾ ਸਵਿੱਚ,ಸಂದೇಶ ಸ್ವಿಚ್
ਸੁਨੇਹਾ ਟੈਕਸਟ,ಸಂದೇಶ ಪಠ್ಯ
ਸੁਨੇਹਾ ਟ੍ਰਾਂਸਫਰ ਏਜੰਟ,ಸಂದೇಶ ವರ್ಗಾವಣೆ ಏಜೆಂಟ್
ਮੈਟਾ ਅਸੈਂਬਲਰ,ಮೆಟಾ ಅಸೆಂಬ್ಲರ್
ਮੈਟਾ ਕਲਾਸ,ಮೆಟಾ ವರ್ಗ
ਮੈਟਾ ਸੰਕਲਨ,ಮೆಟಾ ಸಂಕಲನ
ਮੈਟਾ ਕੰਪਾਈਲਰ,ಮೆಟಾ ಕಂಪೈಲರ್
ਮੈਟਾ ਭਾਸ਼ਾ,ಮೆಟಾ ಭಾಷೆ
ਮੈਟਾ ਨੈੱਟਵਰਕ,ಮೆಟಾ ನೆಟ್ವರ್ಕ್
ਮੈਟਾ ਸਿਸਟਮ,ಮೆಟಾ ವ್ಯವಸ್ಥೆ
ਵਿਧੀ,ವಿಧಾನ
ਮੈਟਰੋਪੋਲੀਟਨ ਏਰੀਆ ਨੈੱਟਵਰਕ (MAN),ಮೆಟ್ರೋಪಾಲಿಟನ್ ಏರಿಯಾ ನೆಟ್‌ವರ್ಕ್ (MAN)
ਮਾਈਕ੍ਰੋ,ಸೂಕ್ಷ್ಮ
ਮਾਈਕ੍ਰੋ ਕੋਡ,ಮೈಕ್ರೋ ಕೋಡ್
ਮਾਈਕ੍ਰੋ ਕੰਪਿਊਟਰ,ಮೈಕ್ರೋ ಕಂಪ್ಯೂಟರ್
ਮਾਈਕਰੋ ਕੰਟਰੋਲਰ,ಸೂಕ್ಷ್ಮ ನಿಯಂತ್ರಕ
ਮਾਈਕਰੋ ਚੱਕਰ,ಸೂಕ್ಷ್ಮ ಚಕ್ರ
ਮਾਈਕ੍ਰੋ ਇਲੈਕਟ੍ਰਾਨਿਕ ਮਕੈਨੀਕਲ ਸਿਸਟਮ (MEMS),ಮೈಕ್ರೋ ಎಲೆಕ್ಟ್ರಾನಿಕ್ ಮೆಕ್ಯಾನಿಕಲ್ ಸಿಸ್ಟಮ್ (MEMS)
ਮਾਈਕ੍ਰੋ ਇਲੈਕਟ੍ਰੋਨਿਕਸ,ಸೂಕ್ಷ್ಮ ಎಲೆಕ್ಟ್ರಾನಿಕ್ಸ್
ਮਾਈਕਰੋ ਮਾਈਨਿਅਅਥਾਰਾਈਜ਼ੇਸ਼ਨ,ಸೂಕ್ಷ್ಮ ಕಿರುಅಧಿಕಾರ
ਮਾਈਕ੍ਰੋ ਆਰਡਰ,ಸೂಕ್ಷ್ಮ ಆದೇಶ
ਮਾਈਕ੍ਰੋ/ਮੇਨਫ੍ਰੇਮ ਲਿੰਕ,ಮೈಕ್ರೋ/ಮೇನ್‌ಫ್ರೇಮ್ ಲಿಂಕ್
ਮਾਈਕ੍ਰੋਚਿੱਪ,ಮೈಕ್ರೋಚಿಪ್
ਮਾਈਕ੍ਰੋਕੋਬੋਲ,ಮೈಕ್ರೋಕೋಬೋಲ್
ਮਾਈਕ੍ਰੋਕੋਡ,ಮೈಕ್ರೋಕೋಡ್
ਮਾਈਕ੍ਰੋਫਾਈਚ,ಮೈಕ್ರೋಫಿಚೆ
ਮਾਈਕ੍ਰੋਫਲੋਪੀ,ಮೈಕ್ರೋಫ್ಲೋಪಿ
ਮਾਈਕ੍ਰੋਫਾਰਮ ਰੀਡਰ,ಮೈಕ್ರೋಫಾರ್ಮ್ ರೀಡರ್
ਮਾਈਕ੍ਰੋਫ੍ਰੇਮ,ಮೈಕ್ರೋಫ್ರೇಮ್
ਮਾਈਕ੍ਰੋਗ੍ਰਾਫਿਕਸ,ಮೈಕ್ರೋಗ್ರಾಫಿಕ್ಸ್
ਮਾਈਕ੍ਰੋਫ਼ੋਨ,ಮೈಕ್ರೊಫೋನ್
ਮਾਈਕ੍ਰੋਫੋਟੋਗ੍ਰਾਫ,ಮೈಕ್ರೋಫೋಟೋಗ್ರಾಫ್
ਮਾਈਕ੍ਰੋਪ੍ਰੋਸੈਸਿੰਗ ਯੂਨਿਟ,ಮೈಕ್ರೋಪ್ರೊಸೆಸಿಂಗ್ ಘಟಕ
ਮਾਈਕ੍ਰੋਪ੍ਰੋਸੈਸਰ,ಮೈಕ್ರೋಪ್ರೊಸೆಸರ್
ਮਾਈਕ੍ਰੋਪ੍ਰੋਸੈਸਰ ਚਿੱਪ,ಮೈಕ್ರೊಪ್ರೊಸೆಸರ್ ಚಿಪ್
ਮਾਈਕ੍ਰੋਪ੍ਰੋਸੈਸਰ ਕੰਪਾਈਲਰ,ಮೈಕ್ರೊಪ್ರೊಸೆಸರ್ ಕಂಪೈಲರ್
ਮਾਈਕ੍ਰੋਪ੍ਰੋਸੈਸਰ ਯੂਨਿਟ (MPU),ಮೈಕ್ರೊಪ್ರೊಸೆಸರ್ ಘಟಕ (MPU)
ਮਾਈਕ੍ਰੋਪ੍ਰੋਗਰਾਮ,ಮೈಕ್ರೋಪ್ರೋಗ್ರಾಂ
ਸੂਖਮ ਅਨੁਕ੍ਰਮ,ಸೂಕ್ಷ್ಮ ಅನುಕ್ರಮ
ਮਾਈਕ੍ਰੋਸਾਫਟ,ಮೈಕ್ರೋಸಾಫ್ಟ್
ਮਾਈਕ੍ਰੋਸਾਫਟ ਵਿੰਡੋਜ਼,ಮೈಕ್ರೋಸಾಫ್ಟ್ ಕಿಟಕಿಗಳು
ਮਾਈਕ੍ਰੋਵੇਵ,ಮೈಕ್ರೋವೇವ್
ਮਾਈਕ੍ਰੋਵੇਵ ਲਿੰਕ,ಮೈಕ್ರೋವೇವ್ ಲಿಂಕ್
ਮਾਈਕ੍ਰੋਵੇਵ ਪ੍ਰਸਾਰ,ಮೈಕ್ರೋವೇವ್ ಪ್ರಸರಣ
ਮੱਧ ਪ੍ਰਬੰਧਨ,ಮಧ್ಯಮ ನಿರ್ವಹಣೆ
ਮਿਡਲਵੇਅਰ,ಮಿಡ್ಲ್ವೇರ್
ਮਿਡੀਕੰਪਿਊਟਰ,ಮಿಡಿಕಂಪ್ಯೂಟರ್
ਮਿਡਪੁਆਇੰਟ,ಮಧ್ಯಬಿಂದು
ਮਿਡਟਰਮ,ಮಧ್ಯಾವಧಿ
ਪਰਵਾਸ ਮਾਰਗ,ವಲಸೆ ಮಾರ್ಗ
ਮਿਲੀਅਨ ਨਿਰਦੇਸ਼ ਪ੍ਰਤੀ ਸਕਿੰਟ (MIPS),ಪ್ರತಿ ಸೆಕೆಂಡಿಗೆ ಮಿಲಿಯನ್ ಸೂಚನೆಗಳು (MIPS)
ਮਿਨੀ ਕੰਪਿਊਟਰ,ಮಿನಿಕಂಪ್ಯೂಟರ್
ਮਿਨੀਡਿਸਕੇਟ,ಮಿನಿಡಿಸ್ಕೆಟ್
ਘੱਟੋ-ਘੱਟ ਕਰਨਲ,ಕನಿಷ್ಠ ಕರ್ನಲ್
ਘੱਟੋ-ਘੱਟ ਉਤਪਾਦ,ಕನಿಷ್ಠ ಉತ್ಪನ್ನ
ਘੱਟੋ-ਘੱਟ ਰੁੱਖ,ಕನಿಷ್ಠ ಮರ
minimax (ਘੱਟੋ-ਘੱਟ) ਐਲਗੋਰਿਦਮ,ಮಿನಿಮ್ಯಾಕ್ಸ್ (ನಿಮಿಷ-ಗರಿಷ್ಠ) ಅಲ್ಗಾರಿದಮ್
ਘੱਟੋ-ਘੱਟ ਪ੍ਰਕਿਰਿਆ,ಕನಿಷ್ಠ ವಿಧಾನ
ਘੱਟੋ-ਘੱਟ ਲਾਗਤ ਫੈਲੇ ਰੁੱਖ,ಕನಿಷ್ಠ ವೆಚ್ಚ ವ್ಯಾಪಿಸಿರುವ ಮರ
ਘੱਟੋ-ਘੱਟ ਲੇਟੈਂਸੀ ਕੋਡਿੰਗ,ಕನಿಷ್ಠ ಲೇಟೆನ್ಸಿ ಕೋಡಿಂಗ್
ਮਾਮੂਲੀ ਜੰਤਰ,ಚಿಕ್ಕ ಸಾಧನ
ਮਿੰਟਰਿਮ,ಮಿಂಟೆರಿಮ್
ਘਟਾਓ ਝੰਡਾ,ಮೈನಸ್ ಧ್ವಜ
ਘਟਾਓ ਝੰਡਾ,ಮೈನಸ್ ಧ್ವಜ
ਘਟਾਓ ਜ਼ੋਨ,ಮೈನಸ್ ವಲಯ
ਸ਼ੀਸ਼ਾ,ಕನ್ನಡಿ
ਮਿਰਰ ਸਾਈਟ,ಕನ್ನಡಿ ಸೈಟ್
ਮਿਕਸਡ-ਰੇਡੀਕਸ ਸੰਕੇਤ,ಮಿಶ್ರ-ರಾಡಿಕ್ಸ್ ಸಂಕೇತ
ਮਿਕਸਰ,ಮಿಕ್ಸರ್
ਮੈਮੋਨਿਕ,ಜ್ಞಾಪಕಾರ್ಥಕ
ਯਾਦਦਾਸ਼ਤ ਪਤਾ,ಜ್ಞಾಪಕ ವಿಳಾಸ
ਮੈਮੋਨਿਕਸ,ಜ್ಞಾಪಕಶಾಸ್ತ್ರ
ਮੋਬਾਈਲ,ಮೊಬೈಲ್
ਮੋਬਾਈਲ ਕੰਪਿਊਟਿੰਗ,ಮೊಬೈಲ್ ಕಂಪ್ಯೂಟಿಂಗ್
ਮਾਡਲ,ಮಾದರಿ
ਮਾਡਲ ਰਹਿਤ ਸੰਪਾਦਕ,ಮಾದರಿಯಿಲ್ಲದ ಸಂಪಾದಕ
ਮਾਡਲਿੰਗ,ಮಾಡೆಲಿಂಗ್
ਮੋਡਮ,ಮೋಡೆಮ್
ਮੱਧਮ,ಮಧ್ಯಮ
ਸੰਜਮ,ಮಿತಗೊಳಿಸುವಿಕೆ
ਸੰਚਾਲਕ,ಮಾಡರೇಟರ್
ਸੋਧਿਆ ਹਦਾਇਤ,ಮಾರ್ಪಡಿಸಿದ ಸೂಚನೆ
ਸੋਧਕ,ಪರಿವರ್ತಕ
ਸੋਧਕ ਬਿੱਟ,ಮಾರ್ಪಡಿಸುವ ಬಿಟ್
ਸੋਧੋ,ಮಾರ್ಪಡಿಸಿ
ਮਾਡਿਊਲਰ,ಮಾಡ್ಯುಲರ್
ਮਾਡਿਊਲਰਿਟੀ,ಮಾಡ್ಯುಲಾರಿಟಿ
ਮੋਡੂਲੇਸ਼ਨ,ಮಾಡ್ಯುಲೇಶನ್
ਮੋਡੀਊਲ,ಘಟಕ
ਮੋਡੀਊਲ ਆਰਕੀਟੈਕਚਰ,ಮಾಡ್ಯೂಲ್ ಆರ್ಕಿಟೆಕ್ಚರ್
ਮਾਨੀਟਰ,ಮಾನಿಟರ್
ਨਿਗਰਾਨੀ ਪ੍ਰੋਗਰਾਮ,ಮೇಲ್ವಿಚಾರಣೆ ಕಾರ್ಯಕ್ರಮ
ਮੋਨੋਕ੍ਰੋਮ ਡਿਸਪਲੇਅ,ಮೊನೊಕ್ರೋಮ್ ಪ್ರದರ್ಶನ
ਮੋਨੋਲੀਥਿਕ ਏਕੀਕ੍ਰਿਤ ਸਰਕਟ,ಏಕಶಿಲೆಯ ಇಂಟಿಗ್ರೇಟೆಡ್ ಸರ್ಕ್ಯೂಟ್
monolithic ਤਕਨਾਲੋਜੀ,ಏಕಶಿಲೆಯ ತಂತ್ರಜ್ಞಾನ
ਮੋਨੋਸਪੇਸ ਫੌਂਟ,ಮಾನೋಸ್ಪೇಸ್ ಫಾಂಟ್
ਮੋਨੋਸਟਬਲ,ಮೊನೊಸ್ಟೇಬಲ್
ਮੋਨੋਟੋਰੀਸੀਟੀ,ಏಕತಾನತೆ
ਰੂਪ,ಮಾರ್ಫ್
ਮੋਰਫੇਮ,ಮಾರ್ಫೀಮ್
ਰੂਪਵਾਦ,ಮಾರ್ಫಿಸಮ್
ਮੌਰਗੇਜ,ಅಡಮಾನ
mosfet (MOSFET),ಮಾಸ್ಫೆಟ್ (MOSFET)
ਸਭ ਮਹੱਤਵਪੂਰਨ ਬਿੱਟ,ಅತ್ಯಂತ ಮಹತ್ವದ ಬಿಟ್
ਮਦਰ ਬੋਰਡ,ಮದರ್ ಬೋರ್ಡ್
ਮਾਤਾ ਰਜਿਸਟਰ,ತಾಯಿ ನೋಂದಣಿ
ਮੋਸ਼ਨ ਤਸਵੀਰ,ಚಲನಚಿತ್ರ
ਮੋਸ਼ਨ ਪਿਕਚਰ ਐਕਸਪਰਟਸ ਗਰੁੱਪ (MPEG),ಚಲನ ಚಿತ್ರ ತಜ್ಞರ ಗುಂಪು (MPEG)
ਮਾਊਂਟ,ಮೌಂಟ್
ਮਾਊਸ,ಇಲಿ
ਮੂਵ ਕਰੋ,ಸರಿಸಿ
ਅੱਖਰ ਨੂੰ ਹਿਲਾਓ,ಪಾತ್ರವನ್ನು ಸರಿಸಿ
MS-DOS,MS-DOS
ਐਮਐਸ-ਵਿੰਡੋਜ਼,MS-Windows
ਬਹੁ ਪਹਿਲੂ,ಬಹು ಅಂಶ
ਮਲਟੀ ਪ੍ਰੋਸੈਸਰ,ಬಹು ಪ್ರೊಸೆಸರ್
ਮਲਟੀ ਪ੍ਰੋਗਰਾਮਿੰਗ,ಬಹು ಪ್ರೋಗ್ರಾಮಿಂಗ್
ਬਹੁ ਕਾਰਜ,ಬಹು ಕಾರ್ಯ
ਮਲਟੀਬੱਸ,ಮಲ್ಟಿಬಸ್
ਮਲਟੀਕਾਸਟ,ಮಲ್ಟಿಕಾಸ್ಟ್
ਮਲਟੀਕਾਸਟ ਪਤਾ,ಮಲ್ಟಿಕಾಸ್ಟ್ ವಿಳಾಸ
ਮਲਟੀਕਾਸਟਿੰਗ,ಮಲ್ಟಿಕಾಸ್ಟಿಂಗ್
ਮਲਟੀਚਿੱਪ,ಮಲ್ಟಿಚಿಪ್
ਮਲਟੀਕਸ,ಮಲ್ಟಿಕ್ಸ್
ਮਲਟੀ-ਨੌਕਰੀ ਕਾਰਵਾਈ,ಬಹುಕಾರ್ಯ ಕಾರ್ಯಾಚರಣೆ
ਬਹੁ-ਪੱਧਰੀ ਮੈਮੋਰੀ,ಬಹು ಹಂತದ ಸ್ಮರಣೆ
ਮਲਟੀਮੀਡੀਆ ਤਕਨਾਲੋਜੀ,ಮಲ್ಟಿಮೀಡಿಯಾ ತಂತ್ರಜ್ಞಾನ
ਮਲਟੀਮੋਡ,ಮಲ್ಟಿಮೋಡ್
ਕਈ,ಬಹು
ਮਲਟੀਪਲ ਸ਼ੁੱਧਤਾ,ಬಹು ನಿಖರತೆ
ਮਲਟੀਪਲ ਰਿਗਰੈਸ਼ਨ,ಬಹು ಹಿಂಜರಿತ
ਮਲਟੀਪਲੈਕਸ,ಮಲ್ಟಿಪ್ಲೆಕ್ಸ್
ਮਲਟੀਪਲੈਕਸ ਮੋਡ,ಮಲ್ಟಿಪ್ಲೆಕ್ಸ್ ಮೋಡ್
ਮਲਟੀਪਲੈਕਸਰ,ಮಲ್ಟಿಪ್ಲೆಕ್ಸರ್
ਮਲਟੀਪਲੈਕਸਿੰਗ,ಮಲ್ಟಿಪ್ಲೆಕ್ಸಿಂಗ್
ਮਲਟੀਪੁਆਇੰਟ ਨੈੱਟਵਰਕ,ಮಲ್ಟಿಪಾಯಿಂಟ್ ನೆಟ್ವರ್ಕ್
ਮਲਟੀਪ੍ਰੋਸੈਸਿੰਗ,ಮಲ್ಟಿಪ್ರೊಸೆಸಿಂಗ್
ਮਲਟੀਪ੍ਰੋਸੈਸਰ ਸਿਸਟਮ,ಮಲ್ಟಿಪ್ರೊಸೆಸರ್ ಸಿಸ್ಟಮ್
ਮਲਟੀਪਰਪਜ਼ ਇੰਟਰਨੈਟ ਮੇਲ ਐਕਸਟੈਂਸ਼ਨ (MIME),ಬಹುಪಯೋಗಿ ಇಂಟರ್ನೆಟ್ ಮೇಲ್ ವಿಸ್ತರಣೆ (MIME)
ਬਹੁ-ਤਹਿ,ಮಲ್ಟಿಶೆಡ್ಯೂಲ್
ਮਲਟੀਸਟੇਸ਼ਨ,ಮಲ್ಟಿಸ್ಟೇಷನ್
ਮਲਟੀਥ੍ਰੈਡਿੰਗ,ಮಲ್ಟಿಥ್ರೆಡಿಂಗ್
ਬਹੁਮੁੱਲ ਤਰਕ,ಬಹು ಮೌಲ್ಯದ ತರ್ಕ
ਬਹੁ-ਵਿਭਿੰਨ ਵਿਸ਼ਲੇਸ਼ਣ,ಬಹುವಿಧದ ವಿಶ್ಲೇಷಣೆ
ਮਲਟੀਵਾਈਬ੍ਰੇਟਰ,ಮಲ್ಟಿವೈಬ್ರೇಟರ್
ਆਪਸੀ ਬੇਦਖਲੀ,ಪರಸ್ಪರ ಹೊರಗಿಡುವಿಕೆ
ਆਪਸੀ ਜਾਣਕਾਰੀ,ಪರಸ್ಪರ ಮಾಹಿತಿ
ਭੋਲੇ ਉਪਭੋਗਤਾ,ನಿಷ್ಕಪಟ ಬಳಕೆದಾರ
ਨਾਮ ਸਰਵਰ,ಹೆಸರು ಸರ್ವರ್
NAND ਕਾਰਵਾਈ,NAND ಕಾರ್ಯಾಚರಣೆ
ਨੈਨੋ,ನ್ಯಾನೋ
ਤੰਗ ਬੈਂਡ,ಕಿರಿದಾದ ಬ್ಯಾಂಡ್
ਰਾਸ਼ਟਰੀ ਸੂਚਨਾ ਬੁਨਿਆਦੀ ਢਾਂਚਾ,ರಾಷ್ಟ್ರೀಯ ಮಾಹಿತಿ ಮೂಲಸೌಕರ್ಯ
ਰਾਸ਼ਟਰੀ ਸੂਚਨਾ ਮਿਆਰ ਸੰਗਠਨ (NAND NISO),ರಾಷ್ಟ್ರೀಯ ಮಾಹಿತಿ ಗುಣಮಟ್ಟ ಸಂಸ್ಥೆ (NAND NISO)
ਮੂਲ ਕੋਡ,ಸ್ಥಳೀಯ ಕೋಡ್
ਮੂਲ ਕੰਪਾਈਲਰ,ಸ್ಥಳೀಯ ಕಂಪೈಲರ್
ਮੂਲ ਸਾਫਟਵੇਅਰ,ಸ್ಥಳೀಯ ಸಾಫ್ಟ್ವೇರ್
ਕੁਦਰਤੀ ਕੰਪਾਈਲਰ,ನೈಸರ್ಗಿಕ ಕಂಪೈಲರ್
ਕੁਦਰਤੀ ਭਾਸ਼ਾ ਪ੍ਰੋਸੈਸਿੰਗ,ನೈಸರ್ಗಿಕ ಭಾಷಾ ಸಂಸ್ಕರಣೆ
ਕੁਦਰਤੀ ਭਾਸ਼ਾ ਪੁੱਛਗਿੱਛ,ಸಹಜ ಭಾಷೆಯ ಪ್ರಶ್ನೆ
ਕੁਦਰਤੀ ਨੰਬਰ,ನೈಸರ್ಗಿಕ ಸಂಖ್ಯೆ
ਨੇਵੀਗੇਸ਼ਨ,ನ್ಯಾವಿಗೇಷನ್
ਨੈਵੀਗੇਟਰ,ನ್ಯಾವಿಗೇಟರ್
ਨਕਾਰਾਤਮਕ ਤਰਕ,ನಕಾರಾತ್ಮಕ ತರ್ಕ
ਨੇਸਟਡ ਲੂਪ,ನೆಸ್ಟೆಡ್ ಲೂಪ್
