Telugu,Hindi
బహుభాషా వ్యాఖ్యానం,"बहुभाषी वृत्तविवरण, बहुभाषी कमेंट्री"
మల్టీమీడియా,"बहुमाध्यम, मल्टीमीडिया"
మల్టీమీడియా కియోస్క్,"बहुमाध्यम लघुकेंद्र, मल्टीमीडिया कीऑस्क"
మల్టీమీటర్,"बहुमापी, मल्टीमीटर"
మల్టీపాత్,बहुपथ
మల్టీపాత్ రిసెప్షన్,बहुपथ अभिग्रहण
మల్టీఫేస్,"बहुप्रावस्था, बहुकला"
బహుళ,बहु
బహుళ యాక్సెస్ సిస్టమ్,बहुअभिगम तंत्र
మల్టీప్లెక్స్,बहुसंकेत
మల్టీప్లెక్సర్,बहुसंकेतक
మల్టీప్లెక్సింగ్,बहुसंकेतन
మల్టీస్టేజ్ యాంప్లిఫైయర్,बहुपद प्रवर्धक
మల్టీ టాస్కింగ్,बहुकार्यन
మల్టీవిబ్రేటర్,बहुकंपित्र
మ్యూట్,"मूक, निःस्वर"
పరస్పర ప్రవర్తన,अन्योन्य चालकता
పరస్పర ఇంపెడెన్స్,अन्योन्य प्रतिबाधा
పరస్పర ఇండక్టెన్స్,अन्योन्य प्रेरकत्व
పరస్పర జోక్యం,अन्योन्य व्यतिकरण
నానో-టెక్నాలజీ,नैनो प्रौद्योगिकी
సన్నని ఊచ,संकीर्ण बैंड
ఇరుకైన కాస్టికింగ్,सीमित प्रसारण
సహజ ముసాయిదా,स्वाभाविक प्रवात
నావిగేటర్,"नौसंचालक, संचालक"
ప్రతికూల,ऋणात्मक
ప్రతికూల పక్షపాతం,ऋणात्मक अभिनति
ప్రతికూల ఛార్జ్,"ऋणात्मक आवेश, ऋण आवेश"
వ్యతిరేకమైన ఫీడ్ బ్యాక్,"ऋणात्मक पुनर्निवेश, ऋणात्मक पुनर्भरण"
ప్రతికూల శిఖరం,ऋणात्मक शिखर
ప్రతికూల నిరోధకత,ऋणात्मक प्रतिरोध
నికర లాభం,शुद्ध लाभ
నికర నష్టం,शुद्ध हानि
నెటెకెట్,नेट-शिष्टाचार
నెట్‌వర్క్,"नेटवर्क, जालक्रम"
నెట్‌వర్క్ ఎనలైజర్,"जालक्रम, विश्लेषित्र"
నెట్‌వర్క్ ఫైల్ సిస్టమ్,"नेटवर्क संचिका तंत्र, जालक्रम संचिका तंत्र"
నెట్‌వర్క్ ప్లానింగ్,"जालक्रम योजना, नेटवर्क योजना"
నెట్‌వర్క్ ముగింపు,जालक्रम समापन
నెట్‌వర్కింగ్,"जालक्रम संचालन, नेटवर्क संचालन"
తటస్థ,"उदासीन, तटस्थ, न्यूट्रल"
తటస్థీకరణ,"निष्प्रभावन, उदासीकरण"
న్యూస్ రూమ్ ఆటోమేషన్,समाचार कक्ष स्वचालन
నిబ్బెల్,"चतुःबिट, चतुःद्वयंक, निबल"
సముచితం,"ताखा, आला"
లోడ్ పరీక్ష లేదు,शून्य भार परीक्षण
నోడ్,"नोड, निस्पंद, आसंधि"
శబ్దం,"रव, शोर"
శబ్దం ఫిగర్,रवांक
శబ్దం వడపోత,रव फिल्टर
శబ్దం అంతస్తు,"रव स्तर, रव फ्लोर"
శబ్దం గేట్,रव गेट
శబ్దం రోగనిరోధక శక్తి,रव अवरोधक
శబ్దం కిల్లర్,रव शामक
శబ్ద స్థాయి,"शोर स्तर, रव तल"
శబ్దం శక్తి,रव षक्ति
శబ్దం ఆకారపు క్వాంటైజర్,रव संरूपण क्वांटमकारी
శబ్దం మూలం,"रव उद्गम, रव स्रोत"
శబ్దం అణచివేత సర్క్యూట్,रव निरोध परिपथ
శబ్దం అణచివేత,रव निरोधक
శబ్దం ఉష్ణోగ్రత,रव तापमान
శబ్దం ఉష్ణోగ్రత,रव तापमान
శబ్దం త్రిభుజం,रव त्रिभुज
శబ్దం వోల్టేజ్,रव वोल्टता
శబ్దం లేనిది,"रव रहित, रवहीन"
