Marathi,Malayalam
पॅरामेट्रिक समीकरण,പാരാമെട്രിക് സമവാക്യം
पॅरामेट्रिक रेखीय प्रोग्रामिंग,പാരാമെട്രിക് ലീനിയർ പ്രോഗ്രാമിംഗ്
पॅरामेट्रिक पद्धत,പാരാമെട്രിക് രീതി
पॅरामेट्रिक उद्दिष्ट कार्य,പാരാമെട്രിക് ഒബ്ജക്റ്റീവ് ഫംഗ്ഷൻ
पॅरामेट्रिक प्रोग्रामिंग,പാരാമെട്രിക് പ്രോഗ്രാമിംഗ്
पॅरामेट्रिक प्रतिनिधित्व,പാരാമെട്രിക് പ്രാതിനിധ്യം
पॅरामीटरायझेशन,പാരാമീട്രൈസേഷൻ
कंस,പരാൻതീസിസ്
कंस नोटेशन,പരാൻതീസിസ് നൊട്ടേഷൻ
पालक लोकसंख्या,മാതൃ ജനസംഖ്യ
पॅरेटो वक्र,പാരെറ്റോ കർവ്
समता तपासणी,പാരിറ്റി പരിശോധന
आंशिक गोंधळात टाकणारे,ഭാഗിക ആശയക്കുഴപ്പം
आंशिक सहसंबंध,ഭാഗിക പരസ്പരബന്ധം
आंशिक व्युत्पन्न,ഭാഗിക ഡെറിവേറ്റീവ്
आंशिक विभेदक समीकरण,ഭാഗിക ഡിഫറൻഷ്യൽ സമവാക്യം
आंशिक भिन्नता,ഭാഗിക വ്യത്യാസം
आंशिक अपूर्णांक,ഭാഗിക അംശം
आंशिक एकीकरण,ഭാഗിക സംയോജനം
अंशतः आदेश दिले,ഭാഗികമായി ഉത്തരവിട്ടു
अर्धवट ऑर्डर केलेला सेट,ഭാഗികമായി ക്രമീകരിച്ച സെറ്റ്
आंशिक ऑर्डर,ഭാഗിക ക്രമം
आंशिक प्रतिगमन गुणांक,ഭാഗിക റിഗ്രഷൻ കോഫിഫിഷ്യന്റ്
आंशिक बेरीज,ഭാഗിക തുക
कण,കണം
विशिष्ट केस,പ്രത്യേക കേസ്
विशिष्ट अविभाज्य,പ്രത്യേക അവിഭാജ്യ
विशिष्ट उपाय,പ്രത്യേക പരിഹാരം
विभाजन,വിഭജനം
मॅट्रिक्सचे विभाजन,മെട്രിക്സുകളുടെ വിഭജനം
विभाजन मूल्य,പാർട്ടീഷൻ മൂല്യം
पास्कल त्रिकोण,പാസ്കൽ ത്രികോണം
नमुना,മാതൃക
नमुना कार्य,പാറ്റേൺ പ്രവർത്തനം
नमुना समस्या,പാറ്റേൺ പ്രശ്നം
पेलोड वेग,പേലോഡ് വേഗത
पेऑफ फंक्शन,പേഓഫ് ഫംഗ്ഷൻ
पेऑफ मॅट्रिक्स,പേഓഫ് മാട്രിക്സ്
p-आधार,പി-അടിസ്ഥാനം
p-चार्ट,പി-ചാർട്ട്
Peano वक्र,പീനോ വളവ്
Peano जागा,പീനോ സ്പേസ്
पेडल समीकरण,പെഡൽ സമവാക്യം
टक्के,ശതമാനം
टक्केवारी,ശതമാനം
टक्केवारी त्रुटी,ശതമാനം പിശക്
टक्केवारी वारंवारता,ശതമാനം ആവൃത്തി
टक्केवारी वाढ,ശതമാനം വർദ്ധനവ്
त्रुटीची टक्केवारी,പിശകിന്റെ ശതമാനം
टक्के कमी,ശതമാനം കുറവ്
टक्केवारी,ശതമാനം
परिपूर्ण घन,തികഞ്ഞ ക്യൂബ്
परिपूर्ण वायू,തികഞ്ഞ വാതകം
परिपूर्ण संख्या,തികഞ്ഞ സംഖ്യ
परिपूर्ण संच,തികഞ്ഞ സെറ്റ്
परिपूर्ण चौरस,തികഞ്ഞ ചതുരം
परिपूर्ण चौरस अभिव्यक्ती,തികഞ്ഞ ചതുരാകൃതിയിലുള്ള പദപ്രയോഗം
परिमिती,ചുറ്റളവ്
कालावधी,കാലഘട്ടം
नियतकालिक वक्र,ആനുകാലിക വക്രം
नियतकालिक व्यत्यय,ആനുകാലിക അസ്വസ്ഥതകൾ
नियतकालिक कार्य,ആനുകാലിക പ്രവർത്തനം
नियतकालिक गती,ആനുകാലിക ചലനം
क्रांतीचा कालावधी,വിപ്ലവത്തിന്റെ കാലഘട്ടം
रोटेशन कालावधी,ഭ്രമണ കാലയളവ്
कालावधी,പീരിയോഗ്രാം
परिधीय,പെരിഫറൽ
परवानगी आहे,അനുവദനീയമായ
त्रुटीची परवानगीयोग्य मर्यादा,പിശകിന്റെ അനുവദനീയമായ പരിധി
क्रमपरिवर्तन,ക്രമമാറ്റം
क्रमपरिवर्तन गट,ക്രമപ്പെടുത്തൽ ഗ്രൂപ്പ്
क्रमपरिवर्तन मॅट्रिक्स,പെർമ്യൂട്ടേഷൻ മാട്രിക്സ്
क्रमपरिवर्तन पद्धत,ക്രമപ്പെടുത്തൽ രീതി
लंब,ലംബമായി
लंब,ലംബത
लंबवत,ലംബമായി
लंब विमान,ലംബ തലം
कर्मचारी-असाईनमेंट समस्या,ഉദ്യോഗസ്ഥ-നിയമന പ്രശ്നം
पीईआरटी (कार्यक्रम मूल्यांकन पुनरावलोकन तंत्र),PERT (പ്രോഗ്രാം മൂല്യനിർണ്ണയ അവലോകന സാങ്കേതികത)
गोंधळ,അസ്വസ്ഥത
गोंधळ समस्या,അസ്വസ്ഥത പ്രശ്നം
अस्वस्थ समस्या,അസ്വസ്ഥമായ പ്രശ്നം
टप्पा,ഘട്ടം
फेज कोन,ഘട്ടം ആംഗിൾ
टप्प्यातील फरक,ഘട്ടം വ്യത്യാസം
फेज विस्थापन,ഘട്ടം സ്ഥാനചലനം
भौतिक खगोलशास्त्र,ഭൗതിക ജ്യോതിശാസ്ത്രം
शारीरिक स्थिरता,ശാരീരിക സ്ഥിരത
भौतिक मापदंड,ഭൗതിക പരാമീറ്റർ
भौतिक पेंडुलम,ശാരീരിക പെൻഡുലം
भौतिक प्रमाण,ഭൗതിക അളവ്
भौतिक विज्ञान,ഭൗതിക ശാസ്ത്രം
चित्रलेखन,ചിത്രഗ്രാഫ്
चित्रकार,ചിത്രകാരൻ
तुकड्यानुसार सतत कार्य,ഭാഗികമായി തുടർച്ചയായ പ്രവർത്തനം
तुकड्यानुसार रेखीय,കഷണങ്ങളായി രേഖീയമാണ്
तुकड्यानुसार रेखीय कार्य,പീസ്വൈസ് ലീനിയർ ഫംഗ്ഷൻ
तुकड्यानुसार गुळगुळीत,കഷണങ്ങളായി മിനുസമാർന്ന
पाई आकृती,പൈ ഡയഗ്രം
प्रायोगिक जनगणना,പൈലറ്റ് സെൻസസ്
पायलट सर्वेक्षण,പൈലറ്റ് സർവേ
पिव्होट,പിവറ്റ്
निर्णायक घटक,സുപ്രധാന ഘടകം
प्लँकचे स्थिर,പ്ലാങ്കിന്റെ സ്ഥിരം
