Gujarati,Assamese
કુદરતી ભાષા પ્રક્રિયા,প্ৰাকৃতিক ভাষা প্ৰক্ৰিয়াকৰণ
કુદરતી ભાષા ક્વેરી,প্ৰাকৃতিক ভাষাৰ প্ৰশ্ন
કુદરતી સંખ્યા,প্ৰাকৃতিক সংখ্যা
સંશોધક,নেভিগেচন
નેવિગેટર,নেভিগেটৰ
નકારાત્મક તર્ક,ঋণাত্মক যুক্তি
નેસ્ટેડ લૂપ,নেষ্টেড লুপ
નેસ્ટેડ મેક્રો,নেষ্টেড মেক্ৰ&#39;সমূহ
નેટ,জাল
ચોખ્ખું સરનામું,নেট ঠিকনা
ચોખ્ખો નાગરિક,নেট নাগৰিক
નેટસ્કેપ નેવિગેટર,নেটস্কেপ নেভিগেটৰ
નેટવર્ક ઍક્સેસ નિયંત્રણ,নে&#39;টৱৰ্ক অভিগম নিয়ন্ত্ৰণ
નેટવર્ક આર્કિટેક્ચર,নে&#39;টৱৰ্ক আৰ্কিটেকচাৰ
નેટવર્ક ફાઇલ સિસ્ટમ (NFS),নে&#39;টৱৰ্ক নথিপত্ৰপ্ৰণালী (NFS)
નેટવર્ક અખંડિતતા,নেটৱাৰ্ক অখণ্ডতা
નેટવર્ક ઇન્ટરકનેક્શન,নেটৱাৰ্ক আন্তঃসংযোগ
નેટવર્ક સ્તર,নে&#39;টৱৰ্ক স্তৰ
નેટવર્ક મેનેજમેન્ટ,নেটৱাৰ্ক ব্যৱস্থাপনা
નેટવર્ક ટોપોલોજી,নে&#39;টৱৰ্ক টপোলজি
નેટવર્ક વર્ચ્યુઅલ ટર્મિનલ,নে&#39;টৱৰ্ক ভাৰ্চুৱেল টাৰ্মিনেল
તટસ્થ રિલે,নিৰপেক্ষ ৰিলে
તટસ્થ ટ્રાન્સમિશન,নিৰপেক্ষ সংক্ৰমণ
નવી રેખા પાત્ર,নতুন শাৰী আখৰ
નવું સમન્વયન,নতুন সিঙ্ক
NFS/નેટવર્ક ફાઇલ,NFS/নেটৱৰ্ক নথিপত্ৰ
નિબલ,নিবল
નવના પૂરક,ন&#39;ৰ পৰিপূৰক
નોડ,ন&#39;ড
ઘોંઘાટ,হুলস্থূল
અવાજ મોડ,শব্দ ধৰণ
અવાજ વિનાનું કોડિંગ,শব্দহীন ক&#39;ডিং
બિન-નિર્ધારણવાદ,অনিৰ্দিষ্টতাবাদ
બિન વિતરણ,অ বিতৰণমূলক
ખાલી સેટ નથી,খালী নহোৱা ছেট
બિન પ્રાઇમ,নন প্ৰাইম
બિન-અરસપરસ,অ-পাৰস্পৰিক ক্ৰিয়াশীল
બિન-ટર્મિનલ સિસ્ટમ,অ-টাৰ্মিনেল ব্যৱস্থা
બિન-અસ્થિર મેમરી,অস্বাভাৱিক স্মৃতিশক্তি
બિન-અસ્થિર રેમ,অস্বাভাৱিক ৰাম
બિન-ભારિત કોડ,নন-ৱেইটেড ক&#39;ড
NOP સૂચના,NOP নিৰ্দেশনা
નોર,NOR
નોર ગેટ,NOR গেট
સામાન્ય,স্বাভাৱিক
સામાન્યીકરણ,স্বাভাৱিককৰণ
નોર્મલાઈઝર,নৰ্মালাইজাৰ
NOR- ઓપરેશન,NOR-অপাৰেচন
નથી,নহয়
સર્કિટ નથી,বৰ্তনী নহয়
સમકક્ષ દ્વાર નથી,সমতুল্যতা গেট নহয়
ઓપરેશન નથી,অপাৰেচন নহয়
નોટ-અને,নহয়-AND
નોટ-અને ઓપરેશન,NOT-AND অপাৰেচন
નહીં-અથવા,NOT-OR
ના-અથવા ઓપરેશન,NOT-OR অপাৰেচন
NP પૂર્ણતા,এন পি সম্পূৰ্ণতা
NULL પોઇન્ટર,NULL পইণ্টাৰ
સંખ્યા સિદ્ધાંત,সংখ্যা তত্ত্ব
nyquist માપદંડ,nyquist মাপকাঠী
ઑબ્જેક્ટ,বস্তু
પદાર્થ કેન્દ્રિત,বস্তুমুখী
ઓક્ટલ કોડ,অক্টল কোড
અષ્ટાંક સંખ્યા,অষ্টক সংখ্যা
ઓક્ટેટ,অক্টেট
ઓક્ટ્રી,অক্টোবৰ
વિચિત્ર સમાનતા,অদ্ভুত সমতা
ઓફિસ ઓટોમેશન,অফিচ অটোমেচন
ઓફિસ સોફ્ટવેર,অফিচ চফ্টৱেৰ
ઑફ-લાઇન,অফ-লাইন
ઑફ-લાઇન પ્રક્રિયા,অফ-লাইন প্ৰচেছিং
બંધ-સેટ,অফ-ছেট
ઓમેગા નોટેશન,ওমেগা সংকেত
ઓનલાઈન સંચાર,অনলাইন যোগাযোগ
ઓનલાઈન પ્રક્રિયા,অনলাইন প্ৰচেছিং
ઓપી રજીસ્ટર,OP ৰেজিষ্টাৰ
ઓપન એડ્રેસીંગ,মুক্ত ঠিকনাকৰণ
ઓપન સિસ્ટમ ઇન્ટરકનેક્શન,মুক্ত ব্যৱস্থাপ্ৰণালীৰ আন্তঃসংযোগ
ખુલ્લા વાયર,খোলা তাঁৰ
ઓપરેન્ડ,অপাৰেণ্ড
ઓપરેટિંગ સિસ્ટમ,অপাৰেটিং চিষ্টেম
ઓપરેશન,সঞ্চালন
ઓપરેટર,অপাৰেটৰ
ઓપ્ટિકલ કેરેક્ટર રેકગ્નિશન,অপটিকেল চৰিত্ৰ চিনাক্তকৰণ
ઓપ્ટિકલ ફાઇબર,অপটিকেল ফাইবাৰ
ઓપ્ટિકલ ફોન્ટ,অপটিকেল ফন্ট
ઓપ્ટિકલ માર્ક રેકગ્નિશન (OMR),অপটিকেল মাৰ্ক চিনাক্তকৰণ (OMR)
ઓપ્ટિકલ મેમરી,অপটিকেল মেমৰি
ઓપ્ટિકલ રીડર,অপটিকেল ৰিডাৰ
ઓપ્ટિકલ સ્કેનિંગ,অপটিকেল স্কেনিং
શ્રેષ્ઠ,অনুকূল
ઑપ્ટિમાઇઝેશન,অনুকূলন
ઓપ્ટો કપ્લર,opto কাপলাৰ
ઓપ્ટોઈલેક્ટ્રોનિક્સ,অপ্টোইলেক্ট্ৰনিক্স
ઓપ્ટોઇસોલેટર,অপ্টোআইছ&#39;লেটৰ
અથવા,অথবা
અથવા દરવાજો,OR গেট
અથવા ઓપરેશન,OR অপাৰেচন
દ્વારા ઓર્ડર,দ্বাৰা অৰ্ডাৰ কৰক
અગ્રતાનો ક્રમ,অগ্ৰাধিকাৰৰ ক্ৰম
ઓર્ડર કરેલ જોડી,অৰ্ডাৰ দিয়া জোৰা
ઓર્ડર કરેલ સેટ,অৰ্ডাৰ কৰা ছেট
ઓર્ડર કરેલ વૃક્ષ,অৰ্ডাৰ দিয়া গছ
આઉટપુટ ડેટા,আউটপুট ডাটা
આઉટપુટ ઉપકરણ,আউটপুট ডিভাইচ
આઉટપુટ ફાઇલ,আউটপুট ফাইল
આઉટપુટ મોડ્યુલ,আউটপুট মডিউল
આઉટપુટ સ્ટેટમેન્ટ,আউটপুট বিবৃতি
આઉટપુટ સ્ટ્રીમ,আউটপুট ষ্ট্ৰিম
આઉટપુટ એકમ,আউটপুট ইউনিট
ઓવર ફ્લો,অভাৰ ফ্ল&#39;
ઉપર મૂકે છે,over lay
ઓવર લોડ,অভাৰ লোড
પ્રિન્ટીંગ ઉપર,প্ৰিন্টিঙৰ ওপৰত
ઓવર રન,অভাৰ ৰান
ઓવર રન ભૂલ,over run ত্ৰুটি
ઓવરહેડ બીટ,ওভাৰহেড বিট
ઓવરલેપ,ওভাৰলেপ কৰক
ઓવરલે પ્રોગ્રામ,ওভাৰলে প্ৰগ্ৰেম
ઓવરરાઇડ વિક્ષેપ,override interrupt
ઓવરરાઇટ કરો,অভাৰৰাইট কৰক
પોતાનું કોડિંગ,নিজৰ ক&#39;ডিং
પૅક,পেক
પેકેજ,পেকেজ
પેકેટ,পেকেট
પેકેટ સ્વિચિંગ,পেকেট চুইচিং
પેકિંગ પરિબળ,পেকিং ফ্যাক্টৰ
ગાદી,পেডিং
પાનું,পৃষ্ঠা
પૃષ્ઠ સરનામું,পৃষ্ঠা ঠিকনাকৰণ
પૃષ્ઠ વિરામ,পৃষ্ঠা বিৰতি
પૃષ્ઠ ફૂટિંગ,পৃষ্ঠাৰ ফুটিং
માં પૃષ્ઠ,পৃষ্ঠাত
પાનું બહાર,পৃষ্ঠা আউট
પૃષ્ઠ રીડર,পৃষ্ঠা পাঠক
પૃષ્ઠ સ્વેપ,পৃষ্ঠা শ্বেপ
પૃષ્ઠવાળી મેમરી,পৃষ্ঠাযুক্ত মেমৰি
પેજીંગ,পেজিং
પામ ટોપ,পাম টপ
પેપર સેન્સર,কাগজৰ চেন্সৰ
સમાંતર અલ્ગોરિધમ,সমান্তৰাল এলগৰিথাম
સમાંતર કમ્પ્યુટર,সমান্তৰাল কম্পিউটাৰ
સમાંતર ઈન્ટરફેસ,সমান্তৰাল আন্তঃপৃষ্ঠ
સમાંતર બંદર,সমান্তৰাল পৰ্টে
સમાંતર પ્રક્રિયા,সমান্তৰাল প্ৰক্ৰিয়াকৰণ
સમાંતર પ્રોગ્રામિંગ,সমান্তৰাল প্ৰগ্ৰেমিং
પરિમાણ,প্ৰাচল
પિતૃ,অভিভাৱক
સમાનતા,সমতা
પાર્સ વૃક્ષ,পাৰ্চ গছ
પાર્સર,পাৰ্চাৰ
પદચ્છેદન,বিশ্লেষণ কৰা
પાર્ટીશન,বিভাজন
પાર્ટીશન,বিভাজন কৰা
પાસવર્ડ,পাছৱৰ্ড
પાથ,পথ
પેટર્ન ઓળખ,আৰ্হি চিনাক্তকৰণ
પીસી-ડિસ્ક ઓપરેટિંગ સિસ્ટમ (પીસીડીઓએસ),পিচি-ডিস্ক অপাৰেটিং চিষ্টেম (PCDOS)
પીઅર,সহকৰ্মী
પેન કાવતરું,পেন প্লটাৰ
પેન્ટિયમ,পেন্টিয়াম
સામયિક,সময়ে সময়ে
પેરિફેરલ્સ,পেৰিফেৰেল
પેરી,পেৰি
કાયમી વર્ચ્યુઅલ સર્કિટ,স্থায়ী ভাৰ্চুৱেল বৰ্তনী
નિરંતર,স্থায়ী
વ્યક્તિગત કમ્પ્યુટર (પીસી),ব্যক্তিগত কম্পিউটাৰ (PC)
કર્મચારી ડિજિટલ સહાયક (PDA),ডিজিটেল সহায়ক (PDA)
ફેન્ટમ,ফেণ্টম
તબક્કો,স্তৰ
ફોનમે,ফোনিম
ધ્વન્યાત્મક સિસ્ટમ,ধ্বনিগত ব্যৱস্থা
ફોટો ડાયોડ,ফটো ডাইঅ&#39;ড
