Malayalam,Gujarati
"മീറ്റർ പാലം, മീറ്റർ പാലം","મીટર પુલ, મીટર પુલ"
"ദൂരം, മീറ്റർ","અંતર, મીટર"
മൈക്കൽസന്റെ ഇന്റർഫെറോമീറ്റർ,મિશેલસનનું ઇન્ટરફેરોમીટર
മൈക്രോആമ്പിയർ,માઇક્રોએમ્પીયર
സൂക്ഷ്മ വിശകലനം,સૂક્ષ્મ વિશ્લેષણ
മൈക്രോ-കാനോനിക്കൽ സെറ്റ്,માઇક્રો-કેનોનિકલ સમૂહ
മൈക്രോ കാനോനിക്കൽ കമ്മ്യൂണിറ്റി,માઇક્રો કેનોનિકલ સમુદાય
മൈക്രോ സർക്യൂട്ട്,માઇક્રો સર્કિટ
മൈക്രോ ഫിഷർ,માઇક્રો ફિશર
മൈക്രോൺ,માઇક્રોન
മൈക്രോഫോൺ,માઇક્રોફોન
"മൈക്രോഫോട്ടോഗ്രാഫ്, മൈക്രോസ്കോപ്പ്ഫോട്ടോ","માઇક્રોફોટોગ્રાફ, માઇક્રોસ્કોપ ફોટો"
മൈക്രോഫിസിക്സ്,માઇક્રોફિઝિક્સ
"മൈക്രോസ്കോപ്പ്, മൈക്രോസ്കോപ്പ്","માઇક્રોસ્કોપ, માઇક્રોસ્કોપ"
"സൂക്ഷ്മദർശിനി, സൂക്ഷ്മദർശിനി, സൂക്ഷ്മദർശിനി","માઇક્રોસ્કોપિક, માઇક્રોસ્કોપ, માઇક્રોસ્કોપ"
നല്ല മെറ്റീരിയൽ,સરસ બાબત
സൂക്ഷ്മദർശിനി,માઇક્રોસ્કોપ
"മൈക്രോസ്റ്റേറ്റ്, മൈക്രോസ്റ്റേറ്റ്","માઇક્રોસ્ટેટ, માઇક્રોસ્ટેટ"
മൈക്രോടോർ,માઇક્રોટૌર
മൈക്രോ വേവ്,સૂક્ષ્મ તરંગ
മെറിഡിയൻ,મેરીડીયન
മധ്യഭാഗം,મધ્ય
ഇൻകമിംഗ് അയോൺ,ઇનકમિંગ આયન
മൈലുകൾ,માઇલ
"ആകാശ് ഗംഗ, മിൽഖ മേഖല","આકાશ ગંગા, મિલ્ખા મેખલા"
മില്ലർ സൂചിക,મિલર ઇન્ડેક્સ
ധാതുക്കൾ,ખનિજો
ഷോർട്ട് സർക്യൂട്ട്,શોર્ટ સર્કિટ
ചുരുക്കുന്നു,શોર્ટનિંગ
കുറഞ്ഞ പാത,ન્યૂનતમ રસ્તો
"ഏറ്റവും താഴ്ന്ന, ഏറ്റവും താഴ്ന്ന, ഏറ്റവും താഴ്ന്ന","સૌથી નીચો, સૌથી નીચો, સૌથી નીચો, સૌથી નીચો"
ഏറ്റവും കുറഞ്ഞ അയോണൈസേഷൻ,સૌથી ઓછું આયનીકરણ
ന്യൂനപക്ഷ കാരിയർ,લઘુમતી વાહક
ന്യൂനപക്ഷ ഉദ്വമനികൾ,લઘુમતી ઉત્સર્જકો
ചെറിയ ടോൺ,ટૂંકા સ્વર
"കല, മിനിറ്റ്, മിനിറ്റ്","કલા, મિનિટ, મિનિટ"
മരീചിക,મારીચિકા
"കണ്ണാടി, മുകുർ","અરીસો, મુકુર"
"പ്രതിപ് ന്യൂക്ലിയസ്, പ്രതിപ് ന്യൂക്ലിയസ്","પ્રતિપ ન્યુક્લિયસ, પ્રતિપ ન્યુક્લિયસ"
മിശ്രത,મિશ્રણક્ષમતા
പൊരുത്തപ്പെടാത്ത വരികൾ,મેળ ખાતી રેખાઓ
കുമേലോൺ,કુમેલન
"ഓറിയന്ററിംഗ്, ടെലി ഓറിയന്റേഷൻ","ઓરિએન્ટીયરિંગ, ટેલિ-ઓરિએન્ટેશન"
"മിസൈലുകൾ, മിസൈലുകൾ","મિસાઇલો, મિસાઇલો"
ഇലക്ട്രോൺ ഇല്ലാത്തത്,ગેરહાજર ઇલેક્ટ્રોન
നഷ്ടപ്പെട്ട വരികൾ,ખૂટતી રેખાઓ
പരദൂഷണം,અપવિત્રતા
"മിക്സർ, മിക്സർ, മിക്സർ (വ്യക്തി)","મિક્સર, મિક્સર, મિક્સર (વ્યક્તિ)"
എം.കെ. എസ്. രീതി,એમ.કે. s પદ્ધતિ
"ചലിക്കുന്ന, ചലിക്കുന്ന, ചലിക്കുന്ന","ખસેડવું, ખસેડવું, ખસેડવું"
പോർട്ടബിൾ ആന്റിന,પોર્ટેબલ એન્ટેના
ചലനാത്മകത,ગતિશીલતા
"മോഡ്, രീതി, സിസ്റ്റം, മോഡ്, പോളിമർ, മോഡ്, ഘട്ടം, 8. മോഡ്","પદ્ધતિ, પદ્ધતિ, સિસ્ટમ, મોડ, પોલિમર, મોડ, સ્ટેજ, 8. મોડ"
വിമന്ദൻ,વિમંડન
മോഡറേറ്റർ,મધ્યસ્થી
തിളങ്ങുന്ന ലാറ്റിസ്,ચમકદાર જાળી
"പരിഷ്ക്കരണം, പരിവർത്തനം, പരിവർത്തനം","ફેરફાર, રૂપાંતર, પરિવર્તન"
രൂപാന്തരപ്പെട്ട എക്‌സ്‌പോണൻഷ്യൽ കർവ്,રૂપાંતરિત ઘાતાંકીય વળાંક
"കൺവെർട്ടർ, കൺവെർട്ടർ, കാലിബ്രേറ്റർ","કન્વર્ટર, કન્વર્ટર, કેલિબ્રેટર"
മാറ്റുക,કન્વર્ટ કરો
മോഡുലാർ സർക്യൂട്ട്,મોડ્યુલર સર્કિટ
"സംഗീതം, മോഡുലേറ്റഡ്","સંગીત, મોડ્યુલેટેડ"
"സംഗീതം, മോഡുലേഷൻ","સંગીત, મોડ્યુલેશન"
മോഡുലേറ്റർ,મોડ્યુલેટર
"മൊഡ്യൂൾ, മോഡുലാർ","મોડ્યુલ, મોડ્યુલર"
"മോഡുലസ്, മോഡുലസ്","મોડ્યુલસ, મોડ્યુલસ"
കൂട്ടം പ്രഭാവം,સ્વોર્મ અસર
നനഞ്ഞ,ભીનું
"ഗ്രാം തന്മാത്ര, മോളാർ, മോൾ","ગ્રામ પરમાણુ, દાઢ, છછુંદર"
"ഗ്രാം തന്മാത്ര, മോളാരിറ്റി","ગ્રામ પરમાણુતા, મોલેરિટી"
"ഗ്രാം തന്മാത്ര, മോൾ","ગ્રામ પરમાણુ, છછુંદર"
തന്മാത്രാ തന്മാത്ര,પરમાણુ પરમાણુ
തന്മാത്ര,પરમાણુ
നിമിഷം,ક્ષણ
നിമിഷ ഭുജം,ક્ષણ હાથ
ക്ഷണികമായ,ક્ષણિક
പ്രേരണ,આવેગ
മോണോ ആറ്റോമിക്,મોનોએટોમિક
"മോണിറ്റർ, മോണിറ്റർ, ഡൈനാമിക് അനലൈസർ","મોનિટર, મોનિટર, ડાયનેમિક વિશ્લેષક"
നിരീക്ഷണം,દેખરેખ
മോണോക്രോമാറ്റിക്,મોનોક્રોમેટિક
"മോണോക്രോമേറ്റർ, മോണോക്രോമേറ്റർ","મોનોક્રોમેટર, મોનોક્રોમેટર"
മോണോക്രോമാറ്റിക്,મોનોક્રોમેટિક
ഏകതാനത,એકવિધતા
മോണോകുലാർ മൈക്രോസ്കോപ്പ്,મોનોક્યુલર માઇક્રોસ્કોપ
സമോർജി,સામોરજી
വേഗം,ઝડપી
"ഏകജാതി, ഏക ഏകത","એકરૂપતા, એકરૂપતા"
ഏകധ്രുവം,મોનોપોલર
ഏകപക്ഷീയമായ,મોનોક્યુલર
മോഴ്സ് കീ,મોર્સ કી
മൊസൈക്ക്-ക്രിസ്റ്റൽ,મોઝેક-ક્રિસ્ટલ
"MOSFET-കൾ, മെറ്റൽ ഓക്സൈഡ് അർദ്ധചാലകങ്ങൾ","MOSFETs, મેટલ ઓક્સાઇડ સેમિકન્ડક્ટર્સ"
മിക്കവാറും,મોટે ભાગે
അമ്മ ക്രിസ്റ്റൽ,માતા સ્ફટિક
മോട്ടിഫ് ഫോർമുല,મોટિફ ફોર્મ્યુલા
ദൂരം പരിവർത്തന വേഗത,અંતર રૂપાંતર ઝડપ
സിനിമകൾ,મૂવીઝ
പ്രേരണ ശക്തി,પ્રેરક બળ
മോട്ടോർ,મોટર
"മൗണ്ട്, മൗണ്ട്, ഹോൾഡർ, കുറ്റാരോപിതൻ, കുന്ന്","માઉન્ટ, માઉન્ટ, ધારક, આરોપી, ટેકરી"
"വായ, വായ","મોં, મોં"
"തലവൻ, വക്താവ്",હેડ સ્પીકર
എസ്പി കോൺടാക്റ്റർ,એસપી સંપર્કકર્તા
എസ്പി കോൺടാക്റ്റർ,એસપી સંપર્કકર્તા
ചലിക്കുന്ന പുള്ളി,જંગમ ગરગડી
സിനിമകൾ,મૂવીઝ
സിനിമാ ക്യാമറ,મૂવી કેમેરા
മൊബൈൽ,મોબાઇલ
ഒന്നിലധികം ദ്വാരമുള്ള ഉപകരണം,બહુવિધ છિદ્ર ઉપકરણ
ബഹുഘടകം,બહુ ઘટક
ധാരാളം കേബിളുകൾ,ઘણા બધા કેબલ્સ
മൾട്ടിമീറ്റർ,મલ્ટિમીટર
പോളിമത്ത് അമൂർത്തീകരണം,પોલીમેથ એબ્સ્ટ્રેક્શન
"ഒന്നിലധികം കോൺടാക്റ്റ്, ഒന്നിലധികം കോൺടാക്റ്റ്","બહુવિધ સંપર્ક, બહુવિધ સંપર્ક"
ഒന്നിലധികം അനുരണനം,બહુવિધ પડઘો
മൾട്ടി അയോണൈസ്ഡ്,બહુ ionized
മൾട്ടിടാസ്കിംഗ് ഓപ്പറേഷൻ,મલ્ટીટાસ્કીંગ કામગીરી
ഒന്നിലധികം പ്രതികരണം,બહુવિધ પ્રતિક્રિયા
ഒന്നിലധികം പ്രതിഫലനങ്ങൾ,બહુવિધ પ્રતિબિંબ
ഗുണനം,ગુણાકાર
പ്രമോഷണൽ പ്രഭാവം,પ્રમોશનલ અસર
ഗുണനഫലം,ગુણાકાર અસર
ഗുണനം,ગુણક
ബഹുസ്വരത,બહુમતી
ഗുണനം,ગુણક
"ഗുണിക്കുക, ഗുണിക്കുക","ગુણાકાર, ગુણાકાર"
"മൾട്ടിസ്റ്റേജ് റോക്കറ്റ്, മൾട്ടിസ്റ്റേജ് റോക്കറ്റ്","મલ્ટિસ્ટેજ રોકેટ, મલ્ટિસ્ટેજ રોકેટ"
"mu-meson,μ-meson","mu-meson, μ-meson"
"മ്യൂൺ, മ്യൂമസൺ","muon, mumason"
മ്യൂണി,મુની
സംഗീതം,સંગીત
"സംഗീതം, സംഗീതം","સંગીત, સંગીત"
സ്വര ഗ്രാം,સ્વર ગ્રામ
"പരസ്‌പരം, പരസ്‌പരം","પારસ્પરિક, પારસ્પરિક"
"കാഴ്ചക്കുറവ്, മയോപിയ","નજીકની દૃષ્ટિ, મ્યોપિયા"
