Telugu,Tamil
సంబంధిత పత్రాలు,தொடர்புடைய ஆவணங்கள்
నమ్మదగినది,நம்பகமான
ఉపశమనం,துயர் நீக்கம்
ఉపశమనం మరియు పునరావాసం,நிவாரணம் மற்றும் மறுவாழ்வு
ఉపశమన జాబితా,நிவாரண பட்டியல்
ఉపశమన రచనలు,நிவாரண பணிகள்
ఉపశమనం,நிவாரணம்
రిలీవర్,நிவாரணி
విడిచిపెట్టడం,கைவிடுதல்
ఛార్జ్ యొక్క వదులు,பொறுப்பைக் கைவிடுதல்
పున oc స్థాపన,இடமாற்றம்
అయిష్టత,தயக்கம்
వ్యాఖ్య,கருத்து
వ్యాఖ్యల కాలమ్,குறிப்புகள் நெடுவரிசை
నివారణా చర్యలు,மாற்று நடவடிக்கை
పరిష్కార చర్యలు,தீர்வு நடவடிக்கைகள்
పరిష్కార బదిలీ,தீர்வு பரிமாற்றம்
రిమైండర్,நினைவூட்டல்
ఉపశమనం,நிவாரணம்
రిమిట్,அனுப்புதல்
రెమిటీ,ரெபைட்
చెల్లింపులు,பணம் அனுப்புதல்
రిమోట్,தொலைநிலை
రిమోట్ కంట్రోల్,தொலையியக்கி
తొలగింపు,அகற்றுதல்
పారితోషికం,ஊதியம்
రెండర్,வழங்கவும்
పునరుద్ధరణ,புதுப்பித்தல்
డిమాండ్ పునరుద్ధరణ,தேவை புதுப்பித்தல்
త్యజించండి,கைவிடவும்
పునరుద్ధరణ,புதுப்பித்தல்
అద్దె,வாடகை
అద్దె స్థలం,வாடகை இடம்
తిరిగి తెరవడం,மீண்டும் திறத்தல்
పునర్వ్యవస్థీకరణ,மறுசீரமைப்பு
పున or స్థాపన,மறுசீரமைப்பு
మరమ్మతు,சரிசெய்யக்கூடியது
స్వదేశానికి పంపు,தாயகத்திற்கு திருப்பி அனுப்புதல்
సేవలను స్వదేశానికి రప్పించడం,சேவைகளை திருப்பி அனுப்புதல்
తిరిగి చెల్లించండి,திருப்பிச் செலுத்துங்கள்
తిరిగి చెల్లించదగినది,திருப்பிச் செலுத்துதல்
రద్దు,ரத்து செய்யுங்கள்
పునరావృతమయ్యే ఆర్డర్,மீண்டும் கட்டளை இடு
పునరావృత పని,மீண்டும் மீண்டும் வேலை
భర్తీ చేయండి,மாற்றவும்
పున ment స్థాపన,மாற்று
నింపడం,நிரப்புதல்
నివేదిక,அறிக்கை
రిపోజిటరీ,களஞ்சியம்
ప్రాతినిథ్యం,பிரதிநிதித்துவம்
ప్రతినిధి,பிரதிநிதி
మందలింపు,கண்டனம்
పునర్ముద్రణ,மறுபதிப்பு
ప్రతీకారం,பழிவாங்கல்
పునరుత్పత్తి,இனப்பெருக்கம் செய்யுங்கள்
పునరుత్పత్తి,இனப்பெருக்கம்
రిపబ్లిక్ డే,குடியரசு தினம்
తిరస్కరించడం,நிராகரிக்கவும்
అసహ్యకరమైన,பழிவாங்கும்
పునర్ కొనుగోలు,மறு கொள்முதல்
కీర్తి,நற்பெயர்
అవసరం,தேவை
అవసరం,தேவையான
అవసరమైన సమాచారం,தேவையான தகவல்
అవసరాలు,தேவைகள்
అభ్యర్థన,கோரிக்கை
అభ్యర్థన ఫారం,கோரிக்கை படிவம்
అభ్యర్థన స్లిప్,கோரிக்கை சீட்டு
