Assamese,Tamil
"ভৰৰ ঘনত্ব, ভৰৰ ঘনত্ব, ভৰৰ ঘনত্ব, ভৰৰ প্ৰাচুৰ্য্য","நிறை செறிவு, நிறை செறிவு, நிறை செறிவு, நிறை மிகுதி"
ভৰ ক্ষতি,வெகுஜன இழப்பு
মাষ্টাৰ নিউক্লিয়াছ,முதன்மை கரு
ভৰ গতি,வெகுஜன வேகம்
ভৰ প্ৰতিৰোধ ক্ষমতা,வெகுஜன எதிர்ப்பு
"মাষ্টাৰ প্লেট, মাষ্টাৰ প্লেট","முதன்மை தட்டு, முதன்மை தட்டு"
মিল থকা,பொருத்துக
মিল থকা হৈছে,பொருந்தியது
মিল থকা,பொருந்துகிறது
"মেট্ৰিক্স,মেট্ৰিক্স,মেট্ৰিক্স,মেট্ৰিক্স","மேட்ரிக்ஸ், மேட்ரிக்ஸ், மேட்ரிக்ஸ், மேட்ரிக்ஸ்"
"পদাৰ্থ, পদাৰ্থ","பொருள், பொருள்"
সৰ্বোচ্চ,அதிகபட்சம்
"সৰ্বোচ্চ, সৰ্বোচ্চ, সৰ্বোচ্চ, সৰ্বোচ্চ, সৰ্বোচ্চ","உயர்ந்த, உயர்ந்த, உயர்ந்த, உயர்ந்த, உயர்ந்த"
সৰ্বোচ্চ অনুমোদিত,அதிகபட்சமாக அனுமதிக்கப்படுகிறது
মেক্সৱেল-ৱল্টছমেন বিতৰণ আইন,மேக்ஸ்வெல்-வோல்ட்ஸ்மேன் விநியோக சட்டம்
maxwelly বিতৰণ,அதிகபட்ச விநியோகம்
"মেকলিয়ড গেজ, মেকলিয়ড গেজ","மெக்லியோட் கேஜ், மெக்லியோட் கேஜ்"
অৰ্থ,அர்த்தம்
"মানে মুক্ত পথ, মানে মুক্ত পথ","இலவச பாதை என்று அர்த்தம், இலவச பாதை என்று அர்த்தம்"
গড় বয়সৰ মধ্যম বয়স,சராசரி வயது சராசரி வயது
জীৱনৰ অৰ্থ,சராசரி வாழ்நாள்
বিচনা জোখা,அளவிடும் படுக்கை
"জোখ, জোখ, জোখ","அளவிட, அளவிட, அளவிட"
"বল, যান্ত্ৰিক","விசை, இயந்திர"
যান্ত্ৰিক সুবিধা,இயந்திர நன்மை
"বল বিজ্ঞান, বলবিজ্ঞান, বলবিজ্ঞান","படை அறிவியல், இயக்கவியல், இயக்கவியல்"
যান্ত্ৰিকীকৰণ,இயந்திரமயமாக்கல்
"ব্যৱস্থা, যান্ত্ৰিকতা","பொறிமுறை, இயக்கவியல்"
"মধ্যম, মধ্যম, মধ্যম, মধ্যম","இடைநிலை, இடைநிலை, இடைநிலை, இடைநிலை"
"স্থূল, গুৰু, মহা, স্পষ্ট, নিয়ুত (দশলাক্ষ)","மொத்த, குரு, மஹா, தெளிவான, நியுட் (தஷலக்ஷா)"
megacurie গেস্টবুক,மெகாகுரி
মাগোম,மகோம்
মাউছনাৰ ইফেক্ট,மவுஸ்னர் விளைவு
এম-ইলেক্ট্ৰন,எம்-எலக்ட்ரான்
"intonation, ছন্দ","ஒலிப்பு, தாளம்"
"to melt (adj.), গলিত, গলিত (ver.)","உருகுவதற்கு (adj.), உருகுவதற்கு, உருகுவதற்கு (ver.)"
"thaw, গলিব","thaw, thaw"
গলনাংক,உருகுநிலை
"মেমৰি, মেমৰি চিষ্টেম","நினைவகம், நினைவக அமைப்பு"
"মেনিস্কাছ, মেনিস্কাছ","மாதவிடாய், மாதவிடாய்"
"পৰিয়া, murial","பரியா, சுவரோவியம்"
"পাৰা-বেৰ’মিটাৰ, পাৰা-বেৰ’মিটাৰ","பாதரச காற்றழுத்தமானி, பாதரச காற்றழுத்தமானி"
"পাৰ্দিক, ময়ুৰিক","பார்திக், மயூரிக்"
মেৰিডিয়ান,நடுக்கோடு
সহগ,குணகம்
ৰাজমিস্ত্ৰী,கொத்தனார்
"মেচোনি খুঁটা, ইউকাৱা খুঁটা","மசோனி போல், யுகாவா போல்"
বাৰ্তা,செய்தி
"ধাতু, মৌলিক পদাৰ্থ","உலோகங்கள், அடிப்படை பொருள்"
"ধাতুৰ কাম,ধাতুৰ চিত্ৰণ","உலோக வேலைப்பாடு, உலோக விளக்கம்"
আধ্যাত্মিকতা,மீமெய்யியல்
মিতব্যয়ী,அளவாக செலவிடுதல்
উল্কাপিণ্ড,விண்கல்
উল্কাপিণ্ড,விண்கல்
বতৰ বিজ্ঞান,வானிலையியல்
বতৰ বিজ্ঞানী,வானிலை ஆய்வாளர்
"মিটাৰ দলং, মিটাৰ দলং","மீட்டர் பாலம், மீட்டர் பாலம்"
"দূৰত্ব, মিটাৰ","தூரம், மீட்டர்"
মাইকেলছনৰ ইন্টাৰফেৰ’মিটাৰ,மைக்கேல்சனின் இன்டர்ஃபெரோமீட்டர்
মাইক্ৰ&#39;এম্পিয়াৰ,மைக்ரோஆம்பியர்
মাইক্ৰ&#39; বিশ্লেষণ,நுண் பகுப்பாய்வு
মাইক্ৰ&#39;-কেননিক ছেট,நுண் நியதித் தொகுப்பு
মাইক্ৰ&#39; কেননিক সম্প্ৰদায়,மைக்ரோ நியமன சமூகம்
মাইক্ৰ&#39; চাৰ্কিট,மைக்ரோ சர்க்யூட்
মাইক্ৰ&#39; ফিচাৰ,நுண் பிளவு
মাইক্ৰন,மைக்ரான்
মাইক্ৰ&#39;ফোন,ஒலிவாங்கி
"মাইক্ৰ&#39;ফটোগ্ৰাফ,মাইক্ৰস্কোপফটো","மைக்ரோஃபோட்டோகிராஃப், மைக்ரோஸ்கோப் போட்டோ"
মাইক্ৰ&#39;ফিজিক্স,நுண் இயற்பியல்
"মাইক্ৰস্কোপ, মাইক্ৰস্কোপ","நுண்ணோக்கி, நுண்ணோக்கி"
"মাইক্ৰস্কোপিক, মাইক্ৰস্কোপ, মাইক্ৰস্কোপ","நுண்ணோக்கி, நுண்ணோக்கி, நுண்ணோக்கி"
সূক্ষ্ম পদাৰ্থ,நல்ல பொருள்
মাইক্ৰস্কোপ,நுண்ணோக்கி
"মাইক্ৰ&#39;ষ্টেট, মাইক্ৰ&#39;ষ্টেট","மைக்ரோஸ்டேட், மைக்ரோஸ்டேட்"
মাইক্ৰ&#39;ট&#39;ৰ,மைக்ரோடார்
মাইক্ৰ&#39; ৱেভ,மைக்ரோ அலை
মেৰিডিয়ান,நடுக்கோடு
মাজ,நடுத்தர
ইনকামিং আয়ন,உள்வரும் அயனி
মাইল,மைல்கள்
"আকাশ গংগা, মিলখা মেখলা","ஆகாஷ் கங்கா, மில்கா மேக்லா"
মিলাৰ সূচকাংক,மில்லர் குறியீடு
খনিজ পদাৰ্থ,கனிமங்கள்
শ্বৰ্ট চাৰ্কিট,குறைந்த மின்னழுத்தம்
চুটি কৰা,சுருக்குதல்
নূন্যতম পথ,குறைந்தபட்ச பாதை
"সৰ্বনিম্ন, সৰ্বনিম্ন, সৰ্বনিম্ন, সৰ্বনিম্ন","குறைந்த, குறைந்த, குறைந்த, குறைந்த"
