Punjabi,Telugu
ਸਮੁੰਦਰੀ ਤੌੜੀਆਂ,టైడల్ చిత్తడి నేలలు
ਟਾਇਲ ਡਰੇਨੇਜ,టైల్ డ్రైనేజ్
ਟਿਲਟੀ,టిల్లియబిలిటీ
ਖੇਤ,పండించడం
ਟਿਲਰ (ਪੌਦਾ),టిల్లర్ (మొక్క)
ਟਿਲਰਿੰਗ,టిల్లరింగ్
ਟਿਲਰਿੰਗ ਸਟੇਜ,టిల్లరింగ్ దశ
ਟਿਲਥ,టిల్త్
ਟਿਸ਼ੂ ਟੈਸਟਿੰਗ,కణజాల పరీక్ష
ਟੌਡੀ,పసిపిల్లలు
ਸਹਿਣਸ਼ੀਲਤਾ,ఓరిమి
ਚੋਟੀ ਦੀ ਮਿੱਟੀ,పై నేల
ਟਾਟੋਟੋ,టోపాటో
ਚੋਟੀ ਦੇ ਪਹਿਰਾਵੇ,టాప్-డ్రెస్సింగ్
ਟੌਪੋਕਲੈਮੈਟੋਲੋਜੀ,టోపోక్లిమాటాలజీ
ਟੌਪਿੰਗ (ਤੰਬਾਕੂ),పైన ఉండిపోయిన పొగాకు)
ਕੁੱਲ ਹਜ਼ਮ ਕਰਨ ਵਾਲੇ ਪੌਸ਼ਟਿਕ,మొత్తం జీర్ణమయ్యే పోషకం
ਕੁੱਲ ਕਾਰਕ ਉਤਪਾਦਕਤਾ,మొత్తం కారకాల ఉత్పాదకత
ਕੁਲ ਘੁਲਣਸ਼ੀਲ ਘੋਲ,మొత్తం కరిగే ఘనపదార్థాలు
ਟੈਟਿਪੋਟੈਂਸੀ,టోటిపోటెన్సీ
ਜ਼ਹਿਰੀਲੇਪਨ,విషపూరితం
ਟੌਕਸਿਨ,టాక్సిన్
ਟਰੇਸ ਤੱਤ,ట్రేస్ ఎలిమెంట్స్
ਟਰੇਸਰ ਤੱਤ,ట్రేసర్ ఎలిమెంట్స్
ਲੈਣ-ਦੇਣ,లావాదేవీలు
ਟ੍ਰਾਂਸਕ੍ਰਿਪਸ਼ਨ,ట్రాన్స్క్రిప్షన్
ਤਬਦੀਲੀ,పరివర్తన
ਟ੍ਰਾਂਸਜੈਨਿਕ,ట్రాన్స్‌జెనిక్
ਅਨੁਵਾਦ,అనువాదం
ਤਬਦੀਲੀ,ట్రాన్స్‌లోకేషన్
ਸੰਚਾਰ,ప్రసారం
ਟ੍ਰਾਂਸਪੀਰੀਅਜ਼ ਕੁਸ਼ਲ,ట్రాన్స్పిరేషన్ గుణకం
ਟ੍ਰਾਂਸਪਿ .ਸ਼ਨ ਖਿੱਚ,ట్రాన్స్పిరేషన్ పుల్
ਟ੍ਰਾਂਸਪੋਰਟੇਸ਼ਨ ਅਨੁਪਾਤ,ట్రాన్స్పిరేషన్ నిష్పత్తి
ਟ੍ਰਾਂਸਪਲਾਂਟ ਸਦਮਾ,మార్పిడి షాక్
ਟ੍ਰਾਂਸਪਲਾਂਟਰ,మార్పిడి
ਟ੍ਰਾਂਸਪਲਾਂਟਿੰਗ,మార్పిడి
ਮਿੱਟੀ ਨੂੰ ਲਿਜਾਣਾ,రవాణా చేసిన నేల
ਟ੍ਰਾਂਸਪੋਸੋਨ,ట్రాన్స్‌పోసన్
ਟ੍ਰਾਂਸਵਰਸ ਡਰੇਨੇਜ,విలోమ పారుదల
ਫਸਲਾਂ ਦੀਆਂ ਫਸਲਾਂ,ఉచ్చు పంటలు
ਰੱਦੀ,చెత్త
ਇਲਾਜ,చికిత్స
ਰੁੱਖ ਦੀ ਫਸਲ,చెట్టు పంట
ਲੜੀ ਰਿੰਗ,చెట్టు ఉంగరం
ਮੁਕੱਦਮਾ,ట్రయల్
ਟ੍ਰਿਕਲ ਸਿੰਚਾਈ,ఇరిగేషన్ మోసగించండి
ਟਰਿੱਗਰ ਕਾਰਕ,ట్రిగ్గర్ కారకం
ਟ੍ਰਿਪਲਲਾਈਡ,ట్రిప్లాయిడ్
ਟ੍ਰਿਪਲ ਫਸਲ,ట్రిపుల్ క్రాపింగ్
ਟ੍ਰੋਫਿਕ ਪੱਧਰ,ట్రోఫిక్ స్థాయి
ਟ੍ਰੌਪਿਕ ਲਹਿਰਾਂ,ట్రాపిక్ కదలికలు
ਖੰਡੀ ਖੇਤਰ,ఉష్ణమండల ప్రాంతం
ਟ੍ਰੋਪਿਜ਼ਮ,ఉష్ణమండల
ਸੱਚੀ ਘਣਤਾ,నిజమైన సాంద్రత
ਸੱਚੀ ਹਜ਼ਮ,నిజమైన డైజెస్టిబిలిటీ
ਛਾਂਟੀ ਹੋਈ ਪਰੋਫਾਈਲ,కత్తిరించబడిన ప్రొఫైల్
ਕੱਟਿਆ ਹੋਇਆ ਮਿੱਟੀ,కత్తిరించిన నేల
ਸੁਨਾਮੀ,సునామి
ਕੰਦ ਦੀਆਂ ਫਸਲਾਂ,గడ్డ దినుసు పంటలు
ਕੰਦ,ట్యూబర్
ਟਿ or ਮਰ,కణితి
ਮਿੱਟੀ ਦੀ ਬੁਕਨ,మట్టి యొక్క పంక్తి
ਟੁੰਡਰਾ,టండ్రా
ਮੈਦਾਨ,మట్టిగడ్డ
Turgid,టర్గిడ్
ਕਠੋਰ ਅੰਦੋਲਨ,టర్గర్ ఉద్యమం
ਕਠੋਰ ਦਬਾਅ,టర్గర్ పీడనం
ਕਠੋਰ,టర్గర్
ਟਰਨਰ ਦਾ ਸਿੰਡਰੋਮ,టర్నర్ సిండ్రోమ్
ਕਿਸਮ (ਪੌਦਾ),రకం (మొక్క)
ਟਾਈਪ I ਗਲਤੀ,టైప్ I లోపం
ਟਾਈਪ II ਗਲਤੀ,టైప్ II లోపం
ਟਾਈਫੂਨ,టైఫూన్
ਇਮਲੀ,చింతపండు
ਟਾਰਗੋਨ,టార్రాగన్
ਮੰਦਰ ਜਾਂ ਪਗੋਡਾ ਰੁੱਖ,ఆలయం లేదా పుచ్చోమ చెట్టు
ਥੀਮ,తిస్టిల్
ਥੂਜਾ,థుజా
ਥਾਈਮ,థైమ్
ਤੰਬਾਕੂ,పొగాకు
ਟਮਾਟਰ,టమోటా
ਦੁੱਖ ਦਾ ਰੁੱਖ,దు orrow ఖం చెట్టు
ਟ੍ਰਾਈਟਿਕਲ,ట్రిటికేల్
ਟਰੰਪਟ ਵੇਲ,ట్రంపెట్ వైన్
ਤਿਕੋਜ਼,ట్యూబెరోస్
ਰੁੜਨਾ,పసుపు
ਕੜਾਹੀ,టర్నిప్
ਟਾਫਾ (ਭਾਰਤੀ ਰੀਡ ਮਾਜ਼),భారతీయుగపు ఎర్ర ఖున్నము
ਚਾਹ ਮੱਛਰ,టీ దోమ
ਨਾਮਿਤ (ਚਿੱਟਾ ਕੀੜੀ),చెంప
Thpers,త్రిప్స్
ਅਲਟਰੇਕੈਂਟ੍ਰਿਫੇਸ਼ਨ,అల్ట్రాసెంట్రిఫ్యూగేషన్
ਅਲਟਰਾਸਾਉਂਡ,అల్ట్రాసౌండ్
ਅੰਬੈਲ,అంబెల్
ਗੈਰ-ਰਹਿਤ,అన్‌కౌప్లింగ్
ਬੇਕਾਰ,అవాంఛనీయమైనది
ਯੂਨੀਵੈਲੈਂਟ,వివేకం
ਯੂਨੀਵਰਸਲ ਜੈਨੇਟਿਕ ਕੋਡ,యూనివర్సల్ జన్యు కోడ్
ਯੂਨੀਵਰਸਲ ਮਿੱਟੀ ਦੇ ਨੁਕਸਾਨ ਦੇ ਸਮੀਕਰਨ,సార్వత్రిక నేల నష్టం
ਅਸੰਤੁਸ਼ਟ ਫੈਟੀ ਐਸਿਡ,అసంతృప్త కొవ్వు ఆమ్లాలు
ਉੱਪਰਲੇ ਚਾਵਲ,అప్‌ల్యాండ్ రైస్
ਉਪ,ఎత్తైన చోటు
ਸ਼ਹਿਰੀ ਖਾਦ,పట్టణ కంపోస్ట్
ਯੂਰੀਆ,యూరియా
Urease,యూరియా
ਉਲਲਾ ਘਾਹ,ఉల్లా గడ్డి
ਟੀਕਾ,టీకా
ਵੈੱਕਲੂਓਲ,వాక్యూల్
ਮੁੱਲ-ਸ਼ਾਮਲ ਖੇਤੀਬਾੜੀ,విలువ-ఆధారిత వ్యవసాయం
ਮੁੱਲ ਸ਼ਾਮਲ ਉਤਪਾਦ,విలువ జోడించిన ఉత్పత్తి
ਮੁੱਲ ਜੋੜਨਾ,విలువ అదనంగా
ਮੁੱਲ ਦੀ ਕੀਮਤ ਦਾ ਅਨੁਪਾਤ,విలువ ఖర్చు నిష్పత్తి
ਵੋਮ (ਵੇਸਿਕੂਲਰ ਆਰਬੌਸਕੂਲਰ),దవడ ఎముక
ਭਾਫ ਹੀਟ ਇਲਾਜ,ఆవిరి వేడి చికిత్స
ਭਾਫ਼ ਦਾ ਦਬਾਅ,ఆవిరి పీడనం
ਵੇਰੀਏਬਲ ਲਾਗਤ,వేరియబుల్ ఖర్చు
ਵੇਰੀਏਬਲ ਜੀਨ,వేరియబుల్ జన్యువు
ਵੇਰੀਏਬਲ ਰੇਟ ਟੈਕਨੋਲੋਜੀ,వేరియబుల్ రేట్ టెక్నాలజీ
ਪਰਿਵਰਤਨ,వ్యత్యాసం
ਪਰਿਵਰਤਨ,వైవిధ్యం
ਕਈ ਕਿਸਮਾਂ,వెరైటీ
ਵੈਕਟਰ,వెక్టర్
ਬਨਸਪਤੀ,వృక్ష సంపద
ਬਨਸਪਤੀ ਵਿਗਾੜ,వృక్షసంపద క్షీణత
ਬਨਸਪਤੀ ਰੁਕਾਵਟ,ఏపుగా ఉండే అవరోధం
ਬਨਸਪਤੀ ਕਵਰ,ఏపుగా కవర్
ਬਨਸਪਤੀ ਪ੍ਰਸਾਰ,ఏపుగా ప్రచారం
ਬਨਸਪਤੀ ਪੜਾਅ,ఏపుగా ఉండే దశ
ਜ਼ਹਿਰ,వెనిషన్
ਕੁਰਬਾਨ,వర్మికాస్టింగ్స్
ਵਰਮੀਕੰਪਸਟ,వర్మికంపోస్ట్
ਗੈਰ ਕਾਨੂੰਨੀਕਰਨ,వర్నలైజేషన్
ਲੰਬਕਾਰੀ ਮਲਚਿੰਗ,నిలువు మల్చింగ్
ਵਰਲਿਸੋਲ,వెర్టిసోల్
ਵਿਵਹਾਰਕਤਾ (ਬੀਜ),సాధ్యత (విత్తనం)
ਵੇਲ,వైన్
ਸਿਰਕਾ,వెనిగర్
ਵੀਰ ਜੀਨ,వీర్ జీన్
ਕੁਆਰੀ ਜ਼ਮੀਨ,వర్జిన్ ల్యాండ్
ਕੁਆਰੀ ਮਿੱਟੀ,వర్జిన్ మట్టి
ਭੁਲੱਕੜ,వైరలెన్స్
ਵਾਇਰਸ,వైరస్
ਵਾਇਰਸ ਕੋਟ ਪ੍ਰੋਟੀਨ,వైరస్ కోట్ ప్రోటీన్
ਵਾਇਰਸ ਇੰਡੈਕਸਿੰਗ,వైరస్ ఇండెక్సింగ్
ਲੇਸ,స్నిగ్ధత
ਵੇਖਣਯੋਗ ਰੇਡੀਏਸ਼ਨ,కనిపించే రేడియేషన్
ਵਿਟਾਮਿਨ,విటమిన్లు
ਵਿਟਿਕਲਚਰ,విటికల్చర్
ਵਿਵੇਕ,వివిపరస్
ਵੋਇਡ ਸਪੇਸ,శూన్య స్థలం
ਅਸਥਿਰਾਈਜ਼ੇਸ਼ਨ,అస్థిరత
ਵਲੰਟੀਅਰ ਪੌਦੇ,వాలంటీర్ ప్లాంట్లు
ਵਨੀਲਾ,వనిల్లా
ਵੀਕ,వెటివర్
ਵੈਟਰਨਨੀਅਨ ਡਾਕਟਰ,పశువైద్య వైద్యుడు
ਵਾਇਰਲੋਜਿਸਟ,వైరాలజిస్ట్
ਉਜਰਤ,వేతనం
ਗਰਮ ਖੂਨ ਵਾਲੇ ਜਾਨਵਰ,వెచ్చని రక్తపాత జంతువు
ਰਹਿੰਦ-ਖੂੰਹਦ ਪ੍ਰਬੰਧਨ,వ్యర్థ పదార్థాల నిర్వహణ
ਕੂੜੇਦਾਨ,బంజర భూములు
ਪਾਣੀ ਦੀ ਵਰਤੋਂ ਕੁਸ਼ਲਤਾ,నీటి అప్లికేషన్ సామర్థ్యం
ਵਾਟਰ ਐਪਲੀਕੇਸ਼ਨ ਰੇਟ,నీటి దరఖాస్తు రేటు
ਪਾਣੀ ਦਾ ਸੰਤੁਲਨ,నీటి సమతుల్యత
ਪਾਣੀ ਦਾ ਸੰਵਾਦ,నీటి సంపీడనం
ਵਾਟਰ ਸੇਵਨਵੇਸ਼ਨ,నీటి పొదుపు
ਪਾਣੀ ਦੀ ਖਪਤ,నీటి వినియోగం
ਪਾਣੀ ਦੇ ਕੰਪੀਨੀਸ ਕੁਸ਼ਲਤਾ,నీటి రవాణా సామర్థ్యం
ਵਾਟਰ ਸਭਿਆਚਾਰ,నీటి సంస్కృతి
ਪਾਣੀ ਦਾ ਘਾਟਾ,నీటి లోటు
ਪਾਣੀ ਵੰਡ ਕੁਸ਼ਲਤਾ,నీటి పంపిణీ సామర్థ్యం
ਪਾਣੀ ਦੀ ਡਿ duty ਟੀ,వాటర్ డ్యూటీ
ਪਾਣੀ ਦੀ ਫੁਰੋ,నీటి బొచ్చు
ਪਾਣੀ ਦੇ ਦਰਵਾਜ਼ੇ,నీటి ద్వారాలు
ਪਾਣੀ ਦੀ ਲਾਗ,నీటి లాగింగ్
ਪਾਣੀ ਪ੍ਰਬੰਧਨ,నీటి నిర్వహణ
ਫਸਲਾਂ ਦੀ ਪਾਣੀ ਦੀ ਜ਼ਰੂਰਤ,పంటల నీటి అవసరం
ਪਾਣੀ ਦੀ ਸੰਤ੍ਰਿਪਤ ਘਾਟਾ,నీటి సంతృప్త లోటు
ਪਾਣੀ ਦਾ ਟੇਬਲ,నీటి పట్టిక
ਪਾਣੀ ਦੀ ਵਰਤੋਂ ਕੁਸ਼ਲਤਾ,నీటి వినియోగ సామర్థ్యం
ਪਾਣੀ ਦਾ ਝਾੜ,నీటి దిగుబడి
ਪਾਣੀ ਦੀ ਕਟਾਈ,నీటి పెంపకం
ਵਾਟਰਡ,వాటర్‌షెడ్
ਵਾਟਰਸ਼ੈਡ ਪ੍ਰਬੰਧਨ,వాటర్‌షెడ్ మేనేజ్‌మెంట్
ਵਾਟਰਡ ਇਲਾਜ,వాటర్‌షెడ్ చికిత్స
ਵਾਟਰਡ-ਅਧਾਰਤ ਸਿਸਟਮ,వాటర్‌షెడ్-ఆధారిత వ్యవస్థ
ਜਲ ਮਾਰਗ,జలమార్గం
ਵੇਵ-ਲੰਬਾਈ,వేవ్-లెంగ్త్
ਵੈਕਸਿੰਗ,వాక్సింగ్
ਮੌਸਮ,వాతావరణం
ਮੌਸਮ,వాతావరణం
ਬੂਟੀ,కలుపు
ਬੂਟੀ ਨਿਯੰਤਰਣ,కలుపు నియంత్రణ
ਬੂਟੀ ਨਿਯੰਤਰਣ ਕੁਸ਼ਲਤਾ,కలుపు నియంత్రణ సామర్థ్యం
ਤਲਾਅ,కలుపు నిర్మూలన
ਵੇਡ ਇੰਡੈਕਸ,కలుపు సూచిక
ਪੱਛਮੀ ਧੱਕਾ,వెస్ట్రన్ బ్లాటింగ్
ਬੂਟੀ ਸਪੈਕਟ੍ਰਮ,కలుపు స్పెక్ట్రం
ਬੂਟੀ,కలుపు తీయుట
ਗਿੱਲੇ-ਬਲਬ ਉਦਾਸੀ,తడి-బల్బ్ మాంద్యం
ਗਿੱਲੇ-ਬੱਲਬ ਦਾ ਤਾਪਮਾਨ,తడి-బల్బ్ ఉష్ణోగ్రత
ਗਿੱਲੇ-ਬੱਲਬ ਥਰਮਾਮੀਟਰ,తడి-బల్బ్ థర్మామీటర్
ਵੈਲਲੈਂਡ,చిత్తడి నేల
ਗਿੱਲੇ ਲਾਉਣਾ,తడి నాటడం
ਗਿੱਲੇ ਮੌਸਮ,తడి సీజన్
ਗਿੱਲੀ ਬੀਜਣਾ,తడి విత్తనాలు
ਗਿੱਲੇ ਸਾਲ,తడి సంవత్సరం
ਗਿੱਲੀ ਪਾ powder ਡਰ,తడి చేయదగిన పౌడర్
ਗਿੱਲਾ ਏਜੰਟ,చెమ్మగిల్లడం ఏజెంట్
ਚੱਕਰ ਲਗਾਉਣ ਵਾਲੇ ਮਨੋਵਿਟਰੋਮੀਟਰ,సుడిగాలి సైకోమీటర్
ਵ੍ਹਾਈਟ ਇਨਕਲਾਬ,తెలుపు విప్లవం
ਪੂਰਾ ਫਾਰਮ ਵਿਸ਼ਲੇਸ਼ਣ,మొత్తం వ్యవసాయ విశ్లేషణ
ਪੂਰੀ ਖੇਤ ਪਹੁੰਚ,మొత్తం వ్యవసాయ విధానం
ਵਿਸ਼ਾਲ ਅਨੁਕੂਲਤਾ,విస్తృత అనుకూలత
ਵਿਲਿੰਗ ਪੁਆਇੰਟ,విల్టింగ్ పాయింట్
ਹਵਾ ਬਰੇਕ,గాలి విరామం
ਹਵਾ ਦੀ energy ਰਜਾ,గాలి శక్తి
ਹਵਾ ਦਾ ro ਾਹ,గాలి కోత
ਹਵਾ ਜਨਰੇਸ਼ਨ,గాలి ఉత్పత్తి
ਵਿੰਡ ਮਿੱਲ,విండ్మిల్
ਹਵਾ ਦੀ ਸ਼ਕਤੀ,పవన శక్తి
ਹਵਾ ਦੀ ਗਤੀ,గాలి వేగం
ਵਿੰਡ ਸਟ੍ਰਿਪ ਦੀ ਫਸਲ,విండ్ స్ట్రిప్ క్రాపింగ్
ਹਵਾ ਵੇਗ,గాలి వేగం
ਹਵਾ,గాలి
ਹਵਾ,విండ్రో
ਵਿੰਡੋ,విండ్‌రోవర్
ਹਵਾ-ਵੇਨ,స న్న టి గా లి
ਵਿਨ,విన్నోవర్
Winnow,విన్నోవింగ్
ਭਿਆਨਕ ਕਲਪਨਾ,చలనం ఉన్న పరికల్పన
ਕੁੱਖ,గర్భం
ਲੱਕੜ ਦਾ ਸੁਆਹ,కలప బూడిద
ਲੱਕੜ ਦੀ ਗੈਸ,కలప వాయువు
ਕੰਮ,పని
ਅਖਰੋਟ,వాల్నట్
ਪਾਣੀ ਦੀ ਕ੍ਰੇਸ,వాటర్ క్రెస్
ਪਾਣੀ ਦੀ ਹਰਕਤ,నీటి హైసింత్
ਤਰਬੂਜ,నీటి పుచ్చకాయ
ਪਾਣੀ ਦੀ ਟਕਸਾਲ,నీటి పుదీనా
ਵਿਲੋ ਰੋਣਾ,విల్లో ఏడుపు
ਵੈਸਟ ਇੰਡੀਅਨ ਮਹੋਗਨੀ,వెస్ట్ ఇండియన్ మహోగని
ਕਣਕ,గోధుమ
ਚਿੱਟਾ ਕਲੋਵਰ,వైట్ క్లోవర్
ਚਿੱਟਾ ਮਲਬੇ,వైట్ మల్బరీ
ਵ੍ਹਾਈਟ ਪੌਪਿਨਕ,వైట్ పాపినెక్
ਚਿੱਟਾ ਵਿਲੋ,వైట్ విల్లో
ਜੰਗਲੀ ਮਾਰਜੋਰਿਮ,వైల్డ్ మార్జోరిమ్
ਜੰਗਲੀ ਓਟ,వైల్డ్ వోట్
ਵਗਡ ਬੀਨ,రెక్కలుగల బీన్
ਵਿੰਟਰ ਸਕੁਐਸ਼,చలికాలం లో ఆడే ఆట
ਸੁਪਨਿਆ,విథానియా
"ਲੱਕੜ ਦਾ ਸੋਰੇਲ, ਆਕਸੀਲਿਸ","వుడ్ సోరెల్, ఆక్సాలిస్"
वे wasp,కందిరీగ
ਬੁਣੇ ਪੰਛੀ,వీవర్ బర్డ్
ਵੀਵਿਲ,వీవిల్
ਵ੍ਹਾਈਟ ਗਰਪ,వైట్ గ్రప్
ਉੱਨੀ ਐਫੀਡ,వూలీ అఫిడ్
Xanthinuria,శాంతినురియా
ਜ਼ੈਨਥੋਫੀਲ,క్శాంతోఫిల్
ਐਕਸ-ਕ੍ਰੋਮੋਸੋਮ,X- క్రోమోజోమ్
ਜ਼ੇਨੀਆ,జెనియా
ਜ਼ੀਰੋਡਰਮਾ ਪਿਗਮੈਂਟੋਸਮ,జిరోడెర్మా పిగ్మెంటోసమ్
ਜ਼ੀਰੋਫਾਈਟ,ఎరోఫైట్
ਜ਼ੀਰੋਫਾਈਟਿਜ਼ਮ,జిరోఫైటిజం
ਐਕਸ-ਰੇ ਫੈਲਣਾ,ఎక్స్-రే డిఫ్రాక్షన్
ਜ਼ੀਲੀਮ,జిలేమ్
ਜ਼ੋਲੋਫਾਈਟ,జిలోఫైట్
ਵਾਈ 'ਟ੍ਰੇਲਿਸ,Y 'ట్రెల్లిస్
ਵਾਈ-ਕ੍ਰੋਮੋਸੋਮ,Y- క్రోమోజోమ్
ਖਮੀਰ,ఈస్ట్
ਖਮੀਰ ਐਬਸਟਰੈਕਟ,ఈస్ట్ సారం
ਪੀਲਾ ਇਨਕਲਾਬ,పసుపు విప్లవం
ਪੀਲਾ,పసుపు
ਉਪਜ ਭਾਗ,దిగుబడి భాగం
ਉਪਜ ਦੀ ਨਿਗਰਾਨੀ,దిగుబడి పర్యవేక్షణ
ਪੈਦਾਵਾਰ ਸੰਭਾਵਨਾ,దిగుబడి సంభావ్యత
ਉਪਜ ਸਥਿਰਤਾ,దిగుబడి స్థిరత్వం
ਯੋਕ,పచ్చసొన
ਯੈਲੋ ਬਰਡਸ ਨਾਈਟਸਮ,పసుపు బెర్రీడ్ నైట్ షేడ్
ਪੀਲੇ ਮਾਇਰੋਬੇਨ,పసుపు మైరోబాలన్
ਜ਼ੈਦ,జైద్
ਜ਼ੈਡ-ਕ੍ਰੋਮੋਸੋਮ,Z- క్రోమోజోమ్
ਜ਼ੈਡ-ਡੀ ਐਨ ਏ,Z-DNA
ਜ਼ੀਟਿਨ,జీటిన్
ਜ਼ੀਰੋ energy ਰਜਾ ਠੰਡਾ ਚੈਂਬਰ,చనుమొన శూన్యము
ਜ਼ੀਰੋ ਖੇਤ,సున్నా సాగు
ਜ਼ੀਰੋ ਸਹਿਣਸ਼ੀਲਤਾ,సున్నా సహనం
ਜ਼ਿੰਕ ਦੀ ਘਾਟ,జింక్ లోపం
ਜ਼ਿੰਕ ਫਿੰਗਰ ਪ੍ਰੋਟੀਨ,జింక్ ఫింగర్ ప్రోటీన్
ਜ਼ਿੰਤਸਤ ਯੂਰੀਆ,జింక్యూటెడ్ యూరియా
ਜ਼ੋਨਾ ਪਲੇਸਕਡਾ,జోనా పెలుసిడా
ਜ਼ੋਪਲੀਲੀ,జూఫిలీ
ਜ਼ੂਪਲੈਂਕਟਨ,జూప్లాంక్టన్
Zygote,జైగోట్
Zygotic ਨਹਿਰਦਾਰ ਜੀਨ,జైగోటిక్ ప్రాణాంతక జన్యువు
Zanthophylum,జాంతోఫిలం
ਜੀਵ ਵਿਗਿਆਨੀ,జంతుశాస్త్రవేత్త
