Assamese,Odiya
বাৰ্তা ধৰণ,ବାର୍ତ୍ତା ମୋଡ୍
বাৰ্তা প্ৰেৰণ,ମେସେଜିଂ
"1.বাৰ্তা সজাই পৰাই তোলা, 2.বাৰ্তা সজাই পৰাই তোলা","1. ମେସେଜ୍ ସର୍ଟିଂ, 2. ମେସେଜ୍ ସର୍ଟିଂ |"
বাৰ্তা লাইন,ବାର୍ତ୍ତା ରେଖା |
বাৰ্তা চুইচ,ମେସେଜ୍ ସୁଇଚ୍ |
বাৰ্তাৰ লিখনী,ବାର୍ତ୍ତା ପାଠ
বাৰ্তা স্থানান্তৰ এজেন্ট,ବାର୍ତ୍ତା ସ୍ଥାନାନ୍ତର ଏଜେଣ୍ଟ |
চুপাৰ এছেম্বলাৰ,ସୁପର ଆସେମ୍ବଲର୍ |
মেটাক্লাছ,ମେଟାକ୍ଲାସ୍ |
"1. অধিক সংকলন, 2. অধিক ব্যাখ্যা","1. ଅଧିକ ସଂକଳନ, 2. ଅଧିକ ବ୍ୟାଖ୍ୟା"
"1. অধিক দোভাষী, 2. অধিক কম্পাইলাৰ","1. ଅଧିକ ଅନୁବାଦକ, 2. ଅଧିକ ସଙ୍କଳନକାରୀ |"
উপভাষা,ଉପଭାଷା
"1.মেটা নেটৱৰ্ক, 2.মেটা নেটৱৰ্ক","1. ମେଟା ନେଟୱାର୍କ, 2. ମେଟା ନେଟୱାର୍କ |"
একনায়কত্ববাদ,ଏକଛତ୍ରବାଦୀ ଶାସନ
প্ৰক্ৰিয়া,ପ୍ରକ୍ରିୟା
মেট্ৰ&#39;পলিটান এৰিয়া নেটৱৰ্ক (MAN),ମହାନଗର କ୍ଷେତ୍ର ନେଟୱାର୍କ (MAN)
মাইক্ৰ&#39;,ମାଇକ୍ରୋ |
"১.মাইক্ৰ’ক’ড,২.মাইক্ৰ’ক’ড","1. ମାଇକ୍ରୋ କୋଡ୍, 2. ମାଇକ୍ରୋକ୍ଡ୍ |"
মাইক্ৰ&#39;কম্পিউটাৰ,ମାଇକ୍ରୋ କମ୍ପ୍ୟୁଟର |
মাইক্ৰ&#39; নিয়ন্ত্ৰক,ମାଇକ୍ରୋ ନିୟନ୍ତ୍ରକ |
মাইক্ৰ&#39; চক্ৰ,ମାଇକ୍ରୋ ଚକ୍ର |
মাইক্ৰ&#39;ইলেক্ট্ৰনিক যান্ত্ৰিক ব্যৱস্থা (MEMS),ମାଇକ୍ରୋ ଇଲେକ୍ଟ୍ରୋନିକ୍ ମେକାନିକାଲ୍ ମେକାନିଜିମ୍ (MEMS)
মাইক্ৰ&#39; ইলেক্ট্ৰনিক্স,ମାଇକ୍ରୋ ଇଲେକ୍ଟ୍ରୋନିକ୍ସ |
মাইক্ৰ&#39; ক্ষুদ্ৰকৰণ,ମାଇକ୍ରୋ ମିନିଟ୍ରାଇଜେସନ୍ |
মাইক্ৰ&#39; অৰ্ডাৰ,ମାଇକ୍ରୋ କ୍ରମ |
"১.মাইক্ৰ’, ২.মেইনফ্ৰেম লিংক","1. ମାଇକ୍ରୋ, 2. ମେନ୍ଫ୍ରେମ୍ ଲିଙ୍କ୍ |"
মাইক্ৰ&#39; চিপ,ମାଇକ୍ରୋ ଚିପ୍ |
মাইক্ৰ&#39; ক&#39;বল,ମାଇକ୍ରୋ କୋବୋଲ୍ |
মাইক্ৰ&#39; ক&#39;ড,ମାଇକ୍ରୋ କୋଡ୍
"১.মাইক্ৰ’ফাইল, ২.মাইক্ৰ’ফিছ, ৩.মাইক্ৰ’ফাইল","1. ମାଇକ୍ରୋଫାଇଲ୍, 2. ମାଇକ୍ରୋଫିସ୍, 3. ମାଇକ୍ରୋଫାଇଲ୍ |"
মাইক্ৰ&#39; ফ্লপি,ମାଇକ୍ରୋ ଫ୍ଲପି |
মাইক্ৰ&#39;ফৰ্ম পঢ়া যন্ত্ৰ,ମାଇକ୍ରୋଫର୍ମ ପଠନ ଉପକରଣ |
মাইক্ৰ&#39; ফ্ৰেম,ମାଇକ୍ରୋ ଫ୍ରେମ୍ |
মাইক্ৰ&#39;গ্ৰাফিক্স,ମାଇକ୍ରୋଗ୍ରାଫିକ୍ |
মাইক্ৰ&#39;ফোন,ମାଇକ୍ରୋଫୋନ୍ |
মাইক্ৰ&#39;ফটোগ্ৰাফ,ମାଇକ୍ରୋଫୋଟୋଗ୍ରାଫ୍ |
"১.মাইক্ৰ’প্ৰচেছিং ইউনিট, ২.মাইক্ৰ’প্ৰচেছিং ইউনিট","1. ମାଇକ୍ରୋପ୍ରୋସେସିଂ ୟୁନିଟ୍, 2. ମାଇକ୍ରୋପ୍ରୋସେସିଂ ୟୁନିଟ୍ |"
মাইক্ৰ&#39;প্ৰচেছৰ,ମାଇକ୍ରୋପ୍ରୋସେସର୍ |
মাইক্ৰ&#39;প্ৰচেছৰ চিপ,ମାଇକ୍ରୋପ୍ରୋସେସର୍ ଚିପ୍ |
মাইক্ৰ&#39;প্ৰচেছৰ ইন্টাৰপ্ৰেটাৰ,ମାଇକ୍ରୋପ୍ରୋସେସର ଅନୁବାଦକ |
মাইক্ৰ&#39; প্ৰচেছৰ ইউনিট (MPU),ମାଇକ୍ରୋ ପ୍ରୋସେସର୍ ୟୁନିଟ୍ (MPU)
"১.মাইক্ৰ’প্ৰগ্ৰেম, ২.মাইক্ৰ’ প্ৰগ্ৰেম","1. ମାଇକ୍ରୋପ୍ରୋଗ୍ରାମ୍, 2. ମାଇକ୍ରୋ ପ୍ରୋଗ୍ରାମ୍ |"
মাইক্ৰ&#39; ক্ৰম,ମାଇକ୍ରୋ କ୍ରମ |
মাইক্ৰ’ছফ্ট,ମାଇକ୍ରୋସଫ୍ଟ |
মাইক্ৰ’ছফ্ট উইণ্ড’জ,ମାଇକ୍ରୋସଫ୍ଟ ୱିଣ୍ଡୋଜ୍ |
মাইক্ৰ&#39; ৱেভ,ମାଇକ୍ରୋ ତରଙ୍ଗ |
মাইক্ৰ&#39; ৱেভ লিংক,ମାଇକ୍ରୋ ତରଙ୍ଗ ଲିଙ୍କ୍ |
মাইক্ৰৱেভ ট্ৰেন্সমিছন,ମାଇକ୍ରୋୱେଭ୍ ଟ୍ରାନ୍ସମିସନ୍ |
মধ্যম ব্যৱস্থাপনা,ମଧ୍ୟମ ପରିଚାଳନା
"1.মিডলৱেৰ, 2. মধ্যমীয়া ৱেৰ","1. ମିଡଲୱେର୍, 2 ମଧ୍ୟମ ପାତ୍ର"
মিডি কম্পিউটাৰ,ମିଡି କମ୍ପ୍ୟୁଟର |
কেন্দ্ৰীয় বিন্দু,କେନ୍ଦ୍ରୀୟ ବିନ୍ଦୁ |
মধ্যমীয়া,ମଧ୍ୟମ
প্ৰব্ৰজনৰ পথ,ସ୍ଥାନାନ୍ତରଣ ମାର୍ଗ
প্ৰতি ছেকেণ্ডত মিলিয়ন নিৰ্দেশনা (MIPS),ପ୍ରତି ସେକେଣ୍ଡରେ ମିଲିୟନ୍ ନିର୍ଦ୍ଦେଶ (MIPS)
মিনি কম্পিউটাৰ,ମିନି କମ୍ପ୍ୟୁଟର |
সৰু ডিস্কেট,ଛୋଟ ଡିସ୍କେଟ୍ |
"১.সৰু বৃহদান্ত্ৰ, ২.সৰু অষ্ট","1. କ୍ଷୁଦ୍ର କୋଲନ୍, 2. କ୍ଷୁଦ୍ର ଆଶ୍ଟ୍ |"
নূন্যতম উৎপাদন,ସର୍ବନିମ୍ନ ଉତ୍ପାଦ |
বিৰল গছ,ଅଳ୍ପ ଗଛ |
"১.মিনিমেক্স এলগৰিদম, ২.এলগৰিদম","1. ମିନିମାକ୍ସ ଆଲଗୋରିଦମ, 2. ଆଲଗୋରିଦମ |"
ক্ষুদ্ৰকৰণ প্ৰক্ৰিয়া,କ୍ଷୁଦ୍ରକରଣ ପ୍ରକ୍ରିୟା |
সৰ্বনিম্ন খৰচৰ সম্প্ৰসাৰণ গছ,ସର୍ବନିମ୍ନ ମୂଲ୍ୟ ବିସ୍ତାର ବୃକ୍ଷ |
"1.নিম্ন বিলম্ব এনকোডিং, 2.নিম্ন বিলম্ব ক&#39;ডিং","1. ଲାଟେନ୍ସି ଏନକୋଡିଂ, 2. ଲୋଟେନ୍ସି କୋଡିଂ |"
চুটি ডিভাইচ,କ୍ଷୁଦ୍ର ଉପକରଣ
"১.গুণন, ২.গুণন, ৩.গুণন পদ","1. ଗୁଣନ, 2. ଗୁଣନ, 3. ଗୁଣନ ଶବ୍ଦ |"
ক্ৰেডিট কাৰ্ড,କ୍ରେଡିଟ୍ କାର୍ଡ଼
ক্ৰেডিট কাৰ্ড,କ୍ରେଡିଟ୍ କାର୍ଡ଼
ক্ৰেডিট এলেকা,କ୍ରେଡିଟ୍ କ୍ଷେତ୍ର
মিৰ&#39;ৰ কৰা ডিস্ক,ପ୍ରତିବିମ୍ବିତ ଡିସ୍କ |
"১.আইনা দাগ, ২.ফটোকপি, ৩.আইনা কপি","1. ଦର୍ପଣ ସ୍ପଟ୍, 2. ଫଟୋଗ୍ରାଫି, 3. ଦର୍ପଣ କପି |"
মিশ্ৰিত মূলক সংকেত,ମିଶ୍ରିତ ରେଡିକ୍ସ ନୋଟେସନ୍ |
মিক্সাৰ,ମିକ୍ସର୍
স্মৃতিভ্ৰংশ,ମେନେମୋନିକ୍ |
mnemonic ঠিকনা,ସ୍ମୃତି ଠିକଣା
স্মৰণীয়,ସ୍ମରଣୀୟ
"1.মোবাইল, 2.চলনশীল","1. ମୋବାଇଲ୍, 2. ଚଳନଶୀଳ |"
"১/ মোবাইল কম্পিউটিং, ২/ মোবাইল কম্পিউটিং","1. ମୋବାଇଲ୍ ଗଣନା, 2. ମୋବାଇଲ୍ ଗଣନା |"
"১.মডেল, ২.মডেল","1.ମୋଡେଲ୍, 2.ମୋଡେଲ୍"
মোডলেছ সম্পাদক,ମୋଡଲେସ୍ ଏଡିଟର୍ |
"১.মডেলিং, ২.মডেলিং","1. ମଡେଲିଂ, 2. ମଡେଲିଂ"
মডেম,ମୋଡେମ୍
"১.সৰল গড়, ২.সাধাৰণ, ৩.গড়","1. ସରଳ ଅର୍ଥ, 2. ଅସ୍ୱାଭାବିକ, 3. ମିନ୍"
বিমন্দন,ଭିମାନନ୍ଦ
মডাৰেটৰ,ମୋଡରେଟର୍
পৰিৱৰ্তিত নিৰ্দেশনা,ପରିବର୍ତ୍ତିତ ନିର୍ଦ୍ଦେଶ
পৰিৱৰ্তক,ପରିବର୍ତ୍ତନକାରୀ
পৰিবৰ্তক বিট,ପରିବର୍ତ୍ତକ ବିଟ୍
পৰিৱৰ্তন,ପରିବର୍ତ୍ତନ
মডিউলাৰ,ମଡ୍ୟୁଲାର୍
"1. মডুলাৰিটি, 2. মডুলাৰিটি","1. ଇଣ୍ଟିଗ୍ରେଟି, 2. ମଡ୍ୟୁଲେରିଟି |"
মডুলেচন,ମଡ୍ୟୁଲେସନ୍
মডিউল,ମଡ୍ୟୁଲ୍
মডিউলাৰ গঠন,ମଡ୍ୟୁଲାର୍ ଗଠନ
কাৰোবাৰ ওপৰত চকু ৰখা,ମନିଟର
"১.মনিটৰ প্ৰগ্ৰেম, ২.মনিটৰ প্ৰগ্ৰেম","1. ମନିଟର ପ୍ରୋଗ୍ରାମ୍, 2. ମନିଟର ପ୍ରୋଗ୍ରାମ୍ |"
একৰঙী প্ৰদৰ্শন,ଏକଚାଟିଆ ପ୍ରଦର୍ଶନ |
একক সংহত বৰ্তনী,ମୋନୋଲିଥିକ୍ ଇଣ୍ଟିଗ୍ରେଟେଡ୍ ସର୍କିଟ୍ |
একক প্ৰযুক্তি,ମୋନୋଲିଥିକ୍ ଟେକ୍ନୋଲୋଜି |
একক স্পেচ ফন্ট,ଏକକ ସ୍ପେସ୍ ଫଣ୍ଟ |
a positional,ଏକ ସ୍ଥିତିଗତ
একাগ্ৰতা,ଏକମାତ୍ର
"১. আকৃতি, ২. ৰূপ","1. ଆକୃତି, 2. ଫର୍ମ"
প্ৰপত্ৰ,ଫର୍ମ
আকাৰ,ଆକୃତି |
"১.বন্ধকী, ২.বন্ধকী, বন্ধকী","1. ବନ୍ଧକ, 2. ବନ୍ଧକ, ବନ୍ଧକ"
MOSFET (MOSFET) গেস্টবুক,MOSFET (MOSFET)
"1. সৰ্বোচ্চ দুটা অংক, 2. সৰ্বোচ্চ বিট","1. ସର୍ବୋଚ୍ଚ ଦୁଇଟି ସଂଖ୍ୟା, 2. ସର୍ବୋଚ୍ଚ ବିଟ୍ |"
মাদাৰ বৰ্ড,ମଦର ବୋର୍ଡ |
মাতৃ পঞ্জীয়ন,ମାତା ପଞ୍ଜିକରଣ |
চলচ্চিত্ৰ,ଚଳଚ୍ଚିତ୍ର
চলচ্চিত্ৰ বিশেষজ্ঞ গোট (MPEG),ଚଳଚ୍ଚିତ୍ର ବିଶେଷଜ୍ଞ ଗୋଷ୍ଠୀ (MPEG)
মাউন্ট,ଆରୋହଣ
"১.মাউছ, ২.মাউছ","1. ମାଉସ୍, 2. ମାଉସ୍"
"১.চলনশীল, ২.স্থানচ্যুতি","1. ସ୍ଥାନାନ୍ତରିତ, 2. ସ୍ଥାନ"
চলন্ত চিহ্ন,ଗତିଶୀଳ ପ୍ରତୀକ |
এম এছ-ড’ছ,MS-DOS
এম এছ-উইণ্ড’জ,MS-Windows
একাধিক অভিমুখীতা,ଏକାଧିକ ଆଭିମୁଖ୍ୟ
মাল্টি প্ৰচেছৰ,ମଲ୍ଟି ପ୍ରୋସେସର୍ |
"১.মাল্টিপ্ৰগ্ৰেমিং, ২.মাল্টিপ্ৰগ্ৰেমিং","1. ମଲ୍ଟିପ୍ରୋଗ୍ରାମିଂ, 2. ମଲ୍ଟିପ୍ରୋଗ୍ରାମିଂ |"
মাল্টিটাস্কিং,ମଲ୍ଟିଟାସ୍କିଂ |
বহুবুছ,ବାହୁବସ୍ |
সম্প্ৰচাৰ,ପ୍ରସାରଣ
বহুৰূপী ঠিকনা,ପଲିମୋର୍ଫିକ୍ ଠିକଣା |
সম্প্ৰচাৰ,ପ୍ରସାରଣ
মাল্টিচিপ,ମଲ୍ଟିଚିପ୍ |
multix,ମଲ୍ଟିକ୍ସ
মাল্টিটাস্কিং অপাৰেচন,ମଲ୍ଟିଟାସ୍କିଂ ଅପରେସନ୍ |
"১.বহুস্তৰীয় স্মৃতিশক্তি, ২. বহুস্তৰীয় স্মৃতিশক্তি","1. ମଲ୍ଟିଭେଲ୍ ମେମୋରୀ, 2 ବହୁ ସ୍ତରୀୟ ସ୍ମୃତି"
"১.মাল্টিমিডিয়া প্ৰযুক্তি, ২.মাল্টিমিডিয়া প্ৰযুক্তি","1. ମଲ୍ଟିମିଡିଆ ଟେକ୍ନୋଲୋଜି, 2. ମଲ୍ଟିମିଡିଆ ଟେକ୍ନୋଲୋଜି |"
বহুগুণতা,ବହୁଗୁଣ
একাধিক,ଏକାଧିକ
"১.নিখুঁততা, ২.বহু নিশ্চয়তা","1. ନିର୍ଦ୍ଦିଷ୍ଟତା, 2. ମଲ୍ଟି ସୁରକ୍ଷା"
বহুবিধ ৰিগ্ৰেছন,ଏକାଧିକ ରିଗ୍ରେସନ୍ |
"১.মাল্টিপ্লেক্স, ২.মাল্টিপ্লেক্স","1. ମଲ୍ଟିପ୍ଲେକ୍ସ, 2. ମଲ୍ଟିପ୍ଲେକ୍ସ"
মাল্টিপ্লেক্স মোড,ମଲ୍ଟିପ୍ଲେକ୍ସ ମୋଡ୍ |
মাল্টিপ্লেক্সাৰ,ମଲ୍ଟିପ୍ଲେକ୍ସର୍
"১.মাল্টিপ্লেক্সিং, ২.মাল্টিপ্লেক্সিং","1. ମଲ୍ଟିପ୍ଲେସିଙ୍ଗ୍, 2. ମଲ୍ଟିପ୍ଲେସିଙ୍ଗ୍ |"
মাল্টিপইন্ট নেটৱৰ্ক,ମଲ୍ଟିପଏଣ୍ଟ ନେଟୱାର୍କ |
একাধিক প্ৰচেছিং,ଏକାଧିକ ପ୍ରକ୍ରିୟାକରଣ |
মাল্টিপ্ৰচেছৰ চিস্টেম,ମଲ୍ଟିପ୍ରୋସେସର୍ ସିଷ୍ଟମ୍ |
বহুমুখী ইণ্টাৰনেট মেইল সম্প্ৰসাৰণ (MIME),ବହୁମୁଖୀ ଇଣ୍ଟରନେଟ୍ ମେଲ୍ ବିସ୍ତାର (MIME)
প্লেচমেণ্ট,ସ୍ଥାନ
বহুকেন্দ্ৰীয়,ବହୁ କେନ୍ଦ୍ର
মাল্টিথ্ৰেডিং,ମଲ୍ଟିଥ୍ରେଡିଂ |
বহুপদ যুক্তি,ବହୁଭାଷୀ ଯୁକ୍ତି |
বহুচলকীয় বিশ্লেষণ,ବହୁଭାରତୀୟ ବିଶ୍ଳେଷଣ |
মাল্টিভাইব্ৰেটৰ,ମଲ୍ଟିଭାଇବ୍ରେଟର
"১.পাৰস্পৰিক বৰ্জন, ২.পাৰস্পৰিক বৰ্জন","1. ମ୍ୟୁଟୁଆଲ୍ ବହିଷ୍କାର, 2. ମ୍ୟୁଚୁଆଲ୍ ବହିଷ୍କାର |"
পাৰস্পৰিক তথ্য,ପାରସ୍ପରିକ ସୂଚନା
"1. নবীন, 2. স্বজ্ঞাত ব্যৱহাৰকাৰী","1. ନୂତନ, 2. ଅନ୍ତର୍ନିହିତ ଉପଭୋକ୍ତା |"
"1.নাম চাৰ্ভাৰ, 2.নাম চাৰ্ভাৰ","1. ନାମ ସର୍ଭର, 2. ନାମ ସର୍ଭର |"
নন্দ অপাৰেচন,ନନ୍ଦ ଅପରେସନ୍ |
নেনো,ନାନୋ |
"সংকীৰ্ণ বেণ্ড, সংকীৰ্ণ বেণ্ড","ସଂକୀର୍ଣ୍ଣ ବ୍ୟାଣ୍ଡ, ସଂକୀର୍ଣ୍ଣ ବ୍ୟାଣ୍ଡ |"
ৰাষ্ট্ৰীয় তথ্য আন্তঃগাঁথনি,ଜାତୀୟ ସୂଚନା ଭିତ୍ତିଭୂମି
ৰাষ্ট্ৰীয় তথ্য মানদণ্ড সংস্থা (AND NISO),ଜାତୀୟ ସୂଚନା ମାନକ ସଂଗଠନ (ଏବଂ NISO)
প্ৰাকৃতিক সংকেত,ପ୍ରାକୃତିକ କୋଡ୍ |
"১.প্ৰকৃত দোভাষী, ২.প্ৰকৃত প্ৰগ্ৰেমাৰ, ৩.প্ৰকৃত বিদ্যালয়","1.ପ୍ରକାର ଅନୁବାଦକ, 2.ପ୍ରକ୍ରିତ ପ୍ରୋଗ୍ରାମର, 3.ପ୍ରୀତ ବିଦ୍ୟାଳୟ |"
প্ৰাকৃত চফ্টৱেৰ,ପ୍ରାକୃତ ସଫ୍ଟୱେର୍ |
প্ৰাকৃতিক কম্পাইলাৰ,ପ୍ରାକୃତିକ ସଙ୍କଳନକାରୀ |
প্ৰাকৃতিক ভাষা প্ৰক্ৰিয়াকৰণ,ପ୍ରାକୃତିକ ଭାଷା ପ୍ରକ୍ରିୟାକରଣ |
প্ৰাকৃতিক ভাষাৰ প্ৰশ্ন,ପ୍ରାକୃତିକ ଭାଷା ଜିଜ୍ଞାସା |
"১.প্ৰাকৃতিক সংখ্যা, ২.প্লাছ পূৰ্ণসংখ্যা","1. ପ୍ରାକୃତିକ ସଂଖ୍ୟା, 2. ପ୍ଲସ୍ ଇଣ୍ଟିଜର୍ |"
সঞ্চালন,ଅପରେସନ୍
নিৰ্দেশক,ନିର୍ଦ୍ଦେଶକ
বিপৰীত যুক্তি,ଓଲଟା ତର୍କ
"1.প্ৰয়োজনীয় লুপ,2.Enter লুপ","1. ଆବଶ୍ୟକ ଲୁପ୍, 2. ଏଣ୍ଟର୍ ଲୁପ୍ |"
"1. নেষ্টেড মেক্ৰ&#39;, 2. নেষ্টেড মেক্ৰ&#39;","1. ନେଷ୍ଟେଡ୍ ମାକ୍ରୋ, 2. ନେଷ୍ଟେଡ୍ ମାକ୍ରୋ |"
"নেট, নেট","ନେଟ୍, ନେଟ୍"
"১.নেট ঠিকনা, ২.নেট ঠিকনা","1.net ଠିକଣା, 2.net ଠିକଣା |"
"১.নেট নাগৰিক, ২.নেট নাগৰিক","1. ନେଟ ନାଗରିକ, 2. ନେଟ ନାଗରିକ |"
নেটস্কেপ নেভিগেটৰ,ନେଟ୍ସ୍କେପ୍ ନେଭିଗେଟର୍ |
নে&#39;টৱৰ্ক অভিগম নিয়ন্ত্ৰণ,ନେଟୱର୍କ ପ୍ରବେଶ ନିୟନ୍ତ୍ରଣ
"1.নেটৱৰ্ক স্থাপত্য, 2.নেটৱৰ্ক গঠন","1. ନେଟୱର୍କ ସ୍ଥାପତ୍ୟ, 2. ନେଟୱାର୍କ ଗଠନ |"
নে&#39;টৱৰ্ক নথিপত্ৰপ্ৰণালী (NFS),ନେଟୱର୍କ ଫାଇଲତନ୍ତ୍ର (NFS)
"1.নেটৱৰ্ক অখণ্ডতা, 2.নেটৱৰ্ক অখণ্ডতা","1. ନେଟୱର୍କ ଅଖଣ୍ଡତା, 2. ନେଟୱର୍କ ଅଖଣ୍ଡତା |"
নেটৱাৰ্ক আন্তঃসংযোগ,ନେଟୱର୍କ ଅନ୍ତ c ସଂଯୋଗ |
