Punjabi,Malayalam
ਜੋੜਨਾ ਲੋਡਰ  ਕਾਰਜਕਾਰੀ,ലോക്കിംഗ് ലോഡർ  എക്സിക്യൂട്ടീവ്
ਲਿੰਕ ਪ੍ਰੋਟੋਕੋਲ,ലിങ്ക് പ്രോട്ടോക്കോൾ
ਲਿਸਪ (ਸੂਚੀਬੱਧ)  ਕਾਰਵਾਈ),ലിസ്പ് (പട്ടിക  പ്രോസസ്സിംഗ്)
ਸੂਚੀ-ਨਿਰਦੇਸ਼ਤ  ਸੰਚਾਰ,ലിസ്റ്റ്-സംവിധാനം  പകർച്ച
ਸੁਣਨ ਦਾ ਤਰੀਕਾ,ശ്രവിക്കുന്ന മോഡ്
ਸੂਚੀ ਦਾ ਪ੍ਰਬੰਧਨ  ਬਿਆਨ,പട്ടിക കൈകാര്യം ചെയ്യൽ  പ്രസ്താവന
ਸੂਚੀ,ലിസ്റ്റിംഗ്
ਲਿਸਟ ਪ੍ਰੋਸੈਸਿੰਗ,ലിസ്റ്റ് പ്രോസസ്സിംഗ്
ਦੀ ਸਥਾਪਨਾ ਭਾਸ਼ਾ,ലിസ്റ്റ് പ്രോസസ്സിംഗ് ഭാഷ
ਲਿਸਟ ਪ੍ਰੋਸੈਸਿੰਗ  ਪ੍ਰੋਗਰਾਮ,ലിസ്റ്റ് പ്രോസസ്സിംഗ്  കാരപരിപാടി
ਸੂਚੀ,പട്ടിക ഘടന
ਸ਼ਾਬਦਿਕ,പദാനുപദമായ
ਸ਼ਾਬਦਿਕ ਓਪਰੇਂਡ,അക്ഷരാർത്ഥത്തിൽ പ്രവർത്തനം
ਸ਼ਾਬਦਿਕ ਪੂਲ,അക്ഷര കുളം
ਸ਼ਾਬਦਿਕ ਖੋਜ,അക്ഷര തിരയൽ
ਸਾਹਿਤ ਖੋਜ,സാഹിത്യ തിരയൽ
ਲਾਈਵ ਕੀਬੋਰਡ,തത്സമയ കീബോർഡ്
ਲੋਡ,ഭാരം
ਲੋਡ ਬੈਲੈਂਸਿੰਗ,ബാലൻസിംഗ് ലോഡ് ചെയ്യുക
ਲੋਡ ਕਾਰਡ,ലോഡ് കാർഡ്
ਲੋਡ ਕੋਇਲ,കോയിൽ ലോഡുചെയ്യുക
ਲੋਡ ਲਾਈਨ,ലോഡുചെയ്ത വരി
ਲੋਡ ਕੀਤਾ ਮੂਲ,ലോഡുചെയ്ത ഉറവിട
ਲੋਡਰ,ലോഡർ
ਲੋਡਰ ਪ੍ਰੋਗਰਾਮ (= ਲੋਡਰ),ലോഡർ പ്രോഗ്രാം (= ലോഡർ)
ਲੋਡਰ ਕਿਸਮ,ലോഡർ തരം
ਲੋਡ ਸਹੂਲਤ,ലോഡ് സൗകര്യം
ਲੋਡ ਚਿੱਤਰ,ചിത്രം ലോഡുചെയ്യുക
ਲੋਡ ਹੋ ਰਿਹਾ ਹੈ,ലോഡിംഗ്
ਕੋਡ ਲੋਡ ਕਰਨਾ,കോയിൽ ലോഡുചെയ്യുന്നു
ਲੋਡਿੰਗ ਗਲਤੀ,ലോഡുചെയ്യുന്നു
ਲੋਡਿੰਗ ਵਿਧੀ,നടപടിക്രമം ലോഡുചെയ്യുന്നു
ਰੁਟੀਨ ਲੋਡ ਕਰਨਾ,പതിവ് ലോഡുചെയ്യുന്നു
ਲੋਡ ਪੱਧਰ,ലോഡ് ലെവലിംഗ്
ਲੋਡ ਨਕਸ਼ਾ,മാപ്പ് ലോഡ് ചെയ്യുക
ਲੋਡ ਮੋਡ,ലോഡ് മോഡ്
ਲੋਡ ਮੋਡੀ module ਲ,ലോഡ് മൊഡ്യൂൾ
ਲੋਡ ਮੋਡੀ module ਲ  ਲਾਇਬ੍ਰੇਰੀ,ലോഡ് മൊഡ്യൂൾ  പുസ്തകശാല
ਲੋਡ-ਆਨ-ਕਾਲ,ലോഡ്-ഓൺ-കോൾ
ਲੋਡ ਪੁਆਇੰਟ,ലോഡ് പോയിന്റ്
ਲੋਡ ਪ੍ਰੋਗਰਾਮ  (= ਲੋਡਰ),ലോഡ് പ്രോഗ്രാം ലോഡ് ചെയ്യുക  (= ലോഡർ)
ਲੋਡ ਸ਼ੇਅਰਿੰਗ,ഒരു ലോഡ് പങ്കിടൽ
ਲੋਬ,ലോലിറ്റി
ਸਥਾਨਕ,പാദേശികമായ
ਸਥਾਨਕ ਪਹੁੰਚ,പ്രാദേശിക ആക്സസ്
ਸਥਾਨਕ ਏਰੀਆ ਨੈਟਵਰਕ,ലോക്കൽ ഏരിയ നെറ്റ്വർക്ക്
ਸਥਾਨਕ ਬੈਟਰੀ,പ്രാദേശിക ബാറ്ററി
ਸਥਾਨਕ ਕੇਂਦਰੀ ਦਫਤਰ,പ്രാദേശിക കേന്ദ്ര ഓഫീസ്
ਸਥਾਨਕ ਚੈਨਲ,പ്രാദേശിക ചാനൽ
ਸਥਾਨਕ ਕੋਡ,പ്രാദേശിക കോഡ്
ਸਥਾਨਕ ਐਕਸਚੇਂਜ,പ്രാദേശിക കൈമാറ്റം
ਸਥਾਨਕ ਫਾਰਮੈਟ  ਸਟੋਰੇਜ,പ്രാദേശിക ഫോർമാറ്റ്  ശേഖരണം
ਸਥਾਨਕ ਫਾਰਮ ਕੰਟਰੋਲ,പ്രാദേശിക ഫോമുകൾ നിയന്ത്രണം
ਸਥਾਨਕ ਲਾਈਨ,ലോക്കൽ ലൈൻ
ਸਥਾਨਕ ਲਾਕ,പ്രാദേശിക ലോക്ക്
ਸਥਾਨਕ ਲੂਪ,പ്രാദേശിക ലൂപ്പ്
ਸਥਾਨਕ ਤੌਰ 'ਤੇ ਜੁੜਿਆ,പ്രാദേശികമായി അറ്റാച്ചുചെയ്തു
ਸਥਾਨਕ ਤੌਰ 'ਤੇ ਜੁੜੇ  ਸਟੇਸ਼ਨ,പ്രാദേശികമായി അറ്റാച്ചുചെയ്തു  സ്ഥലം
ਸਥਾਨਕ ਮੋਡ,പ്രാദേശിക മോഡ്
ਸਥਾਨਕ ਆਰਡਰ ਤਾਰ,പ്രാദേശിക ഓർഡർ വയർ
ਸਥਾਨਕ c ਸਿਲੇਟਰ,പ്രാദേശിക ഓസ്സിലേറ്റർ
ਸਥਾਨਕ ਸੇਵਾ ਖੇਤਰ,പ്രാദേശിക സേവന മേഖല
ਸਥਾਨਕ ਪੱਖ,പ്രാദേശിക വശം
ਸਥਾਨਕ ਸਟੇਸ਼ਨ,പ്രാദേശിക സ്റ്റേഷൻ
ਸਥਾਨਕ ਸਵਿਚਿੰਗ  ਸਹੂਲਤ,പ്രാദേശിക സ്വിച്ചിംഗ്  സൗകര്യം
ਸਥਾਨਕ ਵੇਰੀਏਬਲ,പ്രാദേശിക വേരിയബിൾ
ਸਥਾਨਕ ਵੇਰੀਏਬਲ  ਚਿੰਨ੍ਹ,പ്രാദേശിക വേരിയബിൾ  പതീകം
ਲੱਭੋ,കണ്ടുപിടിക്കുക
ਲੱਭੋ ਮੋਡ,ലോക്കേറ്റ് മോഡ്
ਟਿਕਾਣਾ,സ്ഥാപിക്കല്
ਸਥਾਨ ਕਾਉਂਟਰ  (= ਸਥਿਤੀ  ਰਜਿਸਟਰ ਕਰੋ),ലൊക്കേഷൻ ക .ണ്ടർ  (= സ്ഥാനം  രജിസ്റ്റർ)
ਸਥਾਨ ਦੀ ਜ਼ਿੰਦਗੀ,ലൊക്കേഷൻ ലൈഫ്
ਲੋਕੇਟਰ ਉਪਕਰਣ,ലൊക്കേറ്റർ ഉപകരണം
ਲੋਕੇਟਰ  ਯੋਗਤਾ,പ്രദേശവാസി  യോഗത
ਲੋਕੇਟਰ ਵੇਰੀਏਬਲ,ലൊക്കേറ്റർ വേരിയബിൾ
ਲਾਕ,പൂട്ടുക
ਲਾਕਡ ਨਾਮ,ലോക്കുചെയ്ത പേര്
ਤਾਲਾਬੰਦ ਪੰਨਾ,ലോക്കുചെയ്ത പേജ്
ਬੰਦ ਰਿਕਾਰਡ,ലോക്കുചെയ്ത റെക്കോർഡ്
ਲਾਕਿੰਗ,ലോക്കിംഗ്
ਲਾਕ ਆਉਟ,ലോക്ക് out ട്ട് ചെയ്യുക
ਲਾਕਆ .ਟ ਮੋਡੀ module ਲ,ലോക്ക out ട്ട് മൊഡ്യൂൾ
ਲਾਕ-ਅਪ ਟੇਬਲ,ലോക്ക്-അപ്പ് പട്ടിക
ਲਾਗ,മരത്തടി
ਲਾਗਰ,ലോഗർ
ਲਾਗਿੰਗ,പവേശിക്കുക
ਲਾਜ਼ੀਕਲ ਪਹੁੰਚ ਦਾ ਪੱਧਰ,ലോജിക്കൽ ആക്സസ് ലെവൽ
ਲਾਜ਼ੀਕਲ ਐਡ,ലോജിക്കൽ ആഡ്
ਲਾਜ਼ੀਕਲ ਵਿਸ਼ਲੇਸ਼ਣ,ലോജിക്കൽ വിശകലനം
ਲਾਜ਼ੀਕਲ ਚਾਰਟ  (= ਵਹਾਅ ਚਾਰਟ),യുക്തിസഹമായ ചാർട്ട്  (= ഫ്ലോ ചാർട്ട്)
ਲਾਜ਼ੀਕਲ ਬੱਚਾ  ਖੰਡ,യുക്തിസഹമായ കുട്ടി  അംശം
ਲਾਜ਼ੀਕਲ ਤੁਲਨਾ,യുക്തിസഹമായ താരതമ്യം
ਲਾਜ਼ੀਕਲ ਕੰਨਜੈਕਸ਼ਨ,ലോജിക്കൽ സംയോജനം
ਲਾਜ਼ੀਕਲ ਨਿਰੰਤਰ,യുക്തിസഹമായ സ്ഥിരത
ਲਾਜ਼ੀਕਲ ਡੇਟਾ  Structure ਾਂਚਾ,ലോജിക്കൽ ഡാറ്റ  ഘടന
ਲਾਜ਼ੀਕਲ ਫੈਸਲਾ,യുക്തിസഹമായ തീരുമാനം
ਲਾਜ਼ੀਕਲ ਡਿਜ਼ਾਈਨ,യുക്തിസഹമായ രൂപകൽപ്പന
ਲਾਜ਼ੀਕਲ ਜੰਤਰ  ਪਤਾ,ലോജിക്കൽ ഉപകരണം  അഭിസംബോധന ചെയ്യുക
ਲਾਜ਼ੀਕਲ ਚਿੱਤਰ,ലോജിക്കൽ ഡയഗ്രം
ਲਾਜ਼ੀਕਲ ਅੰਤਰ,യുക്തിസഹമായി വ്യത്യാസം
ਲਾਜ਼ੀਕਲ ਡਿਸਜੈਕਸ਼ਨ,ലോജിക്കൽ ഡിസ്ട്രക്ഷൻ
ਲਾਜ਼ੀਕਲ ਐਲੀਮੈਂਟ,ലോജിക്കൽ ഘടകം
ਲਾਜ਼ੀਕਲ ਸਮੀਕਰਨ,യുക്തിസഹമായ പദപ്രയോഗം
ਲਾਜ਼ੀਕਲ ਫਾਈਲ,ലോജിക്കൽ ഫയൽ
ਲਾਜ਼ੀਕਲ ਫਲੋ ਚਾਰਟ  (ਫਲੋ ਚਾਰਟ),ലോജിക്കൽ ഫ്ലോ ചാർട്ട്  (ഫ്ലോ ചാർട്ട്)
ਲਾਜ਼ੀਕਲ ਸਮੂਹ  ਹਦਾਇਤ,ലോജിക്കൽ ഗ്രൂപ്പ്  നിര്ദ്ദേശം
ਲਾਜ਼ੀਕਲ ਜੇ,ലോജിക്കൽ ആണെങ്കിൽ
ਲਾਜ਼ੀਕਲ ਹਦਾਇਤ,യുക്തിസഹമായ നിർദ്ദേശം
ਲਾਜ਼ੀਕਲ ਪੱਧਰ,ലോജിക്കൽ ലെവൽ
ਲਾਜ਼ੀਕਲ ਲਾਈਨ ਸਮੂਹ,ലോജിക്കൽ ലൈൻ ഗ്രൂപ്പ്
ਲਾਜ਼ੀਕਲ ਗੁਣਾ,ലോജിക്കൽ ഗുണി
ਲਾਜ਼ੀਕਲ ਨੰਬਰ,ലോജിക്കൽ നമ്പർ
ਲਾਜ਼ੀਕਲ ਕਾਰਵਾਈ,ലോജിക്കൽ പ്രവർത്തനം
ਲਾਜ਼ੀਕਲ ਓਪਰੇਟਰ,ലോജിക്കൽ ഓപ്പറേറ്റർ
ਲਾਜ਼ੀਕਲ ਪੇਜ  ਪਛਾਣਕਰਤਾ,യുക്തിസഹമായ പേജ്  തിരിച്ചറിയല്
ਲਾਜ਼ੀਕਲ ਪੇਜ  ਗਿਣਤੀ,യുക്തിസഹമായ പേജ്  അക്കം
ਲਾਜ਼ੀਕਲ ਮਾਪੇ  ਖੰਡ,ലോജിക്കൽ രക്ഷകർത്താവ്  അംശം
ਲਾਜ਼ੀਕਲ ਪ੍ਰਾਇਮਰੀ,ലോജിക്കൽ പ്രൈമറി
ਲਾਜ਼ੀਕਲ ਉਤਪਾਦ,ലോജിക്കൽ ഉൽപ്പന്നം
ਲਾਜ਼ੀਕਲ ਰਿਕਾਰਡ,ലോജിക്കൽ റെക്കോർഡ്
ਲਾਜ਼ੀਕਲ ਰਿਕਾਰਡ  ਬਲਾਕ,ലോജിക്കൽ റെക്കോർഡ്  ഉപരോധിക്കുക
ਲਾਜ਼ੀਕਲ ਸੰਬੰਧ,യുക്തിസഹമായ ബന്ധം
ਲਾਜ਼ੀਕਲ ਸ਼ਿਫਟ,യുക്തിസഹമായ മാറ്റം
ਲਾਜ਼ੀਕਲ structure ਾਂਚਾ,യുക്തിസഹമായ ഘടന
ਲਾਜ਼ੀਕਲ ਰਕਮ,യുക്തിസഹമായ തുക
ਲਾਜ਼ੀਕਲ ਸਵਿੱਚ,ലോജിക്കൽ സ്വിച്ച്
ਲਾਜ਼ੀਕਲ ਪ੍ਰਤੀਕ,യുക്തിസഹമായ ചിഹ്നം
ਲਾਜ਼ੀਕਲ ਟਿਕ,യുക്തിസഹമായ പദം
ਲਾਜ਼ੀਕਲ ਟਾਈਮਰ,ലോജിക്കൽ ടൈമർ
ਲਾਜ਼ੀਕਲ ਟਰੇਸਿੰਗ,യുക്തിപരമായ കണ്ടെയ്ക്കൽ
ਲਾਜ਼ੀਕਲ ਟਰੈਕ,യുക്തിസഹമായ ട്രാക്ക്
ਲਾਜ਼ੀਕਲ ਯੂਨਿਟ,ലോജിക്കൽ യൂണിറ്റ്
ਲਾਜ਼ੀਕਲ ਵੇਰੀਏਬਲ,ലോജിക്കൽ വേരിയബിൾ
ਲਾਜ਼ੀਕਲ ਵਾਲੀਅਮ,ലോജിക്കൽ വോളിയം
ਲਾਜ਼ੀਕਲ ਵਿਸ਼ਲੇਸ਼ਕ,ലോജിക്കൽ അനലൈസർ
ਤਰਕ ਕਾਰਡ,ലോജിക് കാർഡ്
ਲੌਜਿਕ ਚਾਰਟ (= ਵਹਾਅ)  ਚਾਰਟ),ലോജിക് ചാർട്ട് (= ഒഴുക്ക്  ചാർട്ട്)
ਤਰਕ ਡੀਕੋਡਰ,ലോജിക് ഡീകോഡർ
ਤਰਕ ਡਿਜ਼ਾਈਨ,ലോജിക് ഡിസൈൻ
ਤਰਕ ਯੰਤਰ,ലോജിക് ഉപകരണം
ਲੌਜਿਕ ਡਾਇਗਰਾਮ,ലോജിക് ഡയഗ്രം
ਤਰਕ ਤੱਤ,ലോജിക് ഘടകം
ਤਰਕ ਪ੍ਰਗਟਾਵੇ,യുക്തിയുടെ പദപ്രയോഗം
ਤਰਕ ਪਰਿਵਾਰ,ലോജിക് കുടുംബം
ਤਰਕ ਪ੍ਰਵਾਹ ਚਾਰਟ  (= ਵਹਾਅ ਚਾਰਟ),ലോജിക് ഫ്ലോ ചാർട്ട്  (= ഫ്ലോ ചാർട്ട്)
ਤਰਕਪੂਰਨ ਫੰਕਸ਼ਨ,ലോജിക് പ്രവർത്തനം
ਤਰਕ ਦੀ ਹਦਾਇਤ,യുക്തിപരമായ നിർദ്ദേശം
ਤਰਕ ਦੀ ਰੋਸ਼ਨੀ,ലോജിക് ലൈറ്റ്
ਤਰਕ ਕਾਰਜ,ലോജിക് പ്രവർത്തനം
ਤਰਕ ਪੜਤਾਲ,ലോജിക് അന്വേഷണം
ਤਰਕ ਉਤਪਾਦ,ലോജിക് ഉൽപ്പന്നം
ਤਰਕ ਸ਼ਿਫਟ,ലോജിക് ഷിഫ്റ്റ്
ਤਰਕ ਛੋਟਾ ਨੁਕਸ,ലോജിക് ഹ്രസ്വ തെറ്റ്
ਤਰਕ ਸਿਗਨਲ,ലോജിക് സിഗ്നൽ
ਤਰਕ ਅਵਸਥਾ,ലോജിക് സ്റ്റേറ്റ്
ਲੌਜਿਕ ਚਿੰਨ੍ਹ,യുക്തിയുടെ ചിഹ്നം
ਤਰਕ ਇਕਾਈ,ലോജിക് യൂണിറ്റ്
ਲਾਗ ਇਨ (= ਲਾਗ),ലോഗിൻ ചെയ്യുക (= ലോഗ് ഓൺ)
ਲੌਗ ਆਫ (= ਲੌਗ ਆਉਟ),ലോഗ് ഓഫ് (= ലോഗ് out ട്ട് ചെയ്യുക)
ਲਾਗਇਨ ਕਰੋ,ലോഗിൻ ചെയ്യുക
"ਲਾੱਗ ਆਊਟ, ਬਾਹਰ ਆਉਣਾ",ലോഗ് out ട്ട് ചെയ്യുക
ਲਾਗ ਸਮੇਂ-ਸਮੇਂ ਤੇ  ਐਂਟੀਨਾ,ആനുകാലികം ലോഗ് ചെയ്യുക  ഏരിയെല്
ਲੰਬਕਾਰੀ  ਸੰਤੁਲਨ,രേഖാംശ  ബാക്കി
ਲੰਬਕਾਰੀ ਜਾਂਚ,രേഖാംശ പരിശോധന
ਲੰਬਕਾਰੀ ਸਰਕਟ,രേഖാംശ സർക്യൂട്ട്
ਲੰਬਕਾਰੀ  ਸ਼ਾਮਲ ਕਰਨ ਵਾਲੇ ਸ਼ੋਰ,രേഖാംശ  ഇൻഡക്ഷൻ ശബ്ദം
ਲੰਬਕਾਰੀ-ਮੋਡ  ਦੇਰੀ ਲਾਈਨ,രേഖാംശ-മോഡ്  കാലതാമസം
ਲੰਬਕਾਰੀ ਸਮਾਨਤਾ  ਚੈਕ,രേഖാംശ പാരിറ്റി  ചെക്ക്
ਲੰਬਕਾਰੀ  ਰਿਡੰਡੈਂਸੀ  ਚੈਕ,രേഖാംശ  ആവർത്തനം  ചെക്ക്
ਲੰਬਕਾਰੀ  ਸੰਚਾਰ  ਚੈਕ,രേഖാംശ  പകർച്ച  ചെക്ക്
ਅੱਗੇ ਦੇਖੋ,മുന്നോട്ട് നോക്കൂ
ਅੱਗੇ ਦੇਖੋ,മുന്നോട്ട് പോകുക
ਅੱਗੇ ਇਕਾਈ ਵੇਖੋ,മുന്നോട്ട് നോക്കുക
ਝਾਂਕਨਾ,തിരയൽ
ਲੁੱਕ-ਅਪ-ਟੇਬਲ,നോക്കൂ-പട്ടിക
ਲੂਪ,ലൂപ്പ്
ਲੂਪ-ਬੈਕ ਟੈਸਟ,ലൂപ്പ്-ബാക്ക് ടെസ്റ്റ്
ਲੂਪ ਬਾਡੀ,ലൂപ്പ് ബോഡി
ਲੂਪ ਬਾਕਸ,ലൂപ്പ് ബോക്സ്
ਲੂਪ ਚੈੱਕ,ലൂപ്പ് പരിശോധന
ਲੂਪ ਪੂਰਾ ਹੋਣਾ,ലൂപ്പ് പൂർത്തിയാക്കൽ
ਲੂਪ ਕੰਪਿ uting ਟਿੰਗ,ലൂപ്പ് കമ്പ്യൂട്ടിംഗ്
ਲੂਪ ਕੰਟਰੋਲ,ലൂപ്പ് നിയന്ത്രണം
ਲੂਪ ਕੰਟਰੋਲ  ਬਿਆਨ,ലൂപ്പ് നിയന്ത്രണം  പ്രസ്താവന
ਲੂਪ-ਕੰਟਰੋਲ  ਵੇਰੀਏਬਲ,ലൂപ്പ് നിയന്ത്രണം  വേരിയബിൾ
ਲੂਪ ਕਾ counter ਂਟਰ,ലൂപ്പ് ക .ണ്ടർ
ਲੂਪ ਫੀਡਬੈਕ  ਇਸ਼ਾਰਾ,ലൂപ്പ് ഫീഡ്ബാക്ക്  അടയാളം
ਲੂਪਿੰਗ,ലൂപ്പിംഗ്
ਲੂਪਿੰਗ ਫਾਂਸੀ,വധശിക്ഷ വളച്ചൊടിക്കുന്നു
ਲੂਪ ਸ਼ੁਰੂਆਤੀ,ലൂപ്പ് സമാരംഭിക്കൽ
ਲੂਪ ਇਨਪੁਟ ਸਿਗਨਲ,ഇൻപുട്ട് സിഗ്നൽ ലൂപ്പ് ചെയ്യുക
ਲੂਪ ਜੈਕ  ਸਵਿੱਚਬੋਰਡ,ലൂപ്പ് ജാക്ക്  മാറുക
ਲੂਪ ਸੋਧ,ലൂപ്പ് പരിഷ്ക്കരണം
ਲੂਪ ਨੈਟਵਰਕ,ലൂപ്പ് നെറ്റ്വർക്ക്
ਲੂਪ ਟਾਕਰਾ,ലൂപ്പ് പ്രതിരോധം
ਲੂਪ ਉਲਟਾ  ਬੈਟਰੀ,ലൂപ്പ് റിവേഴ്സ്  ബാറ്ററി
ਲੂਪ ਸਵੈ ਚੈਕਿੰਗ,ലൂപ്പ് സ്വയം പരിശോധന
ਲੂਪ ਸਿਗਨਲਿੰਗ,ലൂപ്പ് സിഗ്നലിംഗ്
ਲੂਪ ਸਟਾਰਟ,ലൂപ്പ് ആരംഭിക്കുക
ਲੂਪ ਸਮਾਪਤੀ,ലൂപ്പ് അവസാനിപ്പിക്കൽ
ਲੂਪ ਟੈਸਟਿੰਗ,ലൂപ്പ് പരിശോധന
ਲੂਪ ਟ੍ਰਾਂਸਫਰ  ਫੰਕਸ਼ਨ,ലൂപ്പ് കൈമാറ്റം  പവര്ത്തിക്കുക
ਲੂਪ ਸੰਚਾਰ,ലൂപ്പ് ട്രാൻസ്മിഷൻ
ਲੂਪ ਟ੍ਰਾਂਸਮਿਸ਼ਮ ਫਰੇਮ,ലൂപ്പ് ട്രാൻസ്മിഷൻ ഫ്രെയിം
ਲੂਪ ਅਪਡੇਟ,ലൂപ്പ് അപ്ഡേറ്റ്
Loose ਿੱਲੀ ਜੋੜ,അയഞ്ഞ രീതിയിൽ
ਨੁਕਸਾਨ,നഷ്ടം
ਮਹੱਤਵ ਦਾ ਨੁਕਸਾਨ,പ്രാധാന്യം നഷ്ടപ്പെടുന്നു
ਉੱਚੇ ਨੁਕਸਾਨ,ഉച്ചത്തിലുള്ള നഷ്ടം
ਘੱਟ ਗਤੀਵਿਧੀ ਡੇਟਾ  ਕਾਰਵਾਈ,കുറഞ്ഞ പ്രവർത്തന ഡാറ്റ  നടപടി
ਘੱਟ ਬਾਈਟ,കുറഞ്ഞ ബൈറ്റ്
ਘੱਟ-ਅੰਤ ਦੇ ਐਮ ਪੀ ਯੂ,ലോ-എൻഡ് എംപിയു
ਹੇਠਲਾ ਬਾਉਂਡ,താഴ്ന്ന പരിധി
ਘੱਟ ਕਰਟੇਟ,താഴ്ന്ന ക്വാരി
ਘੱਟ ਪੱਧਰੀ ਭਾਸ਼ਾ,താഴ്ന്ന നിലയിലുള്ള ഭാഷ
ਘੱਟ ਸ਼ੋਰ  ਐਂਪਲੀਫਾਇਰ,കുറഞ്ഞ ശബ്ദം  ആംപ്ലിഫയർ
ਘੱਟ ਕ੍ਰਮ,കുറഞ്ഞ ക്രമം
ਘੱਟ ਆਰਡਰ ਅੰਕ,കുറഞ്ഞ ഓർഡർ അക്ക
ਘੱਟ-ਆਰਡਰ ਸਥਿਤੀ,കുറഞ്ഞ ഓർഡർ സ്ഥാനം
ਘੱਟ ਪਾਸ ਫਿਲਟਰ,കുറഞ്ഞ പാസ് ഫിൽട്ടർ
ਘੱਟ ਪ੍ਰਦਰਸ਼ਨ  ਉਪਕਰਣ,കുറഞ്ഞ പ്രകടനം  സജ്ജീകരണം
ਘੱਟ ਗਤੀ,കുറഞ്ഞ വേഗത
ਘੱਟ ਗਤੀ ਭੰਡਾਰਨ,കുറഞ്ഞ സ്പീഡ് സ്റ്റോറേജ്
ਘੱਟ ਟੇਪ,കുറഞ്ഞ ടേപ്പ്
LukasiCicz  ਸੰਕੇਤ,ലുകാശ്യൂസിസ്  നൃത്തം
ਲੋਡਿੰਗ,പിണ്ഡമുള്ള ലോഡിംഗ്
ਮਸ਼ੀਨ ਦਾ ਪਤਾ,മെഷീൻ വിലാസം
ਮਸ਼ੀਨ ਉਪਲਬਧ ਹੈ  ਸਮਾਂ,മെഷീൻ ലഭ്യമാണ്  കാലം
ਮਸ਼ੀਨ ਚੈੱਕ,മെഷീൻ പരിശോധന
ਮਸ਼ੀਨ ਚੈੱਕ  ਹੈਂਡਲਰ,മെഷീൻ പരിശോധന  ഹാൻഡ്ലർ
ਮਸ਼ੀਨ ਚੈੱਕ  ਸੰਕੇਤਕ,മെഷീൻ പരിശോധന  സൂചകം
ਮਸ਼ੀਨ ਚੈੱਕ  ਰੁਕਾਵਟ,മെഷീൻ പരിശോധന  തടസ്സം
ਮਸ਼ੀਨ ਕੋਡ,മെഷീൻ കോഡ്
ਮਸ਼ੀਨ ਦੀ ਬੋਧ,മെഷീൻ കോഗ്നിഷൻ
ਮਸ਼ੀਨ ਚੱਕਰ,മെഷീൻ സൈക്കിൾ
ਮਸ਼ੀਨ  ਨਿਰਭਰ,യന്തം  ആശയിക്കുന്ന
ਮਸ਼ੀਨ  ਨਿਰਭਰ  ਭਾਸ਼ਾ,യന്തം  ആശയിക്കുന്ന  ഭാഷ
ਮਸ਼ੀਨ  ਨਿਰਭਰ  ਸਾਫਟਵੇਅਰ,യന്തം  ആശയിക്കുന്ന  സോഫ്റ്റ്വെയർ
ਮਸ਼ੀਨ ਸਮੀਕਰਨ,യന്ത്രം സമവാക്യം
ਮਸ਼ੀਨ  ਸਮਾਨਤਾ,യന്തം  തുലവിവരണം
ਮਸ਼ੀਨ ਗਲਤੀ,മെഷീൻ പിശക്
ਮਸ਼ੀਨ ਵਿਹਲਾ ਸਮਾਂ,മെഷീൻ നിഷ്ക്രിയ സമയം
ਮਸ਼ੀਨ  ਸੁਤੰਤਰ,യന്തം  സതന്തനായ
ਮਸ਼ੀਨ  ਸੁਤੰਤਰ  ਭਾਸ਼ਾ,യന്തം  സതന്തനായ  ഭാഷ
ਮਸ਼ੀਨ  ਸੁਤੰਤਰ  ਸਾਫਟਵੇਅਰ,യന്തം  സതന്തനായ  സോഫ്റ്റ്വെയർ
ਮਸ਼ੀਨ  ਸੁਤੰਤਰ  ਦਾ ਹੱਲ,യന്തം  സതന്തനായ  പരിഹാരം
ਮਸ਼ੀਨ  ਹਦਾਇਤ,യന്തം  നിര്ദ്ദേശം
ਮਸ਼ੀਨ  ਨਿਰਦੇਸ਼ ਕੋਡ,യന്തം  ഇൻസ്ട്രക്ഷൻ കോഡ്
ਮਸ਼ੀਨ  ਹਦਾਇਤ  ਬਿਆਨ,യന്തം  നിര്ദ്ദേശം  പ്രസ്താവന
ਮਸ਼ੀਨ  ਬੁੱਧੀਮਾਨ,യന്തം  ബുദ്ധി
ਮਸ਼ੀਨ,മെഷീൻ കോൺട്രാറ്റ്
