Bengali,Telugu
প্রতিরোধমূলক,నివారణ
দামের ওঠানামা (= মূল্য চলাচল),ధర హెచ్చుతగ్గులు (= ధర కదలికలు)
মূল্য নির্ধারণ,ధర
প্রাইমা ফেসি,ప్రిమా ఫేసీ
প্রাথমিকভাবে,ప్రధానంగా
প্রাথমিক,ప్రాథమిక
প্রাথমিক প্রাপ্তি,ప్రాథమిక రశీదు
অধ্যক্ষ,ప్రిన్సిపాల్
অধ্যক্ষ deb ণগ্রহীতা,ప్రధాన రుణగ్రహీత
প্রিন্টার,ప్రింటర్
মুদ্রণ,ముద్రణ
পূর্বের ইঙ্গিত,ముందు సూచన
অগ্রাধিকার গ্রেডিং,ప్రాధాన్యత గ్రేడింగ్
কারাগার,జైలు
বন্দী,ఖైదీ
গোপনীয়তা,గోప్యత
ব্যক্তিগত ও গোপনীয়,ప్రైవేట్ మరియు రహస్య
অধিকার,ప్రత్యేక హక్కు
সুবিধা কমিটি,ప్రివిలేజ్ కమిటీ
পুরস্কার,బహుమతి
সম্ভাবনা,సంభావ్యత
প্রবেট,ప్రోబేట్
প্রবেশন,పరిశీలన
প্রবেশনারি,ప్రొబేషనరీ
প্রবেশনার,ప్రొబేషనర్
ক্ষত পরীক্ষা করা,పరిశోధన
পদ্ধতিগত নিয়ম,విధాన నియమాలు
পদ্ধতি,విధానం
কার্যক্রম,ప్రొసీడింగ్స్
প্রক্রিয়া,ప్రక్రియ
প্রক্রিয়াজাতকরণ,ప్రాసెసింగ్
মিছিল,Procession రేగింపు
ঘোষণা,ప్రకటించండి
ঘোষণা,ప్రకటన
সংগ্রহ,సేకరణ
পণ্য,ఉత్పత్తి
উত্পাদন,ఉత్పత్తి
পেশা,వృత్తి
পেশাদার অর্জন,వృత్తిపరమైన సాధన
দক্ষতা শংসাপত্র,ప్రావీణ్యత ధృవీకరణ పత్రం
প্রোফাইল,ప్రొఫైల్
লাভ,లాభం
কার্যক্রম,ప్రోగ్రామ్
প্রোগ্রামের সময়সূচী,ప్రోగ్రామ్ షెడ్యూల్
প্রোগ্রামিং,ప్రోగ్రామింగ్
অগ্রগতি,పురోగతి
প্রগতিশীল,ప్రగతిశీల
নিষিদ্ধ,నిషేధించబడింది
নিষিদ্ধ অঞ্চল,నిషేధిత ప్రాంతం
নিষেধাজ্ঞা,నిషేధం
নিষিদ্ধ আদেশ,నిషేధ క్రమం
প্রকল্প,ప్రాజెక్ట్
অভিক্ষেপ,ప్రొజెక్షన్
বিশিষ্ট,ప్రముఖ
প্রতিশ্রুতি,వాగ్దానం
কর্জপত্র,ప్రామిసరీ నోటు
প্রচার,ప్రోత్సహించండి
প্রবর্তক,ప్రమోటర్
পদোন্নতি,ప్రచారం
প্রচার,ప్రాం
প্রচার,ప్రోమల్గేట్
উচ্চারণ,ఉచ్చారణ
ঘোষণা,ఉచ్చారణ
প্রমাণ,రుజువు
প্রেরণের প্রমাণ,పంపకం యొక్క రుజువు
প্রুফ রিডিং,రుజువు పఠనం
প্রচার,ప్రచారం
প্রচার,ప్రచారం
সঠিক,సరైనది
সম্পত্তি,ఆస్తి
প্রস্তাব,ప్రతిపాదన
প্রস্তাব,ప్రతిపాదించండి
প্রোপাউন্ড,ప్రతిపాదన
মালিকানা,యాజమాన్యం
স্বীকৃতি,యాజమాన్యం
প্রো-রেটা,ప్రో-రాటా
প্রো-রাতা কোটা,ప్రో-రాటా కోటా
প্রোরোগ,ప్రోరోగ్
সুবিধা - অসুবিধা,లాభాలు మరియు నష్టాలు
মতামত,నిషేధించండి
প্রসিকিউশন,ప్రాసిక్యూషన్
প্রসপেক্টাস,ప్రాస్పెక్టస్
প্রোটেমপোর অ্যাপয়েন্টমেন্ট,ప్రోటీంపోర్ నియామకం
প্রোটোকল,ప్రోటోకాల్
প্রমাণ করুন,నిరూపించండి
সরবরাহ করা,అందించబడింది
তহবিল,భవిష్య నిధి
বিধান,నియమం
অস্থায়ী,తాత్కాలిక
অস্থায়ী তালিকা,తాత్కాలిక జాబితా
প্রোভিসো,ప్రొవిసో
নৈকট্য,సామీప్యం
প্রক্সি,ప్రాక్సీ
জনসাধারণ,ప్రజా
প্রকাশনা,ప్రచురణ
পাবলিক ডিউটি,పబ్లిక్ డ్యూటీ
জনস্বার্থ মামলা,ప్రజా ప్రయోజన వ్యాజ్యం
প্রচার,పబ్లిసిటీ
প্রকাশ,ప్రచురించండి
সময়োপযোগী,ఆలస్యము కానట్టి
শাস্তি,శిక్ష
ক্রয়,కొనుగోలు
খাঁটি অস্থায়ী,పూర్తిగా తాత్కాలిక
উদ্দেশ্য,ప్రయోజనం
অন্বেষণ করা,వెంబడించండి
সাধনা,ముసుగు
পরিদর্শন,పరిధి
আপ,ఉంచండి
পুট আপ স্লিপ,పుట్-అప్ స్లిప్
যোগ্যতা,అర్హత
যোগ্য প্রার্থী,అర్హత కలిగిన అభ్యర్థి
