Assamese,Bengali
মিশ্ৰিত ভগ্নাংশ,মিশ্র ভগ্নাংশ
বিকল্প যন্ত্ৰ,বিকল্প ডিভাইস
"ধৰণ, ধৰণ, পদ্ধতি, পদ্ধতি, ব্যৱস্থাপ্ৰণালী, ধৰণ","মোড, মোড, পদ্ধতি, পদ্ধতি, পদ্ধতি, মোড"
"মডুলাছ, মডুলাছ","মডুলাস, মডুলাস"
জটিল সংখ্যাৰ মডুলাছ,জটিল সংখ্যার মডুলাস
মুহূৰ্ত,মুহূর্ত
টৰ্ক ফাংচন,টর্ক ফাংশন
বলৰ মুহূৰ্ত,শক্তির মুহূর্ত
কম্পাঙ্ক-বিতৰণ ক্ষমতা,ফ্রিকোয়েন্সি-বন্টন মুহূর্ত
জড়তাৰ মুহূৰ্ত,নিষ্ক্রিয়তা মুহূর্ত
গতিশীলতা মুহূৰ্ত,গতির মুহূর্ত
ইম্পলছ,আবেগ
এটা পোষ্ট,একটি পোস্ট
একক সংহতি,একক ইন্টিগ্রেশন
"সমতা, একৰূপতা","একজাতীয়তা, মনোমরফিজম"
এককক্ষী,একক
একদিশীয় আৰোহী ক্ৰম,একমুখী আরোহী ক্রম
আউটৰাইট,সরাসরি
একদিশে অৰ্ধচন্দ্ৰ জাল,unidirectionally অর্ধচন্দ্রাকার জাল
এককভাৱে বৃদ্ধি কৰা ক্ৰম,monotically ক্রমবর্ধমান
একচলকীয় ফলন,univariate ফাংশন
মন্টে-কাৰ্লো গণনা,মন্টে-কার্লো গণনা
মণ্টে-কাৰ্লো পদ্ধতি,মন্টে-কার্লো পদ্ধতি
মোৰা (ক্রীড়া),মোরা (খেলাধুলা)
মৃত্যুৰ পৰিসংখ্যা,মৃত্যুর পরিসংখ্যান
যতদূৰসম্ভৱ,সম্ভবত
গতি,গতি
চলন্ত গড়,চলন্ত গড়
এম-জনসংখ্যা,এম-জনসংখ্যা
অখণ্ডৰ M-পৰীক্ষা,এম-টেস্ট অফ ইন্টিগ্রাল
একাধিক সিদ্ধান্ত-সমস্যা,একাধিক সিদ্ধান্ত-সমস্যা
বহুপদ স্বাভাৱিক বিতৰণ,বহুপদী স্বাভাবিক বন্টন
বহুপদ যাদৃচ্ছিক চলক,বহুপদী র্যান্ডম পরিবর্তনশীল
মাল্টিপ্লেক্স পৰিবহণৰ সমস্যা,মাল্টিপ্লেক্স পরিবহন সমস্যা
বহুপদ,বহুপদ
বহুপদ বিতৰণ,বহুপদী বন্টন
"বহু, বহু, বহু, বহু (v.), বহু, বিবৰ্তন (n.)","একাধিক, একাধিক, একাধিক, বহু (v.), একাধিক, প্রতিসরাঙ্ক (n.)"
বহু পছন্দৰ সমস্যা,একাধিক পছন্দ সমস্যা
কনফেডাৰেট প্ৰদেশসমূহ,কনফেডারেট প্রদেশগুলি
একাধিক সম্পৰ্ক,একাধিক পারস্পরিক সম্পর্ক
একাধিক কম্পাঙ্ক টেবুল,একাধিক ফ্রিকোয়েন্সি টেবিল
একাধিক অখণ্ড,একাধিক অবিচ্ছেদ্য
একাধিক সংহতি,একাধিক ইন্টিগ্রেশন
বহুবিধ ৰিগ্ৰেছন,একাধিক সংশ্লেষণ
বহুবিধ ৰিগ্ৰেছন বিশ্লেষণ,একাধিক রিগ্রেশন বিশ্লেষণ
বহুবিধ ৰিগ্ৰেছন সহগ,একাধিক রিগ্রেশন সহগ
বহুবিধ ৰিগ্ৰেছন সমীকৰণ,একাধিক রিগ্রেশন সমীকরণ
বহু মূল,বহুমূল
গুণন,গুণ
(নিৰ্ধাৰণকাৰীৰ) স্তম্ভৰ গুণন,(নির্ধারকের) কলামার গুণ
(নিৰ্ধাৰণকাৰীৰ) ৰৈখিক গুণন,(নির্ধারকের) রৈখিক গুণ
গুণন গুণক,গুণনীয়ক
গুণনীয়ক ফলন,গুণক ফাংশন
গুণগত গোট,গুণগত গ্রুপ
বহুগুণী বিপৰীতমুখী,গুণক বিপরীত
বহুত্ব,বহুত্ব
বহুত্ব,বহুত্ব
শূন্যৰ বহুগুণতা,শূন্যের বহুগুণ
বহুগুণক,গুণক
"গুণ কৰা, গুণ কৰা","গুণ করা, গুণ করা"
একাধিক বিতৰণ,একাধিক বিতরণ
বহুচলকীয় স্বাভাৱিক বিতৰণ,একাধিক স্বাভাবিক বিতরণ
বহুবিকল্পিত জনসংখ্যা,বহুমুখী জনসংখ্যা
"পাৰস্পৰিক, পাৰস্পৰিক","পারস্পরিক, পারস্পরিক"
নবলা,নাবলা
নাপিৰীয়া,নাপিরিয়া
"নেপিয়াৰ লগাৰিদম, নেপিয়াৰ লগাৰিদম","নেপিয়ার লগারিদম, নেপিয়ার লগারিদম"
"প্ৰাকৃতিক লগাৰিদম, প্ৰাকৃতিক লগাৰিদম","প্রাকৃতিক লগারিদম, প্রাকৃতিক লগারিদম"
"ধনাত্মক পূৰ্ণসংখ্যা, ধনাত্মক পূৰ্ণসংখ্যা","ধনাত্মক পূর্ণসংখ্যা, ধনাত্মক পূর্ণসংখ্যা"
নটিকেল মাইল,নটিক্যাল মাইল
ন-ভিম,n-ভিম
n-vim ভেক্টৰ-স্পেচ,n-ভিম ভেক্টর-স্পেস
প্ৰয়োজনীয় আৰু পৰ্যাপ্ত নিষেধাজ্ঞা,প্রয়োজনীয় এবং পর্যাপ্ত বিধিনিষেধ
প্ৰয়োজনীয় নিষেধাজ্ঞা,প্রয়োজনীয় বিধিনিষেধ
নিষেধাজ্ঞা,নিষেধাজ্ঞা
"ঋণাত্মক, ঋণাত্মক, ঋণাত্মক","নেতিবাচক, নেতিবাচক, নেতিবাচক"
ক্ৰেডিট বক্ৰতা,ক্রেডিট বক্রতা
ঋণাত্মক নিৰ্দিষ্ট একাকাৰীতা,নেতিবাচক নির্দিষ্ট একজাতীয়তা
ঋণাত্মক স্থিৰ মেট্ৰিক্স,ঋণাত্মক স্থির ম্যাট্রিক্স
ঋণাত্মক অৰ্ধনিৰ্দিষ্ট সমতা,নেতিবাচক আধা-নির্দিষ্ট একজাতীয়তা
"চুবুৰী, সান্নিধ্য","প্রতিবেশী, নৈকট্য"
"একাধিক নমুনা সংগ্ৰহ, অন্তৰ্ভুক্ত নমুনা সংগ্ৰহ","একাধিক স্যাম্পলিং, ইনক্লুসিভ স্যাম্পলিং"
নেট জন্মৰ হাৰ,নেট জন্মহার
নিউটানি মেকানিক্স,নিউটানি মেকানিক্স
নিউটনৰ বিভক্ত পাৰ্থক্য সূত্ৰ,নিউটনের বিভক্ত পার্থক্য সূত্র
নিউটনৰ গতিৰ নিয়ম,নিউটনের গতির সূত্র
নাম নিযুক্তি,নাম নিয়োগ
নেইমান-পিয়ৰচন-প্ৰিন্সিপল,নেইমান-পিয়ারসন-নীতি
শূন্য বিভৱ মৌল,শূন্য সম্ভাব্য উপাদান
শূন্য বিভৱ মেট্ৰিক্স,শূন্য সম্ভাব্য ম্যাট্রিক্স
"ন&#39;ড, ন&#39;ড, পাত, নিব, ফিল্টাৰ","নোড, নোড, পাতা, নিব, ফিল্টার"
আন-আবেলি গ্ৰুপ,আন-আবেলি গ্রুপ
আপেক্ষিকতাবাদী অভিসৰণ,আপেক্ষিক অভিসরণ
অতিক্ৰমণীয়,অতীন্দ্রিয়
অক্ষুণ্ণ,অবিকৃত
অক্ষুণ্ণ ভিত্তি সামঞ্জস্যপূৰ্ণ সমাধান,আনকোরাপ্টেড বেসিস সামঞ্জস্যপূর্ণ সমাধান
আঘন,আগান
ঘন সমষ্টি,ঘন সমষ্টি
বিন্দুৰ অগণন অসীমতা,পয়েন্টের অগণিত অসীমতা
অগণ্য ছেট,অগণিত সেট
অতুলনীয়,অতুলনীয়
অ-উপগোট,অ উপসেট
ইউক্লিডিয়ান জ্যামিতি,ইউক্লিডিয়ান জ্যামিতি
"অসমতাপূৰ্ণ, অসমতাপূৰ্ণ","অনুপাতহীন, অসামঞ্জস্যপূর্ণ"
