English,Tamil
optimal basic feasible solution,உகந்த அடிப்படை நிலையான தீர்வு
optimal condition,உகந்த நிலை
optimal lot size,உகந்த வெளியீட்டு அளவு
optimal value,உகந்த மதிப்பு
optimum,"உகந்த, உகந்த"
orbit,வர்க்கம்
order,"ஒழுங்கு, ஒழுங்கு, சக்தி, ரேடிக்ஸ், குழு எண்"
ordered pair,ஆர்டர் செய்யப்பட்ட ஜோடி
ordered set,"வரிசைப்படுத்தப்பட்ட தொகுப்பு, வரிசைப்படுத்தப்பட்ட தொகுப்பு"
ordering,"வரிசைப்படுத்துதல், வரிசைப்படுத்துதல்"
order of a determinant,"தீர்மானிப்பவரின் வரிசை, தீர்மானிப்பவரின் வரிசை"
order of a group,குழு தரம்
order of a matrix,அணி வரிசை
order of an element in a group,உறுப்புகளின் குழு
order of differential equation,வேறுபட்ட சமன்பாட்டின் வரிசை
order of operation,செயல்பாட்டு வரிசை
order of zero,பூஜ்ஜிய வரிசை
ordinal number,வரிசை எண்கள்
ordinary differential equation,எளிய வேறுபாடு சமன்பாடு
ordinate,தரம்
oreintability,தழுவல்
orientation,நோக்குநிலை
orientation of surface,பக்க நோக்குநிலை
origin,"தோற்றம், தோற்றம், தோற்றம்"
origin of coordinates,தோற்றப் புள்ளி
orthocentre,ஆட்டுக்குட்டி மையம்
orthogonal,"செங்குத்து கோணம், செங்குத்தாக"
orthogonal axes,ஆர்த்தோகனல் அச்சு
orthogonal family,ஆட்டுக்குட்டி குடும்பம்
orthogonal group,"லும்பிக் குழு, லும்பிக் குழு"
orthogonality condition,ஆர்த்தோகனாலிட்டி நிலை
orthogonalization,அணிதிரட்டல்
orthogonal matrix,orthogonal matrix
orthonormal,"orthonormal, சாதாரண orthonormal"
orthonormal basis,சாதாரண செங்குத்து அடிப்படை
oscillation,அலைவு
oscillation of a function,செயல்பாட்டின் அலைவு
oscillatory function,ஊசலாட்ட செயல்பாடு
osculating,அஸ்லேஷி
outer product,வெளிப்புற தயாரிப்பு
output,"வெளியீடு, வெளியீடு, வெளியீடு, வெளியேற்றம்"
overdetermined system,மிகைப்படுத்தப்பட்ட நிறுவனம்
paired comparision,ஜோடி ஒப்பீடு
pairwise disjoint,இணைபிரியாத
pairwise independent,ஜோடி சுதந்திரமான
parallel forces,இணை விசை
parallelogram,இணைகரம்
parallelogram of forces,சக்தி இணையான வரைபடம்
parallelogram of velocities,வேகம் இணையான வரைபடம்
parallelopiped,இணைகரம்
parameter,"அளவுரு, குறுக்குவெட்டு விகிதம், அளவுரு"
