Hindi,Assamese
"1.बहुसंकेतन, 2.बहुभाजन","১.মাল্টিপ্লেক্সিং, ২.মাল্টিপ্লেক্সিং"
बहुबिंदु नेटवर्क,মাল্টিপইন্ট নেটৱৰ্ক
बहु प्रक्रमण,একাধিক প্ৰচেছিং
बहु प्रक्रमक तंत्र,মাল্টিপ্ৰচেছৰ চিস্টেম
बहुउद्देशीय इंटरनेट मेल विस्तार (एम आई एम ई),বহুমুখী ইণ্টাৰনেট মেইল সম্প্ৰসাৰণ (MIME)
बनियोजन,প্লেচমেণ্ট
बहुकेंद्र,বহুকেন্দ্ৰীয়
बहुसूत्रण,মাল্টিথ্ৰেডিং
बहुमानिक तर्क,বহুপদ যুক্তি
बहुचर विश्लेषण,বহুচলকীয় বিশ্লেষণ
बहुकंपित्र,মাল্টিভাইব্ৰেটৰ
"1.पारस्परिक बहिष्करण, 2.पारस्परिक अपवर्जन","১.পাৰস্পৰিক বৰ্জন, ২.পাৰস্পৰিক বৰ্জন"
परस्पर सूचना,পাৰস্পৰিক তথ্য
"1.नौसिखिया, 2.सहज प्रयोक्ता","1. নবীন, 2. স্বজ্ঞাত ব্যৱহাৰকাৰী"
"1.नाम परिसेवक, 2.नाम सर्वर","1.নাম চাৰ্ভাৰ, 2.নাম চাৰ্ভাৰ"
नैंड संक्रिया,নন্দ অপাৰেচন
नैनो,নেনো
"संकीर्ण बैंड, संकीर्ण पट्टी","সংকীৰ্ণ বেণ্ড, সংকীৰ্ণ বেণ্ড"
राष्ट्रीय सूचना अवसंरचना,ৰাষ্ট্ৰীয় তথ্য আন্তঃগাঁথনি
राष्ट्रीय सूचना मानक संगठन (अँड एन आई एस ओ),ৰাষ্ট্ৰীয় তথ্য মানদণ্ড সংস্থা (AND NISO)
प्राकृत कोड,প্ৰাকৃতিক সংকেত
"1.प्राकृत अनुभाषक, 2.प्राकृत क्रमादेशातंरक, 3.प्राकृत सकूलक","১.প্ৰকৃত দোভাষী, ২.প্ৰকৃত প্ৰগ্ৰেমাৰ, ৩.প্ৰকৃত বিদ্যালয়"
प्राकृत सॉफ्टवेयर,প্ৰাকৃত চফ্টৱেৰ
प्राकृत संकलक,প্ৰাকৃতিক কম্পাইলাৰ
प्राकृतिक भाषा प्रक्रमन,প্ৰাকৃতিক ভাষা প্ৰক্ৰিয়াকৰণ
प्राकृतिक भाषा पृच्छा,প্ৰাকৃতিক ভাষাৰ প্ৰশ্ন
"1.प्राकृत संख्या, 2.धन पूर्णांक","১.প্ৰাকৃতিক সংখ্যা, ২.প্লাছ পূৰ্ণসংখ্যা"
संचालन,সঞ্চালন
संचालक,নিৰ্দেশক
विलोम तर्क,বিপৰীত যুক্তি
"1.नीड़इत लूप,2.प्रविष्ट पाश","1.প্ৰয়োজনীয় লুপ, 2.Enter লুপ"
"1.नीड़इत स्थूल,2.नीड़इत स्थूलक","1. নেষ্টেড মেক্ৰ&#39;, 2. নেষ্টেড মেক্ৰ&#39;"
"नेट, जाल","নেট, নেট"
"1.जाल पता, 2.नेट पता","১.নেট ঠিকনা, ২.নেট ঠিকনা"
"1.जाल नागरिक, 2.नेट सिटीजन","১.নেট নাগৰিক, ২.নেট নাগৰিক"
नेटस्केप नेविगेटर,নেটস্কেপ নেভিগেটৰ
नेटवर्क अभिगम नियंत्रण,নে&#39;টৱৰ্ক অভিগম নিয়ন্ত্ৰণ
"1.जालक्रम वास्तुकला, 2.जालक्रम संरचना","1.নেটৱৰ্ক স্থাপত্য, 2.নেটৱৰ্ক গঠন"
नेटवर्क संचिका तंत्र (एन एफ एस),নে&#39;টৱৰ্ক নথিপত্ৰপ্ৰণালী (NFS)
"1.नेटवर्क समेकता,2.नेट वर्क अखंडता","1.নেটৱৰ্ক অখণ্ডতা, 2.নেটৱৰ্ক অখণ্ডতা"
नेटवर्क अंत:संबंधन,নেটৱাৰ্ক আন্তঃসংযোগ
जालक्रम लेयर,নে&#39;টৱৰ্ক স্তৰ
नेटवर्क प्रबंधन,নেটৱাৰ্ক ব্যৱস্থাপনা
नेटवर्क सांस्थितिकी,নে&#39;টৱৰ্ক টপোলজি
नेटवर्क कल्पित टर्मिनल,নে&#39;টৱৰ্ক স্পেক টাৰ্মিনেল
न्यूट्रल रिले,নিৰপেক্ষ ৰিলে
न्यूट्रल संचरण,নিৰপেক্ষ সংক্ৰমণ
नव पंक्ति संप्रतीक,নতুন শাৰী আখৰ
"1.नव सिंक,2. नव तुल्यकाल","১.নিও ছিংক, ২. নতুন সিঙ্ক"
"1.एन एफ एस, 2.जालक्रम संचिका","1.NFS, 2.নেটৱৰ্ক ফাইল"
"1.चतुष्वयंक, 2.चतुःबिट, 3.निबल","১.কোৱাৰ্টাৰবিট, ২.কোৱাৰ্টাৰবিট, ৩.নিবেল"
नव पूरक,নতুন পৰিপূৰক
आसंधि,ন&#39;ড
रव,হুলস্থূল
रव विधा,শব্দ ধৰণ
रवहीन कूटलेखन,নিৰৱ এনকোডিং
अनियतता,অনিয়ম
अवितरक,বিতৰক
अरिक्त समुच्चय,খালী ছেট
भाज्य,বিভাজনযোগ্য
अन्योन्यक्रियाहीन,অ-পাৰস্পৰিক ক্ৰিয়াশীল
"1.अनंतक तंत्र, 2.टर्मिनल रहित तंत्र","1.অসীম ব্যৱস্থা, 2.টাৰ্মিনেলবিহীন ব্যৱস্থা"
"1.अह्रासी स्मृति, 2.अह्रासी मेमोरी","১.অস্বাভাৱিক স্মৃতিশক্তি, ২.অস্বাভাৱিক স্মৃতিশক্তি"
अह्रासी रैम,অস্বাভাৱিক ৰাম
"1.अभारित कूट, 2.अभारित कोड","1. আনলোড কৰা ক&#39;ড, 2. আনলোড কৰা ক&#39;ড"
एन ओ पी (संक्रियाहीन) अनुदेश,NOP (অকাৰ্য্যকৰী) নিৰ্দেশনা
नॉर,ন&#39;ৰ
"1.नॉर गेट, 2.नॉर द्वार","১.নহয় গেট, ২.নহয় গেট"
"1.सामान्य, 2.सरल","১.সাধাৰণ, ২.সৰল"
प्रसामान्यीकरण,স্বাভাৱিককৰণ
प्रसामान्यक,নৰ্মেলাইজাৰ
नॉर संक्रिया,knorr অপাৰেচন
नॉट,নহয়
नॉट परिपथ,বৰ্তনী নহয়
नॉट तुल्यता द्वार,সমতুল্যতা গেট নহয়
"1.नॉट संक्रिया, 2.पूरक संक्रिया","1.অপাৰেচন নহয়, 2.অপাৰেচন পৰিপূৰক"
नॉट-एंड,নট-এণ্ড
नाट-एंड संक्रिया,নট-এণ্ড অপাৰেচন
नॉट-ऑर,নহয়-বা
नॉट-ऑर संक्रिया,নট-বা অপাৰেচন
एन पी संपूर्णता,n p সম্পূৰ্ণতা
रिक्ति सूचक,খালী পদৰ সূচক
संख्या सिद्धांत,সংখ্যা তত্ত্ব
नाइक्विस्ट कसौटी,nyquist মাপকাঠী
"1.वस्तु, 2.उद्देश्य, 3.लक्ष्य","১.বস্তু, ২.উদ্দেশ্য, ৩.লক্ষ্য"
लक्ष्योन्मुखी,লক্ষ্যমুখী
"1.अष्टाधारी कूट, 2.अष्टाधारी कोड","1.অক্টল ক&#39;ড, 2.অক্টল ক&#39;ড"
अष्टाधारी संख्या,অষ্টক সংখ্যা
आकटेट,অক্টেট
ऑकट्री,octree
विषम समता,অদ্ভুত সমতা
कार्यालय स्वचालन,অফিচ অটোমেচন
आफिस सॉफ्टवेयर,অফিচ চফ্টৱেৰ
"1.ऑफ लाइन, 2.लाइन-इतर","১.অফ-লাইন, ২.অফ-লাইন"
"1.लाइनेतर प्रक्रमण, 2.ऑफलाइन प्रक्रमण","1. অফলাইন প্ৰচেছিং, 2. অফলাইন প্ৰচেছিং"
"1.ऑफसेट, 2.अंतलंब","১.অফছেট, ২.অন্ত-লম্ব"
ओमेगा संकेतन,ওমেগা সংকেত
