Hindi,Assamese
न्यूट्रॉन सक्रियण विश्लेषण,নিউট্ৰন সক্ৰিয়কৰণ বিশ্লেষণ
"न्यूट्रॉन वय, फर्मी एज","নিউট্ৰন যুগ, ফাৰ্মি যুগ"
न्यूट्रॉन ऐल्बिडो,নিউট্ৰন এলবিডো
न्यूट्रॉन क्षीणन,নিউট্ৰন ক্ষীণকৰণ
न्यूट्रॉन बंधन ऊर्जा,নিউট্ৰন বান্ধনি শক্তি
न्यूट्रॉन बमबारी,নিউট্ৰন বোমাবৰ্ষণ
न्यूट्रान बूस्टर,নিউট্ৰন বুষ্টাৰ
न्यूट्रॉन बोतल,নিউট্ৰন বটল
न्यूट्रॉन प्रग्रहण,নিউট্ৰন ধৰা পৰা
न्यूट्रॉन शृंखला अभिक्रिया,নিউট্ৰন শৃংখলাবদ্ধ বিক্ৰিয়া
न्यूट्रॉन अंतरायित्र,নিউট্ৰন ইন্টাৰচেপ্টৰ
न्यूट्रॉन गणित्र,নিউট্ৰন কেলকুলেটৰ
"न्यूट्रॉन परिक्षेत्र, न्यूट्रॉन प्रायिकता क्षेत्र","নিউট্ৰন অঞ্চল, নিউট্ৰন সম্ভাৱনা অঞ্চল"
न्यूट्रान इतिवृत्ति,নিউট্ৰন ইতিহাস
न्यूट्रान क्षय,নিউট্ৰন ক্ষয়
न्यूट्रान नीचीकरण,নিউট্ৰন অৱক্ষয়
न्यूट्रॉन घनत्व,নিউট্ৰন ঘনত্ব
न्यूट्रान संसूचक,নিউট্ৰন ডিটেক্টৰ
न्यूट्रॉन विवर्तन,নিউট্ৰন বিবৰ্তন
न्यूट्रॉन विवर्तनमापी,নিউট্ৰন বিবৰ্তনমাপক
न्यूट्रॉन विसरण,নিউট্ৰন প্ৰসাৰণ
न्यूट्रॉन डोज,নিউট্ৰনৰ মাত্ৰা
न्यूट्रॉन मितव्यय,নিউট্ৰন অৰ্থনীতি
न्यूट्रॉन-प्रभाव,নিউট্ৰন প্ৰভাৱ
न्यूट्रॉन ऊर्जा वर्ग,নিউট্ৰন শক্তি শ্ৰেণী
न्यूट्रान आधिक्य,নিউট্ৰন অতিৰিক্ত
न्यूट्रान आधिक्यांक,নিউট্ৰন অতিৰিক্ত
न्यूट्रान फ्लक्स,নিউট্ৰন প্ৰবাহ
न्यूट्रॉन गामा संलेख,নিউট্ৰন গামা ৰেকৰ্ডাৰ
न्यूट्रॉन की अर्ध आयु,নিউট্ৰনৰ আধা জীৱন
न्यूट्रॉन कठोरीकरण,নিউট্ৰন কঠিন হোৱা
"न्यूट्रॉन समांतरित्र, न्यूट्रॉन हॉवित्सर","নিউট্ৰন সমান্তৰাল, নিউট্ৰন হাউইটজাৰ"
न्यूट्रॉन अप्रत्यास्थ प्रकीर्णन अभिक्रिया,নিউট্ৰন আৱেগিক বিকিৰণ বিক্ৰিয়া
न्यूट्रॉन किरणन,নিউট্ৰন বিকিৰণ
न्यूट्रॉ लेथार्जी,নিউট্ৰ&#39; অলসতা
न्यूट्रॉन आयु,নিউট্ৰন বয়স
न्यूट्रॉन संलेख,নিউট্ৰন নথিপত্ৰ
न्यूट्रॉन संलेखन,নিউট্ৰন ৰচনা
न्यूट्रॉन संलेखन पद्धति,নিউট্ৰন ৰচনা পদ্ধতি
न्यूट्रॉन चुंबकीय आघूर्ण,নিউট্ৰন চুম্বকীয় ক্ষমতা
न्यूट्रॉन मॉनोक्रोमेटर,নিউট্ৰন মনোক্ৰমেটৰ
न्यूट्रॉन संवर्धन गुणक,নিউট্ৰন সমৃদ্ধি কাৰক
न्यूट्रान संख्या,নিউট্ৰন সংখ্যা
न्यूट्रॉन प्रकाशिकी,নিউট্ৰন অপটিক্স
न्यूट्रान भौतिकी,নিউট্ৰন পদাৰ্থ বিজ্ঞান
"न्यूट्रॉन-प्रोट्रॉन मॉडल, न्यूट्रॉन-प्रोटॉन प्रतिरूप","নিউট্ৰন-প্ৰ’টন মডেল, নিউট্ৰন-প্ৰ’টন মডেল"
न्यूट्रॉन विकिरणी प्रग्रहण,নিউট্ৰন বিকিৰণ ধৰা পৰা
न्यूट्रॉन विकिरणी चित्रण,নিউট্ৰন বিকিৰণৰ চিত্ৰণ
न्यूट्रॉन प्रतिक्षिप्त गणित्र,নিউট্ৰন কাউণ্টাৰবেলেন্সাৰ
न्यूट्रॉन-प्रतिक्षिप्त कण,নিউট্ৰন-প্ৰতিফলিত কণা
न्यूट्रॉन परावर्तन,নিউট্ৰন প্ৰতিফলন
न्यूट्रॉन समृद्ध,নিউট্ৰন সমৃদ্ধ
न्यूट्रॉन प्रकीर्णन,নিউট্ৰন বিকিৰণ
न्यूट्रॉन वरण,নিউট্ৰন নিৰ্বাচন
न्यूट्रॉन उद्गम,নিউট্ৰনৰ উৎপত্তি
"न्यूट्रॉन स्पेक्ट्रममापी, न्यूट्रॉन स्पेक्ट्रोमीटर","নিউট্ৰন বৰ্ণালীমাপক, নিউট্ৰন বৰ্ণালীমাপক"
न्यूट्रॉन स्पेक्ट्रमिकी,নিউট্ৰন বৰ্ণালীবিজ্ঞান
न्यूट्रॉन ताप,নিউট্ৰন তাপ
न्यूट्रॉन अभिगमन सिद्धांत,নিউট্ৰন ট্ৰেনজিট তত্ত্ব
न्यूट्रॉन टरबाइन,নিউট্ৰন টাৰ্বাইন
न्यूट्रॉन वेग वरित्र,নিউট্ৰনৰ বেগ চলক
"न्यूट्रॉन उत्पादन, न्यूट्रॉन उत्पाद","নিউট্ৰন উৎপাদন, নিউট্ৰন উৎপাদন"
न्यूट्रॉनी तत्वांतरण,নিউট্ৰন পৰিৱৰ্তন
उदासीन मंडल सीमा,নিৰপেক্ষ বৃত্ত সীমা
उदासीन मंडल,নষ্টালজিক বৃত্ত
नेवा-परदा,নেভা-পৰ্দা
समाचार प्रसारण,বাতৰি সম্প্ৰচাৰ
समाचार प्रसारक,বাতৰি সম্প্ৰচাৰক
न्यूटन का शीतन नियम,নিউটনৰ শীতলতাৰ নিয়ম
न्यूटन का गुरूत्वाकर्षण नियम,নিউটনৰ মাধ্যাকৰ্ষণ নিয়ম
न्यूटन का प्रतिरोध नियम,নিউটনৰ প্ৰতিৰোধৰ নিয়ম
न्यूटन के गति-नियम,নিউটনৰ গতিৰ নিয়ম
