Marathi,Telugu
स्वदेशी परत पाठविणे,స్వదేశానికి పంపు
सेवांची परतीसाठी,సేవలను స్వదేశానికి రప్పించడం
परतफेड,తిరిగి చెల్లించండి
परतफेड करण्यायोग्य,తిరిగి చెల్లించదగినది
रद्द करा,రద్దు
ऑर्डर पुन्हा करा,పునరావృతమయ్యే ఆర్డర్
पुनरावृत्ती काम,పునరావృత పని
पुनर्स्थित करा,భర్తీ చేయండి
बदली,పున ment స్థాపన
पुन्हा भरती,నింపడం
अहवाल,నివేదిక
भांडार,రిపోజిటరీ
प्रतिनिधित्व,ప్రాతినిథ్యం
प्रतिनिधी,ప్రతినిధి
फटकार,మందలింపు
पुनर्मुद्रण,పునర్ముద్రణ
प्रत्युत्तर,ప్రతీకారం
पुनरुत्पादित,పునరుత్పత్తి
पुनरुत्पादन,పునరుత్పత్తి
प्रजासत्ताक दिवस,రిపబ్లిక్ డే
खंडन करा,తిరస్కరించడం
Repugnant,అసహ్యకరమైన
पुन्हा खरेदी,పునర్ కొనుగోలు
प्रतिष्ठा,కీర్తి
आवश्यकता,అవసరం
आवश्यक,అవసరం
आवश्यक माहिती,అవసరమైన సమాచారం
आवश्यकता,అవసరాలు
विनंती,అభ్యర్థన
विनंती फॉर्म,అభ్యర్థన ఫారం
आवश्यक स्लिप,అభ్యర్థన స్లిప్
बचाव,రెస్క్యూ
संशोधन कार्य,పరిశోధన పని
राग,ఆగ్రహం
आरक्षण,రిజర్వేషన్
आरक्षण फी,రిజర్వేషన్ ఫీజు
पोस्टचे आरक्षण,పోస్ట్ యొక్క రిజర్వేషన్
राखीव,రిజర్వ్
आरक्षित निवास,రిజర్వు చేసిన వసతి
राखीव मतदारसंघ,రిజర్వు చేసిన నియోజకవర్గం
राखीव किंमत,రిజర్వ్ ధర
पुनर्वसन,పునరావాసం
फेरबदल,పునర్నిర్మాణం
निवास,నివాసం
निवासी परवानगी,నివాస అనుమతి
रहिवासी,నివాసి
निवासी,నివాస
निवासी निवास,నివాస వసతి
निवासी पत्ता,నివాస చిరునామా
निवासी तिमाही,నివాస త్రైమాసికం
अवशेष,రెసిడ్యూరీ
अवशेष पेन्शन,రెసిడ్యూరీ పెన్షన్
अवशेष शक्ती,రెసిడ్యూరీ పవర్
राजीनामा,రాజీనామా
प्रतिकार करा,ప్రతిఘటించండి
ठराव,స్పష్టత
आदरपूर्वक,గౌరవప్రదంగా
अनुक्रमे,వరుసగా
प्रतिसादकर्ता,ప్రతివాది
प्रतिसाद,ప్రతిస్పందన
जबाबदारी,బాధ్యత
जबाबदार,బాధ్యత
उत्तरदायी,ప్రతిస్పందించే
रेस्ट हाऊस,విశ్రాంతి ఇల్లు
पुनर्संचयित करा,పునరుద్ధరించండి
संयम,సంయమనం
प्रतिबंधित,పరిమితం చేయబడింది
प्रतिबंधित रजा,పరిమితం చేయబడిన సెలవు
निर्बंध,పరిమితి
निकाल देणारं काम,ఫలిత ఆధారిత పని
सारांश,పునఃప్రారంభం
रीमॉन,రెసమ్మన్
