Telugu,Hindi
నిజమైన,"वास्तविक, असली, यथार्थ"
నిజమైన సంపాదన,"वास्तविक कमाई, वास्तविक उपार्जन"
రియల్ ఎస్టేట్,स्थावर संपदा
వాస్తవికత,"यथार्थता, वास्तविकता, असलियत"
సాక్షాత్కారం,"वसूली, एहसास"
గ్రహించండి,"वसूल करना, उगाहना, अनुभव करना, महसूस करना"
తిరిగి నియామకం,पुनर्नियुक्‍ति
తిరిగి స్వాధీనం,पुनर्विनियोजन
కారణం,"कारण, तर्क"
పున ass పరిశీలన,पुनर्निर्धारण
రిబేటు,"छूट, घटौती"
గుర్తుకు తెచ్చుకోండి,"प्रत्याह्वान, वापस मांगना, वापस बुलाना"
తగ్గుతుంది,"पीछे हटना, कम होना"
రసీదు,"प्राप्‍ति, आवती, रसीद, आय"
రసీదు పుస్తకం,रसीद बही
రశీదులు మరియు పంపిణీ,प्राप्‍तियांऔर संवितरण
స్వీకరించండి,"प्राप्‍त करना, लेना, अगवानी करना, स्वागत करना"
రిసీవర్,"पाने वाला, प्राप्‍तिकर्ता, रिसीवर, प्रापक"
ఇటీవలి,"नया, हाल ही का, अभिनव"
రిసెప్షన్,"स्वागत, स्वागत-सत्कार, स्वागत समारोह, स्वागत पटल"
గ్రహణ,"ग्रहणशील, सुग्राही"
విరామ కాలము,"विश्रांति, अवकाश"
గ్రహీత,"पानेवाला, प्राप्‍तिकर्ता"
పరస్పరం,"अन्योन्य, पारस्परिक, परस्पर"
పరస్పర డిమాండ్,पारस्परिक मांग
పరస్పర,आदान-प्रदान करना
పరస్పరం,"अन्योन्य़ता, पारस्परिता"
నిర్లక్ష్యంగా,"लापरवाह, उतावला, अंधाधुंध"
కోలు,"गिनना, संगणना करना"
లెక్కించదగిన సేవ,संगणनीय सेवा
పునరుద్ధరణ,"उद्‍धार, उद्‍धारण, भूमि-पुनरुद्‍धार"
గుర్తింపు,"मान्यता, पहचान, अभिज्ञान"
గుర్తించబడింది,"मान्यताप्राप्‍त, मान्य, अभिज्ञात"
గుర్తుకు తెచ్చుకోండి,स्मरण करना
సిఫార్సు చేయండి,"सिफारिश करना, संस्तुति करना"
సిఫార్సు,"सिफारिश, संस्तुति"
సిఫార్సు లేఖ,"सिफारिशी पत्र, संस्तुति पत्र"
సయోధ్య,"समाधान करना, समाधान कराना, मेल-मिलाप करना, मेल-मिलाप कराना"
సయోధ్య,"समाधान, मेल-मिलाप, सुलह"
పున ons పరిశీలన,पुनर्विचार
పునర్నిర్మాణం,पुनर्गठन
పునర్నిర్మాణం,पुनर्निर्माण
ఫైల్ యొక్క పునర్నిర్మాణం,"मिसिल पुनर्रचना, फाइल पुनरर्चना"
రికార్డ్,"अभिलेख, रिकार्ड, कीर्तिमान, अभिलिखित करना, दर्ज करना"
రికార్డ్ బుక్,"अभिलेख पुस्तक, रिकॉर्ड पंजी"
సేవా రికార్డు,"सेवा अभिलेख, सेवा रिकार्ड"
