Telugu,Tamil
ఆప్టికల్ ఫ్రీక్వెన్సీ,ஒளியியல் அதிர்வெண்
ఆప్టికల్ తగ్గింపు,ஆப்டிகல் குறைப்பு
ఆప్టికల్ రిజల్యూషన్,ஒளியியல் தீர்மானம்
ఆప్టికల్ ట్రాక్,ஆப்டிகல் டிராக்
వాంఛనీయ పని పౌన .పున్యం,உகந்த வேலை அதிர்வெண்
ఆప్టోకౌప్లర్,ஆப்டோகூப்ளர்
ఆప్టోఎలక్ట్రానిక్స్,ஆப்டோ எலக்ட்ரானிக்ஸ்
లేదా గేట్,அல்லது வாயில்
కక్ష్య,வட்ட பாதையில் சுற்றி
ఓసిలేటర్,ஆஸிலேட்டர்
ఓసిల్లోగ్రామ్,ஊசலாடும்
ఓసిల్లోగ్రాఫ్,ஊசலாட்ட
ఓసిల్లోస్కోప్,அலைக்காட்டி
బాహ్య ఇంటర్‌సీవర్,வெளிப்புற இடைவெளி
అవుట్గోయింగ్ ఫీడర్,வெளிச்செல்லும் ஊட்டி
అవుట్పుట్,வெளியீடு
అవుట్పుట్ స్థాయి,வெளியீட்டு நிலை
అవుట్పుట్ మీటర్,வெளியீட்டு மீட்டர்
అవుట్పుట్ ట్రాన్స్ఫార్మర్,வெளியீட்டு மின்மாற்றி
అవుట్పుట్ వాల్వ్,வெளியீட்டு வால்வு
అవుట్పుట్ తరంగ రూపం,வெளியீட்டு அலைவடிவம்
వెలుపల ప్రసారం (OB),வெளியே ஒளிபரப்பு (OB)
పొయ్యి,சூளை
ఓవర్ కప్లింగ్,மேல் இணைப்பு
మాడ్యులేషన్ మీద,மாடுலேஷன் ஓவர்
ఓవర్ వోల్టేజ్,ஓவர் மின்னழுத்தம்
మొత్తం అటెన్యుయేషన్,ஒட்டுமொத்த விழிப்புணர்வு
మొత్తం ప్రసార విశ్వసనీయత,ஒட்டுமொத்த ஒளிபரப்பு நம்பகத்தன்மை
మొత్తం సామర్థ్యం,ஒட்டுமொத்த செயல்திறன்
మొత్తం రిసెప్షన్ విశ్వసనీయత,ஒட்டுமொத்த வரவேற்பு நம்பகத்தன்மை
మొత్తం ప్రతిస్పందన,ஒட்டுமொத்த பதில்
మొత్తం వ్యవస్థ,ஒட்டுமொத்த அமைப்பு
ఓవర్‌డబ్బింగ్,ஓவர் டப்பிங்
ఓవర్ హెడ్ లైన్,மேல்நிலை வரி
ఓవర్ హెడ్ వైర్,மேல்நிலை கம்பி
ఓవర్లోడ్,ஓவர்லோட்
ఓవర్‌లోడ్ రక్షణ పరికరాలు,அதிக சுமை பாதுகாப்பு சாதனங்கள்
ఓవర్‌లోడ్ ట్రిప్,ஓவர்லோட் பயணம்
ఓవర్‌సాంప్లింగ్,மிகைப்படுத்தல்
ప్యాక్ చేయబడింది,நிரம்பியுள்ளது
ప్యాకెట్ స్విచింగ్,பாக்கெட் மாறுதல்
ప్యాకెట్జేషన్,பாக்கெட்மயமாக்கல்
ప్యాకెట్ చేయబడింది,பாக்கெட்ஸ்
ప్యాడ్,திண்டு
పేజింగ్,பேஜிங்
పాన్ స్క్రీన్,பான் திரை
ప్యానెల్,பேனல்
పానింగ్,Paning
పనోరమా,பனோரமா
పారాబొలిక్ మైక్రోఫోన్,பரவளைய மைக்ரோஃபோன்
నమూనా మార్పు,முன்னுதாரண மாற்றம்
పారడాక్స్,முரண்பாடு
సమాంతర పోర్ట్,இணை துறைமுகம்
పరామితి,அளவுரு
పరాన్నజీవి నష్టం,ஒட்டுண்ணி இழப்பு
పరాన్నజీవి డోలనం,ஒட்டுண்ணி ஊசலாட்டம்
పారిటీ బిట్,சமநிலை பிட்
పారిటీ పరీక్ష,சமநிலை சோதனை
పార్సెక్,பார்செக்
పాక్షిక రిజల్యూషన్,பகுதி தீர்மானம்
పాస్‌బ్యాండ్,பாஸ்பேண்ட்
నిష్క్రియాత్మ,செயலற்ற
నిష్క్రియాత్మక నెట్‌వర్క్,செயலற்ற பிணையம்
పాస్వర్డ్,கடவுச்சொல்
పాచ్,இணைப்பு
ప్యాచ్ త్రాడు,இணைப்பு தண்டு
మార్గం నష్టం,பாதை இழப்பு
నమూనా,முறை
పేలోడ్,பேலோட்
పీక్ ఎత్తు,உச்ச உயரம்
పీక్ యానోడ్ కరెంట్,உச்ச அனோட் மின்னோட்டம்
పీక్ లిమిటర్,உச்ச வரம்பு
పీక్ లోడ్,உச்ச சுமை
గరిష్ట విలువ,உச்ச மதிப்பு
పీకింగ్,உச்சம்
పీక్-టు-పీక్ వోల్టేజ్,உச்சத்திலிருந்து உச்ச மின்னழுத்தம்
పీర్-టు-పీర్,பியர்-டு-பியர்
అవగాహన నమూనా,புலனுணர்வு மாதிரி
గ్రహణ మోడల్,புலனுணர்வு மாதிரி
పనితీరు,செயல்திறன்
