Assamese,Punjabi
"মডুলাছ, মডুলাছ","ਮਾਡਿਊਲਸ, ਮਾਡਿਊਲਸ"
জটিল সংখ্যাৰ মডুলাছ,ਕੰਪਲੈਕਸ ਨੰਬਰ ਦਾ ਮਾਡਿਊਲਸ
মুহূৰ্ত,ਪਲ
টৰ্ক ফাংচন,ਟਾਰਕ ਫੰਕਸ਼ਨ
বলৰ মুহূৰ্ত,ਤਾਕਤ ਦਾ ਪਲ
কম্পাঙ্ক-বিতৰণ ক্ষমতা,ਬਾਰੰਬਾਰਤਾ-ਵੰਡ ਪਲ
জড়তাৰ মুহূৰ্ত,ਜੜਤਾ ਦਾ ਪਲ
গতিশীলতা মুহূৰ্ত,ਮੋਮੈਂਟਮ ਪਲ
ইম্পলছ,ਭਾਵਨਾ
এটা পোষ্ট,ਇੱਕ ਪੋਸਟ
একক সংহতি,ਸਿੰਗਲ ਏਕੀਕਰਣ
"সমতা, একৰূপতা","ਸਮਰੂਪਤਾ, ਮੋਨੋਮੋਰਫਿਜ਼ਮ"
এককক্ষী,ਮੋਨੋਕੂਲਰ
একদিশীয় আৰোহী ক্ৰম,ਇੱਕ ਦਿਸ਼ਾਹੀਣ ਚੜ੍ਹਦਾ ਕ੍ਰਮ
আউটৰাইট,ਬਿਲਕੁਲ
একদিশে অৰ্ধচন্দ্ৰ জাল,unidirectionally ਚੰਦਰਮਾ ਜਾਲ
এককভাৱে বৃদ্ধি কৰা ক্ৰম,monotically ਵਧ ਰਹੀ ਕ੍ਰਮ
একচলকীয় ফলন,ਇਕਸਾਰ ਫੰਕਸ਼ਨ
মন্টে-কাৰ্লো গণনা,ਮੋਂਟੇ-ਕਾਰਲੋ ਗਣਨਾ
মণ্টে-কাৰ্লো পদ্ধতি,ਮੋਂਟੇ-ਕਾਰਲੋ ਵਿਧੀ
মোৰা (ক্রীড়া),ਮੋਰਾ (ਖੇਡਾਂ)
মৃত্যুৰ পৰিসংখ্যা,ਮੌਤ ਦੇ ਅੰਕੜੇ
যতদূৰসম্ভৱ,ਗਾਲਬਨ
গতি,ਮੋਸ਼ਨ
চলন্ত গড়,ਹਿਲਾਉਣ ਦਾ ਮਤਲਬ
এম-জনসংখ্যা,M- ਆਬਾਦੀ
অখণ্ডৰ M-পৰীক্ষা,ਇੰਟੀਗਰਲ ਦਾ ਐਮ-ਟੈਸਟ
একাধিক সিদ্ধান্ত-সমস্যা,ਕਈ ਫੈਸਲੇ-ਸਮੱਸਿਆ
বহুপদ স্বাভাৱিক বিতৰণ,ਬਹੁਪਦ ਦੀ ਆਮ ਵੰਡ
বহুপদ যাদৃচ্ছিক চলক,ਬਹੁਨਾਮੀ ਬੇਤਰਤੀਬ ਵੇਰੀਏਬਲ
মাল্টিপ্লেক্স পৰিবহণৰ সমস্যা,ਮਲਟੀਪਲੈਕਸ ਆਵਾਜਾਈ ਸਮੱਸਿਆ
বহুপদ,ਬਹੁਪਦ
বহুপদ বিতৰণ,ਬਹੁਪਦ ਦੀ ਵੰਡ
"বহু, বহু, বহু, বহু (v.), বহু, বিবৰ্তন (n.)","ਮਲਟੀਪਲ, ਮਲਟੀਪਲ, ਮਲਟੀਪਲ, ਕਈ (ਵੀ.), ਮਲਟੀਪਲ, ਰਿਫ੍ਰੈਕਟਿਵ (ਐਨ.)"
বহু পছন্দৰ সমস্যা,ਬਹੁ-ਚੋਣ ਸਮੱਸਿਆ
কনফেডাৰেট প্ৰদেশসমূহ,ਸੰਘੀ ਸੂਬੇ
একাধিক সম্পৰ্ক,ਮਲਟੀਪਲ ਸਬੰਧ
একাধিক কম্পাঙ্ক টেবুল,ਮਲਟੀਪਲ ਬਾਰੰਬਾਰਤਾ ਸਾਰਣੀ
একাধিক অখণ্ড,ਮਲਟੀਪਲ ਅਟੁੱਟ
একাধিক সংহতি,ਮਲਟੀਪਲ ਏਕੀਕਰਣ
বহুবিধ ৰিগ্ৰেছন,ਮਲਟੀਪਲ ਰਿਗਰੈਸ਼ਨ
বহুবিধ ৰিগ্ৰেছন বিশ্লেষণ,ਮਲਟੀਪਲ ਰਿਗਰੈਸ਼ਨ ਵਿਸ਼ਲੇਸ਼ਣ
বহুবিধ ৰিগ্ৰেছন সহগ,ਮਲਟੀਪਲ ਰਿਗਰੈਸ਼ਨ ਗੁਣਾਂਕ
বহুবিধ ৰিগ্ৰেছন সমীকৰণ,ਮਲਟੀਪਲ ਰਿਗਰੈਸ਼ਨ ਸਮੀਕਰਨ
বহু মূল,ਮਲਟੀ ਰੂਟ
গুণন,ਗੁਣਾ
(নিৰ্ধাৰণকাৰীৰ) স্তম্ভৰ গুণন,(ਨਿਰਧਾਰਕ ਦਾ) ਕਾਲਮ ਗੁਣਾ
(নিৰ্ধাৰণকাৰীৰ) ৰৈখিক গুণন,(ਨਿਰਧਾਰਕ ਦਾ) ਰੇਖਿਕ ਗੁਣਾ
গুণন গুণক,ਗੁਣਾ ਕਾਰਕ
গুণনীয়ক ফলন,ਗੁਣਾਤਮਕ ਫੰਕਸ਼ਨ
গুণগত গোট,ਗੁਣਾਤਮਕ ਸਮੂਹ
বহুগুণী বিপৰীতমুখী,ਗੁਣਾਤਮਕ ਉਲਟ
বহুত্ব,ਬਹੁਲਤਾ
বহুত্ব,ਬਹੁਲਤਾ
শূন্যৰ বহুগুণতা,ਜ਼ੀਰੋ ਦੀ ਬਹੁਲਤਾ
বহুগুণক,ਗੁਣਕ
"গুণ কৰা, গুণ কৰা","ਗੁਣਾ, ਗੁਣਾ"
একাধিক বিতৰণ,ਮਲਟੀਪਲ ਵੰਡ
বহুচলকীয় স্বাভাৱিক বিতৰণ,ਬਹੁ-ਵਿਭਿੰਨ ਸਧਾਰਣ ਵੰਡ
বহুবিকল্পিত জনসংখ্যা,ਬਹੁਭਿੰਨ ਆਬਾਦੀ
"পাৰস্পৰিক, পাৰস্পৰিক","ਆਪਸੀ, ਆਪਸੀ"
নবলা,ਨਾਬਲਾ
নাপিৰীয়া,ਨਪੀਰੀਆ
"নেপিয়াৰ লগাৰিদম, নেপিয়াৰ লগাৰিদম","ਨੇਪੀਅਰ ਲਘੂਗਣਕ, ਨੇਪੀਅਰ ਲਘੂਗਣਕ"
"প্ৰাকৃতিক লগাৰিদম, প্ৰাকৃতিক লগাৰিদম","ਕੁਦਰਤੀ ਲਘੂਗਣਕ, ਕੁਦਰਤੀ ਲਘੂਗਣਕ"
"ধনাত্মক পূৰ্ণসংখ্যা, ধনাত্মক পূৰ্ণসংখ্যা","ਸਕਾਰਾਤਮਕ ਪੂਰਨ ਅੰਕ, ਸਕਾਰਾਤਮਕ ਪੂਰਨ ਅੰਕ"
নটিকেল মাইল,ਸਮੁੰਦਰੀ ਮੀਲ
ন-ভিম,n-ਵਿਮ
n-vim ভেক্টৰ-স্পেচ,n-vim ਵੈਕਟਰ-ਸਪੇਸ
প্ৰয়োজনীয় আৰু পৰ্যাপ্ত নিষেধাজ্ঞা,ਲੋੜੀਂਦੀਆਂ ਅਤੇ ਲੋੜੀਂਦੀਆਂ ਪਾਬੰਦੀਆਂ
প্ৰয়োজনীয় নিষেধাজ্ঞা,ਜ਼ਰੂਰੀ ਪਾਬੰਦੀਆਂ
নিষেধাজ্ঞা,ਮਨਾਹੀ
"ঋণাত্মক, ঋণাত্মক, ঋণাত্মক","ਨਕਾਰਾਤਮਕ, ਨਕਾਰਾਤਮਕ, ਨਕਾਰਾਤਮਕ"
ক্ৰেডিট বক্ৰতা,ਕ੍ਰੈਡਿਟ ਵਕਰਤਾ
ঋণাত্মক নিৰ্দিষ্ট একাকাৰীতা,ਨਕਾਰਾਤਮਕ ਨਿਸ਼ਚਿਤ ਸਮਰੂਪਤਾ
ঋণাত্মক স্থিৰ মেট্ৰিক্স,ਨੈਗੇਟਿਵ ਸਥਿਰ ਮੈਟ੍ਰਿਕਸ
ঋণাত্মক অৰ্ধনিৰ্দিষ্ট সমতা,ਨਕਾਰਾਤਮਕ ਅਰਧ ਨਿਸ਼ਚਿਤ ਸਮਰੂਪਤਾ
"চুবুৰী, সান্নিধ্য","ਆਂਢ-ਗੁਆਂਢ, ਨੇੜਤਾ"
"একাধিক নমুনা সংগ্ৰহ, অন্তৰ্ভুক্ত নমুনা সংগ্ৰহ","ਮਲਟੀਪਲ ਸੈਂਪਲਿੰਗ, ਇਨਕਲੂਸਿਵ ਸੈਂਪਲਿੰਗ"
নেট জন্মৰ হাৰ,ਸ਼ੁੱਧ ਜਨਮ ਦਰ
নিউটানি মেকানিক্স,ਨਿਊਟੈਨੀ ਮਕੈਨਿਕਸ
নিউটনৰ বিভক্ত পাৰ্থক্য সূত্ৰ,ਨਿਊਟਨ ਦਾ ਵਿਭਾਜਿਤ ਅੰਤਰ ਫਾਰਮੂਲਾ
নিউটনৰ গতিৰ নিয়ম,ਨਿਊਟਨ ਦੇ ਗਤੀ ਦੇ ਨਿਯਮ
নাম নিযুক্তি,ਨਾਮ ਅਸਾਈਨਮੈਂਟ
নেইমান-পিয়ৰচন-প্ৰিন্সিপল,ਨੀਮਨ-ਪੀਅਰਸਨ-ਸਿਧਾਂਤ
শূন্য বিভৱ মৌল,ਜ਼ੀਰੋ ਸੰਭਾਵੀ ਤੱਤ
শূন্য বিভৱ মেট্ৰিক্স,ਜ਼ੀਰੋ ਸੰਭਾਵੀ ਮੈਟਰਿਕਸ
"ন&#39;ড, ন&#39;ড, পাত, নিব, ফিল্টাৰ","ਨੋਡ, ਨੋਡ, ਪੱਤਾ, ਆਉਟਪੁੱਟ, ਫਿਲਟਰ"
আন-আবেলি গ্ৰুপ,ਐਨ-ਅਬੇਲੀ ਸਮੂਹ
আপেক্ষিকতাবাদী অভিসৰণ,ਸਾਪੇਖਿਕ ਕਨਵਰਜੈਂਸ
অতিক্ৰমণীয়,ਪਾਰਦਰਸ਼ੀ
অক্ষুণ্ণ,ਬੇਕਾਰ
অক্ষুণ্ণ ভিত্তি সামঞ্জস্যপূৰ্ণ সমাধান,ਅਸੁਰੱਖਿਅਤ ਅਧਾਰ ਇਕਸਾਰ ਹੱਲ
আঘন,ਅਗਾਨ
ঘন সমষ্টি,ਸੰਘਣੀ ਕੁੱਲ
বিন্দুৰ অগণন অসীমতা,ਅੰਕਾਂ ਦੀ ਅਣਗਿਣਤ ਅਨੰਤਤਾ
অগণ্য ছেট,ਅਣਗਿਣਤ ਸੈੱਟ
অতুলনীয়,ਬੇਮਿਸਾਲ
অ-উপগোট,ਗੈਰ-ਸਬਸੈੱਟ
ইউক্লিডিয়ান জ্যামিতি,ਯੂਕਲਿਡੀਅਨ ਜਿਓਮੈਟਰੀ
"অসমতাপূৰ্ণ, অসমতাপূৰ্ণ","ਅਨੁਪਾਤਕ, ਅਸਪਸ਼ਟ"
অ-ছেদক,ਗੈਰ-ਇੰਟਰਸੈਕਟਿੰਗ
অৰৈখিক বীজগণিতীয় সমীকৰণ,ਗੈਰ-ਲੀਨੀਅਰ ਬੀਜਗਣਿਤ ਸਮੀਕਰਨਾਂ
অৰৈখিক অৱভেদ্য সমীকৰণ,ਗੈਰ-ਲੀਨੀਅਰ ਅੰਤਰ ਸਮੀਕਰਨ
অৰৈখিক সমীকৰণ,ਗੈਰ-ਲੀਨੀਅਰ ਸਮੀਕਰਨ
অৰৈখিক প্ৰগ্ৰেমিং,ਗੈਰ-ਲੀਨੀਅਰ ਪ੍ਰੋਗਰਾਮਿੰਗ
অৰৈখিক ৰিগ্ৰেছন,ਗੈਰ-ਲੀਨੀਅਰ ਰਿਗਰੈਸ਼ਨ
অৰৈখিক সম্পৰ্ক,ਗੈਰ-ਲੀਨੀਅਰ ਸਬੰਧ
অঋণাত্মক পূৰ্ণসংখ্যা নন ঋণাত্মক পূৰ্ণসংখ্যা,ਗੈਰ-ਨੈਗੇਟਿਵ ਪੂਰਨ ਅੰਕ ਗੈਰ-ਨੈਗੇਟਿਵ ਪੂਰਨ ਅੰਕ
অঋণাত্মক চলক,ਗੈਰ-ਨੈਗੇਟਿਵ ਵੇਰੀਏਬਲ
নন-পেৰামেট্ৰিক পৰীক্ষা,ਗੈਰ-ਪੈਰਾਮੀਟਰਿਕ ਟੈਸਟ
অ-সম্ভাৱ্যতাবাদী পদ্ধতি,ਗੈਰ-ਸੰਭਾਵਨਾਵਾਦੀ ਪਹੁੰਚ
বিপৰীত মেট্ৰিক্স,ਉਲਟ ਮੈਟ੍ਰਿਕਸ
অসমতাপূৰ্ণ মেট্ৰিক্স,ਅਸਮਿਤ ਮੈਟ੍ਰਿਕਸ
গুৰুত্বহীন,ਮਾਮੂਲੀ
অ-শূন্য নিৰ্ণায়ক,ਗੈਰ-ਜ਼ੀਰੋ ਨਿਰਧਾਰਕ
খালী,ਖਾਲੀ
অ-উপগোট,ਗੈਰ-ਸਬਸੈੱਟ
অ-শূন্য নিৰ্ণায়ক,ਗੈਰ-ਜ਼ੀਰੋ ਨਿਰਧਾਰਕ
বা পৰিপূৰক গেট,ਜਾਂ ਪੂਰਕ ਦਰਵਾਜ਼ੇ
"স্বাভাৱিক, স্বাভাৱিক, মানক, স্বাভাৱিক, স্বাভাৱিক, স্বাভাৱিক, স্বাভাৱিক","ਆਮ, ਕੁਦਰਤੀ, ਮਿਆਰੀ, ਆਮ, ਆਮ, ਆਮ, ਆਮ"
স্বাভাৱিক ত্বৰণ,ਆਮ ਪ੍ਰਵੇਗ
স্বাভাৱিক কোণ,ਆਮ ਕੋਣ
স্বাভাৱিক বক্ৰ,ਆਮ ਕਰਵ
স্বাভাৱিক ঘনত্বৰ কাৰ্য্য,ਆਮ ਘਣਤਾ ਫੰਕਸ਼ਨ
স্বাভাৱিক বিতৰণ,ਆਮ ਵੰਡ
স্বাভাৱিক বিতৰণ ফলন,ਆਮ ਵੰਡ ਫੰਕਸ਼ਨ
মেট্ৰিক্সৰ স্বাভাৱিক ৰূপ,ਮੈਟ੍ਰਿਕਸ ਦਾ ਸਧਾਰਨ ਰੂਪ
স্বাভাৱিক কম্পাঙ্ক,ਆਮ ਬਾਰੰਬਾਰਤਾ
স্বাভাৱিক বক্ৰ,ਸਧਾਰਣ ਕਰਵ
স্বাভাৱিককৃত ভাসমান বিন্দু সংখ্যা,ਸਧਾਰਣ ਫਲੋਟਿੰਗ ਪੁਆਇੰਟ ਨੰਬਰ
নৰ্মেলাইজাৰ,ਸਧਾਰਣ ਕਰਨ ਵਾਲਾ
স্বাভাৱিক মেট্ৰিক্স,ਆਮ ਮੈਟ੍ਰਿਕਸ
সাধাৰণ সম্ভাৱনা বক্ৰ,ਆਮ ਸੰਭਾਵਨਾ ਵਕਰ
স্বাভাৱিক সম্ভাৱনা বিতৰণ,ਆਮ ਸੰਭਾਵਨਾ ਵੰਡ
"সাধাৰণ উপগোট, নিৰ্দিষ্ট উপগোট","ਆਮ ਉਪ-ਸਮੂਹ, ਖਾਸ ਉਪ-ਸਮੂਹ"
প্ৰামাণিককৃত ৰৈখিক স্থান,ਮਿਆਰੀ ਰੇਖਿਕ ਸਪੇਸ
ভেক্টৰ মানদণ্ড,ਵੈਕਟਰ ਮਿਆਰੀ
"GATE নহয়, GATE নহয়","ਗੇਟ ਨਹੀਂ, ਗੇਟ ਨਹੀਂ"
নিশাৰ ঘন সমষ্টি,ਰਾਤ ਦਾ ਸੰਘਣਾ ਸਮੁੱਚਾ
শূন্য অনুমান,ਨਲ ਪਰਿਕਲਪਨਾ
শূন্য মেট্ৰিক্স,ਜ਼ੀਰੋ ਮੈਟ੍ਰਿਕਸ
খালী ছেট,ਖਾਲੀ ਸੈੱਟ
শূন্য ভেক্টৰ,ਜ਼ੀਰੋ ਵੈਕਟਰ
সংখ্যা,ਗਿਣਤੀ
সংখ্যা অক্ষ,ਨੰਬਰ ਧੁਰਾ
সংখ্যা ব্যৱস্থা,ਨੰਬਰ ਸਿਸਟਮ
"সংখ্যাগত (নং), সংখ্যাগত (V.)","ਸੰਖਿਆਤਮਕ (adj.), ਸੰਖਿਆਤਮਕ (v.)"
"সংখ্যা কৰা, সংখ্যা কৰা","ਨੰਬਰ ਨੂੰ, ਨੰਬਰ ਨੂੰ"
অংশ,ਭਾਗ
সংখ্যাগত সহগ,ਸੰਖਿਆਤਮਕ ਗੁਣਾਂਕ
সংখ্যাগত গণনা,ਸੰਖਿਆਤਮਕ ਗਣਨਾ
সংখ্যাগত পাৰ্থক্য,ਸੰਖਿਆਤਮਕ ਅੰਤਰ
সংখ্যাগত পদ্ধতি,ਸੰਖਿਆਤਮਕ ਢੰਗ
"n-ভেক্টৰ, n-ভেক্টৰ","n-ਵੈਕਟਰ, n-ਵੈਕਟਰ"
n-ভেক্টৰ স্থান,n-ਵੈਕਟਰ ਸਪੇਸ
"বস্তু, শৰীৰ, বস্তু","ਵਸਤੂ, ਸਰੀਰ, ਵਸਤੂ"
বস্তুনিষ্ঠ কাৰ্য্য,ਉਦੇਸ਼ ਫੰਕਸ਼ਨ
"তিৰ্যক, তিৰ্যক","ਤਿਰਛੀ, ਤਿਰਛੀ"
তিৰ্যক asymptote,oblique asymptote
তিৰ্যক অক্ষ,oblique ਧੁਰਾ
"ক্ৰছ ছেকচন, ক্ৰছ ছেকচন","ਕਰਾਸ ਭਾਗ, ਕਰਾਸ ਭਾਗ"
পৰ্যবেক্ষণ,ਨਿਰੀਖਣ
পৰ্যবেক্ষণ কৰা কম্পাঙ্ক,ਦੇਖਿਆ ਗਿਆ ਬਾਰੰਬਾਰਤਾ
অস্পষ্ট কোণ,ਮੋਟਾ ਕੋਣ
অষ্টভুজ,ਅੱਠਭੁਜ
অষ্টভুজ,ਅੱਠਭੁਜ
অক্টল ব্যৱস্থা,octal ਸਿਸਟਮ
অক্টেন্ট,octant
অস্বাভাৱিক,ਅਜੀਬ
অসমতাপূৰ্ণ বক্ৰ,ਅਸਮਿਤ ਵਕਰ
অদ্ভুত সংখ্যা,ਅਜੀਬ ਸੰਖਿਆ
অদ্ভুত ক্ৰমবিন্যাস,ਅਜੀਬ ਕ੍ਰਮਵਾਰ
অদ্ভুত বহুপদ,ਅਜੀਬ ਬਹੁਪਦ
"ogive, পাইলন","ogive, pylon"
একাকী সংগঠন,ਇਕੱਲੇ ਐਸੋਸੀਏਸ਼ਨ
এক-এটা কাৰ্য্য,ਇੱਕ-ਇੱਕ ਫੰਕਸ਼ਨ
একক মানচিত্ৰ,ਸਿੰਗਲ ਨਕਸ਼ਾ
একমুখী শ্ৰেণীবিভাজন,ਇੱਕ ਤਰਫਾ ਵਰਗੀਕਰਨ
ওভাৰলেপ মানচিত্ৰ,ਓਵਰਲੈਪ ਨਕਸ਼ਾ
"খোলা, খোলা (v.)","ਖੁੱਲਾ, ਖੁੱਲਾ (v.)"
মুকলি গোলক,ਖੁੱਲਾ ਗੋਲਾ
মুকলি ব্যৱধান,ਖੁੱਲਾ ਅੰਤਰਾਲ
মুকলি অৰ্ধৰেখা,ਓਪਨ ਸੈਮੀਲਾਈਨ
খোলা ছেট,ਓਪਨ ਸੈੱਟ
অপাৰেটিং,ਓਪਰੇਟਿੰਗ
অপাৰেচন বিজ্ঞান,ਓਪਰੇਸ਼ਨ ਵਿਗਿਆਨ
অপাৰেচন বিজ্ঞান,ਓਪਰੇਸ਼ਨ ਵਿਗਿਆਨ
"অপাৰেটৰ, অপাৰেটৰ, অপাৰেটৰ","ਆਪਰੇਟਰ, ਆਪਰੇਟਰ, ਆਪਰੇਟਰ"
বিপৰীত কোণ,ਉਲਟ ਕੋਣ
বিপৰীত পৰিঘটনা,ਉਲਟ ਘਟਨਾ
অনুকূল ভিত্তি সামঞ্জস্যপূৰ্ণ সমাধান,ਅਨੁਕੂਲ ਅਧਾਰ ਇਕਸਾਰ ਹੱਲ
অনুকূল অৱস্থা,ਸਰਵੋਤਮ ਸਥਿਤੀ
অনুকূল আউটপুট আকাৰ,ਸਰਵੋਤਮ ਆਉਟਪੁੱਟ ਆਕਾਰ
অনুকূল মূল্য,ਸਰਵੋਤਮ ਮੁੱਲ
"অনুকূল, অনুকূল","ਸਰਵੋਤਮ, ਸਰਵੋਤਮ"
শ্ৰেণী,ਕਲਾਸ
"ক্ৰম, ক্ৰম, শক্তি, মূলক, গোট সংখ্যা","ਆਰਡਰ, ਆਰਡਰ, ਪਾਵਰ, ਰੈਡਿਕਸ, ਗਰੁੱਪ ਨੰਬਰ"
অৰ্ডাৰ দিয়া জোৰা,ਆਰਡਰ ਕੀਤਾ ਜੋੜਾ
"সজাই থোৱা ছেট, সজাই থোৱা ছেট","ਕ੍ਰਮਬੱਧ ਸੈੱਟ, ਕ੍ਰਮਬੱਧ ਸੈੱਟ"
"সজাই পৰাই তোলা, সজাই পৰাই তোলা","ਛਾਂਟਣਾ, ਛਾਂਟਣਾ"
"নিৰ্ণায়কৰ ক্ৰম, নিৰ্ণায়কৰ ক্ৰম","ਨਿਰਣਾਇਕ ਦਾ ਹੁਕਮ, ਨਿਰਣਾਇਕ ਦਾ ਹੁਕਮ"
গ্ৰুপ গ্ৰেড,ਗਰੁੱਪ ਗ੍ਰੇਡ
মেট্ৰিক্সৰ ক্ৰম,ਮੈਟ੍ਰਿਕਸ ਦਾ ਕ੍ਰਮ
মৌলৰ গোট,ਤੱਤਾਂ ਦਾ ਸਮੂਹ
অৱভেদ্য সমীকৰণৰ ক্ৰম,ਅੰਤਰ ਸਮੀਕਰਨ ਦਾ ਕ੍ਰਮ
অপাৰেচন ক্ৰম,ਓਪਰੇਸ਼ਨ ਕ੍ਰਮ
শূন্য ক্ৰম,ਜ਼ੀਰੋ ਆਰਡਰ
সাধাৰণ সংখ্যা,ਆਰਡੀਨਲ ਨੰਬਰ
সৰল অৱভেদ্য সমীকৰণ,ਸਧਾਰਨ ਅੰਤਰ ਸਮੀਕਰਨ
শ্ৰেণী,ਗ੍ਰੇਡ
অভিযোজন ক্ষমতা,ਅਨੁਕੂਲਤਾ
অভিবিন্যাস,ਸਥਿਤੀ
পৃষ্ঠা অভিমুখীতা,ਪੰਨਾ ਸਥਿਤੀ
"উৎপত্তি, উৎপত্তি, উৎপত্তি","ਮੂਲ, ਮੂਲ, ਮੂਲ"
উৎপত্তিৰ বিন্দু,ਮੂਲ ਬਿੰਦੂ
মেৰ পোৱালিৰ কেন্দ্ৰ,ਲੇਲੇ ਸੈਂਟਰ
"উলম্ব কৌণিক, লম্ব","ਲੰਬਕਾਰੀ ਕੋਣੀ, ਲੰਬਵਤ"
অৰ্থগনেল অক্ষ,orthogonal ਧੁਰਾ
লেম্বিক পৰিয়াল,ਲੰਬਿਕ ਪਰਿਵਾਰ
"লুম্বিক গ্ৰুপ, লুম্বিক গ্ৰুপ","Lumbik Group, Lumbik Group"
অৰ্থগনেলিটি অৱস্থা,orthogonality ਸਥਿਤੀ
সংগঠন,ਗਤੀਸ਼ੀਲਤਾ
অৰ্থগনেল মেট্ৰিক্স,ਆਰਥੋਗੋਨਲ ਮੈਟ੍ਰਿਕਸ
"অৰ্থনৰ্মেল, স্বাভাৱিক অৰ্থনৰ্মেল","ਆਰਥੋਨਰਮਲ, ਸਧਾਰਣ ਆਰਥੋਨਰਮਲ"
সাধাৰণ উলম্ব ভিত্তি,ਸਧਾਰਣ ਲੰਬਕਾਰੀ ਅਧਾਰ
দোলন,ਓਸਿਲੇਸ਼ਨ
কাৰ্য্যৰ দোলন,ਫੰਕਸ਼ਨ ਦਾ oscillation
দোলনীয় কাৰ্য্য,oscillatory ਫੰਕਸ਼ਨ
আসলেশি,asleshi
বাহ্যিক উৎপাদন,ਬਾਹਰੀ ਉਤਪਾਦ
"আউটপুট, আউটপুট, আউটপুট, আউটফ্ল&#39;","ਆਉਟਪੁੱਟ, ਆਉਟਪੁੱਟ, ਆਉਟਪੁੱਟ, ਆਊਟਫਲੋ"
অতি নিৰ্ধাৰিত সত্তা,ਵੱਧ ਨਿਰਧਾਰਤ ਹਸਤੀ
যোৰযুক্ত তুলনা,ਜੋੜਾਬੱਧ ਤੁਲਨਾ
সংযুক্ত বিচ্ছিন্ন,ਜੋੜੇ ਟੁੱਟ ਗਏ
দম্পতী স্বাধীন,ਜੋੜਾ ਸੁਤੰਤਰ
সমান্তৰাল বল,ਸਮਾਂਤਰ ਬਲ
সমান্তৰাল চতুৰ্ভুজ,ਪੈਰੇਲਲੋਗ੍ਰਾਮ
বল সমান্তৰাল চতুৰ্ভুজ,ਪੈਰਲਲੋਗ੍ਰਾਮ ਬਲ
বেগ সমান্তৰাল,ਵੇਗ ਸਮਾਨਾਂਤਰ
সমান্তৰাল চতুৰ্ভুজ,ਪੈਰੇਲਲੋਗ੍ਰਾਮ
"প্ৰাচল, আন্তঃবিচ্ছেদ অনুপাত, প্ৰাচল","ਪੈਰਾਮੀਟਰ, ਇੰਟਰਸੈਕਸ਼ਨ ਅਨੁਪਾਤ, ਪੈਰਾਮੀਟਰ"
অমান্য,ਗੈਰ-ਮਿਆਰੀ
বিতৰণ প্ৰাচল,ਵੰਡ ਪੈਰਾਮੀਟਰ
প্ৰাচল,ਪੈਰਾਮੀਟਰ
প্ৰাচল স্থানাংক,ਪੈਰਾਮੀਟਰ ਕੋਆਰਡੀਨੇਟਸ
পেৰামেট্ৰিক বক্ৰ,ਪੈਰਾਮੀਟ੍ਰਿਕ ਕਰਵ
