Bengali,Punjabi
পরিবহন মাটি,ਮਿੱਟੀ ਨੂੰ ਲਿਜਾਣਾ
ট্রান্সপসন,ਟ੍ਰਾਂਸਪੋਸੋਨ
ট্রান্সভার্স নিকাশী,ਟ੍ਰਾਂਸਵਰਸ ਡਰੇਨੇਜ
ফাঁদ ফসল,ਫਸਲਾਂ ਦੀਆਂ ਫਸਲਾਂ
ট্র্যাশিং,ਰੱਦੀ
চিকিত্সা,ਇਲਾਜ
গাছের ফসল,ਰੁੱਖ ਦੀ ਫਸਲ
গাছের আংটি,ਲੜੀ ਰਿੰਗ
ট্রায়াল,ਮੁਕੱਦਮਾ
ট্রিকল সেচ,ਟ੍ਰਿਕਲ ਸਿੰਚਾਈ
ট্রিগার ফ্যাক্টর,ਟਰਿੱਗਰ ਕਾਰਕ
ট্রিপলয়েড,ਟ੍ਰਿਪਲਲਾਈਡ
ট্রিপল ক্রপিং,ਟ੍ਰਿਪਲ ਫਸਲ
ট্রফিক পর্যায়ে,ਟ੍ਰੋਫਿਕ ਪੱਧਰ
ট্রপিক আন্দোলন,ਟ੍ਰੌਪਿਕ ਲਹਿਰਾਂ
ক্রান্তীয় অঞ্চল,ਖੰਡੀ ਖੇਤਰ
ট্রপিজম,ਟ੍ਰੋਪਿਜ਼ਮ
সত্য ঘনত্ব,ਸੱਚੀ ਘਣਤਾ
সত্য হজমতা,ਸੱਚੀ ਹਜ਼ਮ
কাটা প্রোফাইল,ਛਾਂਟੀ ਹੋਈ ਪਰੋਫਾਈਲ
কাটা মাটি,ਕੱਟਿਆ ਹੋਇਆ ਮਿੱਟੀ
সুনামি,ਸੁਨਾਮੀ
কন্দ ফসল,ਕੰਦ ਦੀਆਂ ਫਸਲਾਂ
কন্দ,ਕੰਦ
টিউমার,ਟਿ or ਮਰ
মাটির ছোঁয়া,ਮਿੱਟੀ ਦੀ ਬੁਕਨ
টুন্ড্রা,ਟੁੰਡਰਾ
টার্ফ,ਮੈਦਾਨ
তুরগিড,Turgid
তুরগর আন্দোলন,ਕਠੋਰ ਅੰਦੋਲਨ
টার্গোর চাপ,ਕਠੋਰ ਦਬਾਅ
তুরগর,ਕਠੋਰ
টার্নার এর সিন্ড্রোম,ਟਰਨਰ ਦਾ ਸਿੰਡਰੋਮ
প্রকার (উদ্ভিদ),ਕਿਸਮ (ਪੌਦਾ)
টাইপ আই ত্রুটি,ਟਾਈਪ I ਗਲਤੀ
টাইপ II ত্রুটি,ਟਾਈਪ II ਗਲਤੀ
টাইফুন,ਟਾਈਫੂਨ
তেঁতুল,ਇਮਲੀ
তারাগন,ਟਾਰਗੋਨ
মন্দির বা প্যাগোডা গাছ,ਮੰਦਰ ਜਾਂ ਪਗੋਡਾ ਰੁੱਖ
থিসল,ਥੀਮ
থুজা,ਥੂਜਾ
থাইম,ਥਾਈਮ
তামাক,ਤੰਬਾਕੂ
টমেটো,ਟਮਾਟਰ
দুঃখের গাছ,ਦੁੱਖ ਦਾ ਰੁੱਖ
ট্রিটিকাল,ਟ੍ਰਾਈਟਿਕਲ
শিঙা ভাইন,ਟਰੰਪਟ ਵੇਲ
টিউবারোজ,ਤਿਕੋਜ਼
হলুদ,ਰੁੜਨਾ
শালগম,ਕੜਾਹੀ
টাইফা (ভারতীয় রিড গদা),ਟਾਫਾ (ਭਾਰਤੀ ਰੀਡ ਮਾਜ਼)
চা মশা,ਚਾਹ ਮੱਛਰ
টার্মিটস (সাদা পিঁপড়া),ਨਾਮਿਤ (ਚਿੱਟਾ ਕੀੜੀ)
থ্রিপস,Thpers
আল্ট্রাসেন্ট্রিফিউগেশন,ਅਲਟਰੇਕੈਂਟ੍ਰਿਫੇਸ਼ਨ
আল্ট্রাসাউন্ড,ਅਲਟਰਾਸਾਉਂਡ
উম্বল,ਅੰਬੈਲ
অবিচ্ছিন্ন,ਗੈਰ-ਰਹਿਤ
ফলস্বরূপ,ਬੇਕਾਰ
অবিচ্ছিন্ন,ਯੂਨੀਵੈਲੈਂਟ
ইউনিভার্সাল জেনেটিক কোড,ਯੂਨੀਵਰਸਲ ਜੈਨੇਟਿਕ ਕੋਡ
ইউনিভার্সাল মাটি ক্ষতির সমীকরণ,ਯੂਨੀਵਰਸਲ ਮਿੱਟੀ ਦੇ ਨੁਕਸਾਨ ਦੇ ਸਮੀਕਰਨ
অসম্পৃক্ত ফ্যাটি অ্যাসিড,ਅਸੰਤੁਸ਼ਟ ਫੈਟੀ ਐਸਿਡ
উঁচু ভাত,ਉੱਪਰਲੇ ਚਾਵਲ
উর্ধ্বভূমি,ਉਪ
আরবান কম্পোস্ট,ਸ਼ਹਿਰੀ ਖਾਦ
ইউরিয়া,ਯੂਰੀਆ
ইউরিজ,Urease
উলা ঘাস,ਉਲਲਾ ਘਾਹ
ভ্যাকসিন,ਟੀਕਾ
ভ্যাকুওল,ਵੈੱਕਲੂਓਲ
মূল্য সংযোজন কৃষি,ਮੁੱਲ-ਸ਼ਾਮਲ ਖੇਤੀਬਾੜੀ
মূল্য সংযোজন পণ্য,ਮੁੱਲ ਸ਼ਾਮਲ ਉਤਪਾਦ
মান সংযোজন,ਮੁੱਲ ਜੋੜਨਾ
মান ব্যয় অনুপাত,ਮੁੱਲ ਦੀ ਕੀਮਤ ਦਾ ਅਨੁਪਾਤ
ভ্যাম (ভেসিকুলার আরবাসকুলার),ਵੋਮ (ਵੇਸਿਕੂਲਰ ਆਰਬੌਸਕੂਲਰ)
বাষ্প তাপ চিকিত্সা,ਭਾਫ ਹੀਟ ਇਲਾਜ
বাষ্প চাপ,ਭਾਫ਼ ਦਾ ਦਬਾਅ
পরিবর্তনশীল খরচ,ਵੇਰੀਏਬਲ ਲਾਗਤ
পরিবর্তনশীল জিন,ਵੇਰੀਏਬਲ ਜੀਨ
পরিবর্তনশীল হার প্রযুক্তি,ਵੇਰੀਏਬਲ ਰੇਟ ਟੈਕਨੋਲੋਜੀ
বৈকল্পিক,ਪਰਿਵਰਤਨ
বিভিন্নতা,ਪਰਿਵਰਤਨ
বিভিন্ন,ਕਈ ਕਿਸਮਾਂ
ভেক্টর,ਵੈਕਟਰ
গাছপালা,ਬਨਸਪਤੀ
উদ্ভিদ অবক্ষয়,ਬਨਸਪਤੀ ਵਿਗਾੜ
উদ্ভিদ বাধা,ਬਨਸਪਤੀ ਰੁਕਾਵਟ
উদ্ভিজ্জ কভার,ਬਨਸਪਤੀ ਕਵਰ
উদ্ভিদ প্রচার,ਬਨਸਪਤੀ ਪ੍ਰਸਾਰ
উদ্ভিজ্জ পর্যায়,ਬਨਸਪਤੀ ਪੜਾਅ
ভেনেশন,ਜ਼ਹਿਰ
সিঁদুর,ਕੁਰਬਾਨ
ভার্মিকম্পস্ট,ਵਰਮੀਕੰਪਸਟ
ভার্নালাইজেশন,ਗੈਰ ਕਾਨੂੰਨੀਕਰਨ
উল্লম্ব mulching,ਲੰਬਕਾਰੀ ਮਲਚਿੰਗ
ভার্টিসল,ਵਰਲਿਸੋਲ
কার্যক্ষমতা (বীজ),ਵਿਵਹਾਰਕਤਾ (ਬੀਜ)
দ্রাক্ষালতা,ਵੇਲ
ভিনেগার,ਸਿਰਕਾ
ভাই জিন,ਵੀਰ ਜੀਨ
ভার্জিন ল্যান্ড,ਕੁਆਰੀ ਜ਼ਮੀਨ
কুমারী মাটি,ਕੁਆਰੀ ਮਿੱਟੀ
ভাইরুলেন্স,ਭੁਲੱਕੜ
ভাইরাস,ਵਾਇਰਸ
ভাইরাস কোট প্রোটিন,ਵਾਇਰਸ ਕੋਟ ਪ੍ਰੋਟੀਨ
ভাইরাস সূচক,ਵਾਇਰਸ ਇੰਡੈਕਸਿੰਗ
সান্দ্রতা,ਲੇਸ
দৃশ্যমান বিকিরণ,ਵੇਖਣਯੋਗ ਰੇਡੀਏਸ਼ਨ
ভিটামিন,ਵਿਟਾਮਿਨ
ভিটিকালচার,ਵਿਟਿਕਲਚਰ
Viviparous,ਵਿਵੇਕ
শূন্য স্থান,ਵੋਇਡ ਸਪੇਸ
উদ্বায়ী,ਅਸਥਿਰਾਈਜ਼ੇਸ਼ਨ
স্বেচ্ছাসেবক উদ্ভিদ,ਵਲੰਟੀਅਰ ਪੌਦੇ
ভ্যানিলা,ਵਨੀਲਾ
ভেটিভার,ਵੀਕ
ভেটেরিনিয়ান ডাক্তার,ਵੈਟਰਨਨੀਅਨ ਡਾਕਟਰ
ভাইরোলজিস্ট,ਵਾਇਰਲੋਜਿਸਟ
বেতন,ਉਜਰਤ
উষ্ণ রক্তাক্ত প্রাণী,ਗਰਮ ਖੂਨ ਵਾਲੇ ਜਾਨਵਰ
বর্জ্য ব্যবস্থাপনা,ਰਹਿੰਦ-ਖੂੰਹਦ ਪ੍ਰਬੰਧਨ
জঞ্জাল জমি,ਕੂੜੇਦਾਨ
জল প্রয়োগ দক্ষতা,ਪਾਣੀ ਦੀ ਵਰਤੋਂ ਕੁਸ਼ਲਤਾ
জলের আবেদন হার,ਵਾਟਰ ਐਪਲੀਕੇਸ਼ਨ ਰੇਟ
জল ভারসাম্য,ਪਾਣੀ ਦਾ ਸੰਤੁਲਨ
জল সংযোগ,ਪਾਣੀ ਦਾ ਸੰਵਾਦ
জল সংরক্ষণ,ਵਾਟਰ ਸੇਵਨਵੇਸ਼ਨ
জল খরচ,ਪਾਣੀ ਦੀ ਖਪਤ
জল পরিবহনের দক্ষতা,ਪਾਣੀ ਦੇ ਕੰਪੀਨੀਸ ਕੁਸ਼ਲਤਾ
জল সংস্কৃতি,ਵਾਟਰ ਸਭਿਆਚਾਰ
জলের ঘাটতি,ਪਾਣੀ ਦਾ ਘਾਟਾ
জল বিতরণ দক্ষতা,ਪਾਣੀ ਵੰਡ ਕੁਸ਼ਲਤਾ
জল শুল্ক,ਪਾਣੀ ਦੀ ਡਿ duty ਟੀ
জল ফুরো,ਪਾਣੀ ਦੀ ਫੁਰੋ
জলের গেটস,ਪਾਣੀ ਦੇ ਦਰਵਾਜ਼ੇ
জল লগিং,ਪਾਣੀ ਦੀ ਲਾਗ
পানি ব্যবস্থাপনা,ਪਾਣੀ ਪ੍ਰਬੰਧਨ
ফসলের জলের প্রয়োজনীয়তা,ਫਸਲਾਂ ਦੀ ਪਾਣੀ ਦੀ ਜ਼ਰੂਰਤ
জলের স্যাচুরেশন ঘাটতি,ਪਾਣੀ ਦੀ ਸੰਤ੍ਰਿਪਤ ਘਾਟਾ
পানির টেবিল,ਪਾਣੀ ਦਾ ਟੇਬਲ
জল ব্যবহারের দক্ষতা,ਪਾਣੀ ਦੀ ਵਰਤੋਂ ਕੁਸ਼ਲਤਾ
জলের ফলন,ਪਾਣੀ ਦਾ ਝਾੜ
পানি ফসল,ਪਾਣੀ ਦੀ ਕਟਾਈ
জলাশয়,ਵਾਟਰਡ
জলাশয় ব্যবস্থাপনা,ਵਾਟਰਸ਼ੈਡ ਪ੍ਰਬੰਧਨ
জলাশয় চিকিত্সা,ਵਾਟਰਡ ਇਲਾਜ
ওয়াটারশেড-ভিত্তিক সিস্টেম,ਵਾਟਰਡ-ਅਧਾਰਤ ਸਿਸਟਮ
জলপথ,ਜਲ ਮਾਰਗ
তরঙ্গ দৈর্ঘ্য,ਵੇਵ-ਲੰਬਾਈ
ওয়াক্সিং,ਵੈਕਸਿੰਗ
আবহাওয়া,ਮੌਸਮ
আবহাওয়া,ਮੌਸਮ
গাঁজা,ਬੂਟੀ
আগাছা নিয়ন্ত্রণ,ਬੂਟੀ ਨਿਯੰਤਰਣ
আগাছা নিয়ন্ত্রণ দক্ষতা,ਬੂਟੀ ਨਿਯੰਤਰਣ ਕੁਸ਼ਲਤਾ
আগাছা নির্মূল,ਤਲਾਅ
আগাছা সূচক,ਵੇਡ ਇੰਡੈਕਸ
পশ্চিমা শোষক,ਪੱਛਮੀ ਧੱਕਾ
আগাছা বর্ণালী,ਬੂਟੀ ਸਪੈਕਟ੍ਰਮ
আগাছা,ਬੂਟੀ
ভেজা-বাল্ব হতাশা,ਗਿੱਲੇ-ਬਲਬ ਉਦਾਸੀ
ভেজা-বাল্ব তাপমাত্রা,ਗਿੱਲੇ-ਬੱਲਬ ਦਾ ਤਾਪਮਾਨ
ভেজা-বাল্ব থার্মোমিটার,ਗਿੱਲੇ-ਬੱਲਬ ਥਰਮਾਮੀਟਰ
জলাভূমি,ਵੈਲਲੈਂਡ
ভেজা রোপণ,ਗਿੱਲੇ ਲਾਉਣਾ
আর্দ্র ঋতু,ਗਿੱਲੇ ਮੌਸਮ
ভেজা বীজ,ਗਿੱਲੀ ਬੀਜਣਾ
ভেজা বছর,ਗਿੱਲੇ ਸਾਲ
ওয়েটেবল পাউডার,ਗਿੱਲੀ ਪਾ powder ਡਰ
ভেজা এজেন্ট,ਗਿੱਲਾ ਏਜੰਟ
ঘূর্ণায়মান সাইক্রোমিটার,ਚੱਕਰ ਲਗਾਉਣ ਵਾਲੇ ਮਨੋਵਿਟਰੋਮੀਟਰ
সাদা বিপ্লব,ਵ੍ਹਾਈਟ ਇਨਕਲਾਬ
পুরো খামার বিশ্লেষণ,ਪੂਰਾ ਫਾਰਮ ਵਿਸ਼ਲੇਸ਼ਣ
পুরো খামার পদ্ধতির,ਪੂਰੀ ਖੇਤ ਪਹੁੰਚ
বিস্তৃত অভিযোজনযোগ্যতা,ਵਿਸ਼ਾਲ ਅਨੁਕੂਲਤਾ
উইল্টিং পয়েন্ট,ਵਿਲਿੰਗ ਪੁਆਇੰਟ
বাতাস বিরতি,ਹਵਾ ਬਰੇਕ
বায়ু শক্তি,ਹਵਾ ਦੀ energy ਰਜਾ
বায়ু ক্ষয়,ਹਵਾ ਦਾ ro ਾਹ
বায়ু উত্পাদন,ਹਵਾ ਜਨਰੇਸ਼ਨ
উইন্ড মিল,ਵਿੰਡ ਮਿੱਲ
বায়ু শক্তি,ਹਵਾ ਦੀ ਸ਼ਕਤੀ
বাতাসের গতি,ਹਵਾ ਦੀ ਗਤੀ
বায়ু স্ট্রিপ ক্রপিং,ਵਿੰਡ ਸਟ੍ਰਿਪ ਦੀ ਫਸਲ
বাতাসের বেগ,ਹਵਾ ਵੇਗ
বায়ু,ਹਵਾ
উইন্ড্রো,ਹਵਾ
উইন্ড্রওয়ার,ਵਿੰਡੋ
বায়ু পাখা,ਹਵਾ-ਵੇਨ
উইনওয়ার,ਵਿਨ
Winnowing,Winnow
ডুবে যাওয়া হাইপোথিসিস,ਭਿਆਨਕ ਕਲਪਨਾ
গর্ভ,ਕੁੱਖ
কাঠের ছাই,ਲੱਕੜ ਦਾ ਸੁਆਹ
কাঠ গ্যাস,ਲੱਕੜ ਦੀ ਗੈਸ
কাজ,ਕੰਮ
আখরোট,ਅਖਰੋਟ
জল ক্রেস,ਪਾਣੀ ਦੀ ਕ੍ਰੇਸ
যথোপযুক্ত সৃষ্টিকর্তা,ਪਾਣੀ ਦੀ ਹਰਕਤ
জল তরমুজ,ਤਰਬੂਜ
জল পুদিনা,ਪਾਣੀ ਦੀ ਟਕਸਾਲ
কাঁদছে উইলো,ਵਿਲੋ ਰੋਣਾ
পশ্চিম ভারতীয় মেহগনি,ਵੈਸਟ ਇੰਡੀਅਨ ਮਹੋਗਨੀ
গম,ਕਣਕ
সাদা ক্লোভার,ਚਿੱਟਾ ਕਲੋਵਰ
সাদা মুলবেরি,ਚਿੱਟਾ ਮਲਬੇ
সাদা পপিনেক,ਵ੍ਹਾਈਟ ਪੌਪਿਨਕ
সাদা উইলো,ਚਿੱਟਾ ਵਿਲੋ
বন্য মার্জোরিম,ਜੰਗਲੀ ਮਾਰਜੋਰਿਮ
বন্য ওট,ਜੰਗਲੀ ਓਟ
ডানাযুক্ত বিন,ਵਗਡ ਬੀਨ
শীতকালীন স্কোয়াশ,ਵਿੰਟਰ ਸਕੁਐਸ਼
উইথানিয়া,ਸੁਪਨਿਆ
"কাঠ সোরেল, অক্সালিস","ਲੱਕੜ ਦਾ ਸੋਰੇਲ, ਆਕਸੀਲਿਸ"
Wasp,वे wasp
তাঁতি পাখি,ਬੁਣੇ ਪੰਛੀ
উইভিল,ਵੀਵਿਲ
সাদা কুঁচকানো,ਵ੍ਹਾਈਟ ਗਰਪ
উলি এফিড,ਉੱਨੀ ਐਫੀਡ
জ্যানথিনুরিয়া,Xanthinuria
জ্যানথোফিল,ਜ਼ੈਨਥੋਫੀਲ
এক্স-ক্রোমোজোম,ਐਕਸ-ਕ੍ਰੋਮੋਸੋਮ
জেনিয়া,ਜ਼ੇਨੀਆ
জেরোডার্মা পিগমেন্টোসাম,ਜ਼ੀਰੋਡਰਮਾ ਪਿਗਮੈਂਟੋਸਮ
জেরোফাইট,ਜ਼ੀਰੋਫਾਈਟ
জেরোফিটিজম,ਜ਼ੀਰੋਫਾਈਟਿਜ਼ਮ
এক্স-রে বিচ্ছুরণ,ਐਕਸ-ਰੇ ਫੈਲਣਾ
জাইলেম,ਜ਼ੀਲੀਮ
জাইলোফাইট,ਜ਼ੋਲੋਫਾਈਟ
ওয়াই 'ট্রেলিস,ਵਾਈ 'ਟ੍ਰੇਲਿਸ
ওয়াই-ক্রোমোজোম,ਵਾਈ-ਕ੍ਰੋਮੋਸੋਮ
খামির,ਖਮੀਰ
খামির নিষ্কাশন,ਖਮੀਰ ਐਬਸਟਰੈਕਟ
হলুদ বিপ্লব,ਪੀਲਾ ਇਨਕਲਾਬ
হলুদ,ਪੀਲਾ
ফলন উপাদান,ਉਪਜ ਭਾਗ
ফলন পর্যবেক্ষণ,ਉਪਜ ਦੀ ਨਿਗਰਾਨੀ
ফলন সম্ভাবনা,ਪੈਦਾਵਾਰ ਸੰਭਾਵਨਾ
ফলন স্থায়িত্ব,ਉਪਜ ਸਥਿਰਤਾ
কুসুম,ਯੋਕ
হলুদ বেরিড নাইটশেড,ਯੈਲੋ ਬਰਡਸ ਨਾਈਟਸਮ
হলুদ মাইরোবালান,ਪੀਲੇ ਮਾਇਰੋਬੇਨ
জায়েদ,ਜ਼ੈਦ
জেড-ক্রোমোজোম,ਜ਼ੈਡ-ਕ੍ਰੋਮੋਸੋਮ
জেড-ডিএনএ,ਜ਼ੈਡ-ਡੀ ਐਨ ਏ
জাটিন,ਜ਼ੀਟਿਨ
জিরো এনার্জি কুল চেম্বার,ਜ਼ੀਰੋ energy ਰਜਾ ਠੰਡਾ ਚੈਂਬਰ
শূন্য চাষ,ਜ਼ੀਰੋ ਖੇਤ
শূন্য সহনশীলতা,ਜ਼ੀਰੋ ਸਹਿਣਸ਼ੀਲਤਾ
দস্তা ঘাটতি,ਜ਼ਿੰਕ ਦੀ ਘਾਟ
দস্তা আঙুলের প্রোটিন,ਜ਼ਿੰਕ ਫਿੰਗਰ ਪ੍ਰੋਟੀਨ
জিংকেটেড ইউরিয়া,ਜ਼ਿੰਤਸਤ ਯੂਰੀਆ
জোনা পেলুসিডা,ਜ਼ੋਨਾ ਪਲੇਸਕਡਾ
জোফিলি,ਜ਼ੋਪਲੀਲੀ
জুপ্ল্যাঙ্কটন,ਜ਼ੂਪਲੈਂਕਟਨ
জাইগোট,Zygote
জাইগোটিক মারাত্মক জিন,Zygotic ਨਹਿਰਦਾਰ ਜੀਨ
জ্যানথোফিলাম,Zanthophylum
প্রাণিবিদ,ਜੀਵ ਵਿਗਿਆਨੀ
