Telugu,Kannada
సేవా రికార్డు,ಸೇವೆಯ ದಾಖಲೆ
సహాయం,ಪಂಥಿ
కోలుకోండి,ಗುಣಮುಖರಾಗಲು
రికవరీ,ಚೇತರಿಕೆ
వినోదం,ಮನರಂಜನೆ
నియామకం,ಸೇರಿಸು
నియామక అధికారం,ನೇಮಕಾತಿ ಅಧಿಕಾರ
నియామక,ನೇಮಕಾತಿ
నియామక నియమాలు,ನೇಮಕಾತಿ ನಿಯಮಗಳು
సరిదిద్దడం,ಸರಿಪಡಿಸುವುದು
పునరావృత,ಮರುಕಳಿಸುವ
రీడీమ్,ಪುನಃ ಗ್ರಹಿಸು
విముక్తి,ವಿಮೋಚನೆ
మళ్ళించబడింది,ಪುನರ್ನಿರ್ದೇಶನ
పరిష్కారం,ಪರಿಹರಿಸು
RedRessal,ಪರಿಹಾರ
ఎరుపు-టాపిజం,Redಾಯಾಪು
తగ్గింపు,ಕಡಿತ
అనవసరమై,ಅನಗತ್ಯ
తిరిగి ఉపాధి,ಪುನಃ ಉದ್ಯೋಗ
రీ-ఎంట్రీ,ಪುನರ್-ಪ್ರವೇಶ
చూడండి,ಉಲ್ಲೇಖಿಸು
సూచన,ಉಲ್ಲೇಖ
రెఫరల్,ಉಲ್ಲೇಖಿತ
పే యొక్క రీఫిక్సేషన్,ವೇತನದ ಮರುಹೊಂದಿಸುವಿಕೆ
సంస్కరణ,ಸುಧಾರಿಸು
కల్పించుకోకుండా,ನಿಂದ ದೂರವಿರಿ
రిఫ్రెష్మెంట్,ಉಲ್ಲಾಸ
వాపసు,ಮರುಪಾವತಿ
తిరిగి చెల్లించదగినది,ಮರುಪಾವತಿಮಾಡಬಹುದಾದ
తిరస్కరణ,ನಿರಾಕರಣೆ
తిరస్కరించండి,ನಿರಾಕರಿಸು
సెలవు నిరాకరించారు,ರಜೆ ನಿರಾಕರಿಸಲಾಗಿದೆ
తిరస్కరణ,ನಿರಾಕರಣೆ
గురించి,ಪರಿಗಣಿಸು
ప్రాంతం,ಪ್ರದೇಶ
ప్రాంతీయ,ಪ್ರಾದೇಶಿಕ
రిజిస్టర్,ನೋಂದಣಿ
నమోదు చేయబడింది,ನೋಂದಾಯಿಸಿದ
రిజిస్టర్డ్ ఆఫీస్,ನೋಂದಾಯಿತ ಕಚೇರಿ
అధికారాన్ని నమోదు చేస్తుంది,ಪ್ರಾಧಿಕಾರವನ್ನು ನೋಂದಾಯಿಸುವುದು
రిజిస్ట్రేషన్ ఫీజు,ನೋಂದಣಿ ಶುಲ್ಕ
సభ్యత్వ నమోదుపత్రం,ನೋಂದಣಿ ಫಾರ್ಮ್
రిజిస్ట్రీ,ನೋಂದಣಿ
చింతిస్తున్నాము,ವಿಷಾದ
తిరిగి సమూహపరచడం,ಮರುಸಂಗ್ರಹಿಸುವುದು
రెగ్యులర్,ನಿಯಮಿತ
రెగ్యులర్ కేడర్,ನಿಯಮಿತ ಕೇಡರ್
రెగ్యులరైజేషన్,ಕ್ರಮಬದ್ಧಗೊಳಿಸುವಿಕೆ
సాధారణ సేవ,ನಿಯಮಿತ ಸೇವೆ
నిబంధనలు,ನಿಯಮಗಳು
పునరావాసం,ಪುನರ್ವಸತಿ
రిహార్సల్,ಪುನರುತ್ಪಾದನ
రీయింబర్స్,ಮರುಪಾವತಿ
పున in స్థాపన,ಪುನಃ ಸ್ಥಾಪಿಸು
పునరుద్ఘాటించిన,ಪುನರುಚ್ಚರಿಸು
తిరస్కరించండి,ತಿರಸ್ಕಾರ
తిరస్కరణ,ತಿರಸ್ಕಾರ
Reahinder,ಪ್ರತಿಷ್ಠಾಪಿಸು
సంబంధం,ಸಂಬಂಧ
సాపేక్ష,ಸನ್ಯಾಸಿ
సాపేక్ష మదింపు,ಸಾಪೇಕ್ಷ ಮೌಲ್ಯಮಾಪನ
విశ్రాంతి,ವಿಶ್ರಾಂತಿ
నియమాల సడలింపు,ನಿಯಮಗಳ ವಿಶ್ರಾಂತಿ
విడుదల,ಬಿಡುಗಡೆ
విడుదల తారీఖు,ಬಿಡುಗಡೆಯ ದಿನಾಂಕ
సంబంధిత,ಪ್ರಸ್ತುತವಾದ
సంబంధిత పత్రాలు,ಸಂಬಂಧಿತ ಪತ್ರಿಕೆಗಳು
నమ్మదగినది,ವಿಶ್ವಾಸಾರ್ಹ
ఉపశమనం,ಪರಿಹಾರ
ఉపశమనం మరియు పునరావాసం,ಪರಿಹಾರ ಮತ್ತು ಪುನರ್ವಸತಿ
ఉపశమన జాబితా,ಪರಿಹಾರ ಪಟ್ಟಿ
ఉపశమన రచనలు,ಪರಿಹಾರ ಕಾರ್ಯಗಳು
ఉపశమనం,ತಣಿಸು
రిలీవర్,ಉಪಶಮನಕಾರ
విడిచిపెట్టడం,ತಣಿಸು
ఛార్జ్ యొక్క వదులు,ಚಾರ್ಜ್ ಅನ್ನು ತ್ಯಜಿಸುವುದು
పున oc స్థాపన,ಸ್ಥಳಾಂತರ
అయిష్టత,ಇಷ್ಟವಿಲ್ಲದಿರುವುದು
వ్యాఖ్య,ಟೀಕಿಸು
వ్యాఖ్యల కాలమ్,ಟೀಕೆಗಳ ಅಂಕಣ
నివారణా చర్యలు,ಪರಿಹಾರ ಕ್ರಮ
పరిష్కార చర్యలు,ಪರಿಹಾರ ಕ್ರಮಗಳು
పరిష్కార బదిలీ,ಪರಿಹಾರ ವರ್ಗಾವಣೆ
రిమైండర్,ಜ್ಞಾಪಿಸು
ఉపశమనం,ಉಪಶಮನ
రిమిట్,ರವಾನೆ
రెమిటీ,ಸ ೦ ಗೀತ
చెల్లింపులు,ರವಾನೆ
రిమోట్,ದೂರವಾದ
రిమోట్ కంట్రోల్,ದೂರ ನಿಯಂತ್ರಕ
తొలగింపు,ತೆಗೆಯುವುದು
పారితోషికం,ಸಂಭಾವನೆ
రెండర్,ನಿರೂಪಿಸಲು
పునరుద్ధరణ,ನವೀಕರಣ
డిమాండ్ పునరుద్ధరణ,ಬೇಡಿಕೆಯ ನವೀಕರಣ
త్యజించండి,ವಶಪಡಿಸು
పునరుద్ధరణ,ನವೀಕರಣ
అద్దె,ಬಾಡಿಗೆ
అద్దె స్థలం,ಬಾಡಿಗೆ ಸ್ಥಳ
తిరిగి తెరవడం,ಪುನಃ ತೆರೆಯಲಾಗುವುದು
పునర్వ్యవస్థీకరణ,ಪುನಸ್ಸಂಘಟನೆ
పున or స్థాపన,ಪುನಸ್ಸಂಯೋಜನೆ
మరమ్మతు,ಸರಿಪಡಿಸಬಹುದಾದ
స్వదేశానికి పంపు,ಪುನರಾಗಮಿಸು
సేవలను స్వదేశానికి రప్పించడం,ಸೇವೆಗಳ ವಾಪಸಾತಿ
తిరిగి చెల్లించండి,ಮರುಹೊಂದಿಸು
తిరిగి చెల్లించదగినది,ಮರುಪಾವ್ಯ
రద్దు,ರದ್ದುಗೊಳಿಸು
పునరావృతమయ్యే ఆర్డర్,ಆದೇಶವನ್ನು ಪುನರಾವರ್ತಿಸಿ
పునరావృత పని,ಪುನರಾವರ್ತಿತ ಕೆಲಸ
భర్తీ చేయండి,ಬದಲಾಗಿ ಕಾಣಿಸು
పున ment స్థాపన,ಬದಲಾವಣೆ
నింపడం,ಪುನಃ ತುಂಬಿಸುವುದು
నివేదిక,ವರದಿ
రిపోజిటరీ,ಅಂಗಡಿ
ప్రాతినిథ్యం,ನಿರೂಪಣೆ
ప్రతినిధి,ಪ್ರತಿನಿಧಿ
మందలింపు,ತಣಿಸು
పునర్ముద్రణ,ಪುನರ್ನಿರ್ಮಾಣ
ప్రతీకారం,ಪ್ರತಿಷ್ಠಾನಕ್ಕೆ ಸಂಬಂಧಿಸಿದ
పునరుత్పత్తి,ಪುನರುತ್ಪಾದಿಸು
పునరుత్పత్తి,ಪುನರುಜ್ಜೀವನ
రిపబ్లిక్ డే,ಗಣರಾಜ್ಯದ ದಿನ
తిరస్కరించడం,ನಿರಾಕರಿಸು
అసహ్యకరమైన,ಅಸಂಗತ
పునర్ కొనుగోలు,ಪುನಃ ಒಪ್ಪಿಸು
కీర్తి,ಪ್ರತಿಷ್ಠೆ
అవసరం,ಅವಶ್ಯಕತೆ
అవసరం,ಅಗತ್ಯವಾದ
అవసరమైన సమాచారం,ಅಗತ್ಯ ಮಾಹಿತಿ
అవసరాలు,ಅವಶ್ಯರತೆಗಳು
అభ్యర్థన,ಕೋರುವುದು
అభ్యర్థన ఫారం,ಕೋರಿಕೆ ರೂಪ
అభ్యర్థన స్లిప్,ಕೋರಿಕೆ ಸ್ಲಿಪ್
రెస్క్యూ,ರಕ್ಷಣೆ
పరిశోధన పని,ಸಂಶೋಧನೆ ಕೆಲಸ
ఆగ్రహం,ಅಸಮಾಧಾನ
రిజర్వేషన్,ಮೀಸಲಾತಿ
రిజర్వేషన్ ఫీజు,ಮೀಸಲಾತಿ ಶುಲ್ಕ
పోస్ట్ యొక్క రిజర్వేషన్,ಪೋಸ್ಟ್ನ ಮೀಸಲಾತಿ
రిజర్వ్,ಕಾಯ್ದಿರಿಸು
రిజర్వు చేసిన వసతి,ಕಾಯ್ದಿರಿಸಿದ ವಸತಿ
రిజర్వు చేసిన నియోజకవర్గం,ಕಾಯ್ದಿರಿಸಿದ ಕ್ಷೇತ್ರ
రిజర్వ్ ధర,ರಿಸರ್ವ್ ಬೆಲೆ
పునరావాసం,ಪುನರ್ವಸತಿ
పునర్నిర్మాణం,ಪುನರ್ಹುರಿಸು
నివాసం,ವಾಸಿಸುವಿಕೆ
నివాస అనుమతి,ನಿವಾಸಿ ಪರವಾನಗಿ
నివాసి,ನಿವಾಸಿ
నివాస,ವಸತಿ
నివాస వసతి,ವಸತಿ ವಸತಿ
నివాస చిరునామా,"ಮನೆಯ ವಿಳಾಸ, ವಾಸಸ್ಥಳದ ವಿಳಾಸ"
నివాస త్రైమాసికం,ವಸತಿ ತ್ರೈಮಾಸಿಕ
రెసిడ్యూరీ,ಉಳಿಕೆ
రెసిడ్యూరీ పెన్షన్,ಉಳಿಕೆ ಪಿಂಚಣಿ
రెసిడ్యూరీ పవర్,ಉಳಿಕೆ ಶಕ್ತಿ
రాజీనామా,ರಾಜೀನಾಮೆ
ప్రతిఘటించండి,ವಿರೋಧಿಸು
స్పష్టత,ಪರಿಹಲನ
గౌరవప్రదంగా,ಗೌರವದಿಂದ
వరుసగా,ಅನುಕ್ರಮವಾಗಿ
ప్రతివాది,ಪ್ರತಿವಾದಿ
ప్రతిస్పందన,ಪ್ರತಿಕ್ರಿಯೆ
బాధ్యత,ಹೊಣೆಗಾರಿಕೆ
బాధ్యత,ಹೊಣೆಗಾರ
ప్రతిస్పందించే,ಜವಾಬ್ದಾರಿಯುತ
విశ్రాంతి ఇల్లు,ವಿಶ್ರಾಂತಿ ಮನೆ
పునరుద్ధరించండి,ಪುನಃಸ್ಥಾಪಿಸು
సంయమనం,ನಿರ್ಬಂಧ
పరిమితం చేయబడింది,ನಿರ್ಬಂಧಿಸಿರುವ
పరిమితం చేయబడిన సెలవు,ನಿರ್ಬಂಧಿತ ರಜೆ
పరిమితి,ನಿರ್ಬಂಧ
ఫలిత ఆధారిత పని,ಫಲಿತಾಂಶ ಆಧಾರಿತ ಕೆಲಸ
పునఃప్రారంభం,ಪುನರಾರಂಭಿಸು
రెసమ్మన్,ಪುನರಾರಂಭಿಸು
పున umption ప్రారంభం,ಪುನರಾರಂಭ
నిలుపుకోండి,ಉಳಿಸಿಕೊಳ್ಳಲು
నిలుపుదల ధర,ಧಾರಣ ಬೆಲೆ
రిటైర్డ్,ನಿವೃತ್ತ
పదవీ విరమణ,ನಿವೃತ್ತಿ
పదవీ విరమణ ప్రయోజనాలు,ನಿವೃತ್ತಿ ಪ್ರಯೋಜನಗಳು
పదవీ విరమణ వయస్సు,ನಿವೃತ್ತ ವಯಸ್ಸು
పదవీ విరమణ పెన్షన్,ನಿವೃತ್ತ ಪಿಂಚಣಿ
ఉపసంహరించుకున్న సిబ్బంది,ಮರುಪಡೆಯಲಾದ ಸಿಬ್ಬಂದಿ
ఉపసంహరణ,ಹಿಂಜರಿಕೆ
రెట్రోయాక్టివ్ పే,ಹಿಮ್ಮೇಳದ ವೇತನ
తిరిగి,ಮರಳಿ
తిరుగు ప్రయాణం,ಹಿಂತಿರುಗಿ ಪ್ರಯಾಣ
పోస్ట్ తిరిగి,ಪೋಸ್ಟ್ ರಿಟರ್ನ್
పున val పరిశీలన,ಮರು ಸಮತೋಲನ
పున val పరిశీలన,ಮರುಮೌಲ್ಯ
ఆదాయం,ಆದಾಯ
ఆదాయ వ్యయం,ಆದಾಯ ವೆಚ್ಚ
రెవెన్యూ స్టాంప్,ಕಂದ್ಯ ಅಂಚೆಚೀಟಿ
రివర్స్,ಹಿಮ್ಮೆ
తిరిగి వచ్చింది,ಹಿಂತಿರುಗಿದ
సమీక్ష,ಸಮೀಕ್ಷೆ
సమీక్ష బోర్డు,ಪರಿಶೀಲನಾ ಮಂಡಳಿ
సవరించండి,ಪರಿಷ್ಕರಿಸು
సవరించిన ఎజెండా,ಪರಿಷ್ಕೃತ ಕಾರ್ಯಸೂಚಿ
సవరించిన బడ్జెట్,ಪರಿಷ್ಕೃತ ಬಜೆಟ್
సవరించిన అంచనా,ಪರಿಷ್ಕೃತ ಅಂದಾಜು
సవరించిన నియమాలు,ಪರಿಷ್ಕೃತ ನಿಯಮಗಳು
పునర్విమర్శ,ಪರಿಷ್ಕರಣೆ
పే స్కేల్ యొక్క పునర్విమర్శ,ವೇತನ ಪ್ರಮಾಣದ ಪರಿಷ್ಕರಣೆ
పునరుజ్జీవనం,ಪುನರ್ -ಹ
ఉపసంహరణ,ಹಿಂತೆಗೆದುಕೊಳ್ಳುವಿಕೆ
ఉపసంహరణ,ರದ್ದು
విప్లవం,ಕ್ರಾಂತಿ
రివాల్వింగ్ ఫండ్,ಸುತ್ತುತ್ತಿರುವ ನಿಧಿ
బహుమతి,ಬಹುಮಾನ
రివార్డ్ స్కీమ్,ಪ್ರತಿಫಲ ಯೋಜನೆ
కుడి,ಬಲ
సరైన హక్కుదారు,ಸರಿಯಾದ ಹಕ್ಕುದಾರ
దృ g మైన,ಕಠಿಣವಾದ
అల్లర్లు,ಗಲಭೆ
ప్రమాదం,ಅಪಾಯ
రిస్క్ కొనుగోలు,ಅಪಾಯ ಖರೀದಿಗೆ
ప్రత్యర్థి,ಪ್ರತಿಸ್ಪರ್ಧಿ
రోడ్ మైలేజ్,ರಸ್ತೆಮಾಪಕ
రహదారులు,ರಸ್ತೆಮದಿ
పాత్ర,ಪಾತ್ರ
రోల్,ಉರುಳಿಸು
రోలింగ్ ప్రణాళిక,ರೋಲಿಂಗ್ ಯೋಜನೆ
రోల్ సంఖ్య,ಕ್ರಮ ಸಂಖ್ಯೆ
రోస్టర్,ಗುಡಿಸಲು
భ్రమణం,ಸುತ್ತುವುದು
కఠినమైన,ಒರಟು
కఠినమైన కాపీ,ಒರಟು
రౌండ్ ఆఫ్,ಸುತ್ತುವರಿಯುವುದು
మార్గం,ಮಾರ್ಗ
దినచర్య,ವಾಡಿಕೆಯ
సాధారణ గమనిక,ವಾಡಿಕೆಯ ಟಿಪ್ಪಣಿ
సాధారణ పరీక్ష,ವಾಡಿಕೆಯ ಪರೀಕ್ಷೆ
రాయల్టీ,ರಂಗುಟ
రబ్బరు ముద్ర,ರಬ್ಬರ್ ಸ್ಟಾಂಪ್
సభ్యత లేని,ಒರಟು
నియమం,ಆಳ್ವಿಕೆ
పాలకుడు,ಕೊಲೆಗಾರ
నియమాలు మరియు నిబంధనలు,ನಿಯಮಗಳು ಮತ್ತು ನಿಬಂಧನೆಗಳು
వ్యాపార నియమాలు,ವ್ಯವಹಾರದ ನಿಯಮಗಳು
పాలక,ತೀರ್ಪು
పాలక పార్టీ,ಆಡಳಿತ ಪಕ್ಷ
పుకారు,ವದಂತಿ
నడుస్తున్న సిబ్బంది,ನಡೆಸುವ ಸಿಬ್ಬಂದಿ
గ్రామీణాభివృద్ధి ప్రణాళిక,ಗ್ರಾಮೀಣಾಭಿವೃದ್ಧಿ
గ్రామీణ ఉద్ధరణ,ಗ್ರಾಮೀಣ ಉನ್ನತಿ
రస్టికేషన్,ಹಳ್ಳಿಗೊಡು
"విశ్రామకాల సెలవు, అధ్యయన ప్రోస్తాహక సెలవు",ಸಬ್ಬಚ್ಚ ರಜೆ
విధ్వంసం,ಧಾರಾಚಿಸು
సాక్,ಗೋಣಿ ಚೀಲ
సురక్షితం,ಸುರಕ್ಷಿತ
సురక్షిత కస్టడీ,ಸುರಕ್ಷಿತ ಪಾಲನೆ
భద్రత,ರಕ್ಷಕ
భద్రత,ಸುರಕ್ಷತೆ
భద్రతా పరికరం,ಸುರಕ್ಷತಾ ಸಾಧನ
భద్రతా నిబంధనలు,ಸುರಕ್ಷತಾ ನಿಯಮಗಳು
జీతం తరగతి,ಸಂಬಳ ಪಡೆಯುವ ವರ್ಗ
జీతం,ಸಂಬಳ
జీతం తనిఖీ,ಸಂಬಳ ಪರಿಶೀಲನೆ
జీతం మినహాయింపు,ಸಂಬಳ ಕಡಿತ
జీతం సమీక్ష,ಸಂಬಳ ಪರಿಶೀಲನೆ
జీతం నిర్మాణం,ಸಂಬಳ ರಚನೆ
సేల్ డీడ్,ಮಾರಾಟ
అమ్మకపు విభాగం,ಮಾರಾಟ ವಿಭಾಗ
అమ్మకపు పన్ను,ಮಾರಾಟ ತೆರಿಗೆ
ముఖ్యమైనది,ಪ್ರಮುಖ
సాల్వేజ్,ರಕ್ಷಣೆ
నివృత్తి మరియు స్క్రాప్,ರಕ್ಷಣೆ ಮತ್ತು ಸ್ಕ್ರ್ಯಾಪ್
నమూనా,ಮಾದರಿ
నమూనా తనిఖీ,ಮಾದರಿ ಪರಿಶೀಲನೆ
నమూనా సర్వే,ಮಾದರಿ ಸಮೀಕ್ಷೆ
నమూనా,ಮಾದರಿ
మంజూరు,ಅನುಮೋದನೆ
మంజూరు చేసిన బడ్జెట్,ಮಂಜೂರಾದ ಬಜೆಟ್
మంజూరు చేసిన బడ్జెట్ అంచనా,ಮಂಜೂರಾದ ಬಜೆಟ್ ಅಂದಾಜು
మంజూరు చేసిన ప్రాజెక్ట్,ಮಂಜೂರಾದ ಯೋಜನೆ
