Telugu,Punjabi
వస్తువు,ਆਬਜੈਕਟ
అభ్యంతరం,ਇਤਰਾਜ਼
లక్ష్యం,ਉਦੇਸ਼
వస్తువులు మరియు కారణాలు,ਆਬਜੈਕਟ ਅਤੇ ਕਾਰਨ
విధిగా,ਲਾਜ਼ਮੀ ਹੈ
అశ్లీల,ਅਸ਼ਲੀਲ
అశ్లీల సంజ్ఞ,ਅਸ਼ਲੀਲ ਇਸ਼ਾਰੇ
పరిశీలకుడు,ਨਿਰੀਖਕ
వాడుకలో లేదు,ਪੁਰਾਣੀ
అడ్డంకి,ਰੁਕਾਵਟ
స్పష్టంగా,ਸਪੱਸ਼ਟ
అప్పుడప్పుడు,ਕਦੇ ਕਦੇ
ఆక్యుపెన్సీ,ਕਿੱਤਾ
యజమాని,ਮਾਲਕ
వృత్తి,ਕਿੱਤਾ
ఆక్రమించు,ਕਬਜ਼ਾ ਕਰੋ
ఆక్ట్రోయి డ్యూటీ,ਓਕਟੋਈ ਡਿ duty ਟੀ
సెలవు,ਦਿਨ ਬੰਦ
ఆఫ్ డ్యూటీ,ਡਿ duty ਟੀ ਤੋਂ ਬਾਹਰ
ప్రమాదకరం,ਅਪਮਾਨਜਨਕ
ఆఫర్,ਪੇਸ਼ਕਸ਼
నియామకం ఆఫర్,ਮੁਲਾਕਾਤ ਦੀ ਪੇਸ਼ਕਸ਼
కార్యాలయం,ਦਫਤਰ
లాభం యొక్క కార్యాలయం,ਦਫਤਰ ਦਾ ਦਫਤਰ
అధికారిక,ਅਧਿਕਾਰੀ
అధికారికత,ਅਧਿਕਾਰ
అధికారిక విధి,ਅਧਿਕਾਰਤ ਡਿ duty ਟੀ
అధికారిక సభ్యులు,ਅਧਿਕਾਰੀ
అధికారిక భాష,ਸਰਕਾਰੀ ਭਾਸ਼ਾ
అధికారికంగా,ਅਧਿਕਾਰਤ
అధికారిక నివేదిక,ਅਧਿਕਾਰਤ ਰਿਪੋਰਟ
అధికారిక వెర్షన్,ਅਧਿਕਾਰਤ ਵਰਜ਼ਨ
ఆఫీషియేటింగ్,ਕਾਰਜਕਾਰੀ
మనలో మనమాట,ਰਿਕਾਰਡ ਤੋਂ ਬਾਹਰ
సరే (O.K.),ਠੀਕ ਹੈ (O.K.)
అంబుడ్స్‌మన్,ਓਮਬਡਸਮੈਨ
ఖాతా మంజూరులో,ਖਾਤਾ ਗ੍ਰਾਂਟ ਤੇ
కోరిక మేరకు,ਮੰਗ ਉੱਤੇ
విధి నిర్వహణలో,ਕੰਮ ਤੇ
ఏక పక్షంగా,ਇਕ ਪਾਸੜ
లైన్‌లో,ਲਾਈਨ 'ਤੇ
ఆన్-స్పెషల్ డ్యూటీ,'ਤੇ-ਵਿਸ਼ੇਸ਼ ਡਿ duty ਟੀ
ఉద్యోగ శిక్షణ లో,ਨੌਕਰੀ ਦੀ ਸਿਖਲਾਈ 'ਤੇ
ఓనస్,ਆਨਸ
ఓపెన్ డే,ਖੁੱਲਾ ਦਿਨ
ఓపెన్ సిస్టమ్,ਓਪਨ ਸਿਸਟਮ
తెరవడం,ਖੋਲ੍ਹਣਾ
ప్రారంభ నిల్వ,ਸੰਤੁਲਨ ਖੋਲ੍ਹਣਾ
తెరచు వేళలు,ਖੋਲ੍ਹਣ ਦੇ ਘੰਟੇ
ఓపెన్ లెర్నింగ్,ਓਪਨ ਸਿਖਲਾਈ
ఓపెన్ లెటర్,ਖੁੱਲਾ ਪੱਤਰ
ఓపెన్ యూనివర్శిటీ,ਓਪਨ ਯੂਨੀਵਰਸਿਟੀ
నిర్వహణ ఖర్చు,ਓਪਰੇਟਿੰਗ ਲਾਗਤ
ఆపరేటింగ్ సిబ్బంది,ਓਪਰੇਟਿੰਗ ਸਟਾਫ
ఆపరేషన్,ਓਪਰੇਸ਼ਨ
ఆపరేటివ్,ਆਪਰੇਟਿਵ
అభిప్రాయం,ਰਾਏ
వ్యతిరేకత,ਵਿਰੋਧੀ ਧਿਰ
ఎంపిక,ਚੋਣ
నోటి,ਮੌਖਿਕ
ఆర్డర్,ਆਰਡਰ
ఆర్డర్ చెక్,ਆਰਡਰ ਚੈੱਕ
రిజర్వేషన్ క్రమం,ਰਿਜ਼ਰਵੇਸ਼ਨ ਦਾ ਆਰਡਰ
నిర్ణయం,ਆਰਡੀਨੈਂਸ
సంస్థ,ਸੰਗਠਨ
వ్యవశ్థాపక పట్టిక,ਸੰਸਥਾ ਚਾਰਟ
నిర్వాహకుడు,ਪ੍ਰਬੰਧਕ
ఆధారిత,ਅਧਾਰਤ
అసలైన,ਅਸਲ
అసలు విభాగం,ਅਸਲ ਵਿਭਾਗ
ఒరిజినల్ సేల్ డీడ్,ਅਸਲ ਵਿਕਰੀ ਡੀਡ
అనియంత్రిత యజమాని,ਗੜਬੜਯੋਗ ਮਾਲਕ
అకస్మాత్తుగా వ్యాపించడం,ਪ੍ਰਕੋਪ
దుస్తులను భత్యం,ਪਹਿਰਾਵੇ ਭੱਤਾ
అవుట్గోయింగ్ సభ్యుడు,ਬਾਹਰ ਜਾਣ ਵਾਲੇ ਮੈਂਬਰ
అవుట్గోయింగ్ ఫైల్,ਬਾਹਰ ਜਾਣ ਵਾਲੀ ਫਾਈਲ
వ్యయం,ਖਰਚੇ
అవుట్లెట్,ਆਉਟਲੈੱਟ
రూపురేఖలు,ਰੂਪਰੇਖਾ
Lo ట్లుక్,ਆਉਟਲੁੱਕ
కోర్టు నుండి,ਕੋਰਟ ਤੋਂ ਬਾਹਰ
కాలాంతరం చెందింది,ਤਾਰੀਕ ਤੋ ਬਾਆਦ
పనిచేయటంలేదు,ਕ੍ਰਮ ਦੇ ਬਾਹਰ
ముద్రణ నుండి,ਪ੍ਰਿੰਟ ਤੋਂ ਬਾਹਰ
మలుపు తిరిగింది,ਵਾਰੀ ਤੋਂ ਬਾਹਰ
మలుపు కేటాయింపు,ਵਾਰੀ ਅਲਾਟਮੈਂਟ ਤੋਂ ਬਾਹਰ
అవుట్‌పోస్ట్,ਚੌਕੀ
అవుట్పుట్,ਆਉਟਪੁੱਟ
పూర్తిగా కొనుగోలు,ਪੂਰੀ ਖਰੀਦ
Our ట్‌సోర్స్,ਆਉਟਸੋਰਸ
అసాధారణ,ਬਕਾਇਆ
వయస్సు కంటే ఎక్కువ,ਵੱਧ ਉਮਰ
మొత్తం,ਕੁਲ ਮਿਲਾ ਕੇ
మొత్తం లోటు,ਸਮੁੱਚੀ ਘਾਟਾ
ఓవర్ బిల్లింగ్,ਉੱਤੇ ਬਿਲਿੰਗ
అధిక ఛార్జ్,ਓਵਰਚਾਰਜ
మీరిన,ਬਕਾਇਆ
అతిగా అంచనా,ਬਹੁਤ ਜ਼ਿਆਦਾ
ఓవర్ హెడ్ ఛార్జ్,ਓਵਰਹੈੱਡ ਚਾਰਜ
అతివ్యాప్తి,ਓਵਰਲੈਪਿੰਗ
ప్రాధాన్యతను అధిగమించడం,ਓਵਰਰਾਈਡ ਪ੍ਰਾਥਮਿਕਤਾ
ఓవర్-రూల్,ਓਵਰ-ਨਿਯਮ
పర్యవేక్షణ,ਨਿਗਰਾਨੀ
ఓవర్ టైం పే,ਓਵਰਟਾਈਮ ਤਨਖਾਹ
ఓవర్‌వాల్యుయేషన్,ਓਵਰਵਲੂਟ
యాజమాన్యం,ਮਾਲਕੀਅਤ
ప్యాకేజీ,ਪੈਕੇਜ
ప్యాకేజీ ఒప్పందం,ਪੈਕੇਜ ਸੌਦਾ
ప్యాకింగ్ మరియు మార్కింగ్,ਪੈਕਿੰਗ ਅਤੇ ਮਾਰਕਿੰਗ
ప్యాకింగ్ జాబితా,ਪੈਕਿੰਗ ਸੂਚੀ
ఒప్పందం,ਸਮਝੌਤਾ
చెల్లించిన,ਦਾ ਭੁਗਤਾਨ
చెల్లింపుల మూలధనం,ਪੂੰਜੀ ਦਾ ਭੁਗਤਾਨ ਕੀਤਾ
కరపత్రం,ਪੈਂਫਲਿਟ
ప్యానెల్,ਪੈਨਲ
కాగితం,ਕਾਗਜ਼
పారా,ਪੈਰਾ
పారామౌంట్,ਪੈਰਾਮਾਉਂਟ
తల్లిదండ్రులు,ਮਾਪੇ
తల్లిదండ్రుల,ਪੇਰੈਂਟਲ
మాతృ కార్యాలయం,ਪੇਰੈਂਟ ਦਫਤਰ
అత్యద్బుతము,ਬਰਾਬਰ ਦੀ ਉੱਤਮਤਾ
పారి పాసు,ਪਾਰਿ ਪੇਸੂ
పారిటీ,ਸਮਾਨਤਾ
పార్లమెంటు,ਸੰਸਦ
భాగం,ਹਿੱਸਾ
పార్ట్ ఫైల్,ਭਾਗ ਫਾਈਲ
పాక్షికం,ਅੰਸ਼ਕ
పాల్గొనండి,ਭਾਗ ਲਓ
ప్రత్యేకించి,ਖਾਸ
వివరాలు,ਵੇਰਵੇ
విభజన,ਭਾਗ
భాగస్వామి,ਸਾਥੀ
భాగస్వామ్య దస్తావేజు,ਭਾਈਵਾਲੀ ਦਾ ਕੰਮ
పార్ట్ చెల్లింపు,ਭਾਗ ਭੁਗਤਾਨ
పార్ట్ టైమ్,ਥੋੜਾ ਸਮਾਂ
పార్టీ,ਪਾਰਟੀ
సమాన విలువ,ਬਰਾਬਰ ਮੁੱਲ
పాస్,ਪਾਸ
పాసేజ్,ਬੀਤਣ
పాస్వర్డ్,ਪਾਸਵਰਡ
పేటెంట్,ਪੇਟੈਂਟ
పోషకుడు,ਸਰਪ੍ਰਸਤ
చెల్లించండి,ਤਨਖਾਹ
చెల్లించే బిల్లు,ਭੁਗਤਾਨ ਬਿੱਲ
పే సర్టిఫికేట్,ਭੁਗਤਾਨ ਦਾ ਭੁਗਤਾਨ
పే రోజు,ਤਨਖਾਹ ਦਿਵਸ
చెల్లింపుదారు,ਭੁਗਤਾਨ ਕਰਨ ਵਾਲੇ
చెల్లింపుదారు,ਭੁਗਤਾਨ ਕਰਨ ਵਾਲਾ
చెల్లింపు,ਭੁਗਤਾਨ
చెల్లించండి,ਅਦਾ ਕਰ ਦਿਓ
పే ఆర్డర్,ਭੁਗਤਾਨ ਆਰਡਰ
పేరోల్,ਤਨਖਾਹ ਰੋਲ
పే స్కేల్,ਤਨਖਾਹ ਸਕੇਲ
ధనవి,ਚਿੰਤਤ
శిక్ష,ਪੈਨਲ
శిక్షా స్మృతి,ਪੈਨਲ ਕੋਡ
శిక్షా వడ్డీ,ਜ਼ੁਰਮਾਨਾ
జరిమానా విధించండి,ਜ਼ੁਰਮਾਨਾ
పెనాల్టీ,ਜ਼ੁਰਮਾਨਾ
పెండింగ్‌లో ఉంది,ਬਕਾਇਆ
పెన్ డౌన్ సమ్మె,ਕਲਮ ਹੜਤਾਲ
పెన్షన్,ਪੈਨਸ਼ਨ
పెన్షనబుల్,ਪੈਨਸ਼ਨਯੋਗ
పెన్షనర్,ਪੈਨਸ਼ਨਰ
పెన్షన్ పథకం,ਪੈਨਸ਼ਨ ਸਕੀਮ
ఏడాదికి,ਪ੍ਰਤੀ ਵਰ੍ਹਾ
ప్రతి బేరర్‌కు,ਪ੍ਰਤੀ ਧਾਰਕ
తలసరి (= తలకి),ਪ੍ਰਤੀ ਕੈਪੀਟਾ (= ਪ੍ਰਤੀ ਸਿਰ)
శాతం,ਪ੍ਰਤੀਸ਼ਤ
శాశ్వత,ਸਦੀਵੀ
ప్రిఫరెన్షియల్ కొనుగోలు,ਤਰਜੀਹੀ ਖਰੀਦ
ప్రదర్శించండి,ਪ੍ਰਦਰਸ਼ਨ
పనితీరు,ਪ੍ਰਦਰਸ਼ਨ
కాలం,ਪੀਰੀਅਡ
ఆవర్తన,ਸਮੇਂ-ਸਮੇਂ ਤੇ
సమీక్షలో ఉన్న కాలం,ਸਮੀਖਿਆ ਅਧੀਨ ਪੀਰੀਅਡ
పెర్జరీ,Jejury
ప్రోత్సాహకాలు,ਭੱਤਾ
శాశ్వత,ਸਥਾਈ
ప్రతి మెన్సెం,ਪ੍ਰਤੀ ਪੁਰਸ਼
అనుమతించదగినది,ਇਜਾਜ਼ਤ
అనుమతి,ਇਜਾਜ਼ਤ
అనుమతి,ਪਰਮਿਟ
అనుమతి,ਇਜਾਜ਼ਤ
శాశ్వత,ਸਦੀਵੀ
శాశ్వతత్వం,ਸਦੀਵੀ
Perquisites (= ప్రోత్సాహకాలు),ਪਰਕੀਸਾਈਟਸ (= ਪਰਕਸ)
వ్యక్తి,ਨਿੱਜੀ
వ్యక్తిగత ఆస్తులు,ਨਿੱਜੀ ਜਾਇਦਾਦ
వ్యక్తిగత బంధం,ਨਿੱਜੀ ਬਾਂਡ
వ్యక్తిత్వం,ਸ਼ਖਸੀਅਤ
Persona non grata,ਵਿਅਕਤੀਗਤ ਗੈਰ ਗ੍ਰਾਟਾ
సిబ్బంది,ਕਰਮਚਾਰੀ
సిబ్బంది విధానం,ਕਰਮਚਾਰੀ ਨੀਤੀ
దృష్టికోణం,ਪਰਿਪੇਖ
పర్సుయేషన్,ਦ੍ਰਿੜਤਾ
సంబంధిత,Person ੁਕਵਾਂ
పెరెసల్,ਸਜਾਵਟ
పిటిషన్,ਪਟੀਸ਼ਨ
పిటిషనర్,ਪਟੀਸ਼ਨਰ
దశ,ਪੜਾਅ
ఛాయాచిత్రం,ਫੋਟੋ
ఫోటోస్టాట్,ਫੋਟੋਸਟੈਟ
భౌతిక తనిఖీ,ਸਰੀਰਕ ਚੈਕਿੰਗ
శారీరక లోపం,ਸਰੀਰਕ ਨੁਕਸ
శారీరక విద్య,ਕਸਰਤ ਸਿੱਖਿਆ
శారీరకంగా వికలాంగులు,ਸਰੀਰਕ ਤੌਰ 'ਤੇ ਅਪਾਹਜ
భౌతిక ధృవీకరణ,ਸਰੀਰਕ ਤਸਦੀਕ
పీస్‌మీల్,ਟੁਕੜੇ
ముక్క రేటు,ਟੁਕੜਾ ਦਰ
యాత్రికుడు,ਤੀਰਥ ਯਾਤਰੀ
పైలట్ ప్రోగ్రామ్,ਪਾਇਲਟ ਪ੍ਰੋਗਰਾਮ
పిన్,ਪਿੰਨ
ప్లేస్‌మెంట్ సేవ,ਪਲੇਸਮੈਂਟ ਸੇਵਾ
పుట్టిన స్థలం,ਜਨਮ ਸਥਾਨ
పనిచేసే ప్రదేశం,ਕੰਮ ਦੀ ਜਗ੍ਹਾ
వాది,ਮੁਦਈ
ప్రణాళిక,ਯੋਜਨਾ
ప్రణాళిక,ਯੋਜਨਾਬੰਦੀ
మొక్క,ਪੌਦਾ
ప్లేయర్,ਖਿਡਾਰੀ
అభ్యర్ధన,ਪਟੀਸ਼ਨ
ప్లీడర్,ਪਰਦਾਤਾ
ప్రజాభిప్రాయ సేకరణ,ਪਲੇਸਸੀਟ
ప్రతిజ్ఞ,ਵਾਅਦਾ
హాజరు కావలసిన సభాసమావేశం,ਪੂਰਵਜ ਸੈਸ਼ਨ
ప్లీనిపోటెన్షియరీ,Planpootentiary
పునాది ప్రాంతం,ਪਲਿੰਥ ਖੇਤਰ
విధానం,ਨੀਤੀ ਨੂੰ
రాజకీయ కార్యకలాపాలు,ਰਾਜਨੀਤਿਕ ਗਤੀਵਿਧੀ
ఎన్నికలో,ਚੋਣ
కాలుష్యం,ਪ੍ਰਦੂਸ਼ਣ
రాజకీయ,ਰਾਜਨੀਤਿਕ
పూల్,ਪੂਲ
పోర్ట్‌ఫోలియో,ਪੋਰਟਫੋਲੀਓ
స్థానం,ਸਥਿਤੀ
అనుకూల,ਸਕਾਰਾਤਮਕ
పోస్ట్,ਪੋਸਟ
పోస్ట్ డేటెడ్,ਪੋਸਟ-ਮਿਤੀ
ఫాక్టో అనంతర అనుమతి,ਪੋਸਟ-ਫੈਕਟਰੀ ਦੀ ਮਨਜ਼ੂਰੀ
పోస్ట్ గ్రాడ్యుయేట్,ਪੋਸਟ ਗ੍ਰੈਜੂਏਟ
మరణానంతర,ਦੁਖਦਾਈ
పోస్టింగ్,ਪੋਸਟਿੰਗ
పోస్ట్ మార్టం పరీక్ష,ਪੋਸਟ ਮਾਰਟਮ ਇਮਤਿਹਾਨ
వాయిదా,ਪੋਸਟਪੋਨ
పోస్ట్‌స్క్,ਪੋਸਟਸਕ੍ਰਿਪਟ (ਪੀ.ਐੱਸ.)
శక్తి,ਤਾਕਤ
పవర్ ఆఫ్ అటార్నీ,ਮੁਖਤਿਆਰਨਾਮਾ
ఆచరణీయమైనది,ਅਭਿਆਸਯੋਗ
ప్రాక్టీస్,ਅਭਿਆਸ
ప్రీ-ఆడిట్,ਪ੍ਰੀ-ਆਡਿਟ
ముందు జాగ్రత్త,ਸਾਵਧਾਨੀ
పూర్వదర్శనం,ਉਦਾਹਰਣ
Precis,ਨਿਰਮਾਤਾ
ఖచ్చితమైనది,ਸਹੀ
మూసివేయు,ਬੰਦ ਕਰੋ
ముందస్తు భావన,ਪੂਰਕ
పూర్వీకుడు,ਪੂਰਵਗਾਮੀ
ప్రధానమైనది,ਪ੍ਰਮੁੱਖ
ముందుమాట,ਪ੍ਰੀਫੇਸ
ఇష్టపడండి,ਨੂੰ ਤਰਜੀਹ
పక్షపాతం,ਪੱਖਪਾਤ
ప్రాథమిక,ਮੁ nextmininary ਲੀ
అకాల,ਅਚਨਚੇਤੀ
ప్రాంగణం,ਅਹਾਤੇ
ప్రీమియం,ਪ੍ਰੀਮੀਅਮ
ప్రీపెయిడ్,ਪ੍ਰੀਪੇਡ
ప్రీపెయిడ్ కార్డ్,ਪ੍ਰੀਪੇਡ ਕਾਰਡ
ముందే ప్రణాళిక,ਪ੍ਰੀ-ਯੋਜਨਾਬੱਧ
ప్రిపోన్,ਪ੍ਰੀਪਲੋਨ
ముందే రియోటెడ్ బిల్లు,ਪ੍ਰੀ-ਰਿਆਇਤੀ ਬਿੱਲ
హక్కు,ਰੋਕਥਾਮ
సూచించండి,ਤਜਵੀਜ਼ਵੀ
సూచించబడింది,ਨਿਰਧਾਰਤ
సూచించిన రూపం,ਨਿਰਧਾਰਤ ਫਾਰਮ
ప్రదర్శన,ਪੇਸ਼ਕਾਰੀ
అధ్యక్షత,ਸਿਧਾਂਤ
అధ్యక్షుడు,ਰਾਸ਼ਟਰਪਤੀ
నొక్కండి,ਪ੍ਰੈਸ
కాపీని నొక్కండి,ਦਬਾਓ ਕਾੱਪੀ
ప్రెస్ గ్యాలరీ,ਪ੍ਰੈਸ ਗੈਲਰੀ ਦਬਾਓ
.హించారు,ਮੰਨਿਆ
Ump హించిన వేతనం,ਤੂਫਾਨੀ ਤਨਖਾਹ
Upp హించబడింది,ਅਨੁਮਾਨ ਲਗਾਇਆ
సాకు,ਬਹਾਨਾ
వ్యాప్తి చెందడం,ਪ੍ਰਬਲ
నిరోధించండి,ਰੋਕਣ
నివారణ,ਰੋਕਥਾਮ
నివారణ,ਰੋਕਥਾਮ
ధర హెచ్చుతగ్గులు (= ధర కదలికలు),ਕੀਮਤ ਦਾ ਉਤਰਾਅ (= ਕੀਮਤ ਦੀਆਂ ਹਰਕਤਾਂ)
ధర,ਕੀਮਤ
ప్రిమా ఫేసీ,ਪ੍ਰਿਮਾ ਪੱਖ
ప్రధానంగా,ਮੁੱਖ ਤੌਰ ਤੇ
ప్రాథమిక,ਪ੍ਰਾਇਮਰੀ
ప్రాథమిక రశీదు,ਪ੍ਰਾਇਮਰੀ ਰਸੀਦ
ప్రిన్సిపాల్,ਪ੍ਰਿੰਸੀਪਲ
ప్రధాన రుణగ్రహీత,ਪ੍ਰਿੰਸੀਪਲ ਕਰਜ਼ਟਰ
ప్రింటర్,ਪ੍ਰਿੰਟਰ
ముద్రణ,ਛਪਾਈ
ముందు సూచన,ਪਹਿਲਾਂ ਸੰਕੇਤ
ప్రాధాన్యత గ్రేడింగ్,ਪ੍ਰਾਥਮਿਕਤਾ ਗ੍ਰੇਡਿੰਗ
జైలు,ਜੇਲ੍ਹ
ఖైదీ,ਕੈਦੀ
గోప్యత,ਗੋਪਨੀਯਤਾ
ప్రైవేట్ మరియు రహస్య,ਨਿਜੀ ਅਤੇ ਗੁਪਤ
ప్రత్యేక హక్కు,ਅਧਿਕਾਰ
ప్రివిలేజ్ కమిటీ,ਵਿਸ਼ੇਸ਼ ਅਧਿਕਾਰ ਕਮੇਟੀ
బహుమతి,ਇਨਾਮ
సంభావ్యత,ਸੰਭਾਵਨਾ
ప్రోబేట్,ਪ੍ਰੋਬੇਟ
పరిశీలన,ਪ੍ਰੋਬੇਸ਼ਨ
ప్రొబేషనరీ,ਪ੍ਰੋਬੇਸ਼ਨਰੀ
ప్రొబేషనర్,ਪ੍ਰੋਬੇਸ਼ਨਰ
పరిశోధన,ਪੜਤਾਲ
విధాన నియమాలు,ਕਾਰਜਪ੍ਰਣਾਲੀ ਨਿਯਮ
విధానం,ਵਿਧੀ
ప్రొసీడింగ్స్,ਕਾਰਵਾਈ
ప్రక్రియ,ਪ੍ਰਕਿਰਿਆ
ప్రాసెసింగ్,ਕਾਰਵਾਈ
Procession రేగింపు,ਜਲੂਸ
ప్రకటించండి,ਘੋਸ਼ਣਾ
ప్రకటన,ਘੋਸ਼ਣਾ
సేకరణ,ਖਰੀਦ
ఉత్పత్తి,ਉਤਪਾਦ
ఉత్పత్తి,ਉਤਪਾਦਨ
వృత్తి,ਪੇਸ਼ੇ
వృత్తిపరమైన సాధన,ਪੇਸ਼ੇਵਰ ਪ੍ਰਾਪਤੀ
ప్రావీణ్యత ధృవీకరణ పత్రం,ਨਿਪਟਾਰਾ ਸਰਟੀਫਿਕੇਟ
ప్రొఫైల్,ਪਰੋਫਾਈਲ
లాభం,ਲਾਭ
ప్రోగ్రామ్,ਪ੍ਰੋਗਰਾਮ
ప్రోగ్రామ్ షెడ్యూల్,ਪ੍ਰੋਗਰਾਮ ਦਾ ਸਮਾਂ-ਤਹਿ
ప్రోగ్రామింగ్,ਪ੍ਰੋਗਰਾਮਿੰਗ
పురోగతి,ਤਰੱਕੀ
ప్రగతిశీల,ਪ੍ਰਗਤੀਸ਼ੀਲ
నిషేధించబడింది,ਵਰਜਿਤ
నిషేధిత ప్రాంతం,ਵਰਜਿਤ ਖੇਤਰ
నిషేధం,ਮਨਾਹੀ
నిషేధ క్రమం,ਮਨਾਹੀ ਆਰਡਰ
ప్రాజెక్ట్,ਪ੍ਰੋਜੈਕਟ
ప్రొజెక్షన్,ਪ੍ਰੋਜੈਕਸ਼ਨ
ప్రముఖ,ਪ੍ਰਮੁੱਖ
వాగ్దానం,ਵਾਅਦਾ ਕਰੋ
