Gujarati,Telugu
તબક્કા,దశ జిట్టర్
તબક્કાવાર  Oscાળ,దశ లాక్ చేయబడింది  ఓసిలేటర్
તબક્કાની લોગ,దశ లాక్ లూప్
તબક્કા -મોડ્યુલેશન  નોંધણી,దశ మాడ్యులేషన్  రికార్డింగ్
તબક્કાની પાળી -ચાવી,దశ షిఫ్ట్ కీయింగ్
વાતો,ఫోన్‌మే
ધ્વનિ પદ્ધતિ,ఫొనెటిక్ సిస్టమ్
ફોટોસેલ મેટ્રિક્સ,ఫోటోసెల్ మ్యాట్రిక్స్
ફોટો લિથોગ્રાફી,ఫోటో లితోగ్రఫీ
ફોટો માર્ચ -માર્ચ,ఫోటో మైక్రోగ్రాఫ్
ફોટો  મારીઘા,ఫోటో  మైక్రోగ్రఫీ
ફોટો પ્રતિકાર,ఫోటో రెసిస్ట్
ફોટો સેન્સર,ఫోటో సెన్సార్
ફોટો પ્રકાર સેટર,ఫోటో రకం సెట్టర్
ભૌતિક પ્રવેશ  સ્તર,భౌతిక ప్రాప్యత  స్థాయి
ભૌતિક અવરોધ,భౌతిక బ్లాక్
ભૌતિક સર્કિટ,భౌతిక సర్క్యూట్
ભૌતિક  જોડાણ,భౌతిక  కనెక్షన్
ભૌતિક ઇન્ટરફેસ,భౌతిక ఇంటర్ఫేస్
ભૌતિક સ્તર,భౌతిక పొర
ભૌતિક મુખ્ય  સંગ્રહ,భౌతిక ప్రధాన  నిల్వ
ભૌતિક માતાપિતા  ભાગ,భౌతిక తల్లిదండ్రులు  విభాగం
ભૌતિક રેકોર્ડ,భౌతిక రికార్డు
ભૌતિક રેકોર્ડ  અવરોધ,భౌతిక రికార్డు  బ్లాక్
ભૌતિક  સંબંધ,భౌతిక  సంబంధం
ભૌતિક સ્રોણ,భౌతిక వనరు
ભૌતિક ક્ષેત્ર,భౌతిక విభాగం
ભૌતિક  સિમ્યુલેશન,భౌతిక  అనుకరణ
ભૌતિક માળખું,భౌతిక నిర్మాణం
અનુપક્ષ,భౌతిక వాల్యూమ్
ચૂંટી કા pickવું,తీసుకోవడం
ઉપકરણ ચૂંટો,పరికరాన్ని తీయండి
પીકો બીજા ક્રમે,పికో రెండవది
સચિત્ર,పిక్టోరియల్
ચિત્ર તત્વ,చిత్ర మూలకం
ચિત્ર,చిత్ర ప్రాసెసింగ్
ચિત્ર  વિશિષ્ટતા,చిత్రం  స్పెసిఫికేషన్
ચિત્ર  વિશિષ્ટતા  પાત્ર,చిత్రం  స్పెసిఫికేషన్  పాత్ర
પિગી બેક  હાર્ડવેર,పిగ్గీ తిరిగి  హార్డ్వేర్
પ્રારંભક -નમૂનો,పైలట్ మోడల్
પ્રારંભક ટેપ,పైలట్ టేప్
પિન બોર્ડ,పిన్ బోర్డు
ચપટી રોલર,చిటికెడు రోలర్
પિન ફીડ પ્લેટ,పిన్ ఫీడ్ ప్లాటెన్
પાઇપલાઇન પ્રક્રિયા,పైప్‌లైన్ ప్రాసెసింగ్
પાટમાળ,పైప్‌లైనింగ్
પીઠ,పిచ్
પિક્સેલ,పిక్సెల్
પિક્લેઇઝેશન,పిక్సెలైజేషన్
સ્થાન,స్థలం
ગ્રહણ,ప్లానర్ గ్రాఫ్
પ્લાઝ્મા પ્રદર્શન,ప్లాస్మా ప్రదర్శన
પ્લાઝ્મા પેનલ,ప్లాస్మా ప్యానెల్
પ્લાઝ્મા રે ડિવાઇસ,ప్లాస్మా రే పరికరం
પ્લેટ,ప్లాటెన్
બકરો,ప్లెక్స్
કાવતરા,ప్లాటర్
પ્લોટ,ప్లాటింగ్
ગલકાભારીનું માથું,తల ప్లాటింగ్
બોજ,ప్లగ్‌బోర్డ్
સનદ,ప్లగ్‌బోర్డ్ చార్ట్
બોજ  કોમ્પ્યુટર,ప్లగ్‌బోర్డ్  కంప్యూటర్
સુસંગત,ప్లగ్ అనుకూలమైనది
ગૂંથવું,ప్లగింగ్ చార్ట్
વાયુયુક્ત તર્કશાસ્ત્ર,న్యూమాటిక్ లాజిక్
પોલાણ,జేబులో
ખિસ્સા,పాకెట్ సార్టింగ్
ચલ ચલ,పాయింటర్ వేరియబుల్
વાંધો ઉઠાવવો  પ્રખ્યાત,పాయింట్-ప్లాటింగ్  టెక్నిక్
બિંદુથી બિંદુ  જોડાણ,పాయింట్ నుండి పాయింట్  కనెక్షన్
પોઇન્ટ લાઇન પોઇન્ટ,పాయింట్ వరకు పాయింట్ లైన్
બિંદુથી બિંદુ  ટ્રાન્સમિશન,పాయింట్ నుండి పాయింట్  ప్రసార
ધ્રુવીય ચાવી,ధ్రువ కీయింగ్
ધ્રુવીય કામગીરી,ధ్రువ ఆపరేషన్
ધ્રુવીય રિલે,ధ్రువ రిలే
ધ્રુવીય સંકેત,ధ్రువ సిగ్నల్
ધ્રુવીય પ્રસારણ,ధ్రువ ప్రసారం
મતદાન,పోలింగ్
મતદાનનું પાત્ર,పోలింగ్ పాత్ర
મતદાન અંતરાલ,పోలింగ్ విరామం
મતદાન યાદી,పోలింగ్ జాబితా
બહુવિધ,పాలిమార్ఫిక్
બહુપદી  જપ્ત  અલ્ગોરિધમનો,బహుపది  సరిహద్దు  అల్గోరిథం
બહુપદી,బహుపది కోడ్
બહુપદી  સમીકરણ,బహుపది  సమీకరణం
બહુપદી  પ્રક્ષેપણ,బహుపది  ఇంటర్‌పోలేషన్
બહુપદી જગ્યા,బహుపది స్థలం
બહુપદી સમય,బహుపది సమయం
પૂલિંગ લક,పూలింగ్ బ్లాక్
પ pop પ,పాప్
પ pop પ પરેશાન  સૂચના,పాప్-పుష్  సూచన
બંદર,పోర్ట్
બંદર સર્કિટ,పోర్ట్ సర్క్యూట్
પોઝેટ (આંશિક રીતે  આદેશ આપ્યો),పోసెట్ (పాక్షికంగా  ఆర్డర్ చేయబడిన సెట్)
સ્થાયી સંકેત,స్థాన సంజ్ఞామానం
સ્થાનિકી વ્યવસ્થાપન,స్థాన ఆపరేషన్
સ્થાન -સ્થિતિને લગતું  પરિમાણ,స్థానం  పరామితి
સ્થાન -સ્થિતિને લગતું  પ્રતિનિધિત્વ,స్థానం  ప్రాతినిథ్యం
સ્થાન -સ્થિતિને લગતું  પ્રતિનિધિત્વ  પદ્ધતિ,స్థానం  ప్రాతినిథ్యం  వ్యవస్థ
સ્થિતિ -પદ્ધતિ,స్థాన వ్యవస్థ
પદ  સ્વતંત્ર  સંહિતા,స్థానం  స్వతంత్ర  కోడ్
સ્થિતિ,పొజిషనింగ్
સ્થિતિમાં સમય,స్థానం సమయం
સ્થિતિ પંદર,స్థానం పల్స్
પદ -વૃક્ષ,స్థానం చెట్టు
સકારાત્મક સ્વીકૃતિ,సానుకూల రసీదు
નિશ્ચય તર્કશાસ્ત્ર,సానుకూల తర్కం
સકારાત્મક પ્રતિભાવ,సానుకూల ప్రతిస్పందన
કિંમવું,పోస్టంబుల్
દગો,పోస్ట్ కండిషన్
પોસ્ટ -તપાસ  વારાફરતી,పోస్ట్ డిటెక్షన్  కాంబినర్
પાછલી જગ્યા,పోస్ట్ చేయండి
