Assamese,Bengali
চুপাৰ কণ্ডাক্টৰ,সুপার কন্ডাক্টর
অসংক্ৰমণমূলক উপাদান,অ-ট্রানজিশনাল উপাদান
দুৰ্বল অভিসৰণ,দরিদ্র অভিন্নতা
অসমান শীতলতা,অসম কুলিং
অসমৰ হেঁচা,আসামের চাপ
অসমান ঘূৰণ,অসম ঘূর্ণন
অসম সংবেদনশীলতা,আসাম সংবেদনশীলতা
অসৎতা,অসততা
insipid,নিষ্পাপ
আঠাযুক্ত গেছৰ গতি,সান্দ্র গ্যাসের গতি
অশূন্য কৌণিক গতিবেগ,অ-শূন্য কৌণিক ভরবেগ
অ-শূন্য স্পিন,অ-শূন্য স্পিন
বায়ুমণ্ডলীয় নিৰপেক্ষ নিয়ন্ত্ৰণ,বায়ুমণ্ডলীয় পরম নিয়ন্ত্রণ
অসামঞ্জস্যপূৰ্ণ বিকিৰণ,অসঙ্গত বিক্ষিপ্তকরণ
আকাৰহীন দোলক,নিরাকার অসিলেটর
আগ্নেয় স্ফটিক,আগ্নেয় স্ফটিক
অধাতু,অ ধাতু
অচাইক্লিক স্কেনিং,অ্যাসাইক্লিক স্ক্যানিং
অযোৰযুক্ত বেদিকা,unpaired vedika
অচক্ৰীয় পৰিৱৰ্তন,অ্যাসাইক্লিক পরিবর্তন
অনিৰ্দিষ্ট ফান্দ,অনির্দিষ্ট ফাঁদ
অবিক্ষিপ্ত শোষণ,নিরবচ্ছিন্ন শোষণ
মাত্ৰা সমীকৰণ,মাত্রা সমীকরণ
অসীম,অপরিমেয়
মাত্ৰা প্ৰাচল,মাত্রা পরামিতি
অগ্ৰিম ধনৰাশি,অগ্রিম পরিমাণ
nonex,noex
agausian শব্দ,agausian শব্দ
গ্ৰাউণ্ড ট্ৰেন্সমিছন,স্থল সংক্রমণ
aholnomic ব্যৱস্থা,aholonomic সিস্টেম
লক্ষ্যহীন অন্বেষণ,অ-লক্ষ্যযুক্ত অনুসন্ধান
লক্ষ্য অনুসন্ধানকাৰী নহয়,অ লক্ষ্য তদন্তকারী
অসামঞ্জস্যতা,অসঙ্গতি
"অসমতাপূৰ্ণ, অসমতাপূৰ্ণ","অনুপাতহীন, অসামঞ্জস্যপূর্ণ"
ইনডাক্টিভ কেপাচিটৰ,প্রবর্তক ক্যাপাসিটর
অসম ইলাষ্টিক ইফেক্ট,আসাম ইলাস্টিক প্রভাব
অৰৈখিক ৰাশিফল,অরৈখিক রাশিফল
অৰৈখিক গতিশীল ব্যৱস্থা,নন-লিনিয়ার ডাইনামিক সিস্টেম
অৰৈখিক স্ফটিক,অ-রৈখিক স্ফটিক
অৰৈখিক ডেম্পিং,নন-লিনিয়ার ড্যাম্পিং
অৰৈখিক ডাইলেক্ট্ৰিক,নন-লিনিয়ার অস্তরক
অৰৈখিক বিকৃতি,অ-রৈখিক বিকৃতি
অৰৈখিক সমীকৰণ,অ-রৈখিক সমীকরণ
অৰৈখিক পদ্ধতি,নন-লিনিয়ার পদ্ধতি
অৰৈখিক ফলন,নন-লিনিয়ার ফাংশন
অৰৈখিক ইণ্ডাক্টেন্স,অ-রৈখিক আবেশন
অৰৈখিক জাল বৰ্তনী,নন-লিনিয়ার জাল সার্কিট
অৰৈখিক অপটিক্স,নন-লিনিয়ার অপটিক্স
অৰৈখিক বিবৰ্তন,অ-রৈখিক প্রতিসরণ
অৰৈখিক বৰ্ণালীবিজ্ঞান,নন-লিনিয়ার স্পেকট্রোস্কোপি
অৰৈখিক কম্পন,অ-রৈখিক কম্পন
অৰৈখিক আঠাযুক্ত স্থিতিস্থাপকতা,অ-রৈখিক সান্দ্র স্থিতিস্থাপকতা
অস্থানীয়কৃত ইলেক্ট্ৰন,অস্থানীয় ইলেকট্রন
অমেৰু ডাইলেক্ট্ৰিক,ননপোলার অস্তরক
অউদ্ধৃত স্তৰ,উদ্ধৃতিহীন স্তর
তেজস্ক্রিয় আইছ’ট’প,তেজস্ক্রিয় আইসোটোপ
ৰঙীন মূল,বর্ণহীন মূল
অ-আপেক্ষিক আনুমানিক,অ-আপেক্ষিক অনুমান
অ-আপেক্ষিক কণা,অ-আপেক্ষিক কণা
অনুনাদী এন্টেনা,অনুরণিত অ্যান্টেনা
স্কেনিং এন্টেনা,স্ক্যানিং অ্যান্টেনা
achromatic উচ্চাৰণ,অ্যাক্রোম্যাটিক অ্যাকসেন্ট
এন্টি-টাইড তৰংগ আকৃতি,জোয়ার-বিরোধী তরঙ্গরূপ
অষ্ট্ৰেচড মেগনেট্ৰন,অপ্রসারিত ম্যাগনেট্রন
গোলাকাৰ নিউক্লিয়াছ,অ্যাসফেরিকাল নিউক্লিয়াস
অমান্য সংক্ৰমণ,অ-মানক সংক্রমণ
অসমতাপূৰ্ণ,অপ্রতিসম
অসমান প্ৰবাহ,অসম প্রবাহ
অসংলগ্ন শব্দ তৰংগ,অসামঞ্জস্যপূর্ণ শব্দ তরঙ্গ
আঠাযুক্ত প্ৰবাহ,সান্দ্র প্রবাহ
আঠাযুক্ত তৰল,সান্দ্র তরল
আঠাযুক্ত অসংকোচনযোগ্য তৰল পদাৰ্থ,সান্দ্র অসংকোচনীয় তরল
বা পৰিপূৰক,বা সম্পূরক
বা পৰিপূৰক গেট,বা পরিপূরক গেট
nordime নিয়ম,নর্ডিম নিয়ম
স্বাভাৱিক ত্বৰণ,স্বাভাবিক ত্বরণ
"অউত্তেজিত পৰমাণু, স্বাভাৱিক পৰমাণু","উত্তেজিত পরমাণু, স্বাভাবিক পরমাণু"
স্বাভাৱিক অক্ষ,স্বাভাবিক অক্ষ
সাধাৰণ ৰশ্মি প্ৰযুক্তি,সাধারণ মরীচি প্রযুক্তি
স্বাভাৱিক উতলাংক,স্বাভাবিক ফুটন্ত পয়েন্ট
সাধাৰণতে কন্টাক্টৰ ভাঙি যায়,সাধারণত যোগাযোগকারী বিরতি
স্বাভাৱিক উপাদান,স্বাভাবিক উপাদান
স্বাভাৱিক চাপৰ উপাদান,স্বাভাবিক চাপ উপাদান
সাধাৰণ যোগাযোগ,সাধারণ যোগাযোগ
স্বাভাৱিক আখৰৰ বিকৃতি,স্বাভাবিক চরিত্রের বিকৃতি
স্বাভাৱিক বিচ্যুতি,স্বাভাবিক স্থানচ্যুতি
স্বাভাৱিক বিতৰণ,স্বাভাবিক বন্টন
স্বাভাৱিক বিতৰণ ফলন,স্বাভাবিক বন্টন ফাংশন
স্বাভাৱিক ইলাষ্টিক বক্ৰ,স্বাভাবিক ইলাস্টিক বক্ররেখা
স্বাভাৱিক নিৰ্গমন,স্বাভাবিক নির্গমন
সাধাৰণ ভুল,সাধারণ ত্রুটি
সাধাৰণ ভুল বক্ৰ,স্বাভাবিক ত্রুটি বক্ররেখা
সাধাৰণ দোষ,সাধারণ দোষ
সাধাৰণ উৰণ,স্বাভাবিক ফ্লাইট
স্বাভাৱিক প্ৰবাহ,স্বাভাবিক প্রবাহ
স্বাভাৱিক বল,স্বাভাবিক বল
স্বাভাৱিক কম্পাঙ্ক,স্বাভাবিক ফ্রিকোয়েন্সি
স্বাভাৱিক কাৰ্য্য,স্বাভাবিক ফাংশন
স্বাভাৱিক গঠন,স্বাভাবিক রচনা
সাধাৰণ পৰিঘটনা ৰেডিঅ&#39;মিটাৰ,স্বাভাবিক ঘটনা রেডিওমিটার
সাধাৰণ তথ্য,সাধারণ জ্ঞাতব্য
স্বাভাৱিক ইণ্ডাকচন,স্বাভাবিক আনয়ন
সাধাৰণ পেআউট হাৰ,স্বাভাবিক পেআউট হার
সাধাৰণ ভুল নিয়ম,সাধারণ ত্রুটির নিয়ম
সাধাৰণ ৰেখা,স্বাভাবিক লাইন
স্বাভাৱিক চুম্বকীয়কৰণ বক্ৰ,স্বাভাবিক চুম্বকীয়করণ বক্ররেখা
