Odiya,Tamil
ଚୁମ୍ବକୀୟ କାର୍ଡ |,காந்த அட்டை
"1. ଚୁମ୍ବକୀୟ କକ୍ଷ, 2. ଚୁମ୍ବକୀୟ କକ୍ଷ |","1.காந்த செல், 2.காந்த செல்"
ଚୁମ୍ବକୀୟ ପ୍ରତୀକ |,காந்த சின்னம்
ଚୁମ୍ବକୀୟ କୋର ସଂରକ୍ଷଣ,காந்த மைய சேமிப்பு
"1. ଚୁମ୍ବକୀୟ ଡିସ୍କ, ୨। ଚୁମ୍ବକୀୟ ଡିସ୍କ |","1.காந்த வட்டு, 2. காந்த வட்டு"
ଚୁମ୍ବକୀୟ ଡିସ୍କ ଠିକଣା,காந்த வட்டு முகவரி
ଚୁମ୍ବକୀୟ ଡିସ୍କ ସ୍ମୃତି,காந்த வட்டு நினைவகம்
ଚୁମ୍ବକୀୟ ଡ୍ରମ୍ |,காந்த டிரம்
"1. ଚୁମ୍ବକୀୟ ଏନକୋଡିଂ, 2. ଚୁମ୍ବକୀୟ କୋଡିଂ, 3. ଚୁମ୍ବକୀୟ କୋଡିଂ |","1.காந்த குறியாக்கம், 2.காந்தக் குறியீட்டு முறை, 3.காந்தக் குறியீட்டு முறை"
ଚୁମ୍ବକୀୟ ଶୀର୍ଷ |,காந்த மேல்
ଚୁମ୍ବକୀୟ ଇଙ୍କି |,காந்த மை
ଚୁମ୍ବକୀୟ ଇଙ୍କ ଅକ୍ଷର ଚିହ୍ନିବା (MICR),காந்த மை எழுத்து அங்கீகாரம் (MICR)
ଚୁମ୍ବକୀୟ ମାଧ୍ୟମ |,காந்த ஊடகம்
ଚୁମ୍ବକୀୟ ପଠନ |,காந்த வாசிப்பு
ଚୁମ୍ବକୀୟ ରେକର୍ଡିଂ |,காந்த பதிவு
ଚୁମ୍ବକୀୟ ସଂରକ୍ଷଣ,காந்த சேமிப்பு
ଚୁମ୍ବକୀୟ ରେଖା,காந்தப் பட்டை
ଚୁମ୍ବକୀୟ ଟେପ୍ |,காந்த நாடா
ଚୁମ୍ବକୀୟ ଟେପ୍ କାର୍ଟ୍ରିଜ୍ |,காந்த நாடா கெட்டி
ଚୁମ୍ବକୀୟ ଟେପ୍ ଡ୍ରାଇଭ୍ |,காந்த நாடா இயக்கி
ଚୁମ୍ବକୀୟ ଟେପ୍ ପୂର୍ବବର୍ତ୍ତୀ |,காந்த நாடா முன்னோடி
ଚୁମ୍ବକୀୟ ଟେପ୍ ଲାଇବ୍ରେରିଆନ୍ |,காந்த நாடா நூலகர்
ଚୁମ୍ବକୀୟ ଟେପ୍ ପ୍ରବେଶ |,காந்த நாடா அணுகல்
ଚୁମ୍ବକୀୟ ଟେପ୍ ୟୁନିଟ୍ |,காந்த நாடா அலகு
"1. ଚୁମ୍ବକୀୟ ପତଳା ସ୍ତର, 2. ଚୁମ୍ବକୀୟ ପତଳା ଚଳଚ୍ଚିତ୍ର |","1.காந்த மெல்லிய அடுக்கு, 2.காந்த மெல்லிய படலம்"
ଚୁମ୍ବକୀୟ ପଥ,காந்த பாதை
ଚୁମ୍ବକୀୟ ଅପ୍ଟିକାଲ୍ ଷ୍ଟୋରେଜ୍ |,காந்த ஒளியியல் சேமிப்பு
"1. ମ୍ୟାଗ୍ନେଟ୍ ପ୍ରିଣ୍ଟର୍, 2. ମ୍ୟାଗ୍ନେଟ୍ ପ୍ରିଣ୍ଟର୍ |","1.காந்த அச்சுப்பொறி, 2.காந்த அச்சுப்பொறி"
ଚୁମ୍ବକୀୟ ବିକୃତି |,காந்த விலகல்
ଚୁମ୍ବକୀୟ ଭାବରେ ବିକୃତ ଟ୍ୟାବଲେଟ୍ |,காந்தமாக சிதைக்கக்கூடிய மாத்திரை
"1. ମେଲ୍ ବାକ୍ସ, 2. ମେଲ୍ ବାକ୍ସ |","1. அஞ்சல் பெட்டி, 2. அஞ்சல் பெட்டி"
ମେଲ୍ ମିଶ୍ରଣ |,அஞ்சல் இணைப்பு
"1. ମୁଖ୍ୟ ନିୟନ୍ତ୍ରଣ ୟୁନିଟ୍, 2. ମୁଖ୍ୟ ନିୟନ୍ତ୍ରଣ ୟୁନିଟ୍ |","1. தலைமைக் கட்டுப்பாட்டுப் பிரிவு, 2. தலைமைக் கட்டுப்பாட்டுப் பிரிவு"
ମୁଖ୍ୟ ଫ୍ରେମ୍ |,முக்கிய சட்டகம்
"1. ମେନ୍ ଫ୍ରେମ୍ ସିଷ୍ଟମ୍, 2. ମେନ୍ ଫ୍ରେମ୍ ମେକାନିଜିମ୍ |","1.முதன்மை சட்ட அமைப்பு, 2.முதன்மை சட்ட அமைப்பு"
"1. ମେମୋରୀ, 2. ମେମୋରୀ","1.முதன்மை நினைவகம், 2.முதன்மை நினைவகம்"
"1. ମେନ୍ ପ୍ରୋଗ୍ରାମ୍, 2. ମେନ୍ ପ୍ରୋଗ୍ରାମ୍ |","1.முதன்மை திட்டம், 2.முதன்மை திட்டம்"
ମୁଖ୍ୟ ଭଣ୍ଡାର |,முக்கிய சேமிப்பு
"1. ମେନ୍ ସୁଇଚ୍, 2. ମେନ୍ ସୁଇଚ୍ |","1.மெயின் ஸ்விட்ச், 2.மெயின் ஸ்விட்ச்"
"1. ରକ୍ଷଣାବେକ୍ଷଣ, 2. ପରିଚାଳନା","1.பராமரிப்பு, 2.பராமரிப்பு"
ରକ୍ଷଣାବେକ୍ଷଣ ପ୍ୟାନେଲ୍ |,பராமரிப்பு குழு
ରକ୍ଷଣାବେକ୍ଷଣ ସମୟ,பராமரிப்பு நேரம்
ବଡ ବୃତ୍ତ |,பெரிய வட்டம்
କି ଉପକରଣ,முக்கிய சாதனம்
ମୁଖ୍ୟ ଚାବି |,முக்கிய விசை
ମୁଖ୍ୟ ପର୍ଯ୍ୟାୟ |,முக்கியமான கட்டம்
ମୁଖ୍ୟ ଗଠନ,முக்கிய கட்டமைப்பு
ମୁଖ୍ୟ କାର୍ଯ୍ୟ,முக்கிய வேலை
ସଂଖ୍ୟା କିମ୍ବା ପ୍ରତୀକ ସହିତ ଅକ୍ଷର ମଧ୍ଯ ବ୍ୟବହାର କରି,பெரும்பான்மை கூறு
ସଂଖ୍ୟା କିମ୍ବା ପ୍ରତୀକ ସହିତ ଅକ୍ଷର ମଧ୍ଯ ବ୍ୟବହାର କରି,பெரும்பான்மை வாயில்
ସଂଖ୍ୟା କିମ୍ବା ପ୍ରତୀକ ସହିତ ଅକ୍ଷର ମଧ୍ଯ ବ୍ୟବହାର କରି,பெரும்பான்மை செயல்பாடு
ପରିଶୋଧ ଅବଧି,திருப்பிச் செலுத்தும் காலம்
ଭୁଲ୍ ରୁଟିନ୍ |,தவறான நடைமுறை
ପରିଚାଳନା ବିକାଶ,மேலாண்மை வளர்ச்சி
ପରିଚାଳନା ସୂଚନା ବ୍ୟବସ୍ଥା (MIS),மேலாண்மை தகவல் அமைப்பு (எம்ஐஎஸ்)
ପରିଚାଳନା ବିଜ୍ଞାନ |,மேலாண்மை அறிவியல்
ମଞ୍ଚେଷ୍ଟର ଏନକୋଡିଂ |,மான்செஸ்டர் குறியாக்கம்
ଗୁଣନ,பெருக்கல்
ଆନୁମାନିକ ଭେରିଏବଲ୍ |,மதிப்பிடப்பட்ட மாறி
ଅହଂକାରୀ ସୂଚକାଙ୍କ |,மதிப்பிடப்பட்ட குறியீடு
ମାନବ ଯନ୍ତ୍ରର ଅନୁକରଣ |,மனித இயந்திர உருவகப்படுத்துதல்
ମାନୁଆଲ୍ ଠିକଣା ସୁଇଚ୍ |,கையேடு முகவரி சுவிட்ச்
ମାନୁଆଲ ବିଶ୍ଳେଷଣ |,கையேடு பகுப்பாய்வு
ମାନୁଆଲ୍ କଲ୍ |,கைமுறை அழைப்பு
ମାନୁଆଲ ପ୍ରବେଶ,கைமுறை நுழைவு
"1. ମାନୁଆଲ କେନ୍ଦ୍ର, 2. ମାନୁଆଲ କେନ୍ଦ୍ର |","1. கையேடு மையம், 2. கையேடு மையம்"
"1. ମାନୁଆଲ୍ ଇନପୁଟ୍, 2. ମାନୁଆଲ୍ ଇନପୁଟ୍ |","1. கைமுறை உள்ளீடு, 2. கைமுறை உள்ளீடு"
ମାନୁଆଲ୍ ଅପରେସନ୍ |,கைமுறை செயல்பாடு
ଅନେକ-ରୁ-ଅନେକ ସମ୍ପର୍କ |,பல-பல உறவு
ମଲ୍ଟି-ଡିକୋଡର୍ |,பல குறிவிலக்கி
ମାନଚିତ୍ର ପଦ୍ଧତି,வரைபட முறை
ମ୍ୟାପିଂ,விவரணையாக்கம்
ମାର୍ଜିନ୍,விளிம்பு
ମାର୍ଜିନାଲ ତ୍ରୁଟି |,விளிம்பு பிழை
ମାର୍ଜିନାଲ ଅନୁସନ୍ଧାନ |,விளிம்பு விசாரணை
ମାର୍ଜିନାଲ ପରୀକ୍ଷା,விளிம்பு சோதனை
ପ୍ରତୀକ ଚିହ୍ନଟ,சின்னம் கண்டறிதல்
ସାଇନ୍ ପ reading ିବା |,கையெழுத்து வாசிப்பு
ପ୍ରତୀକ ସ୍କାନିଂ |,சின்னம் ஸ்கேனிங்
ଚିହ୍ନ ଚିହ୍ନ,அடையாள உணர்வு
ମାର୍କର,குறிப்பான்
ମାର୍କିଂ,குறிக்கும்
ମାର୍କର ତରଙ୍ଗ |,மார்க்கர் அலை
ମାର୍କୋଭ୍ ଶୃଙ୍ଖଳା |,மார்க்கோவ் சங்கிலி
ମାର୍କୋଭ ଉତ୍ସ |,மார்க்கோவ் ஆதாரம்
ମାର୍କଅପ୍ ଭାଷା |,மார்க்அப் மொழி
maser,மேசர்
maser,மேசர்
"1.ମାସ୍କ, 2.ଭିଲ୍, 3.ଭିଲ୍","1.முகமூடி, 2.முக்காடு, 3.முக்காடு"
"1. କଭର୍ ବିଟ୍, 2. କଭର୍ ବିଟ୍, 3 ମାସ୍କ ଦୁଇ ଅଙ୍କ |","1. கவர் பிட், 2. கவர் பிட், 3. முகமூடி இரட்டை இலக்கங்கள்"
ମାସ୍କ ପ୍ରୋଗ୍ରାମେବଲ୍ ଡିଭାଇସ୍ |,முகமூடி நிரல்படுத்தக்கூடிய சாதனம்
କଭର୍ ରେଜିଷ୍ଟର |,கவர் பதிவு
"1. କଭର୍ ROM, 2. କଭର୍ ROM |","1. கவர் ரோம், 2. கவர் ரோம்"
ଆବରଣ |,கவர்
ବୃହତ ତଥ୍ୟ,பெரிய புள்ளிவிவரங்கள்
"1. ମେସ୍ ମେମୋରୀ, 2. ମେସ୍ ମେମୋରୀ |","1. நிறை நினைவகம், 2. நிறை நினைவகம்"
ବହୁଳ ଭାବରେ ସମାନ୍ତରାଳ |,பெருமளவில் இணையாக
ମୁଖିଆ,தலைவன்
ମାଷ୍ଟର କାର୍ଡ |,முதன்மை அட்டை
"1. ହେଡ୍ ୱାଚ୍, 2. କଣ୍ଟ୍ରୋଲର୍ ୱାଚ୍ |","1.ஹெட் வாட்ச், 2.கண்ட்ரோல் வாட்ச்"
ମୁଖ୍ୟ କୋନସୋଲ,முக்கிய பணியகம்
ମୂଖ୍ୟ ତଥ୍ୟ |,முதன்மை தரவு
ମୂଖ୍ୟ ଚିତ୍ର,முதன்மை வரைபடம்
ମାଷ୍ଟର ଫାଇଲ୍ |,முதன்மை கோப்பு
ମୁଖ୍ୟ ଗୋଷ୍ଠୀ,முதன்மை குழு
ମାଷ୍ଟର କି,முதன்மை விசை
ମୁଖ୍ୟ ଲାଇବ୍ରେରୀ ଟେପ୍ |,முக்கிய நூலக நாடாக்கள்
ପ୍ରାଇମ୍ ପ୍ରୋସେସର୍ |,முதன்மை செயலி
ଫ୍ଲାଗସିପ୍ ପ୍ରୋଗ୍ରାମ୍ |,முதன்மை திட்டம்
ମୁଖ୍ୟ କେନ୍ଦ୍ର,முக்கிய மையம்
"1. ମାଷ୍ଟର ଟେପ୍, 2. ମାଷ୍ଟର ଟେପ୍ |","1.மாஸ்டர் டேப், 2.மாஸ்டர் டேப்"
"1. ପ୍ରିନ୍ସିପାଲ୍ ଟର୍ମିନାଲ୍, 2. ମୁଖ୍ୟ ଟର୍ମିନାଲ୍ |","1.முதன்மை முனையம், 2.முதன்மை முனையம்"
ମୁଖ୍ୟ ଅଧିନସ୍ଥ ଉପକରଣ |,முதன்மை துணை சாதனம்
ମୂଖ୍ୟ ଅଧିନସ୍ଥ ସିଷ୍ଟମ୍ |,முதன்மை துணை அமைப்பு
"1. ମ୍ୟାଚ୍, 2. ମ୍ୟାଚ୍, 3. ସାକ୍ଷାତ |","1. போட்டி, 2. போட்டி, 3. சந்திப்பு"
ମ୍ୟାଚ୍,பொருத்துக
ଗାଣିତିକ ପ୍ରୋଗ୍ରାମିଂ,கணித நிரலாக்க
ଗାଣିତିକ ଅନୁକରଣ,கணித உருவகப்படுத்துதல்
"1. ମ୍ୟାଟ୍ରିକ୍ସ, 2. ମ୍ୟାଟ୍ରିକ୍ସ","1.அணி, 2.அணி"
"1. ମ୍ୟାଟ୍ରିକ୍ସ ପ୍ରିଣ୍ଟର୍, 2. ମ୍ୟାଟ୍ରିକ୍ସ ପ୍ରିଣ୍ଟର୍ |","1.மேட்ரிக்ஸ் பிரிண்டர், 2.மேட்ரிக்ஸ் பிரிண்டர்"
ମ୍ୟାଟ୍ରିକ୍ସ ସୁଇଚ୍ |,அணி சுவிட்ச்
ମ୍ୟାଟ୍ରିକ୍ସ ଟେବୁଲ୍ |,அணி அட்டவணை
ମ୍ୟାକ୍ସି କମ୍ପ୍ୟୁଟର |,அதிகபட்ச கணினி
ମ୍ୟାକ୍ସି କମ୍ପ୍ୟୁଟର |,அதிகபட்ச கணினி
ଶିଖର ଉପାଦାନ |,உச்ச உறுப்பு
ଯୋଗପ୍ୟାଡ୍,யோகாபேட்
ମ୍ୟାକ୍ସୱେଲ ଡେମନ୍ |,மேக்ஸ்வெல் டாமன்
"1. ମ୍ୟାନ୍, 2. ମ୍ୟାନ୍","1.அர்த்தம், 2.அர்த்தம்"
ଅର୍ଥ ପୁନରୁଦ୍ଧାର ସମୟ |,மீட்பு நேரம் என்று பொருள்
ବିଫଳତାର ଅର୍ଥ ହେଉଛି ସମୟ |,தோல்வி நேரம் என்று அர்த்தம்
ବିଫଳତା ମଧ୍ୟମ ସମୟ (m t b f),தோல்வி சராசரி நேரம் (m t b f)
ବିଫଳତାର ସମୟ |,தோல்விக்கான நேரம் என்று அர்த்தம்
ମରାମତି ଅର୍ଥ ସମୟ |,பழுது சராசரி நேரம்
ସଂଶୋଧନ ଅର୍ଥ ସମୟ (MTTR),சரிசெய்தல் சராசரி நேரம் (MTTR)
ମଧ୍ୟମ ମାପ ଏକୀକରଣ (MSI),நடுத்தர அளவிலான ஒருங்கிணைப்பு (MSI)
ମଧ୍ୟମ ଏକୀକରଣ (MSI),நடுத்தர ஒருங்கிணைப்பு (MSI)
ଅର୍ଥ ସଂରକ୍ଷଣ ଉପକରଣ |,சராசரி சேமிப்பு சாதனம்
ପ୍ରତି ସେକେଣ୍ଡରେ ମେଗା ବିଟ୍ (Mbps),ஒரு நொடிக்கு மெகா பிட் (Mbps)
ଉପାଦାନ ବସ୍ତୁ,கூறு பொருள்
ଉପାଦାନ ରେକର୍ଡ |,கூறு பதிவு
"1. ସ୍ମୃତି, 2. ସ୍ମୃତି","1.நினைவு, 2.நினைவு"
"1. ମେମୋରୀ ଆରେ, 2. ମେମୋରୀ ଆରେ |","1.நினைவக வரிசை, 2.நினைவக வரிசை"
"1. ମେମୋରୀ ପାଣ୍ଠି, 2. ମେମୋରୀ ବ୍ୟାଙ୍କ |","1.மெமரி ஃபண்ட், 2.மெமரி பேங்க்"
"1. ମେମୋରୀ ବଫର୍ ରେଜିଷ୍ଟର, 2. ମେମୋରୀ ବଫର୍ ରେଜିଷ୍ଟର |","1.memory buffer Register, 2.memory buffer Register"
"1. ସ୍ମୃତି ବସ୍, ୨ ମେମୋରୀ ବସ୍","1.மெமரி பஸ், 2. நினைவக பேருந்து"
ମେମୋରୀ କାର୍ଡ,மெமரி கார்டு
ମେମୋରୀ ସେଲ୍,நினைவக செல்
ସ୍ମୃତି ଶକ୍ତି ହ୍ରାସ,நினைவாற்றல் இழப்பு
"1. ମେମୋରୀ କୋର୍, 2. ମେମୋରୀ କୋର୍ |","1.மெமரி கோர், 2.மெமரி கோர்"
ସ୍ମୃତି ଚକ୍ର,நினைவக சுழற்சி
"1. ମେମୋରୀ ଡାଟା ରେଜିଷ୍ଟର, 2. ମେମୋରୀ ଡାଟା ରେଜିଷ୍ଟର |","1.நினைவக தரவுப் பதிவு, 2.நினைவக தரவுப் பதிவு"
