English,Assamese
modulated,"সংগীত, মডুলেটেড"
modulation,"সংগীত, মডুলেচন"
Modulator,মডুলেটৰ
Module,"মডিউল, মডিউলাৰ"
Modulus,"মডুলাছ, মডুলাছ"
moire effect,swarm ইফেক্ট
Moisture,সেমেকা
Molar,"গ্ৰাম আণৱিক, মোলাৰ, মোল"
molarity,"গ্ৰাম আণৱিকতা, মোলাৰিটি"
mole,"গ্ৰাম অণু, মোল"
Molecular,আণৱিক অণু
Molecule,অণু
Moment,মুহূৰ্ত
moment arm,moment arm
Momentary,ক্ষণিক
Momentum,ইম্পলছ
monatomic (=monoatomic),একপৰমাণু
Monitor,"মনিটৰ, মনিটৰ, ডাইনামিক এনালাইজাৰ"
monitoring,নিৰীক্ষণ কৰা
monochromatic,একৰঙী
monochromator,"মনোক্ৰমেটৰ, মনোক্ৰমেটৰ"
Monochromic,একৰঙী
monoclinic,একাগ্ৰতা
monocular microscope,একচকুৰ মাইক্ৰস্কোপ
Monoenergetic,সমৰজী
Monokinetic,দ্ৰুত
Monomorphism,"সমতা, একক সমতা"
Monopole,একমেৰু
monotonic,এককক্ষী
Morse key,মৰ্চ কী
mosaic crystal,মোজাইক-স্ফটিক
Mosfet,"MOSFETs, ধাতুৰ অক্সাইড অৰ্ধপৰিবাহী"
most probable,যতদূৰসম্ভৱ
mother crystal,মা স্ফটিক
Motif-formula,motif সূত্ৰ
motion,দূৰত্ব ৰূপান্তৰ গতি
motion picture,চলচ্চিত্ৰ
motivating force,চালিকা শক্তি
Motor,মটৰ
Mount,"mount, mount, holder, অভিযুক্ত, পাহাৰ"
mouth,"মুখ, মুখ"
mouth piece,"মুৰব্বী, মুখপাত্ৰ"
movable contact,SP কন্টাক্টৰ
movable jockey,SP কন্টাক্টৰ
movable pully,চলনশীল পুলি
Movie,চলচ্চিত্ৰ
move camera,চলচ্চিত্ৰৰ কেমেৰা
Moving,ম’বাইল
multiaperture device,একাধিক ফুটা ডিভাইচ
Multicomponent,বহুউপাদান
multicore cable,বহুত কেবল
Multimeter,মাল্টিমিটাৰ
multiple absorption,polymath বিমূৰ্ততা
multiple contact,"একাধিক যোগাযোগ, একাধিক যোগাযোগ"
multiple echo,একাধিক অনুনাদ
multiple ionised,বহু আয়নীয়কৃত
multiple operation,মাল্টিটাস্কিং অপাৰেচন
multiple reaction,একাধিক বিক্ৰিয়া
multiple reflection,একাধিক প্ৰতিফলন
multiplication,গুণন
multiplicative collision,প্ৰচাৰমূলক প্ৰভাৱ
multiplicative effect,বহুগুণী প্ৰভাৱ
multiplicator,বহুগুণক
Multiplicity,বহুত্ব
Multiplier,বহুগুণক
multiply,"গুণ কৰা, গুণ কৰা"
multistage rocket,"বহুস্তৰীয় ৰকেট, মাল্টিষ্টেজ ৰকেট"
मु-(μ ) meson,"মু-মেছন, μ-মেছন"
Muon,"muon, মুমাছন"
Muonic,মুওনি
music,সংগীত
musical,"সংগীত, সংগীত"
music scale,স্বৰ গ্ৰাম
Mutual,"পাৰস্পৰিক, পাৰস্পৰিক"
Myopia,"অদূৰদৰ্শিতা, মাইঅ’পিয়া"
Nail,"নখ, নখ"
NAND,আৰু পৰিপূৰক
Nano,নেনো
Natural,"প্ৰাকৃতিক, প্ৰাকৃতিক"
nautical mile,নটিকেল মাইল
Navigation,"অপাৰেচন, নেভিগেচন"
Navigator,নেভিগেটৰ
Nearest,ওচৰৰ
Nebula,নিহাৰিকা
needle,বেজীৰ তালিকা
Negative,"ঋণাত্মক, ঋণাত্মক, ঋণাত্মক"
Negligible,নগণ্য
neighbouring point,"চুবুৰীয়া বিন্দু, সংলগ্ন বিন্দু"
neon-lamp,নিয়ন লেম্প
Neptune,নেপচুন
Nernst effect,নেনেষ্ট ইফেক্ট
net charge,নেট চাৰ্জ
network,জাল (চাৰ্কিট)
Neumann's potential,নৈমন বিভৱ
neutral,নিস্তেজ
neutral atom,অদ্ৰৱীভূত পৰমাণু
neutralising coil,নিষ্ক্ৰিয়কৰণৰ ৰাশিফল
neutrality,উদাসীনতা
neutral meson,"নন-ডিচাৰ্জ মেছন, চাৰ্জলেছ মেছন"
Neutrino,নিউট্ৰিন&#39;
Neutron,নিউট্ৰন
Newscast,বাতৰি সম্প্ৰচাৰ
Neutonian,নিউটনি
nicol,আঁতৰোৱা
nicol prism,ভেণ্ট প্ৰিজম
Niel temperature,নীলা তাপ
noble metal,মিহি ধাতু
nodal diagram,ফিল্টাৰ ডায়াগ্ৰাম
nodal point,"ন&#39;ড, পইণ্ট, ন&#39;ড পইণ্ট, ক্লিভেজ পইণ্ট, ফিল্টাৰেচন পইণ্ট, ড্ৰপ পইণ্ট"
Node,"ন&#39;ড, ন&#39;ড, পাইপ"
Noise,"শব্দ, শব্দ"
no-load condition,শূন্য লোড অৱস্থা
non-absorbing medium,অশোষক মাধ্যম
Non-additive number,মৌলিক সংখ্যা
non-classical,প্ৰতিপত্তি
non-coulomb scattering,নন-কুলম্ব বিকিৰণ
non-degenerate,অমুদ্ৰিত
non destructive,অবিনাশী
Non-dissipative,শক্তি সংৰক্ষণ
non electronic,Anilektrony
non-hydrogen like system,অ-হাইড্ৰজেন ব্যৱস্থা
non-integral,ভগ্নাংশ সংখ্যা
non ohmic contact,বেনামী যোগাযোগ
non primitive lattice,অবিভাজ্য জালি
non-rectifying,সুবিধাবাদী
non-relativistic,অ-আপেক্ষিক
non-sinusoidal,extraterrestrial
non-superconductor,চুপাৰ কণ্ডাক্টৰ
non-transition element,অসংক্ৰমণমূলক উপাদান
non-uniform convergence,অসমান অভিসৰণ
non-zero spin,অ-শূন্য স্পিন
NOR,বা পৰিপূৰক
normal acceleration,স্বাভাৱিক ত্বৰণ
normal atom,"অউত্তেজিত পৰমাণু, স্বাভাৱিক পৰমাণু"
Normal,"স্বাভাৱিক, স্বাভাৱিক, স্বাভাৱিক"
Normalization,স্বাভাৱিককৰণ
normal permeability,স্বাভাৱিক চুম্বকত্ব
normal pressure,মানক চাপ
normal temperature,মানক উষ্ণতা
normal Zeeman triplet,সহজ geman triad
North,উত্তৰদিশ
nose,"নাস, নাকৰ ফুটা, নাক"
Notation,"সংকেত, সংকেত, সংকেত পদ্ধতি, সংকেত পদ্ধতি"
Note,কণ্ঠস্বৰ
NOT gate,NOT GATE গেট নহয়
nozzle,চুংকি
nuclear,"পাৰমাণৱিক, পাৰমাণৱিক"
nuclear apparatus,"নিউক্লিয়াছ অংগ, নিউক্লিয়াছ এগ্ৰিগেট"
nuclear bomb,পাৰমাণৱিক বোমা পাৰমাণৱিক বোমা
nuclear explosion,পাৰমাণৱিক বিস্ফোৰণ
nuclear isomierism,"নিউক্লিয়াৰ আইছ’মেৰিজম, নিউক্লিয়াৰ ৰিয়েক্টৰ"
nuclear level,পাৰমাণৱিক স্তৰৰ পাৰমাণৱিক শক্তিৰ স্তৰ
nuclear reactor,নিউক্লিয়াৰ ৰিয়েক্টৰ নিউক্লিয়াৰ ৰিয়েক্টৰ
nuclear species,পাৰমাণৱিক প্ৰজাতিৰ পাৰমাণৱিক প্ৰজাতি
nuclear spin,"নিউক্লিয়াৰ স্পিন, নিউক্লিয়াৰ স্পিন"
Nucleation,নিউক্লিয়েশন
Nucleon,নিউক্লিয়ন
Nucleus,"নিউক্লিয়াছ, নিউক্লিয়াছ, নিউক্লিয়াছ"
Null,শূন্য
null point,শূন্য বিচ্যুতিৰ অৱস্থান
numerical aperture,সংখ্যাগত এপাৰচাৰ
numerical content,সংখ্যাগত সংৰক্ষণ
Object,"বস্তু, শৰীৰ, বস্তু"
objective,"উদ্দেশ্য (v.), উদ্দেশ্য, উদ্দেশ্য (ed.)"
oblique,তিৰ্যক
observatory,"মানৱ নিৰীক্ষণ কেন্দ্ৰ, মানৱ নিৰীক্ষণ কেন্দ্ৰ"
Observed,পৰ্যবেক্ষণ কৰা হৈছে
observer,পৰ্যবেক্ষকজন
occupation number,প্ৰতিষ্ঠানৰ নম্বৰ
Octagonal,অষ্টভুজ
octahedral,অষ্টভুজ
octave,অষ্টক
odd,অস্বাভাৱিক
Off-centre,centripetal
off-diagonal,আপ তিৰ্যক
off load,এক্সজেষ্ট লোড
ohm,ওম
ohmic,ওমি
Onsager conductivity equation,অনসাগৰ পৰিবাহীতা সমীকৰণ
opacifier,"অস্বচ্ছ, শান্তকাৰী"
Opacimeter,অস্পষ্টতা
Opacity,"অস্পষ্টতা, অস্পষ্টতা"
Opalescencee,"গাখীৰৰ দৰে, গাখীৰৰ দৰে, উপলব্ধতা"
opaque,"অস্বচ্ছ, অস্বচ্ছ"
Operating,"অপাৰেটৰ, অপাৰেচন"
Operator,"অপাৰেটৰ, অপাৰেটৰ, অপাৰেটৰ"
Opposing,প্ৰতিকূল
opposite,"বিপৰীত, বিপৰীত"
Optic,"অপটিকেল, দৃশ্যমান"
Optical,"দৃশ্যমান, আলোকীয়, আলোকীয়"
optical acitivity,মেৰুত্ব
optical electron,"দৃশ্যমান ইলেক্ট্ৰন, আলোকীয় ইলেক্ট্ৰন"
optical emulsion,অপটিকেল ইমালচন
optical illusion,hallucinations
optically,আপাতদৃষ্টিত
optically active,মেৰুকৰণকাৰী
optical path,অপটিকেল দূৰত্ব
optical pyrometer,অপটিকেল কেলৰিমিটাৰ
optics,"অপটিক্স, অপটিক্স"
optimal,অনুকূল
optimality,অনুকূল
optimization (optimizing),অনুকূলন
Optimum,"অনুকূল, অনুকূল"
orbit,"কক্ষপথ, চকু, চকুৰ দৃষ্টিকোণ"
Orbital,"অৰ্বিটাল, অৰ্বিটাল (Ed.), অৰ্বিটাল (V.), অফথালমিক, চকু"
Order,"ক্ৰম, ক্ৰম, ক্ষমতা, ৰেংক, গ্ৰুপ নম্বৰ"
ordered domain,ৰেংকিং প্ৰদেশসমূহ
organ,"আৰ্গন, আৰ্গন বাজা"
OR gate,"AND গেট, বা গেট"
orientation,অভিবিন্যাস
Orientational,অভিবিন্যাস
Orifice,"মুখ, ষ্টোমাটা, গেট"
Origin,উৎপত্তি বিন্দু
orthogonal,"উলম্ব কৌণিক, উলম্ব"
Orthogonality,"অৰ্থগনেলিটি, লম্বতা"
orthorhombic,ৰম্বছ
Oscillate,দোল খাবলৈ
oscillator,দোলক
Oscillograph,"অচিলোগ্ৰাফ, অচিলোগ্ৰাফ"
oscilloscope,"অচিলোস্কোপ, অচিলোস্কোপ"
osculating Orbit,বিশ্লেষণাত্মক শ্ৰেণী
osculation sphere,স্ক্লেৰা
osmotic pressure,অস্মোটিক চাপ
Otto-cycle,অটো-চাইকেল
Output,"আউটপুট, আউটপুট, আউটপুট"
Oven,"অভেন, ষ্ট’ভ, ষ্ট’ভ"
Overall,সামগ্ৰিক
Overcast,"ডাৱৰৰ আৱৰণ, ডাৱৰীয়া"
overconvergence,অভিসৰণ
Overflow,"overflow, ওভাৰফ্ল&#39;, ওভাৰফ্ল&#39;"
Overlap,"ওভাৰলেপ, ওভাৰলেপ"
Overtone,"overtone, অভাৰটোন"
package,"পেকেজিং, পেকেজ"
packing,pictograph congestion
packing effect,কনজেচন ইফেক্ট
pair annihilation,"couple annihilation, দম্পতী বিনাশ"
paired echo,যোৰ অনুনাদ
paired electron,যোৰযুক্ত ইলেক্ট্ৰন
pan panchromatic (=photographic film),"panchromatic, প্যানক্ৰ&#39;মেটিক"
parallax,"parallax, প্যাৰালেক্স"
Parallel,সমান্তৰাল
parallel circuit,কাষৰ বৰ্তনী
parallel connection,কাষৰ সংযোগ
parallel spin,ভেক্টৰ স্পিন
paralysis (=blocking),পক্ষাঘাত
paramagnetic,"পৰচুম্বকীয়, পৰচুম্বকীয় পদাৰ্থ"
paramagnetism,পৰচুম্বকত্ব
parameter,"প্ৰাচল, আন্তঃউলম্ব অনুপাত, প্ৰাচল"
Paramolecule,পেৰা অণু
paraxial,এপিয়াক্সিয়েল
parhelium level,পাৰহেলিয়ামৰ মজিয়া
