Punjabi,Tamil
ਟੀਪਾਲ,டெபல்
Teratogeny,டெரடோஜெனி
ਸਮਾਪਤੀ ਕੋਡੋਨ,முடித்தல் கோடான்
ਟੇਰੇਸ,மொட்டை மாடி
ਟੇਰੇਸ ਅੰਤਰਾਲ,மொட்டை மாடி இடைவெளி
ਥਾਣੇ ਦੀ ਰੇਡੀਏਸ਼ਨ,நிலப்பரப்பு கதிர்வீச்சு
ਥੈਰੇਟੀਰੀਅਲ ਬੂਟੀ,நிலப்பரப்பு களைகள்
ਟੈਸਟ ਕਰਾਸ,சோதனை குறுக்கு
ਟੈਸਟ ਵਜ਼ਨ,சோதனை எடை
ਟੈਸਟਾ,டெஸ்டா
ਟੇਟਰਡ,டெட்ராட்
ਟੈਟਰਾਪਲੋਇਡ,டெட்ராப்ளோயிட்
ਟੈਟਰਾਪਲੋਇਡ,டெட்ராப்ளோயிடி
ਥੈਲੇਮਸ,தாலமஸ்
ਥਰਮਲ ਚਾਲਕਤਾ,வெப்ப கடத்தி
ਥਰਮਲ ਵਿਗਾੜ,வெப்ப வேறுபாடு
ਥਰਮਲ ਇੰਡਕਸ਼ਨ,வெப்ப தூண்டல்
ਥਰਮੋਕੌਪਲ,தெர்மோகப்பிள்
ਥਰਮੋਗ੍ਰੋਗ੍ਰਾਮ,வெப்ப வரைபடம்
ਥਰਮੋਪੀਓਨੀਸਿਟੀ,தெர்மோபெரியோடிசிட்டி
ਥਰਮੋਪਰਿਓਜਿਜ਼ਮ,தெர்மோபெரியோடிசம்
ਥਰਮੋਫਾਈਲ,தெர்மோபில்
ਥਰਮੋਟੈਕਸਿਸ,தெர்மோடாக்சிஸ்
ਪਤਲਾ ਹੋਣਾ,மெல்லியதாக
ਸਵਾਦ,வாசல்
Ti plasmid,டி பிளாஸ்மிட்
ਸਮੁੰਦਰੀ ਤੌੜੀਆਂ,அலை சதுப்பு நிலங்கள்
ਟਾਇਲ ਡਰੇਨੇਜ,ஓடு வடிகால்
ਟਿਲਟੀ,இழிவு
ਖੇਤ,உழவு
ਟਿਲਰ (ਪੌਦਾ),உழவன் (ஆலை)
ਟਿਲਰਿੰਗ,உழவு
ਟਿਲਰਿੰਗ ਸਟੇਜ,உழவு நிலை
ਟਿਲਥ,Tilth
ਟਿਸ਼ੂ ਟੈਸਟਿੰਗ,திசு சோதனை
ਟੌਡੀ,கத்தி
ਸਹਿਣਸ਼ੀਲਤਾ,சகிப்புத்தன்மை
ਚੋਟੀ ਦੀ ਮਿੱਟੀ,மேல் மண்
ਟਾਟੋਟੋ,டோபாடோ
ਚੋਟੀ ਦੇ ਪਹਿਰਾਵੇ,மேல்-ஆடை
ਟੌਪੋਕਲੈਮੈਟੋਲੋਜੀ,Topoclimatology
ਟੌਪਿੰਗ (ਤੰਬਾਕੂ),முதலிடம் (புகையிலை)
ਕੁੱਲ ਹਜ਼ਮ ਕਰਨ ਵਾਲੇ ਪੌਸ਼ਟਿਕ,மொத்த செரிமான ஊட்டச்சத்து
ਕੁੱਲ ਕਾਰਕ ਉਤਪਾਦਕਤਾ,மொத்த காரணி உற்பத்தித்திறன்
ਕੁਲ ਘੁਲਣਸ਼ੀਲ ਘੋਲ,மொத்த கரையக்கூடிய திடப்பொருள்கள்
ਟੈਟਿਪੋਟੈਂਸੀ,மொத்தம்
ਜ਼ਹਿਰੀਲੇਪਨ,நச்சுத்தன்மை
ਟੌਕਸਿਨ,நச்சு
ਟਰੇਸ ਤੱਤ,சுவடு கூறுகள்
ਟਰੇਸਰ ਤੱਤ,ட்ரேசர் கூறுகள்
ਲੈਣ-ਦੇਣ,பரிவர்த்தனை
ਟ੍ਰਾਂਸਕ੍ਰਿਪਸ਼ਨ,படியெடுத்தல்
ਤਬਦੀਲੀ,மாற்றம்
ਟ੍ਰਾਂਸਜੈਨਿਕ,டிரான்ஸ்ஜெனிக்
ਅਨੁਵਾਦ,மொழிபெயர்ப்பு
ਤਬਦੀਲੀ,இடமாற்றம்
ਸੰਚਾਰ,பரிமாற்றம்
ਟ੍ਰਾਂਸਪੀਰੀਅਜ਼ ਕੁਸ਼ਲ,டிரான்ஸ்பிரேஷன் குணகம்
ਟ੍ਰਾਂਸਪਿ .ਸ਼ਨ ਖਿੱਚ,டிரான்ஸ்பிரேஷன் இழுத்தல்
ਟ੍ਰਾਂਸਪੋਰਟੇਸ਼ਨ ਅਨੁਪਾਤ,டிரான்ஸ்பிரேஷன் விகிதம்
ਟ੍ਰਾਂਸਪਲਾਂਟ ਸਦਮਾ,மாற்று அதிர்ச்சி
ਟ੍ਰਾਂਸਪਲਾਂਟਰ,மாற்றுபவர்
ਟ੍ਰਾਂਸਪਲਾਂਟਿੰਗ,இடமாற்றம்
ਮਿੱਟੀ ਨੂੰ ਲਿਜਾਣਾ,கொண்டு செல்லப்பட்ட மண்
ਟ੍ਰਾਂਸਪੋਸੋਨ,டிரான்ஸ்போசன்
ਟ੍ਰਾਂਸਵਰਸ ਡਰੇਨੇਜ,குறுக்கு வடிகால்
ਫਸਲਾਂ ਦੀਆਂ ਫਸਲਾਂ,பொறி பயிர்கள்
ਰੱਦੀ,குப்பை
ਇਲਾਜ,சிகிச்சை
ਰੁੱਖ ਦੀ ਫਸਲ,மரம் பயிர்
ਲੜੀ ਰਿੰਗ,மர வளையம்
ਮੁਕੱਦਮਾ,சோதனை
ਟ੍ਰਿਕਲ ਸਿੰਚਾਈ,நீர்ப்பாசனம்
ਟਰਿੱਗਰ ਕਾਰਕ,தூண்டுதல் காரணி
ਟ੍ਰਿਪਲਲਾਈਡ,ட்ரிப்ளாய்டு
ਟ੍ਰਿਪਲ ਫਸਲ,டிரிப்பிள் பயிர்
ਟ੍ਰੋਫਿਕ ਪੱਧਰ,கோப்பை நிலை
ਟ੍ਰੌਪਿਕ ਲਹਿਰਾਂ,டிராபிக் இயக்கங்கள்
ਖੰਡੀ ਖੇਤਰ,வெப்பமண்டல பகுதி
ਟ੍ਰੋਪਿਜ਼ਮ,வெப்பமண்டலம்
ਸੱਚੀ ਘਣਤਾ,உண்மையான அடர்த்தி
ਸੱਚੀ ਹਜ਼ਮ,உண்மையான செரிமானம்
ਛਾਂਟੀ ਹੋਈ ਪਰੋਫਾਈਲ,துண்டிக்கப்பட்ட சுயவிவரம்
ਕੱਟਿਆ ਹੋਇਆ ਮਿੱਟੀ,துண்டிக்கப்பட்ட மண்
ਸੁਨਾਮੀ,சுனாமி
ਕੰਦ ਦੀਆਂ ਫਸਲਾਂ,கிழங்கு பயிர்கள்
ਕੰਦ,கிழங்கு
ਟਿ or ਮਰ,கட்டி
ਮਿੱਟੀ ਦੀ ਬੁਕਨ,மண்ணின் குறைப்பு
ਟੁੰਡਰਾ,டன்ட்ரா
ਮੈਦਾਨ,தரை
Turgid,கொந்தளிப்பு
ਕਠੋਰ ਅੰਦੋਲਨ,டர்கர் இயக்கம்
ਕਠੋਰ ਦਬਾਅ,டர்கர் அழுத்தம்
ਕਠੋਰ,டர்கர்
ਟਰਨਰ ਦਾ ਸਿੰਡਰੋਮ,டர்னரின் நோய்க்குறி
ਕਿਸਮ (ਪੌਦਾ),வகை (ஆலை)
ਟਾਈਪ I ਗਲਤੀ,வகை I பிழை
ਟਾਈਪ II ਗਲਤੀ,வகை II பிழை
ਟਾਈਫੂਨ,சூறாவளி
ਇਮਲੀ,புளி
ਟਾਰਗੋਨ,டாராகன்
ਮੰਦਰ ਜਾਂ ਪਗੋਡਾ ਰੁੱਖ,கோயில் அல்லது பகோடா மரம்
ਥੀਮ,திஸ்டில்
ਥੂਜਾ,துஜா
ਥਾਈਮ,தைம்
ਤੰਬਾਕੂ,புகையிலை
ਟਮਾਟਰ,தக்காளி
ਦੁੱਖ ਦਾ ਰੁੱਖ,துக்கத்தின் மரம்
ਟ੍ਰਾਈਟਿਕਲ,Tritatice
ਟਰੰਪਟ ਵੇਲ,எக்காளம் கொடியின்
ਤਿਕੋਜ਼,டியூபரோஸ்
ਰੁੜਨਾ,மஞ்சள்
ਕੜਾਹੀ,டர்னிப்
ਟਾਫਾ (ਭਾਰਤੀ ਰੀਡ ਮਾਜ਼),டைபா (இந்தியன் ரீட் மெஸ்)
ਚਾਹ ਮੱਛਰ,தேயிலை கொசு
ਨਾਮਿਤ (ਚਿੱਟਾ ਕੀੜੀ),கரையான்கள் (வெள்ளை எறும்பு)
Thpers,த்ரிப்ஸ்
ਅਲਟਰੇਕੈਂਟ੍ਰਿਫੇਸ਼ਨ,அல்ட்ராசென்ட்ரிஃபுகேஷன்
ਅਲਟਰਾਸਾਉਂਡ,அல்ட்ராசவுண்ட்
ਅੰਬੈਲ,அம்பல்
ਗੈਰ-ਰਹਿਤ,துண்டித்தல்
ਬੇਕਾਰ,பயனற்ற தன்மை
ਯੂਨੀਵੈਲੈਂਟ,ஒற்றுமையற்றது
ਯੂਨੀਵਰਸਲ ਜੈਨੇਟਿਕ ਕੋਡ,உலகளாவிய மரபணு குறியீடு
ਯੂਨੀਵਰਸਲ ਮਿੱਟੀ ਦੇ ਨੁਕਸਾਨ ਦੇ ਸਮੀਕਰਨ,உலகளாவிய மண் இழப்பு சமன்பாடு
ਅਸੰਤੁਸ਼ਟ ਫੈਟੀ ਐਸਿਡ,நிறைவுறா கொழுப்பு அமிலங்கள்
ਉੱਪਰਲੇ ਚਾਵਲ,அப்லாண்ட் அரிசி
ਉਪ,மேல்நிலை
ਸ਼ਹਿਰੀ ਖਾਦ,நகர்ப்புற உரம்
ਯੂਰੀਆ,யூரியா
Urease,யூரீஸ்
ਉਲਲਾ ਘਾਹ,உல்லா புல்
ਟੀਕਾ,தடுப்பூசி
ਵੈੱਕਲੂਓਲ,வெற்றிடம்
ਮੁੱਲ-ਸ਼ਾਮਲ ਖੇਤੀਬਾੜੀ,மதிப்பு கூட்டப்பட்ட விவசாயம்
ਮੁੱਲ ਸ਼ਾਮਲ ਉਤਪਾਦ,மதிப்பு கூட்டப்பட்ட தயாரிப்பு
ਮੁੱਲ ਜੋੜਨਾ,மதிப்பு கூடுதலாக
ਮੁੱਲ ਦੀ ਕੀਮਤ ਦਾ ਅਨੁਪਾਤ,மதிப்பு செலவு விகிதம்
ਵੋਮ (ਵੇਸਿਕੂਲਰ ਆਰਬੌਸਕੂਲਰ),VAM (வெசிகுலர் ஆர்பஸ்குலர்)
ਭਾਫ ਹੀਟ ਇਲਾਜ,நீராவி வெப்ப சிகிச்சை
ਭਾਫ਼ ਦਾ ਦਬਾਅ,ஆவி அழுத்தம்
ਵੇਰੀਏਬਲ ਲਾਗਤ,மாறுபடும் விலை
ਵੇਰੀਏਬਲ ਜੀਨ,மாறக்கூடிய மரபணு
ਵੇਰੀਏਬਲ ਰੇਟ ਟੈਕਨੋਲੋਜੀ,மாறி வீத தொழில்நுட்பம்
ਪਰਿਵਰਤਨ,மாறுபாடு
ਪਰਿਵਰਤਨ,மாறுபாடு
ਕਈ ਕਿਸਮਾਂ,வகை
ਵੈਕਟਰ,திசையன்
ਬਨਸਪਤੀ,தாவரங்கள்
ਬਨਸਪਤੀ ਵਿਗਾੜ,தாவர சீரழிவு
ਬਨਸਪਤੀ ਰੁਕਾਵਟ,தாவர தடை
ਬਨਸਪਤੀ ਕਵਰ,தாவர கவர்
ਬਨਸਪਤੀ ਪ੍ਰਸਾਰ,தாவர பரப்புதல்
ਬਨਸਪਤੀ ਪੜਾਅ,தாவர நிலை
ਜ਼ਹਿਰ,வினேஷன்
ਕੁਰਬਾਨ,வெர்மிகாஸ்டிங்ஸ்
ਵਰਮੀਕੰਪਸਟ,மன்மாரம்போஸ்ட்
ਗੈਰ ਕਾਨੂੰਨੀਕਰਨ,வெர்னலைசேஷன்
ਲੰਬਕਾਰੀ ਮਲਚਿੰਗ,செங்குத்து தழைக்கூளம்
ਵਰਲਿਸੋਲ,வெர்டிசோல்
ਵਿਵਹਾਰਕਤਾ (ਬੀਜ),நம்பகத்தன்மை (விதை)
ਵੇਲ,கொடியின்
ਸਿਰਕਾ,வினிகர்
ਵੀਰ ਜੀਨ,Vir மரபணு
ਕੁਆਰੀ ਜ਼ਮੀਨ,கன்னி நிலம்
ਕੁਆਰੀ ਮਿੱਟੀ,கன்னி மண்
ਭੁਲੱਕੜ,வைரஸ்
ਵਾਇਰਸ,வைரஸ்
ਵਾਇਰਸ ਕੋਟ ਪ੍ਰੋਟੀਨ,வைரஸ் கோட் புரதம்
ਵਾਇਰਸ ਇੰਡੈਕਸਿੰਗ,வைரஸ் குறியீட்டு
ਲੇਸ,பாகுத்தன்மை
ਵੇਖਣਯੋਗ ਰੇਡੀਏਸ਼ਨ,புலப்படும் கதிர்வீச்சு
ਵਿਟਾਮਿਨ,வைட்டமின்கள்
ਵਿਟਿਕਲਚਰ,வைட்டிகல்ச்சர்
ਵਿਵੇਕ,விவிபரஸ்
ਵੋਇਡ ਸਪੇਸ,வெற்றிட இடம்
ਅਸਥਿਰਾਈਜ਼ੇਸ਼ਨ,ஆவியாகும்
ਵਲੰਟੀਅਰ ਪੌਦੇ,தன்னார்வ தாவரங்கள்
ਵਨੀਲਾ,வெண்ணிலா
ਵੀਕ,வெட்டிவர்
ਵੈਟਰਨਨੀਅਨ ਡਾਕਟਰ,கால்நடை மருத்துவ மருத்துவர்
ਵਾਇਰਲੋਜਿਸਟ,வைரஸ் நிபுணர்
ਉਜਰਤ,ஊதியம்
ਗਰਮ ਖੂਨ ਵਾਲੇ ਜਾਨਵਰ,சூடான இரத்தம் கொண்ட விலங்கு
ਰਹਿੰਦ-ਖੂੰਹਦ ਪ੍ਰਬੰਧਨ,கழிவு மேலாண்மை
ਕੂੜੇਦਾਨ,தரிசு நிலங்கள்
ਪਾਣੀ ਦੀ ਵਰਤੋਂ ਕੁਸ਼ਲਤਾ,நீர் பயன்பாட்டு திறன்
ਵਾਟਰ ਐਪਲੀਕੇਸ਼ਨ ਰੇਟ,நீர் பயன்பாட்டு வீதம்
ਪਾਣੀ ਦਾ ਸੰਤੁਲਨ,நீர் சமநிலை
ਪਾਣੀ ਦਾ ਸੰਵਾਦ,நீர் சுருக்கம்
ਵਾਟਰ ਸੇਵਨਵੇਸ਼ਨ,நீர் பாதுகாப்பு
ਪਾਣੀ ਦੀ ਖਪਤ,தண்ணீர் பயன்பாடு
ਪਾਣੀ ਦੇ ਕੰਪੀਨੀਸ ਕੁਸ਼ਲਤਾ,நீர் அனுப்பும் திறன்
ਵਾਟਰ ਸਭਿਆਚਾਰ,நீர் கலாச்சாரம்
ਪਾਣੀ ਦਾ ਘਾਟਾ,நீர் பற்றாக்குறை
ਪਾਣੀ ਵੰਡ ਕੁਸ਼ਲਤਾ,நீர் விநியோக திறன்
ਪਾਣੀ ਦੀ ਡਿ duty ਟੀ,நீர் கடமை
ਪਾਣੀ ਦੀ ਫੁਰੋ,நீர் உரோமம்
ਪਾਣੀ ਦੇ ਦਰਵਾਜ਼ੇ,நீர் வாயில்கள்
ਪਾਣੀ ਦੀ ਲਾਗ,நீர் பதிவு
ਪਾਣੀ ਪ੍ਰਬੰਧਨ,நீர் மேலாண்மை
ਫਸਲਾਂ ਦੀ ਪਾਣੀ ਦੀ ਜ਼ਰੂਰਤ,பயிர்களின் நீர் தேவை
ਪਾਣੀ ਦੀ ਸੰਤ੍ਰਿਪਤ ਘਾਟਾ,நீர் செறிவு பற்றாக்குறை
ਪਾਣੀ ਦਾ ਟੇਬਲ,நீர் அட்டவணை
ਪਾਣੀ ਦੀ ਵਰਤੋਂ ਕੁਸ਼ਲਤਾ,நீர் பயன்பாட்டு திறன்
ਪਾਣੀ ਦਾ ਝਾੜ,நீர் மகசூல்
ਪਾਣੀ ਦੀ ਕਟਾਈ,நீர் அறுவடை
ਵਾਟਰਡ,நீர்நிலை
ਵਾਟਰਸ਼ੈਡ ਪ੍ਰਬੰਧਨ,நீர்நிலை மேலாண்மை
ਵਾਟਰਡ ਇਲਾਜ,நீர்நிலை சிகிச்சை
ਵਾਟਰਡ-ਅਧਾਰਤ ਸਿਸਟਮ,நீர்நிலை அடிப்படையிலான அமைப்பு
ਜਲ ਮਾਰਗ,நீர்வழி
ਵੇਵ-ਲੰਬਾਈ,அலை நீளம்
ਵੈਕਸਿੰਗ,மெழுகு
ਮੌਸਮ,வானிலை
ਮੌਸਮ,வானிலை
ਬੂਟੀ,களை
ਬੂਟੀ ਨਿਯੰਤਰਣ,களை கட்டுப்பாடு
ਬੂਟੀ ਨਿਯੰਤਰਣ ਕੁਸ਼ਲਤਾ,களை கட்டுப்பாட்டு செயல்திறன்
ਤਲਾਅ,களை ஒழிப்பு
ਵੇਡ ਇੰਡੈਕਸ,களை குறியீட்டு
ਪੱਛਮੀ ਧੱਕਾ,மேற்கத்திய வெடிப்பு
ਬੂਟੀ ਸਪੈਕਟ੍ਰਮ,களை ஸ்பெக்ட்ரம்
ਬੂਟੀ,களை
ਗਿੱਲੇ-ਬਲਬ ਉਦਾਸੀ,ஈரமான-பல்ப் மனச்சோர்வு
ਗਿੱਲੇ-ਬੱਲਬ ਦਾ ਤਾਪਮਾਨ,ஈரமான-பல்ப் வெப்பநிலை
ਗਿੱਲੇ-ਬੱਲਬ ਥਰਮਾਮੀਟਰ,ஈரமான-பல்ப் வெப்பமானி
ਵੈਲਲੈਂਡ,ஈரநிலம்
ਗਿੱਲੇ ਲਾਉਣਾ,ஈரமான நடவு
ਗਿੱਲੇ ਮੌਸਮ,மழை காலம்
ਗਿੱਲੀ ਬੀਜਣਾ,ஈரமான விதைப்பு
ਗਿੱਲੇ ਸਾਲ,ஈரமான ஆண்டு
ਗਿੱਲੀ ਪਾ powder ਡਰ,ஈரமான தூள்
ਗਿੱਲਾ ਏਜੰਟ,ஈரமாக்கும் முகவர்
ਚੱਕਰ ਲਗਾਉਣ ਵਾਲੇ ਮਨੋਵਿਟਰੋਮੀਟਰ,சுழல் சைக்ரோமீட்டர்
ਵ੍ਹਾਈਟ ਇਨਕਲਾਬ,வெள்ளை புரட்சி
ਪੂਰਾ ਫਾਰਮ ਵਿਸ਼ਲੇਸ਼ਣ,முழு பண்ணை பகுப்பாய்வு
ਪੂਰੀ ਖੇਤ ਪਹੁੰਚ,முழு பண்ணை அணுகுமுறை
ਵਿਸ਼ਾਲ ਅਨੁਕੂਲਤਾ,பரந்த தழுவல்
ਵਿਲਿੰਗ ਪੁਆਇੰਟ,வில்டிங் பாயிண்ட்
ਹਵਾ ਬਰੇਕ,காற்று இடைவெளி
ਹਵਾ ਦੀ energy ਰਜਾ,காற்றாலை ஆற்றல்
ਹਵਾ ਦਾ ro ਾਹ,காற்று அரிப்பு
ਹਵਾ ਜਨਰੇਸ਼ਨ,காற்றாலை உருவாக்கம்
ਵਿੰਡ ਮਿੱਲ,காற்று ஆலை
ਹਵਾ ਦੀ ਸ਼ਕਤੀ,காற்றாலை சக்தி
ਹਵਾ ਦੀ ਗਤੀ,காற்றின் வேகம்
ਵਿੰਡ ਸਟ੍ਰਿਪ ਦੀ ਫਸਲ,விண்ட் ஸ்ட்ரிப் பயிர்
ਹਵਾ ਵੇਗ,காற்றின் வேகம்
ਹਵਾ,காற்று
ਹਵਾ,விண்ட்ரோ
ਵਿੰਡੋ,விண்ட்ரோவர்
ਹਵਾ-ਵੇਨ,காற்று திசைகாட்டி
ਵਿਨ,வின்னவர்
Winnow,வின்னிங்
ਭਿਆਨਕ ਕਲਪਨਾ,தள்ளாட்டம் கருதுகோள்
ਕੁੱਖ,கருவில்
ਲੱਕੜ ਦਾ ਸੁਆਹ,வூட் சாம்பல்
ਲੱਕੜ ਦੀ ਗੈਸ,மர வாயு
ਕੰਮ,வேலை
ਅਖਰੋਟ,வால்நட்
ਪਾਣੀ ਦੀ ਕ੍ਰੇਸ,நீர் க்ரெஸ்
ਪਾਣੀ ਦੀ ਹਰਕਤ,நீர் பதுமராகம்
ਤਰਬੂਜ,தர்பூசணி
ਪਾਣੀ ਦੀ ਟਕਸਾਲ,நீர் புதினா
ਵਿਲੋ ਰੋਣਾ,அழுகை வில்லோ
ਵੈਸਟ ਇੰਡੀਅਨ ਮਹੋਗਨੀ,மேற்கு இந்திய மஹோகனி
ਕਣਕ,கோதுமை
ਚਿੱਟਾ ਕਲੋਵਰ,வெள்ளை க்ளோவர்
ਚਿੱਟਾ ਮਲਬੇ,வெள்ளை முல்பெரி
ਵ੍ਹਾਈਟ ਪੌਪਿਨਕ,வெள்ளை பாபினெக்
ਚਿੱਟਾ ਵਿਲੋ,வெள்ளை வில்லோ
ਜੰਗਲੀ ਮਾਰਜੋਰਿਮ,காட்டு மார்ஜோரிம்
ਜੰਗਲੀ ਓਟ,காட்டு ஓட்
ਵਗਡ ਬੀਨ,சிறகுகள் பீன்
ਵਿੰਟਰ ਸਕੁਐਸ਼,குளிர்கால ஸ்குவாஷ்
ਸੁਪਨਿਆ,விதானியா
"ਲੱਕੜ ਦਾ ਸੋਰੇਲ, ਆਕਸੀਲਿਸ","வூட் சோரல், ஆக்சாலிஸ்"
वे wasp,குளவி
ਬੁਣੇ ਪੰਛੀ,வீவர் பறவை
ਵੀਵਿਲ,அந்துப்பூச்சி
ਵ੍ਹਾਈਟ ਗਰਪ,வெள்ளை கிரப்
ਉੱਨੀ ਐਫੀਡ,கம்பளி அஃபிட்
Xanthinuria,சாந்தினூரியா
ਜ਼ੈਨਥੋਫੀਲ,சாந்தோபில்
ਐਕਸ-ਕ੍ਰੋਮੋਸੋਮ,எக்ஸ்-குரோமோசோம்
ਜ਼ੇਨੀਆ,ஜீனியா
ਜ਼ੀਰੋਡਰਮਾ ਪਿਗਮੈਂਟੋਸਮ,ஜெரோடெர்மா பிக்மென்டோசம்
ਜ਼ੀਰੋਫਾਈਟ,ஜெரோஃபைட்
ਜ਼ੀਰੋਫਾਈਟਿਜ਼ਮ,ஜெரோஃபைட்டிசம்
ਐਕਸ-ਰੇ ਫੈਲਣਾ,எக்ஸ்ரே வேறுபாடு
ਜ਼ੀਲੀਮ,சைலேம்
ਜ਼ੋਲੋਫਾਈਟ,சைலோபைட்
ਵਾਈ 'ਟ੍ਰੇਲਿਸ,Y 'குறுக்கு நெடுக்காக அடிக்கப்பட்ட தட்டி
ਵਾਈ-ਕ੍ਰੋਮੋਸੋਮ,ஒய்-குரோமோசோம்
ਖਮੀਰ,ஈஸ்ட்
ਖਮੀਰ ਐਬਸਟਰੈਕਟ,ஈஸ்ட் சாறு
ਪੀਲਾ ਇਨਕਲਾਬ,மஞ்சள் புரட்சி
ਪੀਲਾ,மஞ்சள்
ਉਪਜ ਭਾਗ,மகசூல் கூறு
ਉਪਜ ਦੀ ਨਿਗਰਾਨੀ,மகசூல் கண்காணிப்பு
ਪੈਦਾਵਾਰ ਸੰਭਾਵਨਾ,மகசூல் திறன்
ਉਪਜ ਸਥਿਰਤਾ,மகசூல் நிலைத்தன்மை
ਯੋਕ,மஞ்சள் கரு
ਯੈਲੋ ਬਰਡਸ ਨਾਈਟਸਮ,மஞ்சள் பெர்ரி நைட்ஷேட்
ਪੀਲੇ ਮਾਇਰੋਬੇਨ,மஞ்சள் மைரோபாலன்
ਜ਼ੈਦ,ஜைட்
ਜ਼ੈਡ-ਕ੍ਰੋਮੋਸੋਮ,Z- குரோமோசோம்
ਜ਼ੈਡ-ਡੀ ਐਨ ਏ,Z-DNA
ਜ਼ੀਟਿਨ,ஜீடின்
ਜ਼ੀਰੋ energy ਰਜਾ ਠੰਡਾ ਚੈਂਬਰ,பூஜ்ஜிய ஆற்றல் குளிர் அறை
ਜ਼ੀਰੋ ਖੇਤ,பூஜ்ஜிய உழவு
ਜ਼ੀਰੋ ਸਹਿਣਸ਼ੀਲਤਾ,முற்றிலும் சகிப்பு தன்மையற்ற
ਜ਼ਿੰਕ ਦੀ ਘਾਟ,துத்தநாகம் குறைபாடு
ਜ਼ਿੰਕ ਫਿੰਗਰ ਪ੍ਰੋਟੀਨ,துத்தநாக விரல் புரதம்
ਜ਼ਿੰਤਸਤ ਯੂਰੀਆ,ஜினிக்ட் யூரியா
ਜ਼ੋਨਾ ਪਲੇਸਕਡਾ,சோனா பெல்லூசிடா
ਜ਼ੋਪਲੀਲੀ,ஜூஃபிலி
ਜ਼ੂਪਲੈਂਕਟਨ,ஜூப்ளாங்க்டன்
Zygote,ஜைகோட்
Zygotic ਨਹਿਰਦਾਰ ਜੀਨ,ஜிகோடிக் மரணம் மரபணு
Zanthophylum,ஜந்தோபிலம்
ਜੀਵ ਵਿਗਿਆਨੀ,விலங்கியல் நிபுணர்
