Telugu,Kannada
బహుళ యాక్సెస్ సిస్టమ్,ಬಹು ಪ್ರವೇಶ ವ್ಯವಸ್ಥೆ
మల్టీప్లెక్స్,ಬಹುಪರಣ
మల్టీప్లెక్సర్,ಬಹುಪಾಲು
మల్టీప్లెక్సింగ్,ಬಹುವಚನ
మల్టీస్టేజ్ యాంప్లిఫైయర్,ಮಲ್ಟಿಸ್ಟೇಜ್ ಆಂಪ್ಲಿಫೈಯರ್
మల్టీ టాస్కింగ్,ಬಹುಕಾಲಕಾಯ
మల్టీవిబ్రేటర్,ಬಹುಕೋಬಲದವನು
మ్యూట్,ಮ್ಯೂಟ್
పరస్పర ప్రవర్తన,ಪರಸ್ಪರ ನಡವಳಿಕೆ
పరస్పర ఇంపెడెన్స్,ಪರಸ್ಪರ ಪ್ರತಿರೋಧ
పరస్పర ఇండక్టెన్స్,ಪರಸ್ಪರ ಪ್ರಚೋದನೆ
పరస్పర జోక్యం,ಪರಸ್ಪರ ಹಸ್ತಕ್ಷೇಪ
నానో-టెక్నాలజీ,ನ್ಯಾನೊ ತಂತ್ರಜ್ಞಾನ
సన్నని ఊచ,ಕಿರಿದಾದ ಪಟ್ಟಿ
ఇరుకైన కాస్టికింగ్,ಕಿರಿದಾದ ಪ್ರದೇಶ
సహజ ముసాయిదా,ನೈಸರ್ಗಿಕ ಕರಡು
నావిగేటర్,ನ್ಯಾವಿಗೇಟರ್
ప్రతికూల,ಋಣಾತ್ಮಕ
ప్రతికూల పక్షపాతం,ನಕಾರಾತ್ಮಕ ಪಕ್ಷಪಾತ
ప్రతికూల ఛార్జ్,ನಕಾರಾತ್ಮಕ ಶುಲ್ಕ
వ్యతిరేకమైన ఫీడ్ బ్యాక్,ನಕಾರಾತ್ಮಕ ಪ್ರತಿಕ್ರಿಯೆ
ప్రతికూల శిఖరం,ನಕಾರಾತ್ಮಕ ಶಿಖೆ
ప్రతికూల నిరోధకత,ನಕಾರಾತ್ಮಕ ಪ್ರತಿರೋಧ
నికర లాభం,ನಿವ್ವಳ ಲಾಭ
నికర నష్టం,ನಿವ್ವಳ ನಷ್ಟ
నెటెకెట్,ಸಜ್ಜು
నెట్‌వర్క్,ಜಾಲ
నెట్‌వర్క్ ఎనలైజర్,ನೆಟ್ವರ್ಕ್ ವಿಶ್ಲೇಷಕ
నెట్‌వర్క్ ఫైల్ సిస్టమ్,ನೆಟ್ವರ್ಕ್ ಫೈಲ್ ವ್ಯವಸ್ಥೆಯಲ್ಲಿ
నెట్‌వర్క్ ప్లానింగ్,ನೆಟ್ವರ್ಕ್ಯ ಯೋಜನೆ
నెట్‌వర్క్ ముగింపు,ನೆಟ್ವರ್ಕ್ ಮುಕ್ತಾಯ
నెట్‌వర్కింగ్,ಜಾಲ
తటస్థ,ತಟಸ್ಥ
తటస్థీకరణ,ತಟಸ್ಥಗೊಳಿಸುವ
న్యూస్ రూమ్ ఆటోమేషన్,ಸುದ್ದಿ ಕೊಠಡಿ ಯಾಂತ್ರೀಕೃತಗೊಂಡ
నిబ్బెల్,ಚಾಚು
సముచితం,ಗೂಡು
లోడ్ పరీక్ష లేదు,ಲೋಡ್ ಪರೀಕ್ಷೆ ಇಲ್ಲ
నోడ్,ತಪಾಸಣೆ
శబ్దం,ಶಬ್ದ
శబ్దం ఫిగర్,ಶಬ್ದ
శబ్దం వడపోత,ಶಬ್ದ ಫಿಲ್ಟರ್
శబ్దం అంతస్తు,ಶಬ್ದ ನೆಲ
శబ్దం గేట్,ಶಬ್ದ
శబ్దం రోగనిరోధక శక్తి,ಶಬ್ದ -ವಿನಾಯಿತಿ
శబ్దం కిల్లర్,ಶಬ್ದ ಕೊಲೆಗಾರ
శబ్ద స్థాయి,ಶಬ್ದ ಮಟ್ಟ
శబ్దం శక్తి,ಶಬ್ದ
శబ్దం ఆకారపు క్వాంటైజర్,ಶಬ್ದ ಆಕಾರದ ಪರಿಮಾಣ
శబ్దం మూలం,ಶಬ್ದ ಮೂಲ
శబ్దం అణచివేత సర్క్యూట్,ಶಬ್ದ ನಿಗ್ರಹ ಸರ್ಕ್ಯೂಟ್
శబ్దం అణచివేత,ಶಬ್ದ
శబ్దం ఉష్ణోగ్రత,ಉಷ್ಣ
శబ్దం ఉష్ణోగ్రత,ಉಷ್ಣ
శబ్దం త్రిభుజం,ಶಬ್ದ ತ್ರಿಕೋನ
శబ్దం వోల్టేజ్,ಶಬ್ದ -ವೋಲ್ಡೆ
శబ్దం లేనిది,ನಿಷ್ಕಪಟ
శబ్దం లేని కోడింగ్,ಶಬ್ದರಹಿತ ಕೋಡಿಂಗ್
ధ్వనించే రిసెప్షన్,ಗದ್ದಲ ಸ್ವಾಗತ
నామమాత్రపు ఉపయోగపడే క్షేత్ర బలం,ನಾಮಮಾತ್ರ ಬಳಸಬಹುದಾದ ಕ್ಷೇತ್ರ ಶಕ್ತಿ
నాన్-డైరెసిటోనల్ మైక్రోఫోన్,ನಿರ್ದೇಶನವಲ್ಲದ ಮೈಕ್ರೊಫೋನ್
ప్రేరేపించని లోడ్,ಸಿಕ್ಕಿಹಾಕಿಕೊಳ್ಳದ ಭಾರ
ప్రేరణ లేని నిరోధకత,ಸಿಕ್ಕಿಹಾಕಿಕೊಳ್ಳದ ಪ್ರತಿರೋಧ
సినోసోయిడల్ వేవ్,ಸೈನೋಸಾಯ್ಡಲ್ ತರಂಗ
అస్థిర జ్ఞాపకశక్తి,ಬಾಷ್ಪಶೀಲವಲ್ಲದ ಸ್ಮರಣೆ
గేట్ లేదా గేట్,ಅಥವಾ ಗೇಟ್
సాధారణ వేగం,ಸಾಮಾನ್ಯ ವೇಗ
సాధారణ సరఫరా,ಸಾಮಾನ್ಯ ಪೂರೈಕೆ
గీత,ಕುಡಿದಿರುವಿಕೆ
నాచ్ ఫిల్టర్,ನಾಚ್ ಫಿಲ್ಟರ್
సంఖ్యా,ಸಂಖ್ಯಾತ್ಮಕ
సంఖ్యాపరంగా నియంత్రిత ఓసిలేటర్,ಸಂಖ್ಯಾತ್ಮಕವಾಗಿ ನಿಯಂತ್ರಿತ ಆಂದೋಲಕ
గింజ-బోల్ట్,ಅಡಿಕೆ
నైక్విస్ట్-షానన్ సిద్ధాంతం,ನೈಕ್ವಿಸ್ಟ್-ಶಾನನ್ ಪ್ರಮೇಯ
ఆబ్జెక్ట్ ఓరియంటెడ్,ವಸ್ತು ಆಧಾರಿತ
అష్ట,ಅಷ್ಟಾಲದ
ఫ్రీక్వెన్సీ యొక్క అష్టపది,ಆವರ್ತನದ ಆಕ್ಟೇವ್
ఆక్టేట్,ಅಷ್ಟೇಟು
ఆఫ్-లైన్,ಆಫ್-ಲೈನ್
ఆఫ్‌సెట్,ಸರಿದೂಗಿಸು
ఓం,ಓಮ್
ఓం మీటర్,ಓಮ್ ಮೀಟರ್
ఆయిల్ సర్క్యూట్ బ్రేకర్,ತೈಲ ಸರ್ಕ್ಯೂಟ್ ಬ್ರೇಕರ್
ఆయిల్ ఫిల్టర్,ತೈಲ ಶೋಧಕ
చమురు మునిగిపోయింది,ಎಣ್ಣೆ ಮುಳುಗಿರುವ
చమురు స్థాయి గేజ్,ತೈಲ ಮಟ್ಟದ ಮಾಪಕ
ఓమ్ని-డైరెక్షనల్ యాంటెన్నా,ಓಮ್ನಿ-ದಿಕ್ಕಿನ ಆಂಟೆನಾ
ఓమ్ని-డైరెక్షనల్ మైక్రోఫోన్,ಓಮ್ನಿ-ದಿಕ್ಕಿನ ಮೈಕ್ರೊಫೋನ್
కోరిక మేరకు,ಬೇಡಿಕೆಯಮೇರೆಗೆ
ఆన్-డిమాండ్ స్ట్రీమింగ్,ಬೇಡಿಕೆಯ ಸ್ಟ್ರೀಮಿಂಗ್
ఆన్-లైన్ (ఆన్‌లైన్),ಆನ್‌ಲೈನ್ (ಆನ್‌ಲೈನ್)
ఆన్‌లైన్ విశ్లేషణాత్మక ప్రాసెసింగ్,ಆನ್‌ಲೈನ್ ವಿಶ್ಲೇಷಣಾತ್ಮಕ ಪ್ರಕ್ರಿಯೆ
ఆఫ్,ಪ್ರಾರಂಭ
ఆన్-ఆఫ్ కీయింగ్ మాడ్యులేషన్,ಆನ್-ಆಫ್ ಕೀಯಿಂಗ್ ಮಾಡ್ಯುಲೇಷನ್
ఓపెన్ సర్క్యూట్,ಓಪನೆ ಸರ್ಕ್ಯೂಟ್
ఓపెన్ సోర్స్,ಮುಕ್ತ ಸಂಪನ್ಮೂಲ
ఓపెన్ సిస్టమ్,ತೆರೆದ ವ್ಯವಸ್ಥೆಯ
ఆపరేటింగ్ ఫ్రీక్వెన్సీ,ಕಾರ್ಯಾಚರಣಾ ಆವರ್ತನ
ఆపరేటింగ్ సిస్టమ్,ಕಾರ್ಯಾಚರಣಾ ವ್ಯವಸ್ಥೆ
ఆపరేషన్,ಕಾರ್ಯಾಚರಣೆ
ఆపరేటర్,ನಿರ್ವಾಹಕ
ఆప్టికల్ ఫైబర్,ದ್ಯುತಿಕಾರಿ
ఆప్టికల్ ఫ్రీక్వెన్సీ,ದೃಗ್ಕ ಆವರ್ತನ
ఆప్టికల్ తగ్గింపు,ದ್ಯುತಿ ಕಡಿತ
ఆప్టికల్ రిజల్యూషన్,ದೃಷ್ಟಿಹಯ
ఆప్టికల్ ట్రాక్,ದೃಗಶ್ಯಿಯುತ ಟ್ರ್ಯಾಕ್
వాంఛనీయ పని పౌన .పున్యం,ಆಪ್ಟಿಮಮ್ ವರ್ಕಿಂಗ್ ಆವರ್ತನ
ఆప్టోకౌప్లర్,ದೌಜಿ
ఆప్టోఎలక్ట్రానిక్స్,ದಿಕ್ಚ್ಯೆ
లేదా గేట్,ಅಥವಾ ಗೇಟ್
కక్ష్య,ಕಕ್ಷೆ
ఓసిలేటర్,ಆಂದೋಲಕ
ఓసిల్లోగ్రామ్,ದೋಲಲೇಖ
ఓసిల్లోగ్రాఫ్,ದೋಲಲೇಖಿ
ఓసిల్లోస్కోప్,ದೋಲದರ್ಶಕ
బాహ్య ఇంటర్‌సీవర్,ಹೊರಗಿನ ಇಂಟರ್ಲೀವರ್
అవుట్గోయింగ్ ఫీడర్,ಹೊರಹೋಗುವ ಫೀಡರ್
అవుట్పుట్,ಉತ್ಪಾದನೆ
అవుట్పుట్ స్థాయి,Output ಟ್ಪುಟ್ ಮಟ್ಟ
అవుట్పుట్ మీటర్,Output ಟ್ಪುಟ್ ಮೀಟರ್
అవుట్పుట్ ట్రాన్స్ఫార్మర్,ಟ್ರಾನ್ಸ್‌ಪುಟ್ ಪರಿವರ್ತಕ
అవుట్పుట్ వాల్వ్,ಕವಾಟ
అవుట్పుట్ తరంగ రూపం,ತರಂಗ ರೂಪ
వెలుపల ప్రసారం (OB),ಹೊರಗಿನ ಪ್ರಸಾರ (ಒಬಿ)
పొయ్యి,ಒಲೆ
ఓవర్ కప్లింగ్,ಓವರ್ ಕಪ್ಲಿಂಗ್
మాడ్యులేషన్ మీద,ಹೆಚ್ಚು ಮಾಡ್ಯುಲೇಷನ್
ఓవర్ వోల్టేజ్,ವೋಲ್ಟೇಜ್
మొత్తం అటెన్యుయేషన్,ಒಟ್ಟಾರೆ ಅಟೆನ್ಯೂಯೇಷನ್
మొత్తం ప్రసార విశ్వసనీయత,ಒಟ್ಟಾರೆ ಪ್ರಸಾರ ವಿಶ್ವಾಸಾರ್ಹತೆ
మొత్తం సామర్థ్యం,ಒಟ್ಟಾರೆ ದಕ್ಷತೆ
మొత్తం రిసెప్షన్ విశ్వసనీయత,ಒಟ್ಟಾರೆ ಸ್ವಾಗತ ವಿಶ್ವಾಸಾರ್ಹತೆ
మొత్తం ప్రతిస్పందన,ಒಟ್ಟಾರೆ ಪ್ರತಿಕ್ರಿಯೆ
మొత్తం వ్యవస్థ,ಒಟ್ಟಾರೆ ವ್ಯವಸ್ಥೆ
ఓవర్‌డబ్బింగ్,ಅತಿಯಾದ ಕುಶಲ
ఓవర్ హెడ్ లైన్,ಮೇಲಾಧಿಪತಿ ರೇಖೆ
ఓవర్ హెడ్ వైర్,ಮೇಲಂಗಿಯ ತಂತಿ
ఓవర్లోడ్,ಮಿತಿಮೀರಿದ ಹೊರೆ
ఓవర్‌లోడ్ రక్షణ పరికరాలు,ಓವರ್‌ಲೋಡ್ ಸಂರಕ್ಷಣಾ ಸಾಧನಗಳು
ఓవర్‌లోడ్ ట్రిప్,ಓವರ್ಲೋಡ್ ಟ್ರಿಪ್
ఓవర్‌సాంప్లింగ్,ಅತಿಯಾಗಿ ಸ್ಯಾಲ್ಪ್ಲಿಂಗ್
ప్యాక్ చేయబడింది,ಕಟ್ಟಿ ಇಡುವುದು
ప్యాకెట్ స్విచింగ్,ಪ್ಯಾಕೆಟ್ ಸ್ವಿಚಿಂಗ್
ప్యాకెట్జేషన్,ಪ್ಯಾಕೆಟೀಕರಣ
ప్యాకెట్ చేయబడింది,ಸಜ್ಜುಗೊಳಿಸಿದ
ప్యాడ్,ಚೂರು
పేజింగ్,ಚಿರತೆ
పాన్ స్క్రీన్,ಪ್ಯಾನ್ ಪರದೆ
ప్యానెల్,ಫಲಕ
పానింగ్,ಹತೋಟಿ
పనోరమా,ದೃಶ್ಯಾವಳಿ
పారాబొలిక్ మైక్రోఫోన్,ಅ ೦ ಗಡಿ
నమూనా మార్పు,ಮಾದರಿ ಬದಲಾವಣೆ
పారడాక్స్,ವಿರೋಧಾಭಾಸದ
సమాంతర పోర్ట్,ಸಮಾನಾಂತರ ಬಂದರು
పరామితి,ನಿಯತಾಂಕ
పరాన్నజీవి నష్టం,ಪರಾವಲಂಬಿ ನಷ್ಟ
పరాన్నజీవి డోలనం,ಪರಾವಲಂಬಿ ಆಂದೋಲನ
పారిటీ బిట్,ಪ್ಯಾರಿಟಿ ಬಿಟ್
పారిటీ పరీక్ష,ಸಮಾನತೆ ಪರೀಕ್ಷೆ
పార్సెక్,ಕಸಕ
పాక్షిక రిజల్యూషన్,ಭಾಗಶಃ ನಿರ್ಣಯ
పాస్‌బ్యాండ్,ಪಾರ
నిష్క్రియాత్మ,ನಿಷ್ಕ್ರಿಯ
నిష్క్రియాత్మక నెట్‌వర్క్,ನಿಷ್ಕ್ರಿಯ ಜಾಲ
పాస్వర్డ్,ಗುಪ್ತಪದ
పాచ్,ತೇಪೆ
ప్యాచ్ త్రాడు,ತಿರಸ್ಕಾರ
మార్గం నష్టం,ಮಾರ್ಗ
నమూనా,ಮಾದರಿ
పేలోడ్,ಪಳಗ
పీక్ ఎత్తు,ಶಿಖರ ಎತ್ತರ
పీక్ యానోడ్ కరెంట్,ಗರಿಷ್ಠ ಆನೋಡ್ ಪ್ರವಾಹ
పీక్ లిమిటర్,ಶಿಖರ ಮಿತಿ
పీక్ లోడ్,ಶಿಖರ ಹೊರೆ
గరిష్ట విలువ,ಶಿಖರ ಮೌಲ್ಯ
పీకింగ్,ಉತ್ತುಂಗ
పీక్-టు-పీక్ వోల్టేజ్,ಶಿಖರದಿಂದ ಗರಿಷ್ಠ ವೋಲ್ಟೇಜ್
పీర్-టు-పీర్,ಪೀರ್ ಟು ಪೀರ್
అవగాహన నమూనా,ಗ್ರಹಣದ ಮಾದರಿ
గ్రహణ మోడల్,ಗ್ರಹಣ ಮಾದರಿ
పనితీరు,ಪ್ರದರ್ಶನ
పెరిగీ,ಪಳಗಿಸುವ
ఆవర్తన పరీక్ష,ಆವರ್ತಕ ಪರೀಕ್ಷೆ
పరిధీయ,ಬಾಹ್ಯ
పరిధీయాలు,ಹೊರಚರ್ಮಗಳು
పారగమ్యత,ಪ್ರವೇಶಸಾಧ್ಯತೆ
పర్మిటివిటీ,ಅನುಮತಿಸುವಿಕೆ
ఫాంటమ్ విద్యుత్ సరఫరా,ಫ್ಯಾಂಟಮ್ ವಿದ್ಯುತ್ ಸರಬರಾಜು
దశ,ಹಂತ
దశ మార్పు రేఖ,ಹಂತ ಬದಲಾವಣೆಯ ರೇಖೆ
దశ పోలిక,ಹಂತ ಹೋಲಿಕೆ
దశ ఆలస్యం,ಹಂತ ವಿಳಂಬ
దశ వివక్షత,ಹಂತ ತಾರತಮ್ಯ
దశ లాప్ ఫ్రీక్వెన్సీ సింథసైజర్,ಹಂತ ಲಾಕ್ ಲೂಪ್ ಆವರ್ತನ ಸಿಂಥಸೈಜರ್
దశ మాడ్యులేషన్,ಹಂತಪಶುತೆ
దశ రివర్సల్,ಹಂತ ಹಿಮ್ಮುಖ
దశ షిఫ్ట్ కీయింగ్,ಹಂತದ ಶಿಫ್ಟ್ ಕೀಯಿಂಗ್
కన్సోల్‌లో ఫోన్,ಕನ್ಸೋಲ್‌ನಲ್ಲಿ ಫೋನ್
ప్రోగ్రామ్‌లో ఫోన్,ಪ್ರೋಗ್ರಾಂನಲ್ಲಿ ಫೋನ್
భౌతిక పొర,ಭೌತಿಕ ಪದರ
పిక్టోరియల్,ಚಿತ್ರಾತ್ಮಕ
పైజోఎలెక్ట్రిక్,ಪೈಜೋಲಿಯೆಕ್ಟ್ರಿಕ್
పైలట్ జనరేటర్,ಪ್ರಾಯೋಗಿಕ ಉತ್ಪಾದಕ
పైలట్ సిగ్నల్,ಪೈಲಟ್ ಸಂಕೇತ
పైలట్ టోన్,ಪ್ರಾಯೋಗಿಕ ಸ್ವರ
పైరసీ,ಕಡಲ್ಗಳ್ಳತನ
పిచ్,ಪಟ್ಟು
పిక్సెల్,ಒಂದು ಬಗೆಯ ಉಗುರು
పిక్సెలైజేషన్,ಬಿಲ್ಲೆ
మొక్క,ಸಸ್ಯ
ప్లాస్మా,ಚಾಚು
వేదిక,ವೇದಿಕೆ
తిరిగి ఆడండి,ಮತ್ತೆ ಪ್ಲೇ ಮಾಡಿ
బ్యాక్ యాంప్లిఫైయర్ ఆడండి,ಬ್ಯಾಕ್ ಆಂಪ್ಲಿಫೈಯರ್ ಅನ್ನು ಪ್ಲೇ ಮಾಡಿ
బ్యాక్ హెడ్ ఆడండి,ಹಿಂಭಾಗವನ್ನು ಪ್ಲೇ ಮಾಡಿ
ప్లేజాబితా,ಪ್ಲೇಪಿಸು
ప్లేఅవుట్,ಆಟವಾಡು
ప్లాటర్,ಸಂಚಾರಿ
ప్లగ్,ಮೊಳಕೆ
న్యూమాటిక్ కంట్రోల్ సిస్టమ్,ನ್ಯೂಮ್ಯಾಟಿಕ್ ನಿಯಂತ್ರಣ ವ್ಯವಸ್ಥ
ధ్రువణత,ಧ್ರುವೀಕರಣ
ధ్రువణత,ಧ್ರುವೀಯತೆ
బహుభుజి,ಬಹುಭುಜಾಕೃತಿ
బహుపది,ಬಹುಪದಕ್ಕೆ ಸಂಬಂಧಿಸಿದ
పాలిఫేస్ ఫిల్టర్ బ్యాంక్,ಪಾಲಿಫೇಸ್ ಫಿಲ್ಟರ್ ಬ್ಯಾಂಕ್
పోర్చ్,ಮುಖಮಂಟಪ
పోరస్ శోషక,ಸರಂಧ್ರ ಹೀರುವ
పోర్ట్,ಬಂದರು
సానుకూల శిఖరం,ಧನಾತ್ಮಕ ಶಿಖೆ
పోస్ట్ సింక్రొనైజేషన్,ಪೋಸ್ಟ್ ಸಿಂಕ್ರೊನೈಸೇಶನ್
పొటెన్షియోమీటర్,ಒಂದು ತತ್ತ್ವ ಮಾಪಕ
శక్తి,ಅಧಿಕಾರ
పవర్ యాంప్లిఫైయర్,ವಿದ್ಯುತ್ ವರ್ಧಕ
శక్తి కలయిక,ಶಕ್ತಿ ಸಂಯೋಜನೆ
విద్యుత్ వినియోగం,ವಿದ್ಯುತ್ ಬಳಕೆಯನ್ನು
విద్యుత్ నియంత్రణ,ವಿದ್ಯುತ್ ನಿಯಂತ್ರಣ
శక్తి సాంద్రత,ವಿದ್ಯುತ್ ಸಾಂದ್ರತೆ
విద్యుత్ పంపిణీ,ವಿದ್ಯುತ್ ವಿತರಣೆ
విద్యుత్ వైఫల్యం,ವಿದ್ಯುತ್ ವೈಫಲ್ಯ
విద్యుత్ లాభం,ಅಧಿಕಾರ ಲಾಭ
శక్తి సూచిక,ವಿದ್ಯುತ್ ಸೂಚಕ
