Malayalam,Kannada
പരോക്ഷ പ്രവേശനം,ಪರೋಕ್ಷ ಪ್ರವೇಶ
പരോക്ഷ വിലാസം,ಪರೋಕ್ಷ ವಿಳಾಸ
പരോക്ഷ അഭിസംബോധന,ಪರೋಕ್ಷ ವಿಳಾಸ
പരോക്ഷ നിർദ്ദേശം,ಪರೋಕ್ಷ ಸೂಚನೆ
വ്യക്തിഗത ലൈൻ  സേവനം,ವೈಯಕ್ತಿಕ ರೇಖೆ  ಸೇವಕ
അനുമാനിക്കാനുള്ള എഞ്ചിൻ,ಅನುಮಾನಕರ ಎಂಜಿನ್
താണതരമായ (= സബ്സ്ക്രിപ്റ്റ്),ಕೀಳಾದ (= ಚಂದಾದಾರಿಕೆ)
അനന്തമായ പാഡ് രീതി,ಅನಂತ ಪ್ಯಾಡ್ ವಿಧಾನ
ഇൻഫിക്സ് നോട്ടേഷൻ,ಅಸಂಖ್ಯಾತ ಸಂಕೇತ
ഇൻഫിക്സ് പ്രവർത്തനം,ಇನಿಸೈಡು
വിവരം,ಕಲಾಕೃತಿಗಳು
വിവരം,ಮಾಹಿತಿ
വിവരങ്ങൾ-  ചുമക്കുന്ന ചാനൽ,ಮಾಹಿತಿ-  ಚಂಚಲ ಚಾನಲ್
വിവര സാധ്യത,ಮಾಹಿತಿ ಬಿಟ್
വിവരം  ചാനല്,ಮಾಹಿತಿ  ಚಾನಲ್
വിവരം  സന്തുഷ്ടമായ,ಮಾಹಿತಿ  ಕಲೆ
വിവരം  ഉള്ളടക്ക ബൈനറി  ഘടകം,ಮಾಹಿತಿ  ವಿಷಯ ಬೈನರಿ  ಘಟಕ
വിവരം  ഉള്ളടക്ക ദശാംശ  ഘടകം,ಮಾಹಿತಿ  ವಿಷಯ ದಶಮಾಂಶ  ಘಟಕ
വിവരം  ഉള്ളടക്കം പ്രകൃതി  ഘടകം,ಮಾಹಿತಿ  ವಿಷಯ ನೈಸರ್ಗಿಕ  ಘಟಕ
വിവര ചെലവ്,ಮಾಹಿತಿ ವೆಚ್ಚ
വിവരം  ഫീഡ്ബാക്ക് സിസ്റ്റം,ಮಾಹಿತಿ  ಪ್ರತಿಕ್ರಿಯೆ ವ್ಯವಸ್ಥೆ
വിവരപ്രവാഹം  വിശകലനം,ಮಾಹಿತಿ ಹರಿವು  ವಿಶ್ಲೇಷಣೆ
വിവരം  പവര്ത്തിക്കുക,ಮಾಹಿತಿ  ಕಾರ್ಯ
വിവരം  ഇന്റർചേഞ്ച്,ಮಾಹಿತಿ  ವಿನಿಮಯ ಮಾಡು
വിവരം  അളക്കുക,ಮಾಹಿತಿ  ಅಳತೆ
വിവരം  നടപടി,ಮಾಹಿತಿ  ಸಂಸ್ಕರಣೆ
വിവര നിരക്ക്,ಮಾಹಿತಿ ದರ
വിവരം  വീണ്ടെടുക്കല്,ಮಾಹಿತಿ  ಮರುಶಾಯನ
വിവരം  വീണ്ടെടുക്കൽ സംവിധാനം,ಮಾಹಿತಿ  ಮರುಪಡೆಯ ವ್ಯವಸ್ಥೆ
വിവരം  സെപ്പറേറ്റർ,ಮಾಹಿತಿ  ವಿಭಜಕ
ഇൻഫർമേഷൻ സിങ്ക്,ಮಾಹಿತಿ ಮುಳುಗುವಿಕೆ
വിവരം  ഉല്ഭവസ്ഥാനം,ಮಾಹಿತಿ  ಮೂಲ
വിവരം  സാങ്കേതികവിദ,ಮಾಹಿತಿ  ತಂತ್ರಜ್ಞಾನ
വിവര സിദ്ധാന്തം,ಮಾಹಿತಿ ಸಿದ್ಧಾಂತ
വിവരം  മൊഡ്യൂൾ കൈമാറുക,ಮಾಹಿತಿ  ವರ್ಗಾವಣೆ ಮಾಡ್ಯೂಲ್
വിവര പദം,ಮಾಹಿತಿ ಪದ
അന്തർലീനമായ  സുതാര്യത,ಅಂತರ್ಗತ  ಪಾರದರ್ಶಕತೆ
പാരമ്പര്യമുള്ള പിശക്,ಆನುವಂಶಿಕ ದೋಷ
ഇൻപുട്ടിനെ തടഞ്ഞു,ಪ್ರತಿಬಂಧಿತ ಇನ್ಪುಟ್
തടഞ്ഞ അവസ്ഥ,ಪ್ರತಿಬಂಧಕ ಸ್ಥಿತಿ
സിഗ്നൽ തടയുന്നു,ಪ್ರತಿಬಂಧಕ ಸಂಕೇತ
പൾസ് തടയുന്നു,ನಾಡಿಮಿಡಿತವನ್ನು ಪ್ರತಿಬಂಧಿಸಿ
ഇൻ-ഹവർ ലൈൻ,ಮನೆಯ ಸಾಲು
ഇൻ-ഹ at സ് സിസ്റ്റം,ಮನೆಯೊಳಗಿನ ವ್ಯವಸ್ಥೆ
പ്രാരംഭ വിലാസം,ಪ್ರಾರಂಭಿಕ ವಿಳಾಸ
പ്രാരംഭ അവസ്ഥ  മാതിരി,ಪ್ರಥಮತೆ  ಕ್ರಮ
പ്രാരംഭ നിർദ്ദേശം,ಆರಂಭಿಕ ಸೂಚನೆ
സമാരണയോഗം,ಮೊದಲನೆಯದು
സമാരംഭിക്കുക,ಮೊದಲನೆಯಗೊಳಿಸು
സമാരംഭിക്കുന്ന പതിവ്,ಮೊದಲನೆಯವನು
പ്രാരംഭ ക്രമം,ಬಚ್ಚಿ
പ്രാരംഭ നടപടിക്രമം,ಪ್ರಾರಂಭಿಕ ವಿಧಾನ
പ്രാരംഭ പരിപാടി  ഭാരം,ಆರಂಭಿಕ ಕಾರ್ಯಕ್ರಮ  ಹೊರೆ
പ്രാരംഭ പരിപാടി  ലോഡർ,ಆರಂಭಿಕ ಕಾರ್ಯಕ್ರಮ  ತುಂಬುವವನು
ഇനിഷ്യേറ്റർ നടപടിക്രമം,ಇನಿಶಿಯೇಟರ್ ವಿಧಾನ
ഇനിഷ്യേറ്റർ ടാസ്ക്,ಇನಿಶಿಯೇಟರ್ ಕಾರ್ಯ
ഇനിഷ്യേറ്റർ / ടെർമി-  നറ്റർ,ಇನಿಶಿಯೇಟರ್/ಟರ್ಮಿ-  ಮಂಜುಗಡ್ಡೆ
മഷിക്കല്,ದಾಸ್ಯ
മഷി ജെറ്റ് പ്രിന്റർ,ಇಂಕ್ ಜೆಟ್ ಮುದ್ರಕ
മഷി ഏകീകരണം,ಮಸಿ ಏಕರೂಪತೆ
ഇൻ-ലൈൻ കോഡ്,ಸಾಲಿನ ಸಂಕೇತ
ഇൻ-ലൈൻ നടപടിക്രമം,ಒಳಹರಿವು
ഇൻ-ലൈൻ പ്രോസസ്സിംഗ്,ಸಾಲಿನ ಸಂಸ್ಕರಣೆ
ഇൻ-ലൈൻ വീണ്ടെടുക്കൽ,ಇನ್-ಲೈನ್ ಚೇತರಿಕೆ
ഇൻ-ലൈൻ സുബ്രട്ടൈൻ,ಸಾಲಿನ ಕಹಳೆ
ആന്തരിക കോഡ്,ಒಳ ಕೋಡ್
ഉള്ളിലുള്ള  മാക്രോസ്ട്രൽ,ಒಳಗಿನ  ಬೃಹತ್ ಪ್ರಮಾಣದಲ್ಲಿ
പ്രവർത്തനരഹിതമായ സമയം,ಅಸಮರ್ಥ ಸಮಯ
ഇൻ-പ്ലാന്റ് സിസ്റ്റം  (= അകത്തമമുറി  സിസ്റ്റം),ಸಸ್ಯ ವ್ಯವಸ್ಥೆಯಲ್ಲಿ  (= ಇನ್ಹೌಸ್  ಸಿಸ್ಟಮ್)
ഇൻപുട്ട് ഏരിയ,ಇನ್ಪುಟ್ ಪ್ರದೇಶ
ഇൻപുട്ട് ബ്ലോക്ക്,ಇನ್ಪುಟ್ ಬ್ಲಾಕ್
ഇൻപുട്ട് തടയൽ ഘടകം,ಇನ್ಪುಟ್ ನಿರ್ಬಂಧಿಸುವುದು ಅಂಶ
ഇൻപുട്ട് ബഫർ  പട്ടികയുണ്ടാക്കുക,ಇನ್ಪುಟ್ ಬಫರ್  ನೋಂದಣಿ
ഇൻപുട്ട് ചാനൽ,ಇನ್ಪುಟ್ ಚಾನಲ್
ഇൻപുട്ട് ഡാറ്റ  മൂല്യനിർണ്ണയം,ಇನ್ಪುಟ್ ಡೇಟಾ  ಮೌಲ್ಯೀಕರಣ
ഇൻപുട്ട് ഫീൽഡ്,ಇನ್ಪುಟ್ ಕ್ಷೇತ್ರ
ഇൻപുട്ട് നിർദ്ദേശം  കോഡ്,ಇನ್ಪುಟ್ ಸೂಚನೆ  ಸಂಹಿತೆ
ഇൻപുട്ട് ജോലി സ്ട്രീം,ಇನ್ಪುಟ್ ಜಾಬ್ ಸ್ಟ್ರೀಮ್
ഇൻപുട്ട് ലിമിറ്റഡ്  കാരപരിപാടി,ಇನ್ಪುಟ್ ಲಿಮಿಟೆಡ್  ಕಾರ್ಯಕ್ರಮ
ഇൻപുട്ട് ലോഡിംഗ്,ಇನ್ಪುಟ್ ಲೋಡಿಂಗ್
ഇൻപുട്ട് output ട്ട്പുട്ട് ബോർഡ്,ಇನ್ಪುಟ್ output ಟ್ಪುಟ್ ಬೋರ್ಡ್
ഇൻപുട്ട് ഔട്ട്പുട്ട്  ബഫർ,ಇನ್ಪುಟ್ output ಟ್ಪುಟ್  ಬಫಲು
ഇൻപുട്ട് ഔട്ട്പുട്ട്  കണ്ട്രോളർ,ಇನ್ಪುಟ್ output ಟ್ಪುಟ್  ನಿಯಂತ್ರಕ
ഇൻപുട്ട് ഔട്ട്പുട്ട്  നിയന്ത്രണ സംവിധാനം,ಇನ್ಪುಟ್ output ಟ್ಪುಟ್  ನಿಯಂತ್ರಣ ವ್ಯವಸ್ಥೆಯ
ഇൻപുട്ട് output ട്ട്പുട്ട് സൈക്കിൾ,ಇನ್ಪುಟ್ output ಟ್ಪುಟ್ ಸೈಕಲ್
ഇൻപുട്ട് ഔട്ട്പുട്ട്  ഉപായം,ಇನ್ಪುಟ್ output ಟ್ಪುಟ್  ಸಾಧನ
ഇൻപുട്ട് ഔട്ട്പുട്ട്  തടസ്സം,ಇನ್ಪುಟ್ output ಟ್ಪುಟ್  ಅಡಚಣೆ
ഇൻപുട്ട്-output ട്ട്പുട്ട് (I / O),ಇನ್ಪುಟ್- output ಟ್ಪುಟ್ (ಐ/ಒ)
ഇൻപുട്ട് ഔട്ട്പുട്ട്  പുസ്തകശാല,ಇನ್ಪುಟ್ output ಟ್ಪುಟ್  ಗ್ರಂಥಾಲಯ
ഇൻപുട്ട് ഔട്ട്പുട്ട്  പരിമിതമായ പ്രവർത്തനം,ಇನ್ಪುಟ್ output ಟ್ಪುಟ್  ಸೀಮಿತ ಕಾರ್ಯಾಚರಣೆ
ഇൻപുട്ട് ഔട്ട്പുട്ട്  പ്രോസസ്സര്,ಇನ್ಪುಟ್ output ಟ್ಪುಟ್  ಸಂಸ್ಕರಕ
ഇൻപുട്ട് ഔട്ട്പുട്ട്  പരാമർശിക്കുന്നത്,ಇನ್ಪುಟ್ output ಟ್ಪುಟ್  ಉಲ್ಲೇಖಿಸುವ
ഇൻപുട്ട് ഔട്ട്പുട്ട്  പട്ടികയുണ്ടാക്കുക,ಇನ್ಪುಟ್ output ಟ್ಪುಟ್  ನೋಂದಣಿ
ഇൻപുട്ട് ഔട്ട്പുട്ട്  ദിനചര്യ,ಇನ್ಪುಟ್ output ಟ್ಪುಟ್  ವಾಡಿಕೆಯ
ഇൻപുട്ട് ഔട്ട്പുട്ട്  വിഭാഗം,ಇನ್ಪುಟ್ output ಟ್ಪುಟ್  ವಿಭಾಗ
ഇൻപുട്ട് ഔട്ട്പുട്ട്  പ്രസ്താവന,ಇನ್ಪುಟ್ output ಟ್ಪುಟ್  ಹೇಳಿಕೆ
ഇൻപുട്ട് ഔട്ട്പുട്ട്  മാറുക,ಇನ್ಪುಟ್ output ಟ್ಪುಟ್  ಬದಲಾಯಿಸುವುದು
ഇൻപുട്ട് output ട്ട്പുട്ട് യൂണിറ്റ്,ಇನ್ಪುಟ್ output ಟ್ಪುಟ್ ಘಟಕ
ഇൻപുട്ട് പ്രക്രിയ,ಇನ್ಪುಟ್ ಪ್ರಕ್ರಿಯೆ
ഇൻപുട്ട് പ്രോഗ്രാം,ಇನ್ಪುಟ್ ಕಾರ್ಯಕ್ರಮ
ഇൻപുട്ട് റീഡർ,ಇನ್ಪುಟ್ ರೀಡರ್
ഇൻപുട്ട് റഫറൻസ്,ಇನ್ಪುಟ್ ಉಲ್ಲೇಖ
ഇൻപുട്ട് ദിനചര്യ,ಇನ್ಪುಟ್ ದಿನಚರಿ
ഇൻപുട്ട് വിഭാഗം,ಇನ್ಪುಟ್ ವಿಭಾಗ
ഇൻപുട്ട് സ്റ്റേറ്റ്,ಇನ್ಪುಟ್ ಸ್ಥಿತಿ
ഇൻപുട്ട് സ്റ്റേഷൻ,ಇನ್ಪುಟ್ ನಿಲ್ದಾಣ
ഇൻപുട്ട് സംഭരണം,ಇನ್ಪುಟ್ ಸಂಗ್ರಹಣೆ
ഇൻപുട്ട് സ്ട്രീം,ಇನ್ಪುಟ್ ಸ್ಟ್ರೀಮ್
ഇൻപുട്ട് വിവർത്തകൻ,ಇನ್ಪುಟ್ ಅನುವಾದಕ
ഇൻപുട്ട് യൂണിറ്റ്,ಇನ್ಪುಟ್ ಘಟಕ
ഇൻപുട്ട് മൂല്യനിർണ്ണയം,ಇನ್ಪುಟ್ ಮೌಲ್ಯಮಾಪನ
അന്വേഷണവും  ഇടപാട്  നടപടി,ವಿಚಾರಣೆ ಮತ್ತು  ವ್ಯವಹಾರ  ಸಂಸ್ಕರಣೆ
അന്വേഷണ സ്വഭാവം,ವಿಚಾರಣಾ ಪಾತ್ರ
അന്വേഷണ പ്രദർശനം  അതിതീവ്രമായ,ವಿಚಾರಣೆ ಪ್ರದರ್ಶನ  ಅಂತಿಮ
അന്വേഷിക്കുക / മറുപടി,ವಿಚಾರಣೆ/ಪ್ರತ್ಯುತ್ತರ
അന്വേഷണം / പ്രതികരണം  ശസ്തകിയ,ವಿಚಾರಣೆ/ಪ್ರತಿಕ್ರಿಯೆ  ಕಾರ್ಯಾಚರಣೆ
അന്വേഷണ സ്റ്റേഷൻ,ವಿಚಾರಣೆ ನಿಲ್ದಾಣ
അന്വേഷണ ഇടപാട്,ವಿಚಾರಣಾ ವಹಿವಾಟು
അന്വേഷണ യൂണിറ്റ്,ವಿಚಾರಣೆ ಘಟಕ
ആലേഖനം,ಕೆತ್ತಿಸು
കൂട്ടിച്ചേര്ക്കുക,ಸೇರಿಸು
ഉൾപ്പെടുത്തൽ ചിത്രം  കഥാപാതം,ಒಳಸೇರಿಸುವ ಚಿತ್ರ  ಪಾತ್ರ
ഉൾപ്പെടുത്തൽ അടുക്കുക,ಒಳಸೇರಿಸುವ ವಿಂಗಡಣೆ
ഉള്ളിൽ പ്ലാന്റിനുള്ളിൽ,ಒಳಗಿನ ಸಸ್ಯ
സ്പൂൾ പ്രദേശത്ത്,ಸ್ಪೂಲ್ ಪ್ರದೇಶದಲ್ಲಿ
ഇൻസ്റ്റാളേഷൻ ചാർജ്,ಸ್ಥಾಪನೆ ಶುಲ್ಕ
ഇൻസ്റ്റാളേഷൻ പ്രോസസ്സിംഗ് നിയന്ത്രണം,ಸ್ಥಾಪನೆ ಸಂಸ್ಕರಣಾ ನಿಯಂತ್ರಣ
ഇൻസ്റ്റാളേഷൻ ടേപ്പ്  അക്കം,ಸ್ಥಾಪನೆ ಟೇಪ್  ಸಂಖ್ಯೆ
ഇൻസ്റ്റാളേഷൻ സമയം,ಅನುಸ್ಥಾಪನಾ ಸಮಯ
ഇൻ-സ്ട്രീം നടപടിക്രമം,ಒಳ-ಕಾರ್ಯವಿಧಾನ
നിര്ദ്ദേശം,ಸೂಚನಾ
നിർദ്ദേശ വിലാസം,ಸೂಚನಾ ಉದ್ದೇಶ
നിർദ്ദേശ വിലാസം  പട്ടികയുണ്ടാക്കുക,ಸೂಚನಾ ಉದ್ದೇಶ  ನೋಂದಣಿ
നിർദ്ദേശ വിലാസം  നിർത്തുക,ಸೂಚನಾ ಉದ್ದೇಶ  ನಿಲ್ಲಿಸು
ഇൻസ്ട്രക്ഷൻ ഏരിയ,ಸೂಚನಾ ಪ್ರದೇಶ
ഇൻസ്ട്രക്ഷൻ കോഡ്,ಸೂಚನಾ ಸಂಕೇತ
നിര്ദ്ദേശം  സ്ഥിരമായ,ಸೂಚನಾ  ನಿರಂತರ
നിർദ്ദേശ നിയന്ത്രണ  ഘടകം,ಸೂಚನಾ ನಿಯಂತ್ರಣ  ಘಟಕ
നിർദ്ദേശ ക counter ണ്ടർ,ಸೂಚನೆ ಕೇಂದ್ರ
ഇൻസ്ട്രക്ഷൻ ഡെക്ക് ഇൻസ്ട്രക്ഷൻ ഡീകോഡർ,ಸೂಚನಾ ಡೆಕ್ ಸೂಚನಾ ಡಿಕೋಡರ್
ഇൻസ്ട്രക്ഷൻ ഫോർമാറ്റ്,ಬೋಧನಾ ಸ್ವರೂಪ
നിർദ്ദേശ മിശ്രിതം,ಸೂಚನಾ ಮಿಶ್ರಣ
നിര്ദ്ദേശം  മോഡിഫയർ,ಸೂಚನಾ  ಮಾರ್ಪಡಿಸುವವನು
ഇൻസ്ട്രക്ഷൻ പായ്ക്ക്,ಸೂಚನಾ ಪತಿ
നിർദ്ദേശ രജിസ്റ്റർ,ಸೂಚನಾ ನೋಂದಣಿ
നിര്ദ്ദേശം  റിപ്പർവയർ,ಸೂಚನಾ  ಸಂಗ್ರಹ
നിർദ്ദേശ സെറ്റ്,ಬೋಧನಾ ನಿಗದಿ
നിര്ദ്ദേശം  പ്രസ്താവന,ಸೂಚನಾ  ಹೇಳಿಕೆ
നിർദ്ദേശ സംഭരണം,ಸೂಚನಾ ಸಂಗ್ರಹ
നിർദ്ദേശ വാക്ക്,ಬೋಧನೆಯ ಪದ
പൂർണ്ണസംഖ്യ സ്ഥിരത,ಪೂರ್ಣಾಂಕ ಸ್ಥಿರ
സംഖ്യ  പ്രോഗ്രാമിംഗ്,ಪೂರ್ಣಾಂಕ  ಪ್ರೋಗ್ರಾಮಿಂಗ್
പൂർണ്ണസംഖ്യ വേരിയബിൾ,ಪೂರ್ಣಾಂಕ ವೇರಿಯಬಲ್
ഇന്റഗ്രൽ അതിർത്തി,ಸಮಗ್ರ ಗಡಿ
സംയോജിത അഡാപ്റ്റർ,ಸಂಯೋಜಿತ ಅಡಾಪ್ಟರ್
സംയോജിത  ബന്ധം,ಸಂಯೋಜಿತವಾದ  ಬಾಂಧಾಣ
സംയോജിത  വാര്ത്താവിനിമയം  അഡാപ്റ്റർ,ಸಂಯೋಜಿತವಾದ  ಸಂವಹನ  ಅಳವಡಗಾರ
സംയോജിത ഡാറ്റ  അടിത്തറ,ಸಂಯೋಜಿತ ಡೇಟಾ  ಬೇನೆ
സംയോജിത ഡാറ്റ  നടപടി,ಸಂಯೋಜಿತ ಡೇಟಾ  ಸಂಸ್ಕರಣೆ
സംയോജിത ഡിജിറ്റൽ  നെറ്റ്വർക്ക്,ಸಂಯೋಜಿತ ಡಿಜಿಟಲ್  ಜಾಲ
സംയോജിത ഡിസ്ക്,ಸಂಯೋಜಿತ ಡಿಸ್ಕ್
സംയോജിത  എമുലേറ്റർ,ಸಂಯೋಜಿತವಾದ  ಎಮುರು ಮಾಡುವವನು
സംയോജിത ഫയൽ  അഡാപ്റ്റർ,ಸಂಯೋಜಿತ ಫೈಲ್  ಅಳವಡಗಾರ
സംയോജിത മോഡം,ಸಂಯೋಜಿತ ಮೋಡೆಮ್
സംയോജിത  സോഫ്റ്റ്വെയർ,ಸಂಯೋಜಿತವಾದ  ಸಾಫ್ಟ್ವೇರ್
സംയോജിത പദം  നടപടി,ಸಂಯೋಜಿತ ಪದ  ಸಂಸ್ಕರಣೆ
സംയോജിത പദം  നടപടി  സജ്ജീകരണം,ಸಂಯೋಜಿತ ಪದ  ಸಂಸ್ಕರಣೆ  ಉಪಕರಣ
മോട്ടോർ സമന്വയിപ്പിക്കുന്നു,ಮೋಟರ್ ಸಂಯೋಜಿಸಲಾಗುತ್ತಿದೆ
ബുദ്ധിയുള്ള  കണ്ട്രോളർ,ಬುದ್ಧಿವಂತ  ನಿಯಂತ್ರಕ
ഇന്റലിജന്റ് കോപ്പിയർ,ಬುದ್ಧಿಶಕ್ತಿ
ബുദ്ധിയുള്ള  അതിതീവ്രമായ,ಬುದ್ಧಿವಂತ  ಅಂತಿಮ
ബുദ്ധിപരമായ ക്രോസ്  സംസാരം,ಬುದ್ಧಿ ಶಿಲುಬೆ  ಮಾತು
ഇടപെടല്,ಪರಸ್ಪರ ಕ್ರಿಯೆ
ഇടപെടുന്ന  ഗ്രാഫിക്സ്,ಸಂವಾದಾತ್ಮಕ  ಹೆಗ್ಗಣ
ഇടപെടുന്ന  കീബോർഡ് പ്രിന്റർ,ಸಂವಾದಾತ್ಮಕ  ಕೀಲಿ ಪ್ರದೇಶದ ಮುದ್ರಕ
സംവേദനാത്മക പതിവ്,ಸಂವಾದಾತ್ಮಕ ದಿನಚರಿ
സംവേദനാത്മക സിസ്റ്റം,ಸಂವಾದಾತ್ಮಕ ವ್ಯವಸ್ಥ
ഇന്റർബ്ലോക്ക് വിടവ്,ಇಂಟರ್ಬ್ಲಾಕ್ ಅಂತರ
തടഞ്ഞു  അതിതീവ്രമായ,ತಡೆದ  ಅಂತಿಮ
ഇടപെടൽ തുമ്പിക്കൈ,ಕಾಂಡವನ್ನು ತಡೆಯುವುದು
തടസ്സം ഓപ്പറേറ്റർ,ಪ್ರತಿಬಂಧಕ
തടസ്സം),ಪ್ರತಿಬಂಧಕ ಸೇವೆ
ഇന്റർകോക്ഷനുഭവ സിസ്റ്റം,ಅಂತರಸಂಪರ್ಕ ವ್ಯವಸ್ಥೆಯ
ഇന്റർകോം സേവനം,ಅಂತರ್ನಿರ್ಮಾಣದ ಸೇವೆ
പരസ്പരബന്ധിതമായത്  ഘടകം,ಪರಸ್ಪರ ಸಂಬಂಧ  ಘಟಕ
ഇന്റർസൈക്കിൾ,ಅಂತರ
ഇന്റക്സചോണ്ടർ  ചാനല്,ಇಂಟೆರೆಕ್ಸ್ಚೇಂಜ್  ಚಾನಲ್
ഇന്റർഫേസ്,ಅಂತರಸಂಪರ
ഇന്റർഫേസ്  പ്രോസസ്സര്,ಅಂತರಸಂಪರ  ಸಂಸ್ಕರಕ
ഇന്റർഫേസ് പതിവ്,ಇಂಟರ್ಫೇಸ್ ದಿನಚರಿ
ഇന്റർഫേസ്  സവിശേഷത,ಅಂತರಸಂಪರ  ನಿರ್ದಿಷ್ಟತೆ
ഇന്റർഫിക്സ്,ಅಂತರಂಗ
ഇന്റീരിയർ ലേബൽ,ಆಂತರಿಕ ಲೇಬಲ್
തടസ്സം,ಅಂತರ್ವರ್ಧಕ
പരസ്പരബന്ധം,ಮಧ್ಯಸ್ಥಗಾರ
ഇന്റർലീവ് ചെയ്ത അറേ,ಇಂಟರ್ಲೀವ್ಡ್ ಅರೇ
