Malayalam,Assamese
"ഉരുകുക, ഉരുകുക","thaw, গলিব"
ദ്രവണാങ്കം,গলনাংক
"മെമ്മറി, മെമ്മറി സിസ്റ്റം","মেমৰি, মেমৰি চিষ্টেম"
"meniscus, meniscus","মেনিস্কাছ, মেনিস্কাছ"
"പരിയ, മ്യൂറിയൽ","পৰিয়া, murial"
"മെർക്കുറി ബാരോമീറ്റർ, മെർക്കുറി ബാരോമീറ്റർ","পাৰা-বেৰ’মিটাৰ, পাৰা-বেৰ’মিটাৰ"
"പർദിക്, മയൂരിക്","পাৰ্দিক, ময়ুৰিক"
മെറിഡിയൻ,মেৰিডিয়ান
ഗുണകം,সহগ
കല്പണിക്കാരൻ,ৰাজমিস্ত্ৰী
"മസോണി പോൾ, യുകാവ പോൾ","মেচোনি খুঁটা, ইউকাৱা খুঁটা"
സന്ദേശം,বাৰ্তা
"ലോഹങ്ങൾ, അടിസ്ഥാന വസ്തുക്കൾ","ধাতু, মৌলিক পদাৰ্থ"
"ലോഹപ്പണി, ലോഹ ചിത്രീകരണം","ধাতুৰ কাম, ধাতুৰ চিত্ৰণ"
മെറ്റാഫിസിക്സ്,আধ্যাত্মিকতা
മിതവ്യയം,মিতব্যয়ী
ഉൽക്കാശില,উল্কাপিণ্ড
ഉൽക്കാശില,উল্কাপিণ্ড
കാലാവസ്ഥാ ശാസ്ത്രം,বতৰ বিজ্ঞান
കാലാവസ്ഥാ ശാസ്ത്രജ്ഞൻ,বতৰ বিজ্ঞানী
"മീറ്റർ പാലം, മീറ്റർ പാലം","মিটাৰ দলং, মিটাৰ দলং"
"ദൂരം, മീറ്റർ","দূৰত্ব, মিটাৰ"
മൈക്കൽസന്റെ ഇന്റർഫെറോമീറ്റർ,মাইকেলছনৰ ইন্টাৰফেৰ’মিটাৰ
മൈക്രോആമ്പിയർ,মাইক্ৰ&#39;এম্পিয়াৰ
സൂക്ഷ്മ വിശകലനം,মাইক্ৰ&#39; বিশ্লেষণ
മൈക്രോ-കാനോനിക്കൽ സെറ്റ്,মাইক্ৰ&#39;-কেননিক ছেট
മൈക്രോ കാനോനിക്കൽ കമ്മ്യൂണിറ്റി,মাইক্ৰ&#39; কেননিক সম্প্ৰদায়
മൈക്രോ സർക്യൂട്ട്,মাইক্ৰ&#39; চাৰ্কিট
മൈക്രോ ഫിഷർ,মাইক্ৰ&#39; ফিচাৰ
മൈക്രോൺ,মাইক্ৰন
മൈക്രോഫോൺ,মাইক্ৰ&#39;ফোন
"മൈക്രോഫോട്ടോഗ്രാഫ്, മൈക്രോസ്കോപ്പ്ഫോട്ടോ","মাইক্ৰ&#39;ফটোগ্ৰাফ, মাইক্ৰস্কোপফটো"
മൈക്രോഫിസിക്സ്,মাইক্ৰ&#39;ফিজিক্স
"മൈക്രോസ്കോപ്പ്, മൈക്രോസ്കോപ്പ്","মাইক্ৰস্কোপ, মাইক্ৰস্কোপ"
"സൂക്ഷ്മദർശിനി, സൂക്ഷ്മദർശിനി, സൂക്ഷ്മദർശിനി","মাইক্ৰস্কোপিক, মাইক্ৰস্কোপ, মাইক্ৰস্কোপ"
നല്ല മെറ്റീരിയൽ,সূক্ষ্ম পদাৰ্থ
സൂക്ഷ്മദർശിനി,মাইক্ৰস্কোপ
"മൈക്രോസ്റ്റേറ്റ്, മൈക്രോസ്റ്റേറ്റ്","মাইক্ৰ&#39;ষ্টেট, মাইক্ৰ&#39;ষ্টেট"
മൈക്രോടോർ,মাইক্ৰ&#39;ট&#39;ৰ
മൈക്രോ വേവ്,মাইক্ৰ&#39; ৱেভ
മെറിഡിയൻ,মেৰিডিয়ান
മധ്യഭാഗം,মাজ
ഇൻകമിംഗ് അയോൺ,ইনকামিং আয়ন
മൈലുകൾ,মাইল
"ആകാശ് ഗംഗ, മിൽഖ മേഖല","আকাশ গংগা, মিলখা মেখলা"
മില്ലർ സൂചിക,মিলাৰ সূচকাংক
ധാതുക്കൾ,খনিজ পদাৰ্থ
ഷോർട്ട് സർക്യൂട്ട്,শ্বৰ্ট চাৰ্কিট
ചുരുക്കുന്നു,চুটি কৰা
കുറഞ്ഞ പാത,নূন্যতম পথ
"ഏറ്റവും താഴ്ന്ന, ഏറ്റവും താഴ്ന്ന, ഏറ്റവും താഴ്ന്ന","সৰ্বনিম্ন, সৰ্বনিম্ন, সৰ্বনিম্ন, সৰ্বনিম্ন"
ഏറ്റവും കുറഞ്ഞ അയോണൈസേഷൻ,সৰ্বনিম্ন আয়নীয়কৰণ
ന്യൂനപക്ഷ കാരിയർ,সংখ্যালঘু বাহক
ന്യൂനപക്ഷ ഉദ്വമനികൾ,সংখ্যালঘু নিৰ্গমনকাৰী
ചെറിയ ടോൺ,চুটি সুৰ
"കല, മിനിറ്റ്, മിനിറ്റ്","শিল্প, মিনিট, মিনিট"
മരീചിക,মাৰিচিকা
"കണ്ണാടി, മുകുർ","দাপোন, মুকুৰ"
"പ്രതിപ് ന്യൂക്ലിയസ്, പ്രതിപ് ന്യൂക്ലിയസ്","প্ৰতিপ নিউক্লিয়াছ, প্ৰতিপ নিউক্লিয়াছ"
മിശ്രത,মিশ্ৰণযোগ্যতা
പൊരുത്തപ്പെടാത്ത വരികൾ,মিল নোহোৱা ৰেখা
കുമേലോൺ,কুমেলোন
"ഓറിയന്ററിംഗ്, ടെലി ഓറിയന്റേഷൻ","orientering, টেলি-অৰিয়েণ্টেচন"
"മിസൈലുകൾ, മിസൈലുകൾ","মিছাইল, মিছাইল"
ഇലക്ട്രോൺ ഇല്ലാത്തത്,অনুপস্থিত ইলেক্ট্ৰন
നഷ്ടപ്പെട്ട വരികൾ,অনুপস্থিত লাইন
പരദൂഷണം,অশ্লীলতা
"മിക്സർ, മിക്സർ, മിക്സർ (വ്യക്തി)","মিক্সাৰ, মিক্সাৰ, মিক্সাৰ (ব্যক্তি)"
എം.കെ. എസ്. രീതി,এম কে। s. প্রণালী
"ചലിക്കുന്ന, ചലിക്കുന്ന, ചലിക്കുന്ന","চলন্ত, চলন্ত, চলন্ত"
പോർട്ടബിൾ ആന്റിന,পোৰ্টেবল এন্টেনা
ചലനാത്മകത,গতিশীলতা
"മോഡ്, രീതി, സിസ്റ്റം, മോഡ്, പോളിമർ, മോഡ്, ഘട്ടം, 8. മോഡ്","পদ্ধতি, পদ্ধতি, ব্যৱস্থা, ধৰণ, পলিমাৰ, ধৰণ, পৰ্যায়, 8. ধৰণ"
വിമന്ദൻ,বিমন্দন
മോഡറേറ്റർ,মডাৰেটৰ
തിളങ്ങുന്ന ലാറ്റിസ്,জিলিকি থকা জালি
"പരിഷ്ക്കരണം, പരിവർത്തനം, പരിവർത്തനം","পৰিৱৰ্তন, ৰূপান্তৰ, ৰূপান্তৰ"
രൂപാന്തരപ്പെട്ട എക്‌സ്‌പോണൻഷ്യൽ കർവ്,ৰূপান্তৰিত ঘাতীয় বক্ৰ
"കൺവെർട്ടർ, കൺവെർട്ടർ, കാലിബ്രേറ്റർ","কনভাৰ্টাৰ, কনভাৰ্টাৰ, কেলিব্ৰেটৰ"
മാറ്റുക,ৰূপান্তৰ
മോഡുലാർ സർക്യൂട്ട്,মডিউলাৰ বৰ্তনী
"സംഗീതം, മോഡുലേറ്റഡ്","সংগীত, মডুলেটেড"
"സംഗീതം, മോഡുലേഷൻ","সংগীত, মডুলেচন"
മോഡുലേറ്റർ,মডুলেটৰ
"മൊഡ്യൂൾ, മോഡുലാർ","মডিউল, মডিউলাৰ"
"മോഡുലസ്, മോഡുലസ്","মডুলাছ, মডুলাছ"
കൂട്ടം പ്രഭാവം,swarm ইফেক্ট
നനഞ്ഞ,সেমেকা
"ഗ്രാം തന്മാത്ര, മോളാർ, മോൾ","গ্ৰাম আণৱিক, মোলাৰ, মোল"
"ഗ്രാം തന്മാത്ര, മോളാരിറ്റി","গ্ৰাম আণৱিকতা, মোলাৰিটি"
"ഗ്രാം തന്മാത്ര, മോൾ","গ্ৰাম অণু, মোল"
തന്മാത്രാ തന്മാത്ര,আণৱিক অণু
തന്മാത്ര,অণু
നിമിഷം,মুহূৰ্ত
നിമിഷ ഭുജം,moment arm
ക്ഷണികമായ,ক্ষণিক
പ്രേരണ,ইম্পলছ
മോണോ ആറ്റോമിക്,একপৰমাণু
"മോണിറ്റർ, മോണിറ്റർ, ഡൈനാമിക് അനലൈസർ","মনিটৰ, মনিটৰ, ডাইনামিক এনালাইজাৰ"
നിരീക്ഷണം,নিৰীক্ষণ কৰা
മോണോക്രോമാറ്റിക്,একৰঙী
"മോണോക്രോമേറ്റർ, മോണോക്രോമേറ്റർ","মনোক্ৰমেটৰ, মনোক্ৰমেটৰ"
മോണോക്രോമാറ്റിക്,একৰঙী
ഏകതാനത,একাগ্ৰতা
മോണോകുലാർ മൈക്രോസ്കോപ്പ്,একচকুৰ মাইক্ৰস্কোপ
സമോർജി,সমৰজী
വേഗം,দ্ৰুত
"ഏകജാതി, ഏക ഏകത","সমতা, একক সমতা"
ഏകധ്രുവം,একমেৰু
ഏകപക്ഷീയമായ,এককক্ষী
മോഴ്സ് കീ,মৰ্চ কী
മൊസൈക്ക്-ക്രിസ്റ്റൽ,মোজাইক-স্ফটিক
"MOSFET-കൾ, മെറ്റൽ ഓക്സൈഡ് അർദ്ധചാലകങ്ങൾ","MOSFETs, ধাতুৰ অক্সাইড অৰ্ধপৰিবাহী"
മിക്കവാറും,যতদূৰসম্ভৱ
അമ്മ ക്രിസ്റ്റൽ,মা স্ফটিক
മോട്ടിഫ് ഫോർമുല,motif সূত্ৰ
ദൂരം പരിവർത്തന വേഗത,দূৰত্ব ৰূপান্তৰ গতি
സിനിമകൾ,চলচ্চিত্ৰ
പ്രേരണ ശക്തി,চালিকা শক্তি
മോട്ടോർ,মটৰ
"മൗണ്ട്, മൗണ്ട്, ഹോൾഡർ, കുറ്റാരോപിതൻ, കുന്ന്","mount, mount, holder, অভিযুক্ত, পাহাৰ"
"വായ, വായ","মুখ, মুখ"
"തലവൻ, വക്താവ്","মুৰব্বী, মুখপাত্ৰ"
എസ്പി കോൺടാക്റ്റർ,SP কন্টাক্টৰ
എസ്പി കോൺടാക്റ്റർ,SP কন্টাক্টৰ
ചലിക്കുന്ന പുള്ളി,চলনশীল পুলি
സിനിമകൾ,চলচ্চিত্ৰ
സിനിമാ ക്യാമറ,চলচ্চিত্ৰৰ কেমেৰা
മൊബൈൽ,ম’বাইল
ഒന്നിലധികം ദ്വാരമുള്ള ഉപകരണം,একাধিক ফুটা ডিভাইচ
ബഹുഘടകം,বহুউপাদান
ധാരാളം കേബിളുകൾ,বহুত কেবল
മൾട്ടിമീറ്റർ,মাল্টিমিটাৰ
പോളിമത്ത് അമൂർത്തീകരണം,polymath বিমূৰ্ততা
"ഒന്നിലധികം കോൺടാക്റ്റ്, ഒന്നിലധികം കോൺടാക്റ്റ്","একাধিক যোগাযোগ, একাধিক যোগাযোগ"
ഒന്നിലധികം അനുരണനം,একাধিক অনুনাদ
മൾട്ടി അയോണൈസ്ഡ്,বহু আয়নীয়কৃত
മൾട്ടിടാസ്കിംഗ് ഓപ്പറേഷൻ,মাল্টিটাস্কিং অপাৰেচন
ഒന്നിലധികം പ്രതികരണം,একাধিক বিক্ৰিয়া
ഒന്നിലധികം പ്രതിഫലനങ്ങൾ,একাধিক প্ৰতিফলন
ഗുണനം,গুণন
പ്രമോഷണൽ പ്രഭാവം,প্ৰচাৰমূলক প্ৰভাৱ
ഗുണനഫലം,বহুগুণী প্ৰভাৱ
