Assamese,Kannada
"1. অধিক সংকলন, 2. অধিক ব্যাখ্যা","1. ಹೆಚ್ಚು ಸಂಕಲನ, 2. ಹೆಚ್ಚು ವ್ಯಾಖ್ಯಾನ"
"1. অধিক দোভাষী, 2. অধিক কম্পাইলাৰ","1. ಹೆಚ್ಚು ವ್ಯಾಖ್ಯಾನಕಾರರು, 2. ಹೆಚ್ಚು ಸಂಕಲನಕಾರರು"
উপভাষা,ಉಪಭಾಷೆ
"1.মেটা নেটৱৰ্ক, 2.মেটা নেটৱৰ্ক","1.ಮೆಟಾ ನೆಟ್‌ವರ್ಕ್, 2.ಮೆಟಾ ನೆಟ್‌ವರ್ಕ್"
একনায়কত্ববাদ,ಸರ್ವಾಧಿಕಾರ
প্ৰক্ৰিয়া,ಪ್ರಕ್ರಿಯೆ
মেট্ৰ&#39;পলিটান এৰিয়া নেটৱৰ্ক (MAN),ಮೆಟ್ರೋಪಾಲಿಟನ್ ಏರಿಯಾ ನೆಟ್‌ವರ್ಕ್ (MAN)
মাইক্ৰ&#39;,ಸೂಕ್ಷ್ಮ
"১.মাইক্ৰ’ক’ড,২.মাইক্ৰ’ক’ড","1.ಮೈಕ್ರೋಕೋಡ್, 2.ಮೈಕ್ರೋಕೋಡ್"
মাইক্ৰ&#39;কম্পিউটাৰ,ಮೈಕ್ರೋಕಂಪ್ಯೂಟರ್
মাইক্ৰ&#39; নিয়ন্ত্ৰক,ಸೂಕ್ಷ್ಮ ನಿಯಂತ್ರಕ
মাইক্ৰ&#39; চক্ৰ,ಸೂಕ್ಷ್ಮ ಚಕ್ರ
মাইক্ৰ&#39;ইলেক্ট্ৰনিক যান্ত্ৰিক ব্যৱস্থা (MEMS),ಮೈಕ್ರೋಎಲೆಕ್ಟ್ರಾನಿಕ್ ಮೆಕ್ಯಾನಿಕಲ್ ಮೆಕ್ಯಾನಿಸಮ್ಸ್ (MEMS)
মাইক্ৰ&#39; ইলেক্ট্ৰনিক্স,ಸೂಕ್ಷ್ಮ ಎಲೆಕ್ಟ್ರಾನಿಕ್ಸ್
মাইক্ৰ&#39; ক্ষুদ্ৰকৰণ,ಸೂಕ್ಷ್ಮ ಮಿನಿಯೇಟರೈಸೇಶನ್
মাইক্ৰ&#39; অৰ্ডাৰ,ಸೂಕ್ಷ್ಮ ಆದೇಶ
"১.মাইক্ৰ’, ২.মেইনফ্ৰেম লিংক","1.ಮೈಕ್ರೋ, 2.ಮೇನ್‌ಫ್ರೇಮ್ ಲಿಂಕ್"
মাইক্ৰ&#39; চিপ,ಮೈಕ್ರೋ ಚಿಪ್
মাইক্ৰ&#39; ক&#39;বল,ಸೂಕ್ಷ್ಮ ಕೋಬೋಲ್
মাইক্ৰ&#39; ক&#39;ড,ಮೈಕ್ರೋ ಕೋಡ್
"১.মাইক্ৰ’ফাইল, ২.মাইক্ৰ’ফিছ, ৩.মাইক্ৰ’ফাইল","1.ಮೈಕ್ರೋಫೈಲ್, 2.ಮೈಕ್ರೋಫಿಶ್, 3.ಮೈಕ್ರೋಫೈಲ್"
মাইক্ৰ&#39; ফ্লপি,ಮೈಕ್ರೋ ಫ್ಲಾಪಿ
মাইক্ৰ&#39;ফৰ্ম পঢ়া যন্ত্ৰ,ಮೈಕ್ರೋಫಾರ್ಮ್ ಓದುವ ಸಾಧನ
মাইক্ৰ&#39; ফ্ৰেম,ಸೂಕ್ಷ್ಮ ಚೌಕಟ್ಟು
মাইক্ৰ&#39;গ্ৰাফিক্স,ಮೈಕ್ರೋಗ್ರಾಫಿಕ್ಸ್
মাইক্ৰ&#39;ফোন,ಮೈಕ್ರೊಫೋನ್
মাইক্ৰ&#39;ফটোগ্ৰাফ,ಮೈಕ್ರೋಫೋಟೋಗ್ರಾಫ್
"১.মাইক্ৰ’প্ৰচেছিং ইউনিট, ২.মাইক্ৰ’প্ৰচেছিং ইউনিট","1.ಮೈಕ್ರೊಪ್ರೊಸೆಸಿಂಗ್ ಘಟಕ, 2.ಮೈಕ್ರೊಪ್ರೊಸೆಸಿಂಗ್ ಘಟಕ"
মাইক্ৰ&#39;প্ৰচেছৰ,ಮೈಕ್ರೊಪ್ರೊಸೆಸರ್
মাইক্ৰ&#39;প্ৰচেছৰ চিপ,ಮೈಕ್ರೊಪ್ರೊಸೆಸರ್ ಚಿಪ್
মাইক্ৰ&#39;প্ৰচেছৰ ইন্টাৰপ্ৰেটাৰ,ಮೈಕ್ರೊಪ್ರೊಸೆಸರ್ ಇಂಟರ್ಪ್ರಿಟರ್
মাইক্ৰ&#39; প্ৰচেছৰ ইউনিট (MPU),ಮೈಕ್ರೋ ಪ್ರೊಸೆಸರ್ ಯೂನಿಟ್ (MPU)
"১.মাইক্ৰ’প্ৰগ্ৰেম, ২.মাইক্ৰ’ প্ৰগ্ৰেম","1. ಮೈಕ್ರೋಪ್ರೋಗ್ರಾಂ, 2. ಮೈಕ್ರೋ ಪ್ರೋಗ್ರಾಂ"
মাইক্ৰ&#39; ক্ৰম,ಸೂಕ್ಷ್ಮ ಅನುಕ್ರಮ
মাইক্ৰ’ছফ্ট,ಮೈಕ್ರೋಸಾಫ್ಟ್
মাইক্ৰ’ছফ্ট উইণ্ড’জ,ಮೈಕ್ರೋಸಾಫ್ಟ್ ವಿಂಡೋಸ್
মাইক্ৰ&#39; ৱেভ,ಮೈಕ್ರೋವೇವ್
মাইক্ৰ&#39; ৱেভ লিংক,ಮೈಕ್ರೋ ವೇವ್ ಲಿಂಕ್
মাইক্ৰৱেভ ট্ৰেন্সমিছন,ಮೈಕ್ರೋವೇವ್ ಟ್ರಾನ್ಸ್ಮಿಷನ್
মধ্যম ব্যৱস্থাপনা,ಮಧ್ಯಮ ನಿರ್ವಹಣೆ
"1.মিডলৱেৰ, 2. মধ্যমীয়া ৱেৰ","1.ಮಿಡಲ್‌ವೇರ್, 2. ಮಧ್ಯಮ ಸಾಮಾನು"
মিডি কম্পিউটাৰ,ಮಿಡಿ ಕಂಪ್ಯೂಟರ್
কেন্দ্ৰীয় বিন্দু,ಕೇಂದ್ರ ಬಿಂದು
মধ্যমীয়া,ಮಧ್ಯಮ
প্ৰব্ৰজনৰ পথ,ವಲಸೆ ಮಾರ್ಗ
প্ৰতি ছেকেণ্ডত মিলিয়ন নিৰ্দেশনা (MIPS),ಪ್ರತಿ ಸೆಕೆಂಡಿಗೆ ಮಿಲಿಯನ್ ಸೂಚನೆಗಳು (MIPS)
মিনি কম্পিউটাৰ,ಮಿನಿ ಕಂಪ್ಯೂಟರ್
সৰু ডিস্কেট,ಸಣ್ಣ ಡಿಸ್ಕೆಟ್
"১.সৰু বৃহদান্ত্ৰ, ২.সৰু অষ্ট","1.ಸಣ್ಣ ಕೊಲೊನ್, 2.ಲಿಟಲ್ ಅಷ್ಟ್"
নূন্যতম উৎপাদন,ಕನಿಷ್ಠ ಉತ್ಪನ್ನ
বিৰল গছ,ವಿರಳ ಮರ
"১.মিনিমেক্স এলগৰিদম, ২.এলগৰিদম","1.ಮಿನಿಮ್ಯಾಕ್ಸ್ ಅಲ್ಗಾರಿದಮ್, 2.ಅಲ್ಗಾರಿದಮ್"
ক্ষুদ্ৰকৰণ প্ৰক্ৰিয়া,ಮಿನಿಯೇಟರೈಸೇಶನ್ ಪ್ರಕ್ರಿಯೆ
সৰ্বনিম্ন খৰচৰ সম্প্ৰসাৰণ গছ,ಕಡಿಮೆ ವೆಚ್ಚದ ವಿಸ್ತರಣೆ ಮರ
"1.নিম্ন বিলম্ব এনকোডিং, 2.নিম্ন বিলম্ব ক&#39;ডিং","1.ಕಡಿಮೆ ಲೇಟೆನ್ಸಿ ಎನ್‌ಕೋಡಿಂಗ್, 2.ಕಡಿಮೆ ಲೇಟೆನ್ಸಿ ಕೋಡಿಂಗ್"
চুটি ডিভাইচ,ಸಣ್ಣ ಸಾಧನ
"১.গুণন, ২.গুণন, ৩.গুণন পদ","1. ಗುಣಾಕಾರ, 2. ಗುಣಾಕಾರ, 3. ಗುಣಾಕಾರ ಪದ"
ক্ৰেডিট কাৰ্ড,ಕ್ರೆಡಿಟ್ ಕಾರ್ಡ್
ক্ৰেডিট কাৰ্ড,ಕ್ರೆಡಿಟ್ ಕಾರ್ಡ್
ক্ৰেডিট এলেকা,ಕ್ರೆಡಿಟ್ ಪ್ರದೇಶ
মিৰ&#39;ৰ কৰা ডিস্ক,ಪ್ರತಿಬಿಂಬಿತ ಡಿಸ್ಕ್
"১.আইনা দাগ, ২.ফটোকপি, ৩.আইনা কপি","1. ಮಿರರ್ ಸ್ಪಾಟ್, 2. ಫೋಟೋಕಾಪಿ, 3. ಮಿರರ್ ಕಾಪಿ"
মিশ্ৰিত মূলক সংকেত,ಮಿಶ್ರ ರಾಡಿಕ್ಸ್ ಸಂಕೇತ
মিক্সাৰ,ಮಿಕ್ಸರ್
স্মৃতিভ্ৰংশ,ಸ್ಮರಣಾರ್ಥ
mnemonic ঠিকনা,ಜ್ಞಾಪಕ ವಿಳಾಸ
স্মৰণীয়,ಸ್ಮರಣೀಯ
"1.মোবাইল, 2.চলনশীল","1.ಮೊಬೈಲ್, 2.ಚಲಿಸಬಲ್ಲ"
"১/ মোবাইল কম্পিউটিং, ২/ মোবাইল কম্পিউটিং","1. ಮೊಬೈಲ್ ಕಂಪ್ಯೂಟಿಂಗ್, 2. ಮೊಬೈಲ್ ಕಂಪ್ಯೂಟಿಂಗ್"
"১.মডেল, ২.মডেল","1.ಮಾದರಿ, 2.ಮಾದರಿ"
মোডলেছ সম্পাদক,ಮಾದರಿಯಿಲ್ಲದ ಸಂಪಾದಕ
"১.মডেলিং, ২.মডেলিং","1. ಮಾಡೆಲಿಂಗ್, 2. ಮಾಡೆಲಿಂಗ್"
মডেম,ಮೋಡೆಮ್
"১.সৰল গড়, ২.সাধাৰণ, ৩.গড়","1.ಸರಳ ಸರಾಸರಿ, 2.ಸಾಮಾನ್ಯ, 3.ಸರಾಸರಿ"
বিমন্দন,ವಿಮಾನನ್
মডাৰেটৰ,ಮಾಡರೇಟರ್
পৰিৱৰ্তিত নিৰ্দেশনা,ಮಾರ್ಪಡಿಸಿದ ಸೂಚನೆ
পৰিৱৰ্তক,ಪರಿವರ್ತಕ
পৰিবৰ্তক বিট,ಮಾರ್ಪಡಿಸುವ ಬಿಟ್
পৰিৱৰ্তন,ಮಾರ್ಪಾಡು
মডিউলাৰ,ಮಾಡ್ಯುಲರ್
"1. মডুলাৰিটি, 2. মডুলাৰিটি","1. ಮಾಡ್ಯುಲಾರಿಟಿ, 2. ಮಾಡ್ಯುಲಾರಿಟಿ"
মডুলেচন,ಸಮನ್ವಯತೆ
মডিউল,ಘಟಕ
মডিউলাৰ গঠন,ಮಾಡ್ಯುಲರ್ ರಚನೆ
কাৰোবাৰ ওপৰত চকু ৰখা,ಮಾನಿಟರ್
"১.মনিটৰ প্ৰগ্ৰেম, ২.মনিটৰ প্ৰগ্ৰেম","1. ಮಾನಿಟರ್ ಪ್ರೋಗ್ರಾಂ, 2. ಮಾನಿಟರ್ ಪ್ರೋಗ್ರಾಂ"
একৰঙী প্ৰদৰ্শন,ಏಕವರ್ಣದ ಪ್ರದರ್ಶನ
একক সংহত বৰ্তনী,ಏಕಶಿಲೆಯ ಇಂಟಿಗ್ರೇಟೆಡ್ ಸರ್ಕ್ಯೂಟ್
একক প্ৰযুক্তি,ಏಕಶಿಲೆಯ ತಂತ್ರಜ್ಞಾನ
একক স্পেচ ফন্ট,ಒಂದೇ ಸ್ಪೇಸ್ ಫಾಂಟ್
a positional,ಒಂದು ಸ್ಥಾನಿಕ
একাগ্ৰতা,ಏಕತಾನತೆ
"১. আকৃতি, ২. ৰূপ","1. ಆಕಾರ, 2. ರೂಪ"
প্ৰপত্ৰ,ರೂಪ
আকাৰ,ಆಕಾರ
"১.বন্ধকী, ২.বন্ধকী, বন্ধকী","1. ಅಡಮಾನ, 2. ಅಡಮಾನ, ಅಡಮಾನ"
MOSFET (MOSFET) গেস্টবুক,MOSFET (MOSFET)
"1. সৰ্বোচ্চ দুটা অংক, 2. সৰ্বোচ্চ বিট","1. ಅತ್ಯಧಿಕ ಎರಡು ಅಂಕೆಗಳು, 2. ಅತ್ಯಧಿಕ ಬಿಟ್"
মাদাৰ বৰ্ড,ಮದರ್ ಬೋರ್ಡ್
মাতৃ পঞ্জীয়ন,ತಾಯಿ ನೋಂದಣಿ
চলচ্চিত্ৰ,ಚಲನಚಿತ್ರಗಳು
চলচ্চিত্ৰ বিশেষজ্ঞ গোট (MPEG),ಚಲನಚಿತ್ರ ತಜ್ಞರ ಗುಂಪು (MPEG)
মাউন্ট,ಆರೋಹಣ
"১.মাউছ, ২.মাউছ","1.ಮೌಸ್, 2.ಮೌಸ್"
"১.চলনশীল, ২.স্থানচ্যুতি","1. ಚಲಿಸಬಲ್ಲ, 2. ಸ್ಥಳಾಂತರ"
চলন্ত চিহ্ন,ಚಲಿಸುವ ಚಿಹ್ನೆ
এম এছ-ড’ছ,MS-DOS
এম এছ-উইণ্ড’জ,MS-Windows
একাধিক অভিমুখীতা,ಬಹು ದೃಷ್ಟಿಕೋನ
মাল্টি প্ৰচেছৰ,ಬಹು ಪ್ರೊಸೆಸರ್
"১.মাল্টিপ্ৰগ্ৰেমিং, ২.মাল্টিপ্ৰগ্ৰেমিং","1.ಮಲ್ಟಿಪ್ರೋಗ್ರಾಮಿಂಗ್, 2.ಮಲ್ಟಿಪ್ರೋಗ್ರಾಮಿಂಗ್"
মাল্টিটাস্কিং,ಬಹುಕಾರ್ಯಕ
বহুবুছ,ಬಾಹುಬಸ್
সম্প্ৰচাৰ,ಪ್ರಸಾರ
বহুৰূপী ঠিকনা,ಬಹುರೂಪಿ ವಿಳಾಸ
সম্প্ৰচাৰ,ಪ್ರಸಾರ
মাল্টিচিপ,ಮಲ್ಟಿಚಿಪ್
multix,ಮಲ್ಟಿಕ್ಸ್
মাল্টিটাস্কিং অপাৰেচন,ಬಹುಕಾರ್ಯಕ ಕಾರ್ಯಾಚರಣೆ
"১.বহুস্তৰীয় স্মৃতিশক্তি, ২. বহুস্তৰীয় স্মৃতিশক্তি","1.ಮಲ್ಟಿಲೆವೆಲ್ ಮೆಮೊರಿ, 2. ಬಹು ಹಂತದ ಸ್ಮರಣೆ"
"১.মাল্টিমিডিয়া প্ৰযুক্তি, ২.মাল্টিমিডিয়া প্ৰযুক্তি","1.ಮಲ್ಟಿಮೀಡಿಯಾ ಟೆಕ್ನಾಲಜಿ, 2.ಮಲ್ಟಿಮೀಡಿಯಾ ಟೆಕ್ನಾಲಜಿ"
বহুগুণতা,ಬಹುತ್ವ
একাধিক,ಬಹು
"১.নিখুঁততা, ২.বহু নিশ্চয়তা","1.ನಿಖರತೆ, 2.ಮಲ್ಟಿ ಜಾಮೀನು"
বহুবিধ ৰিগ্ৰেছন,ಬಹು ಹಿಂಜರಿತ
"১.মাল্টিপ্লেক্স, ২.মাল্টিপ্লেক্স","1.ಮಲ್ಟಿಪ್ಲೆಕ್ಸ್, 2.ಮಲ್ಟಿಪ್ಲೆಕ್ಸ್"
মাল্টিপ্লেক্স মোড,ಮಲ್ಟಿಪ್ಲೆಕ್ಸ್ ಮೋಡ್
মাল্টিপ্লেক্সাৰ,ಮಲ್ಟಿಪ್ಲೆಕ್ಸರ್
"১.মাল্টিপ্লেক্সিং, ২.মাল্টিপ্লেক্সিং","1. ಮಲ್ಟಿಪ್ಲೆಕ್ಸಿಂಗ್, 2. ಮಲ್ಟಿಪ್ಲೆಕ್ಸಿಂಗ್"
মাল্টিপইন্ট নেটৱৰ্ক,ಮಲ್ಟಿಪಾಯಿಂಟ್ ನೆಟ್ವರ್ಕ್
একাধিক প্ৰচেছিং,ಬಹು ಸಂಸ್ಕರಣೆ
মাল্টিপ্ৰচেছৰ চিস্টেম,ಮಲ್ಟಿಪ್ರೊಸೆಸರ್ ಸಿಸ್ಟಮ್
বহুমুখী ইণ্টাৰনেট মেইল সম্প্ৰসাৰণ (MIME),ವಿವಿಧೋದ್ದೇಶ ಇಂಟರ್ನೆಟ್ ಮೇಲ್ ವಿಸ್ತರಣೆ (MIME)
প্লেচমেণ্ট,ನಿಯೋಜನೆ
বহুকেন্দ্ৰীয়,ಬಹುಕೇಂದ್ರ
মাল্টিথ্ৰেডিং,ಮಲ್ಟಿಥ್ರೆಡಿಂಗ್
বহুপদ যুক্তি,ಬಹುಪದೀಯ ತಾರ್ಕಿಕ
বহুচলকীয় বিশ্লেষণ,ಬಹುವಿಧದ ವಿಶ್ಲೇಷಣೆ
মাল্টিভাইব্ৰেটৰ,ಮಲ್ಟಿವೈಬ್ರೇಟರ್
"১.পাৰস্পৰিক বৰ্জন, ২.পাৰস্পৰিক বৰ্জন","1.ಪರಸ್ಪರ ಬಹಿಷ್ಕಾರ, 2.ಪರಸ್ಪರ ಬಹಿಷ್ಕಾರ"
পাৰস্পৰিক তথ্য,ಪರಸ್ಪರ ಮಾಹಿತಿ
"1. নবীন, 2. স্বজ্ঞাত ব্যৱহাৰকাৰী","1. ಅನನುಭವಿ, 2. ಅರ್ಥಗರ್ಭಿತ ಬಳಕೆದಾರ"
"1.নাম চাৰ্ভাৰ, 2.নাম চাৰ্ভাৰ","1.ಹೆಸರು ಸರ್ವರ್, 2.ಹೆಸರು ಸರ್ವರ್"
নন্দ অপাৰেচন,ನಂದ ಕಾರ್ಯಾಚರಣೆ
নেনো,ನ್ಯಾನೋ
"সংকীৰ্ণ বেণ্ড, সংকীৰ্ণ বেণ্ড",ಕಿರಿದಾದ ಬ್ಯಾಂಡ್ ಕಿರಿದಾದ ಬ್ಯಾಂಡ್
ৰাষ্ট্ৰীয় তথ্য আন্তঃগাঁথনি,ರಾಷ್ಟ್ರೀಯ ಮಾಹಿತಿ ಮೂಲಸೌಕರ್ಯ
ৰাষ্ট্ৰীয় তথ্য মানদণ্ড সংস্থা (AND NISO),ರಾಷ್ಟ್ರೀಯ ಮಾಹಿತಿ ಗುಣಮಟ್ಟ ಸಂಸ್ಥೆ (AND NISO)
প্ৰাকৃতিক সংকেত,ನೈಸರ್ಗಿಕ ಕೋಡ್
"১.প্ৰকৃত দোভাষী, ২.প্ৰকৃত প্ৰগ্ৰেমাৰ, ৩.প্ৰকৃত বিদ্যালয়","1.ಪ್ರಾಕೃತ ಇಂಟರ್ಪ್ರಿಟರ್, 2.ಪ್ರಾಕೃತ ಪ್ರೋಗ್ರಾಮರ್, 3.ಪ್ರಾಕೃತ ಶಾಲೆ"
প্ৰাকৃত চফ্টৱেৰ,ಪ್ರಾಕೃತ ತಂತ್ರಾಂಶ
প্ৰাকৃতিক কম্পাইলাৰ,ನೈಸರ್ಗಿಕ ಕಂಪೈಲರ್
প্ৰাকৃতিক ভাষা প্ৰক্ৰিয়াকৰণ,ನೈಸರ್ಗಿಕ ಭಾಷಾ ಸಂಸ್ಕರಣೆ
প্ৰাকৃতিক ভাষাৰ প্ৰশ্ন,ನೈಸರ್ಗಿಕ ಭಾಷೆಯ ಪ್ರಶ್ನೆ
"১.প্ৰাকৃতিক সংখ্যা, ২.প্লাছ পূৰ্ণসংখ্যা","1.ನೈಸರ್ಗಿಕ ಸಂಖ್ಯೆ, 2.ಪ್ಲಸ್ ಪೂರ್ಣಾಂಕ"
সঞ্চালন,ಕಾರ್ಯಾಚರಣೆ
নিৰ্দেশক,ನಿರ್ದೇಶಕ
বিপৰীত যুক্তি,ವಿಲೋಮ ತರ್ಕ
"1.প্ৰয়োজনীয় লুপ,2.Enter লুপ","1. ಅಗತ್ಯವಿರುವ ಲೂಪ್, 2. ಲೂಪ್ ಅನ್ನು ನಮೂದಿಸಿ"
"1. নেষ্টেড মেক্ৰ&#39;, 2. নেষ্টেড মেক্ৰ&#39;","1. ನೆಸ್ಟೆಡ್ ಮ್ಯಾಕ್ರೋ, 2. ನೆಸ್ಟೆಡ್ ಮ್ಯಾಕ್ರೋ"
"নেট, নেট","ನಿವ್ವಳ, ನಿವ್ವಳ"
"১.নেট ঠিকনা, ২.নেট ঠিকনা","1.ನೆಟ್ ವಿಳಾಸ, 2.ನೆಟ್ ವಿಳಾಸ"
"১.নেট নাগৰিক, ২.নেট নাগৰিক","1. ನಿವ್ವಳ ನಾಗರಿಕ, 2. ನಿವ್ವಳ ನಾಗರಿಕ"
নেটস্কেপ নেভিগেটৰ,ನೆಟ್‌ಸ್ಕೇಪ್ ನ್ಯಾವಿಗೇಟರ್
নে&#39;টৱৰ্ক অভিগম নিয়ন্ত্ৰণ,ನೆಟ್ವರ್ಕ್ ಪ್ರವೇಶ ನಿಯಂತ್ರಣ
"1.নেটৱৰ্ক স্থাপত্য, 2.নেটৱৰ্ক গঠন","1.ನೆಟ್‌ವರ್ಕ್ ಆರ್ಕಿಟೆಕ್ಚರ್, 2.ನೆಟ್‌ವರ್ಕ್ ರಚನೆ"
নে&#39;টৱৰ্ক নথিপত্ৰপ্ৰণালী (NFS),ನೆಟ್‌ವರ್ಕ್ ಫೈಲ್ ಸಿಸ್ಟಮ್ (NFS)
"1.নেটৱৰ্ক অখণ্ডতা, 2.নেটৱৰ্ক অখণ্ডতা","1.ನೆಟ್‌ವರ್ಕ್ ಸಮಗ್ರತೆ, 2.ನೆಟ್‌ವರ್ಕ್ ಸಮಗ್ರತೆ"
নেটৱাৰ্ক আন্তঃসংযোগ,ನೆಟ್ವರ್ಕ್ ಇಂಟರ್ಕನೆಕ್ಷನ್
নে&#39;টৱৰ্ক স্তৰ,ನೆಟ್ವರ್ಕ್ ಪದರ
নেটৱাৰ্ক ব্যৱস্থাপনা,ನೆಟ್ವರ್ಕ್ ನಿರ್ವಹಣೆ
নে&#39;টৱৰ্ক টপোলজি,ನೆಟ್ವರ್ಕ್ ಟೋಪೋಲಜಿ
নে&#39;টৱৰ্ক স্পেক টাৰ্মিনেল,ನೆಟ್ವರ್ಕ್ ಸ್ಪೆಕ್ ಟರ್ಮಿನಲ್
নিৰপেক্ষ ৰিলে,ತಟಸ್ಥ ರಿಲೇ
নিৰপেক্ষ সংক্ৰমণ,ತಟಸ್ಥ ಪ್ರಸರಣ
নতুন শাৰী আখৰ,ಹೊಸ ಸಾಲಿನ ಪಾತ್ರ
"১.নিও ছিংক, ২. নতুন সিঙ্ক","1.ನಿಯೋ ಸಿಂಕ್, 2. ಹೊಸ ಸಿಂಕ್"
"1.NFS, 2.নেটৱৰ্ক ফাইল","1.NFS, 2.ನೆಟ್‌ವರ್ಕ್ ಫೈಲ್"
"১.কোৱাৰ্টাৰবিট, ২.কোৱাৰ্টাৰবিট, ৩.নিবেল","1.ಕ್ವಾರ್ಟರ್ಬಿಟ್, 2.ಕ್ವಾರ್ಟರ್ಬಿಟ್, 3.ನಿಬೆಲ್"
নতুন পৰিপূৰক,ಹೊಸ ಪೂರಕ
ন&#39;ড,ನೋಡ್
হুলস্থূল,ಶಬ್ದ
শব্দ ধৰণ,ಶಬ್ದ ಮೋಡ್
নিৰৱ এনকোডিং,ಮೂಕ ಎನ್ಕೋಡಿಂಗ್
অনিয়ম,ಅಕ್ರಮ
বিতৰক,ವಿತರಕ
খালী ছেট,ಖಾಲಿ ಸೆಟ್
বিভাজনযোগ্য,ಭಾಗಿಸಬಹುದಾದ
অ-পাৰস্পৰিক ক্ৰিয়াশীল,ಸಂವಾದಾತ್ಮಕವಲ್ಲದ
"1.অসীম ব্যৱস্থা, 2.টাৰ্মিনেলবিহীন ব্যৱস্থা","1.ಅನಂತ ವ್ಯವಸ್ಥೆ, 2.ಟರ್ಮಿನಲ್ಲೆಸ್ ಸಿಸ್ಟಮ್"
"১.অস্বাভাৱিক স্মৃতিশক্তি, ২.অস্বাভাৱিক স্মৃতিশক্তি","1. ಬಾಷ್ಪಶೀಲವಲ್ಲದ ಸ್ಮರಣೆ, 2. ಬಾಷ್ಪಶೀಲವಲ್ಲದ ಸ್ಮರಣೆ"
অস্বাভাৱিক ৰাম,ಬಾಷ್ಪಶೀಲವಲ್ಲದ ರಾಮ್
"1. আনলোড কৰা ক&#39;ড, 2. আনলোড কৰা ক&#39;ড","1. ಅನ್‌ಲೋಡ್ ಮಾಡಲಾದ ಕೋಡ್, 2. ಅನ್‌ಲೋಡ್ ಮಾಡಲಾದ ಕೋಡ್"
NOP (অকাৰ্য্যকৰী) নিৰ্দেশনা,NOP (ಕ್ರಿಯಾತ್ಮಕವಲ್ಲದ) ಸೂಚನೆ
ন&#39;ৰ,ನಾರ್
