Hindi,English
शततमक,percentile
पूर्ण घन,perfect cube
आदर्श गैस,perfect gas
परिपूर्ण संख्या,perfect number
परिपूर्ण समुच्चय,perfect set
पूर्ण वर्ग,perfect square
पूर्ण वर्ग व्यंजक,perfect square expression
परिमाप,perimeter
" आवर्तकाल , अवधिकाल , आवर्तक , आवर्तनांक(त्रि कोणमिति ) , कल्प , कालांक",period
आवर्ती वक्र,periodic curve
आवर्ती विक्षोभ,periodic disturbances
आवर्ती फलन,periodic function
आवर्ती गति,periodic motion
परिक्रमण काल,period of revolution
घूर्णन काल,period of rotation
आवर्तिता वक्र,periodogram
" परिधीय, उपान्तीय , परिरेखीय",peripheral
"अनुमेय, अनुज्ञेय",permissible
अशुद्‌धि की अनुमेय सीमा,permissible limit of error
क्रमचय,permutation
क्रमचय समूह,permutation group
क्रमचय-आव्यूह,permutation matrix
क्रमचय विधि,permutation method
लंब,perpendicular
लंबता,perpendicularity
"लंबतः, अनुलंब",perpendicularly
लंब समतल,perpendicular plane
कर्मचारी नियतन समस्या,personnel-assignment problem
पर्ट,PERT (program evaluation review technique)
क्षोभ,perturbation
क्षोभ-समस्या,perturbation problem
क्षुब्ध समस्या,perturbed problem
" प्रावस्था , कला , कोणांक",phase
कला-कोण,phase angle
कलांतर,phase difference
कला विस्थापन,phase displacement
भौतिक खगोलिकी,physical astronomy
भौतिक नियतांक,physical constant
भौतिक प्राचल,physical parameter
भौतिक लोलक,physical pendulum
भौतिक राशि,physical quantity
