Gujarati,Assamese
સંશોધિત સૂચના,পৰিৱৰ্তিত নিৰ্দেশনা
સુધારક,পৰিৱৰ্তক
મોડિફાયર બીટ,পৰিবৰ্তক বিট
ફેરફાર,পৰিৱৰ্তন
મોડ્યુલર,মডিউলাৰ
"1.અખંડિતતા, 2.મોડ્યુલારિટી","1. মডুলাৰিটি, 2. মডুলাৰিটি"
મોડ્યુલેશન,মডুলেচন
મોડ્યુલ,মডিউল
મોડ્યુલર માળખું,মডিউলাৰ গঠন
મોનીટર,কাৰোবাৰ ওপৰত চকু ৰখা
"1.મોનિટર પ્રોગ્રામ, 2.મોનિટર પ્રોગ્રામ","১.মনিটৰ প্ৰগ্ৰেম, ২.মনিটৰ প্ৰগ্ৰেম"
મોનોક્રોમેટિક ડિસ્પ્લે,একৰঙী প্ৰদৰ্শন
મોનોલિથિક ઇન્ટિગ્રેટેડ સર્કિટ,একক সংহত বৰ্তনী
મોનોલિથિક ટેકનોલોજી,একক প্ৰযুক্তি
સિંગલ સ્પેસ ફોન્ટ,একক স্পেচ ফন্ট
એક સ્થાનીય,a positional
એકવિધતા,একাগ্ৰতা
"1. આકાર, 2. સ્વરૂપ","১. আকৃতি, ২. ৰূপ"
ફોર્મ,প্ৰপত্ৰ
આકાર,আকাৰ
"1. ગીરો, 2. ગીરો, ગીરો","১.বন্ধকী, ২.বন্ধকী, বন্ধকী"
MOSFET (MOSFET),MOSFET (MOSFET) গেস্টবুক
"1. સૌથી વધુ બે અંકો, 2. સૌથી વધુ બીટ","1. সৰ্বোচ্চ দুটা অংক, 2. সৰ্বোচ্চ বিট"
મધર બોર્ડ,মাদাৰ বৰ্ড
માતા રજીસ્ટર,মাতৃ পঞ্জীয়ন
મૂવીઝ,চলচ্চিত্ৰ
ફિલ્મ એક્સપર્ટ ગ્રુપ (MPEG),চলচ্চিত্ৰ বিশেষজ্ঞ গোট (MPEG)
માઉન્ટ,মাউন্ট
"1.ઉંદર, 2.ઉંદર","১.মাউছ, ২.মাউছ"
"1.જંગમ, 2.વિસ્થાપન","১.চলনশীল, ২.স্থানচ্যুতি"
ફરતા પ્રતીક,চলন্ত চিহ্ন
MS-DOS,এম এছ-ড’ছ
એમએસ-વિન્ડોઝ,এম এছ-উইণ্ড’জ
બહુવિધ અભિગમ,একাধিক অভিমুখীতা
મલ્ટી પ્રોસેસર,মাল্টি প্ৰচেছৰ
"1.મલ્ટિપ્રોગ્રામિંગ, 2.મલ્ટિપ્રોગ્રામિંગ","১.মাল্টিপ্ৰগ্ৰেমিং, ২.মাল্টিপ্ৰগ্ৰেমিং"
મલ્ટીટાસ્કીંગ,মাল্টিটাস্কিং
બાહુબસ,বহুবুছ
પ્રસારણ,সম্প্ৰচাৰ
પોલીમોર્ફિક સરનામું,বহুৰূপী ঠিকনা
પ્રસારણ,সম্প্ৰচাৰ
મલ્ટીચીપ,মাল্টিচিপ
મલ્ટિક્સ,multix
મલ્ટીટાસ્કીંગ કામગીરી,মাল্টিটাস্কিং অপাৰেচন
"1.મલ્ટિલેવલ મેમરી, 2. બહુસ્તરીય મેમરી","১.বহুস্তৰীয় স্মৃতিশক্তি, ২. বহুস্তৰীয় স্মৃতিশক্তি"
"1.મલ્ટીમીડિયા ટેકનોલોજી, 2.મલ્ટીમીડિયા ટેકનોલોજી","১.মাল্টিমিডিয়া প্ৰযুক্তি, ২.মাল্টিমিডিয়া প্ৰযুক্তি"
બહુવિધતા,বহুগুণতা
બહુવિધ,একাধিক
"1.ચોકસાઇ, 2.મલ્ટી જામીન","১.নিখুঁততা, ২.বহু নিশ্চয়তা"
બહુવિધ રીગ્રેસન,বহুবিধ ৰিগ্ৰেছন
"1.મલ્ટીપ્લેક્સ, 2.મલ્ટીપ્લેક્સ","১.মাল্টিপ্লেক্স, ২.মাল্টিপ্লেক্স"
મલ્ટિપ્લેક્સ મોડ,মাল্টিপ্লেক্স মোড
મલ્ટિપ્લેક્સર,মাল্টিপ্লেক্সাৰ
"1. મલ્ટિપ્લેક્સિંગ, 2. મલ્ટિપ્લેક્સિંગ","১.মাল্টিপ্লেক্সিং, ২.মাল্টিপ্লেক্সিং"
મલ્ટિપોઇન્ટ નેટવર્ક,মাল্টিপইন্ট নেটৱৰ্ক
બહુવિધ પ્રક્રિયા,একাধিক প্ৰচেছিং
મલ્ટિપ્રોસેસર સિસ્ટમ,মাল্টিপ্ৰচেছৰ চিস্টেম
બહુહેતુક ઈન્ટરનેટ મેઈલ એક્સ્ટેંશન (MIME),বহুমুখী ইণ্টাৰনেট মেইল সম্প্ৰসাৰণ (MIME)
પ્લેસમેન્ટ,প্লেচমেণ্ট
બહુકેન્દ્ર,বহুকেন্দ্ৰীয়
મલ્ટિથ્રેડીંગ,মাল্টিথ্ৰেডিং
બહુપદી તર્ક,বহুপদ যুক্তি
બહુવિધ વિશ્લેષણ,বহুচলকীয় বিশ্লেষণ
મલ્ટિવાઇબ્રેટર,মাল্টিভাইব্ৰেটৰ
"1.પરસ્પર બાકાત, 2.પરસ્પર બાકાત","১.পাৰস্পৰিক বৰ্জন, ২.পাৰস্পৰিক বৰ্জন"
પરસ્પર માહિતી,পাৰস্পৰিক তথ্য
"1. શિખાઉ, 2. સાહજિક વપરાશકર્તા","1. নবীন, 2. স্বজ্ঞাত ব্যৱহাৰকাৰী"
"1.નામ સર્વર, 2.નામ સર્વર","1.নাম চাৰ্ভাৰ, 2.নাম চাৰ্ভাৰ"
નંદ ઓપરેશન,নন্দ অপাৰেচন
નેનો,নেনো
"સાંકડી બેન્ડ, સાંકડી બેન્ડ","সংকীৰ্ণ বেণ্ড, সংকীৰ্ণ বেণ্ড"
રાષ્ટ્રીય માહિતી ઇન્ફ્રાસ્ટ્રક્ચર,ৰাষ্ট্ৰীয় তথ্য আন্তঃগাঁথনি
નેશનલ ઇન્ફોર્મેશન સ્ટાન્ડર્ડ ઓર્ગેનાઇઝેશન (અને NISO),ৰাষ্ট্ৰীয় তথ্য মানদণ্ড সংস্থা (AND NISO)
કુદરતી કોડ,প্ৰাকৃতিক সংকেত
"1.પ્રાકૃત દુભાષિયા, 2.પ્રાકૃત પ્રોગ્રામર, 3.પ્રાકૃત શાળા","১.প্ৰকৃত দোভাষী, ২.প্ৰকৃত প্ৰগ্ৰেমাৰ, ৩.প্ৰকৃত বিদ্যালয়"
પ્રાકૃત સોફ્ટવેર,প্ৰাকৃত চফ্টৱেৰ
કુદરતી કમ્પાઇલર,প্ৰাকৃতিক কম্পাইলাৰ
કુદરતી ભાષા પ્રક્રિયા,প্ৰাকৃতিক ভাষা প্ৰক্ৰিয়াকৰণ
કુદરતી ભાષા ક્વેરી,প্ৰাকৃতিক ভাষাৰ প্ৰশ্ন
"1.કુદરતી સંખ્યા, 2.વત્તા પૂર્ણાંક","১.প্ৰাকৃতিক সংখ্যা, ২.প্লাছ পূৰ্ণসংখ্যা"
ઓપરેશન,সঞ্চালন
દિગ્દર્શક,নিৰ্দেশক
વ્યસ્ત તર્ક,বিপৰীত যুক্তি
"1. જરૂરી લૂપ, 2. લૂપ દાખલ કરો","1.প্ৰয়োজনীয় লুপ, 2.Enter লুপ"
"1. નેસ્ટેડ મેક્રો, 2. નેસ્ટેડ મેક્રો","1. নেষ্টেড মেক্ৰ&#39;, 2. নেষ্টেড মেক্ৰ&#39;"
"ચોખ્ખી, ચોખ્ખી","নেট, নেট"
"1. નેટ સરનામું, 2. ચોખ્ખું સરનામું","১.নেট ঠিকনা, ২.নেট ঠিকনা"
"1.નેટ સિટિઝન, 2.નેટ સિટિઝન","১.নেট নাগৰিক, ২.নেট নাগৰিক"
નેટસ્કેપ નેવિગેટર,নেটস্কেপ নেভিগেটৰ
નેટવર્ક ઍક્સેસ નિયંત્રણ,নে&#39;টৱৰ্ক অভিগম নিয়ন্ত্ৰণ
"1.નેટવર્ક આર્કિટેક્ચર, 2.નેટવર્ક સ્ટ્રક્ચર","1.নেটৱৰ্ক স্থাপত্য, 2.নেটৱৰ্ক গঠন"
નેટવર્ક ફાઇલ સિસ્ટમ (NFS),নে&#39;টৱৰ্ক নথিপত্ৰপ্ৰণালী (NFS)
"1.નેટવર્ક અખંડિતતા, 2.નેટવર્ક અખંડિતતા","1.নেটৱৰ্ক অখণ্ডতা, 2.নেটৱৰ্ক অখণ্ডতা"
નેટવર્ક ઇન્ટરકનેક્શન,নেটৱাৰ্ক আন্তঃসংযোগ
નેટવર્ક સ્તર,নে&#39;টৱৰ্ক স্তৰ
નેટવર્ક મેનેજમેન્ટ,নেটৱাৰ্ক ব্যৱস্থাপনা
નેટવર્ક ટોપોલોજી,নে&#39;টৱৰ্ক টপোলজি
નેટવર્ક સ્પેક ટર્મિનલ,নে&#39;টৱৰ্ক স্পেক টাৰ্মিনেল
તટસ્થ રિલે,নিৰপেক্ষ ৰিলে
તટસ્થ ટ્રાન્સમિશન,নিৰপেক্ষ সংক্ৰমণ
નવી રેખા પાત્ર,নতুন শাৰী আখৰ
"1.નિયો સિંક, 2. નવું સમન્વયન","১.নিও ছিংক, ২. নতুন সিঙ্ক"
"1.NFS, 2.નેટવર્ક ફાઇલ","1.NFS, 2.নেটৱৰ্ক ফাইল"
"1.ક્વાર્ટરબિટ, 2.ક્વાર્ટરબિટ, 3.નિબેલ","১.কোৱাৰ্টাৰবিট, ২.কোৱাৰ্টাৰবিট, ৩.নিবেল"
નવા પૂરક,নতুন পৰিপূৰক
નોડ,ন&#39;ড
અવાજ,হুলস্থূল
અવાજ મોડ,শব্দ ধৰণ
મૌન એન્કોડિંગ,নিৰৱ এনকোডিং
અનિયમિતતા,অনিয়ম
વિતરક,বিতৰক
ખાલી સેટ,খালী ছেট
વિભાજ્ય,বিভাজনযোগ্য
બિન-અરસપરસ,অ-পাৰস্পৰিক ক্ৰিয়াশীল
"1.અનંત સિસ્ટમ, 2.ટર્મિનલ સિસ્ટમ","1.অসীম ব্যৱস্থা, 2.টাৰ্মিনেলবিহীন ব্যৱস্থা"
"1. બિન-અસ્થિર મેમરી, 2. બિન-અસ્થિર મેમરી","১.অস্বাভাৱিক স্মৃতিশক্তি, ২.অস্বাভাৱিক স্মৃতিশক্তি"
બિન-અસ્થિર રેમ,অস্বাভাৱিক ৰাম
"1. અનલોડ કોડ, 2. અનલોડ કોડ","1. আনলোড কৰা ক&#39;ড, 2. আনলোড কৰা ক&#39;ড"
NOP (નોન-ઓપરેશનલ) સૂચના,NOP (অকাৰ্য্যকৰী) নিৰ্দেশনা
નોર,ন&#39;ৰ
"1.ન ગેટ, 2.ન ગેટ","১.নহয় গেট, ২.নহয় গেট"
"1.સામાન્ય, 2.સરળ","১.সাধাৰণ, ২.সৰল"
નોર્મલાઇઝેશન,স্বাভাৱিককৰণ
નોર્મલાઇઝર,নৰ্মেলাইজাৰ
નોર ઓપરેશન,knorr অপাৰেচন
નથી,নহয়
સર્કિટ નથી,বৰ্তনী নহয়
સમકક્ષ દ્વાર નથી,সমতুল্যতা গেট নহয়
"1. ઓપરેશન નહીં, 2. પૂરક કામગીરી","1.অপাৰেচন নহয়, 2.অপাৰেচন পৰিপূৰক"
